RL2022-2023,Jugador2022-2023,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,PJ2022-2023,Titular2022-2023,Mín2022-2023,90 s2022-2023,Gls.2022-2023,Ass2022-2023,G+A2022-2023,G-TP2022-2023,TP2022-2023,TPint2022-2023,TA2022-2023,TR2022-2023,xG2022-2023,npxG2022-2023,xAG2022-2023,npxG+xAG2022-2023,PrgC2022-2023,PrgP2022-2023,PrgR2022-2023,Gls..12022-2023,Ast2022-2023,G+A.12022-2023,G-TP.12022-2023,G+A-TP2022-2023,xG.12022-2023,xAG.12022-2023,xG+xAG2022-2023,npxG.12022-2023,npxG+xAG.12022-2023
1560.0,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,31,1990,32.0,32.0,2816.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561.0,Rony Lopes,pt POR,"CC,DL",Troyes,fr Ligue 1,26,1995,32.0,29.0,2346.0,26.1,7.0,5.0,12.0,7.0,0.0,0.0,2.0,0.0,4.9,4.9,4.9,9.8,61.0,97.0,117.0,0.27,0.19,0.46,0.27,0.46,0.19,0.19,0.38,0.19,0.38
1562.0,David López,es ESP,DF,Girona,es La Liga,32,1989,20.0,19.0,1652.0,18.4,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,1.5,1.5,0.6,2.1,18.0,54.0,4.0,0.16,0.05,0.22,0.16,0.22,0.08,0.03,0.12,0.08,0.12
3127.0,Diego López,es ESP,PO,Rayo Vallecano,es La Liga,40,1981,12.0,6.0,543.0,6.1,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,3.5,3.5,1.1,4.7,21.0,17.0,46.0,0.6,0.2,0.81,0.6,0.81,0.71,0.22,0.94,0.71,0.94
1565.0,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,24,1997,30.0,25.0,2296.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,2.1,3.1,54.0,210.0,40.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12
1566.0,Pau López,es ESP,PO,Marseille,fr Ligue 1,27,1994,33.0,32.0,2925.0,32.5,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01
1567.0,Unai López,es ESP,CC,Rayo Vallecano,es La Liga,26,1995,34.0,12.0,1254.0,13.9,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.3,1.3,1.4,2.7,17.0,98.0,43.0,0.07,0.14,0.22,0.07,0.22,0.09,0.1,0.19,0.09,0.19
1568.0,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,20,2002,29.0,16.0,1379.0,15.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.9,0.9,1.6,2.5,17.0,101.0,38.0,0.0,0.07,0.07,0.0,0.07,0.06,0.1,0.16,0.06,0.16
1569.0,Anthony Losilla,fr FRA,CC,Bochum,de Bundesliga,36,1986,31.0,31.0,2720.0,30.2,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,1.9,1.9,2.2,4.1,13.0,93.0,42.0,0.07,0.07,0.13,0.07,0.13,0.06,0.07,0.14,0.06,0.14
1570.0,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,33.0,27.0,2453.0,27.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.9,1.8,82.0,106.0,99.0,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.07,0.03,0.07
1571.0,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,17.0,8.0,814.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572.0,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,17.0,17.0,1459.0,16.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,12.0,64.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.08,0.05,0.08
1573.0,Sandi Lovrić,si SVN,CC,Udinese,it Serie A,24,1998,37.0,28.0,2335.0,25.9,5.0,6.0,11.0,5.0,0.0,0.0,4.0,0.0,4.8,4.8,3.2,8.0,42.0,105.0,90.0,0.19,0.23,0.42,0.19,0.42,0.18,0.12,0.31,0.18,0.31
1574.0,Jamal Lowe,jm JAM,"CC,DL",Bournemouth,eng Premier League,28,1994,2.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575.0,Anthony Lozano,hn HON,DL,Cádiz,es La Liga,29,1993,28.0,14.0,1443.0,16.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.7,2.7,0.8,3.5,19.0,28.0,58.0,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22
1576.0,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,27,1995,32.0,20.0,1605.0,17.8,3.0,3.0,6.0,2.0,1.0,1.0,3.0,0.0,5.4,4.6,3.3,7.9,86.0,49.0,190.0,0.17,0.17,0.34,0.11,0.28,0.3,0.19,0.49,0.26,0.45
1577.0,Pol Lozano,es ESP,CC,Espanyol,es La Liga,22,1999,4.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578.0,Jean Lucas,br BRA,CC,Monaco,fr Ligue 1,24,1998,6.0,3.0,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,5.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.23,0.19,0.23
1579.0,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,33.0,33.0,2900.0,32.2,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.4,1.0,37.0,84.0,6.0,0.0,0.03,0.03,0.0,0.03,0.02,0.01,0.03,0.02,0.03
1580.0,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,31.0,31.0,2709.0,30.1,1.0,3.0,4.0,1.0,0.0,1.0,4.0,0.0,1.9,1.1,5.5,6.5,74.0,124.0,200.0,0.03,0.1,0.13,0.03,0.13,0.06,0.18,0.24,0.04,0.22
1581.0,José Luis Morales,es ESP,"DL,CC",Villarreal,es La Liga,35,1987,29.0,11.0,1211.0,13.5,7.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,6.5,6.5,1.6,8.2,40.0,15.0,92.0,0.52,0.0,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61
1582.0,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,15.0,8.0,759.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.3,0.8,3.0,29.0,3.0,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.1,0.06,0.1
1583.0,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,24,1998,37.0,33.0,2927.0,32.5,6.0,6.0,12.0,6.0,0.0,0.0,6.0,1.0,2.8,2.8,4.4,7.2,48.0,148.0,35.0,0.18,0.18,0.37,0.18,0.37,0.09,0.14,0.22,0.09,0.22
1584.0,Romelu Lukaku,be BEL,DL,Inter,it Serie A,29,1993,25.0,19.0,1660.0,18.4,10.0,6.0,16.0,8.0,2.0,2.0,1.0,0.0,9.0,7.4,4.1,11.5,34.0,41.0,159.0,0.54,0.33,0.87,0.43,0.76,0.49,0.22,0.71,0.4,0.62
1585.0,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,34.0,33.0,2986.0,33.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,1.2,1.2,0.3,1.4,24.0,166.0,9.0,0.06,0.0,0.06,0.06,0.06,0.03,0.01,0.04,0.03,0.04
1586.0,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,24,1997,32.0,27.0,2397.0,26.6,11.0,3.0,14.0,6.0,5.0,5.0,8.0,0.0,8.6,4.7,4.4,9.1,96.0,42.0,178.0,0.41,0.11,0.53,0.23,0.34,0.32,0.16,0.49,0.18,0.34
3175.0,Saša Lukić,rs SRB,CC,Fulham,eng Premier League,25,1996,28.0,17.0,1607.0,17.9,2.0,0.0,2.0,1.0,1.0,1.0,5.0,0.0,1.8,1.0,1.4,2.4,34.0,57.0,38.0,0.15,0.0,0.15,0.08,0.08,0.16,0.11,0.26,0.1,0.21
1589.0,Andriy Lunin,ua UKR,PO,Real Madrid,es La Liga,23,1999,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590.0,Andrey Lunyov,ru RUS,PO,Leverkusen,de Bundesliga,30,1991,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591.0,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,36.0,36.0,3135.0,34.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,1.2,1.2,0.6,1.9,13.0,72.0,3.0,0.06,0.0,0.06,0.06,0.06,0.04,0.02,0.05,0.04,0.05
1592.0,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,21.0,11.0,1180.0,13.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.5,1.0,13.0,35.0,4.0,0.08,0.08,0.15,0.08,0.15,0.04,0.04,0.08,0.04,0.08
1593.0,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,21.0,11.0,1108.0,12.3,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,1.5,2.3,32.0,60.0,47.0,0.16,0.0,0.16,0.16,0.16,0.06,0.12,0.19,0.06,0.19
1594.0,Youssouf M'Changama,km COM,CC,Auxerre,fr Ligue 1,31,1990,26.0,11.0,1081.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.9,1.5,17.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.12,0.05,0.12
1595.0,Awer Mabil,au AUS,"CC,DL",Cádiz,es La Liga,26,1995,5.0,1.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
1596.0,Alexis Mac Allister,ar ARG,CC,Brighton,eng Premier League,23,1998,35.0,31.0,2886.0,32.1,10.0,2.0,12.0,4.0,6.0,6.0,8.0,0.0,12.1,7.3,4.3,11.6,69.0,174.0,77.0,0.31,0.06,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36
1597.0,Deiver Machado,co COL,"DF,CC",Lens,fr Ligue 1,28,1993,33.0,26.0,2184.0,24.3,4.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,1.3,1.3,2.8,4.1,59.0,54.0,131.0,0.16,0.12,0.29,0.16,0.29,0.05,0.12,0.17,0.05,0.17
1598.0,Darwin Machís,ve VEN,DL,Valladolid,es La Liga,29,1993,11.0,7.0,599.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.3,29.0,10.0,53.0,0.0,0.15,0.15,0.0,0.15,0.17,0.32,0.49,0.17,0.49
1599.0,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,25,1996,30.0,28.0,2480.0,27.6,10.0,9.0,19.0,9.0,1.0,2.0,10.0,0.0,8.7,6.6,9.3,16.0,77.0,151.0,155.0,0.36,0.33,0.69,0.33,0.65,0.31,0.34,0.65,0.24,0.58
1600.0,Noni Madueke,eng ENG,DL,Chelsea,eng Premier League,20,2002,12.0,7.0,643.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.5,1.5,48.0,36.0,100.0,0.14,0.0,0.14,0.14,0.14,0.13,0.07,0.2,0.13,0.2
1601.0,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,35.0,34.0,2975.0,33.1,2.0,4.0,6.0,2.0,0.0,0.0,6.0,1.0,1.8,1.8,3.0,4.8,67.0,61.0,134.0,0.06,0.12,0.18,0.06,0.18,0.05,0.09,0.14,0.05,0.14
1602.0,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,14.0,11.0,902.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.1,0.7,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
1603.0,Soungoutou Magassa,fr FRA,CC,Monaco,fr Ligue 1,18,2003,2.0,0.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604.0,Giulio Maggiore,it ITA,CC,Salernitana,it Serie A,24,1998,16.0,11.0,894.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.5,0.9,7.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
1605.0,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,24.0,19.0,1532.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.5,0.5,0.2,0.7,5.0,32.0,5.0,0.0,0.06,0.06,0.0,0.06,0.03,0.01,0.04,0.03,0.04
1606.0,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,24,1998,32.0,19.0,1688.0,18.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.5,32.0,70.0,27.0,0.05,0.11,0.16,0.05,0.16,0.05,0.03,0.08,0.05,0.08
1607.0,Yohann Magnin,fr FRA,CC,Clermont Foot,fr Ligue 1,25,1997,38.0,25.0,2399.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.1,1.1,2.3,3.3,14.0,121.0,56.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
1608.0,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,16.0,8.0,767.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.4,8.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
1609.0,Jon Magunacelaya,es ESP,"CC,DL",Real Sociedad,es La Liga,22,2000,2.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.56,0.59,0.03,0.59
1610.0,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,31,1991,30.0,22.0,1920.0,21.3,5.0,10.0,15.0,4.0,1.0,1.0,2.0,0.0,5.6,4.8,7.0,11.8,78.0,76.0,242.0,0.23,0.47,0.7,0.19,0.66,0.26,0.33,0.59,0.22,0.55
1611.0,Arne Maier,de GER,CC,Augsburg,de Bundesliga,23,1999,30.0,24.0,1960.0,21.8,5.0,1.0,6.0,5.0,0.0,0.0,3.0,0.0,1.6,1.6,1.8,3.4,32.0,66.0,77.0,0.23,0.05,0.28,0.23,0.28,0.07,0.08,0.16,0.07,0.16
1612.0,Mike Maignan,fr FRA,PO,Milan,it Serie A,27,1995,22.0,22.0,1978.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
1613.0,Linton Maina,de GER,"DL,CC",Köln,de Bundesliga,23,1999,33.0,27.0,2239.0,24.9,3.0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,4.6,4.6,5.9,10.5,90.0,61.0,173.0,0.12,0.28,0.4,0.12,0.4,0.19,0.24,0.42,0.19,0.42
1614.0,Kobbie Mainoo,eng ENG,CC,Manchester Utd,eng Premier League,17,2005,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615.0,Ainsley Maitland-Niles,eng ENG,"DF,CC",Southampton,eng Premier League,24,1997,22.0,13.0,1407.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.7,15.0,57.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
1616.0,Jordan Majchrzak,pl POL,DL,Roma,it Serie A,17,2004,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617.0,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,24,1998,32.0,18.0,1668.0,18.5,2.0,5.0,7.0,1.0,1.0,1.0,3.0,0.0,3.3,2.5,4.4,7.0,66.0,134.0,115.0,0.11,0.27,0.38,0.05,0.32,0.18,0.24,0.42,0.14,0.38
3237.0,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,24,1998,31.0,23.0,1869.0,20.700000000000003,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,1.0,1.5,41.0,78.0,61.0,0.0,0.11,0.11,0.0,0.11,0.05,0.09,0.15,0.05,0.15
1620.0,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,19,2002,8.0,1.0,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.0,0.8,9.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.37,0.01,0.38,0.37,0.38
1621.0,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,27,1995,29.0,26.0,2053.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.8,1.8,0.6,2.3,13.0,42.0,29.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.1,0.08,0.1
1622.0,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,22.0,14.0,1396.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.7,0.9,19.0,44.0,33.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
1623.0,Lorenzo Malagrida,it ITA,"CC,DF",Sampdoria,it Serie A,18,2003,6.0,0.0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.21,0.12,0.21
1624.0,Daniel Maldini,it ITA,"DL,CC",Spezia,it Serie A,20,2001,18.0,4.0,628.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.5,1.7,13.0,10.0,34.0,0.29,0.0,0.29,0.29,0.29,0.17,0.07,0.24,0.17,0.24
3251.0,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,23,1998,24.0,11.0,971.0,10.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.7999999999999998,12.0,30.0,36.0,0.0,0.13,0.13,0.0,0.13,0.21000000000000002,0.24000000000000002,0.44,0.21000000000000002,0.44
1627.0,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,23,1999,26.0,22.0,1706.0,19.0,9.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,9.1,9.1,4.4,13.5,87.0,60.0,182.0,0.47,0.32,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71
3257.0,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,29,1993,35.0,18.0,1780.0,19.7,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.9,2.9,4.4,7.199999999999999,54.0,114.0,117.0,0.23,0.4,0.64,0.23,0.64,0.27,0.5,0.77,0.27,0.77
1630.0,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,26.0,26.0,2163.0,24.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.4,1.4,2.6,3.9,27.0,93.0,108.0,0.0,0.04,0.04,0.0,0.04,0.06,0.11,0.16,0.06,0.16
1631.0,Mickael Malsa,mq MTQ,CC,Valladolid,es La Liga,26,1995,5.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632.0,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,21,2000,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633.0,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634.0,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,35.0,33.0,2858.0,31.8,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,1.6,3.9,17.0,93.0,19.0,0.03,0.06,0.09,0.03,0.09,0.07,0.05,0.12,0.07,0.12
1635.0,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,34.0,34.0,3014.0,33.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
1636.0,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,22.0,22.0,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,28.0,70.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04
1637.0,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,21.0,16.0,1461.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,7.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
1638.0,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,29.0,22.0,1950.0,21.7,2.0,4.0,6.0,2.0,0.0,0.0,8.0,0.0,1.5,1.5,4.9,6.4,18.0,142.0,59.0,0.09,0.18,0.28,0.09,0.28,0.07,0.23,0.3,0.07,0.3
1639.0,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,25.0,18.0,1425.0,15.8,7.0,5.0,12.0,6.0,1.0,2.0,2.0,0.0,8.9,7.2,3.9,11.1,59.0,43.0,164.0,0.44,0.32,0.76,0.38,0.69,0.56,0.25,0.81,0.46,0.7
1640.0,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,27.0,20.0,1550.0,17.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.4,0.9,14.0,43.0,8.0,0.06,0.06,0.12,0.06,0.12,0.03,0.02,0.06,0.03,0.06
1641.0,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,26.0,14.0,1332.0,14.8,1.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,0.4,1.9,2.3,9.0,92.0,15.0,0.07,0.07,0.14,0.0,0.07,0.14,0.13,0.26,0.03,0.16
1642.0,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,18.0,17.0,1608.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643.0,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,4.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3289.0,Myziane Maolida,km COM,"CC,DL",Reims,fr Ligue 1,23,1999,12.0,3.0,327.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6000000000000001,1.1,14.0,8.0,35.0,0.39,0.0,0.39,0.39,0.39,0.18,0.39,0.57,0.18,0.57
1646.0,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,33.0,23.0,1923.0,21.4,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,3.3,3.3,2.2,5.6,37.0,51.0,108.0,0.23,0.23,0.47,0.23,0.47,0.16,0.1,0.26,0.16,0.26
1647.0,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,22.0,4.0,555.0,6.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.8,7.0,7.0,27.0,0.16,0.32,0.49,0.16,0.49,0.17,0.12,0.29,0.17,0.29
1648.0,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,5.0,4.0,375.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649.0,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,33.0,31.0,2715.0,30.2,7.0,7.0,14.0,7.0,0.0,0.0,2.0,0.0,8.1,8.1,8.4,16.5,110.0,135.0,357.0,0.23,0.23,0.46,0.23,0.46,0.27,0.28,0.55,0.27,0.55
1650.0,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19.0,19.0,1710.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
