Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
1494,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,30,1991,30.0,1172,1089,78,76,1,52,3,2,0,0,0,0,908,5,9,Partidos
1495,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,28,1993,21.4,1205,917,283,25,0,19,66,258,0,0,0,0,874,5,30,Partidos
1496,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,25,1995,16.0,791,705,82,22,2,7,90,18,42,16,13,0,621,4,17,Partidos
1497,Félix Lemaréchal,fr FRA,CC,Monaco,fr Ligue 1,17,2003,0.1,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,Partidos
1498,Mario Lemina,ga GAB,CC,Nice,fr Ligue 1,27,1993,21.9,1178,1154,21,17,3,5,7,4,0,0,0,0,1028,3,7,Partidos
1499,Fabien Lemoine,fr FRA,CC,Lorient,fr Ligue 1,34,1987,12.4,888,861,27,23,0,15,6,2,1,0,1,0,783,0,5,Partidos
1500,Tim Lemperle,de GER,"DL,CC",Köln,de Bundesliga,19,2002,1.7,61,55,4,0,0,0,1,1,0,0,0,0,39,2,3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1501,Ruben Lendinez,es ESP,DF,Valencia,es La Liga,18,2003,1.5,50,46,4,1,0,0,0,3,0,0,0,0,40,0,0,Partidos
1502,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,26,1995,9.2,820,802,16,12,2,13,1,4,0,0,0,0,743,2,7,Partidos
1503,Aaron Lennon,eng ENG,"CC,DL",Burnley,eng Premier League,34,1987,17.2,382,370,9,1,0,1,40,3,2,2,0,0,252,3,19,Partidos
1504,Bernd Leno,de GER,PO,Arsenal,eng Premier League,29,1992,4.0,115,71,43,6,0,0,0,0,0,0,0,0,76,1,0,Partidos
1505,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,26,1994,7.4,521,401,120,12,1,1,43,87,21,12,6,0,374,0,12,Partidos
1506,Léo Leroy,fr FRA,CC,Montpellier,fr Ligue 1,21,2000,7.0,323,318,5,5,2,1,4,0,0,0,0,0,256,0,11,Partidos
1507,Alexandre Letellier,fr FRA,PO,Paris S-G,fr Ligue 1,30,1990,0.1,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
1508,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,32,1988,32.7,767,733,29,7,10,4,26,1,0,0,0,0,575,5,26,Partidos
1509,Jamie Leweling,de GER,"DL,CC",Greuther Fürth,de Bundesliga,20,2001,21.8,415,379,34,2,0,4,40,15,0,0,0,0,255,2,20,Partidos
1510,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,23,1998,2.9,104,81,23,1,0,0,3,22,0,0,0,0,79,0,0,Partidos
1511,Luca Lezzerini,it ITA,PO,Venezia,it Serie A,26,1995,5.5,199,132,67,23,0,0,0,0,0,0,0,0,155,0,0,Partidos
1512,Ben Lhassine Kone,ci CIV,CC,Torino,it Serie A,21,2000,0.9,37,37,0,0,0,2,0,0,0,0,0,0,29,0,1,Partidos
1513,Yanis Lhery,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,18,2003,0.8,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1,Partidos
1514,Dimitri Liénard,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,33,1988,22.7,1435,1145,289,47,2,31,188,186,56,6,44,0,1035,1,26,Partidos
1515,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,1757,1693,61,54,1,20,8,7,0,0,0,0,1491,3,11,Partidos
1516,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,21,1999,29.7,1704,1643,58,34,1,12,4,9,0,0,0,0,1510,3,6,Partidos
1517,Isaac Lihadji,fr FRA,"CC,DL",Lille,fr Ligue 1,19,2002,2.6,96,89,6,0,1,0,9,3,2,2,0,0,66,1,7,Partidos
1518,Anderson Lima,br BRA,CC,Lazio,it Serie A,21,1999,0.7,31,30,0,0,0,0,1,0,0,0,0,0,24,1,0,Partidos
1519,Andreas Linde,se SWE,PO,Greuther Fürth,de Bundesliga,28,1993,12.0,501,383,112,25,0,0,0,0,0,0,0,0,324,6,1,Partidos
1520,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,27,1994,26.2,1385,1351,32,26,4,10,0,6,0,0,0,0,1215,2,8,Partidos
1521,Jesper Lindstrøm,dk DEN,"CC,DL",Eint Frankfurt,de Bundesliga,21,2000,22.0,587,542,45,10,1,4,54,8,24,6,11,0,413,0,18,Partidos
1522,Karol Linetty,pl POL,"CC,DL",Torino,it Serie A,26,1995,10.0,279,264,14,3,0,1,8,1,8,0,4,0,218,1,11,Partidos
1523,Jesse Lingard,eng ENG,"DL,CC",Manchester Utd,eng Premier League,28,1992,4.1,153,152,1,0,2,0,8,0,0,0,0,0,128,0,2,Partidos
1524,Pol Lirola,es ESP,"DF,DL",Marseille,fr Ligue 1,23,1997,19.7,1112,962,147,12,3,5,71,133,2,1,0,0,894,3,35,Partidos
1525,Valentino Livramento,eng ENG,DF,Southampton,eng Premier League,18,2002,24.5,1166,952,213,16,2,3,62,197,0,0,0,0,864,1,26,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1526,Dejan Ljubicic,at AUT,"CC,DL",Köln,de Bundesliga,23,1997,21.9,717,705,8,5,1,6,59,2,0,0,0,0,495,4,33,Partidos
1527,Javier Llabrés,es ESP,"DL,CC",Mallorca,es La Liga,18,2002,1.5,63,61,2,0,0,1,4,1,1,0,0,0,49,0,0,Partidos
1528,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,27,1993,26.0,1373,1329,41,30,1,16,2,11,0,0,0,0,1115,3,20,Partidos
1529,Marcos Llorente,es ESP,"CC,DF",Atlético Madrid,es La Liga,26,1995,27.2,1327,1158,163,0,1,6,71,161,0,0,0,0,1055,6,34,Partidos
1530,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,34,1986,38.0,957,629,325,47,1,0,0,0,0,0,0,0,767,3,1,Partidos
1531,Giovani Lo Celso,ar ARG,"CC,DL",Tottenham,eng Premier League,25,1996,2.6,161,143,18,4,0,2,10,1,10,2,4,0,128,0,4,Partidos
1532,Giovani Lo Celso,ar ARG,"DL,CC",Villarreal,es La Liga,25,1996,11.0,534,503,26,10,4,3,15,1,9,4,0,0,434,5,17,Partidos
1533,Julen Lobete,es ESP,"DL,CC",Real Sociedad,es La Liga,20,2000,3.2,55,49,6,1,0,0,0,0,0,0,0,0,44,0,0,Partidos
1534,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,26,1994,18.7,1419,1401,18,17,2,2,3,1,0,0,0,0,1327,0,9,Partidos
1535,Jürgen Locadia,nl NED,"CC,DL",Brighton,eng Premier League,27,1993,0.3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
1536,Jürgen Locadia,nl NED,"DL,CC",Bochum,de Bundesliga,27,1993,4.9,123,109,13,0,1,3,0,2,0,0,0,0,93,1,4,Partidos
1537,Manuel Locatelli,it ITA,CC,Juventus,it Serie A,23,1998,24.0,1435,1371,58,54,6,22,8,2,0,0,0,0,1221,6,16,Partidos
1538,Bradley Locko,fr FRA,"CC,DF",Reims,fr Ligue 1,19,2002,11.2,458,380,75,3,0,7,10,72,0,0,0,0,350,3,9,Partidos
1539,Renan Lodi,br BRA,DF,Atlético Madrid,es La Liga,23,1998,13.1,625,524,101,11,0,6,48,88,2,0,0,0,485,0,17,Partidos
1540,Ruben Loftus-Cheek,eng ENG,"CC,DF",Chelsea,eng Premier League,25,1996,15.5,981,956,24,10,5,1,7,14,0,0,0,0,876,1,7,Partidos
1541,Kevin Long,ie IRL,DF,Burnley,eng Premier League,30,1990,4.6,102,101,1,1,0,0,0,0,0,0,0,0,79,0,1,Partidos
1542,Shane Long,ie IRL,DL,Southampton,eng Premier League,34,1987,3.4,72,72,0,0,0,0,1,0,0,0,0,0,43,0,2,Partidos
1543,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,23,1997,16.3,604,571,31,14,1,12,11,1,1,1,0,0,481,2,10,Partidos
1544,Ademola Lookman,ng NGA,"DL,CC",Leicester City,eng Premier League,23,1997,16.1,536,510,21,5,3,1,18,6,4,2,1,0,405,5,26,Partidos
1545,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,30,1990,33.1,1129,840,289,69,0,1,0,1,0,0,0,0,945,0,0,Partidos
1546,David López,es ESP,"CC,DF",Espanyol,es La Liga,31,1989,8.3,427,414,13,12,1,1,0,1,0,0,0,0,354,0,6,Partidos
1547,Diego López,es ESP,PO,Espanyol,es La Liga,39,1981,35.3,1160,732,425,127,0,4,0,0,0,0,0,0,857,3,0,Partidos
1548,Javi López,es ESP,DF,Alavés,es La Liga,19,2002,5.1,218,165,52,8,0,2,14,44,0,0,0,0,155,1,3,Partidos
1549,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,23,1997,32.6,2599,2522,75,69,1,5,17,4,2,0,1,0,2357,2,23,Partidos
1550,Pau López,es ESP,PO,Marseille,fr Ligue 1,26,1994,29.0,1334,1108,225,58,0,1,0,0,0,0,0,0,1136,1,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1551,Unai López,es ESP,CC,Rayo Vallecano,es La Liga,25,1995,12.9,841,741,94,33,2,17,62,3,48,20,16,3,690,6,7,Partidos
1552,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,19,2002,18.2,622,612,9,9,0,19,4,0,0,0,0,0,537,1,14,Partidos
1553,Samuel Loric,fr FRA,DF,Lorient,fr Ligue 1,21,2000,3.0,122,96,26,0,0,0,13,26,0,0,0,0,84,0,4,Partidos
1554,Anthony Losilla,fr FRA,CC,Bochum,de Bundesliga,35,1986,32.6,1259,1224,30,28,0,19,10,2,0,0,0,0,960,5,11,Partidos
1555,Jonas Lössl,dk DEN,PO,Brentford,eng Premier League,32,1989,2.0,61,46,15,2,0,0,0,0,0,0,0,0,42,0,0,Partidos
1556,Marcel Lotka,pl POL,PO,Hertha BSC,de Bundesliga,20,2001,9.8,336,220,115,42,0,0,0,0,0,0,0,0,201,1,0,Partidos
1557,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,22,1998,19.8,1011,815,192,19,0,3,44,173,0,0,0,0,818,4,32,Partidos
1558,Johaneko Louisjean,fr FRA,DF,Bordeaux,fr Ligue 1,17,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
1559,Imran Louza,ma MAR,CC,Watford,eng Premier League,22,1999,15.7,711,627,84,40,2,7,54,7,31,23,6,0,521,0,9,Partidos
1560,Matteo Lovato,it ITA,DF,Atalanta,it Serie A,21,2000,3.4,194,189,5,5,0,1,3,0,0,0,0,0,165,0,2,Partidos
1561,Matteo Lovato,it ITA,DF,Cagliari,it Serie A,21,2000,13.8,592,535,55,52,0,4,0,3,0,0,0,0,488,2,4,Partidos
1562,Eduard Löwen,de GER,CC,Bochum,de Bundesliga,24,1997,15.7,657,527,122,65,1,10,108,5,49,22,19,0,427,8,21,Partidos
1563,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,32,1989,19.7,887,682,200,18,4,11,51,182,0,0,0,0,599,5,25,Partidos
1564,Anthony Lozano,hn HON,"DL,CC",Cádiz,es La Liga,28,1993,18.6,282,266,16,1,3,2,26,1,0,0,0,0,175,0,9,Partidos
1565,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,26,1995,17.9,585,571,12,1,1,2,49,10,1,0,0,0,454,2,30,Partidos
1566,Jean Lucas,br BRA,CC,Monaco,fr Ligue 1,23,1998,16.1,820,763,53,20,3,6,64,1,32,16,14,0,638,4,17,Partidos
1567,Anderson Lucoqui,ao ANG,DF,Mainz 05,de Bundesliga,24,1997,8.3,246,210,36,0,0,0,10,36,0,0,0,0,147,0,6,Partidos
1568,Florentino Luís,pt POR,CC,Getafe,es La Liga,21,1999,11.0,436,427,7,7,2,7,2,0,0,0,0,0,341,2,12,Partidos
1569,José Luis Gayà,es ESP,DF,Valencia,es La Liga,26,1995,20.8,903,683,219,31,2,16,94,186,2,1,0,1,650,1,22,Partidos
1570,José Luis Morales,es ESP,"DL,CC",Levante,es La Liga,34,1987,30.2,774,699,65,12,6,6,121,15,30,10,15,1,497,10,33,Partidos
1571,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,31,1990,29.7,1663,1595,66,60,0,5,9,6,0,0,0,0,1349,2,15,Partidos
1572,Luismi,es ESP,"DL,CC",Sevilla,es La Liga,20,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,3,0,1,Partidos
1573,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,23,1998,30.2,1550,1346,200,130,7,3,83,11,57,33,12,1,1290,4,10,Partidos
1574,Romelu Lukaku,be BEL,DL,Chelsea,eng Premier League,28,1993,17.7,327,296,28,0,2,0,7,0,0,0,0,0,231,3,14,Partidos
1575,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,18,2002,23.3,1673,1628,45,34,0,4,0,11,0,0,0,0,1506,0,17,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1576,Dodi Lukebakio,be BEL,DL,Hertha BSC,de Bundesliga,23,1997,2.0,37,34,3,0,0,0,1,1,1,1,0,0,24,0,3,Partidos
1577,Dodi Lukebakio,be BEL,"DL,CC",Wolfsburg,de Bundesliga,23,1997,9.8,301,289,10,2,1,2,18,5,0,0,0,0,227,2,5,Partidos
1578,Saša Lukić,rs SRB,CC,Torino,it Serie A,24,1996,33.1,1741,1666,71,62,6,10,25,4,5,2,1,0,1512,4,29,Partidos
1579,Levi Lumeka,eng ENG,"CC,DL",Troyes,fr Ligue 1,22,1998,0.7,16,15,1,0,0,0,2,1,0,0,0,0,10,0,1,Partidos
1580,Andriy Lunin,ua UKR,PO,Real Madrid,es La Liga,22,1999,2.0,80,54,26,3,0,0,0,0,0,0,0,0,70,0,0,Partidos
1581,Andrey Lunyov,ru RUS,PO,Leverkusen,de Bundesliga,29,1991,1.0,49,43,6,0,0,0,0,0,0,0,0,0,43,0,0,Partidos
1582,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,24,1996,21.8,982,895,82,42,1,8,6,4,0,0,0,0,821,5,4,Partidos
1583,Andreas Luthe,de GER,PO,Union Berlin,de Bundesliga,34,1987,27.0,1005,716,285,68,0,0,0,0,0,0,0,0,660,4,3,Partidos
1584,Lyanco,br BRA,DF,Southampton,eng Premier League,24,1997,10.1,397,382,13,10,0,1,4,2,0,0,0,0,282,2,5,Partidos
1585,Charalambos Lykogiannis,gr GRE,"DF,DL",Cagliari,it Serie A,27,1993,20.2,766,558,206,21,0,3,95,166,18,3,13,1,460,2,32,Partidos
1586,Yannis M'Bemba,fr FRA,"DF,DL",Nantes,fr Ligue 1,20,2001,0.1,4,3,1,1,0,0,0,0,0,0,0,0,4,0,0,Partidos
1587,Alexis Mac Allister,ar ARG,"CC,DL",Brighton,eng Premier League,22,1998,23.6,1066,986,78,22,4,9,66,3,46,26,15,0,858,2,23,Partidos
1588,Deiver Machado,co COL,"DF,CC",Lens,fr Ligue 1,27,1993,5.8,256,207,49,1,0,2,18,48,0,0,0,0,211,0,8,Partidos
1589,Darwin Machís,ve VEN,"CC,DL",Granada,es La Liga,28,1993,15.3,429,406,20,1,1,6,66,7,10,4,3,0,273,3,21,Partidos
1590,Yvann Macon,fr FRA,DF,Saint-Étienne,fr Ligue 1,22,1998,17.0,1002,785,216,12,2,16,58,203,1,0,0,0,748,1,40,Partidos
1591,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,24,1996,27.3,1089,941,143,48,14,8,124,5,79,43,23,1,796,5,28,Partidos
1592,Niki Mäenpää,fi FIN,PO,Venezia,it Serie A,36,1985,16.5,523,327,195,52,1,0,0,0,0,0,0,0,353,1,1,Partidos
1593,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,24,1997,32.7,1328,1014,306,11,1,4,109,294,1,1,0,0,888,8,31,Partidos
1594,Louis Mafouta,cf CTA,DL,Metz,fr Ligue 1,27,1994,5.8,141,130,11,0,0,0,1,0,0,0,0,0,110,0,3,Partidos
1595,Giulio Maggiore,it ITA,CC,Spezia,it Serie A,23,1998,31.3,1123,1103,11,4,7,3,13,3,0,0,0,0,834,9,25,Partidos
1596,Matej Maglica,hr CRO,CC,Stuttgart,de Bundesliga,22,1998,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
1597,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,36,1984,3.0,255,239,16,16,0,4,0,0,0,0,0,0,228,0,1,Partidos
1598,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,229,223,5,3,0,1,2,0,0,0,0,0,174,1,2,Partidos
1599,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,155,152,3,3,0,1,0,0,0,0,0,0,130,0,0,Partidos
1600,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,23,1998,16.3,684,655,26,25,1,10,9,0,1,0,0,0,574,3,15,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1601,Yohann Magnin,fr FRA,"CC,DF",Clermont Foot,fr Ligue 1,24,1997,19.1,904,889,10,10,0,8,12,0,0,0,0,0,727,5,17,Partidos
1602,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,1578,1521,47,44,0,25,2,3,0,0,0,0,1353,10,8,Partidos
1603,Riyad Mahrez,dz ALG,DL,Manchester City,eng Premier League,30,1991,16.6,947,842,99,11,7,6,97,18,70,42,0,1,777,6,14,Partidos
1604,Arne Maier,de GER,CC,Augsburg,de Bundesliga,22,1999,20.7,849,735,111,28,3,15,97,2,64,28,35,0,609,3,20,Partidos
1605,Habib Maïga,ci CIV,CC,Metz,fr Ligue 1,25,1996,14.1,577,550,25,4,0,9,22,21,0,0,0,0,458,2,9,Partidos
1606,Mike Maignan,fr FRA,PO,Milan,it Serie A,26,1995,32.0,1154,940,213,64,0,3,0,0,0,0,0,0,913,1,0,Partidos
1607,Ainsley Maitland-Niles,eng ENG,CC,Arsenal,eng Premier League,23,1997,3.0,138,135,3,2,1,0,2,1,0,0,0,0,106,0,0,Partidos
1608,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,326,256,69,2,1,5,25,67,0,0,0,0,249,1,8,Partidos
1609,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,22,1998,0.1,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0,Partidos
1610,Abdul Majeed Waris,gh GHA,"DL,CC",Strasbourg,fr Ligue 1,29,1991,3.6,132,127,4,1,1,0,7,3,0,0,0,0,97,1,6,Partidos
1611,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,23,1998,20.4,1052,974,70,21,6,9,85,1,48,12,27,0,801,8,26,Partidos
1612,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,23,1998,26.1,843,829,8,1,2,3,8,4,1,0,0,0,702,6,22,Partidos
1613,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,18,2002,3.6,80,78,2,0,0,0,9,1,0,0,0,0,54,0,7,Partidos
1614,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,26,1995,32.6,865,836,22,7,1,5,13,11,1,0,0,0,661,7,12,Partidos
1615,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,508,467,40,28,1,3,3,0,0,0,0,0,421,1,6,Partidos
1616,Kévin Malcuit,ma MAR,"DF,CC",Napoli,it Serie A,30,1991,3.2,156,131,24,1,1,1,12,23,0,0,0,0,110,1,3,Partidos
1617,Daniel Maldini,it ITA,CC,Milan,it Serie A,19,2001,1.6,48,45,2,1,0,0,1,0,0,0,0,0,33,1,1,Partidos
1618,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,22,1998,11.3,417,408,6,3,0,4,18,3,0,0,0,0,332,3,10,Partidos
1619,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,22,1999,18.7,542,511,29,1,2,2,27,7,3,0,1,0,394,2,13,Partidos
1620,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,28,1993,17.7,928,836,90,22,7,15,102,8,60,29,28,1,669,2,29,Partidos
1621,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,1244,1013,225,13,0,2,73,212,0,0,0,0,934,6,27,Partidos
1622,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,16,15,1,0,0,0,1,1,0,0,0,0,13,0,0,Partidos
1623,Mickael Malsa,mq MTQ,CC,Levante,es La Liga,25,1995,12.7,538,524,13,11,4,4,0,2,0,0,0,0,434,1,6,Partidos
1624,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,20,2000,18.0,498,269,226,77,0,1,0,0,0,0,0,0,281,3,0,Partidos
1625,Rey Manaj,al ALB,DL,Spezia,it Serie A,24,1997,19.6,448,387,59,4,1,1,6,0,1,0,1,0,329,2,12,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1626,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,21,1999,8.9,275,264,11,9,0,3,0,1,0,0,0,0,245,0,2,Partidos
1627,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,1607,1539,64,38,0,22,10,26,0,0,0,0,1412,4,16,Partidos
1628,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,1817,1758,56,42,3,8,15,8,0,0,0,0,1533,3,13,Partidos
1629,Leonardo Mancuso,it ITA,DL,Empoli,it Serie A,29,1992,4.7,77,67,10,0,0,0,5,1,0,0,0,0,51,0,1,Partidos
1630,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,36,1985,9.0,402,317,82,15,0,0,0,0,0,0,0,0,327,3,0,Partidos
1631,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,688,583,104,14,1,5,16,90,0,0,0,0,559,1,8,Partidos
1632,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,961,781,171,21,0,2,20,150,0,0,0,0,801,9,13,Partidos
1633,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,990,952,37,32,0,12,0,1,0,0,0,0,920,1,3,Partidos
1634,Rolando Mandragora,it ITA,CC,Torino,it Serie A,24,1997,14.7,769,654,113,58,0,2,47,2,38,24,8,0,647,2,7,Partidos
1635,Anthony Mandrea,dz ALG,PO,Angers,fr Ligue 1,24,1996,10.0,273,149,123,35,0,0,0,0,0,0,0,0,161,1,0,Partidos
1636,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,29,1992,31.3,1100,1082,12,3,16,3,50,8,0,0,0,0,818,6,41,Partidos
1637,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,594,579,14,13,0,2,0,1,0,0,0,0,504,1,2,Partidos
1638,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,23,1998,20.6,793,779,12,8,3,5,9,1,0,0,0,0,655,2,22,Partidos
1639,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,34,1987,24.4,1491,1337,149,98,1,23,88,2,49,15,29,0,1165,5,21,Partidos
1640,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,1057,837,218,17,3,10,39,201,0,0,0,0,808,2,22,Partidos
1641,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,234,228,5,3,0,1,0,0,0,0,0,0,223,1,1,Partidos
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14.0,424,321,102,3,0,0,9,99,0,0,0,0,308,1,15,Partidos
1643,Myziane Maolida,fr FRA,CC,Nice,fr Ligue 1,22,1999,0.4,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,Partidos
1644,Myziane Maolida,fr FRA,"DL,CC",Hertha BSC,de Bundesliga,22,1999,8.6,229,227,2,0,1,1,7,0,0,0,0,0,155,0,11,Partidos
1645,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,19,2002,10.1,193,167,25,0,1,0,4,1,0,0,0,0,129,1,8,Partidos
1646,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,457,441,15,14,0,2,0,1,0,0,0,0,370,1,2,Partidos
1647,Fernando Marçal,br BRA,"CC,DF",Wolves,eng Premier League,32,1989,16.1,887,743,137,4,0,1,60,130,3,1,1,0,669,7,22,Partidos
1648,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,466,424,41,5,1,10,29,36,0,0,0,0,385,1,9,Partidos
1649,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10.0,674,659,15,14,1,8,0,1,0,0,0,0,560,0,2,Partidos
1650,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2.0,168,164,4,3,0,0,0,1,0,0,0,0,152,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1651,Solly March,eng ENG,"DF,DL",Brighton,eng Premier League,27,1994,19.4,771,683,88,14,1,13,94,39,34,10,18,0,556,0,28,Partidos
1652,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,667,504,157,10,0,1,42,146,1,0,0,0,460,6,26,Partidos
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,2259,2070,184,120,2,24,1,6,0,0,0,0,2028,5,6,Partidos
1654,Iván Marcone,ar ARG,CC,Elche,es La Liga,31,1990,9.0,432,419,13,12,1,6,1,1,0,0,0,0,355,0,10,Partidos
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,1145,890,252,25,0,4,48,227,0,0,0,0,867,3,33,Partidos
