Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1435,Rade Krunić,ba BIH,CC,Milan,it Serie A,28,1993,18.4,8,0,0,16,19,0,3,16,28,0,0,0,134,28,24,53.8,Partidos
1436,Max Kruse,de GER,"CC,DL",Wolfsburg,de Bundesliga,34,1988,3.0,0,0,0,3,3,0,6,0,1,0,0,0,9,6,1,85.7,Partidos
1437,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,29,1992,18.2,1,0,0,18,15,1,33,29,25,0,1,0,101,25,17,59.5,Partidos
1438,Takefusa Kubo,jp JPN,"DL,CC",Real Sociedad,es La Liga,21,2001,27.1,3,0,0,35,48,21,72,9,26,2,0,0,107,16,25,39.0,Partidos
1439,Dejan Kulusevski,se SWE,"CC,DL",Tottenham,eng Premier League,22,2000,23.0,2,0,0,36,25,3,62,13,15,0,1,0,145,3,7,30.0,Partidos
1440,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,17,2005,14.7,8,0,0,37,21,4,32,10,27,0,0,0,94,7,29,19.4,Partidos
1441,Marash Kumbulla,al ALB,DF,Roma,it Serie A,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6,Partidos
1442,Pierre Kunde,cm CMR,"CC,DL",Bochum,de Bundesliga,27,1995,4.2,0,0,0,3,10,1,8,7,6,0,0,0,42,4,6,40.0,Partidos
1443,Alou Kuol,au AUS,DL,Stuttgart,de Bundesliga,21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,Partidos
1444,Layvin Kurzawa,fr FRA,DF,Fulham,eng Premier League,29,1992,1.5,1,0,0,1,0,0,2,2,2,0,0,0,5,0,2,0.0,Partidos
1445,Khvicha Kvaratskhelia,ge GEO,DL,Napoli,it Serie A,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1,Partidos
1446,Grejohn Kyei,fr FRA,DL,Clermont Foot,fr Ligue 1,26,1995,24.8,3,0,0,58,42,15,7,6,7,1,0,0,51,48,65,42.5,Partidos
1447,Daniel Kyereh,gh GHA,"CC,DL",Freiburg,de Bundesliga,26,1996,6.2,2,0,0,12,16,3,3,2,4,0,0,0,25,7,7,50.0,Partidos
1448,Giorgos Kyriakopoulos,gr GRE,"DF,DL",Bologna,it Serie A,26,1996,7.8,2,0,0,9,12,0,38,4,6,0,0,0,41,5,11,31.3,Partidos
1449,Giorgos Kyriakopoulos,gr GRE,"DL,DF",Sassuolo,it Serie A,26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0,Partidos
1450,César de la Hoz,es ESP,CC,Almería,es La Liga,30,1992,18.6,6,0,0,21,12,0,3,13,20,0,1,0,83,24,29,45.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1451,Luca de la Torre,us USA,CC,Celta Vigo,es La Liga,24,1998,16.5,6,0,0,33,12,4,21,9,19,0,0,0,98,5,23,17.9,Partidos
1452,Rémy Labeau Lascary,gp GLP,"DL,CC",Lens,fr Ligue 1,19,2003,1.4,0,0,0,4,0,0,3,1,2,0,0,0,5,3,3,50.0,Partidos
1453,Gaëtan Laborde,fr FRA,DL,Nice,fr Ligue 1,28,1994,27.8,0,0,0,26,28,7,71,9,25,0,0,0,101,48,56,46.2,Partidos
1454,Gaëtan Laborde,fr FRA,DL,Rennes,fr Ligue 1,28,1994,2.8,0,0,0,0,1,0,3,0,1,0,0,0,7,6,9,40.0,Partidos
1455,Alexandre Lacazette,fr FRA,DL,Lyon,fr Ligue 1,31,1991,32.5,3,0,0,64,56,15,35,15,23,3,1,0,88,28,46,37.8,Partidos
1456,Qazim Laçi,al ALB,CC,Ajaccio,fr Ligue 1,26,1996,2.4,0,0,0,2,2,1,8,2,3,0,1,0,20,4,5,44.4,Partidos
1457,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,1,0,0,19,11,0,3,26,13,0,1,0,85,50,33,60.2,Partidos
1458,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,23,1999,37.0,2,1,1,1,3,0,0,0,0,0,1,0,46,7,1,87.5,Partidos
1459,Aïssa Laïdouni,tn TUN,CC,Union Berlin,de Bundesliga,25,1996,9.7,4,0,0,12,35,1,11,9,7,1,1,0,73,7,10,41.2,Partidos
1460,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,25,1997,16.3,8,0,0,30,22,2,12,18,31,0,0,0,121,3,17,15.0,Partidos
1461,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,29,1992,9.1,2,0,0,10,7,1,18,14,8,0,0,0,45,8,8,50.0,Partidos
1462,Kenny Lala,fr FRA,DF,Brest,fr Ligue 1,30,1991,15.7,4,0,0,18,16,1,64,21,19,0,1,0,119,8,14,36.4,Partidos
1463,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,34,1988,8.0,0,0,0,2,7,0,3,2,4,0,0,0,25,8,9,47.1,Partidos
1464,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,2,0,0,8,6,0,0,13,8,0,2,0,33,18,16,52.9,Partidos
1465,Érik Lamela,ar ARG,"DL,CC",Sevilla,es La Liga,30,1992,20.5,10,1,1,59,21,8,33,7,27,0,0,0,105,16,30,34.8,Partidos
1466,Mohamed Lamine Bayo,gn GUI,"DL,CC",Lille,fr Ligue 1,24,1998,7.2,1,0,0,13,4,6,2,0,3,0,0,0,13,13,16,44.8,Partidos
1467,Sam Lammers,nl NED,DL,Sampdoria,it Serie A,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7,Partidos
1468,Sam Lammers,nl NED,DL,Empoli,it Serie A,25,1997,9.8,0,0,0,6,8,1,4,3,10,0,0,0,27,18,16,52.9,Partidos
1469,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,1,0,0,6,14,0,31,7,6,0,0,0,31,2,7,22.2,Partidos
1470,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,29,1993,2.8,0,0,0,1,2,2,2,2,2,0,0,0,21,1,2,33.3,Partidos
1471,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,0,0,0,5,7,1,6,3,8,0,0,0,55,24,19,55.8,Partidos
1472,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,1,0,0,10,16,1,0,18,16,0,0,1,61,31,21,59.6,Partidos
1473,Cyle Larin,ca CAN,DL,Valladolid,es La Liga,27,1995,16.3,4,0,0,23,25,29,6,0,3,0,1,0,41,43,60,41.7,Partidos
1474,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,0,0,0,1,0,0,4,3,6,0,0,0,9,2,5,28.6,Partidos
1475,Yasser Larouci,fr FRA,"DF,CC",Troyes,fr Ligue 1,21,2001,20.0,1,0,0,14,31,3,50,26,13,0,0,1,123,20,14,58.8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1476,Jordan Larsson,se SWE,"DL,CC",Schalke 04,de Bundesliga,25,1997,5.1,0,0,0,7,6,1,2,4,5,0,0,0,23,6,11,35.3,Partidos
1477,Kevin Lasagna,it ITA,"DL,CC",Hellas Verona,it Serie A,29,1992,17.5,2,0,0,25,22,15,13,5,6,0,0,0,64,20,68,22.7,Partidos
1478,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,4,0,0,6,2,0,0,0,0,0,0,0,5,5,3,62.5,Partidos
1479,Juanmi Latasa,es ESP,DL,Getafe,es La Liga,21,2001,5.0,2,0,0,21,11,1,2,1,4,0,0,0,17,68,54,55.7,Partidos
1480,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,24,1997,10.2,1,0,0,12,9,4,32,6,11,0,0,0,50,4,19,17.4,Partidos
1481,Danny Latza,de GER,CC,Schalke 04,de Bundesliga,32,1989,9.5,2,0,0,13,12,0,20,5,13,0,0,0,60,14,21,40.0,Partidos
1482,Armand Lauriente,fr FRA,DL,Sassuolo,it Serie A,23,1998,24.2,10,1,1,22,41,7,110,12,15,1,0,0,106,1,6,14.3,Partidos
1483,Armand Lauriente,fr FRA,DL,Lorient,fr Ligue 1,23,1998,3.0,0,0,0,2,5,1,6,4,7,1,0,0,20,1,1,50.0,Partidos
1484,Roméo Lavia,be BEL,CC,Southampton,eng Premier League,18,2004,24.7,9,0,0,28,48,0,3,33,35,1,0,0,187,7,10,41.2,Partidos
1485,Lázaro,br BRA,"DL,CC",Almería,es La Liga,20,2002,8.0,1,0,0,7,12,3,9,2,3,0,0,0,32,6,14,30.0,Partidos
1486,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,4,0,0,14,3,1,86,3,5,0,1,0,86,14,13,51.9,Partidos
1487,Marko Lazetić,rs SRB,DL,Milan,it Serie A,18,2004,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Partidos
1488,Darko Lazović,rs SRB,"CC,DF",Hellas Verona,it Serie A,31,1990,24.9,0,0,0,8,3,9,123,16,13,0,0,0,142,6,16,27.3,Partidos
1489,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,8,0,0,15,39,0,36,18,21,0,0,1,90,9,14,39.1,Partidos
1490,Théo Le Bris,fr FRA,"CC,DF",Lorient,fr Ligue 1,19,2002,16.1,0,0,0,5,3,0,13,18,19,0,0,0,78,10,14,41.7,Partidos
1491,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,0,0,0,5,2,0,10,2,4,0,0,0,14,9,7,56.3,Partidos
1492,Jérémy Le Douaron,fr FRA,"CC,DL",Brest,fr Ligue 1,24,1998,23.0,1,0,0,33,36,10,32,11,9,0,0,0,61,61,71,46.2,Partidos
1493,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,22,2000,33.6,5,0,0,42,64,2,136,34,64,0,0,0,240,11,25,30.6,Partidos
1494,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,1,0,0,19,19,3,39,41,32,0,0,0,205,30,29,50.8,Partidos
1495,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,6,1,1,31,9,0,11,37,24,0,2,0,144,59,29,67.0,Partidos
1496,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,6,0,0,44,29,2,1,33,23,0,0,1,147,108,37,74.5,Partidos
1497,Rafael Leão,pt POR,"DL,CC",Milan,it Serie A,23,1999,26.9,7,1,1,20,30,10,71,15,7,1,0,0,84,29,29,50.0,Partidos
1498,Paolo Lebas,fr FRA,CC,Ajaccio,fr Ligue 1,19,2003,0.6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,,Partidos
1499,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,36,1985,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Partidos
1500,Benjamin Lecomte,fr FRA,PO,Espanyol,es La Liga,31,1991,10.0,1,1,0,1,0,0,0,0,0,0,0,1,16,0,0,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1501,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,31,1991,19.0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2,75.0,Partidos
1502,Jeremías Ledesma,ar ARG,PO,Cádiz,es La Liga,29,1993,34.0,2,0,0,1,7,0,0,2,2,0,1,0,39,8,3,72.7,Partidos
1503,Pierre Lees-Melou,fr FRA,CC,Brest,fr Ligue 1,29,1993,30.7,10,1,0,43,47,1,41,52,55,0,2,0,278,18,10,64.3,Partidos
1504,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,6,1,0,44,32,1,4,26,20,1,2,0,144,70,50,58.3,Partidos
1505,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,0,0,0,3,3,0,0,18,7,0,0,0,35,18,13,58.1,Partidos
1506,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,6,3,1,23,9,5,9,15,17,0,1,1,123,59,32,64.8,Partidos
1507,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,1,0,0,15,6,1,43,13,17,0,0,0,118,17,8,68.0,Partidos
1508,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,26,1995,13.9,1,0,0,7,17,2,44,7,18,0,0,0,75,5,7,41.7,Partidos
1509,Félix Lemaréchal,fr FRA,CC,Brest,fr Ligue 1,18,2003,3.2,2,0,0,6,0,0,7,1,5,0,0,0,13,6,3,66.7,Partidos
1510,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,Partidos
1511,Mario Lemina,ga GAB,CC,Wolves,eng Premier League,28,1993,14.4,4,1,1,18,9,1,3,14,24,0,0,0,91,17,5,77.3,Partidos
1512,Mario Lemina,ga GAB,"CC,DF",Nice,fr Ligue 1,28,1993,9.3,1,1,0,13,5,0,2,11,21,0,0,0,62,5,4,55.6,Partidos
1513,Tim Lemperle,de GER,"DL,CC",Köln,de Bundesliga,20,2002,1.5,0,0,0,2,0,0,1,1,4,0,0,0,15,4,8,33.3,Partidos
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,4,0,0,23,17,0,16,18,23,0,0,0,119,43,28,60.6,Partidos
1515,Bernd Leno,de GER,PO,Fulham,eng Premier League,30,1992,36.0,3,0,0,1,3,0,0,0,0,0,1,0,50,11,0,100.0,Partidos
1516,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,1,0,0,19,13,0,93,21,21,0,0,0,94,14,22,38.9,Partidos
1517,Donovan Léon,gf GUF,PO,Auxerre,fr Ligue 1,29,1992,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Partidos
1518,Sergio León,es ESP,DL,Valladolid,es La Liga,33,1989,14.8,0,1,0,8,22,20,9,0,4,0,0,0,45,18,47,27.7,Partidos
1519,Johann Lepenant,fr FRA,CC,Lyon,fr Ligue 1,19,2002,21.5,4,0,0,35,24,0,9,28,34,0,0,0,164,16,17,48.5,Partidos
1520,Mehdi Léris,dz ALG,"CC,DF",Sampdoria,it Serie A,24,1998,27.3,13,0,0,52,47,10,57,27,46,0,0,0,149,96,66,59.3,Partidos
1521,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,27,1994,36.1,7,0,0,37,33,2,11,47,30,0,2,1,260,62,40,60.8,Partidos
1522,Benjamin Leroy,fr FRA,PO,Ajaccio,fr Ligue 1,33,1989,31.1,1,0,0,0,4,0,0,1,0,0,0,0,46,2,0,100.0,Partidos
1523,Léo Leroy,fr FRA,CC,Montpellier,fr Ligue 1,22,2000,13.2,7,0,0,37,19,1,10,14,38,0,0,0,102,24,15,61.5,Partidos
1524,Alexandre Letellier,fr FRA,PO,Paris S-G,fr Ligue 1,31,1990,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
1525,Ruan Levine,br BRA,"CC,DL",Ajaccio,fr Ligue 1,23,1999,0.3,0,0,0,2,1,0,0,2,2,0,0,0,4,0,1,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1526,Robert Lewandowski,pl POL,DL,Barcelona,es La Liga,33,1988,31.6,4,1,1,39,46,22,19,2,11,0,0,0,58,52,45,53.6,Partidos
1527,Jamie Leweling,de GER,"DL,CC",Union Berlin,de Bundesliga,21,2001,2.9,1,0,0,6,9,1,10,1,3,0,0,0,19,1,8,11.1,Partidos
1528,Jamal Lewis,nir NIR,"DF,DL",Newcastle Utd,eng Premier League,24,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,Partidos
1529,Rico Lewis,eng ENG,"DF,CC",Manchester City,eng Premier League,17,2004,10.0,1,0,0,10,18,0,5,6,9,0,0,0,43,0,6,0.0,Partidos
1530,Keane Lewis-Potter,eng ENG,"DL,CC",Brentford,eng Premier League,21,2001,3.6,0,0,0,1,4,1,8,0,0,0,0,0,20,4,4,50.0,Partidos
1531,Dimitri Liénard,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,34,1988,17.1,4,0,0,16,15,3,119,16,29,0,0,0,121,18,15,54.5,Partidos
1532,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,27.8,3,0,0,17,31,1,1,35,18,0,0,0,155,64,40,61.5,Partidos
1533,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,26.7,4,0,0,19,17,2,2,23,23,0,2,0,165,96,64,60.0,Partidos
1534,Dimitris Limnios,gr GRE,DL,Köln,de Bundesliga,24,1998,0.4,0,0,0,0,1,0,6,1,0,0,0,0,1,1,2,33.3,Partidos
1535,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,1,0,0,10,4,0,1,21,17,0,0,0,84,33,20,62.3,Partidos
1536,Jesper Lindstrøm,dk DEN,"CC,DL",Eint Frankfurt,de Bundesliga,22,2000,18.7,2,0,0,19,19,3,46,9,11,1,0,0,94,6,24,20.0,Partidos
1537,Karol Linetty,pl POL,CC,Torino,it Serie A,27,1995,21.0,8,0,0,50,22,4,21,19,17,0,1,0,129,24,26,48.0,Partidos
1538,Jesse Lingard,eng ENG,"DL,CC",Nott'ham Forest,eng Premier League,29,1992,10.3,1,0,0,8,9,2,5,5,4,0,0,0,39,1,3,25.0,Partidos
1539,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,1,0,0,4,3,0,32,7,6,0,0,0,45,8,6,57.1,Partidos
1540,Mateusz Lis,pl POL,PO,Troyes,fr Ligue 1,25,1997,8.3,1,0,0,1,2,0,0,0,0,0,0,0,8,1,0,100.0,Partidos
1541,Marcin Listkowski,pl POL,"CC,DL",Lecce,it Serie A,24,1998,0.9,0,0,0,2,1,0,3,3,0,0,0,0,5,1,0,100.0,Partidos
1542,Valentino Livramento,eng ENG,"DF,DL",Southampton,eng Premier League,19,2002,0.3,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,Partidos
1543,Dejan Ljubicic,at AUT,"CC,DL",Köln,de Bundesliga,24,1997,19.0,3,0,0,26,12,5,42,8,14,0,0,0,117,9,22,29.0,Partidos
1544,Javier Llabrés,es ESP,DL,Mallorca,es La Liga,19,2002,0.2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0.0,Partidos
1545,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,7.2,1,0,0,6,2,0,1,15,10,0,0,0,57,18,7,72.0,Partidos
1546,Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,6.4,0,0,0,9,3,0,0,11,5,0,0,0,30,12,5,70.6,Partidos
1547,Marcos Llorente,es ESP,"CC,DF",Atlético Madrid,es La Liga,27,1995,18.9,5,0,0,30,13,3,44,17,15,0,1,0,108,10,19,34.5,Partidos
1548,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,35,1986,24.5,0,0,0,0,2,0,0,1,1,0,0,1,30,9,3,75.0,Partidos
1549,Giovani Lo Celso,ar ARG,"CC,DL",Villarreal,es La Liga,26,1996,12.5,3,0,0,15,31,4,31,6,28,0,0,0,61,2,5,28.6,Partidos
1550,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,27,1994,34.5,2,0,0,25,55,0,2,23,44,1,0,0,254,12,17,41.4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1551,Manuel Locatelli,it ITA,CC,Juventus,it Serie A,24,1998,27.2,8,0,0,44,31,0,13,27,33,0,0,0,168,34,30,53.1,Partidos
1552,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,4,0,0,27,9,1,6,22,19,0,1,0,88,38,32,54.3,Partidos
1553,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,11.8,3,1,0,10,9,1,13,20,16,0,0,0,77,12,8,60.0,Partidos
1554,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,3.0,0,0,0,0,2,0,6,2,3,0,0,0,18,3,2,60.0,Partidos
1555,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,7,0,0,29,42,2,75,33,39,0,0,0,153,18,19,48.6,Partidos
1556,Ruben Loftus-Cheek,eng ENG,"CC,DF",Chelsea,eng Premier League,26,1996,17.1,1,0,0,10,34,1,19,12,14,0,0,1,101,22,26,45.8,Partidos
1557,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,24,1997,28.0,2,0,0,29,39,5,30,16,21,0,0,0,141,23,28,45.1,Partidos
1558,Ademola Lookman,ng NGA,"DL,CC",Atalanta,it Serie A,24,1997,19.2,3,0,0,24,36,11,38,4,5,1,0,0,86,3,13,18.8,Partidos
1559,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,31,1990,31.3,2,1,0,2,6,0,0,3,0,0,2,0,31,3,0,100.0,Partidos
1560,Rony Lopes,pt POR,"CC,DL",Troyes,fr Ligue 1,26,1995,26.1,2,0,0,19,32,1,109,9,12,0,0,0,113,19,26,42.2,Partidos
1561,David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,5,0,0,16,16,3,0,14,18,0,0,0,106,29,32,47.5,Partidos
1562,Diego López,es ESP,PO,Rayo Vallecano,es La Liga,40,1981,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Partidos
1563,Diego López,es ESP,"DL,CC",Valencia,es La Liga,20,2002,5.0,0,0,0,6,7,1,12,3,2,0,0,0,29,7,8,46.7,Partidos
1564,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,24,1997,25.5,11,0,0,31,11,0,25,22,18,0,0,0,172,4,3,57.1,Partidos
1565,Pau López,es ESP,PO,Marseille,fr Ligue 1,27,1994,32.5,3,0,0,2,6,0,0,0,0,0,2,0,46,5,2,71.4,Partidos
1566,Unai López,es ESP,CC,Rayo Vallecano,es La Liga,26,1995,13.9,2,0,0,22,17,2,55,15,20,0,0,0,98,7,17,29.2,Partidos
1567,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,20,2002,15.3,6,2,1,31,25,0,6,22,24,1,0,0,128,15,7,68.2,Partidos
1568,Anthony Losilla,fr FRA,CC,Bochum,de Bundesliga,36,1986,30.2,6,1,0,47,17,3,10,37,49,0,1,0,203,92,76,54.8,Partidos
1569,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,4,0,0,23,31,0,48,32,38,0,1,0,131,25,22,53.2,Partidos
1570,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,2,0,0,6,4,0,0,13,14,0,0,0,40,15,16,48.4,Partidos
1571,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,2,0,0,10,14,0,6,26,19,0,1,0,103,47,21,69.1,Partidos
1572,Sandi Lovrić,si SVN,CC,Udinese,it Serie A,24,1998,25.9,4,0,0,31,33,1,75,26,18,0,0,0,145,7,16,30.4,Partidos
1573,Jamal Lowe,jm JAM,"CC,DL",Bournemouth,eng Premier League,28,1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
1574,Anthony Lozano,hn HON,DL,Cádiz,es La Liga,29,1993,16.0,6,0,0,43,35,8,7,3,4,1,0,0,47,60,79,43.2,Partidos
1575,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,27,1995,17.8,3,0,0,27,31,4,73,15,13,0,0,0,60,8,13,38.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1576,Pol Lozano,es ESP,CC,Espanyol,es La Liga,22,1999,0.2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,50.0,Partidos
1577,Jean Lucas,br BRA,CC,Monaco,fr Ligue 1,24,1998,3.2,0,0,0,4,4,1,1,4,5,0,0,0,23,1,7,12.5,Partidos
1578,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,32.2,8,0,0,29,18,0,1,35,37,1,4,1,204,41,30,57.7,Partidos
1579,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,4,0,0,13,27,7,213,23,46,1,0,0,166,24,21,53.3,Partidos
1580,José Luis Morales,es ESP,"DL,CC",Villarreal,es La Liga,35,1987,13.5,2,0,0,6,10,11,13,2,6,0,0,0,29,8,16,33.3,Partidos
1581,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,8.4,4,0,0,9,5,0,5,28,14,0,0,1,75,24,13,64.9,Partidos
1582,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,24,1998,32.5,6,1,0,48,42,2,106,40,42,0,0,0,197,25,22,53.2,Partidos
1583,Romelu Lukaku,be BEL,DL,Inter,it Serie A,29,1993,18.4,1,0,0,16,6,13,24,0,1,0,0,0,23,39,35,52.7,Partidos
1584,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,33.2,9,1,1,38,21,1,3,75,23,0,2,1,209,36,30,54.5,Partidos
1585,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,24,1997,26.6,8,0,0,33,59,17,65,13,11,0,1,0,121,16,32,33.3,Partidos
1586,Saša Lukić,rs SRB,CC,Fulham,eng Premier League,25,1996,4.6,1,0,0,13,10,0,2,5,3,0,0,0,28,4,5,44.4,Partidos
1587,Saša Lukić,rs SRB,CC,Torino,it Serie A,25,1996,13.3,4,0,0,26,10,0,25,13,14,0,0,0,81,22,22,50.0,Partidos
1588,Andriy Lunin,ua UKR,PO,Real Madrid,es La Liga,23,1999,7.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,Partidos
1589,Andrey Lunyov,ru RUS,PO,Leverkusen,de Bundesliga,30,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
