Fee,Market Value,npxG+xAG2020-2021,npxG2020-2021,PrgP2020-2021,G+A2020-2021,npxG+xAG2021-2022,Ass2020-2021,G-TP2020-2021,xAG2021-2022,xG2020-2021,PrgP2021-2022,PrgC2020-2021,G+A2021-2022,xG2021-2022,Gls.2020-2021,Titular2020-2021,PrgC2021-2022,npxG2021-2022,Mín2020-2021,90 s2020-2021,PrgR2021-2022,Gls.2021-2022,xAG2020-2021,G-TP2021-2022,TA2020-2021,Titular2021-2022,Mín2021-2022,90 s2021-2022,PrgR2020-2021,Ass2021-2022,TP2021-2022,npxG2019-2020,npxG+xAG2019-2020,TPint2021-2022,G-TP2019-2020,PJ2020-2021,G+A-TP2020-2021,G-TP.12020-2021,PrgP2019-2020,PrgC2019-2020,TA2021-2022,G+A.12020-2021,xG2019-2020,Gls..12020-2021,PJ2021-2022,Gls.2019-2020,PrgR2019-2020,G+A2019-2020,npxG.12020-2021,xG.12020-2021,Jugador
,,0.1,0.1,1.0,1.0,0.2,0.0,1.0,0.2,0.1,1.0,0.0,1.0,0.0,1.0,33.0,0.0,0.0,2970.0,33.0,0.0,0.0,0.0,0.0,1.0,36.0,3240.0,36.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,33.0,0.03,0.03,1.0,0.0,0.0,0.03,0.0,0.03,36.0,0.0,0.0,1.0,0.0,0.0,Alisson
,10.0,1.1,0.3,92.0,0.0,1.1,0.0,0.0,0.8,0.3,130.0,30.0,2.0,0.2,0.0,23.0,26.0,0.2,2051.0,22.8,18.0,0.0,0.8,0.0,6.0,25.0,2183.0,24.3,8.0,2.0,0.0,0.5,1.6,0.0,2.0,24.0,0.0,0.0,82.0,25.0,7.0,0.0,0.5,0.0,28.0,2.0,53.0,3.0,0.01,0.01,Allan
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Allen
,16.0,3.3,2.0,26.0,1.0,1.6,1.0,0.0,0.7,2.0,31.0,15.0,1.0,1.7000000000000002,0.0,7.0,15.0,0.9,620.0,6.9,43.0,1.0,1.2,0.0,0.0,9.0,995.0,11.1,30.0,0.0,1.0,7.3,10.8,1.0,7.0,15.0,0.15,0.0,69.0,56.0,4.0,0.15,8.1,0.0,21.0,8.0,152.0,12.0,0.3,0.3,Dele Alli
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Júnior Alonso
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,José Alonso Lara
,12.0,3.2,1.8,42.0,2.0,7.3,0.0,2.0,4.5,1.8,93.0,24.0,8.0,2.8,2.0,11.0,51.0,2.8,960.0,10.7,192.0,4.0,1.3,4.0,2.0,25.0,2167.0,24.1,74.0,4.0,0.0,2.6,5.2,0.0,4.0,13.0,0.19,0.19,69.0,62.0,8.0,0.19,2.6,0.19,28.0,4.0,155.0,6.0,0.17,0.17,Marcos Alonso
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ricky Álvarez
,,0.8,0.4,49.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,9.0,0.0,0.0,0.0,17.0,0.0,0.0,1568.0,17.4,0.0,0.0,0.3,0.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.2,0.4,0.0,0.0,27.0,0.0,0.0,40.0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,6.0,0.0,0.02,0.02,Sergio Álvarez
,,1.1,0.6,65.0,1.0,0.6,0.0,1.0,0.1,0.6,64.0,19.0,0.0,0.5,1.0,22.0,16.0,0.5,1948.0,21.6,4.0,0.0,0.5,0.0,6.0,21.0,1860.0,20.7,2.0,0.0,0.0,1.3,2.1,0.0,0.0,23.0,0.05,0.05,110.0,29.0,6.0,0.05,1.3,0.05,22.0,0.0,4.0,0.0,0.03,0.03,Yeray Álvarez
,,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.3,0.0,72.0,0.0,4.0,0.3,0.0,0.0,33.0,0.3,0.0,0.0,25.0,1.0,0.0,1.0,0.0,13.0,1098.0,12.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,Dani Alves
,2.0,1.7,1.5,63.0,0.0,0.5,0.0,0.0,0.1,1.5,21.0,14.0,1.0,0.4,0.0,20.0,6.0,0.4,1504.0,16.7,1.0,1.0,0.2,1.0,6.0,10.0,812.0,9.0,14.0,0.0,0.0,1.5,1.6,0.0,0.0,24.0,0.0,0.0,33.0,13.0,4.0,0.0,1.5,0.0,10.0,0.0,11.0,0.0,0.09,0.09,Ibrahim Amadou
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eloi Amagat
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morgan Amalfitano
,,0.1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.4,1.7,0.0,1.0,2.0,0.0,0.0,94.0,24.0,0.0,0.0,0.4,0.0,0.0,1.0,28.0,2.0,0.04,0.04,Romain Amalfitano
,,0.4,0.4,24.0,1.0,0.2,0.0,1.0,0.2,0.4,62.0,4.0,0.0,0.0,1.0,8.0,14.0,0.0,722.0,8.0,0.0,0.0,0.0,0.0,3.0,23.0,2123.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.12,0.12,0.0,0.0,4.0,0.12,0.0,0.12,28.0,0.0,0.0,0.0,0.05,0.05,Daniel Amartey
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jordi Amat
,,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.9,0.0,19.0,0.0,1.0,1.4,0.0,0.0,18.0,1.4,0.0,0.0,58.0,0.0,0.0,0.0,0.0,9.0,884.0,9.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,4.0,0.0,0.0,0.0,Amath
,6.0,0.5,0.2,25.0,1.0,0.1,0.0,1.0,0.1,0.2,37.0,17.0,0.0,0.0,1.0,10.0,16.0,0.0,813.0,9.0,27.0,0.0,0.3,0.0,3.0,6.0,541.0,6.0,33.0,0.0,0.0,0.7,1.7,0.0,1.0,13.0,0.11,0.11,72.0,62.0,1.0,0.11,0.7,0.11,10.0,1.0,92.0,2.0,0.03,0.03,Jordan Amavi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Stephan Ambrosius
,,0.0,0.0,0.0,0.0,3.9,0.0,0.0,1.3,0.0,64.0,0.0,2.0,2.6,0.0,0.0,38.0,2.6,0.0,0.0,50.0,1.0,0.0,1.0,0.0,31.0,2646.0,29.4,0.0,1.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,68.0,38.0,9.0,0.0,0.4,0.0,32.0,0.0,27.0,2.0,0.0,0.0,Kelvin Amian
,,5.3,2.2,113.0,8.0,3.8,6.0,2.0,2.4,2.2,54.0,45.0,2.0,1.4,2.0,20.0,34.0,1.4,1890.0,21.0,63.0,1.0,3.1,1.0,5.0,12.0,1052.0,11.7,82.0,1.0,0.0,2.2,8.4,0.0,1.0,29.0,0.38,0.1,106.0,53.0,0.0,0.38,2.2,0.1,26.0,1.0,95.0,3.0,0.1,0.1,Nadiem Amiri
,13.0,1.5,0.3,100.0,0.0,1.9,0.0,0.0,1.6,0.3,112.0,25.0,3.0,0.3,0.0,23.0,26.0,0.3,2089.0,23.2,23.0,0.0,1.2,0.0,3.0,26.0,2282.0,25.4,23.0,3.0,0.0,0.1,0.1,0.0,0.0,25.0,0.0,0.0,3.0,0.0,13.0,0.0,0.1,0.0,29.0,0.0,0.0,0.0,0.01,0.01,Ethan Ampadu
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nordin Amrabat
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon Ander Serantes
,,2.0,1.5,107.0,2.0,2.4,1.0,1.0,1.7,1.5,100.0,24.0,3.0,0.7,1.0,32.0,14.0,0.7,2922.0,32.4,4.0,0.0,0.4,0.0,8.0,32.0,2916.0,32.4,7.0,3.0,0.0,0.9,1.1,0.0,1.0,34.0,0.07,0.03,79.0,6.0,4.0,0.07,0.9,0.03,34.0,1.0,1.0,1.0,0.2,0.2,Joachim Andersen
,,0.0,0.0,1.0,0.0,12.7,0.0,0.0,6.5,0.0,123.0,2.0,14.0,6.2,0.0,0.0,142.0,6.2,3.0,0.0,264.0,6.0,0.0,6.0,0.0,33.0,2888.0,32.1,0.0,8.0,0.0,2.5,5.6,0.0,1.0,2.0,0.0,0.0,100.0,106.0,2.0,0.0,2.5,0.0,38.0,1.0,132.0,5.0,0.0,0.0,Felipe Anderson
,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,176.0,2.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.4,0.0,5.0,1.0,4.0,1.0,0.0,0.0,Florin Andone
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nícolas Andrade
,,2.7,1.6,200.0,1.0,2.7,1.0,0.0,1.3,1.6,178.0,28.0,3.0,1.4,0.0,35.0,38.0,1.4,2885.0,32.1,59.0,2.0,1.1,2.0,10.0,33.0,2752.0,30.6,64.0,1.0,0.0,0.9,1.8,0.0,2.0,35.0,0.03,0.0,130.0,25.0,12.0,0.03,0.9,0.0,33.0,2.0,47.0,3.0,0.05,0.05,Benjamin André
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marco Andreolli
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yoann Andreu
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.4,0.0,1.0,0.0,0.0,0.0,17.0,10.0,0.0,0.0,2.6,0.0,0.0,1.0,37.0,1.0,0.0,0.0,Miguel Ángel Guerrero
,,1.1,0.0,55.0,0.0,1.7,0.0,0.0,1.5,0.0,98.0,14.0,2.0,0.2,0.0,11.0,22.0,0.2,901.0,10.0,35.0,1.0,1.0,1.0,3.0,12.0,1083.0,12.0,24.0,1.0,0.0,0.8,3.6,0.0,1.0,14.0,0.0,0.0,154.0,50.0,2.0,0.0,0.8,0.0,23.0,1.0,62.0,2.0,0.0,0.0,José Ángel
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Miguel Ángel Moyá
,,0.1,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,Miguel Ángel Rubio
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gabriele Angella
,,6.1,1.1,66.0,7.0,2.4,6.0,0.0,2.1,1.9,41.0,91.0,3.0,0.3,1.0,20.0,24.0,0.3,1947.0,21.6,40.0,0.0,5.0,0.0,1.0,5.0,691.0,7.7,93.0,3.0,0.0,1.9,5.2,0.0,4.0,31.0,0.28,0.0,66.0,90.0,2.0,0.32,1.9,0.05,19.0,4.0,124.0,8.0,0.05,0.09,Cristian Ansaldi
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luca Antei
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mirco Antenucci
,,2.2,1.3,116.0,1.0,3.5,1.0,0.0,1.4,1.3,108.0,24.0,3.0,2.1,0.0,30.0,26.0,2.1,2711.0,30.1,12.0,2.0,0.9,2.0,3.0,29.0,2595.0,28.8,12.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.03,0.0,0.0,0.0,6.0,0.03,0.0,0.0,29.0,0.0,0.0,0.0,0.04,0.04,Waldemar Anton
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luca Antonelli
,,16.0,12.9,36.0,15.0,16.2,5.0,10.0,6.0,12.9,46.0,59.0,18.0,10.8,10.0,24.0,77.0,10.2,1974.0,21.9,246.0,10.0,3.0,10.0,3.0,34.0,2971.0,33.0,177.0,8.0,0.0,12.1,15.9,1.0,9.0,26.0,0.68,0.46,39.0,53.0,8.0,0.68,12.9,0.46,36.0,10.0,178.0,13.0,0.59,0.59,Michail Antonio
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Mirko Antonucci
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitorino Antunes
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dennis Aogo
,,12.3,8.3,130.0,10.0,10.8,3.0,5.0,4.5,9.9,165.0,74.0,10.0,6.3,7.0,23.0,88.0,6.3,1781.0,19.8,169.0,6.0,4.0,6.0,3.0,29.0,2504.0,27.8,172.0,4.0,0.0,3.7,6.0,0.0,3.0,30.0,0.4,0.25,134.0,105.0,1.0,0.51,3.7,0.35,36.0,3.0,127.0,7.0,0.42,0.5,Houssem Aouar
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alberto Aquilani
,,4.0,2.1,119.0,3.0,3.3,0.0,3.0,2.2,2.1,79.0,38.0,5.0,1.2,3.0,33.0,32.0,1.2,2983.0,33.1,47.0,0.0,2.0,0.0,11.0,31.0,2663.0,29.6,50.0,5.0,0.0,2.1,4.2,0.0,1.0,34.0,0.09,0.09,113.0,30.0,13.0,0.09,2.1,0.09,31.0,1.0,41.0,2.0,0.06,0.06,Mauro Arambarri
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,Guilherme Arana
,3.5,1.1,0.6,119.0,0.0,2.5,0.0,0.0,0.9,0.6,96.0,11.0,5.0,1.6,0.0,20.0,6.0,1.6,1669.0,18.5,14.0,1.0,0.6,1.0,4.0,16.0,1578.0,17.5,18.0,4.0,0.0,1.4,3.9,0.0,1.0,21.0,0.0,0.0,155.0,14.0,2.0,0.0,1.4,0.0,26.0,1.0,19.0,4.0,0.03,0.03,Charles Aránguiz
,,5.6,3.7,65.0,6.0,0.0,2.0,4.0,0.0,3.7,0.0,50.0,0.0,0.0,4.0,17.0,0.0,0.0,1496.0,16.6,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,135.0,0.0,0.0,1.0,2.8,0.0,2.0,28.0,0.36,0.24,29.0,30.0,0.0,0.36,1.0,0.24,0.0,2.0,60.0,3.0,0.22,0.22,Luiz Araújo
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sergio Araujo
,,2.7,1.8,173.0,1.0,0.0,1.0,0.0,0.0,1.8,0.0,37.0,0.0,0.0,0.0,30.0,0.0,0.0,2807.0,31.2,0.0,0.0,0.9,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.7,1.0,0.0,1.0,34.0,0.03,0.0,104.0,21.0,0.0,0.03,0.7,0.0,0.0,1.0,17.0,1.0,0.06,0.06,Anaitz Arbilla
9.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3240.0,36.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Alphonse Areola
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scott Arfield
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Samuel Armenteros
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yoël Armougom
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.9000000000000004,0.0,2.0,0.0,0.0,0.0,27.0,31.0,0.0,0.0,2.1,0.0,0.0,2.0,84.0,3.0,0.0,0.0,José Arnaiz
,,0.0,0.0,0.0,0.0,16.3,0.0,0.0,3.8,0.0,68.0,0.0,15.0,14.7,0.0,0.0,34.0,12.5,0.0,0.0,221.0,14.0,0.0,12.0,0.0,32.0,2694.0,29.9,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,Marko Arnautović
,,6.6,2.4,180.0,9.0,6.4,6.0,3.0,4.7,2.4,171.0,30.0,6.0,1.7,3.0,30.0,18.0,1.7,2585.0,28.7,24.0,4.0,4.2,4.0,7.0,34.0,2994.0,33.3,33.0,2.0,0.0,2.9,8.4,0.0,4.0,30.0,0.31,0.1,151.0,35.0,4.0,0.31,2.9,0.1,34.0,4.0,48.0,12.0,0.08,0.08,Maximilian Arnold
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jann-Fiete Arp
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alejandro Arribas
,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,585.0,6.5,0.0,0.0,0.0,0.0,1.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Kepa Arrizabalaga
