RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
2243,Tiago Ribeiro,pt POR,DL,Monaco,fr Ligue 1,19,2002,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,0.0,,2.0,21.0,17.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2244,Franck Ribéry,fr FRA,"CC,DL",Salernitana,it Serie A,38,1983,15.8,865.0,3.0,80.0,407.0,386.0,59.0,865.0,63.0,28.0,44.4,35.0,55.6,569.0,3842.0,1864.0,65.0,48.0,30.0,70.0,52.0,621.0,95.0
2245,Samuele Ricci,it ITA,CC,Torino,it Serie A,19,2001,8.0,467.0,27.0,92.0,310.0,71.0,5.0,467.0,7.0,4.0,57.1,3.0,42.9,291.0,1462.0,625.0,5.0,13.0,0.0,6.0,3.0,339.0,8.0
2246,Samuele Ricci,it ITA,CC,Empoli,it Serie A,19,2001,17.0,1078.0,53.0,291.0,673.0,125.0,2.0,1078.0,11.0,9.0,81.8,2.0,18.2,668.0,3799.0,1909.0,24.0,15.0,1.0,10.0,12.0,746.0,13.0
2247,Declan Rice,eng ENG,CC,West Ham,eng Premier League,22,1999,35.3,2548.0,127.0,638.0,1548.0,400.0,51.0,2548.0,72.0,50.0,69.4,22.0,30.6,1640.0,11377.0,5857.0,104.0,99.0,16.0,26.0,20.0,1777.0,44.0
2248,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,1147.0,110.0,541.0,562.0,46.0,17.0,1147.0,4.0,4.0,100.0,0.0,0.0,689.0,3406.0,1503.0,12.0,11.0,0.0,8.0,2.0,759.0,7.0
2249,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,2000,0.0,4.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2250,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,421.0,12.0,104.0,187.0,134.0,9.0,421.0,15.0,11.0,73.3,4.0,26.7,240.0,1020.0,515.0,11.0,8.0,4.0,8.0,5.0,284.0,42.0
2251,Taylor Richards,eng ENG,CC,Brighton,eng Premier League,20,2000,0.3,32.0,0.0,0.0,17.0,15.0,0.0,32.0,1.0,0.0,0.0,1.0,100.0,26.0,108.0,48.0,1.0,1.0,0.0,0.0,0.0,26.0,7.0
2252,Richarlison,br BRA,DL,Everton,eng Premier League,24,1997,28.0,999.0,37.0,137.0,347.0,536.0,135.0,996.0,82.0,40.0,48.8,41.0,50.0,576.0,3374.0,1271.0,44.0,26.0,16.0,93.0,54.0,658.0,146.0
2253,Marco Richter,de GER,"DL,CC",Hertha BSC,de Bundesliga,23,1997,18.9,838.0,26.0,163.0,345.0,341.0,51.0,838.0,46.0,16.0,34.8,30.0,65.2,441.0,2290.0,996.0,34.0,20.0,11.0,69.0,35.0,533.0,97.0
2254,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,1372.0,66.0,437.0,580.0,367.0,11.0,1372.0,29.0,12.0,41.4,17.0,58.6,686.0,2756.0,1251.0,24.0,26.0,2.0,26.0,7.0,721.0,70.0
2255,Sergio Rico,es ESP,PO,Mallorca,es La Liga,27,1993,14.0,385.0,327.0,384.0,1.0,0.0,0.0,385.0,0.0,0.0,,0.0,,183.0,945.0,558.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0
2256,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,27,1993,0.3,10.0,9.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,6.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2257,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,24,1996,1.3,65.0,3.0,19.0,37.0,12.0,1.0,65.0,2.0,1.0,50.0,1.0,50.0,39.0,155.0,74.0,1.0,4.0,0.0,1.0,1.0,43.0,2.0
2258,Manuel Riemann,de GER,PO,Bochum,de Bundesliga,32,1988,31.0,1678.0,1148.0,1607.0,72.0,1.0,1.0,1677.0,0.0,0.0,,0.0,,1053.0,5688.0,3848.0,0.0,0.0,0.0,1.0,0.0,848.0,0.0
2259,Tomás Rincón,ve VEN,CC,Torino,it Serie A,33,1988,1.8,112.0,5.0,22.0,70.0,21.0,1.0,112.0,3.0,3.0,100.0,0.0,0.0,53.0,176.0,68.0,0.0,1.0,0.0,4.0,0.0,62.0,1.0
2260,Tomás Rincón,ve VEN,CC,Sampdoria,it Serie A,33,1988,13.0,681.0,24.0,179.0,418.0,94.0,6.0,681.0,19.0,16.0,84.2,3.0,15.8,399.0,1755.0,861.0,12.0,10.0,2.0,11.0,13.0,481.0,19.0
2261,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,27,1993,34.6,1316.0,18.0,204.0,447.0,703.0,90.0,1316.0,130.0,70.0,53.8,60.0,46.2,811.0,6037.0,3374.0,122.0,75.0,39.0,99.0,51.0,815.0,213.0
2262,Renaud Ripart,fr FRA,"CC,DL",Troyes,fr Ligue 1,28,1993,21.0,949.0,32.0,157.0,455.0,350.0,62.0,949.0,48.0,23.0,47.9,25.0,52.1,626.0,3299.0,1443.0,39.0,28.0,7.0,53.0,35.0,682.0,147.0
2263,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,1274.0,78.0,406.0,596.0,288.0,16.0,1274.0,41.0,28.0,68.3,13.0,31.7,702.0,4472.0,2362.0,53.0,40.0,1.0,28.0,20.0,710.0,86.0
2264,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,828.0,43.0,257.0,341.0,237.0,7.0,828.0,6.0,4.0,66.7,2.0,33.3,372.0,1353.0,584.0,8.0,8.0,1.0,11.0,5.0,409.0,40.0
2265,Maxence Rivera,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2002,0.1,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2266,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,1265.0,160.0,712.0,499.0,72.0,16.0,1265.0,6.0,5.0,83.3,1.0,16.7,640.0,3437.0,2128.0,17.0,18.0,0.0,16.0,3.0,749.0,5.0
2267,Sergi Roberto,es ESP,"CC,DF",Barcelona,es La Liga,29,1992,4.4,284.0,9.0,51.0,155.0,80.0,8.0,284.0,3.0,3.0,100.0,0.0,0.0,170.0,824.0,389.0,6.0,7.0,0.0,5.0,2.0,204.0,15.0
2268,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,1045.0,76.0,297.0,482.0,274.0,18.0,1045.0,12.0,6.0,50.0,6.0,50.0,443.0,2347.0,1324.0,23.0,20.0,4.0,10.0,6.0,502.0,44.0
2269,Patrick Roberts,eng ENG,CC,Troyes,fr Ligue 1,24,1997,0.2,9.0,0.0,1.0,4.0,4.0,1.0,9.0,0.0,0.0,,0.0,,7.0,30.0,14.0,1.0,0.0,0.0,2.0,1.0,7.0,0.0
2270,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,22,1999,11.0,430.0,13.0,62.0,196.0,177.0,38.0,430.0,22.0,12.0,54.5,10.0,45.5,252.0,1552.0,675.0,17.0,18.0,5.0,26.0,14.0,293.0,63.0
2271,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,2556.0,77.0,528.0,1172.0,882.0,88.0,2556.0,23.0,13.0,56.5,10.0,43.5,1436.0,7043.0,4330.0,96.0,85.0,19.0,24.0,15.0,1731.0,239.0
2272,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,24,1996,4.2,343.0,6.0,69.0,199.0,76.0,5.0,343.0,6.0,3.0,50.0,3.0,50.0,183.0,844.0,413.0,6.0,5.0,1.0,8.0,3.0,234.0,2.0
2273,Rubén Rochina,es ESP,"CC,DL",Granada,es La Liga,30,1991,8.3,490.0,10.0,69.0,261.0,171.0,4.0,490.0,19.0,14.0,73.7,5.0,26.3,284.0,1490.0,664.0,13.0,17.0,1.0,26.0,16.0,334.0,38.0
2274,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,19.0,3.0,11.0,7.0,1.0,1.0,19.0,0.0,0.0,,0.0,,10.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0
2275,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,1434.0,217.0,842.0,556.0,44.0,18.0,1434.0,10.0,5.0,50.0,5.0,50.0,667.0,3004.0,1617.0,12.0,3.0,0.0,15.0,2.0,800.0,8.0
2276,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,1159.0,166.0,675.0,431.0,61.0,13.0,1159.0,7.0,5.0,71.4,2.0,28.6,652.0,3149.0,1846.0,20.0,16.0,1.0,8.0,7.0,705.0,7.0
2277,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,30,1990,8.4,492.0,18.0,98.0,308.0,88.0,9.0,492.0,3.0,3.0,100.0,0.0,0.0,231.0,1000.0,449.0,10.0,7.0,1.0,8.0,7.0,301.0,17.0
2278,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,46.0,12.0,19.0,27.0,0.0,0.0,46.0,0.0,0.0,,0.0,,22.0,50.0,11.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0
2279,Rodri,es ESP,CC,Manchester City,eng Premier League,25,1996,32.0,3171.0,90.0,585.0,1985.0,622.0,58.0,3171.0,22.0,12.0,54.5,10.0,45.5,2003.0,8513.0,4473.0,43.0,54.0,7.0,18.0,23.0,2429.0,47.0
2280,Rodri,es ESP,DL,Betis,es La Liga,21,2000,9.8,505.0,10.0,66.0,235.0,212.0,31.0,505.0,26.0,16.0,61.5,10.0,38.5,360.0,2152.0,950.0,24.0,24.0,9.0,14.0,11.0,405.0,78.0
2281,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,30,1991,25.2,1160.0,29.0,162.0,570.0,439.0,77.0,1159.0,42.0,22.0,52.4,20.0,47.6,670.0,3443.0,1551.0,47.0,39.0,9.0,74.0,27.0,859.0,164.0
2282,Gerson Rodrigues,lu LUX,"DL,CC",Troyes,fr Ligue 1,26,1995,9.4,368.0,2.0,27.0,192.0,155.0,25.0,368.0,30.0,8.0,26.7,22.0,73.3,237.0,1393.0,625.0,25.0,23.0,6.0,46.0,36.0,285.0,60.0
2283,Kévin Rodrigues,pt POR,"DF,DL",Rayo Vallecano,es La Liga,27,1994,4.8,290.0,12.0,87.0,151.0,56.0,2.0,290.0,4.0,2.0,50.0,2.0,50.0,116.0,585.0,295.0,9.0,8.0,0.0,11.0,5.0,131.0,11.0
2284,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,34,1987,17.2,442.0,17.0,57.0,195.0,198.0,62.0,442.0,23.0,13.0,56.5,10.0,43.5,250.0,1361.0,590.0,23.0,15.0,5.0,45.0,21.0,290.0,85.0
2285,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Getafe,es La Liga,23,1998,10.5,537.0,11.0,87.0,291.0,168.0,11.0,537.0,19.0,10.0,52.6,9.0,47.4,285.0,1681.0,732.0,19.0,19.0,4.0,20.0,12.0,345.0,31.0
2286,Óscar Rodríguez Arnaiz,es ESP,"DL,CC",Sevilla,es La Liga,23,1998,4.6,276.0,9.0,46.0,125.0,109.0,14.0,276.0,20.0,12.0,60.0,8.0,40.0,183.0,976.0,448.0,13.0,7.0,4.0,14.0,4.0,211.0,39.0
2287,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,33,1988,31.5,1351.0,32.0,192.0,646.0,546.0,86.0,1351.0,100.0,60.0,60.0,40.0,40.0,800.0,4998.0,2043.0,65.0,58.0,15.0,88.0,81.0,877.0,130.0
2288,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,27,1994,28.1,1782.0,107.0,583.0,1051.0,163.0,11.0,1782.0,27.0,18.0,66.7,9.0,33.3,897.0,3310.0,1474.0,13.0,15.0,1.0,25.0,17.0,1093.0,14.0
2289,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,32,1989,15.4,492.0,16.0,74.0,202.0,220.0,54.0,492.0,15.0,8.0,53.3,7.0,46.7,230.0,1132.0,445.0,18.0,18.0,3.0,29.0,13.0,336.0,60.0
2290,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,1672.0,88.0,586.0,868.0,228.0,6.0,1672.0,5.0,5.0,100.0,0.0,0.0,1001.0,5203.0,3169.0,50.0,52.0,3.0,8.0,2.0,1092.0,27.0
2291,Rodrygo,br BRA,DL,Real Madrid,es La Liga,20,2001,16.9,898.0,3.0,88.0,314.0,507.0,107.0,898.0,58.0,27.0,46.6,31.0,53.4,632.0,3830.0,2220.0,76.0,55.0,38.0,48.0,15.0,695.0,194.0
2292,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,493.0,45.0,187.0,181.0,127.0,12.0,493.0,15.0,4.0,26.7,11.0,73.3,244.0,1011.0,394.0,14.0,12.0,1.0,9.0,4.0,259.0,54.0
2293,Marko Rog,hr CRO,CC,Cagliari,it Serie A,26,1995,3.5,191.0,4.0,25.0,89.0,79.0,4.0,191.0,9.0,4.0,44.4,5.0,55.6,110.0,553.0,275.0,7.0,10.0,1.0,6.0,7.0,125.0,10.0
2294,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,1312.0,67.0,413.0,598.0,318.0,18.0,1312.0,25.0,14.0,56.0,11.0,44.0,769.0,4452.0,2436.0,61.0,45.0,6.0,19.0,16.0,879.0,80.0
2295,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,1142.0,116.0,498.0,604.0,44.0,21.0,1142.0,2.0,2.0,100.0,0.0,0.0,614.0,2780.0,1442.0,6.0,0.0,0.0,3.0,0.0,786.0,3.0
2296,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,982.0,183.0,528.0,424.0,34.0,13.0,982.0,1.0,1.0,100.0,0.0,0.0,469.0,2756.0,1844.0,14.0,5.0,0.0,4.0,2.0,509.0,1.0
2297,Leonardo Román,es ESP,PO,Mallorca,es La Liga,21,2000,2.0,75.0,63.0,75.0,0.0,0.0,0.0,75.0,1.0,1.0,100.0,0.0,0.0,42.0,199.0,97.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
2298,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,1581.0,231.0,811.0,688.0,100.0,22.0,1581.0,14.0,9.0,64.3,5.0,35.7,997.0,5247.0,3167.0,23.0,22.0,1.0,14.0,5.0,1044.0,9.0
2299,Iván Romero,es ESP,DL,Sevilla,es La Liga,20,2001,2.0,57.0,0.0,1.0,26.0,30.0,7.0,57.0,9.0,3.0,33.3,6.0,66.7,40.0,172.0,39.0,3.0,1.0,1.0,6.0,6.0,43.0,17.0
2300,Luka Romero,ar ARG,DL,Lazio,it Serie A,16,2004,0.9,46.0,0.0,2.0,18.0,28.0,1.0,46.0,3.0,2.0,66.7,1.0,33.3,35.0,297.0,120.0,6.0,4.0,1.0,2.0,0.0,35.0,9.0
2301,Sergio Romero,ar ARG,PO,Venezia,it Serie A,34,1987,16.0,647.0,575.0,643.0,4.0,0.0,0.0,647.0,0.0,0.0,,0.0,,355.0,1934.0,1399.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0
2302,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,29,1991,32.1,2016.0,82.0,431.0,1224.0,382.0,51.0,2016.0,40.0,30.0,75.0,10.0,25.0,1036.0,5261.0,2652.0,38.0,45.0,7.0,41.0,16.0,1243.0,29.0
2303,Cristiano Ronaldo,pt POR,DL,Manchester Utd,eng Premier League,36,1985,27.3,1168.0,30.0,102.0,500.0,573.0,170.0,1165.0,32.0,20.0,62.5,12.0,37.5,631.0,3252.0,1744.0,67.0,40.0,37.0,50.0,30.0,952.0,192.0
2304,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,36,1985,0.3,15.0,0.0,1.0,8.0,7.0,2.0,15.0,1.0,1.0,100.0,0.0,0.0,7.0,49.0,23.0,1.0,2.0,0.0,0.0,0.0,11.0,3.0
2305,Salomón Rondón,ve VEN,DL,Everton,eng Premier League,31,1989,8.8,285.0,12.0,30.0,113.0,143.0,42.0,285.0,10.0,4.0,40.0,6.0,60.0,129.0,492.0,140.0,5.0,4.0,1.0,25.0,10.0,205.0,41.0
2306,Valentin Rongier,fr FRA,"CC,DF",Marseille,fr Ligue 1,26,1994,24.4,2187.0,33.0,456.0,1325.0,431.0,25.0,2187.0,47.0,30.0,63.8,17.0,36.2,1513.0,7731.0,3892.0,52.0,56.0,5.0,28.0,15.0,1608.0,79.0
2307,Marten de Roon,nl NED,"CC,DF",Atalanta,it Serie A,30,1991,28.3,1952.0,74.0,507.0,1129.0,327.0,19.0,1952.0,10.0,5.0,50.0,5.0,50.0,1090.0,4624.0,2313.0,19.0,23.0,2.0,13.0,7.0,1232.0,30.0
2308,Unai Ropero,es ESP,CC,Alavés,es La Liga,19,2001,0.1,4.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,,0.0,,3.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0
2309,Pablo Rosario,nl NED,CC,Nice,fr Ligue 1,24,1997,30.3,2002.0,70.0,353.0,1368.0,295.0,17.0,2002.0,30.0,19.0,63.3,11.0,36.7,1262.0,5301.0,2574.0,23.0,33.0,0.0,35.0,19.0,1435.0,24.0
2310,Romario Rösch,de GER,CC,Mainz 05,de Bundesliga,22,1999,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,100.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2311,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,409.0,30.0,138.0,178.0,98.0,3.0,409.0,15.0,9.0,60.0,6.0,40.0,176.0,986.0,414.0,12.0,8.0,1.0,10.0,1.0,174.0,19.0
2312,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,30,1991,0.4,17.0,17.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,,0.0,,8.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2313,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,71.0,2.0,20.0,29.0,22.0,2.0,71.0,3.0,1.0,33.3,2.0,66.7,38.0,124.0,51.0,1.0,2.0,0.0,0.0,0.0,40.0,10.0
2314,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,1116.0,57.0,268.0,582.0,275.0,22.0,1116.0,53.0,30.0,56.6,23.0,43.4,583.0,2832.0,1403.0,42.0,24.0,10.0,29.0,17.0,653.0,91.0
2315,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,19,2001,16.3,1138.0,34.0,220.0,633.0,301.0,9.0,1138.0,28.0,16.0,57.1,12.0,42.9,636.0,3073.0,1458.0,31.0,23.0,0.0,20.0,16.0,685.0,34.0
2316,Jon Rowe,eng ENG,"DL,CC",Norwich City,eng Premier League,18,2003,2.5,112.0,2.0,17.0,47.0,49.0,8.0,112.0,13.0,4.0,30.8,9.0,69.2,76.0,485.0,211.0,4.0,2.0,3.0,6.0,10.0,77.0,21.0
2317,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,2238.0,268.0,1084.0,1089.0,73.0,31.0,2238.0,6.0,5.0,83.3,1.0,16.7,1377.0,5822.0,3303.0,12.0,14.0,1.0,10.0,7.0,1583.0,3.0
2318,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,160.0,34.0,80.0,61.0,20.0,2.0,160.0,10.0,7.0,70.0,3.0,30.0,59.0,320.0,218.0,5.0,4.0,0.0,2.0,2.0,61.0,2.0
2319,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,91.0,7.0,39.0,32.0,21.0,1.0,91.0,3.0,3.0,100.0,0.0,0.0,47.0,415.0,222.0,5.0,5.0,1.0,4.0,1.0,51.0,8.0
2320,John Ruddy,eng ENG,PO,Wolves,eng Premier League,34,1986,1.5,39.0,37.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.0,,13.0,99.0,45.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
2321,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,2820.0,211.0,1014.0,1521.0,298.0,48.0,2820.0,12.0,6.0,50.0,6.0,50.0,1782.0,8886.0,5212.0,54.0,72.0,3.0,20.0,8.0,2185.0,21.0
2322,Sebastian Rudy,de GER,CC,Hoffenheim,de Bundesliga,31,1990,8.6,490.0,13.0,101.0,274.0,121.0,9.0,490.0,4.0,3.0,75.0,1.0,25.0,250.0,1019.0,443.0,5.0,2.0,1.0,10.0,8.0,310.0,25.0
2323,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,631.0,94.0,327.0,290.0,16.0,5.0,631.0,0.0,0.0,,0.0,,390.0,1652.0,801.0,3.0,2.0,0.0,1.0,2.0,456.0,1.0
2324,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,366.0,40.0,117.0,157.0,94.0,10.0,366.0,6.0,3.0,50.0,3.0,50.0,146.0,649.0,320.0,10.0,4.0,1.0,9.0,3.0,200.0,19.0
2325,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,2736.0,102.0,764.0,1346.0,642.0,53.0,2736.0,24.0,14.0,58.3,10.0,41.7,1546.0,6455.0,3767.0,67.0,35.0,13.0,25.0,14.0,1892.0,155.0
2326,Aitor Ruibal,es ESP,"DL,DF",Betis,es La Liga,25,1996,9.5,468.0,9.0,74.0,198.0,201.0,25.0,468.0,26.0,13.0,50.0,13.0,50.0,278.0,1469.0,913.0,21.0,10.0,10.0,24.0,11.0,329.0,72.0
2327,Isma Ruiz,es ESP,CC,Granada,es La Liga,20,2001,3.1,147.0,3.0,32.0,93.0,24.0,3.0,147.0,2.0,2.0,100.0,0.0,0.0,82.0,411.0,196.0,3.0,0.0,2.0,1.0,1.0,93.0,3.0
2328,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,25,1996,26.5,2455.0,73.0,463.0,1495.0,516.0,39.0,2455.0,22.0,12.0,54.5,10.0,45.5,1488.0,6542.0,3400.0,58.0,46.0,9.0,28.0,11.0,1962.0,80.0
2329,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,1061.0,126.0,523.0,519.0,26.0,13.0,1061.0,2.0,1.0,50.0,1.0,50.0,566.0,2886.0,1588.0,5.0,6.0,0.0,13.0,1.0,668.0,2.0
2330,Gerónimo Rulli,ar ARG,PO,Villarreal,es La Liga,29,1992,32.0,1361.0,1014.0,1352.0,9.0,0.0,0.0,1361.0,1.0,1.0,100.0,0.0,0.0,796.0,3879.0,2219.0,0.0,1.0,1.0,3.0,1.0,684.0,1.0
2331,Lukas Rupp,de GER,CC,Norwich City,eng Premier League,30,1991,8.5,488.0,21.0,99.0,264.0,132.0,16.0,488.0,27.0,18.0,66.7,9.0,33.3,309.0,1521.0,686.0,17.0,14.0,1.0,20.0,19.0,349.0,23.0
2332,Alessandro Russo,it ITA,CC,Salernitana,it Serie A,17,2003,0.3,9.0,1.0,4.0,4.0,2.0,1.0,9.0,0.0,0.0,,0.0,,5.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2333,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,816.0,120.0,421.0,366.0,37.0,18.0,816.0,6.0,5.0,83.3,1.0,16.7,384.0,2048.0,944.0,4.0,9.0,2.0,8.0,3.0,424.0,3.0
2334,Georginio Rutter,fr FRA,"DL,CC",Hoffenheim,de Bundesliga,19,2002,17.9,614.0,15.0,47.0,212.0,362.0,97.0,614.0,78.0,37.0,47.4,41.0,52.6,368.0,2127.0,1061.0,38.0,21.0,20.0,76.0,24.0,462.0,124.0
2335,Mathew Ryan,au AUS,PO,Real Sociedad,es La Liga,29,1992,3.0,117.0,104.0,116.0,1.0,0.0,0.0,117.0,0.0,0.0,,0.0,,63.0,363.0,161.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2336,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,825.0,45.0,247.0,353.0,240.0,19.0,825.0,31.0,19.0,61.3,12.0,38.7,403.0,2027.0,908.0,30.0,22.0,2.0,18.0,16.0,385.0,50.0
2337,Frederik Rønnow,dk DEN,PO,Union Berlin,de Bundesliga,28,1992,7.0,264.0,211.0,262.0,2.0,0.0,0.0,264.0,0.0,0.0,,0.0,,168.0,955.0,505.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0
2338,José Sá,pt POR,PO,Wolves,eng Premier League,28,1993,36.5,1206.0,1106.0,1198.0,8.0,0.0,0.0,1206.0,4.0,4.0,100.0,0.0,0.0,642.0,4203.0,2879.0,0.0,1.0,1.0,2.0,0.0,400.0,0.0
2339,Roli Pereira de Sa,fr FRA,CC,Nantes,fr Ligue 1,24,1996,6.4,329.0,4.0,49.0,196.0,89.0,11.0,329.0,17.0,15.0,88.2,2.0,11.8,190.0,1110.0,533.0,14.0,6.0,5.0,9.0,7.0,208.0,20.0
2340,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,600.0,36.0,185.0,266.0,151.0,10.0,600.0,13.0,6.0,46.2,7.0,53.8,318.0,1631.0,956.0,24.0,23.0,1.0,22.0,7.0,376.0,35.0
2341,Mathys Saban,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,19,2002,0.8,27.0,0.0,4.0,6.0,17.0,2.0,27.0,2.0,1.0,50.0,1.0,50.0,19.0,133.0,46.0,0.0,1.0,1.0,7.0,3.0,22.0,10.0
2342,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,203.0,13.0,68.0,76.0,61.0,5.0,203.0,4.0,1.0,25.0,3.0,75.0,109.0,500.0,275.0,11.0,4.0,1.0,12.0,4.0,110.0,21.0
2343,Abdelhamid Sabiri,ma MAR,"CC,DL",Sampdoria,it Serie A,24,1996,9.9,481.0,5.0,52.0,256.0,181.0,24.0,481.0,30.0,17.0,56.7,13.0,43.3,275.0,1246.0,525.0,13.0,14.0,4.0,32.0,18.0,347.0,36.0
2344,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,27,1994,0.5,55.0,0.0,9.0,32.0,14.0,1.0,55.0,1.0,1.0,100.0,0.0,0.0,32.0,177.0,58.0,1.0,1.0,0.0,0.0,2.0,38.0,3.0
2345,Marcel Sabitzer,at AUT,"CC,DF",Bayern Munich,de Bundesliga,27,1994,10.1,810.0,19.0,155.0,431.0,227.0,29.0,810.0,7.0,4.0,57.1,3.0,42.9,455.0,1802.0,847.0,20.0,11.0,4.0,12.0,11.0,590.0,54.0
2346,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,498.0,28.0,207.0,251.0,43.0,2.0,498.0,0.0,0.0,,0.0,,298.0,1579.0,931.0,6.0,10.0,0.0,8.0,1.0,317.0,6.0
