RL2021-2022,Jugador2021-2022,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,Cmp2021-2022,Int.2021-2022,% Cmp2021-2022,Dist. tot.2021-2022,Dist. prg.2021-2022,Cmp.12021-2022,Int..12021-2022,% Cmp.12021-2022,Cmp.22021-2022,Int..22021-2022,% Cmp.22021-2022,Cmp.32021-2022,Int..32021-2022,% Cmp.32021-2022,Ass2021-2022,xAG2021-2022,xA2021-2022,A-xAG2021-2022,PC2021-2022,1/32021-2022,PPA2021-2022,CrAP2021-2022,PrgP2021-2022
2207,Sandro Ramírez,es ESP,DL,Getafe,es La Liga,26,1995,16.2,280.0,389.0,72.0,4083.0,652.0,165.0,200.0,82.5,82.0,115.0,71.3,18.0,35.0,51.4,0,0.9,0.9,-0.9,13.0,13.0,8.0,1.0,23.0
2208,Guilherme Ramos,pt POR,DF,Arminia,de Bundesliga,23,1997,10.1,305.0,457.0,66.7,6125.0,2043.0,78.0,99.0,78.8,186.0,248.0,75.0,37.0,95.0,38.9,0,0.0,0.2,0.0,1.0,24.0,8.0,0.0,32.0
2209,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,35,1986,8.9,776.0,829.0,93.6,16436.0,5690.0,228.0,236.0,96.6,405.0,420.0,96.4,133.0,157.0,84.7,0,0.0,0.2,0.0,1.0,83.0,2.0,0.0,61.0
2210,Aaron Ramsdale,eng ENG,PO,Arsenal,eng Premier League,23,1998,34.0,795.0,1178.0,67.5,20520.0,14378.0,196.0,199.0,98.5,394.0,404.0,97.5,203.0,566.0,35.9,0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0
2211,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,30,1990,1.1,59.0,66.0,89.4,1014.0,260.0,25.0,29.0,86.2,29.0,31.0,93.5,4.0,5.0,80.0,0,0.1,0.0,-0.1,2.0,6.0,0.0,0.0,4.0
2212,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,20,2001,27.4,889.0,1045.0,85.1,13297.0,3505.0,484.0,548.0,88.3,323.0,359.0,90.0,48.0,64.0,75.0,1,1.9,2.3,-0.9,21.0,92.0,21.0,4.0,132.0
2213,Luca Ranieri,it ITA,DF,Salernitana,it Serie A,22,1999,23.4,698.0,993.0,70.3,11546.0,5442.0,339.0,396.0,85.6,280.0,401.0,69.8,58.0,123.0,47.2,0,1.0,1.0,-1.0,11.0,56.0,17.0,14.0,76.0
2214,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,33,1988,3.8,182.0,198.0,91.9,3763.0,1618.0,48.0,55.0,87.3,104.0,108.0,96.3,30.0,33.0,90.9,0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0
2215,Raphinha,br BRA,"DL,CC",Leeds United,eng Premier League,24,1996,32.4,824.0,1301.0,63.3,13788.0,5181.0,399.0,497.0,80.3,275.0,420.0,65.5,99.0,259.0,38.2,3,7.5,6.2,-4.5,65.0,91.0,49.0,11.0,134.0
2216,Tobias Raschl,de GER,CC,Greuther Fürth,de Bundesliga,21,2000,6.6,215.0,265.0,81.1,3192.0,880.0,119.0,134.0,88.8,82.0,93.0,88.2,8.0,18.0,44.4,1,0.0,0.1,1.0,2.0,21.0,1.0,0.0,18.0
2217,Elba Rashani,xk KVX,"DL,CC",Clermont Foot,fr Ligue 1,28,1993,19.5,428.0,583.0,73.4,5640.0,1266.0,255.0,317.0,80.4,136.0,177.0,76.8,12.0,25.0,48.0,3,2.2,2.5,0.8,15.0,25.0,10.0,5.0,46.0
2218,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,23,1997,13.7,304.0,424.0,71.7,3973.0,706.0,199.0,252.0,79.0,82.0,110.0,74.5,7.0,20.0,35.0,2,2.1,2.0,-0.1,9.0,18.0,10.0,1.0,28.0
2219,Milot Rashica,xk KVX,"DL,CC",Norwich City,eng Premier League,25,1996,24.8,363.0,602.0,60.3,6213.0,1883.0,190.0,240.0,79.2,117.0,207.0,56.5,45.0,105.0,42.9,2,2.1,2.4,-0.1,36.0,33.0,20.0,8.0,46.0
2220,Giacomo Raspadori,it ITA,"CC,DL",Sassuolo,it Serie A,21,2000,30.4,814.0,1045.0,77.9,12449.0,2236.0,434.0,496.0,87.5,260.0,313.0,83.1,60.0,119.0,50.4,4,3.7,3.7,0.3,43.0,41.0,29.0,1.0,86.0
2221,Raúl,es ESP,"DL,DF",Betis,es La Liga,20,2000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,David Raum,de GER,"DF,DL",Hoffenheim,de Bundesliga,23,1998,30.6,1463.0,2003.0,73.0,25583.0,9807.0,694.0,805.0,86.2,561.0,722.0,77.7,168.0,345.0,48.7,11,11.4,13.9,-0.4,83.0,105.0,74.0,51.0,130.0
2223,Nicola Ravaglia,it ITA,PO,Sampdoria,it Serie A,32,1988,0.1,2.0,4.0,50.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,David Raya,es ESP,PO,Brentford,eng Premier League,25,1995,24.0,737.0,1085.0,67.9,22782.0,17533.0,137.0,138.0,99.3,302.0,310.0,97.4,296.0,625.0,47.4,0,0.0,0.1,0.0,1.0,45.0,0.0,0.0,3.0
2225,Ante Rebić,hr CRO,DL,Milan,it Serie A,27,1993,9.9,182.0,299.0,60.9,2866.0,964.0,96.0,146.0,65.8,53.0,80.0,66.3,21.0,34.0,61.8,2,4.8,3.2,-2.8,29.0,16.0,24.0,8.0,38.0
2226,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,622.0,879.0,70.8,10345.0,4830.0,309.0,369.0,83.7,233.0,304.0,76.6,61.0,144.0,42.4,2,2.1,1.5,-0.1,13.0,45.0,15.0,9.0,57.0
2227,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,2002,0.5,6.0,11.0,54.5,142.0,58.0,0.0,2.0,0.0,5.0,6.0,83.3,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2228,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,27,1994,20.4,510.0,735.0,69.4,7900.0,2509.0,277.0,338.0,82.0,172.0,247.0,69.6,37.0,92.0,40.2,5,3.9,3.1,1.1,34.0,38.0,44.0,13.0,95.0
2229,Sergio Reguilón,es ESP,"DF,CC",Tottenham,eng Premier League,24,1996,21.3,750.0,994.0,75.5,11784.0,3362.0,394.0,453.0,87.0,271.0,355.0,76.3,54.0,99.0,54.5,3,3.3,3.8,-0.3,29.0,35.0,31.0,21.0,50.0
2230,Manolo Reina,es ESP,PO,Mallorca,es La Liga,36,1985,21.0,412.0,646.0,63.8,13217.0,10583.0,94.0,95.0,98.9,147.0,147.0,100.0,166.0,394.0,42.1,0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
2231,Pepe Reina,es ESP,PO,Lazio,it Serie A,38,1982,15.0,433.0,528.0,82.0,10958.0,8272.0,111.0,112.0,99.1,177.0,184.0,96.2,142.0,229.0,62.0,1,0.4,0.0,0.6,1.0,5.0,0.0,0.0,0.0
2232,Jeff Reine-Adélaïde,fr FRA,"CC,DF",Lyon,fr Ligue 1,23,1998,2.2,139.0,167.0,83.2,2125.0,627.0,66.0,74.0,89.2,52.0,59.0,88.1,9.0,16.0,56.3,1,0.9,0.8,0.1,8.0,13.0,3.0,0.0,16.0
2233,Reinier,br BRA,"DL,CC",Dortmund,de Bundesliga,19,2002,1.8,62.0,83.0,74.7,876.0,167.0,29.0,35.0,82.9,19.0,22.0,86.4,6.0,10.0,60.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0
2234,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,693.0,777.0,89.2,11834.0,3731.0,294.0,316.0,93.0,349.0,376.0,92.8,39.0,62.0,62.9,2,0.4,0.5,1.6,5.0,33.0,5.0,1.0,30.0
2235,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,26,1995,35.0,949.0,1259.0,75.4,26662.0,19222.0,178.0,180.0,98.9,440.0,449.0,98.0,331.0,627.0,52.8,0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
4473,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,1998,1.0,24.0,34.0,146.9,423.0,158.0,10.0,15.0,140.0,12.0,16.0,152.4,2.0,3.0,66.7,0,0.1,0.0,-0.1,1.0,2.0,2.0,1.0,3.0
2238,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,32,1989,27.8,1003.0,1242.0,80.8,13424.0,3446.0,581.0,675.0,86.1,267.0,327.0,81.7,54.0,79.0,68.4,13,7.9,6.2,5.1,52.0,80.0,38.0,3.0,119.0
2239,Elvis Rexhbeçaj,de GER,CC,Bochum,de Bundesliga,23,1997,28.2,520.0,799.0,65.1,8734.0,2991.0,238.0,307.0,77.5,215.0,295.0,72.9,43.0,124.0,34.7,0,1.1,1.0,-1.1,20.0,70.0,7.0,1.0,93.0
2240,Gio Reyna,us USA,CC,Dortmund,de Bundesliga,18,2002,4.9,197.0,248.0,79.4,2774.0,689.0,106.0,122.0,86.9,56.0,64.0,87.5,14.0,26.0,53.8,1,1.6,1.2,-0.6,15.0,11.0,5.0,1.0,10.0
2241,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,2001,0.0,2.0,2.0,100.0,32.0,7.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2242,Nico Ribaudo,es ESP,"CC,DL",Espanyol,es La Liga,20,2001,12.4,368.0,432.0,85.2,5606.0,1250.0,216.0,237.0,91.1,109.0,129.0,84.5,32.0,41.0,78.0,0,1.4,1.0,-1.4,13.0,26.0,9.0,1.0,54.0
2243,Tiago Ribeiro,pt POR,DL,Monaco,fr Ligue 1,19,2002,0.0,2.0,2.0,100.0,29.0,5.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2244,Franck Ribéry,fr FRA,"CC,DL",Salernitana,it Serie A,38,1983,15.8,510.0,657.0,77.6,7667.0,1958.0,287.0,328.0,87.5,156.0,183.0,85.2,39.0,70.0,55.7,2,2.9,3.4,-0.9,30.0,44.0,21.0,2.0,71.0
4491,Samuele Ricci,it ITA,CC,Torino,it Serie A,19,2001,25.0,1199.0,1327.0,182.2,21857.0,5733.0,471.0,501.0,188.3,604.0,638.0,190.60000000000002,105.0,143.0,153.6,1,0.5,0.8,0.49999999999999994,11.0,127.0,8.0,0.0,134.0
2247,Declan Rice,eng ENG,CC,West Ham,eng Premier League,22,1999,35.3,1986.0,2197.0,90.4,35788.0,9260.0,848.0,903.0,93.9,887.0,938.0,94.6,203.0,258.0,78.7,4,1.7,1.5,2.3,24.0,256.0,26.0,4.0,256.0
4497,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,832.0,987.0,184.2,14752.0,4759.0,354.0,397.0,189.1,412.0,458.0,189.9,57.0,110.0,151.4,1,0.4,0.9,0.6,3.0,49.0,2.0,0.0,59.0
2250,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,312.0,361.0,86.4,4336.0,1321.0,190.0,201.0,94.5,102.0,115.0,88.7,10.0,19.0,52.6,0,0.2,0.5,-0.2,3.0,16.0,3.0,0.0,21.0
2251,Taylor Richards,eng ENG,CC,Brighton,eng Premier League,20,2000,0.3,21.0,27.0,77.8,346.0,81.0,11.0,14.0,78.6,8.0,9.0,88.9,2.0,2.0,100.0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
2252,Richarlison,br BRA,DL,Everton,eng Premier League,24,1997,28.0,339.0,568.0,59.7,4539.0,967.0,192.0,278.0,69.1,96.0,141.0,68.1,15.0,41.0,36.6,5,3.6,2.1,1.4,29.0,21.0,13.0,1.0,42.0
2253,Marco Richter,de GER,"DL,CC",Hertha BSC,de Bundesliga,23,1997,18.9,345.0,527.0,65.5,5569.0,1869.0,175.0,220.0,79.5,112.0,170.0,65.9,40.0,77.0,51.9,1,1.6,2.2,-0.6,17.0,29.0,17.0,4.0,45.0
2254,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,849.0,1133.0,74.9,13860.0,6318.0,396.0,442.0,89.6,367.0,461.0,79.6,59.0,134.0,44.0,0,0.9,1.7,-0.9,15.0,49.0,29.0,14.0,92.0
4511,Sergio Rico,es ESP,PO,Mallorca,es La Liga,27,1993,14.3,250.0,367.0,139.5,8560.0,7201.0,43.0,43.0,100.0,84.0,87.0,196.4,122.0,236.0,85.19999999999999,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0
2257,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,24,1996,1.3,47.0,56.0,83.9,795.0,204.0,27.0,31.0,87.1,16.0,16.0,100.0,4.0,7.0,57.1,0,0.1,0.0,-0.1,2.0,4.0,0.0,0.0,4.0
2258,Manuel Riemann,de GER,PO,Bochum,de Bundesliga,32,1988,31.0,1003.0,1605.0,62.5,37987.0,31175.0,80.0,82.0,97.6,280.0,289.0,96.9,643.0,1223.0,52.6,1,0.3,0.4,0.7,5.0,83.0,5.0,0.0,6.0
4519,Tomás Rincón,ve VEN,CC,Torino,it Serie A,33,1988,14.8,553.0,665.0,165.3,9711.0,2855.0,258.0,294.0,169.9,221.0,254.0,177.1,65.0,89.0,147.7,0,0.1,0.3,-0.1,6.0,56.0,6.0,0.0,53.0
2261,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,27,1993,34.6,560.0,932.0,60.1,8631.0,2524.0,315.0,403.0,78.2,170.0,291.0,58.4,48.0,129.0,37.2,3,5.1,4.2,-2.1,33.0,36.0,34.0,12.0,77.0
2262,Renaud Ripart,fr FRA,"CC,DL",Troyes,fr Ligue 1,28,1993,21.0,465.0,675.0,68.9,7116.0,1680.0,255.0,330.0,77.3,143.0,197.0,72.6,36.0,67.0,53.7,2,2.3,1.3,-0.3,17.0,39.0,13.0,7.0,61.0
2263,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,784.0,1055.0,74.3,12630.0,4879.0,431.0,472.0,91.3,262.0,352.0,74.4,65.0,161.0,40.4,3,1.3,1.8,1.7,16.0,66.0,14.0,6.0,76.0
2264,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,510.0,714.0,71.4,9145.0,4445.0,262.0,288.0,91.0,156.0,207.0,75.4,79.0,181.0,43.6,2,2.0,2.5,0.0,28.0,42.0,16.0,8.0,48.0
2265,Maxence Rivera,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2002,0.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2266,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,832.0,1048.0,79.4,15261.0,6840.0,346.0,375.0,92.3,388.0,446.0,87.0,89.0,193.0,46.1,0,0.2,0.2,-0.2,4.0,57.0,3.0,1.0,53.0
2267,Sergi Roberto,es ESP,"CC,DF",Barcelona,es La Liga,29,1992,4.4,230.0,257.0,89.5,3128.0,673.0,145.0,154.0,94.2,63.0,71.0,88.7,9.0,13.0,69.2,1,0.4,0.2,0.6,4.0,12.0,3.0,1.0,15.0
2268,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,579.0,863.0,67.1,9841.0,4321.0,271.0,314.0,86.3,232.0,355.0,65.4,55.0,138.0,39.9,1,1.2,1.5,-0.2,13.0,46.0,17.0,5.0,61.0
2269,Patrick Roberts,eng ENG,CC,Troyes,fr Ligue 1,24,1997,0.2,4.0,5.0,80.0,58.0,14.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2270,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,22,1999,11.0,214.0,300.0,71.3,3004.0,771.0,124.0,154.0,80.5,61.0,81.0,75.3,13.0,29.0,44.8,1,1.0,0.7,0.0,15.0,17.0,10.0,2.0,29.0
2271,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,1885.0,2350.0,80.2,30530.0,10280.0,980.0,1078.0,90.9,759.0,906.0,83.8,120.0,268.0,44.8,10,5.6,5.5,4.4,55.0,131.0,45.0,13.0,186.0
2272,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,24,1996,4.2,252.0,289.0,87.2,3918.0,1354.0,130.0,142.0,91.5,91.0,100.0,91.0,17.0,28.0,60.7,0,0.3,0.6,-0.3,5.0,28.0,2.0,0.0,26.0
2273,Rubén Rochina,es ESP,"CC,DL",Granada,es La Liga,30,1991,8.3,259.0,383.0,67.6,5065.0,1438.0,126.0,142.0,88.7,80.0,121.0,66.1,49.0,95.0,51.6,3,0.8,1.0,2.2,13.0,28.0,10.0,4.0,46.0
2274,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,11.0,16.0,68.8,206.0,81.0,4.0,4.0,100.0,5.0,6.0,83.3,2.0,6.0,33.3,0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,0.0
2275,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,949.0,1158.0,82.0,20066.0,7944.0,266.0,298.0,89.3,504.0,561.0,89.8,165.0,260.0,63.5,0,0.1,0.2,-0.1,3.0,47.0,2.0,0.0,42.0
2276,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,772.0,914.0,84.5,13659.0,5174.0,330.0,363.0,90.9,366.0,411.0,89.1,59.0,107.0,55.1,1,0.4,0.7,0.6,2.0,37.0,4.0,1.0,53.0
2277,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,30,1990,8.4,336.0,414.0,81.2,5286.0,1829.0,163.0,193.0,84.5,132.0,155.0,85.2,22.0,27.0,81.5,0,0.9,0.7,-0.9,12.0,29.0,8.0,1.0,54.0
2278,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,29.0,35.0,82.9,509.0,133.0,9.0,11.0,81.8,15.0,17.0,88.2,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4559,Rodri,es ESP,CC,Manchester City,eng Premier League,25,1996,41.8,2977.0,3302.0,172.60000000000002,53645.0,12896.0,1285.0,1392.0,179.4,1337.0,1430.0,176.8,318.0,392.0,152.7,4,3.2,4.4,0.8,46.0,326.0,53.0,3.0,344.0
2281,Rodrigo,es ESP,"CC,DL",Leeds United,eng Premier League,30,1991,25.2,682.0,914.0,74.6,10330.0,2668.0,371.0,453.0,81.9,188.0,243.0,77.4,63.0,96.0,65.6,1,3.1,2.7,-2.1,38.0,54.0,31.0,6.0,105.0
2282,Gerson Rodrigues,lu LUX,"DL,CC",Troyes,fr Ligue 1,26,1995,9.4,157.0,223.0,70.4,2266.0,425.0,88.0,114.0,77.2,50.0,65.0,76.9,9.0,16.0,56.3,1,0.4,0.4,0.6,8.0,16.0,7.0,1.0,28.0
2283,Kévin Rodrigues,pt POR,"DF,DL",Rayo Vallecano,es La Liga,27,1994,4.8,162.0,229.0,70.7,2424.0,1025.0,89.0,105.0,84.8,57.0,78.0,73.1,9.0,25.0,36.0,0,0.1,0.1,-0.1,3.0,13.0,2.0,1.0,16.0
2284,Ángel Rodríguez,es ESP,"DL,CC",Mallorca,es La Liga,34,1987,17.2,187.0,263.0,71.1,2426.0,544.0,106.0,133.0,79.7,43.0,56.0,76.8,13.0,25.0,52.0,2,0.9,0.6,1.1,13.0,16.0,10.0,2.0,27.0
4571,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Getafe,es La Liga,23,1998,15.1,484.0,643.0,152.2,8368.0,2364.0,260.0,314.0,168.1,144.0,182.0,158.2,64.0,113.0,115.6,1,1.7000000000000002,1.9,-0.7000000000000001,16.0,47.0,15.0,5.0,58.0
2287,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,33,1988,31.5,716.0,951.0,75.3,10319.0,3155.0,415.0,482.0,86.1,197.0,259.0,76.1,52.0,94.0,55.3,3,2.8,2.9,0.2,43.0,59.0,27.0,2.0,94.0
2288,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,27,1994,28.1,1245.0,1458.0,85.4,21543.0,7291.0,598.0,673.0,88.9,484.0,534.0,90.6,127.0,180.0,70.6,2,0.5,1.0,1.5,14.0,112.0,9.0,1.0,123.0
2289,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,32,1989,15.4,185.0,313.0,59.1,2439.0,672.0,127.0,185.0,68.6,39.0,78.0,50.0,9.0,19.0,47.4,2,2.1,0.5,-0.1,12.0,16.0,3.0,1.0,19.0
2290,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,1247.0,1469.0,84.9,21547.0,8073.0,602.0,644.0,93.5,515.0,562.0,91.6,108.0,198.0,54.5,1,1.6,1.8,-0.6,22.0,101.0,7.0,2.0,115.0
2291,Rodrygo,br BRA,DL,Real Madrid,es La Liga,20,2001,16.9,555.0,682.0,81.4,6480.0,1383.0,377.0,410.0,92.0,100.0,133.0,75.2,15.0,36.0,41.7,4,2.4,2.7,1.6,28.0,28.0,21.0,2.0,49.0
2292,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,230.0,358.0,64.2,3857.0,1221.0,107.0,138.0,77.5,100.0,149.0,67.1,17.0,45.0,37.8,1,0.6,0.8,0.4,7.0,16.0,8.0,7.0,22.0
2293,Marko Rog,hr CRO,CC,Cagliari,it Serie A,26,1995,3.5,122.0,152.0,80.3,1663.0,357.0,71.0,81.0,87.7,36.0,47.0,76.6,6.0,9.0,66.7,1,0.1,0.1,0.9,4.0,13.0,1.0,0.0,14.0
2294,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,921.0,1131.0,81.4,14979.0,4524.0,459.0,510.0,90.0,354.0,400.0,88.5,76.0,140.0,54.3,1,1.9,1.8,-0.9,27.0,57.0,26.0,12.0,78.0
2295,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,893.0,999.0,89.4,16845.0,6188.0,291.0,323.0,90.1,505.0,540.0,93.5,80.0,108.0,74.1,0,0.1,0.5,-0.1,3.0,66.0,3.0,0.0,71.0
2296,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,612.0,796.0,76.9,12093.0,5583.0,205.0,245.0,83.7,320.0,395.0,81.0,83.0,136.0,61.0,0,0.4,0.6,-0.4,5.0,44.0,7.0,0.0,61.0
2297,Leonardo Román,es ESP,PO,Mallorca,es La Liga,21,2000,2.0,47.0,67.0,70.1,1236.0,801.0,11.0,11.0,100.0,22.0,22.0,100.0,14.0,34.0,41.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2298,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,1149.0,1325.0,86.7,20261.0,7099.0,473.0,517.0,91.5,551.0,590.0,93.4,93.0,159.0,58.5,0,0.3,0.5,-0.3,6.0,57.0,7.0,0.0,65.0
2299,Iván Romero,es ESP,DL,Sevilla,es La Liga,20,2001,2.0,28.0,34.0,82.4,426.0,53.0,10.0,12.0,83.3,15.0,16.0,93.8,1.0,1.0,100.0,0,0.0,0.2,0.0,0.0,3.0,1.0,0.0,4.0
2300,Luka Romero,ar ARG,DL,Lazio,it Serie A,16,2004,0.9,35.0,37.0,94.6,498.0,38.0,19.0,20.0,95.0,12.0,12.0,100.0,1.0,1.0,100.0,0,0.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0
2301,Sergio Romero,ar ARG,PO,Venezia,it Serie A,34,1987,16.0,415.0,586.0,70.8,11661.0,8294.0,78.0,80.0,97.5,191.0,199.0,96.0,145.0,305.0,47.5,0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0
2302,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,29,1991,32.1,1377.0,1691.0,81.4,23235.0,6190.0,676.0,787.0,85.9,535.0,614.0,87.1,133.0,198.0,67.2,2,2.9,2.5,-0.9,37.0,148.0,23.0,3.0,156.0
4607,Cristiano Ronaldo,pt POR,DL,Manchester Utd,eng Premier League,36,1985,27.6,734.0,917.0,141.8,9034.0,1353.0,475.0,549.0,161.7,175.0,220.0,129.8,21.0,30.0,169.0,3,3.0,2.0,0.0,27.0,46.0,16.0,0.0,66.0
2305,Salomón Rondón,ve VEN,DL,Everton,eng Premier League,31,1989,8.8,117.0,193.0,60.6,1410.0,190.0,77.0,116.0,66.4,23.0,41.0,56.1,5.0,5.0,100.0,1,0.7,0.7,0.3,8.0,4.0,1.0,0.0,9.0
2306,Valentin Rongier,fr FRA,"CC,DF",Marseille,fr Ligue 1,26,1994,24.4,1753.0,1950.0,89.9,27552.0,7112.0,905.0,972.0,93.1,696.0,762.0,91.3,100.0,127.0,78.7,1,1.4,2.2,-0.4,17.0,160.0,22.0,2.0,195.0
2307,Marten de Roon,nl NED,"CC,DF",Atalanta,it Serie A,30,1991,28.3,1434.0,1690.0,84.9,25483.0,8331.0,650.0,725.0,89.7,618.0,677.0,91.3,141.0,230.0,61.3,0,0.3,1.1,-0.3,7.0,163.0,21.0,0.0,176.0
2308,Unai Ropero,es ESP,CC,Alavés,es La Liga,19,2001,0.1,1.0,1.0,100.0,11.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2309,Pablo Rosario,nl NED,CC,Nice,fr Ligue 1,24,1997,30.3,1522.0,1737.0,87.6,26102.0,6712.0,680.0,749.0,90.8,681.0,751.0,90.7,123.0,166.0,74.1,2,1.0,1.3,1.0,20.0,147.0,14.0,3.0,186.0
2310,Romario Rösch,de GER,CC,Mainz 05,de Bundesliga,22,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,227.0,340.0,66.8,4251.0,2344.0,104.0,118.0,88.1,90.0,128.0,70.3,29.0,71.0,40.8,0,0.8,0.5,-0.8,5.0,29.0,7.0,1.0,33.0
2312,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,30,1991,0.4,12.0,16.0,75.0,341.0,279.0,0.0,0.0,0.0,8.0,8.0,100.0,4.0,8.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2313,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,40.0,54.0,74.1,574.0,202.0,23.0,27.0,85.2,16.0,19.0,84.2,1.0,5.0,20.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2314,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,675.0,918.0,73.5,11140.0,4068.0,328.0,414.0,79.2,269.0,339.0,79.4,54.0,94.0,57.4,0,1.6,1.2,-1.6,15.0,43.0,19.0,8.0,64.0
