RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1508,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,26,1995,13.9,1,0,0,7,17,2,44,7,18,0.0,0.0,0,75.0,5.0,7.0,41.7
1509,Félix Lemaréchal,fr FRA,CC,Brest,fr Ligue 1,18,2003,3.2,2,0,0,6,0,0,7,1,5,0.0,0.0,0,13.0,6.0,3.0,66.7
1510,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,0,0,0,0,0,0,1,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0
1511,Mario Lemina,ga GAB,CC,Wolves,eng Premier League,28,1993,14.4,4,1,1,18,9,1,3,14,24,0.0,0.0,0,91.0,17.0,5.0,77.3
1512,Mario Lemina,ga GAB,"CC,DF",Nice,fr Ligue 1,28,1993,9.3,1,1,0,13,5,0,2,11,21,0.0,0.0,0,62.0,5.0,4.0,55.6
1513,Tim Lemperle,de GER,"DL,CC",Köln,de Bundesliga,20,2002,1.5,0,0,0,2,0,0,1,1,4,0.0,0.0,0,15.0,4.0,8.0,33.3
1514,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,4,0,0,23,17,0,16,18,23,0.0,0.0,0,119.0,43.0,28.0,60.6
1515,Bernd Leno,de GER,PO,Fulham,eng Premier League,30,1992,36.0,3,0,0,1,3,0,0,0,0,0.0,1.0,0,50.0,11.0,0.0,100.0
1516,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,1,0,0,19,13,0,93,21,21,0.0,0.0,0,94.0,14.0,22.0,38.9
1517,Donovan Léon,gf GUF,PO,Auxerre,fr Ligue 1,29,1992,2.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,
1518,Sergio León,es ESP,DL,Valladolid,es La Liga,33,1989,14.8,0,1,0,8,22,20,9,0,4,0.0,0.0,0,45.0,18.0,47.0,27.7
1519,Johann Lepenant,fr FRA,CC,Lyon,fr Ligue 1,19,2002,21.5,4,0,0,35,24,0,9,28,34,0.0,0.0,0,164.0,16.0,17.0,48.5
1520,Mehdi Léris,dz ALG,"CC,DF",Sampdoria,it Serie A,24,1998,27.3,13,0,0,52,47,10,57,27,46,0.0,0.0,0,149.0,96.0,66.0,59.3
1521,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,27,1994,36.1,7,0,0,37,33,2,11,47,30,0.0,2.0,1,260.0,62.0,40.0,60.8
1522,Benjamin Leroy,fr FRA,PO,Ajaccio,fr Ligue 1,33,1989,31.1,1,0,0,0,4,0,0,1,0,0.0,0.0,0,46.0,2.0,0.0,100.0
1523,Léo Leroy,fr FRA,CC,Montpellier,fr Ligue 1,22,2000,13.2,7,0,0,37,19,1,10,14,38,0.0,0.0,0,102.0,24.0,15.0,61.5
1524,Alexandre Letellier,fr FRA,PO,Paris S-G,fr Ligue 1,31,1990,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1525,Ruan Levine,br BRA,"CC,DL",Ajaccio,fr Ligue 1,23,1999,0.3,0,0,0,2,1,0,0,2,2,0.0,0.0,0,4.0,0.0,1.0,0.0
1526,Robert Lewandowski,pl POL,DL,Barcelona,es La Liga,33,1988,31.6,4,1,1,39,46,22,19,2,11,0.0,0.0,0,58.0,52.0,45.0,53.6
1527,Jamie Leweling,de GER,"DL,CC",Union Berlin,de Bundesliga,21,2001,2.9,1,0,0,6,9,1,10,1,3,0.0,0.0,0,19.0,1.0,8.0,11.1
1528,Jamal Lewis,nir NIR,"DF,DL",Newcastle Utd,eng Premier League,24,1998,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0
1529,Rico Lewis,eng ENG,"DF,CC",Manchester City,eng Premier League,17,2004,10.0,1,0,0,10,18,0,5,6,9,0.0,0.0,0,43.0,0.0,6.0,0.0
1530,Keane Lewis-Potter,eng ENG,"DL,CC",Brentford,eng Premier League,21,2001,3.6,0,0,0,1,4,1,8,0,0,0.0,0.0,0,20.0,4.0,4.0,50.0
1531,Dimitri Liénard,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,34,1988,17.1,4,0,0,16,15,3,119,16,29,0.0,0.0,0,121.0,18.0,15.0,54.5
1532,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,27.8,3,0,0,17,31,1,1,35,18,0.0,0.0,0,155.0,64.0,40.0,61.5
1533,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,26.7,4,0,0,19,17,2,2,23,23,0.0,2.0,0,165.0,96.0,64.0,60.0
1534,Dimitris Limnios,gr GRE,DL,Köln,de Bundesliga,24,1998,0.4,0,0,0,0,1,0,6,1,0,0.0,0.0,0,1.0,1.0,2.0,33.3
1535,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,1,0,0,10,4,0,1,21,17,0.0,0.0,0,84.0,33.0,20.0,62.3
1536,Jesper Lindstrøm,dk DEN,"CC,DL",Eint Frankfurt,de Bundesliga,22,2000,18.7,2,0,0,19,19,3,46,9,11,1.0,0.0,0,94.0,6.0,24.0,20.0
1537,Karol Linetty,pl POL,CC,Torino,it Serie A,27,1995,21.0,8,0,0,50,22,4,21,19,17,0.0,1.0,0,129.0,24.0,26.0,48.0
1538,Jesse Lingard,eng ENG,"DL,CC",Nott'ham Forest,eng Premier League,29,1992,10.3,1,0,0,8,9,2,5,5,4,0.0,0.0,0,39.0,1.0,3.0,25.0
1539,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,1,0,0,4,3,0,32,7,6,0.0,0.0,0,45.0,8.0,6.0,57.1
1540,Mateusz Lis,pl POL,PO,Troyes,fr Ligue 1,25,1997,8.3,1,0,0,1,2,0,0,0,0,0.0,0.0,0,8.0,1.0,0.0,100.0
1541,Marcin Listkowski,pl POL,"CC,DL",Lecce,it Serie A,24,1998,0.9,0,0,0,2,1,0,3,3,0,0.0,0.0,0,5.0,1.0,0.0,100.0
1542,Valentino Livramento,eng ENG,"DF,DL",Southampton,eng Premier League,19,2002,0.3,0,0,0,0,2,0,0,2,1,0.0,0.0,0,4.0,0.0,1.0,0.0
1543,Dejan Ljubicic,at AUT,"CC,DL",Köln,de Bundesliga,24,1997,19.0,3,0,0,26,12,5,42,8,14,0.0,0.0,0,117.0,9.0,22.0,29.0
1544,Javier Llabrés,es ESP,DL,Mallorca,es La Liga,19,2002,0.2,0,0,0,0,0,2,0,0,0,0.0,0.0,0,1.0,0.0,1.0,0.0
1545,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,28,1993,7.2,1,0,0,6,2,0,1,15,10,0.0,0.0,0,57.0,18.0,7.0,72.0
1546,Diego Llorente,es ESP,DF,Roma,it Serie A,28,1993,6.4,0,0,0,9,3,0,0,11,5,0.0,0.0,0,30.0,12.0,5.0,70.6
1547,Marcos Llorente,es ESP,"CC,DF",Atlético Madrid,es La Liga,27,1995,18.9,5,0,0,30,13,3,44,17,15,0.0,1.0,0,108.0,10.0,19.0,34.5
1548,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,35,1986,24.5,0,0,0,0,2,0,0,1,1,0.0,0.0,1,30.0,9.0,3.0,75.0
1549,Giovani Lo Celso,ar ARG,"CC,DL",Villarreal,es La Liga,26,1996,12.5,3,0,0,15,31,4,31,6,28,0.0,0.0,0,61.0,2.0,5.0,28.6
1550,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,27,1994,34.5,2,0,0,25,55,0,2,23,44,1.0,0.0,0,254.0,12.0,17.0,41.4
1551,Manuel Locatelli,it ITA,CC,Juventus,it Serie A,24,1998,27.2,8,0,0,44,31,0,13,27,33,0.0,0.0,0,168.0,34.0,30.0,53.1
1552,Luka Lochoshvili,ge GEO,DF,Cremonese,it Serie A,24,1998,20.4,4,0,0,27,9,1,6,22,19,0.0,1.0,0,88.0,38.0,32.0,54.3
1553,Bradley Locko,fr FRA,DF,Reims,fr Ligue 1,20,2002,11.8,3,1,0,10,9,1,13,20,16,0.0,0.0,0,77.0,12.0,8.0,60.0
1554,Bradley Locko,fr FRA,DF,Brest,fr Ligue 1,20,2002,3.0,0,0,0,0,2,0,6,2,3,0.0,0.0,0,18.0,3.0,2.0,60.0
1555,Renan Lodi,br BRA,DF,Nott'ham Forest,eng Premier League,24,1998,24.6,7,0,0,29,42,2,75,33,39,0.0,0.0,0,153.0,18.0,19.0,48.6
1556,Ruben Loftus-Cheek,eng ENG,"CC,DF",Chelsea,eng Premier League,26,1996,17.1,1,0,0,10,34,1,19,12,14,0.0,0.0,1,101.0,22.0,26.0,45.8
1557,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,24,1997,28.0,2,0,0,29,39,5,30,16,21,0.0,0.0,0,141.0,23.0,28.0,45.1
1558,Ademola Lookman,ng NGA,"DL,CC",Atalanta,it Serie A,24,1997,19.2,3,0,0,24,36,11,38,4,5,1.0,0.0,0,86.0,3.0,13.0,18.8
1559,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,31,1990,31.3,2,1,0,2,6,0,0,3,0,0.0,2.0,0,31.0,3.0,0.0,100.0
1560,Rony Lopes,pt POR,"CC,DL",Troyes,fr Ligue 1,26,1995,26.1,2,0,0,19,32,1,109,9,12,0.0,0.0,0,113.0,19.0,26.0,42.2
1561,David López,es ESP,DF,Girona,es La Liga,32,1989,18.4,5,0,0,16,16,3,0,14,18,0.0,0.0,0,106.0,29.0,32.0,47.5
1562,Diego López,es ESP,PO,Rayo Vallecano,es La Liga,40,1981,1.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,
1563,Diego López,es ESP,"DL,CC",Valencia,es La Liga,20,2002,5.0,0,0,0,6,7,1,12,3,2,0.0,0.0,0,29.0,7.0,8.0,46.7
1564,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,24,1997,25.5,11,0,0,31,11,0,25,22,18,0.0,0.0,0,172.0,4.0,3.0,57.1
1565,Pau López,es ESP,PO,Marseille,fr Ligue 1,27,1994,32.5,3,0,0,2,6,0,0,0,0,0.0,2.0,0,46.0,5.0,2.0,71.4
1566,Unai López,es ESP,CC,Rayo Vallecano,es La Liga,26,1995,13.9,2,0,0,22,17,2,55,15,20,0.0,0.0,0,98.0,7.0,17.0,29.2
1567,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,20,2002,15.3,6,2,1,31,25,0,6,22,24,1.0,0.0,0,128.0,15.0,7.0,68.2
1568,Anthony Losilla,fr FRA,CC,Bochum,de Bundesliga,36,1986,30.2,6,1,0,47,17,3,10,37,49,0.0,1.0,0,203.0,92.0,76.0,54.8
1569,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,4,0,0,23,31,0,48,32,38,0.0,1.0,0,131.0,25.0,22.0,53.2
1570,Matteo Lovato,it ITA,DF,Salernitana,it Serie A,22,2000,9.0,2,0,0,6,4,0,0,13,14,0.0,0.0,0,40.0,15.0,16.0,48.4
1571,Dejan Lovren,hr CRO,DF,Lyon,fr Ligue 1,33,1989,16.2,2,0,0,10,14,0,6,26,19,0.0,1.0,0,103.0,47.0,21.0,69.1
1572,Sandi Lovrić,si SVN,CC,Udinese,it Serie A,24,1998,25.9,4,0,0,31,33,1,75,26,18,0.0,0.0,0,145.0,7.0,16.0,30.4
1573,Jamal Lowe,jm JAM,"CC,DL",Bournemouth,eng Premier League,28,1994,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1574,Anthony Lozano,hn HON,DL,Cádiz,es La Liga,29,1993,16.0,6,0,0,43,35,8,7,3,4,1.0,0.0,0,47.0,60.0,79.0,43.2
1575,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,27,1995,17.8,3,0,0,27,31,4,73,15,13,0.0,0.0,0,60.0,8.0,13.0,38.1
1576,Pol Lozano,es ESP,CC,Espanyol,es La Liga,22,1999,0.2,1,0,0,1,0,0,1,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0
1577,Jean Lucas,br BRA,CC,Monaco,fr Ligue 1,24,1998,3.2,0,0,0,4,4,1,1,4,5,0.0,0.0,0,23.0,1.0,7.0,12.5
1578,Jhon Lucumí,co COL,DF,Bologna,it Serie A,24,1998,32.2,8,0,0,29,18,0,1,35,37,1.0,4.0,1,204.0,41.0,30.0,57.7
1579,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,4,0,0,13,27,7,213,23,46,1.0,0.0,0,166.0,24.0,21.0,53.3
1580,José Luis Morales,es ESP,"DL,CC",Villarreal,es La Liga,35,1987,13.5,2,0,0,6,10,11,13,2,6,0.0,0.0,0,29.0,8.0,16.0,33.3
1581,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,32,1990,8.4,4,0,0,9,5,0,5,28,14,0.0,0.0,1,75.0,24.0,13.0,64.9
1582,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,24,1998,32.5,6,1,0,48,42,2,106,40,42,0.0,0.0,0,197.0,25.0,22.0,53.2
1583,Romelu Lukaku,be BEL,DL,Inter,it Serie A,29,1993,18.4,1,0,0,16,6,13,24,0,1,0.0,0.0,0,23.0,39.0,35.0,52.7
1584,Castello Lukeba,fr FRA,DF,Lyon,fr Ligue 1,19,2002,33.2,9,1,1,38,21,1,3,75,23,0.0,2.0,1,209.0,36.0,30.0,54.5
1585,Dodi Lukebakio,be BEL,"DL,CC",Hertha BSC,de Bundesliga,24,1997,26.6,8,0,0,33,59,17,65,13,11,0.0,1.0,0,121.0,16.0,32.0,33.3
1586,Saša Lukić,rs SRB,CC,Fulham,eng Premier League,25,1996,4.6,1,0,0,13,10,0,2,5,3,0.0,0.0,0,28.0,4.0,5.0,44.4
1587,Saša Lukić,rs SRB,CC,Torino,it Serie A,25,1996,13.3,4,0,0,26,10,0,25,13,14,0.0,0.0,0,81.0,22.0,22.0,50.0
1588,Andriy Lunin,ua UKR,PO,Real Madrid,es La Liga,23,1999,7.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,14.0,0.0,0.0,
1589,Andrey Lunyov,ru RUS,PO,Leverkusen,de Bundesliga,30,1991,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1590,Sebastiano Luperto,it ITA,DF,Empoli,it Serie A,25,1996,34.8,4,2,1,21,21,0,2,43,18,0.0,0.0,0,170.0,72.0,67.0,51.8
1591,Lyanco,br BRA,DF,Southampton,eng Premier League,25,1997,13.1,4,0,0,16,10,1,7,20,16,0.0,0.0,0,83.0,25.0,19.0,56.8
1592,Charalambos Lykogiannis,gr GRE,DF,Bologna,it Serie A,28,1993,12.3,3,0,0,14,11,1,69,15,8,0.0,0.0,0,54.0,18.0,16.0,52.9
1593,Youssouf M'Changama,km COM,CC,Auxerre,fr Ligue 1,31,1990,12.0,1,0,0,12,18,0,35,15,11,1.0,0.0,0,62.0,12.0,6.0,66.7
1594,Awer Mabil,au AUS,"CC,DL",Cádiz,es La Liga,26,1995,1.8,0,0,0,0,3,0,9,0,0,0.0,0.0,0,6.0,1.0,5.0,16.7
1595,Alexis Mac Allister,ar ARG,CC,Brighton,eng Premier League,23,1998,32.1,8,0,0,35,57,0,29,22,39,0.0,0.0,1,213.0,25.0,16.0,61.0
1596,Deiver Machado,co COL,"DF,CC",Lens,fr Ligue 1,28,1993,24.3,5,1,0,42,46,6,60,21,26,1.0,0.0,0,116.0,15.0,29.0,34.1
1597,Darwin Machís,ve VEN,DL,Valladolid,es La Liga,29,1993,6.7,1,0,0,10,12,2,37,3,2,0.0,0.0,0,26.0,2.0,6.0,25.0
1598,James Maddison,eng ENG,"CC,DL",Leicester City,eng Premier League,25,1996,27.6,10,0,0,31,79,6,123,13,26,1.0,0.0,0,101.0,4.0,10.0,28.6
1599,Noni Madueke,eng ENG,DL,Chelsea,eng Premier League,20,2002,7.1,0,0,0,4,15,2,19,4,8,0.0,0.0,0,30.0,2.0,5.0,28.6
1600,Pablo Maffeo,es ESP,DF,Mallorca,es La Liga,25,1997,33.1,6,1,0,32,45,5,123,26,46,0.0,0.0,0,161.0,47.0,32.0,59.5
1601,Lisandro Magallán,ar ARG,DF,Elche,es La Liga,28,1993,10.0,0,1,0,15,5,0,1,13,11,0.0,0.0,0,53.0,17.0,19.0,47.2
1602,Soungoutou Magassa,fr FRA,CC,Monaco,fr Ligue 1,18,2003,0.9,0,0,0,2,1,0,0,1,1,0.0,0.0,0,6.0,2.0,1.0,66.7
1603,Giulio Maggiore,it ITA,CC,Salernitana,it Serie A,24,1998,9.9,2,0,0,20,14,0,3,8,8,0.0,1.0,0,75.0,9.0,14.0,39.1
1604,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,26,1995,17.0,7,1,0,22,8,0,4,21,22,0.0,0.0,1,93.0,33.0,21.0,61.1
1605,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,24,1998,18.8,2,0,0,17,26,0,20,25,27,0.0,0.0,0,127.0,7.0,18.0,28.0
1606,Yohann Magnin,fr FRA,CC,Clermont Foot,fr Ligue 1,25,1997,26.7,6,0,0,48,48,3,14,25,54,0.0,3.0,0,149.0,27.0,47.0,36.5
1607,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,29,1993,8.5,4,0,0,8,4,0,1,13,6,0.0,0.0,0,55.0,25.0,22.0,53.2
1608,Jon Magunacelaya,es ESP,"CC,DL",Real Sociedad,es La Liga,22,2000,0.7,0,0,0,1,1,0,2,0,0,0.0,0.0,0,4.0,0.0,2.0,0.0
1609,Riyad Mahrez,dz ALG,"DL,CC",Manchester City,eng Premier League,31,1991,21.3,2,0,0,16,42,7,96,9,14,0.0,0.0,0,82.0,9.0,14.0,39.1
1610,Arne Maier,de GER,CC,Augsburg,de Bundesliga,23,1999,21.8,3,0,0,12,18,2,64,15,22,0.0,1.0,0,118.0,12.0,17.0,41.4
1611,Mike Maignan,fr FRA,PO,Milan,it Serie A,27,1995,22.0,0,0,0,0,3,0,0,1,0,0.0,0.0,0,32.0,3.0,0.0,100.0
1612,Linton Maina,de GER,"DL,CC",Köln,de Bundesliga,23,1999,24.9,1,0,0,17,21,18,87,5,12,0.0,0.0,0,104.0,1.0,26.0,3.7
1613,Kobbie Mainoo,eng ENG,CC,Manchester Utd,eng Premier League,17,2005,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1614,Ainsley Maitland-Niles,eng ENG,"DF,CC",Southampton,eng Premier League,24,1997,15.6,3,0,0,13,8,0,20,22,24,1.0,1.0,0,90.0,15.0,11.0,57.7
1615,Jordan Majchrzak,pl POL,DL,Roma,it Serie A,17,2004,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,4.0,20.0
1616,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,24,1998,18.5,3,0,0,48,30,3,67,21,23,1.0,0.0,0,143.0,7.0,8.0,46.7
1617,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,24,1998,8.9,2,0,0,9,13,0,6,9,13,0.0,0.0,0,39.0,5.0,1.0,83.3
1618,Jean-Victor Makengo,fr FRA,CC,Lorient,fr Ligue 1,24,1998,11.8,2,1,1,18,27,0,1,10,8,0.0,0.0,0,79.0,4.0,4.0,50.0
1619,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,19,2002,2.2,1,0,0,3,1,0,6,0,0,1.0,0.0,0,10.0,3.0,7.0,30.0
1620,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,27,1995,22.8,3,0,0,25,8,0,9,34,30,0.0,0.0,0,93.0,45.0,30.0,60.0
1621,Tyrell Malacia,nl NED,DF,Manchester Utd,eng Premier League,22,1999,15.5,6,0,0,39,13,3,15,25,33,0.0,0.0,0,90.0,8.0,4.0,66.7
1622,Lorenzo Malagrida,it ITA,"CC,DF",Sampdoria,it Serie A,18,2003,1.2,2,0,0,4,1,0,2,0,0,0.0,0.0,0,6.0,2.0,1.0,66.7
1623,Daniel Maldini,it ITA,"DL,CC",Spezia,it Serie A,20,2001,7.0,1,0,0,13,18,0,19,1,5,0.0,0.0,0,32.0,12.0,17.0,41.4
1624,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,23,1998,3.3,2,0,0,8,3,0,7,1,1,0.0,0.0,0,20.0,3.0,4.0,42.9
1625,Youssef Maleh,ma MAR,CC,Lecce,it Serie A,23,1998,7.5,3,0,0,22,10,3,8,5,8,0.0,0.0,0,50.0,8.0,8.0,50.0
1626,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,23,1999,19.0,0,0,0,12,39,3,69,4,5,1.0,0.0,0,51.0,6.0,11.0,35.3
1627,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,29,1993,6.1,2,0,0,10,11,0,23,5,8,0.0,0.0,0,57.0,5.0,7.0,41.7
1628,Ruslan Malinovskyi,ua UKR,"CC,DL",Marseille,fr Ligue 1,29,1993,13.6,4,0,0,29,18,1,38,3,11,0.0,0.0,0,73.0,15.0,24.0,38.5
1629,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,31,1991,24.0,6,1,1,44,23,6,67,24,29,0.0,1.0,0,124.0,52.0,46.0,53.1
1630,Mickael Malsa,mq MTQ,CC,Valladolid,es La Liga,26,1995,0.8,0,0,0,2,0,0,0,2,2,0.0,0.0,0,5.0,1.0,1.0,50.0
1631,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,21,2000,38.0,3,0,0,1,3,0,0,1,0,0.0,1.0,0,61.0,8.0,1.0,88.9
1632,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,0.2,0,0,0,1,0,0,1,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0
1633,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,7,0,0,39,25,2,28,46,19,0.0,1.0,0,112.0,58.0,26.0,69.0
1634,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,33.5,1,0,0,2,3,0,0,0,0,0.0,2.0,0,55.0,6.0,1.0,85.7
1635,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,4,0,0,32,30,0,16,30,43,0.0,0.0,0,129.0,29.0,20.0,59.2
1636,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,1,0,0,16,10,4,2,21,10,0.0,0.0,0,62.0,20.0,19.0,51.3
1637,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,21.7,8,0,0,31,18,1,74,16,24,0.0,0.0,0,121.0,35.0,23.0,60.3
1638,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,15.8,2,0,0,16,24,21,22,0,5,1.0,0.0,0,42.0,22.0,18.0,55.0
1639,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,17.2,3,0,0,22,23,0,6,23,20,0.0,0.0,0,88.0,11.0,9.0,55.0
1640,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,14.8,4,1,0,24,13,0,79,24,17,0.0,0.0,0,94.0,20.0,24.0,45.5
1641,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,17.9,1,0,0,0,1,0,0,0,0,0.0,0.0,0,16.0,3.0,0.0,100.0
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,0,0,0,0,0,0,1,1,2,0.0,0.0,0,6.0,0.0,0.0,
1643,Myziane Maolida,fr FRA,"CC,DL",Reims,fr Ligue 1,23,1999,2.6,0,0,0,5,1,1,4,2,3,0.0,0.0,0,17.0,1.0,1.0,50.0
1644,Myziane Maolida,fr FRA,"DL,CC",Hertha BSC,de Bundesliga,23,1999,1.1,0,0,0,1,0,0,1,0,1,0.0,0.0,0,3.0,0.0,1.0,0.0
1645,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,21.4,0,0,0,32,31,2,81,20,32,0.0,0.0,0,83.0,13.0,12.0,52.0
1646,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,6.2,1,0,0,20,6,3,1,1,10,0.0,0.0,0,25.0,25.0,40.0,38.5
1647,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,4.2,2,0,0,5,6,0,0,6,2,0.0,0.0,0,16.0,8.0,4.0,66.7
1648,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,30.2,2,0,0,46,39,12,155,24,31,0.0,0.0,0,125.0,29.0,38.0,43.3
1649,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19.0,2,0,0,0,4,0,0,0,0,0.0,0.0,0,22.0,3.0,0.0,100.0
1650,Federico Marchetti,it ITA,PO,Spezia,it Serie A,39,1983,0.7,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1651,Vincent Marchetti,fr FRA,CC,Ajaccio,fr Ligue 1,25,1997,27.2,7,0,0,29,36,1,6,19,26,1.0,0.0,0,168.0,5.0,13.0,27.8
1652,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,3.1,1,0,0,7,0,1,18,2,2,0.0,0.0,0,7.0,5.0,2.0,71.4
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,24.7,5,0,0,24,31,0,6,23,16,0.0,2.0,0,110.0,47.0,24.0,66.2
1654,Emiliano Marcondes,dk DEN,CC,Bournemouth,eng Premier League,27,1995,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,31.3,7,0,0,43,16,2,130,29,33,0.0,0.0,1,198.0,25.0,23.0,52.1
1656,Alberto Marí,es ESP,"DL,CC",Valencia,es La Liga,21,2001,1.0,1,0,0,3,2,2,0,0,0,0.0,0.0,0,4.0,2.0,3.0,40.0
1657,José Mari,es ESP,CC,Cádiz,es La Liga,34,1987,4.4,4,0,0,6,7,0,1,5,7,0.0,0.0,0,38.0,5.0,7.0,41.7
1658,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,27.6,4,0,0,31,9,1,1,31,19,0.0,0.0,0,131.0,59.0,27.0,68.6
1659,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,26.9,9,0,0,19,8,0,0,24,25,0.0,1.0,0,141.0,49.0,24.0,67.1
1660,Mariano,do DOM,DL,Real Madrid,es La Liga,28,1993,1.7,2,0,0,3,0,1,0,0,0,0.0,0.0,0,4.0,5.0,3.0,62.5
1661,Pablo Marín,es ESP,"CC,DL",Real Sociedad,es La Liga,19,2003,4.0,1,0,0,12,2,0,3,4,5,0.0,0.0,0,20.0,4.0,7.0,36.4
1662,Răzvan Marin,ro ROU,CC,Empoli,it Serie A,26,1996,28.2,7,0,0,31,21,1,140,14,22,0.0,1.0,0,148.0,16.0,17.0,48.5
1663,Diego Mariño,es ESP,PO,Almería,es La Liga,32,1990,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1664,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,24.0,6,1,1,26,7,0,1,38,26,0.0,3.0,1,131.0,48.0,40.0,54.5
1665,Marlon,br BRA,DF,Monza,it Serie A,26,1995,17.7,7,1,0,23,5,1,5,18,21,0.0,0.0,1,71.0,40.0,21.0,65.6
