Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2392,Marco Richter,de GER,"CC,DL",Augsburg,de Bundesliga,20,1997,25,1426,57,46.6,15.8,17,72,4,8,26,5,0.92,29,35,-6,-0.38,+0.39,23.0,30.1,-7.1,-0.45,+0.03,Partidos
2393,Diego Rico,es ESP,"DF,CC",Bournemouth,eng Premier League,25,1993,12,612,51,17.9,6.8,5,80,3,7,30,15,0.25,5,19,-14,-2.06,-2.06,6.1,12.9,-6.8,-1.01,-1.10,Partidos
2394,Mikel Rico,es ESP,CC,Athletic Club,es La Liga,33,1984,4,242,61,7.1,2.7,3,78,1,1,9,4,1.25,1,1,0,0.00,+0.11,1.4,1.8,-0.4,-0.14,-0.09,Partidos
2395,Sergio Rico,es ESP,PO,Fulham,eng Premier League,24,1993,29,2610,90,76.3,29.0,29,90,29,0,,6,0.72,23,56,-33,-1.14,+0.42,31.5,49.0,-17.4,-0.60,+0.44,Partidos
2396,Jaïro Riedewald,nl NED,"DF,CC",Crystal Palace,eng Premier League,21,1996,0,,,,,0,,0,0,,17,,,,,,,,,,,,Partidos
2397,Asier Riesgo,es ESP,PO,Eibar,es La Liga,34,1983,14,1260,90,36.8,14.0,14,90,14,0,,21,1.13,20,22,-2,-0.14,-0.06,24.6,17.1,+7.5,+0.53,+0.47,Partidos
2398,Sascha Riether,de GER,DL,Schalke 04,de Bundesliga,35,1983,1,2,2,0.1,0.0,0,,0,1,1,4,1.00,0,0,0,0.00,+0.53,0.0,0.0,0.0,-0.71,-0.58,Partidos
2399,Emiliano Rigoni,ar ARG,"DL,CC",Atalanta,it Serie A,25,1993,12,522,44,15.3,5.8,6,68,2,6,19,4,1.25,7,11,-4,-0.69,-1.78,8.7,8.5,+0.2,+0.04,-0.92,Partidos
2400,Luca Rigoni,it ITA,CC,Parma,it Serie A,33,1984,23,1761,77,51.5,19.6,20,85,15,3,21,10,1.13,17,32,-15,-0.77,-0.50,18.5,33.5,-15.0,-0.77,-0.22,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2401,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,27,1990,24,1951,81,57.0,21.7,23,84,15,1,14,7,0.42,15,48,-33,-1.52,-0.48,21.3,36.8,-15.6,-0.72,-0.18,Partidos
2402,Kévin Rimane,gf GUF,CC,Paris S-G,fr Ligue 1,27,1991,1,5,5,0.1,0.1,0,,0,1,5,6,3.00,1,0,+1,+18.00,+16.18,0.5,0.0,+0.5,+9.09,+7.75,Partidos
2403,Tomás Rincón,ve VEN,CC,Torino,it Serie A,30,1988,34,2799,82,81.8,31.1,32,87,25,2,11,1,1.62,43,32,+11,+0.35,-0.23,37.0,41.8,-4.8,-0.15,-0.69,Partidos
2404,Renaud Ripart,fr FRA,"DL,DF",Nîmes,fr Ligue 1,25,1993,38,3006,79,87.9,33.4,34,86,28,4,18,0,1.39,52,54,-2,-0.06,-0.28,44.5,51.4,-6.9,-0.21,-0.27,Partidos
2405,Mihailo Ristić,rs SRB,"DF,CC",Montpellier,fr Ligue 1,22,1995,10,326,33,9.5,3.6,3,65,1,7,19,4,1.30,6,3,+3,+0.83,+0.60,5.6,4.2,+1.4,+0.38,+0.18,Partidos
2406,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,28,1989,36,2928,81,85.6,32.5,35,83,21,1,9,0,1.22,35,40,-5,-0.15,+0.03,31.9,44.1,-12.2,-0.38,+0.03,Partidos
2407,Cristian Rivera,es ESP,CC,Huesca,es La Liga,21,1997,22,1692,77,49.5,18.8,19,85,14,3,25,3,0.91,25,31,-6,-0.32,+0.51,29.7,31.4,-1.8,-0.09,+0.30,Partidos
2408,Andrea Rizzo Pinna,it ITA,CC,SPAL,it Serie A,18,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
2409,Arjen Robben,nl NED,"DL,CC",Bayern Munich,de Bundesliga,34,1984,12,567,47,18.5,6.3,7,68,2,5,18,2,1.83,13,9,+4,+0.63,-1.24,13.8,4.8,+9.0,+1.43,-0.36,Partidos
2410,Rober,es ESP,DF,Levante,es La Liga,23,1995,33,2854,86,83.5,31.7,32,88,31,1,45,2,1.18,49,58,-9,-0.28,-0.60,45.1,67.0,-22.0,-0.69,-0.64,Partidos
2411,Roberto,es ESP,PO,Espanyol,es La Liga,32,1986,0,,,,,0,,0,0,,38,,,,,,,,,,,,Partidos
2412,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,26,1992,29,2088,72,61.1,23.2,23,86,19,6,19,2,2.38,58,26,+32,+1.38,-0.11,50.2,29.4,+20.9,+0.90,+0.25,Partidos
2413,Cal Roberts,eng ENG,"DL,CC",Newcastle Utd,eng Premier League,21,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
2414,Patrick Roberts,eng ENG,"CC,DL",Girona,es La Liga,21,1997,19,601,32,17.6,6.7,6,63,0,13,17,7,1.11,7,9,-2,-0.30,+0.15,7.7,11.5,-3.8,-0.56,-0.39,Partidos
2415,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,24,1994,36,3216,89,94.0,35.7,36,89,33,0,,1,2.53,81,20,+61,+1.71,-0.94,68.2,27.0,+41.1,+1.15,-0.52,Partidos
2416,Joel Robles,es ESP,PO,Betis,es La Liga,28,1990,5,450,90,13.2,5.0,5,90,5,0,,33,1.40,4,5,-1,-0.20,+0.01,8.0,5.9,+2.0,+0.40,+0.53,Partidos
2417,Marc Roca,es ESP,CC,Espanyol,es La Liga,21,1996,35,3112,89,91.0,34.6,35,89,31,0,,1,1.49,46,44,+2,+0.06,+1.23,44.8,48.3,-3.4,-0.10,+0.31,Partidos
2418,Christopher Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,1,3,3,0.1,0.0,0,,0,1,3,3,0.00,1,1,0,0.00,-0.21,0.4,0.5,0.0,-0.16,-0.35,Partidos
2419,Kenny Rocha Santos,cv CPV,CC,Saint-Étienne,fr Ligue 1,18,2000,1,1,1,0.0,0.0,0,,0,1,1,7,1.00,0,0,0,0.00,-0.47,0.0,0.0,0.0,0.00,-0.17,Partidos
2420,Rubén Rochina,es ESP,CC,Levante,es La Liga,27,1991,27,1800,67,52.6,20.0,23,75,4,4,18,2,1.19,29,29,0,0.00,+0.39,28.3,36.9,-8.6,-0.42,+0.35,Partidos
2421,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,27,1990,12,923,77,30.2,10.3,12,77,4,0,,0,1.92,17,8,+9,+0.88,+0.75,16.8,14.3,+2.5,+0.24,+0.07,Partidos
2422,Ronny Rodelin,fr FRA,"DL,CC",Caen,fr Ligue 1,28,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2423,Ronny Rodelin,fr FRA,"CC,DL",Guingamp,fr Ligue 1,28,1989,17,788,46,23.0,8.8,8,78,2,9,19,3,0.88,3,17,-14,-1.60,-0.71,8.1,13.1,-5.0,-0.57,-0.30,Partidos
2424,Rodri,es ESP,CC,Atlético Madrid,es La Liga,22,1996,34,2735,80,80.0,30.4,32,83,23,2,35,3,2.03,42,20,+22,+0.72,+0.20,38.8,32.5,+6.3,+0.21,+0.33,Partidos
2425,Rodrigo,es ESP,DL,Valencia,es La Liga,27,1991,33,2528,77,73.9,28.1,29,83,20,4,29,1,1.70,41,23,+18,+0.64,+0.84,47.7,30.4,+17.3,+0.62,+0.57,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2426,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,7,484,69,14.2,5.4,5,90,5,2,16,10,1.57,5,6,-1,-0.19,-0.19,6.1,7.2,-1.1,-0.21,-0.28,Partidos
2427,Alejandro Rodríguez,es ESP,CC,Empoli,it Serie A,27,1991,1,25,25,0.7,0.3,0,,0,1,25,7,1.00,2,1,+1,+3.60,+4.13,1.0,0.6,+0.4,+1.57,+1.88,Partidos
2428,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,31,1987,37,1819,49,53.2,20.2,20,75,3,17,19,1,1.57,21,16,+5,+0.25,-0.20,23.7,23.3,+0.4,+0.02,-0.10,Partidos
2429,Óscar Rodríguez Arnaiz,es ESP,CC,Leganés,es La Liga,20,1998,31,2504,81,73.2,27.8,29,85,16,2,16,1,1.35,29,25,+4,+0.14,+1.13,30.5,25.1,+5.5,+0.20,+0.79,Partidos
2430,Cristian Rodríguez,es ESP,CC,Atlético Madrid,es La Liga,22,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2431,James Rodríguez,co COL,CC,Bayern Munich,de Bundesliga,27,1991,20,1138,57,37.2,12.6,13,78,3,7,17,4,2.25,32,14,+18,+1.42,-0.36,32.2,9.3,+22.9,+1.82,+0.16,Partidos
2432,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,25,1992,35,3047,87,89.1,33.9,35,87,30,0,,2,1.80,49,32,+17,+0.50,+0.02,41.9,36.6,+5.2,+0.15,-0.42,Partidos
2433,Marko Rog,hr CRO,CC,Napoli,it Serie A,23,1995,9,333,37,9.7,3.7,4,69,1,5,11,10,2.67,10,3,+7,+1.89,+0.99,7.3,3.6,+3.7,+1.00,+0.42,Partidos
2434,Marko Rog,hr CRO,CC,Sevilla,es La Liga,23,1995,10,357,36,10.4,4.0,4,64,0,6,17,6,1.60,5,5,0,0.00,-0.44,5.1,3.0,+2.0,+0.52,-0.05,Partidos
2435,Rogério,br BRA,"DF,CC",Sassuolo,it Serie A,20,1998,33,2672,81,78.1,29.7,29,89,27,4,21,2,1.24,41,48,-7,-0.24,-0.24,39.8,42.1,-2.3,-0.08,+0.71,Partidos
2436,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,5,212,42,6.2,2.4,2,74,0,3,21,6,2.20,4,5,-1,-0.42,-0.76,4.0,4.5,-0.5,-0.23,-0.54,Partidos
2437,Diego Rolán,uy URU,"CC,DL",Leganés,es La Liga,25,1993,6,215,36,6.3,2.4,2,76,0,4,16,4,0.67,1,4,-3,-1.26,-1.17,3.8,3.6,+0.2,+0.08,+0.10,Partidos
2438,Diego Rolán,uy URU,"CC,DL",Alavés,es La Liga,25,1993,9,298,33,8.7,3.3,3,66,0,6,17,1,1.00,3,6,-3,-0.91,-0.68,4.3,6.8,-2.5,-0.75,-0.47,Partidos
2439,Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,10,804,80,23.5,8.9,9,88,8,1,12,7,1.20,10,12,-2,-0.22,-0.57,11.2,11.2,0.0,0.00,-0.25,Partidos
2440,Gabriele Rolando,it ITA,CC,Sampdoria,it Serie A,23,1995,0,,,,,0,,0,0,,16,,,,,,,,,,,,Partidos
2441,Esteban Rolón,ar ARG,CC,Genoa,it Serie A,23,1995,19,1046,55,30.6,11.6,10,79,6,9,28,14,1.00,10,15,-5,-0.43,+0.06,13.3,17.2,-3.9,-0.34,-0.24,Partidos
2442,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,18,1474,82,43.1,16.4,16,89,15,2,23,19,1.00,15,23,-8,-0.49,-0.03,16.1,25.2,-9.1,-0.56,-0.05,Partidos
2443,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,32,2847,89,83.2,31.6,32,89,30,0,,0,1.69,44,32,+12,+0.38,-0.72,39.7,34.1,+5.6,+0.18,-0.14,Partidos
2444,Alaixys Romao,tg TOG,CC,Reims,fr Ligue 1,34,1984,36,3160,88,92.4,35.1,36,88,31,0,,0,1.50,38,39,-1,-0.03,+0.66,36.0,42.3,-6.3,-0.18,+0.02,Partidos
2445,Cristian Romero,ar ARG,DF,Genoa,it Serie A,20,1998,27,2336,87,68.3,26.0,27,87,24,0,,0,0.85,23,35,-12,-0.46,+0.04,32.9,35.9,-2.9,-0.11,+0.17,Partidos
2446,Sergio Romero,ar ARG,PO,Manchester Utd,eng Premier League,31,1987,0,,,,,0,,0,0,,29,,,,,,,,,,,,Partidos
2447,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,26,1991,31,2136,69,62.5,23.7,25,81,15,6,19,2,1.13,29,37,-8,-0.34,+0.50,28.2,35.0,-6.8,-0.29,-0.19,Partidos
2448,Rômulo,it ITA,"CC,DL",Genoa,it Serie A,31,1987,17,1351,79,39.5,15.0,17,79,10,0,,3,1.29,23,25,-2,-0.13,+0.56,18.4,23.2,-4.8,-0.32,-0.25,Partidos
2449,Rômulo,it ITA,DF,Lazio,it Serie A,31,1987,10,776,78,22.7,8.6,9,84,7,1,16,7,1.40,12,11,+1,+0.12,-0.19,10.9,13.9,-3.0,-0.34,-0.90,Partidos
2450,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,33,1985,31,2688,87,78.6,29.9,30,89,28,1,26,1,2.52,59,20,+39,+1.31,+1.18,50.6,28.7,+22.0,+0.74,+0.37,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2451,Facundo Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,7,601,86,17.6,6.7,7,86,5,0,,7,1.29,5,4,+1,+0.15,-0.33,8.4,6.2,+2.2,+0.32,-0.17,Partidos
2452,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,12,1070,89,31.3,11.9,12,89,11,0,,4,1.08,22,21,+1,+0.08,+0.47,13.0,18.1,-5.1,-0.43,-0.08,Partidos
2453,Salomón Rondón,ve VEN,DL,Newcastle Utd,eng Premier League,28,1989,32,2603,81,76.1,28.9,30,85,22,2,26,3,1.38,37,31,+6,+0.21,+1.53,30.7,38.6,-7.9,-0.27,+0.45,Partidos
2454,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,23,1994,36,3226,90,94.3,35.8,36,90,34,0,,0,1.31,47,44,+3,+0.08,+1.48,47.1,42.9,+4.2,+0.12,+1.12,Partidos
2455,Marten de Roon,nl NED,CC,Atalanta,it Serie A,27,1991,35,2975,85,87.0,33.1,34,86,31,1,37,0,1.86,64,36,+28,+0.85,+0.24,62.3,35.4,+26.9,+0.81,-0.04,Partidos
2456,Roberto Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,21,1749,83,51.1,19.4,20,86,17,1,26,10,1.52,26,20,+6,+0.31,+0.74,24.2,25.4,-1.1,-0.06,+0.14,Partidos
2457,Antonio Rosati,it ITA,PO,Torino,it Serie A,35,1983,0,,,,,0,,0,0,,36,,,,,,,,,,,,Partidos
2458,Romario Rösch,de GER,CC,Augsburg,de Bundesliga,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2459,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,28,1990,26,1798,69,52.6,20.0,20,87,14,6,9,5,1.77,35,16,+19,+0.95,+0.45,28.5,25.4,+3.1,+0.15,-0.11,Partidos
2460,Valentin Rosier,fr FRA,"DF,CC",Dijon,fr Ligue 1,21,1996,18,1460,81,42.7,16.2,16,90,16,2,10,0,0.89,16,28,-12,-0.74,+0.04,20.3,24.5,-4.2,-0.26,+0.40,Partidos
2461,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,21,1823,87,53.3,20.3,20,90,20,1,23,7,0.52,18,44,-26,-1.28,+0.07,22.3,37.3,-15.0,-0.74,-0.22,Partidos
2462,Alessandro Rossi,it ITA,DL,Lazio,it Serie A,21,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
2463,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,27,1991,1,1,1,0.0,0.0,0,,0,1,1,37,3.00,0,0,0,0.00,-0.82,0.0,0.0,0.0,0.00,-0.82,Partidos
2464,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,28,2461,88,80.4,27.3,28,88,23,0,,0,1.50,47,42,+5,+0.18,-0.87,37.1,39.4,-2.3,-0.09,-0.32,Partidos
2465,Nolan Roux,fr FRA,DL,Guingamp,fr Ligue 1,30,1988,26,1536,59,44.9,17.1,17,79,9,9,21,1,0.88,16,24,-8,-0.47,+1.06,21.2,20.2,+1.0,+0.06,+0.73,Partidos
2466,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,16,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2467,Aaron Rowe,eng ENG,DL,Huddersfield,eng Premier League,17,2000,2,69,35,2.0,0.8,1,55,0,1,14,2,0.00,2,1,+1,+1.30,+2.78,0.4,1.8,-1.4,-1.87,-1.04,Partidos
2468,Waldo Rubio,es ESP,CC,Valladolid,es La Liga,22,1995,8,492,62,14.4,5.5,5,72,1,3,43,2,1.38,6,4,+2,+0.37,+1.01,6.8,7.5,-0.7,-0.12,+0.39,Partidos
2469,John Ruddy,eng ENG,PO,Wolves,eng Premier League,31,1986,1,90,90,2.6,1.0,1,90,1,0,,36,3.00,2,0,+2,+2.00,+2.03,2.8,0.6,+2.2,+2.24,+2.03,Partidos
2470,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,33,2871,87,83.9,31.9,33,87,30,0,,2,1.85,50,35,+15,+0.47,-1.01,46.4,31.7,+14.7,+0.46,-0.77,Partidos
2471,Sebastian Rudy,de GER,CC,Schalke 04,de Bundesliga,28,1990,21,1356,65,44.3,15.1,17,76,9,4,15,10,1.05,16,24,-8,-0.53,0.00,19.8,25.5,-5.8,-0.38,-0.45,Partidos
2472,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,31,1986,37,3330,90,97.4,37.0,37,90,37,0,,1,1.76,58,40,+18,+0.49,+0.49,55.1,48.3,+6.8,+0.18,+0.74,Partidos
2473,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15,1350,90,39.5,15.0,15,90,15,0,,18,2.47,29,13,+16,+1.07,+0.02,23.8,12.9,+10.9,+0.73,+0.11,Partidos
2474,Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,20,1417,71,41.4,15.7,17,80,12,3,18,13,1.90,27,17,+10,+0.64,-0.62,23.0,16.5,+6.5,+0.41,-0.35,Partidos
2475,Abel Ruiz,es ESP,DL,Barcelona,es La Liga,18,2000,1,22,22,0.6,0.2,0,,0,1,21,2,3.00,1,0,+1,+4.09,+2.69,0.5,0.7,-0.2,-0.81,-1.62,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2476,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,22,1996,27,1992,74,58.2,22.1,20,86,15,7,39,8,1.96,41,19,+22,+0.99,-0.01,37.5,24.2,+13.3,+0.60,-0.04,Partidos
2477,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,22,1975,90,57.7,21.9,22,90,21,0,,11,1.05,28,31,-3,-0.14,-0.14,32.9,31.1,+1.8,+0.08,+0.26,Partidos
2478,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,26,1992,27,2430,90,71.1,27.0,27,90,27,0,,11,1.44,36,35,+1,+0.04,+0.22,36.0,38.4,-2.4,-0.09,-0.41,Partidos
2479,Lukas Rupp,de GER,"CC,DF",Hoffenheim,de Bundesliga,27,1991,1,25,25,0.8,0.3,0,,0,1,24,3,0.00,0,3,-3,-10.80,-11.42,0.3,0.7,-0.3,-1.21,-1.91,Partidos
2480,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,5,380,76,12.4,4.2,3,91,3,2,54,18,2.00,10,5,+5,+1.18,+0.95,8.2,6.7,+1.5,+0.35,+0.18,Partidos
2481,Alessandro Russo,it ITA,PO,Genoa,it Serie A,17,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
2482,Stefano Russo,de GER,"DF,CC",Augsburg,de Bundesliga,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2483,Georginio Rutter,fr FRA,DL,Rennes,fr Ligue 1,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2484,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,26,1992,34,3060,90,89.5,34.0,34,90,34,0,,0,0.94,31,55,-24,-0.71,-0.46,32.4,53.2,-20.9,-0.61,+0.13,Partidos
2485,Frederik Rønnow,dk DEN,PO,Eint Frankfurt,de Bundesliga,25,1992,2,123,62,4.0,1.4,1,91,1,1,32,31,3.00,4,0,+4,+2.93,+2.68,1.2,1.8,-0.6,-0.42,-0.64,Partidos
2486,Idriss Saadi,dz ALG,"DL,CC",Strasbourg,fr Ligue 1,26,1992,1,10,10,0.3,0.1,0,,0,1,10,3,0.00,1,1,0,0.00,-0.26,0.2,0.2,0.0,-0.16,+0.10,Partidos
2487,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,23,1908,83,55.8,21.2,21,88,17,2,34,4,1.09,20,22,-2,-0.09,+0.26,22.3,29.8,-7.5,-0.35,+0.02,Partidos
2488,Abdelhamid Sabiri,ma MAR,DL,Huddersfield,eng Premier League,21,1996,2,48,24,1.4,0.5,1,45,0,1,3,0,0.00,1,3,-2,-3.75,-2.36,0.6,1.5,-0.9,-1.76,-0.93,Partidos
2489,Marcel Sabitzer,at AUT,CC,RB Leipzig,de Bundesliga,24,1994,30,2352,78,76.9,26.1,26,88,20,4,18,1,2.17,51,18,+33,+1.26,+1.14,51.9,31.1,+20.8,+0.79,+0.23,Partidos
2490,Ihsan Sacko,fr FRA,DL,Nice,fr Ligue 1,21,1997,13,442,34,12.9,4.9,4,75,1,9,16,6,1.46,6,2,+4,+0.81,+1.09,8.4,5.4,+3.0,+0.61,+0.81,Partidos
2491,Nuri Şahin,tr TUR,CC,Werder Bremen,de Bundesliga,29,1988,20,1476,74,48.2,16.4,19,77,6,1,19,9,1.35,21,27,-6,-0.37,-1.22,21.2,30.2,-9.0,-0.55,-0.70,Partidos
2492,Samuel Şahin-Radlinger,at AUT,PO,Hannover 96,de Bundesliga,25,1992,1,90,90,2.9,1.0,1,90,1,0,,16,0.00,1,2,-1,-1.00,+0.18,1.0,1.7,-0.7,-0.72,+0.18,Partidos
2493,Wesley Saïd,fr FRA,"DL,CC",Dijon,fr Ligue 1,23,1995,34,2253,66,65.9,25.0,25,81,9,9,24,3,0.85,18,44,-26,-1.04,-0.81,23.1,40.0,-16.9,-0.68,-0.56,Partidos
2494,Allan Saint-Maximin,fr FRA,DL,Nice,fr Ligue 1,21,1997,34,2900,85,84.8,32.2,34,85,21,0,,0,1.47,28,29,-1,-0.03,+0.66,41.2,41.1,+0.2,+0.01,+0.68,Partidos
2495,Théo Sainte-Luce,fr FRA,CC,Nîmes,fr Ligue 1,19,1998,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,+0.03,0.0,0.0,0.0,0.00,+0.17,Partidos
2496,Romain Saïss,ma MAR,"CC,DF",Wolves,eng Premier League,28,1990,19,1149,60,33.6,12.8,12,87,10,7,16,15,1.63,18,17,+1,+0.08,+0.08,15.6,15.5,+0.1,+0.01,-0.38,Partidos
2497,Samuel Sáiz,es ESP,CC,Getafe,es La Liga,27,1991,10,305,31,8.9,3.4,2,81,0,8,18,7,1.20,6,4,+2,+0.59,+0.27,4.9,4.8,+0.1,+0.03,-0.04,Partidos
2498,Bukayo Saka,eng ENG,DL,Arsenal,eng Premier League,16,2001,1,8,8,0.2,0.1,0,,0,1,7,2,3.00,1,0,+1,+11.25,+10.70,0.1,0.0,+0.1,+1.00,+0.85,Partidos
2499,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,27,2374,88,69.4,26.4,26,90,26,1,34,2,1.93,46,32,+14,+0.53,+1.05,39.7,29.9,+9.8,+0.37,+0.60,Partidos
2500,Diafra Sakho,sn SEN,DL,Rennes,fr Ligue 1,28,1989,2,144,72,4.2,1.6,2,72,0,0,,1,1.50,2,2,0,0.00,-0.08,0.7,1.5,-0.8,-0.50,-0.74,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2501,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,27,2416,89,70.6,26.8,27,89,26,0,,0,1.11,29,35,-6,-0.22,-0.58,32.2,33.9,-1.7,-0.06,+0.01,Partidos
2502,Bakary Sako,ml MLI,DL,Crystal Palace,eng Premier League,30,1988,4,29,7,0.8,0.3,0,,0,4,6,3,2.25,0,2,-2,-6.21,-6.21,0.1,1.5,-1.3,-4.13,-4.10,Partidos
2503,Emiliano Sala,ar ARG,DL,Nantes,fr Ligue 1,27,1990,19,1369,72,40.0,15.2,16,82,6,3,18,0,1.16,24,22,+2,+0.13,+0.22,18.3,19.2,-0.9,-0.06,-0.19,Partidos
2504,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,21,1518,72,44.4,16.9,16,87,13,5,25,14,1.38,26,23,+3,+0.18,-0.11,24.1,22.0,+2.0,+0.12,+0.43,Partidos
2505,Mohamed Salah,eg EGY,DL,Liverpool,eng Premier League,26,1992,38,3250,86,95.0,36.1,37,87,24,1,25,0,2.55,83,20,+63,+1.74,-0.37,69.0,27.1,+41.9,+1.16,-0.44,Partidos
2506,Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,20,1725,86,50.4,19.2,19,90,19,1,15,11,0.75,16,32,-16,-0.83,+0.44,20.4,31.1,-10.7,-0.56,+0.10,Partidos
2507,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,6,460,77,15.0,5.1,6,77,5,0,,1,1.17,6,7,-1,-0.20,-0.65,7.6,6.1,+1.4,+0.28,+0.10,Partidos
2508,Eddie Salcedo,it ITA,DL,Inter,it Serie A,16,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
