,Jugador,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,GC2017-2018,PD2017-2018,TL2017-2018,TE2017-2018,GC.12017-2018,PSxG2017-2018,PSxG/SoT2017-2018,PSxG+/-2017-2018,/902017-2018,Cmp2017-2018,Int.2017-2018,% Cmp2017-2018,Int..12017-2018,TI2017-2018,%deLanzamientos2017-2018,Long. prom.2017-2018,Int..22017-2018,%deLanzamientos.12017-2018,Long. prom..12017-2018,Opp2017-2018,Stp2017-2018,% de Stp2017-2018,Núm. de OPA2017-2018,Núm. de OPA/902017-2018,DistProm.2017-2018,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,90 s2018-2019,GC2018-2019,PD2018-2019,TL2018-2019,TE2018-2019,GC.12018-2019,PSxG2018-2019,PSxG/SoT2018-2019,PSxG+/-2018-2019,/902018-2019,Cmp2018-2019,Int.2018-2019,% Cmp2018-2019,Int..12018-2019,TI2018-2019,%deLanzamientos2018-2019,Long. prom.2018-2019,Int..22018-2019,%deLanzamientos.12018-2019,Long. prom..12018-2019,Opp2018-2019,Stp2018-2019,% de Stp2018-2019,Núm. de OPA2018-2019,Núm. de OPA/902018-2019,DistProm.2018-2019,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,90 s2019-2020,GC2019-2020,PD2019-2020,TL2019-2020,TE2019-2020,GC.12019-2020,PSxG2019-2020,PSxG/SoT2019-2020,PSxG+/-2019-2020,/902019-2020,Cmp2019-2020,Int.2019-2020,% Cmp2019-2020,Int..12019-2020,TI2019-2020,%deLanzamientos2019-2020,Long. prom.2019-2020,Int..22019-2020,%deLanzamientos.12019-2020,Long. prom..12019-2020,Opp2019-2020,Stp2019-2020,% de Stp2019-2020,Núm. de OPA2019-2020,Núm. de OPA/902019-2020,DistProm.2019-2020,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,GC2020-2021,PD2020-2021,TL2020-2021,TE2020-2021,GC.12020-2021,PSxG2020-2021,PSxG/SoT2020-2021,PSxG+/-2020-2021,/902020-2021,Cmp2020-2021,Int.2020-2021,% Cmp2020-2021,Int..12020-2021,TI2020-2021,%deLanzamientos2020-2021,Long. prom.2020-2021,Int..22020-2021,%deLanzamientos.12020-2021,Long. prom..12020-2021,Opp2020-2021,Stp2020-2021,% de Stp2020-2021,Núm. de OPA2020-2021,Núm. de OPA/902020-2021,DistProm.2020-2021,País2021-2022,Posc2021-2022,Equipo2021-2022,Comp2021-2022,Edad2021-2022,Nacimiento2021-2022,90 s2021-2022,GC2021-2022,PD2021-2022,TL2021-2022,TE2021-2022,GC.12021-2022,PSxG2021-2022,PSxG/SoT2021-2022,PSxG+/-2021-2022,/902021-2022,Cmp2021-2022,Int.2021-2022,% Cmp2021-2022,Int..12021-2022,TI2021-2022,%deLanzamientos2021-2022,Long. prom.2021-2022,Int..22021-2022,%deLanzamientos.12021-2022,Long. prom..12021-2022,Opp2021-2022,Stp2021-2022,% de Stp2021-2022,Núm. de OPA2021-2022,Núm. de OPA/902021-2022,DistProm.2021-2022,País2022-2023,Posc2022-2023,Equipo2022-2023,Comp2022-2023,Edad2022-2023,Nacimiento2022-2023,90 s2022-2023,GC2022-2023,PD2022-2023,TL2022-2023,TE2022-2023,GC.12022-2023,PSxG2022-2023,PSxG/SoT2022-2023,PSxG+/-2022-2023,/902022-2023,Cmp2022-2023,Int.2022-2023,% Cmp2022-2023,Int..12022-2023,TI2022-2023,%deLanzamientos2022-2023,Long. prom.2022-2023,Int..22022-2023,%deLanzamientos.12022-2023,Long. prom..12022-2023,Opp2022-2023,Stp2022-2023,% de Stp2022-2023,Núm. de OPA2022-2023,Núm. de OPA/902022-2023,DistProm.2022-2023
394,Luca Lezzerini,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,PO,Venezia,it Serie A,26.0,1995.0,5.5,9.0,0.0,0.0,0.0,0.0,9.3,0.25,0.3,0.05,22.0,59.0,37.3,155.0,39.0,28.4,30.3,44.0,34.1,31.0,100.0,2.0,2.0,3.0,0.55,13.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Andreas Linde,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,se SWE,PO,Greuther Fürth,de Bundesliga,28.0,1993.0,12.0,24.0,1.0,0.0,5.0,1.0,19.7,0.31,-3.3,-0.27,63.0,211.0,29.9,408.0,69.0,39.0,35.1,87.0,59.8,44.8,227.0,13.0,5.7,10.0,0.83,13.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Marcel Lotka,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pl POL,PO,Hertha BSC,de Bundesliga,20.0,2001.0,9.8,20.0,3.0,0.0,4.0,0.0,13.8,0.23,-6.2,-0.63,63.0,188.0,33.5,262.0,47.0,52.3,39.7,73.0,69.9,52.5,144.0,13.0,9.0,10.0,1.02,12.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,Andrey Lunyov,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ru RUS,PO,Leverkusen,de Bundesliga,29.0,1991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.19,-0.6,-0.62,4.0,10.0,40.0,43.0,5.0,14.0,25.4,6.0,66.7,53.7,21.0,0.0,0.0,0.0,0.0,13.0,ru RUS,PO,Leverkusen,de Bundesliga,30.0,1991.0,1.0,2.0,0.0,0.0,0.0,0.0,1.4,0.35,-0.6,-0.61,4.0,10.0,40.0,41.0,7.0,24.4,30.3,3.0,0.0,15.3,6.0,1.0,16.7,1.0,1.0,13.0
398,Niki Mäenpää,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fi FIN,PO,Venezia,it Serie A,36.0,1985.0,16.5,27.0,5.0,0.0,4.0,0.0,28.2,0.28,1.2,0.07,70.0,221.0,31.7,379.0,74.0,43.5,36.0,143.0,39.2,35.4,275.0,6.0,2.2,10.0,0.61,10.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Giorgi Mamardashvili,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ge GEO,PO,Valencia,es La Liga,20.0,2000.0,18.0,20.0,2.0,0.0,2.0,0.0,21.1,0.26,1.1,0.06,115.0,314.0,36.6,346.0,64.0,57.8,41.4,149.0,76.5,53.7,273.0,13.0,4.8,29.0,1.61,16.3,ge GEO,PO,Valencia,es La Liga,21.0,2000.0,38.0,45.0,2.0,0.0,7.0,2.0,42.9,0.28,-0.1,0.0,177.0,522.0,33.9,843.0,142.0,40.8,35.1,239.0,74.5,54.2,457.0,35.0,7.7,47.0,1.24,16.3
400,Anthony Mandrea,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dz ALG,PO,Angers,fr Ligue 1,24.0,1996.0,10.0,14.0,0.0,0.0,2.0,1.0,12.6,0.29,-0.4,-0.04,37.0,139.0,26.6,184.0,37.0,50.5,40.5,88.0,52.3,45.2,186.0,8.0,4.3,8.0,0.8,11.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Davide Marfella,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,PO,Napoli,it Serie A,21.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.1,0.44,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Luís Maximiano,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pt POR,PO,Granada,es La Liga,22.0,1999.0,34.8,55.0,5.0,0.0,7.0,2.0,56.0,0.28,3.0,0.09,232.0,730.0,31.8,839.0,149.0,56.7,42.6,335.0,75.8,52.5,574.0,29.0,5.1,54.0,1.55,17.6,pt POR,PO,Lazio,it Serie A,23.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
403,Jesús Owono,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gq EQG,PO,Alavés,es La Liga,20.0,2001.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.19,-0.2,-0.25,9.0,21.0,42.9,20.0,2.0,90.0,53.3,3.0,100.0,68.3,8.0,0.0,0.0,2.0,2.0,17.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,Alejandro Primo,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Levante,es La Liga,17.0,2004.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.41,-0.2,-0.18,2.0,6.0,33.3,17.0,0.0,29.4,31.2,8.0,12.5,20.9,19.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Diant Ramaj,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,PO,Eint Frankfurt,de Bundesliga,19.0,2001.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,-0.01,4.0,14.0,28.6,37.0,6.0,32.4,31.6,4.0,50.0,40.0,24.0,3.0,12.5,3.0,3.0,14.8,de GER,PO,Eint Frankfurt,de Bundesliga,20.0,2001.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.01,1.0,3.0,33.3,21.0,7.0,9.5,29.1,4.0,25.0,22.0,15.0,1.0,6.7,1.0,1.0,11.5
406,Nicola Ravaglia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,PO,Sampdoria,it Serie A,32.0,1988.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25,2.0,4.0,50.0,2.0,0.0,100.0,57.0,2.0,100.0,65.5,1.0,0.0,0.0,0.0,0.0,0.0,it ITA,PO,Sampdoria,it Serie A,33.0,1988.0,9.0,23.0,2.0,0.0,3.0,0.0,17.9,0.26,-5.1,-0.57,49.0,145.0,33.8,226.0,45.0,42.5,35.6,99.0,49.5,37.6,155.0,10.0,6.5,1.0,0.11,10.5
407,David Raya,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,PO,Brentford,eng Premier League,25.0,1995.0,24.0,27.0,4.0,1.0,3.0,0.0,26.2,0.22,-0.8,-0.03,225.0,527.0,42.7,876.0,118.0,44.4,36.2,202.0,68.3,49.9,402.0,27.0,6.7,35.0,1.46,15.8,es ESP,PO,Brentford,eng Premier League,26.0,1995.0,38.0,46.0,2.0,0.0,9.0,3.0,48.0,0.24,5.0,0.13,347.0,882.0,39.3,1367.0,160.0,50.7,39.5,269.0,70.3,51.8,598.0,52.0,8.7,54.0,1.42,15.8
408,Manuel Riemann,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,PO,Bochum,de Bundesliga,32.0,1988.0,31.0,45.0,3.0,1.0,3.0,4.0,41.4,0.27,2.4,0.08,464.0,1004.0,46.2,1353.0,99.0,62.0,43.6,243.0,67.9,48.5,411.0,27.0,6.6,71.0,2.37,19.5,de GER,PO,Bochum,de Bundesliga,33.0,1988.0,34.0,72.0,8.0,2.0,9.0,3.0,69.0,0.3,0.0,0.0,554.0,1175.0,47.1,1489.0,83.0,66.8,44.7,261.0,69.0,50.6,536.0,31.0,5.8,121.0,3.56,22.2
