Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
841,Rodrigo Ely,br BRA,DF,Almería,es La Liga,28,1993,35.1,1475,1393,78,75,2,16,3,2,0,0,0,0,1197,4,6,Partidos
842,Mohamed Elyounoussi,no NOR,"CC,DL",Southampton,eng Premier League,27,1994,24.1,633,610,21,2,7,1,34,16,1,1,0,0,426,2,22,Partidos
843,Adri Embarba,es ESP,"DL,CC",Almería,es La Liga,30,1992,16.4,557,474,80,15,0,7,127,7,58,29,17,1,356,3,24,Partidos
844,Adri Embarba,es ESP,DL,Espanyol,es La Liga,30,1992,0.4,6,5,1,1,0,0,2,0,0,0,0,0,4,0,0,Partidos
845,Breel Embolo,ch SUI,DL,Monaco,fr Ligue 1,25,1997,20.7,448,424,16,1,3,3,4,1,0,0,0,0,307,8,21,Partidos
846,Emerson,br BRA,DF,Tottenham,eng Premier League,23,1999,19.3,1060,884,170,23,2,6,46,146,1,0,0,0,848,6,37,Partidos
847,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,25,1997,18.5,241,204,35,0,1,2,4,2,0,0,0,0,156,2,5,Partidos
848,Wataru Endo,jp JPN,CC,Stuttgart,de Bundesliga,29,1993,32.5,1477,1448,24,20,7,10,7,4,0,0,0,0,1170,5,31,Partidos
849,Arne Engels,be BEL,CC,Augsburg,de Bundesliga,18,2003,16.0,619,507,108,39,2,8,101,5,64,29,33,1,397,4,24,Partidos
850,Christian Eriksen,dk DEN,CC,Manchester Utd,eng Premier League,30,1992,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
851,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,24,1998,25.9,1295,1236,57,53,2,20,2,4,0,0,0,0,1111,2,8,Partidos
852,Tjark Ernst,de GER,PO,Hertha BSC,de Bundesliga,19,2003,1.0,35,19,16,3,0,1,0,0,0,0,0,0,26,0,0,Partidos
853,Gonzalo Escalante,ar ARG,CC,Cremonese,it Serie A,29,1993,6.2,290,279,8,4,0,1,1,0,0,0,0,0,222,3,8,Partidos
854,Gonzalo Escalante,ar ARG,CC,Cádiz,es La Liga,29,1993,12.5,433,419,11,6,2,4,4,0,0,0,0,0,325,3,4,Partidos
855,Sergio Escudero,es ESP,DF,Valladolid,es La Liga,32,1989,16.0,743,548,189,23,0,6,56,147,19,5,13,0,528,6,23,Partidos
856,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,34.7,1542,1206,328,40,4,15,110,280,8,1,5,0,989,8,53,Partidos
857,Bernardo Espinosa,co COL,DF,Girona,es La Liga,33,1989,13.6,913,881,30,26,0,5,0,2,0,0,0,0,812,2,2,Partidos
858,Salvatore Esposito,it ITA,CC,Spezia,it Serie A,21,2000,10.8,653,570,81,41,1,9,54,1,39,25,10,0,500,2,12,Partidos
859,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,20,2002,18.3,748,712,35,30,0,0,1,4,0,0,0,0,609,1,8,Partidos
860,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,24,1998,29.7,1926,1687,234,31,5,8,101,199,4,0,3,0,1576,5,57,Partidos
861,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,34,1988,11.7,789,764,24,23,0,2,0,1,0,0,0,0,690,1,4,Partidos
862,Edu Expósito,es ESP,CC,Espanyol,es La Liga,25,1996,12.9,530,479,49,21,3,5,48,2,13,6,3,0,389,2,10,Partidos
863,Eberechi Eze,eng ENG,"CC,DL",Crystal Palace,eng Premier League,24,1998,29.3,1178,1019,149,70,11,5,78,7,51,22,12,1,923,10,15,Partidos
864,Kimberly Ezekwem,de GER,DF,Freiburg,de Bundesliga,21,2001,0.1,8,7,1,0,0,0,0,1,0,0,0,0,6,0,0,Partidos
865,Nicolás Ezequiel Fernández,ar ARG,"CC,DF",Elche,es La Liga,22,2000,5.7,240,203,37,5,1,3,33,23,9,3,5,0,178,0,13,Partidos
866,Abdessamad Ezzalzouli,ma MAR,"DL,CC",Osasuna,es La Liga,20,2001,16.7,549,516,26,3,3,5,76,16,7,1,2,0,365,7,33,Partidos
867,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,37,1985,34.6,930,587,339,90,0,2,0,0,0,0,0,0,598,4,0,Partidos
868,Fabinho,br BRA,CC,Liverpool,eng Premier League,28,1993,29.7,1832,1789,38,31,5,6,5,7,0,0,0,0,1617,5,18,Partidos
869,Fábio,br BRA,"DF,CC",Nantes,fr Ligue 1,32,1990,2.5,117,94,21,1,0,0,6,20,0,0,0,0,87,2,2,Partidos
870,Noah Fadiga,sn SEN,DF,Brest,fr Ligue 1,22,1999,14.5,625,504,120,8,0,1,10,112,0,0,0,0,499,1,14,Partidos
871,Wout Faes,be BEL,DF,Leicester City,eng Premier League,24,1998,31.0,1846,1789,54,48,2,9,0,1,0,0,0,0,1581,3,10,Partidos
872,Wout Faes,be BEL,DF,Reims,fr Ligue 1,24,1998,3.0,115,106,8,7,1,0,0,0,0,0,0,0,95,1,1,Partidos
873,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,21,2001,16.9,607,574,32,11,5,10,23,12,9,2,4,0,505,1,14,Partidos
874,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,33,1988,11.4,442,320,121,38,0,0,0,0,0,0,0,0,304,1,0,Partidos
875,Romain Faivre,fr FRA,"CC,DL",Lorient,fr Ligue 1,24,1998,13.8,543,496,44,16,4,2,26,6,19,11,3,0,452,3,11,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
876,Romain Faivre,fr FRA,CC,Lyon,fr Ligue 1,24,1998,3.3,170,149,19,8,0,1,17,0,10,8,2,0,145,2,1,Partidos
877,Radamel Falcao,co COL,"DL,CC",Rayo Vallecano,es La Liga,36,1986,6.8,167,157,9,0,0,1,0,0,1,0,0,0,123,1,5,Partidos
878,Wladimiro Falcone,it ITA,PO,Lecce,it Serie A,27,1995,38.0,1167,771,387,105,0,4,0,0,0,0,0,0,597,9,0,Partidos
879,Fali,es ESP,"DF,CC",Cádiz,es La Liga,28,1993,19.0,593,567,25,25,2,13,2,0,0,0,0,0,455,1,4,Partidos
880,Fallou Fall,sn SEN,DF,Reims,fr Ligue 1,18,2004,0.4,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,Partidos
881,Mamadou Fall,sn SEN,DF,Villarreal,es La Liga,19,2002,0.3,16,11,5,0,0,1,1,5,0,0,0,0,13,0,1,Partidos
882,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,30,1991,16.5,592,451,137,7,1,6,37,130,0,0,0,0,394,4,15,Partidos
883,Ansu Fati,es ESP,DL,Barcelona,es La Liga,19,2002,15.5,609,590,14,3,1,3,9,3,5,1,0,0,509,5,21,Partidos
884,Khalil Fayad,fr FRA,CC,Montpellier,fr Ligue 1,18,2004,8.0,341,330,10,6,2,2,10,1,3,2,1,0,283,1,3,Partidos
885,Cheikh Faye,sn SEN,DL,Montpellier,fr Ligue 1,23,1999,0.4,9,6,2,0,0,0,0,0,0,0,0,0,5,1,0,Partidos
886,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,35,1987,11.9,536,503,33,18,0,8,4,15,0,0,0,0,410,0,6,Partidos
887,Jacopo Fazzini,it ITA,CC,Empoli,it Serie A,19,2003,9.2,326,305,19,8,1,1,11,2,5,3,2,0,257,2,10,Partidos
888,Zouhair Feddal,ma MAR,DF,Valladolid,es La Liga,33,1989,4.2,201,187,13,11,0,5,1,0,0,0,0,0,159,1,1,Partidos
889,Nabil Fekir,fr FRA,CC,Betis,es La Liga,29,1993,10.7,484,416,66,27,2,3,48,4,33,13,16,0,378,2,7,Partidos
890,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,33,1989,15.8,568,545,20,13,0,3,2,7,0,0,0,0,411,3,11,Partidos
891,Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,2.2,132,128,3,2,0,0,0,1,0,0,0,0,121,1,1,Partidos
892,Luiz Felipe,it ITA,DF,Betis,es La Liga,25,1997,19.6,884,843,39,36,0,9,2,3,0,0,0,0,753,2,11,Partidos
893,João Félix,pt POR,"DL,CC",Chelsea,eng Premier League,22,1999,10.5,356,314,39,5,5,4,19,5,12,2,9,0,274,3,9,Partidos
894,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,22,1999,7.2,228,209,18,6,7,2,8,3,4,3,0,0,171,1,5,Partidos
895,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,16.1,734,702,29,25,0,6,1,3,0,0,0,0,558,3,13,Partidos
896,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,12.6,778,661,114,16,0,1,31,97,1,0,0,0,667,3,14,Partidos
897,Evan Ferguson,ie IRL,DL,Brighton,eng Premier League,17,2004,10.6,225,203,21,0,1,0,2,0,0,0,0,0,180,1,3,Partidos
898,Lewis Ferguson,sct SCO,"CC,DL",Bologna,it Serie A,22,1999,25.7,1218,1190,25,11,4,0,13,12,0,0,0,0,1039,3,20,Partidos
899,Bruno Fernandes,pt POR,"CC,DL",Manchester Utd,eng Premier League,27,1994,36.8,2030,1838,182,32,35,36,141,24,83,20,23,2,1498,10,65,Partidos
900,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,27.1,1190,1051,133,44,0,16,80,42,47,24,22,0,832,6,26,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
901,Aitor Fernández,es ESP,PO,Osasuna,es La Liga,31,1991,21.0,793,528,261,87,0,2,0,0,0,0,0,0,518,4,0,Partidos
902,Álex Fernández,es ESP,"CC,DL",Cádiz,es La Liga,29,1992,17.5,720,656,63,34,2,10,37,1,21,8,6,0,602,1,7,Partidos
903,Álvaro Fernández,es ESP,PO,Espanyol,es La Liga,24,1998,11.0,358,203,153,50,0,2,0,0,0,0,0,0,231,2,0,Partidos
904,Carlos Fernández,es ESP,DL,Real Sociedad,es La Liga,26,1996,7.0,148,143,5,0,1,0,0,1,0,0,0,0,96,0,1,Partidos
905,Enzo Fernández,ar ARG,CC,Chelsea,eng Premier League,21,2001,17.2,1440,1381,56,51,11,17,14,2,3,1,1,0,1269,3,13,Partidos
906,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1.0,14,13,1,1,0,0,0,0,0,0,0,0,8,0,0,Partidos
907,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,24.0,994,943,46,31,0,14,1,8,0,0,0,0,820,5,9,Partidos
908,Valery Fernández,es ESP,"CC,DF",Girona,es La Liga,22,1999,10.7,356,323,33,3,0,0,23,27,2,0,0,0,295,0,11,Partidos
909,Fernando,es ESP,PO,Almería,es La Liga,32,1990,36.5,1313,836,472,131,0,2,0,0,0,0,0,0,919,5,1,Partidos
910,Fernando,br BRA,"CC,DF",Sevilla,es La Liga,35,1987,17.5,873,836,31,25,0,21,2,3,0,0,0,0,768,6,6,Partidos
911,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,9.6,456,433,23,21,0,3,4,2,0,0,0,0,384,0,8,Partidos
912,Alex Ferrari,it ITA,DF,Cremonese,it Serie A,28,1994,11.2,458,415,43,18,0,4,6,25,0,0,0,0,339,0,8,Partidos
913,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,24,1998,1.5,95,81,14,1,0,0,1,13,0,0,0,0,73,0,1,Partidos
914,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,30,1992,30.4,1989,1880,101,83,7,17,30,14,1,0,0,0,1695,8,25,Partidos
915,Fidel,es ESP,"CC,DL",Elche,es La Liga,32,1989,19.0,897,842,46,9,7,14,57,6,31,14,10,0,631,9,35,Partidos
916,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,0.5,41,39,2,0,0,0,3,2,0,0,0,0,33,0,0,Partidos
917,Vincenzo Fiorillo,it ITA,PO,Salernitana,it Serie A,32,1990,1.0,24,17,7,2,0,0,0,0,0,0,0,0,16,0,0,Partidos
918,Roberto Firmino,br BRA,"DL,CC",Liverpool,eng Premier League,30,1991,13.5,566,548,16,1,8,0,12,6,0,0,0,0,444,2,21,Partidos
919,Junior Firpo,es ESP,DF,Leeds United,eng Premier League,25,1996,15.2,621,505,114,8,1,1,12,106,0,0,0,0,454,2,18,Partidos
920,Kilian Fischer,de GER,"DF,DL",Wolfsburg,de Bundesliga,21,2000,5.6,273,210,63,4,0,0,12,59,0,0,0,0,223,0,9,Partidos
921,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,29,1993,34.0,1468,1138,324,93,0,15,0,0,0,0,0,0,1035,6,2,Partidos
922,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,22,2000,5.7,185,180,3,3,0,1,1,0,0,0,0,0,129,2,3,Partidos
923,Alexis Flips,fr FRA,"DL,CC",Reims,fr Ligue 1,22,2000,22.0,1034,872,154,49,10,10,139,56,45,18,18,0,690,8,35,Partidos
924,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,31,1991,2.3,172,136,35,7,0,1,22,22,6,2,4,0,130,1,0,Partidos
925,Phil Foden,eng ENG,DL,Manchester City,eng Premier League,22,2000,20.5,1111,1046,61,9,4,4,91,13,39,4,26,2,904,4,32,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
926,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,27,1995,34.1,1820,1806,12,10,5,17,54,2,0,0,0,0,1590,2,32,Partidos
927,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,21,2000,2.0,140,138,1,1,0,0,0,0,0,0,0,0,117,1,3,Partidos
928,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,21,2000,13.1,872,842,29,23,0,3,3,6,0,0,0,0,779,1,4,Partidos
929,Yahia Fofana,ci CIV,PO,Angers,fr Ligue 1,21,2000,11.0,325,229,96,27,0,0,0,0,0,0,0,0,227,0,0,Partidos
930,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,23,1999,34.3,1738,1683,44,30,11,13,7,3,0,0,0,0,1419,11,21,Partidos
931,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,27,1994,22.0,1257,1039,214,14,0,6,57,200,0,0,0,0,1011,4,32,Partidos
932,José Fonte,pt POR,DF,Lille,fr Ligue 1,38,1983,28.8,1979,1868,107,78,0,12,3,5,0,0,0,0,1781,4,7,Partidos
933,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,26,1996,16.7,771,719,48,6,7,10,59,7,21,18,2,0,557,4,22,Partidos
934,Emil Forsberg,se SWE,"CC,DL",RB Leipzig,de Bundesliga,30,1991,16.5,520,499,18,4,3,2,17,4,8,3,4,0,422,3,10,Partidos
935,Adam Forshaw,eng ENG,CC,Leeds United,eng Premier League,30,1991,5.3,244,222,22,7,0,2,20,2,9,6,2,0,196,0,4,Partidos
936,Fraser Forster,eng ENG,PO,Tottenham,eng Premier League,34,1988,13.5,363,241,121,28,0,0,0,0,0,0,0,0,266,1,1,Partidos
937,Philipp Förster,de GER,CC,Bochum,de Bundesliga,27,1995,14.5,546,450,92,33,2,2,77,11,41,25,13,0,394,4,14,Partidos
938,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,30,1992,0.1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
939,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,24,1998,2.1,119,96,22,2,0,1,4,20,0,0,0,0,93,1,3,Partidos
940,Dimitri Foulquier,fr FRA,DF,Valencia,es La Liga,29,1993,19.3,932,712,217,22,0,2,86,194,1,0,0,0,663,3,37,Partidos
941,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,21.8,1276,1058,211,41,4,14,10,170,0,0,0,0,1116,7,13,Partidos
942,Raphael Framberger,de GER,"DF,DL",Augsburg,de Bundesliga,26,1995,2.0,64,44,20,0,0,0,4,20,0,0,0,0,33,0,3,Partidos
943,Tyrese Francois,au AUS,DL,Fulham,eng Premier League,22,2000,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
944,Bartol Franjić,hr CRO,CC,Wolfsburg,de Bundesliga,22,2000,2.5,79,79,0,0,0,0,1,0,0,0,0,0,61,0,1,Partidos
945,Przemysław Frankowski,pl POL,"DF,CC",Lens,fr Ligue 1,27,1995,31.5,1828,1414,409,64,2,5,255,234,111,43,50,0,1364,5,33,Partidos
946,Ryan Fraser,sct SCO,DL,Newcastle Utd,eng Premier League,28,1994,3.5,122,112,7,2,0,0,13,2,3,0,1,0,85,3,4,Partidos
947,Davide Frattesi,it ITA,CC,Sassuolo,it Serie A,22,1999,31.9,1024,998,25,19,6,21,21,6,0,0,0,0,812,1,25,Partidos
948,Oscar Fraulo,dk DEN,"DL,CC",M'Gladbach,de Bundesliga,18,2003,0.1,16,16,0,0,0,0,0,0,0,0,0,0,10,0,0,Partidos
949,Fred,br BRA,CC,Manchester Utd,eng Premier League,29,1993,13.9,781,761,16,9,7,1,14,1,3,0,1,0,618,4,26,Partidos
950,Ryan Fredericks,eng ENG,DF,Bournemouth,eng Premier League,29,1992,5.9,220,177,43,1,0,0,15,42,0,0,0,0,149,0,11,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
951,Iván Fresneda,es ESP,DF,Valladolid,es La Liga,17,2004,19.4,922,729,190,19,1,0,59,171,0,0,0,0,710,3,30,Partidos
952,Remo Freuler,ch SUI,CC,Nott'ham Forest,eng Premier League,30,1992,24.0,836,812,23,20,0,2,5,2,0,0,0,0,664,1,17,Partidos
953,Michael Frey,ch SUI,DL,Schalke 04,de Bundesliga,28,1994,9.6,222,214,7,0,2,0,8,1,0,0,0,0,127,1,9,Partidos
954,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,24,1998,28.8,1731,1636,90,58,1,35,27,22,10,0,3,0,1407,5,18,Partidos
955,Marvin Friedrich,de GER,DF,M'Gladbach,de Bundesliga,26,1995,13.9,965,928,33,30,1,7,1,3,0,0,0,0,830,4,8,Partidos
956,Jeremie Frimpong,nl NED,"DF,CC",Leverkusen,de Bundesliga,21,2000,30.1,1232,992,239,13,0,4,70,226,0,0,0,0,982,1,35,Partidos
957,Chris Führich,de GER,"DL,CC",Stuttgart,de Bundesliga,24,1998,20.9,704,633,69,9,2,13,50,21,31,6,18,0,552,2,15,Partidos
958,Angelo Fulgini,fr FRA,"CC,DL",Lens,fr Ligue 1,25,1996,9.5,501,423,75,23,5,0,62,4,47,17,21,1,380,3,9,Partidos
959,Angelo Fulgini,fr FRA,CC,Mainz 05,de Bundesliga,25,1996,5.8,238,230,7,0,1,1,7,5,1,0,0,0,188,1,3,Partidos
960,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,29,1993,27.5,929,908,17,0,4,15,20,1,0,0,0,0,581,4,36,Partidos
961,Matteo Gabbia,it ITA,DF,Milan,it Serie A,22,1999,6.8,359,346,13,7,0,1,2,1,0,0,0,0,289,0,2,Partidos
962,Manolo Gabbiadini,it ITA,"DL,CC",Sampdoria,it Serie A,30,1991,26.2,625,590,32,4,9,2,25,5,12,2,8,0,428,3,23,Partidos
963,Gianluca Gaetano,it ITA,CC,Napoli,it Serie A,22,2000,0.8,62,58,2,2,0,0,1,0,0,0,0,0,48,2,1,Partidos
964,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,28,1994,8.7,355,348,5,4,1,1,7,1,0,0,0,0,297,2,3,Partidos
965,Adolfo Gaich,ar ARG,DL,Hellas Verona,it Serie A,23,1999,8.1,165,160,4,0,0,0,0,0,0,0,0,0,94,1,4,Partidos
966,Cody Gakpo,nl NED,"DL,CC",Liverpool,eng Premier League,23,1999,16.2,392,381,9,0,3,0,17,2,4,3,0,0,293,2,11,Partidos
967,Javi Galán,es ESP,DF,Celta Vigo,es La Liga,27,1994,35.1,2039,1600,427,56,2,19,162,344,27,15,7,0,1577,12,47,Partidos
968,Iñigo Ruiz de Galarreta,es ESP,CC,Mallorca,es La Liga,28,1993,27.2,1243,1178,58,35,5,18,54,1,22,3,13,0,1016,7,20,Partidos
969,Pablo Galdames Millán,cl CHI,CC,Cremonese,it Serie A,25,1996,8.2,302,267,35,16,2,9,22,3,12,2,6,0,211,0,9,Partidos
970,Conor Gallagher,eng ENG,CC,Chelsea,eng Premier League,22,2000,18.0,871,818,50,13,1,6,49,10,21,9,7,0,706,3,29,Partidos
971,Antonino Gallo,it ITA,DF,Lecce,it Serie A,22,2000,27.6,1254,980,267,20,0,14,89,247,0,0,0,0,843,7,24,Partidos
972,Gauthier Gallon,fr FRA,PO,Troyes,fr Ligue 1,29,1993,29.6,951,599,349,108,0,5,0,0,0,0,0,0,633,3,0,Partidos
973,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,32,1989,16.4,684,572,109,2,1,3,43,107,0,0,0,0,458,3,12,Partidos
974,Kévin Gameiro,fr FRA,DL,Strasbourg,fr Ligue 1,35,1987,23.3,747,706,39,1,8,1,19,3,0,0,0,0,591,2,30,Partidos
975,Idrissa Gana Gueye,sn SEN,CC,Everton,eng Premier League,32,1989,28.6,1226,1205,17,13,1,4,10,3,0,0,0,0,1025,4,23,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
976,Ignatius Ganago,cm CMR,"DL,CC",Nantes,fr Ligue 1,23,1999,16.9,349,335,12,1,1,2,22,1,0,0,0,0,212,2,16,Partidos
977,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,23,1999,0.7,11,9,2,0,0,0,0,0,0,0,0,0,10,0,0,Partidos
978,Silvère Ganvoula M'Boussy,cg CGO,"DL,CC",Bochum,de Bundesliga,26,1996,2.7,87,82,5,0,0,0,1,0,0,0,0,0,49,0,1,Partidos
979,Aleix García,es ESP,CC,Girona,es La Liga,25,1997,26.0,1657,1441,203,101,3,43,179,13,88,35,42,1,1370,13,22,Partidos
980,Álvaro García,es ESP,"DL,CC",Rayo Vallecano,es La Liga,29,1992,31.9,1036,968,61,4,1,4,159,53,4,2,0,0,664,7,49,Partidos
981,Borja García,es ESP,"CC,DL",Girona,es La Liga,31,1990,7.5,281,270,10,3,3,0,17,0,6,6,0,0,217,1,7,Partidos
982,Carlos García,es ESP,DF,Cádiz,es La Liga,22,2000,0.3,24,23,1,1,0,0,0,0,0,0,0,0,20,0,0,Partidos
983,Dani García,es ESP,CC,Athletic Club,es La Liga,32,1990,16.5,720,688,29,28,3,7,5,0,0,0,0,0,571,3,8,Partidos
984,David García,es ESP,DF,Osasuna,es La Liga,28,1994,29.8,1424,1385,38,36,1,14,2,2,0,0,0,0,1152,1,8,Partidos
985,Eric García,es ESP,"DF,CC",Barcelona,es La Liga,21,2001,15.7,1257,1205,50,33,2,13,0,16,0,0,0,0,1142,2,8,Partidos
986,Fran Garcia,es ESP,DF,Rayo Vallecano,es La Liga,22,1999,37.9,2071,1688,379,24,1,8,156,355,0,0,0,0,1626,4,61,Partidos
987,Joan García,es ESP,PO,Espanyol,es La Liga,21,2001,1.0,30,26,4,1,0,0,0,0,0,0,0,0,26,0,0,Partidos
988,Raúl García,es ESP,"DL,CC",Athletic Club,es La Liga,36,1986,10.7,318,306,10,2,1,3,13,4,0,0,0,0,199,2,9,Partidos
989,Rubén García,es ESP,"DL,CC",Osasuna,es La Liga,29,1993,12.9,567,493,71,30,6,5,79,3,35,16,14,2,411,3,15,Partidos
990,Unai García,es ESP,DF,Osasuna,es La Liga,30,1992,19.0,803,759,44,34,0,27,3,9,0,0,0,0,638,0,3,Partidos
991,Alejandro Garnacho,ar ARG,"DL,CC",Manchester Utd,eng Premier League,18,2004,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7,Partidos
992,James Garner,eng ENG,"CC,DF",Everton,eng Premier League,21,2001,8.9,353,310,41,6,0,2,37,16,17,15,2,0,256,2,9,Partidos
993,Felix Garreta,es ESP,DF,Betis,es La Liga,18,2004,1.0,40,38,1,1,0,0,0,0,0,0,0,0,34,1,0,Partidos
994,Aleix Garrido,es ESP,DL,Barcelona,es La Liga,18,2004,0.1,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,Partidos
995,Sékou Gassama,sn SEN,DL,Valladolid,es La Liga,27,1995,0.4,9,7,2,0,0,0,0,0,0,0,0,0,7,0,0,Partidos
996,Johan Gastien,fr FRA,CC,Clermont Foot,fr Ligue 1,34,1988,28.9,2103,1900,200,144,3,23,67,10,46,23,12,2,1743,3,24,Partidos
997,Federico Gatti,it ITA,DF,Juventus,it Serie A,24,1998,16.1,957,923,31,21,0,23,3,8,0,0,0,0,808,3,11,Partidos
998,Gavi,es ESP,"CC,DL",Barcelona,es La Liga,17,2004,28.1,1206,1157,45,13,8,13,38,9,0,0,0,0,1026,4,27,Partidos
999,Paulo Gazzaniga,ar ARG,PO,Girona,es La Liga,30,1992,28.0,1070,738,326,83,0,3,0,0,0,0,0,0,783,6,0,Partidos
1000,David de Gea,es ESP,PO,Manchester Utd,eng Premier League,31,1990,38.0,1218,968,243,64,1,3,0,0,0,0,0,0,866,7,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1001,Dario Gebuhr,de GER,DF,Eint Frankfurt,de Bundesliga,19,2003,0.2,13,12,0,0,0,0,0,0,0,0,0,0,10,1,1,Partidos
1002,Dennis Geiger,de GER,CC,Hoffenheim,de Bundesliga,24,1998,21.7,852,741,107,42,2,4,49,3,42,7,26,1,697,4,17,Partidos
1003,Joe Gelhardt,eng ENG,DL,Leeds United,eng Premier League,20,2002,2.4,67,62,3,0,1,0,1,0,0,0,0,0,43,2,4,Partidos
1004,Valentin Gendrey,fr FRA,DF,Lecce,it Serie A,22,2000,34.5,1448,1076,367,15,1,8,74,352,0,0,0,0,1031,5,33,Partidos
1005,Denis Genreau,au AUS,CC,Toulouse,fr Ligue 1,23,1999,7.3,323,313,10,1,0,2,16,4,0,0,0,0,243,0,17,Partidos
1006,Yannick Gerhardt,de GER,CC,Wolfsburg,de Bundesliga,28,1994,20.7,674,639,30,13,2,4,18,5,3,2,1,0,503,5,25,Partidos
