Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
458,Lucas Boyé,ar ARG,DL,Elche,es La Liga,26,1996,35,2462,70,72.0,27.4,29,81,14,6,21,0,0.69,24,47,-23,-0.84,+0.47,27.5,44.8,-17.3,-0.63,+0.80,Partidos
459,Andrea Bozzolan,it ITA,DF,Milan,it Serie A,18,2004,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
460,Jayden Braaf,nl NED,"CC,DL",Hellas Verona,it Serie A,19,2002,6,288,48,8.4,3.2,2,75,0,4,35,14,0.33,2,4,-2,-0.62,+0.12,2.7,5.0,-2.3,-0.72,-0.38,Partidos
461,Domagoj Bradarić,hr CRO,DF,Salernitana,it Serie A,22,1999,31,2250,73,65.8,25.0,24,85,19,7,29,5,1.13,31,44,-13,-0.52,-0.44,22.8,44.3,-21.5,-0.86,-0.17,Partidos
462,Davide Bragantini,it ITA,DL,Hellas Verona,it Serie A,18,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
463,Bilal Brahimi,dz ALG,"DL,CC",Nice,fr Ligue 1,22,2000,26,800,31,23.4,8.9,5,67,1,21,22,10,1.31,11,8,+3,+0.34,+0.06,14.5,11.5,+3.0,+0.33,0.00,Partidos
464,Martin Braithwaite,dk DEN,"DL,CC",Espanyol,es La Liga,31,1991,31,2456,79,71.8,27.3,29,83,14,2,29,0,0.94,35,46,-11,-0.40,+0.16,32.4,40.5,-8.1,-0.30,+0.01,Partidos
465,Federico Brancolini,it ITA,PO,Lecce,it Serie A,21,2001,0,,,,,0,,0,0,,33,,,,,,,,,,,,Partidos
466,Juan Brandáriz,es ESP,DF,Almería,es La Liga,23,1999,21,1489,71,43.5,16.5,15,89,13,6,27,9,1.10,20,30,-10,-0.60,-0.32,20.3,31.7,-11.4,-0.69,-0.43,Partidos
467,Julian Brandt,de GER,"CC,DL",Dortmund,de Bundesliga,26,1996,32,2397,75,78.3,26.6,29,80,12,3,27,0,2.09,67,28,+39,+1.46,+1.46,55.8,29.0,+26.8,+1.01,+0.86,Partidos
468,Darko Brašanac,rs SRB,CC,Osasuna,es La Liga,30,1992,25,1041,42,30.4,11.6,9,74,3,16,23,2,1.36,11,14,-3,-0.26,-0.18,12.0,14.5,-2.5,-0.21,-0.07,Partidos
469,Lilian Brassier,fr FRA,DF,Brest,fr Ligue 1,22,1999,36,3093,86,90.4,34.4,35,88,33,1,3,2,1.22,43,49,-6,-0.17,+0.93,40.9,51.5,-10.5,-0.31,+0.28,Partidos
470,Claudio Bravo,cl CHI,PO,Betis,es La Liga,39,1983,12,1080,90,31.6,12.0,12,90,12,0,,21,1.67,13,9,+4,+0.33,+0.29,16.8,14.9,+1.9,+0.16,+0.17,Partidos
471,Sammy Braybrooke,eng ENG,CC,Leicester City,eng Premier League,18,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
472,Gabriel Brazão,br BRA,PO,Inter,it Serie A,21,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
473,Fabian Bredlow,de GER,PO,Stuttgart,de Bundesliga,27,1995,15,1350,90,44.1,15.0,15,90,15,0,,18,1.13,23,23,0,0.00,+0.63,22.2,20.6,+1.6,+0.11,+0.07,Partidos
474,James Bree,eng ENG,DF,Southampton,eng Premier League,24,1997,5,367,73,10.7,4.1,4,84,2,1,32,1,0.20,6,12,-6,-1.47,-0.56,4.0,9.4,-5.4,-1.32,-0.80,Partidos
475,Josip Brekalo,hr CRO,"DL,CC",Fiorentina,it Serie A,24,1998,6,229,38,6.7,2.5,1,90,1,5,28,11,1.50,4,1,+3,+1.18,+0.98,5.1,2.0,+3.1,+1.23,+0.99,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
476,Josip Brekalo,hr CRO,"CC,DL",Wolfsburg,de Bundesliga,24,1998,6,271,45,8.9,3.0,3,74,0,3,17,6,1.17,2,5,-3,-1.00,-1.38,2.1,4.5,-2.4,-0.79,-0.87,Partidos
477,Gleison Bremer,br BRA,DF,Juventus,it Serie A,25,1997,30,2634,88,77.0,29.3,30,88,24,0,,3,1.77,41,31,+10,+0.34,-1.15,39.6,33.3,+6.3,+0.21,-0.64,Partidos
478,Diego Bri,es ESP,DL,Atlético Madrid,es La Liga,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
479,Armando Broja,al ALB,DL,Chelsea,eng Premier League,20,2001,12,294,25,8.6,3.3,2,67,0,10,16,1,1.50,5,5,0,0.00,+0.26,2.8,4.4,-1.6,-0.49,-0.45,Partidos
480,Dylan Bronn,tn TUN,DF,Salernitana,it Serie A,27,1995,24,1683,70,49.2,18.7,19,82,14,5,25,8,1.17,24,30,-6,-0.32,+0.09,19.2,34.7,-15.5,-0.83,-0.05,Partidos
481,David Brooks,wls WAL,"DL,CC",Bournemouth,eng Premier League,25,1997,6,173,29,5.1,1.9,2,55,0,4,16,5,0.00,0,4,-4,-2.08,-1.25,1.0,4.5,-3.5,-1.83,-1.23,Partidos
482,John Brooks,us USA,DF,Hoffenheim,de Bundesliga,29,1993,15,1350,90,44.1,15.0,15,90,15,0,,2,1.13,23,28,-5,-0.33,-0.12,19.4,23.2,-3.8,-0.25,-0.29,Partidos
483,Moritz Broschinski,de GER,"DL,CC",Bochum,de Bundesliga,21,2000,11,213,19,7.0,2.4,0,,0,11,19,3,1.09,5,4,+1,+0.42,+1.47,4.9,6.4,-1.6,-0.66,+0.10,Partidos
484,Marcelo Brozović,hr CRO,CC,Inter,it Serie A,29,1992,28,1770,63,51.8,19.7,19,83,11,9,22,0,1.79,35,27,+8,+0.41,-0.74,35.2,20.9,+14.3,+0.73,-0.22,Partidos
485,Maximilian Brüll,de GER,PO,M'Gladbach,de Bundesliga,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
486,Cédric Brunner,ch SUI,DF,Schalke 04,de Bundesliga,28,1994,28,2315,83,75.7,25.7,28,83,18,0,,0,0.79,22,54,-32,-1.24,-0.76,27.8,41.7,-13.9,-0.54,-0.10,Partidos
487,Kevin Bruno,it ITA,CC,Sassuolo,it Serie A,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
488,Lewis Brunt,eng ENG,DF,Leicester City,eng Premier League,21,2000,1,23,23,0.7,0.3,0,,0,1,23,6,0.00,0,1,-1,-3.91,-3.49,0.0,0.8,-0.8,-3.31,-3.00,Partidos
489,Jacob Bruun Larsen,dk DEN,DL,Hoffenheim,de Bundesliga,23,1998,12,328,27,10.7,3.6,3,67,0,9,14,5,1.25,5,8,-3,-0.82,-0.63,5.8,6.4,-0.6,-0.16,-0.08,Partidos
490,Andreas Bruus,dk DEN,"DF,DL",Troyes,fr Ligue 1,23,1999,27,1628,60,47.6,18.1,18,84,10,9,14,4,0.59,20,38,-18,-1.00,-0.09,18.4,40.7,-22.3,-1.23,-0.40,Partidos
491,Joe Bryan,eng ENG,"CC,DF",Nice,fr Ligue 1,28,1993,6,177,30,5.2,2.0,2,69,0,4,10,12,1.67,3,1,+2,+1.02,+0.77,3.2,1.5,+1.7,+0.84,+0.54,Partidos
492,Lee Buchanan,eng ENG,"DF,DL",Werder Bremen,de Bundesliga,21,2001,21,472,22,15.4,5.2,2,74,0,19,17,9,1.00,15,8,+7,+1.33,+2.03,10.0,8.9,+1.1,+0.21,+0.65,Partidos
493,Ante Budimir,hr CRO,DL,Osasuna,es La Liga,31,1991,31,1798,58,52.6,20.0,22,73,3,9,20,6,1.48,22,19,+3,+0.15,+0.59,22.1,22.0,+0.2,+0.01,+0.37,Partidos
494,Emi Buendía,ar ARG,"CC,DL",Aston Villa,eng Premier League,25,1996,38,2412,63,70.5,26.8,27,79,8,11,26,0,1.61,40,34,+6,+0.22,+0.31,36.9,37.2,-0.3,-0.01,+0.16,Partidos
495,Hugo Bueno,es ESP,DF,Wolves,eng Premier League,19,2002,21,1310,62,38.3,14.6,16,75,7,5,21,9,1.05,12,29,-17,-1.17,-0.74,13.3,23.0,-9.7,-0.67,-0.10,Partidos
496,Santiago Bueno,uy URU,DF,Girona,es La Liga,23,1998,34,3010,89,88.0,33.4,34,89,32,0,,0,1.44,55,48,+7,+0.21,+1.09,45.3,46.0,-0.7,-0.02,+0.84,Partidos
497,Adam Buksa,pl POL,"DL,CC",Lens,fr Ligue 1,26,1996,8,101,13,3.0,1.1,0,,0,8,13,4,2.38,0,0,0,0.00,-1.06,1.0,2.5,-1.6,-1.41,-2.08,Partidos
498,Marius Bülter,de GER,"DL,CC",Schalke 04,de Bundesliga,29,1993,33,2598,79,84.9,28.9,30,83,20,3,34,0,0.91,29,60,-31,-1.07,-0.10,34.6,44.2,-9.6,-0.33,+1.22,Partidos
499,Cristian Buonaiuto,it ITA,"CC,DL",Cremonese,it Serie A,29,1992,29,980,34,28.7,10.9,7,65,1,22,24,7,0.62,10,23,-13,-1.19,-0.46,12.3,19.4,-7.1,-0.65,+0.10,Partidos
500,Facundo Buonanotte,ar ARG,"DL,CC",Brighton,eng Premier League,17,2004,13,565,43,16.5,6.3,6,69,1,7,22,6,1.54,11,12,-1,-0.16,-0.79,11.6,11.9,-0.3,-0.05,-0.79,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
501,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,23,1999,34,2721,80,79.6,30.2,30,85,24,4,39,2,1.41,35,30,+5,+0.17,+0.68,32.3,30.1,+2.2,+0.07,+0.12,Partidos
502,Delano Burgzorg,nl NED,"DL,CC",Mainz 05,de Bundesliga,23,1998,13,244,19,8.0,2.7,0,,0,13,19,11,1.08,3,5,-2,-0.74,-0.77,3.5,5.1,-1.6,-0.57,-0.42,Partidos
503,Jonathan Burkardt,de GER,"CC,DL",Mainz 05,de Bundesliga,22,2000,11,533,48,17.4,5.9,7,59,0,4,29,0,1.18,7,12,-5,-0.84,-0.99,8.5,9.8,-1.3,-0.22,-0.04,Partidos
504,Oliver Burke,sct SCO,"DL,CC",Werder Bremen,de Bundesliga,25,1997,15,268,18,8.8,3.0,1,58,0,14,15,3,1.20,11,7,+4,+1.34,+1.89,7.0,8.0,-0.9,-0.31,+0.04,Partidos
505,Dan Burn,eng ENG,DF,Newcastle Utd,eng Premier League,30,1992,38,3111,82,91.0,34.6,35,87,27,3,17,0,1.87,64,30,+34,+0.98,+0.69,66.2,35.2,+31.0,+0.90,+0.48,Partidos
506,Maxime Busi,be BEL,DF,Reims,fr Ligue 1,22,1999,21,1043,50,30.5,11.6,11,79,4,10,18,9,0.95,13,18,-5,-0.43,-0.62,17.9,16.3,+1.6,+0.14,-0.14,Partidos
507,Jakob Busk,dk DEN,PO,Union Berlin,de Bundesliga,28,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
508,Sergio Busquets,es ESP,CC,Barcelona,es La Liga,34,1988,30,2339,78,68.4,26.0,28,81,17,2,30,4,2.43,41,11,+30,+1.15,-0.51,49.4,22.6,+26.8,+1.03,-0.25,Partidos
509,Aurélio Buta,pt POR,DF,Eint Frankfurt,de Bundesliga,25,1997,18,1318,73,43.1,14.6,15,83,7,3,26,1,1.11,19,21,-2,-0.14,-0.55,21.3,17.9,+3.4,+0.23,-0.04,Partidos
510,Leonardo Buta,pt POR,DF,Udinese,it Serie A,20,2002,2,16,8,0.5,0.2,0,,0,2,8,17,0.00,0,1,-1,-5.63,-5.63,0.3,0.9,-0.6,-3.23,-3.12,Partidos
511,Jack Butland,eng ENG,PO,Manchester Utd,eng Premier League,29,1993,0,,,,,0,,0,0,,12,,,,,,,,,,,,Partidos
512,Jack Butland,eng ENG,PO,Crystal Palace,eng Premier League,29,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
513,Nathan Butler-Oyedeji,eng ENG,DL,Arsenal,eng Premier League,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
514,Marcin Bułka,pl POL,PO,Nice,fr Ligue 1,22,1999,2,180,90,5.3,2.0,2,90,2,0,,20,0.50,1,2,-1,-0.50,-0.83,2.6,2.3,+0.2,+0.11,-0.24,Partidos
515,Jamie Bynoe-Gittens,eng ENG,"DL,CC",Dortmund,de Bundesliga,17,2004,15,533,36,17.4,5.9,4,59,0,11,27,3,2.53,19,7,+12,+2.03,+1.06,12.9,8.4,+4.4,+0.75,-0.09,Partidos
516,Juan Cabal,co COL,DF,Hellas Verona,it Serie A,21,2001,11,444,40,13.0,4.9,3,73,1,8,28,25,0.42,3,11,-8,-1.62,-1.02,4.7,9.0,-4.3,-0.88,-0.58,Partidos
517,Willy Caballero,ar ARG,PO,Southampton,eng Premier League,40,1981,0,,,,,0,,0,0,,11,,,,,,,,,,,,Partidos
518,Rémy Cabella,fr FRA,"CC,DL",Lille,fr Ligue 1,32,1990,32,2525,79,73.8,28.1,28,86,15,4,31,1,1.81,45,25,+20,+0.71,+0.61,52.5,25.0,+27.5,+0.98,+0.91,Partidos
519,Jimmy Cabot,fr FRA,"DF,CC",Lens,fr Ligue 1,28,1994,11,511,46,14.9,5.7,5,81,3,6,17,0,2.18,8,6,+2,+0.35,-0.79,11.2,6.7,+4.5,+0.78,+0.20,Partidos
520,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,31,1991,32,2669,83,78.0,29.7,31,86,27,1,1,2,1.03,40,54,-14,-0.47,-0.11,38.5,45.0,-6.5,-0.22,+0.38,Partidos
521,Liberato Cacace,nz NZL,DF,Empoli,it Serie A,21,2000,12,587,49,17.2,6.5,5,86,4,7,22,26,0.50,6,9,-3,-0.46,-0.17,6.4,12.8,-6.4,-0.98,-0.57,Partidos
522,Anthony Caci,fr FRA,DF,Mainz 05,de Bundesliga,25,1997,31,2033,66,66.4,22.6,23,83,14,8,16,3,1.26,38,38,0,0.00,+0.09,32.7,35.8,-3.1,-0.14,+0.16,Partidos
523,Cafú,pt POR,CC,Nott'ham Forest,eng Premier League,29,1993,1,7,7,0.2,0.1,0,,0,1,7,1,3.00,0,0,0,0.00,+0.79,0.0,0.2,-0.2,-2.58,-1.93,Partidos
524,Federico Caia,it ITA,DL,Hellas Verona,it Serie A,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
525,Moisés Caicedo,ec ECU,CC,Brighton,eng Premier League,20,2001,37,3139,85,91.8,34.9,34,89,30,3,35,0,1.68,62,47,+15,+0.43,-0.85,65.3,44.9,+20.4,+0.59,-0.28,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
526,Tom Cairney,sct SCO,CC,Fulham,eng Premier League,31,1991,33,988,30,28.9,11.0,6,78,0,27,19,0,1.36,18,13,+5,+0.46,+0.57,16.0,20.1,-4.1,-0.38,+0.12,Partidos
527,Jens Cajuste,se SWE,CC,Reims,fr Ligue 1,22,1999,31,1530,49,44.7,17.0,14,76,2,17,28,0,1.45,16,19,-3,-0.18,-0.32,26.5,24.9,+1.6,+0.10,-0.25,Partidos
528,Cala,es ESP,DF,Cádiz,es La Liga,32,1989,3,137,46,4.0,1.5,1,72,0,2,33,9,0.67,0,3,-3,-1.97,-1.42,0.8,2.5,-1.7,-1.15,-0.65,Partidos
529,Davide Calabria,it ITA,DF,Milan,it Serie A,25,1996,25,1690,68,49.4,18.8,21,78,10,4,15,3,1.72,35,25,+10,+0.53,-0.04,28.4,19.6,+8.8,+0.47,0.00,Partidos
530,Mattia Caldara,it ITA,DF,Spezia,it Serie A,28,1994,20,1253,63,36.6,13.9,13,87,11,7,17,15,1.10,10,22,-12,-0.86,-0.07,12.2,27.5,-15.3,-1.10,-0.98,Partidos
531,Luca Caldirola,it ITA,DF,Monza,it Serie A,31,1991,31,2353,76,68.8,26.1,27,83,17,4,31,4,1.65,36,32,+4,+0.15,+0.83,32.1,33.7,-1.5,-0.06,+0.26,Partidos
532,Fernando Calero,es ESP,"DF,CC",Espanyol,es La Liga,26,1995,27,1611,60,47.1,17.9,20,73,7,7,23,9,1.07,21,29,-8,-0.45,0.00,21.8,25.7,-3.8,-0.21,+0.17,Partidos
533,Duje Ćaleta-Car,hr CRO,DF,Southampton,eng Premier League,25,1996,13,946,73,27.7,10.5,9,86,7,4,44,13,0.69,8,15,-7,-0.67,+0.43,9.2,14.7,-5.6,-0.53,+0.11,Partidos
534,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,25,1996,1,8,8,0.2,0.1,0,,0,1,8,3,3.00,0,0,0,0.00,-0.71,0.0,0.1,0.0,-0.25,-0.86,Partidos
535,Hakan Çalhanoğlu,tr TUR,CC,Inter,it Serie A,28,1994,33,2363,72,69.1,26.3,28,80,12,5,23,2,2.06,56,25,+31,+1.18,+1.35,47.1,22.0,+25.1,+0.96,+0.40,Partidos
536,Kerim Calhanoglu,de GER,DF,Schalke 04,de Bundesliga,19,2002,3,63,21,2.1,0.7,0,,0,3,21,1,0.33,0,2,-2,-2.86,-1.84,0.6,2.5,-1.8,-2.63,-2.15,Partidos
537,Daniel Caligiuri,it ITA,"DF,CC",Augsburg,de Bundesliga,34,1988,13,290,22,9.5,3.2,2,74,1,11,13,20,0.85,2,10,-8,-2.48,-2.06,1.7,7.8,-6.1,-1.88,-1.30,Partidos
538,Alexander Callens,pe PER,DF,Girona,es La Liga,30,1992,6,120,20,3.5,1.3,0,,0,6,20,7,1.83,1,0,+1,+0.75,+0.70,1.2,2.1,-0.9,-0.66,-0.56,Partidos
539,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,25,1997,17,1165,69,34.1,12.9,15,75,4,2,20,0,0.82,12,22,-10,-0.77,-0.25,16.2,22.7,-6.4,-0.49,+0.07,Partidos
540,Dawda Camara,mr MTN,DL,Girona,es La Liga,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
541,Mahdi Camara,fr FRA,CC,Brest,fr Ligue 1,24,1998,31,1820,59,53.2,20.2,20,75,4,11,28,2,1.13,21,28,-7,-0.35,-0.18,24.8,29.4,-4.6,-0.23,+0.23,Partidos
542,Mohamed Camara,gn GUI,CC,Roma,it Serie A,25,1997,15,696,46,20.4,7.7,8,76,1,7,13,18,1.33,5,10,-5,-0.65,-1.21,8.2,6.3,+1.9,+0.25,-0.53,Partidos
543,Mohamed Camara,ml MLI,CC,Monaco,fr Ligue 1,22,2000,29,2194,76,64.2,24.4,25,82,16,4,36,1,1.79,50,40,+10,+0.41,+0.26,39.8,33.6,+6.2,+0.25,+0.06,Partidos
544,Ousmane Camara,gn GUI,"DL,CC",Auxerre,fr Ligue 1,20,2001,3,24,8,0.7,0.3,0,,0,3,8,1,0.00,0,0,0,0.00,+0.74,1.2,0.0,+1.1,+4.09,+4.54,Partidos
545,Ousmane Camara,fr FRA,DF,Angers,fr Ligue 1,19,2003,9,521,58,15.2,5.8,6,73,3,3,28,15,0.00,5,20,-15,-2.59,-1.57,7.5,11.7,-4.2,-0.73,-0.22,Partidos
546,Ousoumane Camara,fr FRA,CC,Auxerre,fr Ligue 1,23,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
547,Eduardo Camavinga,fr FRA,"CC,DF",Real Madrid,es La Liga,19,2002,37,2010,54,58.8,22.3,21,78,11,16,23,0,2.11,51,16,+35,+1.57,+1.31,47.6,20.8,+26.8,+1.20,+0.58,Partidos
548,Nicolò Cambiaghi,it ITA,"DL,CC",Empoli,it Serie A,21,2000,28,1285,46,37.6,14.3,12,74,2,16,25,3,1.32,20,12,+8,+0.56,+1.40,17.5,19.7,-2.2,-0.15,+0.58,Partidos
549,Andrea Cambiaso,it ITA,DF,Bologna,it Serie A,22,2000,32,2170,68,63.5,24.1,25,81,17,7,19,2,1.38,30,28,+2,+0.08,-0.06,28.3,29.3,-1.0,-0.04,+0.24,Partidos
550,Axel Camblan,fr FRA,"DL,CC",Brest,fr Ligue 1,18,2003,7,68,10,2.0,0.8,0,,0,7,10,9,0.86,1,0,+1,+1.32,+1.62,0.7,1.0,-0.3,-0.40,-0.06,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
551,Sergio Camello,es ESP,DL,Rayo Vallecano,es La Liga,21,2001,38,2401,63,70.2,26.7,27,78,4,11,26,0,1.29,36,38,-2,-0.07,+0.45,31.7,36.2,-4.5,-0.17,-0.03,Partidos
552,Chem Campbell,wls WAL,"DL,CC",Wolves,eng Premier League,19,2002,5,74,15,2.2,0.8,0,,0,5,15,9,0.00,0,2,-2,-2.43,-1.76,0.2,1.0,-0.8,-1.01,-0.42,Partidos
553,Emre Can,de GER,CC,Dortmund,de Bundesliga,28,1994,27,1900,70,62.1,21.1,20,87,17,7,24,5,1.96,55,30,+25,+1.18,+0.10,46.4,26.9,+19.5,+0.93,+0.28,Partidos
554,Sergio Canales,es ESP,"DL,CC",Betis,es La Liga,31,1991,31,2402,77,70.2,26.7,28,82,14,3,40,0,1.52,31,28,+3,+0.11,-0.06,33.1,34.8,-1.6,-0.06,-0.36,Partidos
555,Matteo Cancellieri,it ITA,DL,Lazio,it Serie A,20,2002,20,256,13,7.5,2.8,1,45,0,19,11,18,1.85,6,2,+4,+1.41,+0.67,5.9,3.3,+2.6,+0.91,+0.71,Partidos
556,João Cancelo,pt POR,DF,Manchester City,eng Premier League,28,1994,17,1274,75,37.3,14.2,16,78,10,1,23,3,2.24,36,15,+21,+1.48,-0.19,24.7,11.4,+13.4,+0.94,-0.45,Partidos
557,João Cancelo,pt POR,"DF,DL",Bayern Munich,de Bundesliga,28,1994,15,1012,67,33.1,11.2,11,80,5,4,32,1,2.07,28,16,+12,+1.07,-0.78,23.1,15.0,+8.1,+0.72,-0.59,Partidos
558,Pietro Candelari,it ITA,CC,Spezia,it Serie A,17,2005,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
559,Antonio Candreva,it ITA,"CC,DF",Salernitana,it Serie A,35,1987,35,2726,78,79.7,30.3,32,83,18,3,21,0,1.17,41,46,-5,-0.17,+1.00,30.3,50.1,-19.8,-0.65,+0.73,Partidos
560,Lucas Cañizares,es ESP,PO,Real Madrid,es La Liga,20,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
561,Adrian Cannavaro,it ITA,DF,Sassuolo,it Serie A,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
562,Thomas Cannon,ie IRL,DL,Everton,eng Premier League,19,2002,2,25,13,0.7,0.3,0,,0,2,13,0,0.00,0,1,-1,-3.60,-3.02,0.8,0.4,+0.4,+1.28,+1.84,Partidos
563,Sergi Canós,es ESP,"DL,DF",Brentford,eng Premier League,25,1997,5,77,15,2.3,0.9,0,,0,5,15,7,1.60,0,2,-2,-2.34,-2.71,0.8,1.7,-1.0,-1.13,-1.35,Partidos
564,Ander Capa,es ESP,DF,Athletic Club,es La Liga,30,1992,7,109,16,3.2,1.2,1,61,0,6,8,27,1.43,2,0,+2,+1.65,+1.60,2.3,1.2,+1.1,+0.91,+0.47,Partidos
565,Pierrick Capelle,fr FRA,"CC,DF",Angers,fr Ligue 1,35,1987,26,1428,55,41.8,15.9,15,79,8,11,22,3,0.58,8,26,-18,-1.13,+0.22,14.6,24.0,-9.4,-0.59,-0.08,Partidos
566,Leonardo Capezzi,it ITA,CC,Salernitana,it Serie A,27,1995,0,,,,,0,,0,0,,19,,,,,,,,,,,,Partidos
567,Étienne Capoue,fr FRA,CC,Villarreal,es La Liga,34,1988,28,1955,70,57.2,21.7,22,82,12,6,25,1,1.50,33,26,+7,+0.32,-0.41,35.1,27.0,+8.1,+0.37,+0.18,Partidos
568,Elio Capradossi,it ITA,DF,Spezia,it Serie A,26,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
569,Gianluca Caprari,it ITA,"CC,DL",Monza,it Serie A,29,1993,37,2441,66,71.4,27.1,32,71,5,5,32,0,1.38,33,42,-9,-0.33,-0.79,31.0,35.1,-4.1,-0.15,-0.03,Partidos
570,Francesco Caputo,it ITA,DL,Sampdoria,it Serie A,34,1987,15,1094,73,32.0,12.2,13,78,6,2,40,0,0.40,6,20,-14,-1.15,+0.13,9.0,17.4,-8.4,-0.69,+0.23,Partidos
571,Francesco Caputo,it ITA,DL,Empoli,it Serie A,34,1987,21,1708,81,49.9,19.0,20,84,7,1,34,0,1.19,22,22,0,0.00,+0.63,20.0,25.0,-5.0,-0.26,+0.50,Partidos
572,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,22,2000,36,2767,77,80.9,30.7,32,83,18,4,29,1,1.64,52,39,+13,+0.42,-0.27,45.6,43.1,+2.5,+0.08,-0.88,Partidos
573,Andrea Carboni,it ITA,DF,Monza,it Serie A,21,2001,4,167,42,4.9,1.9,1,90,1,3,26,15,0.00,2,7,-5,-2.69,-2.72,1.9,4.1,-2.1,-1.14,-1.05,Partidos
574,Franco Carboni,it ITA,"DF,DL",Monza,it Serie A,19,2003,3,66,22,1.9,0.7,0,,0,3,22,15,2.00,1,0,+1,+1.36,+1.50,0.5,1.2,-0.7,-0.95,-0.82,Partidos
575,Valentin Carboni,ar ARG,"CC,DF",Inter,it Serie A,17,2005,5,25,5,0.7,0.3,0,,0,5,5,23,0.80,1,1,0,0.00,-0.77,1.2,1.2,0.0,-0.05,-0.89,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
576,Isaac Carcelen,es ESP,DF,Cádiz,es La Liga,29,1993,27,2199,81,64.3,24.4,25,84,18,2,52,2,1.26,20,23,-3,-0.12,+1.35,29.6,34.6,-4.9,-0.20,+0.90,Partidos
577,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,24,1997,10,233,23,6.8,2.6,1,73,0,9,18,4,0.90,1,8,-7,-2.70,-2.62,2.3,5.4,-3.1,-1.19,-0.92,Partidos
578,Irvin Cardona,fr FRA,"CC,DL",Augsburg,de Bundesliga,24,1997,10,318,32,10.4,3.5,0,,0,10,32,2,0.40,6,9,-3,-0.85,-0.26,4.8,8.4,-3.6,-1.03,-0.36,Partidos
