Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
775,Giulio Donati,it ITA,DF,Monza,it Serie A,32,1990,4.7,4,0.85,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
776,Kyliane Dong,fr FRA,"CC,DL",Troyes,fr Ligue 1,17,2004,2.4,5,2.11,2,1,0,1,1,0,2,0.85,1,0,0,0,1,0,Partidos
777,Jordan Dongmo,cm CMR,CC,Troyes,fr Ligue 1,21,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
778,Gianluigi Donnarumma,it ITA,PO,Paris S-G,fr Ligue 1,23,1999,37.9,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
779,Niklas Dorsch,de GER,CC,Augsburg,de Bundesliga,24,1998,5.4,8,1.49,6,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Partidos
780,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,24,1997,37.9,24,0.63,21,0,0,2,0,1,2,0.05,2,0,0,0,0,0,Partidos
781,Jodel Dossou,bj BEN,"CC,DF",Clermont Foot,fr Ligue 1,30,1992,2.9,5,1.74,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
782,Lohann Doucet,fr FRA,"CC,DL",Nantes,fr Ligue 1,19,2002,1.0,6,5.93,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
783,Abdoulaye Doucouré,ml MLI,CC,Everton,eng Premier League,29,1993,17.0,45,2.65,38,0,3,2,0,2,3,0.18,3,0,0,0,0,0,Partidos
784,Cheick Doucouré,ml MLI,CC,Crystal Palace,eng Premier League,22,2000,30.8,61,1.98,48,0,2,5,2,4,6,0.20,4,0,0,1,0,1,Partidos
785,Ckene Doucouré,km COM,"DL,CC",Lorient,fr Ligue 1,20,2002,1.5,12,7.88,10,0,0,1,1,0,2,1.31,1,0,0,0,1,0,Partidos
786,Désiré Doué,fr FRA,"CC,DL",Rennes,fr Ligue 1,17,2005,12.4,35,2.82,23,3,3,1,3,2,2,0.16,2,0,0,0,0,0,Partidos
787,Guela Doué,fr FRA,"DL,CC",Rennes,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
788,Ismaël Doukouré,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,19,2003,25.5,20,0.78,17,0,1,1,1,0,2,0.08,2,0,0,0,0,0,Partidos
789,Kamory Doumbia,ml MLI,CC,Reims,fr Ligue 1,19,2003,12.8,41,3.19,34,0,2,2,2,1,3,0.23,3,0,0,0,0,0,Partidos
790,Souleyman Doumbia,ci CIV,"DF,DL",Angers,fr Ligue 1,25,1996,19.9,32,1.61,25,0,3,0,3,1,0,0.00,0,0,0,0,0,0,Partidos
791,Flynn Downes,eng ENG,CC,West Ham,eng Premier League,23,1999,8.5,13,1.54,8,0,0,3,2,0,0,0.00,0,0,0,0,0,0,Partidos
792,Kami Doyle,eng ENG,CC,Southampton,eng Premier League,16,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
793,Bartłomiej Drągowski,pl POL,PO,Spezia,it Serie A,24,1997,32.7,7,0.21,6,1,0,0,0,0,2,0.06,2,0,0,0,0,0,Partidos
794,Cody Drameh,eng ENG,DF,Leeds United,eng Premier League,20,2001,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
795,Dion Drena Beljo,hr CRO,DL,Augsburg,de Bundesliga,20,2002,12.5,25,1.99,20,0,0,3,1,1,5,0.40,3,0,0,2,0,0,Partidos
796,Dominick Drexler,de GER,"CC,DL",Schalke 04,de Bundesliga,32,1990,15.2,46,3.03,34,6,2,1,2,1,5,0.33,4,0,1,0,0,0,Partidos
797,Domingos Duarte,pt POR,DF,Getafe,es La Liga,27,1995,29.5,15,0.51,13,0,0,2,0,0,3,0.10,2,0,0,1,0,0,Partidos
798,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,33,1989,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
799,Marvin Ducksch,de GER,DL,Werder Bremen,de Bundesliga,28,1994,31.7,109,3.44,67,30,5,4,3,0,24,0.76,16,4,2,1,1,0,Partidos
800,Ondrej Duda,sk SVK,CC,Hellas Verona,it Serie A,27,1994,11.8,20,1.69,13,1,1,2,2,1,2,0.17,1,0,0,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
801,Ondrej Duda,sk SVK,CC,Köln,de Bundesliga,27,1994,7.7,22,2.88,17,2,2,0,1,0,3,0.39,2,0,1,0,0,0,Partidos
802,Shane Duffy,ie IRL,"DF,DL",Fulham,eng Premier League,30,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
803,Rémy Dugimont,fr FRA,"DL,CC",Auxerre,fr Ligue 1,36,1986,1.3,5,3.95,4,0,0,0,1,0,1,0.79,1,0,0,0,0,0,Partidos
804,Denzel Dumfries,nl NED,DF,Inter,it Serie A,26,1996,24.6,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0,Partidos
805,Alfred Duncan,gh GHA,CC,Fiorentina,it Serie A,29,1993,12.3,39,3.17,32,2,1,2,1,1,5,0.41,3,0,1,1,0,0,Partidos
806,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,30,1991,36.0,32,0.89,31,0,0,1,0,0,2,0.06,2,0,0,0,0,0,Partidos
807,Maxime Dupé,fr FRA,PO,Toulouse,fr Ligue 1,29,1993,38.0,2,0.05,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
808,Jhon Durán,co COL,"DL,CC",Aston Villa,eng Premier League,18,2003,1.5,5,3.31,3,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
809,Pablo Durán,es ESP,"CC,DF",Celta Vigo,es La Liga,21,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
810,Julien Duranville,be BEL,CC,Dortmund,de Bundesliga,16,2006,0.3,5,15.52,3,0,2,0,0,0,1,3.10,1,0,0,0,0,0,Partidos
811,Hugo Duro,es ESP,DL,Valencia,es La Liga,22,1999,15.4,22,1.43,17,0,2,0,3,0,2,0.13,1,0,0,0,1,0,Partidos
812,Jean-Kevin Duverne,ht HAI,DF,Brest,fr Ligue 1,25,1997,27.9,48,1.72,32,4,5,0,7,0,4,0.14,0,0,0,0,4,0,Partidos
813,Paulo Dybala,ar ARG,"CC,DL",Roma,it Serie A,28,1993,19.3,104,5.38,48,29,4,10,13,0,8,0.41,4,2,0,1,1,0,Partidos
814,Edin Džeko,ba BIH,DL,Inter,it Serie A,36,1986,19.2,61,3.16,47,0,1,12,1,0,11,0.57,7,0,1,3,0,0,Partidos
815,Malcolm Ebiowei,eng ENG,"CC,DL",Crystal Palace,eng Premier League,18,2003,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
816,Festy Ebosele,ie IRL,DF,Udinese,it Serie A,19,2002,4.6,11,2.41,8,0,2,0,0,1,2,0.44,2,0,0,0,0,0,Partidos
817,Enzo Ebosse,cm CMR,DF,Udinese,it Serie A,23,1999,10.3,8,0.78,7,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
818,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,26,1995,21.4,29,1.36,22,5,0,1,1,0,4,0.19,3,0,0,1,0,0,Partidos
819,Ederson,br BRA,PO,Manchester City,eng Premier League,28,1993,35.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
820,Éderson,br BRA,CC,Atalanta,it Serie A,23,1999,24.6,55,2.23,37,1,7,7,1,2,5,0.20,3,0,1,0,1,0,Partidos
821,Odsonne Édouard,fr FRA,DL,Crystal Palace,eng Premier League,24,1998,20.0,44,2.20,32,0,1,9,2,0,4,0.20,4,0,0,0,0,0,Partidos
822,Samuel Edozie,eng ENG,"DL,CC",Southampton,eng Premier League,19,2003,6.3,20,3.18,13,0,3,0,4,0,0,0.00,0,0,0,0,0,0,Partidos
823,Maximilian Eggestein,de GER,CC,Freiburg,de Bundesliga,25,1996,27.2,50,1.84,44,0,1,1,3,1,5,0.18,4,0,0,0,1,0,Partidos
824,Lilian Egloff,de GER,"CC,DL",Stuttgart,de Bundesliga,19,2002,2.7,10,3.75,8,0,0,1,1,0,2,0.75,2,0,0,0,0,0,Partidos
825,Íñigo Eguaras,es ESP,CC,Almería,es La Liga,30,1992,10.7,25,2.33,22,0,0,1,1,1,2,0.19,2,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
826,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,27,1995,17.1,31,1.82,22,2,0,5,1,1,3,0.18,2,0,0,0,1,0,Partidos
827,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,27,1995,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
828,Julian Eitschberger,de GER,DL,Hertha BSC,de Bundesliga,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
829,Chidera Ejuke,ng NGA,"DL,CC",Hertha BSC,de Bundesliga,24,1998,9.9,41,4.16,28,0,9,1,2,1,5,0.51,5,0,0,0,0,0,Partidos
830,Albin Ekdal,se SWE,CC,Spezia,it Serie A,33,1989,19.3,35,1.82,26,0,1,4,2,2,1,0.05,1,0,0,0,0,0,Partidos
831,Hugo Ekitike,fr FRA,DL,Paris S-G,fr Ligue 1,20,2002,12.8,33,2.57,25,0,3,2,3,0,7,0.55,6,0,1,0,0,0,Partidos
832,Emmanuel Ekong,se SWE,"DL,CC",Empoli,it Serie A,20,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
833,Anthony Elanga,se SWE,DL,Manchester Utd,eng Premier League,20,2002,4.7,17,3.59,13,0,0,3,1,0,1,0.21,1,0,0,0,0,0,Partidos
834,Alberth Elis,hn HON,"CC,DL",Brest,fr Ligue 1,26,1996,2.9,12,4.20,6,0,1,1,3,1,0,0.00,0,0,0,0,0,0,Partidos
835,Mikael Ellertsson,is ISL,"CC,DF",Spezia,it Serie A,20,2002,1.9,5,2.65,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
836,Harvey Elliott,eng ENG,"CC,DL",Liverpool,eng Premier League,19,2003,17.9,75,4.19,62,1,5,5,1,1,10,0.56,10,0,0,0,0,0,Partidos
837,Elif Elmas,mk MKD,"DL,CC",Napoli,it Serie A,22,1999,18.1,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0,Partidos
838,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,30,1992,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
839,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,28,1994,16.1,9,0.56,5,2,0,2,0,0,2,0.12,0,1,0,1,0,0,Partidos
840,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,25,1996,31.4,17,0.54,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
841,Rodrigo Ely,br BRA,DF,Almería,es La Liga,28,1993,35.1,21,0.60,14,1,1,5,0,0,2,0.06,2,0,0,0,0,0,Partidos
842,Mohamed Elyounoussi,no NOR,"CC,DL",Southampton,eng Premier League,27,1994,24.1,41,1.70,34,0,1,2,3,1,4,0.17,4,0,0,0,0,0,Partidos
843,Adri Embarba,es ESP,"DL,CC",Almería,es La Liga,30,1992,16.4,62,3.79,29,19,7,2,4,1,9,0.55,3,2,1,2,1,0,Partidos
844,Adri Embarba,es ESP,DL,Espanyol,es La Liga,30,1992,0.4,2,5.14,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
845,Breel Embolo,ch SUI,DL,Monaco,fr Ligue 1,25,1997,20.7,63,3.05,42,0,6,8,6,1,10,0.48,5,0,1,3,1,0,Partidos
846,Emerson,br BRA,DF,Tottenham,eng Premier League,23,1999,19.3,36,1.87,32,0,0,1,2,1,2,0.10,2,0,0,0,0,0,Partidos
847,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,25,1997,18.5,32,1.73,21,1,2,6,2,0,5,0.27,3,0,1,1,0,0,Partidos
848,Wataru Endo,jp JPN,CC,Stuttgart,de Bundesliga,29,1993,32.5,84,2.59,67,0,3,4,7,3,9,0.28,5,0,0,1,2,1,Partidos
849,Arne Engels,be BEL,CC,Augsburg,de Bundesliga,18,2003,16.0,47,2.94,22,17,1,2,4,1,8,0.50,5,1,1,0,0,1,Partidos
850,Christian Eriksen,dk DEN,CC,Manchester Utd,eng Premier League,30,1992,22.8,71,3.12,50,17,1,3,0,0,9,0.40,6,3,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
851,Martin Erlic,hr CRO,DF,Sassuolo,it Serie A,24,1998,25.9,10,0.39,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
852,Tjark Ernst,de GER,PO,Hertha BSC,de Bundesliga,19,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
853,Gonzalo Escalante,ar ARG,CC,Cremonese,it Serie A,29,1993,6.2,10,1.62,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
854,Gonzalo Escalante,ar ARG,CC,Cádiz,es La Liga,29,1993,12.5,25,2.01,22,0,2,1,0,0,3,0.24,1,0,1,1,0,0,Partidos
855,Sergio Escudero,es ESP,DF,Valladolid,es La Liga,32,1989,16.0,35,2.19,20,7,0,6,2,0,0,0.00,0,0,0,0,0,0,Partidos
856,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,34.7,70,2.02,59,6,1,0,2,2,7,0.20,5,1,1,0,0,0,Partidos
857,Bernardo Espinosa,co COL,DF,Girona,es La Liga,33,1989,13.6,9,0.66,6,0,0,3,0,0,2,0.15,1,0,0,1,0,0,Partidos
858,Salvatore Esposito,it ITA,CC,Spezia,it Serie A,21,2000,10.8,28,2.60,13,11,0,1,3,0,0,0.00,0,0,0,0,0,0,Partidos
859,Maxime Estève,fr FRA,DF,Montpellier,fr Ligue 1,20,2002,18.3,7,0.38,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
860,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,24,1998,29.7,87,2.93,78,4,3,0,2,0,8,0.27,7,0,0,0,1,0,Partidos
861,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,34,1988,11.7,4,0.34,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
862,Edu Expósito,es ESP,CC,Espanyol,es La Liga,25,1996,12.9,45,3.49,30,5,4,3,2,1,9,0.70,8,0,1,0,0,0,Partidos
863,Eberechi Eze,eng ENG,"CC,DL",Crystal Palace,eng Premier League,24,1998,29.3,118,4.03,69,21,11,4,11,2,16,0.55,9,1,5,0,1,0,Partidos
864,Kimberly Ezekwem,de GER,DF,Freiburg,de Bundesliga,21,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
865,Nicolás Ezequiel Fernández,ar ARG,"CC,DF",Elche,es La Liga,22,2000,5.7,21,3.67,18,2,0,1,0,0,2,0.35,2,0,0,0,0,0,Partidos
866,Abdessamad Ezzalzouli,ma MAR,"DL,CC",Osasuna,es La Liga,20,2001,16.7,58,3.47,27,5,18,4,3,1,4,0.24,4,0,0,0,0,0,Partidos
867,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,37,1985,34.6,2,0.06,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
868,Fabinho,br BRA,CC,Liverpool,eng Premier League,28,1993,29.7,55,1.85,49,0,0,1,2,3,8,0.27,7,0,0,0,1,0,Partidos
869,Fábio,br BRA,"DF,CC",Nantes,fr Ligue 1,32,1990,2.5,10,4.00,10,0,0,0,0,0,1,0.40,1,0,0,0,0,0,Partidos
870,Noah Fadiga,sn SEN,DF,Brest,fr Ligue 1,22,1999,14.5,15,1.03,8,0,3,0,3,1,2,0.14,1,0,1,0,0,0,Partidos
871,Wout Faes,be BEL,DF,Leicester City,eng Premier League,24,1998,31.0,22,0.71,16,0,1,3,0,2,4,0.13,3,0,0,0,0,1,Partidos
872,Wout Faes,be BEL,DF,Reims,fr Ligue 1,24,1998,3.0,3,1.00,3,0,0,0,0,0,2,0.67,2,0,0,0,0,0,Partidos
873,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,21,2001,16.9,39,2.31,25,4,1,4,5,0,7,0.41,4,1,0,0,2,0,Partidos
874,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,33,1988,11.4,4,0.35,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
875,Romain Faivre,fr FRA,"CC,DL",Lorient,fr Ligue 1,24,1998,13.8,45,3.25,27,1,10,3,4,0,9,0.65,5,0,4,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
876,Romain Faivre,fr FRA,CC,Lyon,fr Ligue 1,24,1998,3.3,13,3.87,10,3,0,0,0,0,1,0.30,0,1,0,0,0,0,Partidos
877,Radamel Falcao,co COL,"DL,CC",Rayo Vallecano,es La Liga,36,1986,6.8,10,1.46,7,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
878,Wladimiro Falcone,it ITA,PO,Lecce,it Serie A,27,1995,38.0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
879,Fali,es ESP,"DF,CC",Cádiz,es La Liga,28,1993,19.0,11,0.58,9,1,0,0,1,0,1,0.05,1,0,0,0,0,0,Partidos
880,Fallou Fall,sn SEN,DF,Reims,fr Ligue 1,18,2004,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
881,Mamadou Fall,sn SEN,DF,Villarreal,es La Liga,19,2002,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
882,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,30,1991,16.5,28,1.70,18,2,4,4,0,0,4,0.24,2,0,1,1,0,0,Partidos
883,Ansu Fati,es ESP,DL,Barcelona,es La Liga,19,2002,15.5,50,3.23,35,1,8,5,0,1,7,0.45,4,0,1,2,0,0,Partidos
884,Khalil Fayad,fr FRA,CC,Montpellier,fr Ligue 1,18,2004,8.0,19,2.38,15,2,1,1,0,0,5,0.63,4,0,0,1,0,0,Partidos
885,Cheikh Faye,sn SEN,DL,Montpellier,fr Ligue 1,23,1999,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
886,Federico Fazio,ar ARG,DF,Salernitana,it Serie A,35,1987,11.9,12,1.00,7,1,0,4,0,0,0,0.00,0,0,0,0,0,0,Partidos
887,Jacopo Fazzini,it ITA,CC,Empoli,it Serie A,19,2003,9.2,24,2.62,16,3,2,1,2,0,1,0.11,0,1,0,0,0,0,Partidos
888,Zouhair Feddal,ma MAR,DF,Valladolid,es La Liga,33,1989,4.2,4,0.96,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
889,Nabil Fekir,fr FRA,CC,Betis,es La Liga,29,1993,10.7,56,5.24,31,10,4,2,9,0,5,0.47,2,0,1,0,2,0,Partidos
890,Felipe,br BRA,DF,Nott'ham Forest,eng Premier League,33,1989,15.8,15,0.95,10,0,0,4,1,0,1,0.06,1,0,0,0,0,0,Partidos
891,Felipe,br BRA,DF,Atlético Madrid,es La Liga,33,1989,2.2,1,0.46,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
892,Luiz Felipe,it ITA,DF,Betis,es La Liga,25,1997,19.6,7,0.36,6,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Partidos
893,João Félix,pt POR,"DL,CC",Chelsea,eng Premier League,22,1999,10.5,31,2.96,13,2,6,4,6,0,1,0.10,1,0,0,0,0,0,Partidos
894,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,22,1999,7.2,29,4.02,22,0,3,3,0,1,5,0.69,4,0,0,1,0,0,Partidos
895,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,24,1997,16.1,13,0.81,12,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Partidos
896,Kiko Femenía,es ESP,DF,Villarreal,es La Liga,31,1991,12.6,24,1.90,23,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
897,Evan Ferguson,ie IRL,DL,Brighton,eng Premier League,17,2004,10.6,22,2.08,15,0,1,6,0,0,2,0.19,2,0,0,0,0,0,Partidos
898,Lewis Ferguson,sct SCO,"CC,DL",Bologna,it Serie A,22,1999,25.7,62,2.41,45,1,1,8,6,1,5,0.19,4,0,0,1,0,0,Partidos
899,Bruno Fernandes,pt POR,"CC,DL",Manchester Utd,eng Premier League,27,1994,36.8,219,5.94,164,26,8,12,9,0,18,0.49,16,0,0,1,1,0,Partidos
900,Edimilson Fernandes,ch SUI,DF,Mainz 05,de Bundesliga,26,1996,27.1,36,1.33,18,13,2,2,1,0,5,0.18,1,3,0,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
901,Aitor Fernández,es ESP,PO,Osasuna,es La Liga,31,1991,21.0,4,0.19,2,2,0,0,0,0,1,0.05,1,0,0,0,0,0,Partidos
902,Álex Fernández,es ESP,"CC,DL",Cádiz,es La Liga,29,1992,17.5,39,2.23,27,10,1,0,1,0,1,0.06,1,0,0,0,0,0,Partidos
903,Álvaro Fernández,es ESP,PO,Espanyol,es La Liga,24,1998,11.0,1,0.09,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
904,Carlos Fernández,es ESP,DL,Real Sociedad,es La Liga,26,1996,7.0,16,2.27,12,0,1,1,2,0,1,0.14,1,0,0,0,0,0,Partidos
905,Enzo Fernández,ar ARG,CC,Chelsea,eng Premier League,21,2001,17.2,59,3.43,49,6,0,2,2,0,6,0.35,6,0,0,0,0,0,Partidos
906,Federico Fernández,ar ARG,DF,Elche,es La Liga,33,1989,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
907,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,26,1996,24.0,14,0.58,12,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
908,Valery Fernández,es ESP,"CC,DF",Girona,es La Liga,22,1999,10.7,29,2.70,24,1,1,0,3,0,4,0.37,3,0,0,0,1,0,Partidos
909,Fernando,es ESP,PO,Almería,es La Liga,32,1990,36.5,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
910,Fernando,br BRA,"CC,DF",Sevilla,es La Liga,35,1987,17.5,20,1.14,18,0,0,0,0,2,1,0.06,1,0,0,0,0,0,Partidos
911,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,28,1994,9.6,4,0.41,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
912,Alex Ferrari,it ITA,DF,Cremonese,it Serie A,28,1994,11.2,6,0.54,4,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
913,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,24,1998,1.5,2,1.33,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
914,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,30,1992,30.4,71,2.33,65,1,2,1,2,0,7,0.23,6,1,0,0,0,0,Partidos
915,Fidel,es ESP,"CC,DL",Elche,es La Liga,32,1989,19.0,66,3.46,46,11,4,1,4,0,4,0.21,4,0,0,0,0,0,Partidos
916,Karol Fila,pl POL,DF,Strasbourg,fr Ligue 1,24,1998,0.5,3,5.63,2,1,0,0,0,0,1,1.87,1,0,0,0,0,0,Partidos
917,Vincenzo Fiorillo,it ITA,PO,Salernitana,it Serie A,32,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
918,Roberto Firmino,br BRA,"DL,CC",Liverpool,eng Premier League,30,1991,13.5,46,3.41,36,0,4,6,0,0,7,0.52,4,0,1,2,0,0,Partidos
919,Junior Firpo,es ESP,DF,Leeds United,eng Premier League,25,1996,15.2,21,1.38,15,2,0,0,3,1,2,0.13,2,0,0,0,0,0,Partidos
920,Kilian Fischer,de GER,"DF,DL",Wolfsburg,de Bundesliga,21,2000,5.6,7,1.26,5,0,1,0,1,0,1,0.18,0,0,0,0,1,0,Partidos
921,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,29,1993,34.0,10,0.29,6,4,0,0,0,0,1,0.03,0,1,0,0,0,0,Partidos
922,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,22,2000,5.7,7,1.23,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
923,Alexis Flips,fr FRA,"DL,CC",Reims,fr Ligue 1,22,2000,22.0,95,4.32,69,13,1,7,1,4,11,0.50,10,0,0,1,0,0,Partidos
924,Alessandro Florenzi,it ITA,DF,Milan,it Serie A,31,1991,2.3,9,4.01,4,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
925,Phil Foden,eng ENG,DL,Manchester City,eng Premier League,22,2000,20.5,99,4.83,76,9,6,5,3,0,14,0.68,10,0,3,0,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
926,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,27,1995,34.1,94,2.75,78,0,7,2,5,2,13,0.38,10,0,2,0,1,0,Partidos
927,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,21,2000,2.0,2,1.00,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
928,Wesley Fofana,fr FRA,DF,Chelsea,eng Premier League,21,2000,13.1,13,0.99,13,0,0,0,0,0,2,0.15,2,0,0,0,0,0,Partidos
929,Yahia Fofana,ci CIV,PO,Angers,fr Ligue 1,21,2000,11.0,2,0.18,2,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Partidos
