RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
2219,Junior Sambia,fr FRA,"DF,CC",Montpellier,fr Ligue 1,22,1996,6.5,1,13,5,38.5,1.99,0.77,0.08,0.2,22.6,2.0,0,0,0.6,0.6,0.05,0.4,0.4
2220,Frédéric Sammaritano,fr FRA,"CC,DL",Dijon,fr Ligue 1,33,1986,5.8,1,9,2,22.2,1.56,0.35,0.11,0.5,23.7,3.0,0,0,0.6,0.6,0.07,0.4,0.4
2221,Fede San Emeterio,es ESP,CC,Valladolid,es La Liga,22,1997,19.5,0,3,1,33.3,0.15,0.05,0.0,0.0,26.8,0.0,0,0,0.1,0.0,0.02,-0.1,0.0
2222,Mikel San José,es ESP,CC,Athletic Club,es La Liga,30,1989,4.0,0,5,1,20.0,1.25,0.25,0.0,0.0,15.8,0.0,0,0,0.7,0.7,0.15,-0.7,-0.7
2223,Antonio Sanabria,py PAR,DL,Genoa,it Serie A,23,1996,15.4,6,41,20,48.8,2.66,1.3,0.15,0.3,17.9,2.0,0,0,4.6,4.6,0.11,1.4,1.4
2224,Oihan Sancet,es ESP,"CC,DL",Athletic Club,es La Liga,19,2000,8.2,1,10,5,50.0,1.21,0.61,0.1,0.2,16.9,0.0,0,0,1.0,1.0,0.1,0.0,0.0
2225,Renato Sanches,pt POR,"CC,DL",Lille,fr Ligue 1,21,1997,16.5,3,30,10,33.3,1.82,0.61,0.1,0.3,25.2,4.0,0,0,1.6,1.4,0.05,1.4,1.6
2226,Renato Sanches,pt POR,CC,Bayern Munich,de Bundesliga,21,1997,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2227,Alexis Sánchez,cl CHI,DL,Inter,it Serie A,30,1988,10.3,4,21,11,52.4,2.05,1.07,0.14,0.27,16.3,1.0,1,1,4.3,3.5,0.17,-0.3,-0.5
2228,Carlos Sánchez,co COL,CC,West Ham,eng Premier League,33,1986,1.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2229,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,23,1996,27.0,0,7,3,42.9,0.26,0.11,0.0,0.0,10.9,0.0,0,0,0.6,0.6,0.09,-0.6,-0.6
2230,Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,2,10,4,40.0,0.39,0.16,0.2,0.5,8.1,0.0,0,0,1.8,1.8,0.18,0.2,0.2
2231,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,0,3,0,0.0,0.54,0.0,0.0,,8.8,0.0,0,0,0.5,0.5,0.16,-0.5,-0.5
2232,Manu Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2233,Víctor Sánchez,es ESP,CC,Espanyol,es La Liga,31,1987,18.8,0,10,1,10.0,0.53,0.05,0.0,0.0,27.6,1.0,0,0,0.4,0.4,0.04,-0.4,-0.4
2234,Jadon Sancho,eng ENG,"DL,CC",Dortmund,de Bundesliga,19,2000,25.4,17,52,28,53.8,2.05,1.1,0.33,0.61,16.0,1.0,0,0,10.1,10.1,0.19,6.9,6.9
2235,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,1,16,4,25.0,0.6,0.15,0.06,0.25,17.8,0.0,0,0,0.8,0.8,0.05,0.2,0.2
2236,Leroy Sané,de GER,DL,Manchester City,eng Premier League,23,1996,0.1,0,2,0,0.0,15.0,0.0,0.0,,26.5,1.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2237,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,2,9,3,33.3,0.72,0.24,0.22,0.67,13.0,0.0,0,0,0.9,0.9,0.09,1.1,1.1
2238,Luca Sangalli,es ESP,CC,Real Sociedad,es La Liga,24,1995,4.1,0,6,5,83.3,1.45,1.21,0.0,0.0,20.8,0.0,0,0,0.5,0.5,0.08,-0.5,-0.5
2239,Ibrahim Sangaré,ci CIV,CC,Toulouse,fr Ligue 1,21,1997,24.2,0,22,5,22.7,0.91,0.21,0.0,0.0,19.4,2.0,0,0,2.0,2.0,0.09,-2.0,-2.0
2240,Oier Sanjurjo,es ESP,CC,Osasuna,es La Liga,33,1986,25.8,2,18,5,27.8,0.7,0.19,0.11,0.4,14.3,0.0,0,0,2.4,2.4,0.14,-0.4,-0.4
2241,Yaya Sanogo,fr FRA,DL,Toulouse,fr Ligue 1,26,1993,10.1,3,25,10,40.0,2.47,0.99,0.08,0.2,14.4,0.0,1,1,3.3,2.5,0.1,-0.3,-0.5
2242,Morgan Sanson,fr FRA,CC,Marseille,fr Ligue 1,24,1994,24.1,5,39,12,30.8,1.62,0.5,0.13,0.42,20.8,0.0,0,0,3.8,3.8,0.1,1.2,1.2
2243,Nicola Sansone,it ITA,"DL,CC",Bologna,it Serie A,27,1991,25.2,4,76,19,25.0,3.01,0.75,0.01,0.05,21.4,7.0,3,4,9.9,6.7,0.09,-5.9,-5.7
2244,Baptiste Santamaria,fr FRA,CC,Angers,fr Ligue 1,24,1995,27.8,1,35,11,31.4,1.26,0.4,0.03,0.09,25.3,0.0,0,0,1.6,1.6,0.05,-0.6,-0.6
2245,Federico Santander,py PAR,DL,Bologna,it Serie A,28,1991,8.6,1,24,5,20.8,2.81,0.58,0.0,0.0,17.2,2.0,1,1,3.5,2.7,0.12,-2.5,-2.7
2246,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,0,2,1,50.0,0.29,0.15,0.0,0.0,26.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
2247,Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,1,5,2,40.0,0.29,0.12,0.2,0.5,16.9,0.0,0,0,0.7,0.7,0.14,0.3,0.3
2248,Riccardo Saponara,it ITA,"CC,DL",Genoa,it Serie A,27,1991,1.9,0,5,0,0.0,2.68,0.0,0.0,,16.3,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
2249,Riccardo Saponara,it ITA,"CC,DL",Lecce,it Serie A,27,1991,10.5,2,26,9,34.6,2.47,0.86,0.08,0.22,19.1,0.0,0,0,1.9,1.9,0.08,0.1,0.1
2250,Ivan Šaponjić,rs SRB,"DF,DL",Atlético Madrid,es La Liga,21,1997,0.1,0,1,0,0.0,15.0,0.0,0.0,,9.2,0.0,0,0,0.3,0.3,0.27,-0.3,-0.3
2251,Pablo Sarabia,es ESP,"DL,CC",Paris S-G,fr Ligue 1,27,1992,12.9,4,33,10,30.3,2.55,0.77,0.12,0.4,16.0,0.0,0,0,3.2,3.2,0.1,0.8,0.8
2252,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,1,4,1,25.0,2.01,0.5,0.25,1.0,20.8,0.0,0,0,0.3,0.3,0.08,0.7,0.7
2253,Josh Sargent,us USA,DL,Werder Bremen,de Bundesliga,19,2000,15.7,4,30,13,43.3,1.91,0.83,0.13,0.31,15.2,0.0,0,0,4.2,4.2,0.14,-0.2,-0.2
2254,Bouna Sarr,sn SEN,"DF,DL",Marseille,fr Ligue 1,27,1992,24.0,1,28,4,14.3,1.16,0.17,0.04,0.25,19.5,1.0,0,0,2.4,2.4,0.09,-1.4,-1.4
2255,Ismaila Sarr,sn SEN,"DL,CC",Watford,eng Premier League,21,1998,22.5,5,44,13,29.5,1.95,0.58,0.11,0.38,15.8,0.0,0,0,6.1,6.1,0.14,-1.1,-1.1
2256,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,1,4,1,25.0,0.25,0.06,0.25,1.0,21.1,0.0,0,0,0.2,0.2,0.06,0.8,0.8
2257,Sidy Sarr,sn SEN,CC,Nîmes,fr Ligue 1,23,1996,12.9,0,22,6,27.3,1.7,0.46,0.0,0.0,22.5,2.0,0,0,1.6,1.6,0.07,-1.6,-1.6
2258,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,0,16,1,6.3,1.06,0.07,0.0,0.0,25.6,1.0,0,0,0.5,0.5,0.03,-0.5,-0.5
2259,Téji Savanier,fr FRA,CC,Montpellier,fr Ligue 1,27,1991,16.9,6,29,7,24.1,1.71,0.41,0.14,0.57,28.8,7.0,2,2,2.7,1.1,0.04,3.3,2.9
2260,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22.0,0,3,2,66.7,0.14,0.09,0.0,0.0,13.1,0.0,0,0,0.2,0.1,0.04,-0.2,-0.1
2261,Fabian Schär,ch SUI,"DF,CC",Newcastle Utd,eng Premier League,27,1991,18.6,2,20,6,30.0,1.08,0.32,0.1,0.33,21.4,1.0,0,0,1.4,1.4,0.07,0.6,0.6
2262,Louis Schaub,at AUT,CC,Köln,de Bundesliga,24,1994,6.9,1,9,5,55.6,1.3,0.72,0.11,0.2,17.2,0.0,0,0,1.0,1.0,0.11,0.0,0.0
2263,Ezequiel Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,4.0,0,4,1,25.0,1.0,0.25,0.0,0.0,11.3,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2
2264,Patrik Schick,cz CZE,DL,RB Leipzig,de Bundesliga,23,1996,14.4,10,53,18,34.0,3.67,1.25,0.19,0.56,11.6,1.0,0,0,7.2,7.2,0.14,2.8,2.8
2265,Julian Schieber,de GER,DL,Augsburg,de Bundesliga,30,1989,0.5,0,1,1,100.0,2.09,2.09,0.0,0.0,17.6,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1
2266,Kingsley Schindler,gh GHA,"DL,CC",Köln,de Bundesliga,26,1993,9.4,0,14,3,21.4,1.48,0.32,0.0,0.0,18.4,0.0,0,0,1.1,1.1,0.08,-1.1,-1.1
2267,Xaver Schlager,at AUT,CC,Wolfsburg,de Bundesliga,21,1997,19.1,1,32,7,21.9,1.68,0.37,0.03,0.14,23.0,0.0,0,0,1.4,1.4,0.05,-0.4,-0.4
2268,Keven Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,21.5,0,11,3,27.3,0.51,0.14,0.0,0.0,18.7,0.0,0,0,0.9,0.9,0.08,-0.9,-0.9
2269,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,4.1,0,3,1,33.3,0.72,0.24,0.0,0.0,14.1,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2
2270,Jeffrey Schlupp,gh GHA,"DL,CC",Crystal Palace,eng Premier League,26,1992,11.5,3,18,9,50.0,1.56,0.78,0.17,0.33,18.7,0.0,0,0,1.7,1.7,0.1,1.3,1.3
2271,Kasper Schmeichel,dk DEN,PO,Leicester City,eng Premier League,32,1986,38.0,0,1,0,0.0,0.03,0.0,0.0,,56.1,1.0,0,0,0.0,0.0,0.02,0.0,0.0
2272,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,0.7,1,2,1,50.0,2.73,1.36,0.5,1.0,10.2,0.0,0,0,0.4,0.4,0.18,0.6,0.6
2273,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,29,1990,31.5,5,44,15,34.1,1.4,0.48,0.11,0.33,23.9,12.0,0,0,3.3,3.3,0.08,1.7,1.7
2274,Manuel Schmiedebach,de GER,CC,Union Berlin,de Bundesliga,30,1988,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2275,Benno Schmitz,de GER,DF,Köln,de Bundesliga,24,1994,12.9,0,2,0,0.0,0.16,0.0,0.0,,26.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2276,Morgan Schneiderlin,fr FRA,CC,Everton,eng Premier League,29,1989,11.1,0,6,0,0.0,0.54,0.0,0.0,,21.4,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2277,Lasse Schöne,dk DEN,CC,Genoa,it Serie A,33,1986,27.0,2,34,9,26.5,1.26,0.33,0.06,0.22,23.7,14.0,0,1,3.6,2.8,0.08,-1.6,-0.8
2278,Sebastian Schonlau,de GER,DF,Paderborn 07,de Bundesliga,24,1994,23.0,2,12,4,33.3,0.52,0.17,0.17,0.5,11.7,0.0,0,0,1.6,1.6,0.13,0.4,0.4
2279,Alessandro Schöpf,at AUT,CC,Schalke 04,de Bundesliga,25,1994,15.9,0,15,4,26.7,0.94,0.25,0.0,0.0,19.6,0.0,0,0,1.1,1.1,0.07,-1.1,-1.1
2280,Jerdy Schouten,nl NED,CC,Bologna,it Serie A,22,1997,12.0,0,7,1,14.3,0.58,0.08,0.0,0.0,25.4,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
2281,Markus Schubert,de GER,PO,Schalke 04,de Bundesliga,21,1998,8.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2282,Nico Schulz,de GER,"DF,CC",Dortmund,de Bundesliga,26,1993,6.6,1,6,1,16.7,0.91,0.15,0.17,1.0,16.5,0.0,0,0,0.4,0.4,0.06,0.6,0.6
2283,Alexander Schwolow,de GER,PO,Freiburg,de Bundesliga,27,1992,23.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2284,Matteo Scozzarella,it ITA,CC,Parma,it Serie A,31,1988,10.2,0,4,1,25.0,0.39,0.1,0.0,0.0,29.1,1.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2285,Aleksandar Sedlar,rs SRB,DF,Mallorca,es La Liga,27,1991,9.0,0,1,1,100.0,0.11,0.11,0.0,0.0,10.9,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1
2286,Davie Selke,de GER,DL,Hertha BSC,de Bundesliga,24,1995,10.7,1,19,3,15.8,1.78,0.28,0.05,0.33,14.2,0.0,0,0,2.0,2.0,0.1,-1.0,-1.0
2287,Davie Selke,de GER,DL,Werder Bremen,de Bundesliga,24,1995,5.1,0,12,5,41.7,2.33,0.97,0.0,0.0,12.4,0.0,0,0,1.4,1.4,0.11,-1.4,-1.4
2288,Matz Sels,be BEL,PO,Strasbourg,fr Ligue 1,27,1992,27.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2289,Ken Sema,se SWE,"DF,CC",Udinese,it Serie A,25,1993,27.3,2,17,4,23.5,0.62,0.15,0.12,0.5,21.7,1.0,0,0,0.6,0.6,0.04,1.4,1.4
2290,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,25,1993,23.3,1,8,2,25.0,0.34,0.09,0.13,0.5,17.8,0.0,0,0,0.6,0.6,0.07,0.4,0.4
2291,Alessandro Semprini,it ITA,DF,Brescia,it Serie A,21,1998,7.0,1,2,1,50.0,0.29,0.14,0.5,1.0,18.6,0.0,0,0,0.9,0.9,0.43,0.1,0.1
2292,Josep Señé,es ESP,CC,Mallorca,es La Liga,27,1991,1.7,0,1,1,100.0,0.6,0.6,0.0,0.0,10.3,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
2293,Stefano Sensi,it ITA,CC,Inter,it Serie A,23,1995,8.0,3,29,10,34.5,3.61,1.24,0.1,0.3,22.4,4.0,0,0,1.4,1.4,0.05,1.6,1.6
2294,Luigi Sepe,it ITA,PO,Parma,it Serie A,28,1991,34.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2295,Suat Serdar,de GER,CC,Schalke 04,de Bundesliga,22,1997,17.8,7,36,14,38.9,2.03,0.79,0.19,0.5,20.7,0.0,0,0,3.1,3.1,0.09,3.9,3.9
2296,Ryan Sessegnon,eng ENG,"DF,DL",Tottenham,eng Premier League,19,2000,3.8,0,1,0,0.0,0.26,0.0,0.0,,17.0,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
2297,Salva Sevilla,es ESP,CC,Mallorca,es La Liga,35,1984,28.5,5,31,11,35.5,1.09,0.39,0.1,0.27,26.8,13.0,2,3,3.8,1.5,0.05,1.2,1.5
2298,Yevhen Shakhov,ua UKR,"CC,DL",Lecce,it Serie A,28,1990,12.1,1,14,5,35.7,1.16,0.41,0.07,0.2,21.0,0.0,0,0,0.9,0.9,0.06,0.1,0.1
2299,Xherdan Shaqiri,ch SUI,"DL,CC",Liverpool,eng Premier League,27,1991,2.1,1,4,1,25.0,1.95,0.49,0.25,1.0,20.4,0.0,0,0,0.5,0.5,0.13,0.5,0.5
2300,Billy Sharp,eng ENG,DL,Sheffield Utd,eng Premier League,33,1986,11.7,3,16,7,43.8,1.37,0.6,0.19,0.43,9.6,0.0,0,0,3.8,3.8,0.24,-0.8,-0.8
2301,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,24,1995,19.3,0,11,5,45.5,0.57,0.26,0.0,0.0,18.2,0.0,0,0,0.7,0.7,0.06,-0.7,-0.7
2302,Khiry Shelton,us USA,DL,Paderborn 07,de Bundesliga,26,1993,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2303,Jonjo Shelvey,eng ENG,CC,Newcastle Utd,eng Premier League,27,1992,23.5,6,45,14,31.1,1.91,0.59,0.13,0.43,26.7,8.0,0,0,2.5,2.5,0.05,3.5,3.5
2304,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,26,1992,0.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2305,Djibril Sidibé,fr FRA,"DF,CC",Everton,eng Premier League,27,1992,20.3,0,12,3,25.0,0.59,0.15,0.0,0.0,24.0,0.0,0,0,0.4,0.4,0.03,-0.4,-0.4
2306,Kalidou Sidibé,fr FRA,CC,Toulouse,fr Ligue 1,20,1999,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2307,Sidnei,br BRA,DF,Betis,es La Liga,29,1989,13.1,1,5,2,40.0,0.38,0.15,0.2,0.5,14.0,0.0,0,0,0.3,0.3,0.06,0.7,0.7
2308,Kaj Sierhuis,nl NED,DL,Reims,fr Ligue 1,21,1998,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2309,Gylfi Sigurðsson,is ISL,CC,Everton,eng Premier League,29,1989,28.4,2,45,12,26.7,1.58,0.42,0.02,0.08,22.8,5.0,1,1,4.0,3.2,0.07,-2.0,-2.2
2310,Luca Siligardi,it ITA,"CC,DL",Parma,it Serie A,31,1988,3.7,0,11,3,27.3,2.94,0.8,0.0,0.0,22.5,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6
2311,Adrien Silva,pt POR,CC,Monaco,fr Ligue 1,30,1989,13.6,0,14,3,21.4,1.03,0.22,0.0,0.0,26.5,4.0,0,0,0.6,0.6,0.04,-0.6,-0.6
2312,André Silva,pt POR,DL,Milan,it Serie A,23,1995,0.7,0,2,0,0.0,3.0,0.0,0.0,,11.6,0.0,0,0,0.2,0.2,0.11,-0.2,-0.2
2313,André Silva,pt POR,DL,Eint Frankfurt,de Bundesliga,23,1995,17.5,12,54,20,37.0,3.09,1.14,0.2,0.55,12.0,0.0,1,1,10.8,10.0,0.19,1.2,1.0
2314,Bernardo Silva,pt POR,"DL,CC",Manchester City,eng Premier League,24,1994,22.6,6,52,15,28.8,2.31,0.67,0.12,0.4,14.2,0.0,0,0,6.0,6.0,0.12,0.0,0.0
2315,David Silva,es ESP,CC,Manchester City,eng Premier League,33,1986,20.3,6,47,18,38.3,2.32,0.89,0.13,0.33,14.4,5.0,0,0,6.4,6.4,0.14,-0.4,-0.4
2316,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,28,1991,2.6,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2317,Jonathan Silva,ar ARG,DF,Leganés,es La Liga,25,1994,30.9,1,20,4,20.0,0.65,0.13,0.05,0.25,20.1,3.0,0,0,1.3,1.3,0.07,-0.3,-0.3
2318,Matheus Pereira da Silva,br BRA,"CC,DL",Dijon,fr Ligue 1,21,1998,5.2,0,12,3,25.0,2.32,0.58,0.0,0.0,23.5,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8
2319,Rui Silva,pt POR,PO,Granada,es La Liga,25,1994,35.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2320,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,34,1984,17.5,0,6,2,33.3,0.34,0.11,0.0,0.0,12.8,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4
2321,Marco Silvestri,it ITA,PO,Hellas Verona,it Serie A,28,1991,35.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2322,Mohamed Simakan,fr FRA,DF,Strasbourg,fr Ligue 1,19,2000,16.7,0,9,3,33.3,0.54,0.18,0.0,0.0,16.5,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
2323,Giovanni Simeone,ar ARG,DL,Cagliari,it Serie A,24,1995,32.5,12,87,30,34.5,2.68,0.92,0.14,0.4,15.1,0.0,0,0,11.8,11.8,0.14,0.2,0.2
2324,Moses Simon,ng NGA,"DL,CC",Nantes,fr Ligue 1,24,1995,24.2,5,43,18,41.9,1.78,0.74,0.12,0.28,15.5,0.0,0,0,6.6,6.6,0.15,-1.6,-1.6
2325,Unai Simón,es ESP,PO,Athletic Club,es La Liga,22,1997,33.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2326,Jack Simpson,eng ENG,DF,Bournemouth,eng Premier League,22,1996,2.7,0,1,0,0.0,0.37,0.0,0.0,,15.3,0.0,0,0,0.0,0.0,0.04,0.0,0.0
2327,Sarpreet Singh,nz NZL,"DL,CC",Bayern Munich,de Bundesliga,20,1999,0.8,0,1,0,0.0,1.25,0.0,0.0,,16.4,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1
2328,Wilfried Singo,ci CIV,DF,Torino,it Serie A,18,2000,1.5,1,2,1,50.0,1.36,0.68,0.5,1.0,13.7,0.0,0,0,0.1,0.1,0.05,0.9,0.9
2329,Daley Sinkgraven,nl NED,"DF,CC",Leverkusen,de Bundesliga,24,1995,10.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2330,Dimitris Siovas,gr GRE,DF,Leganés,es La Liga,30,1988,21.3,0,12,4,33.3,0.56,0.19,0.0,0.0,14.4,0.0,0,0,1.1,1.1,0.09,-1.1,-1.1
2331,Salvatore Sirigu,it ITA,PO,Torino,it Serie A,32,1987,36.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2332,Ibrahima Sissoko,ml MLI,CC,Strasbourg,fr Ligue 1,21,1997,17.8,0,16,1,6.3,0.9,0.06,0.0,0.0,22.8,0.0,0,0,0.8,0.8,0.05,-0.8,-0.8
2333,Moussa Sissoko,fr FRA,CC,Tottenham,eng Premier League,29,1989,27.2,2,15,4,26.7,0.55,0.15,0.13,0.5,15.2,0.0,0,0,2.2,2.2,0.14,-0.2,-0.2
2334,Sambou Sissoko,fr FRA,"CC,DL",Reims,fr Ligue 1,20,1999,0.4,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2335,Pione Sisto,dk DEN,"DL,CC",Celta Vigo,es La Liga,24,1995,9.9,2,30,15,50.0,3.03,1.52,0.07,0.13,21.9,1.0,0,0,2.0,2.0,0.07,0.0,0.0
2336,Antonio Sivera,es ESP,PO,Alavés,es La Liga,22,1996,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2337,Ellyes Skhiri,tn TUN,CC,Köln,de Bundesliga,24,1995,29.7,1,25,5,20.0,0.84,0.17,0.04,0.2,18.9,0.0,0,0,2.2,2.2,0.09,-1.2,-1.2
2338,Oliver Skipp,eng ENG,CC,Tottenham,eng Premier League,18,2000,0.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2339,Łukasz Skorupski,pl POL,PO,Bologna,it Serie A,28,1991,37.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2340,Andreas Skov Olsen,dk DEN,"DL,CC",Bologna,it Serie A,19,1999,8.4,1,20,7,35.0,2.37,0.83,0.05,0.14,17.4,1.0,0,0,2.1,2.1,0.1,-1.1,-1.1
2341,Robert Skov,dk DEN,"DF,DL",Hoffenheim,de Bundesliga,23,1996,29.0,4,62,18,29.0,2.14,0.62,0.06,0.22,22.7,19.0,0,0,5.5,5.5,0.09,-1.5,-1.5
2342,Simon Skrabb,fi FIN,"DL,CC",Brescia,it Serie A,24,1995,2.9,0,3,1,33.3,1.05,0.35,0.0,0.0,21.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2343,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,0,13,4,30.8,0.45,0.14,0.0,0.0,16.8,0.0,0,0,1.0,1.0,0.07,-1.0,-1.0
2344,Steven Skrzybski,de GER,"DL,CC",Düsseldorf,de Bundesliga,26,1992,5.9,1,14,1,7.1,2.38,0.17,0.07,1.0,19.6,0.0,0,0,1.4,1.4,0.1,-0.4,-0.4
2345,Petar Škuletić,rs SRB,"DL,CC",Montpellier,fr Ligue 1,29,1990,1.2,0,4,1,25.0,3.4,0.85,0.0,0.0,17.5,0.0,0,1,1.1,0.3,0.07,-1.1,-0.3
2346,Islam Slimani,dz ALG,DL,Monaco,fr Ligue 1,31,1988,14.3,9,52,19,36.5,3.64,1.33,0.15,0.42,11.9,0.0,1,1,9.0,8.2,0.16,0.0,-0.2
2347,William Smallbone,ie IRL,CC,Southampton,eng Premier League,19,2000,4.4,0,6,0,0.0,1.37,0.0,0.0,,22.8,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3
2348,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,3,19,5,26.3,0.67,0.18,0.16,0.6,9.8,0.0,0,0,1.9,1.7,0.09,1.1,1.3
2349,Dennis Smarsch,de GER,PO,Hertha BSC,de Bundesliga,20,1999,1.7,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2350,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,0,4,1,25.0,0.18,0.04,0.0,0.0,19.5,0.0,0,0,0.8,0.8,0.19,-0.8,-0.8
2351,Emile Smith Rowe,eng ENG,CC,Arsenal,eng Premier League,19,2000,1.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2352,Fyodor Smolov,ru RUS,DL,Celta Vigo,es La Liga,29,1990,8.3,2,16,6,37.5,1.94,0.73,0.13,0.33,16.6,0.0,0,0,2.0,2.0,0.13,0.0,0.0
2353,Robert Snodgrass,sct SCO,"CC,DL",West Ham,eng Premier League,31,1987,16.8,5,21,10,47.6,1.25,0.6,0.24,0.5,16.8,0.0,0,0,2.5,2.5,0.12,2.5,2.5
2354,Cédric Soares,pt POR,"CC,DF",Arsenal,eng Premier League,27,1991,2.8,1,1,1,100.0,0.36,0.36,1.0,1.0,26.4,0.0,0,0,0.0,0.0,0.02,1.0,1.0
2355,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,0,9,4,44.4,0.62,0.28,0.0,0.0,20.2,0.0,0,0,0.6,0.6,0.07,-0.6,-0.6
2356,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,1995,4.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2357,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
