RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
2343,Milan Škriniar,sk SVK,DF,Inter,it Serie A,24,1995,29.2,39.0,20,24.0,14.0,1.0,14.0,33.0,42.4,19.0,19.0,11.0,8.0,28,67.0,85.0,1.0
2344,Steven Skrzybski,de GER,"DL,CC",Düsseldorf,de Bundesliga,26,1992,5.9,4.0,4,2.0,1.0,1.0,0.0,16.0,0.0,16.0,10.0,0.0,10.0,10,14.0,4.0,0.0
2345,Petar Škuletić,rs SRB,"DL,CC",Montpellier,fr Ligue 1,29,1990,1.2,6.0,4,2.0,2.0,2.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0,6.0,1.0,0.0
2346,Islam Slimani,dz ALG,DL,Monaco,fr Ligue 1,31,1988,14.3,8.0,4,0.0,2.0,6.0,4.0,15.0,26.7,11.0,5.0,0.0,5.0,1,9.0,11.0,1.0
2347,William Smallbone,ie IRL,CC,Southampton,eng Premier League,19,2000,4.4,10.0,5,2.0,8.0,0.0,5.0,10.0,50.0,5.0,7.0,1.0,6.0,1,11.0,2.0,0.0
2348,Chris Smalling,eng ENG,DF,Roma,it Serie A,29,1989,28.5,25.0,16,15.0,9.0,1.0,10.0,13.0,76.9,3.0,44.0,35.0,9.0,56,81.0,126.0,2.0
2349,Dennis Smarsch,de GER,PO,Hertha BSC,de Bundesliga,20,1999,1.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2350,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,28,1991,22.8,47.0,32,29.0,16.0,2.0,23.0,50.0,46.0,27.0,27.0,6.0,21.0,25,72.0,64.0,1.0
2351,Emile Smith Rowe,eng ENG,CC,Arsenal,eng Premier League,19,2000,1.1,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,2.0,2.0,0.0
2352,Fyodor Smolov,ru RUS,DL,Celta Vigo,es La Liga,29,1990,8.3,2.0,1,0.0,2.0,0.0,1.0,9.0,11.1,8.0,6.0,0.0,6.0,7,9.0,9.0,0.0
2353,Robert Snodgrass,sct SCO,"CC,DL",West Ham,eng Premier League,31,1987,16.8,29.0,16,17.0,10.0,2.0,13.0,44.0,29.5,31.0,12.0,1.0,11.0,4,33.0,11.0,0.0
2354,Cédric Soares,pt POR,"CC,DF",Arsenal,eng Premier League,27,1991,2.8,8.0,6,2.0,6.0,0.0,1.0,3.0,33.3,2.0,3.0,0.0,3.0,3,11.0,4.0,0.0
2355,Cédric Soares,pt POR,DF,Southampton,eng Premier League,27,1991,14.5,45.0,26,19.0,24.0,2.0,25.0,41.0,61.0,16.0,18.0,4.0,14.0,19,64.0,51.0,0.0
2356,Rafa Soares,pt POR,DF,Eibar,es La Liga,24,1995,4.8,6.0,5,5.0,0.0,1.0,5.0,11.0,45.5,6.0,1.0,0.0,1.0,2,8.0,6.0,0.0
2357,Lasse Sobiech,de GER,DF,Köln,de Bundesliga,28,1991,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,5.0,6.0,0.0
2358,Marcel Sobottka,de GER,CC,Düsseldorf,de Bundesliga,25,1994,7.8,15.0,10,6.0,8.0,1.0,4.0,13.0,30.8,9.0,9.0,1.0,8.0,9,24.0,12.0,0.0
2359,Rubén Sobrino,es ESP,"DL,CC",Valencia,es La Liga,27,1992,1.9,7.0,5,3.0,2.0,2.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,7.0,1.0,0.0
2360,Dominic Solanke,eng ENG,DL,Bournemouth,eng Premier League,21,1997,18.3,8.0,4,2.0,5.0,1.0,5.0,33.0,15.2,28.0,9.0,1.0,8.0,8,16.0,18.0,1.0
2361,Roberto Soldado,es ESP,DL,Granada,es La Liga,34,1985,26.1,16.0,9,2.0,7.0,7.0,7.0,24.0,29.2,17.0,16.0,4.0,12.0,4,20.0,16.0,0.0
2362,Carlos Soler,es ESP,CC,Valencia,es La Liga,22,1997,23.0,21.0,10,10.0,10.0,1.0,9.0,39.0,23.1,30.0,16.0,6.0,10.0,9,30.0,14.0,0.0
2363,Oumar Solet,fr FRA,DF,Lyon,fr Ligue 1,19,2000,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0
2364,Yann Sommer,ch SUI,PO,M'Gladbach,de Bundesliga,30,1988,34.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,11.0,6.0
2365,Kévin Soni,cm CMR,DL,Espanyol,es La Liga,21,1998,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2366,David Soria,es ESP,PO,Getafe,es La Liga,26,1993,38.0,2.0,1,2.0,0.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,3,5.0,17.0,5.0
2367,Bruno Soriano,es ESP,"CC,DL",Villarreal,es La Liga,35,1984,2.9,4.0,0,1.0,2.0,1.0,1.0,1.0,100.0,0.0,4.0,0.0,4.0,1,5.0,7.0,0.0
2368,Juan Soriano,es ESP,PO,Leganés,es La Liga,21,1997,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0
2369,Roberto Soriano,it ITA,CC,Bologna,it Serie A,28,1991,27.4,43.0,25,15.0,21.0,7.0,10.0,46.0,21.7,36.0,19.0,0.0,19.0,17,60.0,23.0,1.0
2370,Riccardo Sottil,it ITA,"DL,DF",Fiorentina,it Serie A,20,1999,5.7,6.0,4,4.0,2.0,0.0,3.0,10.0,30.0,7.0,4.0,0.0,4.0,0,6.0,0.0,0.0
2371,Tomáš Souček,cz CZE,CC,West Ham,eng Premier League,24,1995,11.6,29.0,15,13.0,15.0,1.0,10.0,23.0,43.5,13.0,7.0,1.0,6.0,22,51.0,35.0,0.0
2372,Adama Soumaoro,fr FRA,DF,Genoa,it Serie A,27,1992,7.1,3.0,2,3.0,0.0,0.0,1.0,3.0,33.3,2.0,12.0,12.0,0.0,11,14.0,32.0,0.0
2373,Adama Soumaoro,fr FRA,DF,Lille,fr Ligue 1,27,1992,4.6,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,5.0,1.0,4,5.0,17.0,0.0
2374,Boubakary Soumaré,fr FRA,CC,Lille,fr Ligue 1,20,1999,13.5,19.0,12,6.0,13.0,0.0,9.0,19.0,47.4,10.0,6.0,0.0,6.0,16,35.0,9.0,0.0
2375,Bryan Soumaré,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,4.3,12.0,1,6.0,5.0,1.0,6.0,9.0,66.7,3.0,1.0,0.0,1.0,2,14.0,1.0,0.0
2376,Arnaud Souquet,fr FRA,"DF,DL",Montpellier,fr Ligue 1,27,1992,22.4,62.0,40,45.0,13.0,4.0,30.0,67.0,44.8,37.0,20.0,6.0,14.0,17,79.0,44.0,0.0
2377,Djibril Sow,ch SUI,CC,Eint Frankfurt,de Bundesliga,22,1997,19.4,56.0,33,26.0,17.0,13.0,16.0,47.0,34.0,31.0,15.0,3.0,12.0,30,86.0,9.0,0.0
2378,Çağlar Söyüncü,tr TUR,DF,Leicester City,eng Premier League,23,1996,33.7,60.0,40,41.0,18.0,1.0,27.0,46.0,58.7,19.0,35.0,19.0,16.0,43,103.0,156.0,1.0
2379,Nikolas Špalek,sk SVK,"CC,DL",Brescia,it Serie A,22,1997,17.5,24.0,10,6.0,11.0,7.0,7.0,31.0,22.6,24.0,15.0,1.0,14.0,6,30.0,10.0,0.0
2380,Leonardo Spinazzola,it ITA,DF,Roma,it Serie A,26,1993,17.2,24.0,12,11.0,8.0,5.0,12.0,21.0,57.1,9.0,13.0,5.0,8.0,20,44.0,41.0,0.0
2381,Marco Sportiello,it ITA,PO,Atalanta,it Serie A,27,1992,5.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0
2382,Mattia Sprocati,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.6,4.0,2,3.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,2,6.0,2.0,0.0
2383,Bassem Srarfi,tn TUN,"DL,CC",Nice,fr Ligue 1,22,1997,1.5,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,2.0,0.0,0.0
2384,Dennis Srbeny,de GER,"CC,DL",Norwich City,eng Premier League,25,1994,0.5,5.0,5,3.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,5.0,1.0,0.0
2385,Dennis Srbeny,de GER,"DL,CC",Paderborn 07,de Bundesliga,25,1994,12.4,11.0,6,4.0,4.0,3.0,5.0,18.0,27.8,13.0,11.0,1.0,10.0,3,14.0,9.0,0.0
2386,Jerry St. Juste,nl NED,DF,Mainz 05,de Bundesliga,22,1996,23.5,46.0,25,34.0,10.0,2.0,14.0,34.0,41.2,20.0,35.0,19.0,16.0,52,98.0,86.0,1.0
2387,Jack Stacey,eng ENG,DF,Bournemouth,eng Premier League,23,1996,17.2,21.0,11,9.0,11.0,1.0,8.0,22.0,36.4,14.0,27.0,11.0,16.0,18,39.0,64.0,1.0
2388,Kostas Stafylidis,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,4.4,10.0,3,7.0,2.0,1.0,4.0,10.0,40.0,6.0,10.0,3.0,7.0,2,12.0,17.0,0.0
2389,Benjamin Stambouli,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9.0,31.0,19,14.0,15.0,2.0,11.0,21.0,52.4,10.0,16.0,6.0,10.0,12,43.0,28.0,1.0
2390,Junior Stanislas,eng ENG,"CC,DL",Bournemouth,eng Premier League,29,1989,7.9,10.0,7,2.0,3.0,5.0,3.0,8.0,37.5,5.0,6.0,0.0,6.0,4,14.0,6.0,0.0
2391,Niklas Stark,de GER,DF,Hertha BSC,de Bundesliga,24,1995,19.2,36.0,20,24.0,10.0,2.0,9.0,21.0,42.9,12.0,27.0,12.0,15.0,21,57.0,97.0,2.0
2392,Jed Steer,eng ENG,PO,Aston Villa,eng Premier League,26,1992,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2393,Renato Steffen,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,27,1991,17.6,25.0,18,4.0,14.0,7.0,14.0,39.0,35.9,25.0,25.0,2.0,23.0,23,48.0,10.0,0.0
2394,Zack Steffen,us USA,PO,Düsseldorf,de Bundesliga,24,1995,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,5.0,4.0
2395,Dale Stephens,eng ENG,CC,Brighton,eng Premier League,30,1989,28.1,73.0,44,30.0,37.0,6.0,25.0,75.0,33.3,50.0,31.0,11.0,20.0,58,131.0,42.0,2.0
2396,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,25,1994,27.2,44.0,27,30.0,13.0,1.0,24.0,46.0,52.2,22.0,38.0,22.0,16.0,31,75.0,120.0,2.0
2397,Mariusz Stępiński,pl POL,"DL,CC",Hellas Verona,it Serie A,24,1995,7.8,5.0,3,2.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,1,6.0,7.0,0.0
2398,Raheem Sterling,eng ENG,DL,Manchester City,eng Premier League,24,1994,29.5,27.0,15,8.0,10.0,9.0,6.0,28.0,21.4,22.0,16.0,2.0,14.0,15,42.0,4.0,0.0
2399,Enda Stevens,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,81.0,46,48.0,26.0,7.0,42.0,96.0,43.8,54.0,27.0,8.0,19.0,35,116.0,71.0,3.0
2400,Marco Stiepermann,de GER,CC,Norwich City,eng Premier League,28,1991,13.1,20.0,8,8.0,9.0,3.0,5.0,21.0,23.8,16.0,11.0,3.0,8.0,5,25.0,16.0,0.0
2401,Lars Stindl,de GER,"CC,DL",M'Gladbach,de Bundesliga,30,1988,15.9,27.0,16,4.0,15.0,8.0,10.0,28.0,35.7,18.0,18.0,2.0,16.0,10,37.0,7.0,0.0
2402,Kevin Stöger,at AUT,CC,Düsseldorf,de Bundesliga,25,1993,14.1,21.0,15,10.0,7.0,4.0,6.0,24.0,25.0,18.0,24.0,2.0,22.0,26,47.0,7.0,1.0
2403,Vlatko Stojanovski,mk MKD,DL,Nîmes,fr Ligue 1,22,1997,1.4,3.0,3,0.0,3.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0
2404,John Stones,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,16.0,10,8.0,7.0,1.0,3.0,5.0,60.0,2.0,5.0,3.0,2.0,9,25.0,32.0,2.0
2405,Thomas Strakosha,al ALB,PO,Lazio,it Serie A,24,1995,38.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,7.0,2.0
2406,Gabriel Strefezza,br BRA,"DF,CC",SPAL,it Serie A,22,1997,23.4,64.0,40,28.0,26.0,10.0,22.0,54.0,40.7,32.0,29.0,3.0,26.0,21,85.0,17.0,0.0
2407,Tobias Strobl,de GER,"CC,DF",M'Gladbach,de Bundesliga,29,1990,6.8,9.0,6,5.0,4.0,0.0,3.0,8.0,37.5,5.0,8.0,4.0,4.0,11,20.0,5.0,0.0
2408,Christian Strohdiek,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,26.0,22,21.0,5.0,0.0,20.0,42.0,47.6,22.0,16.0,10.0,6.0,25,51.0,92.0,0.0
2409,Kevin Strootman,nl NED,CC,Marseille,fr Ligue 1,29,1990,15.7,39.0,27,13.0,23.0,3.0,20.0,49.0,40.8,29.0,16.0,1.0,15.0,17,56.0,24.0,0.0
2410,Jens Stryger Larsen,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,27.0,19,15.0,9.0,3.0,17.0,30.0,56.7,13.0,20.0,5.0,15.0,20,47.0,52.0,0.0
2411,Stefano Sturaro,it ITA,CC,Genoa,it Serie A,26,1993,13.9,38.0,22,14.0,19.0,5.0,15.0,39.0,38.5,24.0,16.0,4.0,12.0,10,48.0,26.0,1.0
2412,Damián Suárez,uy URU,DF,Getafe,es La Liga,31,1988,28.8,62.0,32,32.0,21.0,9.0,38.0,72.0,52.8,34.0,25.0,2.0,23.0,27,89.0,41.0,0.0
2413,Denis Suárez,es ESP,"CC,DL",Celta Vigo,es La Liga,25,1994,18.1,22.0,15,14.0,7.0,1.0,10.0,37.0,27.0,27.0,9.0,1.0,8.0,14,36.0,12.0,1.0
2414,Luis Suárez,uy URU,DL,Barcelona,es La Liga,32,1987,22.2,4.0,0,0.0,1.0,3.0,2.0,12.0,16.7,10.0,6.0,1.0,5.0,1,5.0,11.0,0.0
2415,Mathías Suárez,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1,3.0,3.0,0.0
2416,Neven Subotić,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,30.0,18,12.0,16.0,2.0,8.0,32.0,25.0,24.0,21.0,8.0,13.0,34,64.0,89.0,0.0
2417,Isaac Success,ng NGA,"DL,CC",Watford,eng Premier League,23,1996,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
2418,Marek Suchý,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,7.0,5,7.0,0.0,0.0,4.0,6.0,66.7,2.0,4.0,1.0,3.0,6,13.0,15.0,0.0
2419,Niklas Süle,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,10.0,6,8.0,2.0,0.0,4.0,5.0,80.0,1.0,8.0,6.0,2.0,8,18.0,22.0,1.0
2420,Ki Sung-yueng,kr KOR,CC,Newcastle Utd,eng Premier League,30,1989,1.5,1.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,3,4.0,2.0,0.0
2421,Ki Sung-yueng,kr KOR,CC,Mallorca,es La Liga,30,1989,0.1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2422,Stoppila Sunzu,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,16.0,8,12.0,4.0,0.0,10.0,15.0,66.7,5.0,22.0,15.0,7.0,24,40.0,63.0,0.0
2423,Andrew Surman,eng ENG,CC,Bournemouth,eng Premier League,32,1986,2.6,4.0,2,2.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,5.0,5.0,1.0
2424,Sam Surridge,eng ENG,"DL,CC",Bournemouth,eng Premier League,21,1998,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0
2425,Suso,es ESP,"DL,CC",Milan,it Serie A,25,1993,15.1,7.0,3,2.0,3.0,2.0,2.0,10.0,20.0,8.0,5.0,0.0,5.0,8,15.0,3.0,0.0
2426,Suso,es ESP,"DL,CC",Sevilla,es La Liga,25,1993,8.7,9.0,4,4.0,4.0,1.0,7.0,16.0,43.8,9.0,6.0,0.0,6.0,2,11.0,0.0,0.0
2427,Bosko Sutalo,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,3.0,2,2.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,6,9.0,6.0,1.0
2428,Markus Suttner,at AUT,DF,Düsseldorf,de Bundesliga,32,1987,14.9,21.0,16,11.0,9.0,1.0,11.0,24.0,45.8,13.0,22.0,7.0,15.0,13,34.0,33.0,0.0
2429,Mattias Svanberg,se SWE,CC,Bologna,it Serie A,20,1999,11.7,13.0,8,9.0,4.0,0.0,6.0,31.0,19.4,25.0,15.0,4.0,11.0,13,26.0,10.0,0.0
2430,Issiaga Sylla,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,73.0,49,44.0,21.0,8.0,40.0,69.0,58.0,29.0,31.0,7.0,24.0,67,140.0,90.0,2.0
2431,Moussa Sylla,fr FRA,DL,Monaco,fr Ligue 1,19,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2432,Eddy Sylvestre,fr FRA,CC,Nice,fr Ligue 1,19,1999,0.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2433,Ádám Szalai,hu HUN,DL,Mainz 05,de Bundesliga,31,1987,12.7,8.0,4,0.0,6.0,2.0,1.0,11.0,9.1,10.0,9.0,0.0,9.0,2,10.0,14.0,0.0
2434,Wojciech Szczęsny,pl POL,PO,Juventus,it Serie A,29,1990,28.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,10.0,1.0
2435,Andrea Tabanelli,it ITA,CC,Lecce,it Serie A,29,1990,10.7,22.0,13,10.0,9.0,3.0,8.0,28.0,28.6,20.0,13.0,2.0,11.0,11,33.0,19.0,0.0
2436,Tachi,es ESP,DF,Alavés,es La Liga,21,1997,2.6,2.0,1,2.0,0.0,0.0,1.0,4.0,25.0,3.0,5.0,4.0,1.0,4,6.0,12.0,0.0
2437,Panagiotis Tachtsidis,gr GRE,CC,Lecce,it Serie A,28,1991,22.3,52.0,27,26.0,20.0,6.0,20.0,56.0,35.7,36.0,27.0,11.0,16.0,35,87.0,32.0,2.0
2438,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,36.0,26,23.0,11.0,2.0,18.0,29.0,62.1,11.0,25.0,13.0,12.0,27,63.0,98.0,2.0
2439,Flavien Tait,fr FRA,"CC,DL",Rennes,fr Ligue 1,26,1993,9.8,20.0,13,12.0,6.0,2.0,9.0,28.0,32.1,19.0,7.0,0.0,7.0,9,29.0,5.0,1.0
2440,Mahdi Talal,fr FRA,DL,Amiens,fr Ligue 1,21,1997,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,2.0,0.0
2441,Adrien Tameze,cm CMR,CC,Atalanta,it Serie A,25,1994,2.3,4.0,3,1.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,1.0,2.0,3,7.0,4.0,1.0
2442,Adrien Tameze,cm CMR,CC,Nice,fr Ligue 1,25,1994,5.8,6.0,2,2.0,3.0,1.0,4.0,16.0,25.0,12.0,7.0,2.0,5.0,7,13.0,1.0,1.0
2443,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,17.0,9,10.0,6.0,1.0,10.0,17.0,58.8,7.0,7.0,6.0,1.0,11,28.0,31.0,2.0
2444,Adil Taoui,fr FRA,CC,Toulouse,fr Ligue 1,17,2001,0.3,2.0,2,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,4.0,0.0,0.0
2445,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,24.0,15,17.0,5.0,2.0,15.0,25.0,60.0,10.0,9.0,5.0,4.0,9,33.0,44.0,0.0
2446,Matt Targett,eng ENG,"DF,CC",Aston Villa,eng Premier League,23,1995,25.5,52.0,29,37.0,11.0,4.0,22.0,53.0,41.5,31.0,28.0,8.0,20.0,56,108.0,82.0,0.0
2447,Rodrigo Tarín,es ESP,DF,Leganés,es La Liga,23,1996,10.6,10.0,7,8.0,2.0,0.0,9.0,14.0,64.3,5.0,7.0,3.0,4.0,9,19.0,51.0,0.0
2448,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,66.0,43,47.0,19.0,0.0,31.0,54.0,57.4,23.0,63.0,47.0,16.0,63,129.0,204.0,4.0
2449,Ciprian Tătărușanu,ro ROU,PO,Lyon,fr Ligue 1,33,1986,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0
2450,Júlio Tavares,cv CPV,DL,Dijon,fr Ligue 1,30,1988,22.2,12.0,8,1.0,6.0,5.0,4.0,17.0,23.5,13.0,9.0,2.0,7.0,8,20.0,29.0,0.0
2451,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,39.0,24,26.0,9.0,4.0,19.0,39.0,48.7,20.0,29.0,9.0,20.0,29,68.0,78.0,1.0
2452,Neil Taylor,wls WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,16.0,11,12.0,4.0,0.0,11.0,20.0,55.0,9.0,15.0,5.0,10.0,20,36.0,43.0,0.0
2453,Aurélien Tchouaméni,fr FRA,CC,Bordeaux,fr Ligue 1,19,2000,12.3,30.0,14,15.0,13.0,2.0,11.0,27.0,40.7,16.0,11.0,3.0,8.0,13,43.0,19.0,1.0
2454,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,19,2000,0.7,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0.0,2.0,1.0
2455,Georg Teigl,at AUT,"DF,CC",Augsburg,de Bundesliga,28,1991,1.2,3.0,1,1.0,2.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,3,6.0,1.0,0.0
2456,Álvaro Tejero,es ESP,DF,Eibar,es La Liga,23,1996,16.1,30.0,18,17.0,10.0,3.0,14.0,23.0,60.9,9.0,17.0,4.0,13.0,28,58.0,38.0,0.0
2457,Bernard Tekpetey,gh GHA,"DL,CC",Düsseldorf,de Bundesliga,21,1997,5.0,4.0,4,1.0,2.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,2,6.0,0.0,0.0
2458,Nathan Tella,ng NGA,DL,Southampton,eng Premier League,20,1999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2459,Cristian Tello,es ESP,"CC,DL",Betis,es La Liga,27,1991,8.7,8.0,5,2.0,2.0,4.0,4.0,8.0,50.0,4.0,5.0,0.0,5.0,4,12.0,0.0,0.0
2460,Lino Tempelmann,de GER,CC,Freiburg,de Bundesliga,20,1999,0.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0
2461,Łukasz Teodorczyk,pl POL,DL,Udinese,it Serie A,28,1991,2.5,7.0,5,1.0,5.0,1.0,3.0,7.0,42.9,4.0,2.0,0.0,2.0,0,7.0,1.0,0.0
2462,Hidde ter Avest,nl NED,DF,Udinese,it Serie A,22,1997,7.6,18.0,9,13.0,3.0,2.0,14.0,17.0,82.4,3.0,6.0,1.0,5.0,9,27.0,27.0,0.0
2463,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,27,1992,36.0,2.0,2,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,2,4.0,17.0,6.0
2464,Simon Terodde,de GER,DL,Köln,de Bundesliga,31,1988,9.0,8.0,5,4.0,3.0,1.0,3.0,13.0,23.1,10.0,14.0,3.0,11.0,2,10.0,14.0,0.0
2465,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,29,1990,6.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0
2466,Martin Terrier,fr FRA,"DL,CC",Lyon,fr Ligue 1,22,1997,13.3,20.0,15,7.0,10.0,3.0,3.0,14.0,21.4,11.0,14.0,1.0,13.0,10,30.0,11.0,0.0
2467,Aleksa Terzić,rs SRB,CC,Fiorentina,it Serie A,19,1999,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2468,Kenny Tete,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,33.0,21,12.0,16.0,5.0,15.0,23.0,65.2,8.0,12.0,3.0,9.0,19,52.0,34.0,0.0
2469,Alexander Tettey,no NOR,"CC,DF",Norwich City,eng Premier League,33,1986,26.0,23.0,18,7.0,16.0,0.0,11.0,39.0,28.2,28.0,20.0,9.0,11.0,43,66.0,72.0,1.0
2470,Florian Thauvin,fr FRA,DL,Marseille,fr Ligue 1,26,1993,0.2,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
2471,Demba Thiam,sn SEN,PO,SPAL,it Serie A,21,1998,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
2472,Malick Thiaw,de GER,DF,Schalke 04,de Bundesliga,17,2001,0.8,2.0,0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,2.0,0.0,2,4.0,4.0,1.0
2473,Niclas Thiede,de GER,PO,Freiburg,de Bundesliga,20,1999,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
2474,Jan Thielmann,de GER,"DL,CC",Köln,de Bundesliga,17,2002,6.2,9.0,6,2.0,6.0,1.0,5.0,12.0,41.7,7.0,8.0,0.0,8.0,8,17.0,6.0,0.0
2475,Sada Thioub,sn SEN,"CC,DL",Angers,fr Ligue 1,24,1995,16.8,20.0,12,8.0,9.0,3.0,5.0,18.0,27.8,13.0,9.0,1.0,8.0,4,24.0,5.0,0.0
2476,Jordan Thomas,eng ENG,DL,Norwich City,eng Premier League,18,2001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
