RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1271,Joshua Kimmich,de GER,"CC,DF",Bayern Munich,de Bundesliga,24,1995,31.3,7,0,0,27,45,4,230,29,29,0.0,0.0,0,220.0,26.0,29.0,47.3
1272,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,6,0,0,16,18,0,1,21,25,0.0,0.0,0,117.0,20.0,12.0,62.5
1273,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,27,1992,22.3,0,0,0,37,27,7,22,8,6,0.0,0.0,0,105.0,59.0,66.0,47.2
1274,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,2,0,0,13,1,0,0,7,6,0.0,0.0,0,20.0,8.0,10.0,44.4
1275,Simon Kjær,dk DEN,DF,Milan,it Serie A,30,1989,13.8,2,0,0,10,3,0,1,15,13,0.0,1.0,0,50.0,35.0,15.0,70.0
1276,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,26,1993,32.6,7,0,0,28,35,2,18,38,43,2.0,0.0,1,188.0,30.0,32.0,48.4
1277,Felix Klaus,de GER,"CC,DL",Wolfsburg,de Bundesliga,26,1992,7.4,0,1,0,12,24,3,20,3,16,1.0,0.0,0,32.0,5.0,27.0,15.6
1278,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,4,0,0,24,6,0,0,25,16,0.0,0.0,1,103.0,27.0,31.0,46.6
1279,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,0,0,0,8,7,0,0,7,2,0.0,0.0,0,30.0,14.0,19.0,42.4
1280,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,1,0,0,12,14,0,25,26,26,0.0,0.0,0,172.0,40.0,43.0,48.2
1281,Justin Kluivert,nl NED,DL,Roma,it Serie A,20,1999,16.8,6,1,1,30,29,1,23,6,11,0.0,0.0,0,45.0,7.0,14.0,33.3
1282,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,5,0,0,34,27,3,32,27,31,0.0,1.0,0,100.0,25.0,28.0,47.2
1283,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,27,1992,17.7,2,0,0,8,5,3,4,27,14,0.0,0.0,0,108.0,43.0,44.0,49.4
1284,Robin Koch,de GER,"DF,CC",Freiburg,de Bundesliga,23,1996,30.1,3,0,0,27,20,0,4,45,20,0.0,1.0,0,139.0,114.0,62.0,64.8
1285,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,20,1999,0.0,0,0,0,0,2,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1286,Jonathan Kodjia,ci CIV,DL,Aston Villa,eng Premier League,29,1989,1.3,1,0,0,1,2,0,0,0,0,0.0,0.0,0,2.0,6.0,3.0,66.7
1287,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,25,1993,4.0,0,0,0,5,6,3,2,0,0,0.0,0.0,0,14.0,21.0,18.0,53.8
1288,Dominik Kohr,de GER,CC,Eint Frankfurt,de Bundesliga,25,1994,16.1,5,1,0,34,19,1,13,30,35,0.0,0.0,0,92.0,19.0,35.0,35.2
1289,Koke,es ESP,CC,Atlético Madrid,es La Liga,27,1992,30.0,5,0,0,23,33,1,87,29,42,1.0,1.0,0,172.0,24.0,34.0,41.4
1290,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,6,0,0,29,30,3,183,31,28,0.0,2.0,0,158.0,42.0,30.0,58.3
1291,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,4,0,0,20,16,5,29,25,16,0.0,0.0,0,103.0,27.0,19.0,58.7
1292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,6,0,0,17,5,1,24,30,10,0.0,2.0,0,68.0,25.0,18.0,58.1
1293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,2,1,1,18,23,0,48,24,26,0.0,1.0,0,120.0,21.0,33.0,38.9
1294,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,2,0,0,4,6,0,3,5,6,0.0,0.0,0,34.0,18.0,4.0,81.8
1295,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,26,1993,6.8,0,0,0,13,12,1,2,1,0,0.0,0.0,0,15.0,14.0,29.0,32.6
1296,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,26,1993,20.1,5,0,0,35,31,3,1,57,40,0.0,2.0,1,158.0,40.0,43.0,48.2
1297,Kouadio Koné,fr FRA,CC,Toulouse,fr Ligue 1,18,2001,9.7,5,1,1,19,28,0,1,19,20,0.0,0.0,0,54.0,8.0,14.0,36.4
1298,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,4,0,0,16,10,2,4,25,21,0.0,0.0,0,91.0,35.0,16.0,68.6
1299,Moussa Koné,sn SEN,"DL,CC",Nîmes,fr Ligue 1,22,1996,1.6,0,0,0,2,3,3,1,1,0,0.0,0.0,0,2.0,2.0,8.0,20.0
1300,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,1,1,0,4,6,0,24,8,14,0.0,0.0,0,45.0,6.0,7.0,46.2
1301,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,3,0,0,17,32,1,13,25,9,0.0,1.0,0,100.0,47.0,45.0,51.1
1302,Pascal Köpke,de GER,DL,Hertha BSC,de Bundesliga,23,1995,1.3,0,0,0,3,3,2,1,0,0,0.0,0.0,0,4.0,1.0,10.0,9.1
1303,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,3,0,0,18,12,2,0,26,13,0.0,1.0,0,125.0,51.0,39.0,56.7
1304,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,26,1992,32.9,4,0,0,36,36,4,385,23,38,0.0,0.0,0,225.0,20.0,15.0,57.1
1305,Christian Kouamé,ci CIV,"DL,CC",Fiorentina,it Serie A,21,1997,3.3,0,0,0,6,6,0,1,1,2,0.0,0.0,0,5.0,12.0,15.0,44.4
1306,Christian Kouamé,ci CIV,DL,Genoa,it Serie A,21,1997,10.2,1,0,0,20,24,6,4,1,1,2.0,0.0,0,34.0,31.0,35.0,47.0
1307,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,26,1992,24.0,2,0,0,0,2,0,0,1,2,0.0,0.0,0,29.0,2.0,1.0,66.7
1308,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,7,1,0,36,15,0,4,31,33,0.0,1.0,1,159.0,48.0,35.0,57.8
1309,Efthimis Koulouris,gr GRE,DL,Toulouse,fr Ligue 1,23,1996,17.1,1,0,0,15,13,5,13,3,8,0.0,0.0,0,58.0,32.0,68.0,32.0
1310,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,6,0,0,21,11,0,16,23,12,0.0,1.0,0,108.0,93.0,47.0,66.4
1311,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,0,0,0,3,0,0,3,1,1,0.0,1.0,0,6.0,3.0,4.0,42.9
1312,Cheikhou Kouyaté,sn SEN,"CC,DF",Crystal Palace,eng Premier League,29,1989,28.1,4,0,0,33,28,2,17,43,32,0.0,0.0,0,139.0,89.0,69.0,56.3
1313,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,25,1994,23.0,8,0,0,20,38,0,8,22,38,0.0,0.0,0,174.0,8.0,17.0,32.0
1314,Dawid Kownacki,pl POL,"DL,CC",Düsseldorf,de Bundesliga,22,1997,12.1,4,0,0,21,26,2,16,6,8,0.0,0.0,0,62.0,38.0,50.0,43.2
1315,İsmail Köybaşı,tr TUR,"DF,DL",Granada,es La Liga,30,1989,2.6,1,0,0,3,2,0,8,5,4,0.0,0.0,0,12.0,3.0,5.0,37.5
1316,Thomas Kraft,de GER,PO,Hertha BSC,de Bundesliga,31,1988,4.0,1,0,0,0,1,0,0,1,0,0.0,0.0,0,5.0,0.0,1.0,0.0
1317,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,0,0,0,4,7,0,20,8,12,0.0,0.0,0,43.0,7.0,9.0,43.8
1318,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,28,1991,15.8,3,0,0,6,19,8,27,3,1,0.0,0.0,0,58.0,9.0,19.0,32.1
1319,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,28,1991,16.3,4,0,0,31,22,1,7,14,29,0.0,0.0,0,96.0,25.0,12.0,67.6
1320,Tom Krauß,de GER,CC,RB Leipzig,de Bundesliga,18,2001,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,
1321,Ladislav Krejčí,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,1,0,0,11,5,3,14,10,10,0.0,0.0,0,45.0,8.0,12.0,40.0
1322,Rene Krhin,si SVN,"DF,CC",Nantes,fr Ligue 1,29,1990,3.6,0,0,0,2,3,0,0,6,3,0.0,1.0,0,22.0,12.0,5.0,70.6
1323,Felix Kroos,de GER,"CC,DF",Union Berlin,de Bundesliga,28,1991,4.2,1,0,0,12,2,0,4,3,9,0.0,0.0,0,21.0,4.0,4.0,50.0
1324,Toni Kroos,de GER,CC,Real Madrid,es La Liga,29,1990,29.5,2,0,0,28,43,2,145,23,28,0.0,0.0,0,173.0,12.0,11.0,52.2
1325,Tim Krul,nl NED,PO,Norwich City,eng Premier League,31,1988,36.0,4,0,0,1,6,0,0,1,0,0.0,1.0,1,30.0,14.0,1.0,93.3
1326,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,25,1993,6.0,3,0,0,11,18,0,0,9,8,0.0,0.0,0,30.0,7.0,12.0,36.8
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,1,0,0,2,2,0,3,1,1,0.0,0.0,0,13.0,3.0,4.0,42.9
1328,Takefusa Kubo,jp JPN,"CC,DL",Mallorca,es La Liga,18,2001,25.7,4,0,0,35,64,4,80,23,22,2.0,0.0,0,114.0,11.0,26.0,29.7
1329,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,32,1987,21.5,5,1,0,51,55,3,27,29,22,1.0,0.0,0,129.0,80.0,73.0,52.3
1330,Dejan Kulusevski,se SWE,"DL,CC",Parma,it Serie A,19,2000,32.6,3,0,0,53,38,6,63,23,21,1.0,0.0,0,189.0,10.0,25.0,28.6
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,7,1,1,47,24,1,1,50,24,0.0,0.0,0,104.0,65.0,36.0,64.4
1332,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,24,1995,20.7,6,0,0,26,11,0,29,26,17,0.0,1.0,0,148.0,18.0,25.0,41.9
1333,Jasmin Kurtić,si SVN,CC,SPAL,it Serie A,30,1989,15.7,5,0,0,17,32,1,81,10,7,0.0,0.0,0,68.0,30.0,33.0,47.6
1334,Jasmin Kurtić,si SVN,"CC,DL",Parma,it Serie A,30,1989,18.5,5,0,0,18,17,1,55,15,23,0.0,0.0,0,80.0,19.0,18.0,51.4
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,4,0,0,20,7,1,21,18,16,1.0,0.0,0,62.0,17.0,16.0,51.5
1336,Dereck Kutesa,ch SUI,"DL,CC",Reims,fr Ligue 1,21,1997,5.9,0,0,0,5,5,2,7,1,5,0.0,0.0,0,25.0,1.0,8.0,11.1
1337,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,19,2000,7.5,2,0,0,11,5,4,7,2,7,0.0,0.0,0,21.0,11.0,26.0,29.7
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,4,0,0,20,12,0,26,22,22,0.0,0.0,0,63.0,31.0,13.0,70.5
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,4,0,0,20,30,2,50,18,18,0.0,0.0,0,107.0,19.0,22.0,46.3
1340,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,23,1996,2.1,0,0,0,1,3,1,0,0,0,0.0,0.0,0,4.0,4.0,13.0,23.5
1341,Andrea La Mantia,it ITA,DL,Lecce,it Serie A,28,1991,6.1,1,0,0,17,16,3,1,7,0,0.0,1.0,0,11.0,33.0,16.0,67.3
1342,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,25,1994,24.9,1,0,0,42,31,7,34,7,12,1.0,0.0,0,108.0,113.0,103.0,52.3
1343,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,28,1991,20.8,8,0,0,44,45,13,15,7,16,1.0,0.0,0,76.0,26.0,57.0,31.3
1344,Riccardo Ladinetti,it ITA,CC,Cagliari,it Serie A,18,2000,1.4,0,0,0,1,1,0,2,4,2,0.0,0.0,0,14.0,1.0,1.0,50.0
1345,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,20,1999,27.0,3,0,0,3,2,0,0,0,1,0.0,2.0,1,44.0,11.0,0.0,100.0
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,9,1,0,36,7,2,3,37,15,0.0,0.0,0,134.0,64.0,39.0,62.1
1347,Jack Lahne,se SWE,DL,Amiens,fr Ligue 1,17,2001,0.1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0
1348,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,22,1997,23.5,8,1,1,62,19,0,8,34,45,0.0,0.0,0,190.0,22.0,26.0,45.8
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,9,0,0,40,27,0,103,29,30,0.0,0.0,0,142.0,35.0,37.0,48.6
1350,Diego Lainez,mx MEX,"CC,DL",Betis,es La Liga,19,2000,3.9,0,0,0,8,14,0,11,1,5,0.0,0.0,0,8.0,2.0,13.0,13.3
1351,Kenny Lala,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,27,1991,22.7,1,0,0,16,18,2,132,20,16,0.0,0.0,0,152.0,16.0,10.0,61.5
1352,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,31,1988,4.2,1,0,0,7,8,1,3,5,9,0.0,0.0,0,31.0,4.0,14.0,22.2
1353,Érik Lamela,ar ARG,"CC,DL",Tottenham,eng Premier League,27,1992,13.5,3,0,0,30,26,1,49,8,20,1.0,0.0,0,74.0,6.0,18.0,25.0
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,0.4,0,0,0,0,1,0,2,0,2,0.0,0.0,0,3.0,0.0,0.0,
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,6.5,2,0,0,13,17,0,21,16,6,0.0,0.0,0,30.0,3.0,8.0,27.3
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,2,0,0,12,12,1,0,17,9,0.0,0.0,0,54.0,10.0,10.0,50.0
1357,Michael Lang,ch SUI,"DF,DL",Werder Bremen,de Bundesliga,28,1991,6.0,0,0,0,5,3,1,18,7,5,0.0,0.0,0,25.0,10.0,8.0,55.6
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,3,0,0,5,6,0,0,3,2,0.0,0.0,0,17.0,8.0,7.0,53.3
1359,Henri Lansbury,eng ENG,CC,Aston Villa,eng Premier League,28,1990,2.2,0,0,0,4,1,0,1,0,2,0.0,0.0,0,10.0,2.0,5.0,28.6
1360,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,26,1993,15.3,1,0,0,6,26,4,43,10,9,1.0,0.0,0,81.0,6.0,15.0,28.6
1361,Gianluca Lapadula,pe PER,DL,Lecce,it Serie A,29,1990,19.8,8,1,0,43,58,24,10,1,8,1.0,0.0,0,45.0,53.0,70.0,43.1
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,1,0,0,9,9,0,0,20,6,0.0,0.0,0,70.0,24.0,13.0,64.9
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,11,1,1,43,24,4,4,30,17,0.0,0.0,0,158.0,81.0,51.0,61.4
1364,Larra,es ESP,"DL,CC",Athletic Club,es La Liga,21,1997,2.8,0,0,0,6,3,1,14,0,2,1.0,0.0,0,10.0,6.0,7.0,46.2
1365,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,22,1997,26.6,2,0,0,2,4,0,0,4,1,0.0,1.0,0,39.0,7.0,0.0,100.0
1366,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,26,1992,28.5,1,0,0,46,33,15,19,10,14,0.0,0.0,0,78.0,45.0,79.0,36.3
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,5,0,0,22,18,2,0,28,3,0.0,0.0,0,128.0,73.0,49.0,59.8
1368,Paul Lasne,fr FRA,"CC,DL",Brest,fr Ligue 1,30,1989,13.6,1,0,0,15,13,1,12,7,13,0.0,0.0,0,73.0,15.0,13.0,53.6
1369,Toni Lato,es ESP,"DF,CC",Osasuna,es La Liga,21,1997,5.2,3,0,0,13,3,0,13,8,15,0.0,0.0,0,28.0,11.0,19.0,36.7
1370,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,29,1989,15.3,7,0,0,41,22,0,10,17,19,1.0,0.0,0,87.0,24.0,25.0,49.0
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,4,0,0,13,20,0,21,11,22,0.0,2.0,0,53.0,6.0,16.0,27.3
1372,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,31,1987,20.8,3,0,0,26,32,1,2,42,29,0.0,0.0,0,127.0,28.0,24.0,53.8
1373,Diego Laxalt,uy URU,"DF,CC",Torino,it Serie A,26,1993,6.6,3,0,0,12,8,0,16,6,10,0.0,0.0,0,40.0,9.0,7.0,56.3
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,1,0,0,4,1,0,10,0,3,0.0,0.0,0,8.0,2.0,5.0,28.6
1375,Valentino Lazaro,at AUT,"DF,CC",Newcastle Utd,eng Premier League,23,1996,5.3,0,1,0,3,2,0,13,3,9,0.0,0.0,0,27.0,2.0,6.0,25.0
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,2,0,0,7,1,0,18,1,5,0.0,0.0,0,16.0,5.0,4.0,55.6
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,4,0,0,11,15,20,135,23,16,0.0,1.0,0,184.0,20.0,24.0,45.5
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,6,0,0,21,41,7,135,8,11,0.0,1.0,0,94.0,2.0,17.0,10.5
1379,Mickaël Le Bihan,fr FRA,"DL,DF",Nice,fr Ligue 1,29,1990,1.1,1,0,0,0,0,0,1,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3
1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,6,0,0,28,22,0,0,20,27,0.0,3.0,0,108.0,86.0,53.0,61.9
1381,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1990,27.3,3,0,0,38,20,0,7,38,27,0.0,0.0,0,121.0,64.0,65.0,49.6
1382,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,23,1996,12.0,4,0,0,33,34,0,22,12,16,0.0,0.0,0,68.0,10.0,9.0,52.6
1383,Rafael Leão,pt POR,DL,Milan,it Serie A,20,1999,15.6,0,0,0,16,15,6,37,0,4,1.0,0.0,0,42.0,19.0,41.0,31.7
1384,Adrien Lebeau,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,20,1999,0.1,0,0,0,1,1,0,1,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0
1385,Mathew Leckie,au AUS,"DF,DL",Hertha BSC,de Bundesliga,28,1991,2.2,0,0,0,4,2,0,3,2,1,0.0,0.0,0,14.0,7.0,1.0,87.5
1386,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,28,1991,28.0,1,0,0,0,2,0,0,0,0,0.0,0.0,0,30.0,11.0,2.0,84.6
1387,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,26,1993,25.0,5,0,0,38,33,1,46,32,27,0.0,0.0,0,167.0,14.0,13.0,51.9
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,2,0,0,4,6,0,7,9,2,0.0,0.0,0,49.0,13.0,12.0,52.0
1389,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,27,1991,19.1,3,0,0,16,18,15,27,15,8,0.0,0.0,0,55.0,30.0,48.0,38.5
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,3,0,0,16,6,0,2,32,12,0.0,0.0,0,78.0,55.0,13.0,80.9
1391,Moritz Leitner,de GER,CC,Norwich City,eng Premier League,26,1992,7.6,1,0,0,8,10,0,5,9,9,0.0,0.0,0,56.0,5.0,4.0,55.6
1392,Lucas Leiva,br BRA,CC,Lazio,it Serie A,32,1987,20.1,10,1,1,47,19,0,6,47,35,0.0,0.0,0,146.0,38.0,28.0,57.6
1393,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,4.9,0,0,0,6,4,0,3,10,2,0.0,0.0,0,35.0,8.0,7.0,53.3
1394,Iñigo Lekue,es ESP,"DL,DF",Athletic Club,es La Liga,26,1993,6.9,0,0,0,13,2,1,39,3,12,0.0,1.0,0,31.0,8.0,11.0,42.1
1395,Nicolas Lemaître,fr FRA,PO,Reims,fr Ligue 1,22,1997,1.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,
1396,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,23,1995,10.3,2,0,0,7,11,0,31,6,8,0.0,0.0,0,58.0,7.0,11.0,38.9
1397,Tim Lemperle,de GER,CC,Köln,de Bundesliga,17,2002,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1398,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,24,1995,26.9,11,2,2,32,25,2,0,35,31,0.0,1.0,0,139.0,59.0,38.0,60.8
1399,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,32,1987,5.5,4,0,0,10,7,0,8,8,8,0.0,0.0,0,24.0,2.0,8.0,20.0
1400,Bernd Leno,de GER,PO,Arsenal,eng Premier League,27,1992,29.4,2,0,0,0,4,0,0,0,0,0.0,0.0,0,37.0,8.0,2.0,80.0
1401,Christopher Lenz,de GER,"DF,CC",Union Berlin,de Bundesliga,24,1994,25.2,2,0,0,34,21,1,64,43,37,0.0,0.0,0,156.0,46.0,42.0,52.3
1402,Donovan Léon,gf GUF,PO,Brest,fr Ligue 1,26,1992,1.4,0,0,0,1,2,0,0,0,0,0.0,1.0,0,0.0,3.0,0.0,100.0
1403,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,32,1986,21.1,4,0,0,21,18,10,190,19,20,0.0,0.0,0,73.0,33.0,47.0,41.3
1404,Sergio León,es ESP,DL,Levante,es La Liga,30,1989,7.5,2,0,0,12,10,13,6,1,3,0.0,0.0,0,12.0,11.0,13.0,45.8
1405,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,26,1993,15.4,5,0,0,28,23,2,11,8,19,0.0,0.0,0,68.0,29.0,29.0,50.0
1406,Mehdi Léris,dz ALG,"CC,DL",Sampdoria,it Serie A,21,1998,5.7,0,0,0,7,10,0,30,6,11,0.0,0.0,0,24.0,7.0,7.0,50.0
1407,Jefferson Lerma,co COL,CC,Bournemouth,eng Premier League,24,1994,30.0,13,1,1,42,37,1,6,57,32,0.0,0.0,0,270.0,56.0,49.0,53.3
1408,Karlo Letica,hr CRO,PO,SPAL,it Serie A,22,1997,10.0,1,0,0,0,1,0,0,0,0,0.0,0.0,0,8.0,3.0,1.0,75.0
1409,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,30,1988,30.7,5,0,0,32,43,17,23,7,9,1.0,0.0,0,61.0,59.0,52.0,53.2
1410,Jamal Lewis,nir NIR,DF,Norwich City,eng Premier League,21,1998,25.6,4,0,0,15,23,2,44,25,35,0.0,0.0,0,141.0,7.0,22.0,24.1
1411,Aaron Leya Iseka,be BEL,DL,Toulouse,fr Ligue 1,21,1997,8.6,2,0,0,20,10,6,2,1,0,1.0,0.0,0,15.0,22.0,31.0,41.5
1412,Stephan Lichtsteiner,ch SUI,DF,Augsburg,de Bundesliga,35,1984,14.9,5,1,1,14,23,1,30,16,14,0.0,0.0,1,68.0,14.0,15.0,48.3
1413,Dimitri Liénard,fr FRA,CC,Strasbourg,fr Ligue 1,31,1988,16.5,3,0,0,16,7,2,128,17,24,0.0,1.0,0,133.0,16.0,19.0,45.7
1414,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,23,1996,20.2,3,0,0,8,28,0,5,28,4,0.0,0.0,0,88.0,34.0,25.0,57.6
1415,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,19,1999,27.2,5,0,0,29,18,0,2,25,15,1.0,3.0,0,146.0,71.0,39.0,64.5
1416,Isaac Lihadji,fr FRA,CC,Marseille,fr Ligue 1,17,2002,0.3,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1.0,1.0,2.0,33.3
1417,Lillo,es ESP,DF,Osasuna,es La Liga,30,1989,2.2,2,0,0,3,2,1,11,2,2,0.0,0.0,0,10.0,3.0,1.0,75.0
1418,Anderson Lima,br BRA,"CC,DF",Lazio,it Serie A,19,1999,0.7,0,0,0,5,4,0,2,0,0,0.0,0.0,0,5.0,0.0,0.0,
1419,Lucas Lima,br BRA,"DL,DF",Nantes,fr Ligue 1,27,1991,3.0,0,0,0,6,6,0,32,1,2,0.0,0.0,0,22.0,3.0,4.0,42.9
1420,Anthony Limbombe,be BEL,"DL,CC",Nantes,fr Ligue 1,25,1994,1.7,0,0,0,2,2,1,11,0,2,0.0,0.0,0,10.0,0.0,4.0,0.0
1421,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,25,1994,34.4,6,0,0,22,6,0,2,26,15,0.0,0.0,1,215.0,96.0,48.0,66.7
1422,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,24,1995,22.4,4,0,0,43,33,0,33,26,32,0.0,0.0,0,140.0,11.0,21.0,34.4
1423,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,26,1992,10.4,3,0,0,28,11,0,7,3,8,0.0,0.0,0,37.0,2.0,12.0,14.3
1424,Pol Lirola,es ESP,DF,Fiorentina,it Serie A,21,1997,29.4,4,0,0,16,7,1,80,26,20,0.0,1.0,0,153.0,14.0,17.0,45.2
1425,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,25,1993,25.9,7,1,1,21,16,3,1,28,14,1.0,2.0,0,151.0,70.0,53.0,56.9
1426,Fernando Llorente,es ESP,DL,Napoli,it Serie A,34,1985,5.6,1,0,0,11,9,3,0,1,0,0.0,0.0,0,11.0,27.0,21.0,56.3
1427,Marcos Llorente,es ESP,"CC,DL",Atlético Madrid,es La Liga,24,1995,15.2,4,0,0,24,13,4,8,14,15,1.0,0.0,0,72.0,17.0,24.0,41.5
