RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
2062,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,28,1990,11.7,736.0,716.0,18.0,8.0,2.0,2.0,18,6.0,3.0,2.0,1.0,0.0,632.0,2.0,10.0
2063,Darren Randolph,ie IRL,PO,West Ham,eng Premier League,32,1987,2.0,41.0,22.0,18.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0
2064,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,166.0,153.0,13.0,6.0,0.0,0.0,3,7.0,0.0,0.0,0.0,0.0,134.0,0.0,1.0
2065,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,31,1988,5.8,342.0,330.0,8.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,298.0,4.0,0.0
2066,Raphinha,br BRA,"CC,DL",Rennes,fr Ligue 1,22,1996,18.8,678.0,587.0,87.0,24.0,3.0,9.0,93,13.0,49.0,28.0,16.0,0.0,444.0,4.0,22.0
2067,Tobias Raschl,de GER,CC,Dortmund,de Bundesliga,19,2000,0.3,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2068,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,21,1997,29.4,989.0,960.0,25.0,3.0,10.0,10.0,33,11.0,8.0,7.0,0.0,0.0,745.0,4.0,18.0
2069,Milot Rashica,xk KVX,DL,Werder Bremen,de Bundesliga,23,1996,25.2,698.0,597.0,100.0,23.0,2.0,8.0,131,9.0,45.0,21.0,23.0,0.0,461.0,1.0,24.0
2070,Giacomo Raspadori,it ITA,"CC,DL",Sassuolo,it Serie A,19,2000,2.9,111.0,109.0,2.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,0.0,90.0,0.0,4.0
2071,Raúl,es ESP,"DL,CC",Betis,es La Liga,18,2000,0.2,7.0,6.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2072,Ante Rebić,hr CRO,"DL,CC",Milan,it Serie A,25,1993,15.5,420.0,398.0,19.0,0.0,0.0,2.0,48,10.0,4.0,2.0,0.0,0.0,253.0,3.0,18.0
2073,Ante Rebić,hr CRO,"DL,CC",Eint Frankfurt,de Bundesliga,25,1993,1.0,17.0,16.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
2074,Arkadiusz Reca,pl POL,DF,SPAL,it Serie A,24,1995,21.4,935.0,752.0,182.0,6.0,0.0,1.0,64,176.0,0.0,0.0,0.0,0.0,686.0,1.0,32.0
2075,Recio,es ESP,CC,Leganés,es La Liga,28,1991,17.4,862.0,819.0,40.0,33.0,0.0,14.0,22,3.0,4.0,1.0,2.0,0.0,736.0,3.0,19.0
2076,Daishawn Redan,nl NED,CC,Hertha BSC,de Bundesliga,18,2001,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2077,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,25,1994,30.7,1072.0,1044.0,22.0,1.0,4.0,19.0,41,4.0,0.0,0.0,0.0,0.0,763.0,6.0,30.0
2078,Fabian Reese,de GER,DL,Schalke 04,de Bundesliga,21,1997,1.0,18.0,17.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2079,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,62.0,57.0,5.0,4.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
2080,Vasco Regini,it ITA,DF,Parma,it Serie A,28,1990,0.6,23.0,22.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
2081,Sergio Reguilón,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,1808.0,1542.0,261.0,28.0,0.0,26.0,100,233.0,0.0,0.0,0.0,0.0,1419.0,5.0,38.0
2082,Ken Reichel,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,258.0,195.0,63.0,1.0,0.0,1.0,17,62.0,0.0,0.0,0.0,0.0,180.0,0.0,8.0
2083,Manolo Reina,es ESP,PO,Mallorca,es La Liga,34,1985,36.0,1195.0,767.0,427.0,121.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,751.0,1.0,1.0
2084,Pepe Reina,es ESP,PO,Aston Villa,eng Premier League,36,1982,12.0,399.0,253.0,143.0,49.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,281.0,3.0,0.0
2085,Pepe Reina,es ESP,PO,Milan,it Serie A,36,1982,1.0,36.0,24.0,11.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0
2086,Jeff Reine-Adélaïde,fr FRA,CC,Angers,fr Ligue 1,21,1998,0.9,34.0,33.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2087,Jeff Reine-Adélaïde,fr FRA,"CC,DL",Lyon,fr Ligue 1,21,1998,8.7,420.0,399.0,21.0,6.0,0.0,1.0,15,4.0,7.0,6.0,1.0,0.0,357.0,0.0,5.0
2088,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,715.0,685.0,28.0,25.0,0.0,14.0,2,3.0,0.0,0.0,0.0,0.0,626.0,2.0,4.0
2089,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,24,1995,25.0,914.0,680.0,233.0,87.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,684.0,1.0,1.0
2090,Loïc Rémy,fr FRA,DL,Lille,fr Ligue 1,32,1987,10.7,215.0,202.0,12.0,0.0,1.0,4.0,6,2.0,0.0,0.0,0.0,0.0,168.0,1.0,4.0
2091,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,96.0,89.0,7.0,1.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0
2092,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,30,1989,16.6,660.0,621.0,37.0,22.0,4.0,5.0,16,1.0,0.0,0.0,0.0,0.0,533.0,2.0,22.0
2093,Elvis Rexhbeçaj,de GER,CC,Köln,de Bundesliga,21,1997,6.9,235.0,225.0,10.0,3.0,2.0,5.0,13,4.0,3.0,3.0,0.0,0.0,162.0,0.0,11.0
2094,Gio Reyna,us USA,"CC,DL",Dortmund,de Bundesliga,16,2002,3.9,220.0,217.0,3.0,1.0,0.0,2.0,6,2.0,0.0,0.0,0.0,0.0,185.0,0.0,4.0
2095,Baptiste Reynet,fr FRA,PO,Toulouse,fr Ligue 1,28,1990,22.6,848.0,541.0,303.0,75.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,535.0,4.0,0.0
2096,Nico Ribaudo,es ESP,"DL,CC",Espanyol,es La Liga,18,2001,2.0,71.0,70.0,1.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0.0,55.0,0.0,4.0
2097,Lucas Ribeiro,br BRA,CC,Hoffenheim,de Bundesliga,20,1999,0.7,17.0,14.0,3.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2098,Franck Ribéry,fr FRA,DL,Fiorentina,it Serie A,36,1983,15.7,732.0,716.0,13.0,5.0,5.0,11.0,15,5.0,0.0,0.0,0.0,0.0,614.0,3.0,20.0
2099,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2100,Declan Rice,eng ENG,CC,West Ham,eng Premier League,20,1999,38.0,1768.0,1734.0,31.0,26.0,1.0,32.0,28,4.0,0.0,0.0,0.0,0.0,1506.0,3.0,21.0
2101,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2102,Richarlison,br BRA,"DL,CC",Everton,eng Premier League,22,1997,34.1,853.0,830.0,19.0,1.0,6.0,1.0,56,5.0,2.0,0.0,1.0,0.0,533.0,4.0,44.0
2103,Marco Richter,de GER,"CC,DL",Augsburg,de Bundesliga,21,1997,25.3,562.0,530.0,27.0,8.0,3.0,16.0,56,11.0,7.0,1.0,5.0,0.0,332.0,5.0,27.0
2104,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,1516.0,1127.0,381.0,54.0,2.0,3.0,173,250.0,77.0,44.0,26.0,0.0,993.0,8.0,44.0
2105,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,25,1993,2.0,48.0,32.0,16.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2106,Jaïro Riedewald,nl NED,"DF,CC",Crystal Palace,eng Premier League,22,1996,8.5,399.0,325.0,73.0,10.0,1.0,1.0,6,63.0,0.0,0.0,0.0,0.0,293.0,1.0,4.0
2107,Emiliano Rigoni,ar ARG,"CC,DL",Sampdoria,it Serie A,26,1993,4.8,192.0,160.0,32.0,9.0,0.0,1.0,41,7.0,16.0,7.0,5.0,0.0,127.0,0.0,10.0
2108,Tomás Rincón,ve VEN,CC,Torino,it Serie A,31,1988,30.0,1297.0,1202.0,91.0,53.0,0.0,26.0,23,38.0,0.0,0.0,0.0,0.0,1052.0,4.0,18.0
2109,Luis Rioja,es ESP,CC,Alavés,es La Liga,25,1993,18.2,446.0,419.0,24.0,8.0,0.0,0.0,57,5.0,4.0,1.0,2.0,0.0,304.0,3.0,25.0
2110,Renaud Ripart,fr FRA,"DL,DF",Nîmes,fr Ligue 1,26,1993,22.5,624.0,538.0,81.0,0.0,2.0,2.0,30,48.0,0.0,0.0,0.0,0.0,416.0,5.0,17.0
2111,Rodrigo Riquelme,es ESP,"DL,CC",Atlético Madrid,es La Liga,19,2000,0.1,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2112,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,1111.0,949.0,156.0,21.0,0.0,5.0,89,131.0,4.0,0.0,0.0,0.0,843.0,6.0,27.0
2113,Marcel Risse,de GER,"CC,DL",Köln,de Bundesliga,29,1989,1.5,73.0,59.0,14.0,2.0,2.0,1.0,16,6.0,6.0,2.0,4.0,0.0,31.0,0.0,9.0
2114,Mihailo Ristić,rs SRB,"DF,CC",Montpellier,fr Ligue 1,23,1995,9.0,375.0,320.0,55.0,4.0,0.0,1.0,28,51.0,0.0,0.0,0.0,0.0,272.0,0.0,21.0
2115,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,29,1989,14.6,701.0,543.0,155.0,25.0,0.0,9.0,99,73.0,57.0,28.0,16.0,3.0,480.0,3.0,21.0
2116,Marlon Ritter,de GER,CC,Paderborn 07,de Bundesliga,24,1994,4.8,210.0,173.0,37.0,16.0,0.0,2.0,27,5.0,16.0,5.0,8.0,1.0,138.0,0.0,7.0
2117,Cristian Rivera,es ESP,CC,Leganés,es La Liga,22,1997,3.5,122.0,121.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0
2118,Maxence Rivera,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,17,2002,0.3,9.0,9.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2119,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,95.0,91.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
2120,Roberto,es ESP,PO,West Ham,eng Premier League,33,1986,7.6,230.0,154.0,75.0,34.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,0.0
2121,Roberto,es ESP,PO,Alavés,es La Liga,33,1986,8.8,236.0,128.0,108.0,42.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0
2122,Sergi Roberto,es ESP,"DF,CC",Barcelona,es La Liga,27,1992,26.0,2155.0,2019.0,131.0,22.0,1.0,4.0,30,106.0,3.0,0.0,0.0,0.0,1955.0,5.0,20.0
2123,Patrick Roberts,eng ENG,"DL,CC",Norwich City,eng Premier League,22,1997,0.3,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2124,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2996.0,2606.0,386.0,54.0,2.0,28.0,210,290.0,42.0,6.0,26.0,0.0,2391.0,4.0,49.0
2125,Callum Robinson,ie IRL,"DL,CC",Sheffield Utd,eng Premier League,24,1995,7.5,154.0,142.0,12.0,0.0,0.0,3.0,15,1.0,0.0,0.0,0.0,0.0,120.0,0.0,3.0
2126,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,274.0,247.0,27.0,8.0,0.0,3.0,6,19.0,0.0,0.0,0.0,0.0,203.0,0.0,5.0
2127,Joel Robles,es ESP,PO,Betis,es La Liga,29,1990,32.1,1151.0,814.0,332.0,91.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,840.0,5.0,0.0
2128,Marc Roca,es ESP,CC,Espanyol,es La Liga,22,1996,33.4,1734.0,1638.0,88.0,66.0,2.0,43.0,55,1.0,19.0,8.0,8.0,0.0,1374.0,8.0,15.0
2129,Rubén Rochina,es ESP,CC,Levante,es La Liga,28,1991,20.8,971.0,856.0,106.0,28.0,6.0,26.0,69,15.0,27.0,18.0,4.0,0.0,694.0,9.0,16.0
2130,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,28,1990,21.5,1194.0,1140.0,49.0,22.0,0.0,10.0,20,7.0,16.0,0.0,11.0,0.0,1006.0,5.0,27.0
2131,Rodri,es ESP,CC,Manchester City,eng Premier League,23,1996,27.6,2590.0,2562.0,27.0,25.0,2.0,23.0,8,2.0,0.0,0.0,0.0,0.0,2400.0,1.0,17.0
2132,Rodrigo,es ESP,DL,Valencia,es La Liga,28,1991,20.9,639.0,613.0,21.0,4.0,12.0,14.0,32,3.0,1.0,0.0,0.0,0.0,470.0,5.0,10.0
2133,Kévin Rodrigues,pt POR,"DF,CC",Leganés,es La Liga,25,1994,21.5,773.0,625.0,146.0,34.0,1.0,2.0,143,69.0,41.0,11.0,22.0,1.0,502.0,2.0,20.0
2134,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2135,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,32,1987,15.6,307.0,300.0,5.0,0.0,5.0,3.0,25,4.0,0.0,0.0,0.0,0.0,182.0,2.0,13.0
2136,Óscar Rodríguez Arnaiz,es ESP,"CC,DL",Leganés,es La Liga,21,1998,21.3,811.0,687.0,119.0,37.0,4.0,11.0,96,6.0,41.0,15.0,17.0,1.0,549.0,5.0,21.0
2137,Dani Rodríguez,es ESP,"CC,DL",Mallorca,es La Liga,31,1988,33.8,1168.0,1080.0,82.0,51.0,2.0,19.0,54,7.0,14.0,5.0,3.0,0.0,933.0,6.0,22.0
2138,Guido Rodríguez,ar ARG,CC,Betis,es La Liga,25,1994,10.4,513.0,496.0,17.0,16.0,0.0,8.0,0,1.0,0.0,0.0,0.0,0.0,438.0,0.0,8.0
2139,James Rodríguez,co COL,"CC,DL",Real Madrid,es La Liga,28,1991,4.7,303.0,271.0,30.0,12.0,5.0,9.0,26,4.0,13.0,1.0,8.0,0.0,233.0,2.0,5.0
2140,Jay Rodriguez,eng ENG,DL,Burnley,eng Premier League,30,1989,22.4,483.0,477.0,4.0,1.0,2.0,5.0,15,2.0,0.0,0.0,0.0,0.0,326.0,2.0,12.0
2141,Mario Rodriguez,es ESP,CC,Granada,es La Liga,22,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,270.0,235.0,35.0,6.0,0.0,8.0,5,29.0,0.0,0.0,0.0,0.0,233.0,0.0,4.0
2143,Rodrygo,br BRA,DL,Real Madrid,es La Liga,18,2001,11.3,504.0,491.0,11.0,0.0,0.0,3.0,38,10.0,1.0,0.0,0.0,0.0,419.0,2.0,11.0
2144,Jack Rodwell,eng ENG,CC,Sheffield Utd,eng Premier League,28,1991,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2145,Marko Rog,hr CRO,CC,Cagliari,it Serie A,24,1995,25.7,1185.0,1109.0,70.0,36.0,3.0,12.0,42,4.0,28.0,13.0,12.0,0.0,990.0,6.0,25.0
2146,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,346.0,330.0,16.0,13.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,295.0,0.0,1.0
2147,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,700.0,587.0,110.0,24.0,0.0,2.0,42,85.0,1.0,0.0,1.0,0.0,588.0,3.0,17.0
2148,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,60.0,48.0,12.0,1.0,0.0,1.0,3,11.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2149,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,1054.0,1021.0,31.0,30.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,979.0,2.0,2.0
2150,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,1994.0,1930.0,62.0,54.0,0.0,8.0,0,8.0,0.0,0.0,0.0,0.0,1808.0,2.0,7.0
2151,Alaixys Romao,tg TOG,CC,Reims,fr Ligue 1,35,1984,19.8,986.0,928.0,56.0,51.0,4.0,10.0,5,5.0,0.0,0.0,0.0,0.0,814.0,2.0,5.0
2152,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,1572.0,1444.0,126.0,78.0,0.0,6.0,2,48.0,0.0,0.0,0.0,0.0,1380.0,2.0,9.0
2153,Luka Romero,ar ARG,DL,Mallorca,es La Liga,14,2004,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2154,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,27,1991,20.7,1083.0,1071.0,11.0,11.0,1.0,9.0,6,0.0,0.0,0.0,0.0,0.0,871.0,1.0,19.0
2155,Rômulo,it ITA,CC,Brescia,it Serie A,32,1987,19.1,543.0,510.0,32.0,20.0,1.0,4.0,36,7.0,5.0,1.0,2.0,0.0,433.0,1.0,18.0
2156,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,7.0,6.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2157,Cristiano Ronaldo,pt POR,DL,Juventus,it Serie A,34,1985,32.4,1267.0,1224.0,39.0,8.0,2.0,9.0,36,23.0,3.0,0.0,0.0,0.0,1052.0,4.0,40.0
2158,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,599.0,501.0,96.0,22.0,0.0,11.0,9,74.0,0.0,0.0,0.0,0.0,450.0,2.0,9.0
2159,Valentin Rongier,fr FRA,CC,Marseille,fr Ligue 1,24,1994,19.9,1268.0,1245.0,20.0,16.0,2.0,13.0,7,3.0,1.0,1.0,0.0,0.0,1089.0,3.0,14.0
2160,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,24,1994,3.0,178.0,164.0,14.0,6.0,1.0,2.0,6,2.0,2.0,2.0,0.0,0.0,154.0,0.0,2.0
2161,Marten de Roon,nl NED,"CC,DF",Atalanta,it Serie A,28,1991,30.2,2046.0,1973.0,67.0,43.0,0.0,21.0,19,24.0,0.0,0.0,0.0,0.0,1764.0,6.0,28.0
2162,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,935.0,704.0,223.0,12.0,0.0,11.0,80,204.0,7.0,0.0,3.0,1.0,623.0,8.0,31.0
2163,Antonio Rosati,it ITA,PO,Torino,it Serie A,36,1983,1.0,36.0,19.0,16.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0
2164,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,580.0,490.0,87.0,16.0,1.0,0.0,37,70.0,1.0,0.0,1.0,0.0,437.0,3.0,15.0
2165,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,422.0,364.0,56.0,11.0,0.0,2.0,8,45.0,0.0,0.0,0.0,0.0,322.0,2.0,8.0
2166,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,1065.0,1012.0,50.0,46.0,0.0,18.0,1,3.0,0.0,0.0,0.0,0.0,905.0,3.0,2.0
2167,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,28,1991,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2168,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,1081.0,834.0,246.0,6.0,0.0,4.0,71,240.0,0.0,0.0,0.0,0.0,774.0,1.0,31.0
2169,Nolan Roux,fr FRA,DL,Nîmes,fr Ligue 1,31,1988,6.5,139.0,123.0,16.0,1.0,0.0,1.0,6,0.0,0.0,0.0,0.0,0.0,96.0,0.0,7.0
2170,Nicolò Rovella,it ITA,CC,Genoa,it Serie A,17,2001,1.2,68.0,68.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0
2171,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,1555.0,1472.0,78.0,35.0,1.0,5.0,15,43.0,0.0,0.0,0.0,0.0,1233.0,5.0,16.0
2172,Rubén,es ESP,PO,Osasuna,es La Liga,35,1984,17.6,525.0,316.0,202.0,60.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,269.0,7.0,0.0
2173,Waldo Rubio,es ESP,"CC,DL",Valladolid,es La Liga,23,1995,9.8,305.0,296.0,8.0,1.0,3.0,10.0,26,4.0,0.0,0.0,0.0,0.0,189.0,1.0,17.0
2174,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,1511.0,1471.0,33.0,28.0,3.0,26.0,7,5.0,0.0,0.0,0.0,0.0,1301.0,7.0,8.0
2175,Sebastian Rudy,de GER,"CC,DF",Hoffenheim,de Bundesliga,29,1990,30.4,1532.0,1381.0,141.0,35.0,6.0,5.0,86,56.0,50.0,12.0,35.0,1.0,1202.0,10.0,35.0
2176,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,32,1986,22.0,623.0,390.0,232.0,73.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,418.0,1.0,1.0
2177,Dion Ruffo Luci,it ITA,CC,Bologna,it Serie A,18,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,452.0,444.0,7.0,7.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,393.0,1.0,1.0
2179,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,2003.0,1754.0,247.0,52.0,1.0,11.0,122,167.0,28.0,14.0,8.0,0.0,1637.0,2.0,41.0
2180,Aitor Ruibal,es ESP,"DF,CC",Leganés,es La Liga,23,1996,13.6,403.0,371.0,28.0,2.0,0.0,2.0,29,24.0,1.0,0.0,1.0,0.0,293.0,4.0,11.0
2181,Fabián Ruiz Peña,es ESP,CC,Napoli,it Serie A,23,1996,29.8,2365.0,2291.0,70.0,54.0,5.0,30.0,14,16.0,0.0,0.0,0.0,0.0,2136.0,4.0,27.0
2182,Gerónimo Rulli,ar ARG,PO,Montpellier,fr Ligue 1,27,1992,25.0,882.0,599.0,281.0,78.0,0.0,7.0,0,0.0,0.0,0.0,0.0,0.0,689.0,2.0,1.0
2183,Lukas Rupp,de GER,"DL,CC",Norwich City,eng Premier League,28,1991,7.7,272.0,264.0,8.0,2.0,2.0,0.0,3,4.0,0.0,0.0,0.0,0.0,205.0,0.0,10.0
2184,Lukas Rupp,de GER,CC,Hoffenheim,de Bundesliga,28,1991,3.8,155.0,151.0,3.0,0.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,128.0,1.0,5.0
2185,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,27,1992,38.0,1482.0,1145.0,330.0,56.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,1217.0,7.0,4.0
2186,Julian Ryerson,no NOR,"DF,CC",Union Berlin,de Bundesliga,21,1997,4.1,173.0,128.0,43.0,0.0,0.0,0.0,13,43.0,0.0,0.0,0.0,0.0,116.0,2.0,12.0
2187,Frederik Rønnow,dk DEN,PO,Eint Frankfurt,de Bundesliga,26,1992,9.0,342.0,262.0,80.0,18.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0
2188,João Victor Santos Sá,br BRA,"CC,DL",Wolfsburg,de Bundesliga,25,1994,18.1,438.0,423.0,10.0,1.0,0.0,1.0,25,4.0,2.0,1.0,0.0,0.0,317.0,5.0,14.0
2189,Roli Pereira de Sa,fr FRA,CC,Nantes,fr Ligue 1,22,1996,0.1,13.0,12.0,1.0,0.0,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0
2190,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,590.0,497.0,93.0,7.0,3.0,1.0,31,86.0,0.0,0.0,0.0,0.0,471.0,0.0,14.0
2191,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,1971.0,1518.0,442.0,63.0,2.0,19.0,89,378.0,1.0,0.0,1.0,0.0,1412.0,11.0,46.0
2192,Abdelhamid Sabiri,ma MAR,CC,Paderborn 07,de Bundesliga,22,1996,11.6,438.0,416.0,21.0,18.0,0.0,11.0,3,3.0,0.0,0.0,0.0,0.0,346.0,1.0,13.0
2193,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,25,1994,27.8,1549.0,1404.0,132.0,31.0,2.0,15.0,107,85.0,16.0,1.0,9.0,0.0,1150.0,13.0,37.0
2194,Ihsan Sacko,fr FRA,DL,Nice,fr Ligue 1,22,1997,1.6,43.0,42.0,1.0,0.0,1.0,1.0,3,1.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
2195,Alexis Saelemaekers,be BEL,"DL,DF",Milan,it Serie A,20,1999,7.6,336.0,306.0,28.0,0.0,1.0,0.0,24,23.0,5.0,0.0,3.0,0.0,271.0,2.0,10.0
2196,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,165.0,162.0,3.0,3.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
2197,Nuri Şahin,tr TUR,CC,Werder Bremen,de Bundesliga,30,1988,13.9,789.0,674.0,112.0,61.0,1.0,2.0,73,1.0,50.0,23.0,22.0,0.0,588.0,3.0,12.0
