RL2018-2019,Jugador2018-2019,País2018-2019,Posc2018-2019,Equipo2018-2019,Comp2018-2019,Edad2018-2019,Nacimiento2018-2019,PJ2018-2019,Titular2018-2019,Mín2018-2019,90 s2018-2019,Gls.2018-2019,Ass2018-2019,G+A2018-2019,G-TP2018-2019,TP2018-2019,TPint2018-2019,TA2018-2019,TR2018-2019,xG2018-2019,npxG2018-2019,xAG2018-2019,npxG+xAG2018-2019,PrgC2018-2019,PrgP2018-2019,PrgR2018-2019,Gls..12018-2019,Ast2018-2019,G+A.12018-2019,G-TP.12018-2019,G+A-TP2018-2019,xG.12018-2019,xAG.12018-2019,xG+xAG2018-2019,npxG.12018-2019,npxG+xAG.12018-2019
1098,Roger Ibanez,br BRA,"DF,DL",Atalanta,it Serie A,19,1998,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,Jordon Ibe,eng ENG,"CC,DF",Bournemouth,eng Premier League,22,1995,19,9,797,8.9,1,1,2,1,0,0,1,0,0.8,0.8,0.6,1.4,56,28,47,0.11,0.11,0.23,0.11,0.23,0.09,0.07,0.16,0.09,0.16
1100,Vedad Ibišević,ba BIH,DL,Hertha BSC,de Bundesliga,33,1984,28,24,1807,20.1,10,2,12,9,1,1,5,1,12.4,11.8,1.4,13.2,14,38,111,0.5,0.1,0.6,0.45,0.55,0.62,0.07,0.69,0.59,0.66
2203,Vicente Iborra,es ESP,CC,Leicester City,eng Premier League,30,1988,27,22,1894,21.0,3,1,4,3,0,0,7,0,2.4,2.4,1.0,3.5,8,85,50,0.16,0.05,0.22,0.16,0.22,0.19,0.07,0.26,0.19,0.26
1103,Didier Ibrahim Ndong,ga GAB,CC,Guingamp,fr Ligue 1,24,1994,11,8,744,8.3,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,13,33,12,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
1104,Mauro Icardi,ar ARG,DL,Inter,it Serie A,25,1993,29,24,2267,25.2,11,4,15,6,5,6,0,0,15.2,10.5,3.3,13.8,19,40,137,0.44,0.16,0.6,0.24,0.4,0.6,0.13,0.74,0.42,0.55
1105,Salvador Ichazo,uy URU,PO,Torino,it Serie A,26,1992,3,2,251,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Edgar Ié,gw GNB,DF,Lille,fr Ligue 1,24,1994,16,10,1015,11.3,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,11,28,12,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1108,Borja Iglesias,es ESP,DL,Espanyol,es La Liga,25,1993,37,35,3075,34.2,17,3,20,14,3,3,5,0,16.0,13.6,4.1,17.7,52,31,251,0.5,0.09,0.59,0.41,0.5,0.47,0.12,0.59,0.4,0.52
1109,Kelechi Iheanacho,ng NGA,"DL,CC",Leicester City,eng Premier League,21,1996,30,9,941,10.5,1,3,4,1,0,0,2,0,2.1,2.1,1.6,3.6,13,23,63,0.1,0.29,0.38,0.1,0.38,0.2,0.15,0.35,0.2,0.35
1110,Jordan Ikoko,cd COD,DF,Guingamp,fr Ligue 1,24,1994,20,19,1707,19.0,0,0,0,0,0,0,3,0,0.2,0.2,1.0,1.2,49,63,73,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
1111,Jonathan Ikone,fr FRA,"CC,DL",Lille,fr Ligue 1,20,1998,38,34,2796,31.1,3,9,12,3,0,0,3,0,5.1,5.1,6.2,11.2,112,96,199,0.1,0.29,0.39,0.1,0.39,0.16,0.2,0.36,0.16,0.36
1112,Ivo Iličević,hr CRO,CC,Nürnberg,de Bundesliga,31,1986,3,0,39,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,Josip Iličić,si SVN,"DL,CC",Atalanta,it Serie A,30,1988,31,23,2145,23.8,12,7,19,12,0,1,5,1,10.6,9.9,7.5,17.4,155,181,286,0.5,0.29,0.8,0.5,0.8,0.45,0.32,0.76,0.41,0.73
1114,Asier Illarramendi,es ESP,CC,Real Sociedad,es La Liga,28,1990,23,20,1821,20.2,1,1,2,1,0,0,8,0,0.5,0.5,1.4,1.9,24,144,6,0.05,0.05,0.1,0.05,0.1,0.02,0.07,0.1,0.02,0.1
1115,Stefan Ilsanker,at AUT,"DF,CC",RB Leipzig,de Bundesliga,29,1989,19,10,933,10.4,0,0,0,0,0,0,5,1,0.5,0.5,0.3,0.8,2,39,4,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
1116,Giannelli Imbula,cd COD,CC,Rayo Vallecano,es La Liga,25,1992,22,21,1732,19.2,1,1,2,1,0,0,7,0,0.9,0.9,0.9,1.8,51,114,19,0.05,0.05,0.1,0.05,0.1,0.04,0.05,0.09,0.04,0.09
1117,Ciro Immobile,it ITA,DL,Lazio,it Serie A,28,1990,36,31,2859,31.8,15,6,21,11,4,4,6,0,15.9,12.7,6.0,18.7,103,74,335,0.47,0.19,0.66,0.35,0.54,0.5,0.19,0.69,0.4,0.59
1118,Emmanuel Imorou,bj BEN,DF,Caen,fr Ligue 1,29,1988,16,12,1119,12.4,0,1,1,0,0,0,2,0,0.1,0.1,0.2,0.3,21,23,30,0.0,0.08,0.08,0.0,0.08,0.01,0.01,0.02,0.01,0.02
1119,Svante Ingelsson,se SWE,"DF,CC",Udinese,it Serie A,20,1998,3,1,97,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
1120,Roberto Inglese,it ITA,DL,Parma,it Serie A,26,1991,25,23,1965,21.8,9,0,9,7,2,2,3,0,8.2,6.7,1.5,8.1,29,24,99,0.41,0.0,0.41,0.32,0.32,0.38,0.07,0.44,0.3,0.37
1121,Danny Ings,eng ENG,DL,Southampton,eng Premier League,26,1992,24,23,1651,18.3,7,3,10,4,3,3,1,0,9.4,7.0,3.1,10.1,21,56,125,0.38,0.16,0.55,0.22,0.38,0.51,0.17,0.68,0.38,0.55
1122,Lorenzo Insigne,it ITA,"DL,CC",Napoli,it Serie A,27,1991,28,24,2073,23.0,10,6,16,9,1,2,6,1,9.9,8.3,4.7,13.0,76,133,258,0.43,0.26,0.69,0.39,0.65,0.43,0.2,0.63,0.36,0.56
1123,Emiliano Insúa,ar ARG,DF,Stuttgart,de Bundesliga,29,1989,27,24,2114,23.5,2,2,4,2,0,0,4,1,0.5,0.5,2.5,3.0,70,105,108,0.09,0.09,0.17,0.09,0.17,0.02,0.11,0.13,0.02,0.13
1124,Pablo Insua,es ESP,DF,Huesca,es La Liga,24,1993,10,10,776,8.6,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,3,15,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
2251,Takashi Inui,jp JPN,"CC,DL",Alavés,es La Liga,30,1988,20,15,1205,13.399999999999999,2,0,2,2,0,0,0,0,3.2,3.2,0.7,3.9,32,30,79,0.22,0.0,0.22,0.22,0.22,0.47,0.1,0.5700000000000001,0.47,0.5700000000000001
1127,Artur Ioniță,md MDA,CC,Cagliari,it Serie A,27,1990,37,34,2968,33.0,3,2,5,3,0,0,4,1,3.7,3.7,1.3,5.0,42,67,80,0.09,0.06,0.15,0.09,0.15,0.11,0.04,0.15,0.11,0.15
1128,Gorka Iraizoz,es ESP,PO,Girona,es La Liga,37,1981,7,6,559,6.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,Carlos Isaac,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,6,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11
1130,Isco,es ESP,"CC,DL",Real Madrid,es La Liga,26,1992,27,11,1192,13.2,3,2,5,3,0,0,3,0,5.1,5.1,2.8,7.9,46,119,91,0.23,0.15,0.38,0.23,0.38,0.38,0.21,0.59,0.38,0.59
1131,Mikael Ishak,se SWE,DL,Nürnberg,de Bundesliga,25,1993,29,22,1917,21.3,4,3,7,4,0,1,1,0,4.5,3.8,2.1,5.9,25,27,100,0.19,0.14,0.33,0.19,0.33,0.21,0.1,0.31,0.18,0.28
1132,Wilson Isidor,fr FRA,DL,Monaco,fr Ligue 1,17,2000,1,0,42,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,4,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
1133,Gian-Luca Itter,de GER,DF,Wolfsburg,de Bundesliga,19,1999,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,Manuel Iturra,cl CHI,CC,Villarreal,es La Liga,34,1984,3,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,Ander Iturraspe,es ESP,CC,Athletic Club,es La Liga,29,1989,3,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Ivi,es ESP,"CC,DL",Valladolid,es La Liga,24,1994,3,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
1137,Alex Iwobi,ng NGA,"DL,CC",Arsenal,eng Premier League,22,1996,35,22,1970,21.9,3,6,9,3,0,0,0,0,3.5,3.5,7.0,10.5,132,141,234,0.14,0.27,0.41,0.14,0.41,0.16,0.32,0.48,0.16,0.48
1138,José Izquierdo,co COL,"CC,DL",Brighton,eng Premier League,26,1992,15,9,795,8.8,0,1,1,0,0,0,1,0,0.6,0.6,0.4,1.0,20,19,58,0.0,0.11,0.11,0.0,0.11,0.06,0.05,0.11,0.06,0.11
1139,Armando Izzo,it ITA,DF,Torino,it Serie A,26,1992,37,37,3271,36.3,4,1,5,4,0,0,6,0,2.9,2.9,1.1,4.0,55,165,26,0.11,0.03,0.14,0.11,0.14,0.08,0.03,0.11,0.08,0.11
1140,Koo Ja-cheol,kr KOR,CC,Augsburg,de Bundesliga,29,1989,26,19,1640,18.2,2,1,3,2,0,0,3,0,3.7,3.7,0.8,4.5,24,65,48,0.11,0.05,0.16,0.11,0.16,0.2,0.05,0.25,0.2,0.25
1141,Lukas Jäger,at AUT,"DL,CC",Nürnberg,de Bundesliga,24,1994,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
1142,Phil Jagielka,eng ENG,DF,Everton,eng Premier League,35,1982,7,4,331,3.7,1,0,1,1,0,0,0,1,0.6,0.6,0.3,0.9,0,6,0,0.27,0.0,0.27,0.27,0.27,0.16,0.07,0.24,0.16,0.24
1143,Alireza Jahanbakhsh,ir IRN,"DL,CC",Brighton,eng Premier League,24,1993,19,12,1020,11.3,0,0,0,0,0,0,2,0,0.8,0.8,0.2,1.0,14,18,56,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09
1144,Christophe Jallet,fr FRA,DF,Nice,fr Ligue 1,34,1983,14,11,885,9.8,1,0,1,1,0,0,3,0,0.5,0.5,0.2,0.7,10,83,46,0.1,0.0,0.1,0.1,0.1,0.05,0.02,0.07,0.05,0.07
1145,Jandrei,br BRA,PO,Genoa,it Serie A,25,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,Christoph Janker,de GER,"CC,DL",Augsburg,de Bundesliga,33,1985,4,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,Marko Janković,me MNE,"DF,CC",SPAL,it Serie A,23,1995,4,0,54,0.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.14,0.17,0.31,0.14,0.31
1148,Jakub Jankto,cz CZE,CC,Sampdoria,it Serie A,22,1996,25,7,963,10.7,0,0,0,0,0,0,2,0,1.7,1.7,0.8,2.5,32,52,80,0.0,0.0,0.0,0.0,0.0,0.16,0.07,0.23,0.16,0.23
1149,Daryl Janmaat,nl NED,DF,Watford,eng Premier League,29,1989,18,17,1520,16.9,0,2,2,0,0,0,3,0,0.5,0.5,0.8,1.2,32,67,51,0.0,0.12,0.12,0.0,0.12,0.03,0.05,0.07,0.03,0.07
1150,Vincent Janssen,nl NED,DL,Tottenham,eng Premier League,24,1994,3,0,39,0.4,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,0,6,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86
1151,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,28,1990,14,10,933,10.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,7,36,2,0.0,0.1,0.1,0.0,0.1,0.02,0.03,0.06,0.02,0.06
1152,Adnan Januzaj,be BEL,"DL,CC",Real Sociedad,es La Liga,23,1995,20,13,1254,13.9,1,3,4,1,0,0,1,0,2.4,2.4,3.0,5.4,72,54,173,0.07,0.22,0.29,0.07,0.29,0.17,0.21,0.39,0.17,0.39
1153,Nicolas Janvier,fr FRA,CC,Rennes,fr Ligue 1,19,1998,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,Paweł Jaroszyński,pl POL,DF,Chievo,it Serie A,23,1994,19,15,1348,15.0,0,0,0,0,0,0,2,0,0.2,0.2,1.6,1.8,34,60,39,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12
1155,Rune Jarstein,no NOR,PO,Hertha BSC,de Bundesliga,33,1984,31,31,2745,30.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,Jason,es ESP,"DF,DL",Levante,es La Liga,24,1994,30,26,2330,25.9,2,5,7,2,0,0,10,0,3.2,3.2,4.8,8.0,71,75,124,0.08,0.19,0.27,0.08,0.27,0.12,0.19,0.31,0.12,0.31
1157,Dennis Jastrzembski,pl POL,"DL,DF",Hertha BSC,de Bundesliga,18,2000,5,0,61,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,1,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12
1158,Assil Jaziri,tn TUN,DL,Nice,fr Ligue 1,18,1999,3,0,37,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,3,4,6,0.0,0.0,0.0,0.0,0.0,0.82,0.14,0.96,0.82,0.96
1159,Corentin Jean,fr FRA,"DL,CC",Toulouse,fr Ligue 1,23,1995,19,6,629,7.0,0,0,0,0,0,0,1,0,1.5,1.5,1.5,2.9,17,12,54,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.42,0.21,0.42
1160,Benjamin Jeannot,fr FRA,"DL,CC",Dijon,fr Ligue 1,26,1992,21,19,1436,16.0,2,0,2,2,0,0,3,0,3.5,3.5,0.5,4.0,6,45,87,0.13,0.0,0.13,0.13,0.13,0.22,0.03,0.25,0.22,0.25
1161,Tin Jedvaj,hr CRO,DF,Leverkusen,de Bundesliga,22,1995,16,13,1121,12.5,0,0,0,0,0,0,3,0,0.7,0.7,0.2,1.0,21,54,36,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
1162,Jemerson,br BRA,"DF,CC",Monaco,fr Ligue 1,25,1992,25,25,2224,24.7,0,1,1,0,0,0,9,1,0.4,0.4,0.3,0.7,10,62,1,0.0,0.04,0.04,0.0,0.04,0.02,0.01,0.03,0.02,0.03
1163,Carl Jenkinson,eng ENG,DF,Arsenal,eng Premier League,26,1992,3,2,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
1164,Fredrik Jensen,fi FIN,"DL,CC",Augsburg,de Bundesliga,20,1997,6,2,207,2.3,0,0,0,0,0,0,0,0,0.3,0.3,0.8,1.0,3,3,9,0.0,0.0,0.0,0.0,0.0,0.12,0.33,0.45,0.12,0.45
1165,Mathias Jensen,dk DEN,"CC,DL",Celta Vigo,es La Liga,22,1996,6,3,235,2.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,7,10,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08
1166,Jesé,es ESP,"DL,CC",Betis,es La Liga,25,1993,14,9,779,8.7,2,0,2,2,0,0,2,0,3.3,3.3,0.7,4.0,22,15,55,0.23,0.0,0.23,0.23,0.23,0.38,0.08,0.46,0.38,0.46
1167,Gabriel Jesus,br BRA,DL,Manchester City,eng Premier League,21,1997,29,8,1036,11.5,7,3,10,6,1,1,1,0,11.2,10.5,2.3,12.7,35,21,128,0.61,0.26,0.87,0.52,0.78,0.97,0.2,1.17,0.91,1.11
1168,Juan Jesus,br BRA,DF,Roma,it Serie A,27,1991,20,15,1403,15.6,1,0,1,1,0,0,4,0,0.7,0.7,0.0,0.7,3,44,1,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05
1169,Raúl Jiménez,mx MEX,DL,Wolves,eng Premier League,27,1991,38,36,3111,34.6,13,7,20,11,2,2,4,0,15.1,13.6,6.3,19.8,76,82,236,0.38,0.2,0.58,0.32,0.52,0.44,0.18,0.62,0.39,0.57
1170,Joaquín,es ESP,"DL,CC",Betis,es La Liga,37,1981,30,17,1696,18.8,6,0,6,6,0,0,5,0,3.2,3.2,3.5,6.8,85,85,170,0.32,0.0,0.32,0.32,0.32,0.17,0.19,0.36,0.17,0.36
1171,Joelinton,br BRA,"DL,CC",Hoffenheim,de Bundesliga,21,1996,28,25,2130,23.7,7,5,12,7,0,0,5,0,8.3,8.3,5.2,13.5,53,72,160,0.3,0.21,0.51,0.3,0.51,0.35,0.22,0.57,0.35,0.57
1172,Aron Jóhannsson,us USA,CC,Werder Bremen,de Bundesliga,27,1990,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,Stefan Johansen,no NOR,CC,Fulham,eng Premier League,27,1991,12,4,417,4.6,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.1,3,36,15,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
1174,Jakob Johansson,se SWE,CC,Rennes,fr Ligue 1,28,1990,16,7,712,7.9,1,0,1,1,0,0,0,0,0.6,0.6,0.5,1.0,10,38,3,0.13,0.0,0.13,0.13,0.13,0.07,0.06,0.13,0.07,0.13
1175,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,18,2000,1,1,62,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,Fabian Johnson,us USA,"DF,DL",M'Gladbach,de Bundesliga,30,1987,18,11,1012,11.2,1,0,1,1,0,0,1,0,1.1,1.1,0.5,1.6,20,43,43,0.09,0.0,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14
1177,Tyreke Johnson,eng ENG,CC,Southampton,eng Premier League,19,1998,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,Karl-Johan Johnsson,se SWE,PO,Guingamp,fr Ligue 1,28,1990,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,Jonathas,br BRA,DL,Hannover 96,de Bundesliga,29,1989,10,6,607,6.7,3,1,4,2,1,1,3,1,2.3,1.5,0.1,1.6,9,8,33,0.44,0.15,0.59,0.3,0.44,0.34,0.01,0.35,0.22,0.24
1180,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,26,1992,18,15,1263,14.0,0,1,1,0,0,0,1,0,0.4,0.4,0.5,1.0,11,35,2,0.0,0.07,0.07,0.0,0.07,0.03,0.04,0.07,0.03,0.07
1181,Jony,es ESP,"CC,DL",Alavés,es La Liga,27,1991,36,34,2971,33.0,5,11,16,5,0,0,3,0,4.6,4.6,9.6,14.2,119,76,220,0.15,0.33,0.48,0.15,0.48,0.14,0.29,0.43,0.14,0.43
1182,Joan Jordán,es ESP,CC,Eibar,es La Liga,24,1994,36,32,2875,31.9,4,4,8,4,0,0,10,0,2.6,2.6,5.0,7.6,44,184,92,0.13,0.13,0.25,0.13,0.25,0.08,0.16,0.24,0.08,0.24
1183,Bruno Jordão,pt POR,"CC,DF",Lazio,it Serie A,19,1998,3,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,8,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
1184,Jorginho,it ITA,CC,Chelsea,eng Premier League,26,1991,37,37,3156,35.1,2,0,2,1,1,1,8,0,1.4,0.6,3.2,3.8,30,323,46,0.06,0.0,0.06,0.03,0.03,0.04,0.09,0.13,0.02,0.11
1185,Willian José,br BRA,DL,Real Sociedad,es La Liga,26,1991,31,28,2367,26.3,11,5,16,6,5,7,5,1,11.7,6.5,3.7,10.2,18,60,190,0.42,0.19,0.61,0.23,0.42,0.44,0.14,0.58,0.25,0.39
1186,Joselu,es ESP,DL,Newcastle Utd,eng Premier League,28,1990,16,5,596,6.6,2,0,2,2,0,0,1,0,1.6,1.6,0.0,1.6,4,8,28,0.3,0.0,0.3,0.3,0.3,0.24,0.0,0.25,0.24,0.25
1187,Evens Joseph,fr FRA,"CC,DL",Caen,fr Ligue 1,19,1999,13,2,340,3.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,11,4,38,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
1188,Diogo Jota,pt POR,"DL,CC",Wolves,eng Premier League,21,1996,33,29,2355,26.2,9,5,14,9,0,0,11,0,8.8,8.8,5.3,14.0,125,71,182,0.34,0.19,0.54,0.34,0.54,0.34,0.2,0.54,0.34,0.54
1189,Aleksandar Jovanović,rs SRB,PO,Huesca,es La Liga,25,1992,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,16,15,1377,15.3,0,0,0,0,0,0,7,1,0.2,0.2,0.0,0.3,11,72,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
1191,Stevan Jovetić,me MNE,"CC,DL",Monaco,fr Ligue 1,28,1989,8,4,399,4.4,2,0,2,2,0,0,1,0,2.2,2.2,0.5,2.8,7,14,17,0.45,0.0,0.45,0.45,0.45,0.51,0.12,0.63,0.51,0.63
1192,Luka Jović,rs SRB,"DL,CC",Eint Frankfurt,de Bundesliga,20,1997,32,25,2243,24.9,17,5,22,16,1,1,1,0,14.9,14.1,3.9,18.0,34,64,164,0.68,0.2,0.88,0.64,0.84,0.6,0.16,0.75,0.57,0.72
1193,Jozabed,es ESP,CC,Celta Vigo,es La Liga,27,1991,20,14,1155,12.8,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.2,7,71,17,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
1194,Miguel Juan Llambrich,es ESP,"DF,DL",Villarreal,es La Liga,22,1996,8,5,544,6.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,15,15,28,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
2391,Juanfran,es ESP,"DF,DL",Leganés,es La Liga,29,1988,45,35,3068,34.099999999999994,1,3,4,1,0,0,7,0,0.4,0.4,5.4,5.9,92,113,189,0.06,0.16999999999999998,0.22999999999999998,0.06,0.22999999999999998,0.03,0.31,0.33999999999999997,0.03,0.33999999999999997
1197,Juanmi,es ESP,"DL,CC",Real Sociedad,es La Liga,25,1993,30,16,1523,16.9,5,2,7,5,0,0,5,1,6.6,6.6,1.5,8.1,27,21,86,0.3,0.12,0.41,0.3,0.41,0.39,0.09,0.48,0.39,0.48
1198,Juanpe,es ESP,DF,Girona,es La Liga,27,1991,33,31,2767,30.7,0,0,0,0,0,0,8,0,1.7,1.7,0.2,1.9,18,91,3,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
1199,Juanpi,ve VEN,"CC,DL",Huesca,es La Liga,24,1994,14,8,670,7.4,2,2,4,1,1,1,2,0,2.0,1.2,0.5,1.7,21,20,23,0.27,0.27,0.54,0.13,0.4,0.27,0.06,0.33,0.16,0.22
1200,Nathaël Julan,fr FRA,"DL,CC",Guingamp,fr Ligue 1,22,1996,10,3,434,4.8,0,0,0,0,0,0,1,0,1.9,1.9,0.5,2.4,5,11,31,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.49,0.39,0.49
1201,Christopher Jullien,fr FRA,DF,Toulouse,fr Ligue 1,25,1993,34,34,3015,33.5,1,0,1,1,0,0,8,0,3.1,3.1,1.2,4.3,10,124,11,0.03,0.0,0.03,0.03,0.03,0.09,0.04,0.13,0.09,0.13
1202,David Juncà,es ESP,DF,Celta Vigo,es La Liga,24,1993,21,21,1754,19.5,0,3,3,0,0,0,6,0,0.5,0.5,0.9,1.4,47,64,79,0.0,0.15,0.15,0.0,0.15,0.02,0.05,0.07,0.02,0.07
1203,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,28,1990,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
1204,Hamed Junior Traorè,ci CIV,CC,Empoli,it Serie A,18,2000,32,26,2259,25.1,2,2,4,2,0,0,4,0,2.9,2.9,2.9,5.9,87,136,93,0.08,0.08,0.16,0.08,0.16,0.12,0.12,0.23,0.12,0.23
1205,Vinicius Júnior,br BRA,"DL,CC",Real Madrid,es La Liga,18,2000,18,9,869,9.7,2,0,2,2,0,0,0,0,3.6,3.6,1.5,5.1,76,17,141,0.21,0.0,0.21,0.21,0.21,0.37,0.16,0.53,0.37,0.53
1206,Musa Juwara,gm GAM,DL,Chievo,it Serie A,16,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
