Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Toques,Toques,Toques,Toques,Toques,Toques,Toques,Tomas,Tomas,Tomas,Tomas,Tomas,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Transportes,Recepción,Recepción,Unnamed: 31_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1633,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,22,1999,0.2,13,1,1,7,5,0,13,1,1,100.0,0,0.0,10,73,36,2,2,0,1,1,9,1,Partidos
1634,Gianluca Mancini,it ITA,DF,Roma,it Serie A,26,1996,31.8,1865,189,855,885,139,30,1865,14,6,42.9,5,35.7,1124,5050,3089,17,21,0,16,7,1324,19,Partidos
1635,Steve Mandanda,fr FRA,PO,Rennes,fr Ligue 1,37,1985,33.5,1267,922,1251,17,0,0,1267,1,1,100.0,0,0.0,916,4101,2479,0,0,0,2,0,649,0,Partidos
1636,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,28,1994,20.6,1297,102,501,658,143,15,1297,24,6,25.0,12,50.0,708,3214,1819,28,20,9,20,9,770,41,Partidos
1637,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,30,1991,16.2,1051,143,573,429,51,6,1051,3,1,33.3,1,33.3,614,2874,1516,7,7,0,3,2,726,9,Partidos
1638,Rolando Mandragora,it ITA,CC,Fiorentina,it Serie A,25,1997,21.7,1190,33,175,670,356,37,1190,16,5,31.3,9,56.3,598,2489,1243,18,25,3,13,8,720,59,Partidos
1639,Sadio Mané,sn SEN,"DL,CC",Bayern Munich,de Bundesliga,30,1992,15.8,622,9,39,218,375,130,620,53,24,45.3,25,47.2,410,2602,1295,59,26,33,53,14,486,164,Partidos
1640,Orel Mangala,be BEL,CC,Nott'ham Forest,eng Premier League,24,1998,17.2,655,31,183,380,99,8,655,34,16,47.1,12,35.3,334,1742,808,14,6,2,11,9,383,8,Partidos
1641,Thomas Mangani,fr FRA,CC,Ajaccio,fr Ligue 1,35,1987,14.8,1052,51,232,648,175,3,1050,6,4,66.7,1,16.7,640,3045,1283,9,17,1,9,3,585,15,Partidos
1642,Vito Mannone,it ITA,PO,Lorient,fr Ligue 1,34,1988,17.9,618,544,616,2,0,0,618,0,0,,0,,436,2037,1358,0,0,0,0,0,279,0,Partidos
1643,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,28,1994,0.4,36,2,11,16,9,1,36,0,0,,0,,20,82,38,2,0,0,0,0,20,1,Partidos
1644,Myziane Maolida,km COM,"CC,DL",Reims,fr Ligue 1,23,1999,2.6,138,0,17,56,68,8,138,11,8,72.7,2,18.2,105,732,375,13,4,3,9,4,94,26,Partidos
1645,Myziane Maolida,km COM,"DL,CC",Hertha BSC,de Bundesliga,23,1999,1.1,26,0,3,13,10,3,26,4,2,50.0,2,50.0,21,109,26,1,1,0,3,5,20,9,Partidos
1646,Faitout Maouassa,fr FRA,"DL,DF",Montpellier,fr Ligue 1,24,1998,21.4,924,31,223,383,334,41,924,62,25,40.3,32,51.6,562,3630,1723,37,41,12,32,22,513,108,Partidos
1647,Sekou Mara,fr FRA,"DL,CC",Southampton,eng Premier League,20,2002,6.2,221,5,27,99,103,26,221,29,13,44.8,16,55.2,129,727,288,7,9,2,28,18,151,27,Partidos
1648,Marcão,br BRA,DF,Sevilla,es La Liga,26,1996,4.2,255,26,120,130,5,0,255,1,1,100.0,0,0.0,150,824,422,1,0,0,8,0,186,0,Partidos
1649,Solly March,eng ENG,"DL,DF",Brighton,eng Premier League,28,1994,30.2,1659,46,191,521,962,138,1659,114,58,50.9,35,30.7,1024,6810,3074,110,48,47,55,32,1124,357,Partidos
1650,Agustín Marchesín,ar ARG,PO,Celta Vigo,es La Liga,34,1988,19.0,677,550,673,6,0,0,677,0,0,,0,,392,1729,1123,0,0,0,0,0,325,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1651,Federico Marchetti,it ITA,PO,Spezia,it Serie A,39,1983,0.7,18,17,18,0,0,0,18,0,0,,0,,7,23,13,0,0,0,0,0,6,0,Partidos
1652,Vincent Marchetti,fr FRA,CC,Ajaccio,fr Ligue 1,25,1997,27.2,1369,62,254,840,308,28,1369,79,45,57.0,27,34.2,1005,6603,3350,66,59,9,50,39,901,58,Partidos
1653,Riccardo Marchizza,it ITA,DF,Sassuolo,it Serie A,24,1998,3.1,205,11,51,106,48,1,205,5,1,20.0,4,80.0,129,563,338,3,6,0,2,3,135,15,Partidos
1654,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,30,1992,24.7,1476,210,749,672,66,14,1476,2,0,0.0,1,50.0,858,4530,2799,11,10,0,10,2,938,4,Partidos
1655,Emiliano Marcondes,dk DEN,CC,Bournemouth,eng Premier League,27,1995,0.1,3,1,1,2,0,0,3,1,0,0.0,0,0.0,2,11,7,0,0,0,0,0,2,0,Partidos
1656,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,33,1989,31.3,2218,93,525,1042,671,34,2218,31,12,38.7,17,54.8,1119,4785,2851,76,68,8,26,19,1245,153,Partidos
1657,Alberto Marí,es ESP,"DL,CC",Valencia,es La Liga,21,2001,1.0,30,0,3,12,15,7,30,4,1,25.0,3,75.0,21,71,27,1,0,1,2,1,26,6,Partidos
1658,José Mari,es ESP,CC,Cádiz,es La Liga,34,1987,4.4,260,15,82,153,29,2,260,6,3,50.0,3,50.0,129,694,321,5,1,0,6,7,146,4,Partidos
1659,Pablo Marí,es ESP,DF,Monza,it Serie A,28,1993,27.6,1874,299,1090,750,37,15,1874,4,2,50.0,2,50.0,1049,5335,2820,6,8,1,10,5,1273,3,Partidos
1660,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,26.9,1623,277,941,643,50,30,1623,10,6,60.0,4,40.0,861,3631,1867,9,5,0,9,1,1041,3,Partidos
1661,Mariano,do DOM,DL,Real Madrid,es La Liga,28,1993,1.7,52,0,3,21,29,8,52,1,0,0.0,1,100.0,31,186,94,3,2,0,2,3,42,12,Partidos
1662,Pablo Marín,es ESP,"CC,DL",Real Sociedad,es La Liga,19,2003,4.0,215,4,38,89,89,10,215,9,5,55.6,3,33.3,132,629,302,9,8,3,8,5,155,24,Partidos
1663,Răzvan Marin,ro ROU,CC,Empoli,it Serie A,26,1996,28.2,1805,76,428,971,425,16,1805,39,22,56.4,15,38.5,1051,5460,2560,35,41,3,24,22,1164,27,Partidos
1664,Diego Mariño,es ESP,PO,Almería,es La Liga,32,1990,0.5,10,10,10,0,0,0,10,0,0,,0,,2,12,12,0,0,0,0,0,0,0,Partidos
1665,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,28,1994,24.0,1418,183,658,734,37,25,1418,6,1,16.7,4,66.7,1000,4754,2312,6,6,0,9,6,888,0,Partidos
1666,Marlon,br BRA,DF,Monza,it Serie A,26,1995,17.7,1182,115,552,587,47,11,1182,5,2,40.0,3,60.0,683,3472,1874,19,9,1,6,1,851,12,Partidos
1667,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,23,1999,16.4,744,10,79,290,392,91,744,99,38,38.4,52,52.5,473,2737,1076,36,31,22,75,42,562,160,Partidos
1668,Marquinhos,br BRA,CC,Arsenal,eng Premier League,19,2003,0.0,3,0,0,2,1,0,3,0,0,,0,,2,6,1,0,0,0,0,0,3,0,Partidos
1669,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,28,1994,30.2,2411,294,946,1359,117,39,2411,2,0,0.0,2,100.0,1974,9280,4747,4,18,2,12,6,1869,15,Partidos
1670,Luca Marrone,it ITA,DF,Monza,it Serie A,32,1990,1.5,93,12,66,25,2,1,93,0,0,,0,,59,215,95,0,0,0,0,0,64,0,Partidos
1671,Eric Martel,de GER,CC,Köln,de Bundesliga,20,2002,22.4,1196,72,333,661,213,35,1196,13,7,53.8,5,38.5,595,2557,839,17,20,1,35,25,651,46,Partidos
1672,Roger Martí,es ESP,DL,Elche,es La Liga,31,1991,7.3,226,8,27,107,93,19,226,7,3,42.9,4,57.1,135,618,215,8,6,6,25,10,153,50,Partidos
1673,Roger Martí,es ESP,DL,Cádiz,es La Liga,31,1991,7.1,211,8,22,106,86,21,211,7,5,71.4,1,14.3,120,422,118,7,5,3,29,8,136,34,Partidos
1674,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,26,1995,10.9,443,10,31,166,249,49,442,26,14,53.8,9,34.6,297,1296,570,18,13,8,33,20,371,87,Partidos
1675,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,25,1997,20.5,1192,47,303,523,380,14,1191,21,10,47.6,8,38.1,582,2815,1217,25,19,3,15,14,621,61,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1676,Ander Martin,es ESP,"CC,DL",Real Sociedad,es La Liga,21,2000,0.5,29,2,7,7,15,0,29,1,1,100.0,0,0.0,10,54,23,1,1,0,0,0,14,0,Partidos
1677,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,23,1999,2.3,102,3,22,32,48,5,102,6,3,50.0,2,33.3,53,188,95,3,3,1,7,2,62,22,Partidos
1678,Carlos Martín,es ESP,"DL,CC",Atlético Madrid,es La Liga,20,2002,0.3,14,0,0,9,5,1,14,0,0,,0,,6,20,8,0,0,0,0,0,9,3,Partidos
1679,Iván Martín,es ESP,CC,Girona,es La Liga,23,1999,17.6,822,23,132,425,274,36,822,48,26,54.2,18,37.5,540,3377,1213,30,19,6,32,37,631,82,Partidos
1680,Jonas Martin,fr FRA,CC,Lille,fr Ligue 1,32,1990,3.1,262,6,56,178,29,3,262,1,0,0.0,1,100.0,202,986,387,4,6,0,2,4,191,4,Partidos
1681,Gabriel Martinelli,br BRA,DL,Arsenal,eng Premier League,21,2001,31.0,1490,19,129,419,965,223,1490,132,59,44.7,55,41.7,1019,7180,3297,124,65,70,83,56,1115,350,Partidos
1682,Arnau Martinez,es ESP,DF,Girona,es La Liga,19,2003,30.4,1902,98,631,861,427,53,1902,48,24,50.0,19,39.6,967,5242,3015,64,31,9,36,17,1116,98,Partidos
1683,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,29,1992,34.9,1479,1218,1463,17,0,0,1479,0,0,,0,,851,4474,2627,0,0,0,2,0,707,0,Partidos
1684,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,31,1991,14.9,914,117,451,430,38,15,914,0,0,,0,,495,3173,2165,11,10,0,4,2,529,4,Partidos
1685,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,24,1997,28.6,1085,23,90,474,536,171,1083,72,29,40.3,31,43.1,619,2854,1336,49,33,22,75,48,793,172,Partidos
1686,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,24,1998,23.5,1809,281,934,829,60,11,1809,16,14,87.5,0,0.0,1061,5256,2986,12,16,0,11,9,1138,2,Partidos
1687,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,26,1996,24.1,1835,139,854,890,111,35,1835,16,12,75.0,3,18.8,1088,6689,3255,19,25,1,11,6,1131,6,Partidos
1688,Roger Martínez,es ESP,DF,Espanyol,es La Liga,18,2004,0.1,6,0,0,1,5,1,6,0,0,,0,,3,10,4,0,0,0,0,0,4,0,Partidos
1689,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,27,1995,3.8,218,3,30,74,118,22,218,13,4,30.8,8,61.5,168,1050,529,15,9,6,10,7,154,47,Partidos
1690,Adam Marušić,me MNE,DF,Lazio,it Serie A,29,1992,30.7,2049,100,795,1005,260,17,2049,15,10,66.7,3,20.0,1065,4702,2669,38,39,4,13,13,1334,43,Partidos
1691,Omar Mascarell,es ESP,"CC,DF",Elche,es La Liga,29,1993,27.2,1539,112,519,882,150,5,1539,33,21,63.6,10,30.3,839,5302,2337,27,21,1,14,11,929,6,Partidos
1692,Adam Masina,ma MAR,DF,Udinese,it Serie A,28,1994,8.8,496,55,243,219,41,6,496,4,3,75.0,0,0.0,297,1477,714,4,3,1,4,1,307,6,Partidos
1693,Jordi Masip,es ESP,PO,Valladolid,es La Liga,33,1989,27.9,1025,947,1025,0,0,0,1025,0,0,,0,,539,2791,1785,0,0,0,0,0,427,0,Partidos
1694,Erhan Mašović,rs SRB,"DF,CC",Bochum,de Bundesliga,23,1998,24.2,1078,127,558,464,61,28,1078,5,2,40.0,3,60.0,522,2209,911,4,1,0,10,3,541,5,Partidos
1695,Han-Noah Massengo,fr FRA,CC,Auxerre,fr Ligue 1,21,2001,12.4,588,11,107,358,134,20,588,38,17,44.7,14,36.8,446,2726,1184,21,26,6,19,8,403,29,Partidos
1696,Yanis Massolin,fr FRA,CC,Clermont Foot,fr Ligue 1,19,2002,0.7,50,1,17,25,9,1,50,3,0,0.0,3,100.0,37,180,68,0,1,0,0,0,30,0,Partidos
1697,Jaime Mata,es ESP,"DL,CC",Getafe,es La Liga,33,1988,4.9,190,8,29,73,90,20,190,5,2,40.0,3,60.0,102,369,104,2,6,0,16,7,131,33,Partidos
1698,Pape Matar Sarr,sn SEN,"CC,DL",Tottenham,eng Premier League,19,2002,2.4,190,15,65,104,21,1,190,4,1,25.0,1,25.0,122,577,216,1,0,0,5,2,125,0,Partidos
1699,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,20,2002,13.1,606,30,134,399,81,1,606,16,4,25.0,9,56.3,431,2218,889,5,13,0,9,12,363,10,Partidos
1700,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,25,1997,8.6,266,18,37,112,119,38,266,8,3,37.5,5,62.5,145,674,251,9,9,5,27,18,185,43,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1701,Nemanja Matić,rs SRB,CC,Roma,it Serie A,33,1988,20.6,1475,51,324,942,231,25,1475,33,24,72.7,5,15.2,913,5440,3060,50,44,7,22,19,1006,17,Partidos
1702,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,30,1991,12.1,1004,111,482,468,62,17,1004,7,4,57.1,3,42.9,657,4140,2907,28,22,1,14,1,720,2,Partidos
1703,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,22,2000,20.7,1089,101,505,463,137,6,1089,15,6,40.0,9,60.0,475,2263,1077,21,17,1,17,10,485,10,Partidos
1704,Chrislain Matsima,fr FRA,"DF,CC",Lorient,fr Ligue 1,20,2002,2.5,145,25,90,51,4,3,145,0,0,,0,,114,599,310,0,2,0,2,0,108,0,Partidos
1705,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,20,2002,5.0,276,31,101,138,38,6,276,1,1,100.0,0,0.0,182,741,262,2,2,0,0,1,151,9,Partidos
1706,Jean Mattéo Bahoya,fr FRA,"DL,CC",Angers,fr Ligue 1,17,2005,3.0,117,1,7,46,66,9,117,13,4,30.8,6,46.2,93,620,240,9,8,2,9,5,87,20,Partidos
1707,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,24,1998,27.6,1915,100,541,1138,260,2,1915,23,16,69.6,5,21.7,1383,6842,3122,15,26,0,24,12,1203,18,Partidos
1708,Neal Maupay,fr FRA,DL,Everton,eng Premier League,25,1996,12.4,387,1,27,172,194,49,387,19,7,36.8,12,63.2,219,864,306,8,7,3,38,16,280,61,Partidos
1709,Aïman Maurer,ma MAR,CC,Clermont Foot,fr Ligue 1,17,2004,5.6,195,4,29,81,90,24,195,30,17,56.7,10,33.3,148,1220,592,21,9,10,21,5,133,40,Partidos
1710,Stephy Mavididi,eng ENG,DL,Montpellier,fr Ligue 1,24,1998,14.3,530,15,78,231,244,51,530,74,32,43.2,37,50.0,392,2852,1175,34,37,11,39,32,356,91,Partidos
1711,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,24,1997,25.4,1875,217,874,875,157,47,1875,40,16,40.0,16,40.0,982,4958,2663,34,26,2,31,5,1099,13,Partidos
1712,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,17,2005,1.1,56,5,11,34,11,0,56,1,0,0.0,1,100.0,39,195,113,1,2,0,0,0,35,1,Partidos
1713,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,28,1993,7.7,541,20,107,230,206,16,541,7,3,42.9,3,42.9,275,1159,546,14,7,0,8,3,329,52,Partidos
1714,Eric Maxim Choupo-Moting,cm CMR,DL,Bayern Munich,de Bundesliga,33,1989,12.4,407,6,19,175,214,68,406,29,20,69.0,6,20.7,252,960,247,11,5,7,32,16,317,77,Partidos
1715,Luís Maximiano,pt POR,PO,Lazio,it Serie A,23,1999,0.1,4,4,4,0,0,0,4,0,0,,0,,3,4,0,0,0,0,0,0,3,0,Partidos
1716,Keke Maximilian Topp,de GER,DL,Schalke 04,de Bundesliga,18,2004,0.2,10,0,0,2,8,1,10,2,0,0.0,2,100.0,5,52,38,1,1,0,0,0,6,1,Partidos
1717,Fernand Mayembo,cg CGO,DF,Ajaccio,fr Ligue 1,26,1996,7.9,394,67,233,153,10,6,394,6,4,66.7,1,16.7,255,1301,630,2,1,0,4,1,217,1,Partidos
1718,Borja Mayoral,es ESP,DL,Getafe,es La Liga,25,1997,30.7,1040,15,106,495,449,118,1038,70,27,38.6,35,50.0,639,3327,1531,58,35,25,63,54,763,166,Partidos
1719,Ibrahim Maza,de GER,"CC,DL",Hertha BSC,de Bundesliga,16,2005,0.8,24,1,11,6,8,3,24,1,0,0.0,0,0.0,12,70,52,2,1,1,2,0,12,1,Partidos
1720,Derek Mazou-Sacko,fr FRA,CC,Troyes,fr Ligue 1,17,2004,0.2,8,2,3,4,1,1,8,0,0,,0,,5,30,16,1,0,0,0,1,4,1,Partidos
1721,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,24,1997,11.9,977,26,252,449,282,27,977,27,18,66.7,6,22.2,569,2683,1478,39,26,8,11,5,680,81,Partidos
1722,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,27,1995,21.8,1196,59,348,469,398,36,1196,103,58,56.3,36,35.0,654,4495,2330,70,55,15,54,34,680,102,Partidos
1723,Kevin Mbabu,ch SUI,"DF,DL",Fulham,eng Premier League,27,1995,1.6,114,4,38,40,38,0,114,6,4,66.7,2,33.3,57,273,159,4,2,0,1,2,59,11,Partidos
1724,Noah Mbamba,be BEL,CC,Leverkusen,de Bundesliga,17,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Partidos
1725,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,23,1998,31.3,1771,10,46,594,1149,302,1766,201,74,36.8,109,54.2,1583,9810,4725,165,126,86,63,42,1575,468,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1726,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,24,1998,8.4,393,68,232,150,15,11,393,5,5,100.0,0,0.0,176,777,299,2,2,0,6,1,204,1,Partidos
1727,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,27,1994,31.7,2042,171,669,1043,339,45,2042,24,14,58.3,5,20.8,1496,8249,4441,47,66,10,24,10,1374,49,Partidos
1728,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,22,1999,32.3,1335,24,177,425,755,125,1334,88,45,51.1,37,42.0,776,4292,1862,66,33,26,72,54,862,235,Partidos
1729,Jason Mbock,fr FRA,"CC,DL",Angers,fr Ligue 1,22,1999,0.3,11,0,0,5,6,0,11,1,0,0.0,1,100.0,7,34,5,0,0,0,0,0,7,2,Partidos
1730,Jean-Manuel Mbom,de GER,CC,Werder Bremen,de Bundesliga,22,2000,0.1,3,0,0,3,0,0,3,0,0,,0,,1,2,0,0,0,0,0,0,3,0,Partidos
1731,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,20,2002,0.7,37,2,7,17,14,2,37,2,1,50.0,1,50.0,30,206,123,4,2,2,2,1,26,6,Partidos
1732,Nathanael Mbuku,fr FRA,"CC,DL",Augsburg,de Bundesliga,20,2002,0.4,12,0,1,7,4,1,12,0,0,,0,,5,45,20,1,0,0,2,1,4,0,Partidos
1733,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,34,1987,0.6,60,5,22,29,9,0,60,2,1,50.0,0,0.0,36,168,84,0,2,0,1,3,40,0,Partidos
1734,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,32,1989,6.0,261,205,260,1,0,0,261,0,0,,0,,139,546,264,0,0,0,0,0,133,0,Partidos
1735,John McGinn,sct SCO,"CC,DL",Aston Villa,eng Premier League,27,1994,29.9,1348,37,218,756,388,45,1348,70,45,64.3,14,20.0,804,4072,1799,34,35,8,58,35,888,66,Partidos
1736,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,25,1996,17.5,877,151,501,333,45,21,877,7,5,71.4,1,14.3,430,1885,929,5,1,0,2,2,508,2,Partidos
1737,Weston McKennie,us USA,CC,Leeds United,eng Premier League,23,1998,16.0,807,41,188,401,228,17,807,16,11,68.8,4,25.0,400,1738,791,14,16,0,28,25,445,33,Partidos
1738,Weston McKennie,us USA,"CC,DF",Juventus,it Serie A,23,1998,11.7,526,25,115,249,164,22,526,9,7,77.8,2,22.2,231,1171,678,19,11,2,20,12,349,54,Partidos
1739,Dwight McNeil,eng ENG,"DL,CC",Everton,eng Premier League,22,1999,27.8,1358,52,266,505,614,61,1357,108,54,50.0,51,47.2,738,5432,2144,76,44,16,53,45,762,128,Partidos
1740,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,25,1996,12.9,618,69,205,287,132,25,618,26,13,50.0,9,34.6,315,1610,782,20,16,3,24,19,359,19,Partidos
1741,Gary Medel,cl CHI,"CC,DF",Bologna,it Serie A,34,1987,16.4,1226,123,520,656,60,0,1226,6,4,66.7,2,33.3,643,2305,983,1,3,0,6,4,803,5,Partidos
1742,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,23,1999,30.9,2728,164,806,1714,237,23,2728,38,24,63.2,9,23.7,2278,14430,8259,81,63,1,22,21,2100,30,Partidos
1743,Fernando Medrano,es ESP,DF,Celta Vigo,es La Liga,22,2000,0.1,6,1,5,1,0,0,6,0,0,,0,,4,34,9,0,0,0,0,0,2,0,Partidos
1744,Ben Mee,eng ENG,DF,Brentford,eng Premier League,32,1989,36.3,2122,272,1089,887,156,71,2122,13,12,92.3,1,7.7,1146,4790,2581,8,11,3,18,2,1179,14,Partidos
1745,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,16.7,1107,184,614,472,22,9,1107,11,8,72.7,2,18.2,858,4901,2649,10,2,0,14,4,801,1,Partidos
1746,Soualiho Meïté,fr FRA,CC,Cremonese,it Serie A,28,1994,26.3,1282,72,363,759,176,13,1282,60,28,46.7,18,30.0,719,3526,1612,26,20,4,30,30,811,22,Partidos
1747,Farid El Melali,dz ALG,"DF,DL",Angers,fr Ligue 1,25,1997,9.0,422,13,91,198,153,22,422,54,26,48.1,22,40.7,295,2534,1253,42,26,14,27,14,251,54,Partidos
1748,Gonzalo Melero,es ESP,CC,Almería,es La Liga,28,1994,20.6,943,44,204,526,221,35,942,36,17,47.2,18,50.0,573,2999,1408,31,28,4,37,19,672,37,Partidos
1749,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,27,1994,13.4,925,37,196,480,253,20,925,22,5,22.7,15,68.2,629,4173,2046,37,27,4,11,9,566,74,Partidos
1750,Memphis,nl NED,DL,Atlético Madrid,es La Liga,28,1994,3.0,139,0,7,47,86,27,139,11,4,36.4,6,54.5,87,368,181,4,2,4,16,9,122,22,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Partidos
1751,Memphis,nl NED,DL,Barcelona,es La Liga,28,1994,1.3,84,0,5,25,55,13,84,7,3,42.9,3,42.9,50,233,91,2,2,3,7,4,69,19,Partidos
1752,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,24,1998,9.8,436,29,160,183,97,1,436,21,9,42.9,9,42.9,201,1270,704,18,10,1,16,10,227,30,Partidos
1753,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,20,2002,17.2,1139,47,242,417,495,58,1139,66,27,40.9,34,51.5,876,4893,2466,51,35,19,30,17,794,195,Partidos
1754,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,31,1990,0.1,4,1,2,2,0,0,4,0,0,,0,,2,20,16,0,0,0,1,0,1,0,Partidos
1755,Thiago Mendes,br BRA,"CC,DF",Lyon,fr Ligue 1,30,1992,22.9,1913,112,502,1225,188,9,1913,11,6,54.5,5,45.5,1500,7166,3378,10,22,2,25,16,1383,20,Partidos
1756,Brais Méndez,es ESP,CC,Real Sociedad,es La Liga,25,1997,26.7,1608,25,170,776,675,60,1608,53,15,28.3,34,64.2,886,3755,1653,41,44,5,49,29,1093,138,Partidos
1757,Diego Méndez,es ESP,CC,Rayo Vallecano,es La Liga,18,2003,0.0,3,0,2,1,0,0,3,0,0,,0,,1,0,0,0,0,0,0,0,2,0,Partidos
1758,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,18,2004,5.8,394,22,122,186,88,9,394,4,3,75.0,1,25.0,266,1269,580,2,5,0,11,5,235,37,Partidos
1759,Arial Mendy,sn SEN,DF,Clermont Foot,fr Ligue 1,27,1994,2.5,147,7,45,57,46,5,147,5,0,0.0,2,40.0,92,499,211,6,4,0,2,2,81,22,Partidos
1760,Batista Mendy,fr FRA,"CC,DF",Angers,fr Ligue 1,22,2000,31.8,1700,69,414,1033,277,16,1700,61,38,62.3,18,29.5,1324,7161,3195,27,42,2,24,27,1201,49,Partidos
1761,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,30,1992,9.5,307,265,304,3,0,0,307,1,0,0.0,1,100.0,171,790,423,0,0,0,0,0,157,0,Partidos
1762,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,27,1995,15.0,971,42,265,426,287,8,971,29,19,65.5,8,27.6,591,3059,1427,23,25,2,20,17,697,73,Partidos
