Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
1893,Blaise Matuidi,fr FRA,CC,Juventus,it Serie A,32,1987,35,2237,64,65.4,24.9,23,85,16,12,23,3,2.26,47,26,+21,+0.84,-0.07,42.4,30.4,+12.0,+0.48,-0.59,Partidos
1894,Neal Maupay,fr FRA,DL,Brighton,eng Premier League,22,1996,37,2766,75,80.9,30.7,30,86,20,7,29,1,1.08,33,36,-3,-0.10,+1.55,39.5,45.1,-5.6,-0.18,+0.36,Partidos
1895,Stephy Mavididi,eng ENG,"DL,CC",Dijon,fr Ligue 1,21,1998,24,1391,58,55.2,15.5,16,73,6,8,29,0,1.13,15,19,-4,-0.26,+0.22,15.6,22.6,-7.0,-0.45,-0.37,Partidos
1896,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,21,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1897,Philipp Max,de GER,DF,Augsburg,de Bundesliga,25,1993,31,2706,87,88.4,30.1,31,87,24,0,,1,1.16,43,50,-7,-0.23,+2.56,39.4,43.7,-4.3,-0.14,+2.22,Partidos
1898,Alexandru Maxim,ro ROU,"CC,DF",Mainz 05,de Bundesliga,29,1990,5,117,23,3.8,1.3,0,,0,5,23,14,0.60,3,2,+1,+0.77,+1.44,2.6,0.8,+1.8,+1.38,+1.78,Partidos
1899,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Paris S-G,fr Ligue 1,30,1989,9,451,50,18.6,5.0,5,69,1,4,26,7,2.67,11,1,+10,+2.00,+0.13,11.4,2.5,+8.9,+1.78,-0.14,Partidos
1900,Iba May,de GER,CC,Wolfsburg,de Bundesliga,21,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1901,Kévin Mayi,ga GAB,"DL,CC",Brest,fr Ligue 1,26,1993,2,4,2,0.2,0.0,0,,0,2,1,3,1.00,0,0,0,0.00,+0.11,0.0,0.2,-0.2,-4.48,-3.96,Partidos
1902,Borja Mayoral,es ESP,DL,Levante,es La Liga,22,1997,34,2140,63,62.6,23.8,24,79,7,10,25,4,1.15,33,32,+1,+0.04,+0.53,31.8,33.1,-1.3,-0.06,+0.89,Partidos
1903,Leonardo Mazza,it ITA,CC,Bologna,it Serie A,18,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1904,Luca Mazzitelli,it ITA,CC,Sassuolo,it Serie A,23,1995,1,12,12,0.4,0.1,0,,0,1,12,13,3.00,0,0,0,0.00,-0.16,0.1,0.0,+0.1,+0.54,+0.78,Partidos
1905,Francesco Mazzolo,it ITA,DF,Udinese,it Serie A,17,2001,0,,,,,0,,0,0,,12,,,,,,,,,,,,Partidos
1906,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,20,1696,85,55.4,18.8,18,90,18,2,38,13,1.35,30,30,0,0.00,-0.13,32.9,27.7,+5.1,+0.27,-0.04,Partidos
1907,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,20,1998,20,1513,76,62.3,16.8,17,85,12,3,21,0,2.60,54,16,+38,+2.26,+0.98,52.1,15.4,+36.7,+2.18,+0.77,Partidos
1908,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,24,1994,20,1507,75,44.1,16.7,16,88,13,4,24,14,1.20,22,31,-9,-0.54,-0.35,24.3,25.7,-1.5,-0.09,-0.25,Partidos
1909,Loïc Mbe Soh,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,1,58,58,2.4,0.6,1,58,0,0,,3,0.00,0,1,-1,-1.55,-3.52,0.4,0.7,-0.3,-0.52,-2.47,Partidos
1910,Nolan Mbemba,cg CGO,CC,Reims,fr Ligue 1,24,1995,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1911,Isaac Mbenza,be BEL,DL,Amiens,fr Ligue 1,23,1996,3,84,28,3.3,0.9,1,63,0,2,11,1,0.67,1,2,-1,-1.07,-0.41,1.1,1.3,-0.2,-0.19,+0.24,Partidos
1912,Jason Mbock,fr FRA,DL,Angers,fr Ligue 1,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1913,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,17,2002,11,395,36,15.7,4.4,3,70,0,8,23,9,1.73,10,7,+3,+0.68,+0.60,6.8,6.5,+0.3,+0.06,-0.01,Partidos
1914,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,31,1987,37,3090,84,90.4,34.3,37,84,22,0,,0,1.16,30,38,-8,-0.23,+2.77,31.7,49.9,-18.3,-0.53,+0.26,Partidos
1915,Oliver McBurnie,sct SCO,DL,Sheffield Utd,eng Premier League,23,1996,36,2113,59,61.8,23.5,24,76,7,12,24,2,1.44,22,25,-3,-0.13,-0.33,27.5,32.3,-4.8,-0.20,+0.01,Partidos
1916,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,29,1989,28,2520,90,73.7,28.0,28,90,28,0,,8,1.57,42,35,+7,+0.25,+1.85,41.7,37.2,+4.5,+0.16,+0.29,Partidos
1917,James McCarthy,ie IRL,CC,Crystal Palace,eng Premier League,28,1990,33,1680,51,49.1,18.7,16,84,11,17,20,5,1.09,15,29,-14,-0.75,-0.49,18.3,26.4,-8.1,-0.44,+0.24,Partidos
1918,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,24,1994,28,2312,83,67.6,25.7,27,84,21,1,31,0,0.89,29,41,-12,-0.47,+0.67,32.3,41.6,-9.3,-0.36,+0.79,Partidos
1919,David McGoldrick,ie IRL,DL,Sheffield Utd,eng Premier League,31,1987,28,1815,65,53.1,20.2,22,76,6,6,23,1,1.43,23,18,+5,+0.25,+0.53,24.7,24.8,-0.1,-0.01,+0.43,Partidos
1920,Michael McGovern,nir NIR,PO,Norwich City,eng Premier League,35,1984,2,159,80,4.6,1.8,1,90,1,1,69,18,0.00,1,6,-5,-2.83,-1.62,3.2,3.6,-0.4,-0.21,+0.59,Partidos
1921,Giovanni McGregor,eng ENG,CC,Crystal Palace,eng Premier League,20,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1922,Weston McKennie,us USA,"CC,DF",Schalke 04,de Bundesliga,20,1998,28,2074,74,67.8,23.0,24,82,17,4,26,0,1.14,26,41,-15,-0.65,-0.19,25.7,31.9,-6.1,-0.27,+0.44,Partidos
1923,Kenny McLean,sct SCO,CC,Norwich City,eng Premier League,27,1992,37,2968,80,86.8,33.0,32,90,29,5,19,1,0.49,17,63,-46,-1.39,-0.80,31.8,57.5,-25.6,-0.78,-0.01,Partidos
1924,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,19,1999,38,3338,88,97.6,37.1,38,88,31,0,,0,1.42,41,48,-7,-0.19,-0.19,46.6,47.2,-0.6,-0.02,+1.96,Partidos
1925,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,22,1996,27,1772,66,51.8,19.7,20,84,13,7,14,2,1.85,28,20,+8,+0.41,-0.80,30.6,20.3,+10.3,+0.53,-0.25,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1926,Biagio Meccariello,it ITA,DF,Lecce,it Serie A,28,1991,14,768,55,22.5,8.5,8,81,3,6,21,10,0.64,15,21,-6,-0.70,+0.21,15.1,20.4,-5.4,-0.63,+0.23,Partidos
1927,Gary Medel,cl CHI,CC,Bologna,it Serie A,31,1987,23,1784,78,52.2,19.8,22,80,9,1,19,2,1.26,24,30,-6,-0.30,+0.08,31.6,25.7,+5.9,+0.30,+0.51,Partidos
1928,Nicky Medja,ch SUI,CC,Fiorentina,it Serie A,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1929,Zech Medley,eng ENG,DF,Arsenal,eng Premier League,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1930,Ben Mee,eng ENG,DF,Burnley,eng Premier League,29,1989,32,2880,90,84.2,32.0,32,90,32,0,,0,1.41,36,45,-9,-0.28,-0.61,39.5,42.7,-3.2,-0.10,-0.24,Partidos
1931,Joshua Mees,de GER,"CC,DL",Union Berlin,de Bundesliga,23,1996,15,325,22,10.6,3.6,1,61,0,14,19,7,1.40,5,3,+2,+0.55,+1.18,5.9,3.0,+2.9,+0.81,+1.32,Partidos
1932,Admir Mehmedi,ch SUI,"CC,DL",Wolfsburg,de Bundesliga,28,1991,21,1200,57,39.2,13.3,14,74,2,7,24,0,1.57,20,15,+5,+0.37,+0.52,18.9,15.5,+3.4,+0.25,-0.06,Partidos
1933,Jonathan Meier,de GER,"DF,CC",Mainz 05,de Bundesliga,19,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1934,Soualiho Meïté,fr FRA,CC,Torino,it Serie A,25,1994,33,2201,67,64.4,24.5,23,87,20,10,19,4,1.06,32,52,-20,-0.82,-0.67,30.7,41.3,-10.5,-0.43,-0.03,Partidos
1935,Farid El Melali,dz ALG,"CC,DL",Angers,fr Ligue 1,22,1997,8,306,38,12.1,3.4,4,65,0,4,12,1,2.13,6,1,+5,+1.47,+1.88,4.7,1.7,+3.1,+0.90,+0.99,Partidos
1936,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,21,1997,24,1115,46,32.6,12.4,12,73,2,12,20,10,0.63,8,18,-10,-0.81,+0.01,10.1,17.1,-7.0,-0.57,-0.36,Partidos
1937,Gonzalo Melero,es ESP,CC,Levante,es La Liga,25,1994,25,1236,49,36.1,13.7,14,69,2,11,25,4,1.28,11,17,-6,-0.44,-0.44,15.5,24.8,-9.3,-0.67,-0.45,Partidos
1938,Arthur Melo,br BRA,CC,Barcelona,es La Liga,22,1996,21,1182,56,34.6,13.1,14,74,4,7,21,6,2.29,32,11,+21,+1.60,+0.51,21.9,14.2,+7.7,+0.58,-0.23,Partidos
1939,Memphis,nl NED,"DL,CC",Lyon,fr Ligue 1,25,1994,13,1018,78,40.4,11.3,12,83,7,1,26,1,1.31,19,8,+11,+0.97,+0.73,13.3,10.7,+2.6,+0.23,-0.24,Partidos
1940,José Mena Rodríguez,es ESP,CC,Sevilla,es La Liga,21,1998,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
1941,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,28,1990,16,1376,86,54.6,15.3,16,86,14,0,,0,1.25,17,16,+1,+0.07,+0.07,20.9,17.1,+3.7,+0.24,+0.49,Partidos
1942,Thiago Mendes,br BRA,CC,Lyon,fr Ligue 1,27,1992,22,1812,82,71.9,20.1,21,85,15,1,24,0,1.36,33,20,+13,+0.65,+0.39,25.8,19.9,+5.9,+0.29,-0.29,Partidos
1943,Brais Méndez,es ESP,"CC,DL",Celta Vigo,es La Liga,22,1997,31,1477,48,43.2,16.4,15,72,4,16,25,5,0.97,18,25,-7,-0.43,-0.19,15.4,20.1,-4.7,-0.29,-0.22,Partidos
1944,Édgar Méndez,es ESP,"CC,DL",Alavés,es La Liga,29,1990,16,864,54,25.3,9.6,10,72,4,6,25,0,0.94,5,18,-13,-1.35,-0.93,6.5,14.5,-8.0,-0.84,-0.47,Partidos
1945,Stiven Mendoza,co COL,"DL,CC",Amiens,fr Ligue 1,27,1992,15,1101,73,43.7,12.2,12,85,8,3,29,1,0.80,13,27,-14,-1.14,-0.83,13.8,17.4,-3.6,-0.29,+0.23,Partidos
1946,Alexandre Mendy,gw GNB,DL,Brest,fr Ligue 1,25,1994,20,899,45,35.7,10.0,9,74,2,11,21,4,1.05,13,16,-3,-0.30,-0.30,12.0,19.1,-7.1,-0.71,-0.29,Partidos
1947,Batista Mendy,fr FRA,CC,Nantes,fr Ligue 1,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1948,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,19,1492,79,43.6,16.6,18,82,12,1,14,8,2.32,49,13,+36,+2.17,+0.72,40.1,13.7,+26.4,+1.59,+0.22,Partidos
1949,Edouard Mendy,sn SEN,PO,Rennes,fr Ligue 1,27,1992,24,2160,90,85.7,24.0,24,90,24,0,,1,1.83,33,19,+14,+0.58,+0.58,32.2,23.4,+8.8,+0.37,+0.83,Partidos
1950,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,25,1809,72,52.9,20.1,19,90,18,6,18,6,2.40,35,11,+24,+1.19,+0.02,34.0,16.9,+17.1,+0.85,-0.12,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1951,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,27,1992,7,291,42,8.5,3.2,4,65,1,3,10,7,1.86,5,3,+2,+0.62,-0.07,7.0,3.5,+3.5,+1.08,+0.70,Partidos
1952,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,18,1441,80,57.2,16.0,16,86,13,2,36,1,1.39,21,21,0,0.00,+0.83,19.7,23.3,-3.6,-0.22,+0.14,Partidos
1953,Marco Meneghetti,it ITA,PO,SPAL,it Serie A,18,2001,0,,,,,0,,0,0,,12,,,,,,,,,,,,Partidos
1954,Phillip Menzel,de GER,PO,Wolfsburg,de Bundesliga,20,1998,0,,,,,0,,0,0,,8,,,,,,,,,,,,Partidos
1955,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,12,912,76,26.7,10.1,10,90,10,2,6,11,0.67,6,19,-13,-1.28,-0.85,10.0,16.0,-6.0,-0.59,-0.18,Partidos
1956,Levent Mercan,de GER,"CC,DL",Schalke 04,de Bundesliga,18,2000,5,71,14,2.3,0.8,1,45,0,4,7,25,0.40,0,3,-3,-3.80,-3.29,0.5,1.8,-1.3,-1.64,-1.26,Partidos
1957,Alessandro Mercati,it ITA,CC,Sassuolo,it Serie A,17,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1958,Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,11,619,56,20.2,6.9,5,79,3,6,38,14,0.91,12,12,0,0.00,+0.66,12.9,8.3,+4.5,+0.66,+0.99,Partidos
1959,Alex Meret,it ITA,PO,Napoli,it Serie A,22,1997,22,1951,89,57.0,21.7,21,90,21,1,61,14,1.45,35,33,+2,+0.09,-0.46,34.4,27.2,+7.2,+0.33,-0.26,Partidos
1960,Fran Mérida,es ESP,CC,Osasuna,es La Liga,29,1990,23,1161,50,33.9,12.9,12,76,3,11,22,10,1.04,15,23,-8,-0.62,-0.62,17.1,20.1,-3.0,-0.23,-0.36,Partidos
1961,Mikel Merino,es ESP,CC,Real Sociedad,es La Liga,23,1996,36,3139,87,91.8,34.9,35,88,30,1,45,0,1.56,52,43,+9,+0.26,+0.58,46.3,39.1,+7.2,+0.21,+0.66,Partidos
1962,Sabin Merino,es ESP,DL,Leganés,es La Liga,27,1992,2,78,39,2.3,0.9,1,66,0,1,12,3,0.00,0,1,-1,-1.15,-0.62,0.7,0.6,+0.1,+0.10,+0.18,Partidos
1963,Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,6,257,43,7.5,2.9,2,90,1,4,20,21,3.00,7,2,+5,+1.75,+1.15,5.9,4.1,+1.8,+0.63,0.00,Partidos
1964,Dries Mertens,be BEL,DL,Napoli,it Serie A,32,1987,31,1689,54,49.4,18.8,18,76,8,13,25,2,1.81,35,30,+5,+0.27,-0.05,30.0,24.2,+5.9,+0.31,-0.26,Partidos
1965,Roque Mesa,es ESP,CC,Leganés,es La Liga,30,1989,29,2012,69,58.8,22.4,22,79,9,7,40,4,1.00,23,31,-8,-0.36,+0.47,26.2,23.5,+2.7,+0.12,+0.48,Partidos
1966,Lionel Messi,ar ARG,DL,Barcelona,es La Liga,32,1987,33,2880,87,84.2,32.0,32,89,31,1,45,0,2.18,72,30,+42,+1.31,+0.31,58.2,32.0,+26.2,+0.82,+0.51,Partidos
1967,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,16,1242,78,51.1,13.8,14,85,11,2,23,5,2.50,37,12,+25,+1.81,-0.16,35.2,12.6,+22.7,+1.64,-0.51,Partidos
1968,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,19,1488,78,59.0,16.5,16,87,13,3,35,5,1.16,19,18,+1,+0.06,-0.38,14.7,20.6,-5.9,-0.36,-0.30,Partidos
1969,Max Meyer,de GER,"CC,DL",Crystal Palace,eng Premier League,23,1995,17,655,39,19.2,7.3,6,73,1,11,20,16,0.65,5,11,-6,-0.82,-0.40,6.7,11.8,-5.1,-0.70,-0.18,Partidos
1970,Kingsley Michael,ng NGA,CC,Bologna,it Serie A,19,1999,1,76,76,2.2,0.8,1,76,0,0,,0,1.00,1,1,0,0.00,+0.35,1.5,0.1,+1.4,+1.69,+1.67,Partidos
1971,Míchel,es ESP,CC,Valladolid,es La Liga,31,1988,29,2178,75,63.7,24.2,27,79,13,2,22,4,1.14,17,21,-4,-0.17,+0.34,21.3,32.6,-11.2,-0.46,+0.02,Partidos
1972,Sven Michel,de GER,DL,Paderborn 07,de Bundesliga,29,1990,29,1376,47,45.0,15.3,13,80,7,16,21,2,0.48,18,46,-28,-1.83,-1.35,18.9,36.4,-17.4,-1.14,-0.57,Partidos
1973,Miguel,es ESP,DL,Valladolid,es La Liga,19,1999,7,232,33,6.8,2.6,2,68,0,5,19,6,0.86,1,2,-1,-0.39,-0.11,1.2,2.4,-1.3,-0.49,-0.02,Partidos
1974,Miguel,es ESP,DF,Villarreal,es La Liga,22,1997,0,,,,,0,,0,0,,7,,,,,,,,,,,,Partidos
1975,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,24,2056,86,81.6,22.8,23,88,18,1,35,1,1.08,23,34,-11,-0.48,+0.29,25.0,33.1,-8.1,-0.35,+0.13,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1976,Georges Mikautadze,ge GEO,DL,Metz,fr Ligue 1,18,2000,1,8,8,0.3,0.1,0,,0,1,7,2,0.00,0,0,0,0.00,+0.29,0.1,0.1,0.0,-0.03,+0.36,Partidos
1977,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,37,3258,88,95.3,36.2,36,90,36,1,18,0,1.32,50,44,+6,+0.17,+1.83,51.3,45.2,+6.2,+0.17,+0.98,Partidos
1978,Arkadiusz Milik,pl POL,DL,Napoli,it Serie A,25,1994,26,1747,67,51.1,19.4,19,81,8,7,29,3,1.65,29,23,+6,+0.31,+0.04,31.3,21.5,+9.8,+0.51,+0.12,Partidos
1979,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,24,1995,37,3029,82,88.6,33.7,35,85,25,2,34,0,2.03,71,39,+32,+0.95,-0.20,60.4,45.7,+14.7,+0.44,-0.05,Partidos
1980,Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,15,1022,68,29.9,11.4,10,87,9,5,31,23,2.33,17,9,+8,+0.70,-0.68,19.3,9.0,+10.3,+0.91,0.00,Partidos
1981,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,28,1991,31,2513,81,73.5,27.9,28,88,24,3,17,1,1.03,22,38,-16,-0.57,-0.28,24.1,41.7,-17.7,-0.63,-0.28,Partidos
1982,Vincenzo Millico,it ITA,"CC,DL",Torino,it Serie A,18,2000,11,216,20,6.3,2.4,0,,0,11,20,22,0.00,0,6,-6,-2.50,-2.05,1.9,5.0,-3.1,-1.30,-0.94,Partidos
1983,James Milner,eng ENG,"CC,DF",Liverpool,eng Premier League,33,1986,22,937,43,27.4,10.4,9,83,7,13,15,5,2.91,26,9,+17,+1.63,+0.36,20.8,8.9,+11.9,+1.15,+0.45,Partidos
1984,Santi Mina,es ESP,"DL,CC",Celta Vigo,es La Liga,23,1995,34,1944,57,56.8,21.6,21,81,10,13,19,1,1.06,20,27,-7,-0.32,-0.02,24.3,24.9,-0.6,-0.03,+0.31,Partidos
1985,Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,29,2284,79,66.8,25.4,25,88,23,4,24,2,1.28,29,37,-8,-0.32,0.00,35.1,31.9,+3.1,+0.12,+0.17,Partidos
1986,Joseph Minala,cm CMR,CC,Lazio,it Serie A,22,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,,Partidos
1987,Takumi Minamino,jp JPN,"DL,CC",Liverpool,eng Premier League,24,1995,10,249,25,7.3,2.8,2,54,0,8,18,7,1.90,4,2,+2,+0.72,-0.70,5.0,2.5,+2.5,+0.89,+0.08,Partidos
1988,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,33,2902,88,84.9,32.2,33,88,32,0,,0,0.97,36,53,-17,-0.53,+1.04,38.3,53.2,-14.9,-0.46,+1.03,Partidos
1989,Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,32,2432,76,71.1,27.0,27,86,24,5,20,2,1.44,40,38,+2,+0.07,+0.80,36.3,46.2,-9.9,-0.37,+0.08,Partidos
1990,Juan Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,11,781,71,25.5,8.7,8,85,5,3,34,16,0.73,7,15,-8,-0.92,-0.45,9.9,16.7,-6.8,-0.78,-0.50,Partidos
1991,Antonio Mirante,it ITA,PO,Roma,it Serie A,36,1983,5,450,90,13.2,5.0,5,90,5,0,,21,1.40,5,5,0,0.00,-0.79,7.3,8.6,-1.3,-0.26,-1.02,Partidos
1992,Simone Missiroli,it ITA,CC,SPAL,it Serie A,33,1986,34,2798,82,81.8,31.1,31,87,27,3,34,3,0.59,23,61,-38,-1.22,+0.51,35.1,57.8,-22.6,-0.73,+0.04,Partidos
1993,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,4,195,49,5.7,2.2,2,90,2,2,8,7,0.25,1,4,-3,-1.38,-0.94,1.9,2.5,-0.6,-0.30,+0.28,Partidos
1994,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,23,2053,89,84.5,22.8,23,89,22,0,,3,1.39,26,26,0,0.00,0.00,28.0,26.8,+1.1,+0.05,-0.16,Partidos
1995,Maximilian Mittelstädt,de GER,"DF,DL",Hertha BSC,de Bundesliga,22,1997,26,1887,73,61.7,21.0,19,88,16,7,30,3,1.31,30,37,-7,-0.33,-0.03,23.8,32.2,-8.4,-0.40,-0.16,Partidos
1996,Henrikh Mkhitaryan,am ARM,DL,Arsenal,eng Premier League,30,1989,3,112,37,3.3,1.2,1,83,0,2,15,1,1.33,2,0,+2,+1.61,+1.44,2.1,0.4,+1.6,+1.30,+1.57,Partidos
1997,Henrikh Mkhitaryan,am ARM,"CC,DL",Roma,it Serie A,30,1989,22,1530,70,44.7,17.0,16,86,6,6,25,2,1.86,32,24,+8,+0.47,-0.39,31.5,21.7,+9.8,+0.58,-0.09,Partidos
1998,Anthony Modeste,fr FRA,DL,Köln,de Bundesliga,31,1988,27,1138,42,37.2,12.6,11,77,4,16,18,6,0.85,16,33,-17,-1.34,-1.30,16.3,23.4,-7.1,-0.56,-0.68,Partidos
1999,Luka Modrić,hr CRO,CC,Real Madrid,es La Liga,33,1985,31,1996,64,58.4,22.2,22,82,10,9,21,1,2.35,45,14,+31,+1.40,+0.51,39.3,19.0,+20.2,+0.91,+0.01,Partidos
2000,Kevin Möhwald,de GER,CC,Werder Bremen,de Bundesliga,26,1993,1,74,74,2.4,0.8,0,,0,1,74,1,0.00,2,3,-1,-1.22,-0.43,1.2,0.8,+0.4,+0.46,+0.95,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
2001,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22,1979,90,64.7,22.0,22,90,21,0,,0,0.91,25,40,-15,-0.68,+0.32,24.1,31.3,-7.2,-0.33,+0.41,Partidos
2002,Jorge Molina,es ESP,DL,Getafe,es La Liga,37,1982,34,1886,55,55.1,21.0,23,70,5,11,25,2,1.38,20,19,+1,+0.05,-0.25,19.6,21.5,-1.9,-0.09,-0.21,Partidos
2003,Marco Molla,al ALB,PO,Bologna,it Serie A,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2004,Florent Mollet,fr FRA,"CC,DL",Montpellier,fr Ligue 1,27,1991,25,1684,67,66.8,18.7,19,82,10,6,21,0,1.44,28,25,+3,+0.16,+0.38,25.0,25.6,-0.7,-0.04,-0.17,Partidos
2005,Jon Moncayola,es ESP,"CC,DF",Osasuna,es La Liga,21,1998,27,1496,55,43.7,16.6,15,82,10,12,22,5,1.41,20,22,-2,-0.12,+0.16,16.7,21.1,-4.4,-0.26,-0.47,Partidos
2006,Monchu,es ESP,CC,Barcelona,es La Liga,19,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,,Partidos
2007,Gabriele Moncini,it ITA,"DL,CC",SPAL,it Serie A,23,1996,4,154,39,4.5,1.7,2,68,0,2,9,12,0.00,0,1,-1,-0.58,+0.77,1.7,2.1,-0.4,-0.23,+0.53,Partidos
2008,Thomas Monconduit,fr FRA,CC,Amiens,fr Ligue 1,28,1991,19,1364,72,54.1,15.2,15,84,7,4,27,7,0.53,11,25,-14,-0.92,-0.53,12.0,22.8,-10.8,-0.71,-0.62,Partidos
2009,Kévin Monnet-Paquet,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,30,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
2010,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,33,1986,3,270,90,7.9,3.0,3,90,3,0,,0,2.00,4,4,0,0.00,-0.23,2.9,4.4,-1.5,-0.48,-0.29,Partidos
2011,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,33,1986,29,2390,82,69.9,26.6,27,87,23,2,26,4,1.48,43,32,+11,+0.41,+0.68,35.2,28.0,+7.2,+0.27,+0.39,Partidos
2012,Joan Monterde,es ESP,CC,Levante,es La Liga,21,1997,1,9,9,0.3,0.1,0,,0,1,9,3,3.00,1,0,+1,+10.00,+10.18,0.9,0.0,+0.9,+9.29,+9.70,Partidos
