Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
797,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,31,1989,25.5,26,1.02,19,0,2,2,1,2,1,0.04,1,0,0,0,0,0,Partidos
798,Hugo Ekitike,fr FRA,"DL,CC",Reims,fr Ligue 1,18,2002,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
799,Anthony Elanga,se SWE,DL,Manchester Utd,eng Premier League,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
800,Niclas Eliasson,se SWE,"CC,DL",Nîmes,fr Ligue 1,24,1995,20.0,58,2.90,26,23,4,1,3,1,3,0.15,2,1,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
801,Elif Elmas,mk MKD,"CC,DL",Napoli,it Serie A,20,1999,8.2,23,2.80,18,0,3,1,1,0,6,0.73,2,0,3,1,0,0,Partidos
802,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,27,2.90,22,2,0,1,0,2,1,0.11,0,1,0,0,0,0,Partidos
803,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,28,1992,17.2,19,1.11,16,1,0,2,0,0,1,0.06,1,0,0,0,0,0,Partidos
804,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,14,0.67,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,Partidos
805,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,12,0.43,9,0,0,2,0,1,3,0.11,2,0,0,1,0,0,Partidos
806,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,4,0.77,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
807,Breel Embolo,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,23,1997,16.0,54,3.38,33,0,4,10,6,1,10,0.63,4,0,0,3,3,0,Partidos
808,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,70,2.11,57,7,1,0,4,1,4,0.12,3,0,0,0,1,0,Partidos
809,Renaud Emond,be BEL,"DL,CC",Nantes,fr Ligue 1,28,1991,3.9,7,1.78,1,0,0,2,4,0,1,0.25,0,0,0,0,1,0,Partidos
810,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
811,Youssef En-Nesyri,ma MAR,DL,Sevilla,es La Liga,23,1997,25.7,36,1.40,19,0,4,6,4,3,8,0.31,1,0,4,1,2,0,Partidos
812,Keita Endo,jp JPN,"CC,DL",Union Berlin,de Bundesliga,22,1997,5.1,16,3.16,8,0,1,1,4,2,0,0.00,0,0,0,0,0,0,Partidos
813,Wataru Endo,jp JPN,CC,Stuttgart,de Bundesliga,27,1993,32.8,74,2.25,62,1,0,2,4,5,6,0.18,5,0,0,0,1,0,Partidos
814,Sergi Enrich,es ESP,DL,Eibar,es La Liga,30,1990,15.6,45,2.89,32,0,0,9,2,2,3,0.19,2,0,0,1,0,0,Partidos
815,Christian Eriksen,dk DEN,CC,Inter,it Serie A,28,1992,15.4,59,3.83,34,21,0,4,0,0,2,0.13,2,0,0,0,0,0,Partidos
816,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20.0,7,0.35,7,0,0,0,0,0,2,0.10,2,0,0,0,0,0,Partidos
817,Patrick Erras,de GER,"DL,CC",Werder Bremen,de Bundesliga,25,1995,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
818,Gonzalo Escalante,ar ARG,CC,Lazio,it Serie A,27,1993,8.1,14,1.72,11,0,0,1,1,1,3,0.37,2,0,0,1,0,0,Partidos
819,Aarón Escandell,es ESP,PO,Granada,es La Liga,24,1995,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
820,Dani Escriche,es ESP,"DL,CC",Huesca,es La Liga,22,1998,9.5,25,2.63,20,0,0,1,3,1,2,0.21,2,0,0,0,0,0,Partidos
821,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,11,1.76,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
822,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,23,0.80,19,4,0,0,0,0,4,0.14,4,0,0,0,0,0,Partidos
823,Vicente Esquerdo,es ESP,CC,Valencia,es La Liga,21,1999,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
824,Nahuel Estévez,ar ARG,CC,Spezia,it Serie A,24,1995,19.6,55,2.80,39,10,0,6,0,0,9,0.46,4,2,0,3,0,0,Partidos
825,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13.0,32,2.47,27,0,0,1,3,1,2,0.15,1,0,0,0,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
826,Yoann Etienne,fr FRA,DF,Lorient,fr Ligue 1,23,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
827,Xabier Etxeita,es ESP,DF,Getafe,es La Liga,32,1987,9.8,3,0.31,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
828,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,32,1988,27.5,19,0.69,19,0,0,0,0,0,4,0.15,4,0,0,0,0,0,Partidos
829,Edu Expósito,es ESP,CC,Eibar,es La Liga,23,1996,27.3,88,3.23,56,18,4,3,6,1,5,0.18,4,0,0,1,0,0,Partidos
830,Valentin Eysseric,fr FRA,"CC,DL",Fiorentina,it Serie A,28,1992,8.1,20,2.46,15,2,0,2,1,0,1,0.12,0,0,0,1,0,0,Partidos
831,Eberechi Eze,eng ENG,CC,Crystal Palace,eng Premier League,22,1998,28.4,95,3.34,60,15,11,2,6,1,12,0.42,5,2,3,1,1,0,Partidos
832,Jokin Ezkieta,es ESP,PO,Athletic Club,es La Liga,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
833,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,35,1985,35.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
834,Fabinho,br BRA,"DF,CC",Liverpool,eng Premier League,26,1993,28.5,30,1.05,26,0,1,0,2,1,6,0.21,5,0,0,0,1,0,Partidos
835,Fábio,br BRA,DF,Nantes,fr Ligue 1,30,1990,16.7,27,1.61,22,3,0,0,2,0,3,0.18,2,0,0,0,1,0,Partidos
836,Cesc Fàbregas,es ESP,"CC,DL",Monaco,fr Ligue 1,33,1987,9.7,59,6.05,35,18,3,0,2,1,6,0.62,6,0,0,0,0,0,Partidos
837,Bandiougou Fadiga,fr FRA,"DL,CC",Paris S-G,fr Ligue 1,19,2001,0.7,2,2.81,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Partidos
838,Bandiougou Fadiga,fr FRA,"CC,DL",Brest,fr Ligue 1,19,2001,0.5,2,4.29,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
839,Wout Faes,be BEL,DF,Reims,fr Ligue 1,22,1998,32.2,10,0.31,8,0,0,1,0,1,1,0.03,0,0,0,1,0,0,Partidos
840,Nicolò Fagioli,it ITA,CC,Juventus,it Serie A,19,2001,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
841,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,31,1988,20.8,6,0.29,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
842,Romain Faivre,fr FRA,"CC,DL",Brest,fr Ligue 1,22,1998,32.1,152,4.73,74,40,9,10,17,2,15,0.47,7,4,0,2,2,0,Partidos
843,Fali,es ESP,"DF,CC",Cádiz,es La Liga,26,1993,29.3,21,0.72,17,0,1,1,1,1,2,0.07,1,0,0,1,0,0,Partidos
844,Iago Falque,es ESP,"CC,DL",Benevento,it Serie A,30,1990,4.0,28,7.04,21,2,3,2,0,0,1,0.25,1,0,0,0,0,0,Partidos
845,Andri Fannar Baldursson,is ISL,CC,Bologna,it Serie A,18,2002,2.4,4,1.65,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Partidos
846,Paolo Faragò,it ITA,DF,Bologna,it Serie A,27,1993,0.3,2,7.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
847,Paolo Faragò,it ITA,DF,Cagliari,it Serie A,27,1993,4.1,10,2.44,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
848,Davide Faraoni,it ITA,DF,Hellas Verona,it Serie A,28,1991,32.1,49,1.57,37,3,5,1,2,1,8,0.26,6,1,1,0,0,0,Partidos
849,Mohamed Fares,dz ALG,DF,Lazio,it Serie A,24,1996,12.7,32,2.53,26,2,2,1,0,1,3,0.24,2,0,0,1,0,0,Partidos
850,Diego Farias,br BRA,DL,Spezia,it Serie A,30,1990,16.8,59,3.50,46,0,5,4,3,1,4,0.24,2,0,0,2,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
851,Wuilker Faríñez,ve VEN,PO,Lens,fr Ligue 1,22,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
852,Noah Fatar,fr FRA,"DL,CC",Angers,fr Ligue 1,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
853,Ansu Fati,es ESP,DL,Barcelona,es La Liga,17,2002,4.8,21,4.37,13,1,2,0,5,0,4,0.83,2,0,1,0,1,0,Partidos
854,Julien Faussurier,fr FRA,DF,Brest,fr Ligue 1,33,1987,10.6,31,2.92,27,3,0,0,0,1,6,0.56,6,0,0,0,0,0,Partidos
855,Andrea Favilli,it ITA,DL,Hellas Verona,it Serie A,23,1997,3.8,7,1.86,6,0,1,0,0,0,1,0.27,1,0,0,0,0,0,Partidos
856,Federico Fazio,ar ARG,DF,Roma,it Serie A,33,1987,4.5,3,0.67,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Partidos
857,Nabil Fekir,fr FRA,"CC,DL",Betis,es La Liga,27,1993,29.1,148,5.08,85,19,20,9,12,3,19,0.65,11,3,2,0,2,1,Partidos
858,Felipe,br BRA,DF,Atlético Madrid,es La Liga,31,1989,22.9,11,0.48,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
859,Luiz Felipe,it ITA,DF,Lazio,it Serie A,23,1997,10.1,9,0.89,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
860,João Félix,pt POR,"DL,CC",Atlético Madrid,es La Liga,20,1999,17.5,46,2.63,32,0,5,5,4,0,11,0.63,8,0,1,1,1,0,Partidos
861,Ohis Felix Uduokhai,de GER,DF,Augsburg,de Bundesliga,22,1997,29.0,16,0.55,13,1,0,1,0,1,2,0.07,2,0,0,0,0,0,Partidos
862,Zinedine Ferhat,dz ALG,"DL,CC",Nîmes,fr Ligue 1,27,1993,32.9,111,3.38,73,9,14,4,10,1,20,0.61,14,0,2,1,3,0,Partidos
863,Bruno Fernandes,pt POR,CC,Manchester Utd,eng Premier League,25,1994,34.4,184,5.34,136,21,3,14,9,1,25,0.73,22,1,0,2,0,0,Partidos
864,Edimilson Fernandes,ch SUI,"CC,DL",Mainz 05,de Bundesliga,24,1996,9.3,20,2.14,14,5,0,1,0,0,1,0.11,0,1,0,0,0,0,Partidos
865,Aitor Fernández,es ESP,PO,Levante,es La Liga,29,1991,29.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
866,Álex Fernández,es ESP,CC,Cádiz,es La Liga,27,1992,21.6,51,2.36,27,23,0,0,1,0,5,0.23,3,2,0,0,0,0,Partidos
867,Álvaro Fernández,es ESP,PO,Huesca,es La Liga,22,1998,22.0,6,0.27,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
868,Andrés Fernández,es ESP,PO,Huesca,es La Liga,33,1986,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
869,Augusto Fernández,ar ARG,CC,Cádiz,es La Liga,34,1986,4.1,5,1.22,3,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
870,Carlos Fernández,es ESP,DL,Sevilla,es La Liga,24,1996,1.6,4,2.52,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Partidos
871,Carlos Fernández,es ESP,"DL,CC",Real Sociedad,es La Liga,24,1996,4.3,10,2.30,8,0,1,0,1,0,2,0.46,2,0,0,0,0,0,Partidos
872,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,15,0.65,11,4,0,0,0,0,1,0.04,1,0,0,0,0,0,Partidos
873,Joaquín Fernández,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,15,0.65,11,0,0,2,1,1,2,0.09,1,0,0,0,1,0,Partidos
874,Fernandinho,br BRA,CC,Manchester City,eng Premier League,35,1985,13.2,31,2.35,26,0,3,0,0,2,3,0.23,2,0,0,0,0,1,Partidos
875,Fernando,br BRA,CC,Sevilla,es La Liga,33,1987,28.3,37,1.31,34,1,2,0,0,0,9,0.32,8,0,1,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
876,Alex Ferrari,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,9,0.92,7,0,0,0,2,0,1,0.10,1,0,0,0,0,0,Partidos
877,David Ferreiro,es ESP,"CC,DL",Huesca,es La Liga,32,1988,28.1,121,4.31,73,32,7,4,4,1,10,0.36,7,1,0,1,0,1,Partidos
878,Salvador Ferrer,es ESP,DF,Spezia,it Serie A,22,1998,13.2,27,2.04,24,2,0,0,0,1,3,0.23,2,1,0,0,0,0,Partidos
879,Facundo Ferreyra,ar ARG,DL,Celta Vigo,es La Liga,29,1991,3.3,2,0.60,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
880,Jordan Ferri,fr FRA,CC,Montpellier,fr Ligue 1,28,1992,28.6,65,2.27,60,0,0,1,1,3,6,0.21,6,0,0,0,0,0,Partidos
881,Marco Festa,it ITA,PO,Crotone,it Serie A,28,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
882,Fidel,es ESP,"CC,DF",Elche,es La Liga,30,1989,26.6,79,2.97,42,28,4,1,4,0,7,0.26,4,3,0,0,0,0,Partidos
883,Sam Field,eng ENG,CC,West Brom,eng Premier League,22,1998,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
884,Alfreð Finnbogason,is ISL,DL,Augsburg,de Bundesliga,31,1989,6.0,20,3.30,15,0,2,2,1,0,2,0.33,2,0,0,0,0,0,Partidos
885,Roberto Firmino,br BRA,DL,Liverpool,eng Premier League,28,1991,31.5,111,3.52,84,1,13,11,2,0,11,0.35,10,0,0,1,0,0,Partidos
886,Junior Firpo,es ESP,"DF,CC",Barcelona,es La Liga,23,1996,3.2,8,2.49,7,0,0,0,1,0,2,0.62,2,0,0,0,0,0,Partidos
887,John Fleck,sct SCO,CC,Sheffield Utd,eng Premier League,28,1991,28.6,72,2.52,51,15,2,2,2,0,3,0.10,2,1,0,0,0,0,Partidos
888,Mark Flekken,nl NED,PO,Freiburg,de Bundesliga,27,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
889,Florian Flick,de GER,CC,Schalke 04,de Bundesliga,20,2000,4.0,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Partidos
890,Alexis Flips,fr FRA,"CC,DL",Reims,fr Ligue 1,20,2000,0.5,1,2.09,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
891,Alessandro Florenzi,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,28,1.64,21,4,0,2,0,1,2,0.12,1,1,0,0,0,0,Partidos
892,Kingsley Fobi,gh GHA,DF,Granada,es La Liga,21,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
893,Phil Foden,eng ENG,"DL,CC",Manchester City,eng Premier League,20,2000,18.0,66,3.68,45,8,7,4,2,0,12,0.67,8,0,1,3,0,0,Partidos
894,Mamadou Fofana,ml MLI,"CC,DF",Metz,fr Ligue 1,22,1998,11.9,8,0.67,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
895,Seko Fofana,ci CIV,CC,Lens,fr Ligue 1,25,1995,25.7,60,2.34,47,0,5,2,5,1,8,0.31,6,0,1,0,1,0,Partidos
896,Wesley Fofana,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,19,0.76,16,0,0,1,2,0,1,0.04,0,0,0,0,1,0,Partidos
897,Wesley Fofana,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,4,1.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
898,Youssouf Fofana,fr FRA,CC,Monaco,fr Ligue 1,21,1999,31.9,69,2.16,51,7,4,2,3,2,9,0.28,6,1,1,0,1,0,Partidos
899,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,49,1.33,43,4,1,0,1,0,5,0.14,4,0,0,0,1,0,Partidos
900,Ramón Folch,es ESP,CC,Elche,es La Liga,30,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
901,Lamine Fomba,fr FRA,CC,Nîmes,fr Ligue 1,22,1998,24.2,35,1.45,27,0,2,4,0,2,3,0.12,3,0,0,0,0,0,Partidos
902,Thomas Fontaine,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,1,0.28,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
903,José Fontán,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,7,0.96,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
904,José Fonte,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,35,0.99,29,1,0,2,3,0,5,0.14,3,0,0,1,1,0,Partidos
905,Fernando Forestieri,it ITA,"DL,CC",Udinese,it Serie A,30,1990,6.1,15,2.45,14,0,0,0,1,0,3,0.49,3,0,0,0,0,0,Partidos
906,Pablo Fornals,es ESP,"DL,CC",West Ham,eng Premier League,24,1996,28.6,81,2.84,68,3,2,7,1,0,11,0.39,7,1,0,3,0,0,Partidos
907,Emil Forsberg,se SWE,"DL,CC",RB Leipzig,de Bundesliga,28,1991,17.1,80,4.68,55,9,8,4,4,0,10,0.59,7,1,1,0,1,0,Partidos
908,Fraser Forster,eng ENG,PO,Southampton,eng Premier League,32,1988,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
909,Philipp Förster,de GER,CC,Stuttgart,de Bundesliga,25,1995,16.8,57,3.40,43,6,4,1,2,1,4,0.24,4,0,0,0,0,0,Partidos
910,Steven Fortes,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,9,0.56,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
911,Yassin Fortune,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
912,Timothy Fosu-Mensah,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,5,5.63,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
913,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,7,1.54,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
914,Daam Foulon,be BEL,DF,Benevento,it Serie A,21,1999,11.3,10,0.88,8,2,0,0,0,0,1,0.09,0,1,0,0,0,0,Partidos
915,Dimitri Foulquier,fr FRA,DF,Granada,es La Liga,27,1993,29.6,39,1.32,25,7,2,3,2,0,6,0.20,4,0,0,2,0,0,Partidos
916,Juan Foyth,ar ARG,"DF,CC",Villarreal,es La Liga,22,1998,13.0,9,0.69,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
917,Gianluca Frabotta,it ITA,"DF,CC",Juventus,it Serie A,21,1999,7.7,14,1.83,13,0,1,0,0,0,2,0.26,2,0,0,0,0,0,Partidos
918,Raphael Framberger,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,27,1.58,20,5,1,0,0,1,1,0.06,1,0,0,0,0,0,Partidos
919,Tyrese Francois,au AUS,DF,Fulham,eng Premier League,20,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
920,Ryan Fraser,sct SCO,"DL,CC",Newcastle Utd,eng Premier League,26,1994,10.3,37,3.59,21,13,0,2,1,0,3,0.29,1,1,0,0,1,0,Partidos
921,Fred,br BRA,CC,Manchester Utd,eng Premier League,27,1993,26.6,78,2.94,71,1,2,1,2,1,7,0.26,7,0,0,0,0,0,Partidos
922,Ryan Fredericks,eng ENG,"DF,DL",West Ham,eng Premier League,27,1992,6.3,21,3.32,16,0,2,1,1,1,0,0.00,0,0,0,0,0,0,Partidos
923,Remo Freuler,ch SUI,CC,Atalanta,it Serie A,28,1992,30.1,89,2.95,73,3,4,3,4,2,14,0.46,12,0,1,0,0,1,Partidos
924,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,30,0.97,25,3,1,0,1,0,4,0.13,3,1,0,0,0,0,Partidos
925,Marvin Friedrich,de GER,DF,Union Berlin,de Bundesliga,24,1995,34.0,33,0.97,25,0,1,4,0,3,5,0.15,4,0,0,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
926,Jeremie Frimpong,nl NED,"DF,DL",Leverkusen,de Bundesliga,19,2000,4.8,12,2.47,11,0,1,0,0,0,4,0.82,3,0,1,0,0,0,Partidos
927,Jorge de Frutos,es ESP,CC,Levante,es La Liga,23,1997,24.3,70,2.88,46,8,6,2,6,2,15,0.62,10,1,1,0,1,2,Partidos
928,Christian Fuchs,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,4,0.51,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
929,Angelo Fulgini,fr FRA,CC,Angers,fr Ligue 1,23,1996,30.3,120,3.97,83,11,7,7,11,1,11,0.36,7,1,0,1,1,1,Partidos
930,Niclas Füllkrug,de GER,DL,Werder Bremen,de Bundesliga,27,1993,9.7,19,1.95,13,0,1,1,4,0,2,0.20,1,0,0,0,1,0,Partidos
931,Ramiro Funes Mori,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
932,Darnell Furlong,eng ENG,DF,West Brom,eng Premier League,24,1995,32.6,34,1.04,21,7,0,3,3,0,3,0.09,3,0,0,0,0,0,Partidos
933,Daniel Fuzato,br BRA,PO,Roma,it Serie A,23,1997,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
934,Baptiste Gabard,fr FRA,CC,Saint-Étienne,fr Ligue 1,20,2000,1.5,3,2.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
935,Matteo Gabbia,it ITA,DF,Milan,it Serie A,20,1999,6.2,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
936,Manolo Gabbiadini,it ITA,DL,Sampdoria,it Serie A,28,1991,9.7,26,2.69,18,1,2,3,2,0,6,0.62,3,0,1,2,0,0,Partidos
937,Mijat Gaćinović,rs SRB,"DF,CC",Hoffenheim,de Bundesliga,25,1995,9.1,26,2.85,16,5,1,2,1,1,3,0.33,1,1,0,1,0,0,Partidos
938,Roberto Gagliardini,it ITA,CC,Inter,it Serie A,26,1994,13.7,22,1.61,16,1,2,2,1,0,7,0.51,5,0,1,0,1,0,Partidos
939,Riccardo Gagliolo,se SWE,DF,Parma,it Serie A,30,1990,21.7,39,1.79,33,3,1,1,1,0,3,0.14,3,0,0,0,0,0,Partidos
940,Adolfo Gaich,ar ARG,DL,Benevento,it Serie A,21,1999,8.5,13,1.52,7,0,1,2,2,1,2,0.23,0,0,1,0,0,1,Partidos
941,Andrey Galabinov,bg BUL,DL,Spezia,it Serie A,31,1988,4.8,6,1.26,6,0,0,0,0,0,2,0.42,2,0,0,0,0,0,Partidos
942,Javi Galán,es ESP,DF,Huesca,es La Liga,25,1994,34.1,80,2.35,59,11,6,0,4,0,6,0.18,3,3,0,0,0,0,Partidos
943,Conor Gallagher,eng ENG,CC,West Brom,eng Premier League,20,2000,28.1,46,1.64,29,7,3,1,4,2,2,0.07,1,1,0,0,0,0,Partidos
944,Enric Gallego,es ESP,DL,Osasuna,es La Liga,33,1986,9.0,16,1.78,13,0,0,1,2,0,3,0.33,2,0,0,1,0,0,Partidos
945,Kévin Gameiro,fr FRA,DL,Valencia,es La Liga,33,1987,12.0,16,1.34,9,0,1,3,3,0,2,0.17,2,0,0,0,0,0,Partidos
946,Idrissa Gana Gueye,sn SEN,CC,Paris S-G,fr Ligue 1,30,1989,17.6,50,2.84,42,0,4,0,1,3,4,0.23,3,0,1,0,0,0,Partidos
947,Ignatius Ganago,cm CMR,DL,Lens,fr Ligue 1,21,1999,14.5,36,2.48,15,0,7,3,9,2,9,0.62,1,0,3,0,3,2,Partidos
948,Aleix García,es ESP,CC,Eibar,es La Liga,23,1997,4.9,16,3.30,8,8,0,0,0,0,1,0.21,0,1,0,0,0,0,Partidos
949,Borja García,es ESP,"CC,DL",Huesca,es La Liga,29,1990,12.4,40,3.23,34,0,2,2,2,0,0,0.00,0,0,0,0,0,0,Partidos
950,Dani García,es ESP,CC,Athletic Club,es La Liga,30,1990,21.3,20,0.94,17,1,0,0,0,2,3,0.14,3,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
