Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 37_level_0
1386,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,22,1998,26,12,1270,14.1,0,0,0,0,0,0,6,0,0.3,0.3,0.5,0.9,13,57,17,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06,Partidos
1387,Jasmin Kurtić,si SVN,CC,Parma,it Serie A,31,1989,34,31,2739,30.4,4,0,4,4,0,0,5,0,3.7,3.7,2.2,5.9,53,143,78,0.13,0.00,0.13,0.13,0.13,0.12,0.07,0.19,0.12,0.19,Partidos
1388,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,19,15,1278,14.2,1,1,2,1,0,0,4,1,1.0,1.0,1.5,2.5,32,60,121,0.07,0.07,0.14,0.07,0.14,0.07,0.11,0.17,0.07,0.17,Partidos
1389,Dereck Kutesa,ch SUI,"CC,DL",Reims,fr Ligue 1,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,1.0,1.0,0.7,1.7,30,11,68,0.13,0.26,0.39,0.13,0.39,0.14,0.09,0.23,0.14,0.23,Partidos
1390,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,20,2000,7,0,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,1,10,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Partidos
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,15,44,35,0.09,0.00,0.09,0.09,0.09,0.04,0.06,0.10,0.04,0.10,Partidos
1392,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,23,16,1456,16.2,1,0,1,1,0,0,3,1,1.6,1.6,0.9,2.5,58,59,116,0.06,0.00,0.06,0.06,0.06,0.10,0.06,0.16,0.10,0.16,Partidos
1393,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,24,1996,9,4,341,3.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,5,3,28,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.19,0.18,0.19,Partidos
1394,Gaëtan Laborde,fr FRA,"DL,CC",Montpellier,fr Ligue 1,26,1994,38,38,3256,36.2,16,8,24,16,0,0,3,0,11.4,11.2,4.6,15.8,81,71,237,0.44,0.22,0.66,0.44,0.66,0.31,0.13,0.44,0.31,0.44,Partidos
1395,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,29,1991,31,22,1923,21.4,13,2,15,10,3,3,3,0,11.7,9.3,2.2,11.5,15,55,112,0.61,0.09,0.70,0.47,0.56,0.55,0.10,0.65,0.43,0.54,Partidos
1396,Tom Lacoux,fr FRA,CC,Bordeaux,fr Ligue 1,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,3,7,8,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,30,29,2590,28.8,1,1,2,1,0,0,5,0,1.4,1.4,0.3,1.7,21,126,6,0.03,0.03,0.07,0.03,0.07,0.05,0.01,0.06,0.05,0.06,Partidos
1398,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,21,1999,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1399,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,32,30,2631,29.2,0,1,1,0,0,0,5,1,1.3,1.3,0.6,1.9,10,50,3,0.00,0.03,0.03,0.00,0.03,0.04,0.02,0.06,0.04,0.06,Partidos
1400,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,23,1997,3,1,84,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,5,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.22,0.22,0.22,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1401,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,33,31,2768,30.8,2,2,4,2,0,0,2,0,1.8,1.8,3.1,5.0,79,136,171,0.07,0.07,0.13,0.07,0.13,0.06,0.10,0.16,0.06,0.16,Partidos
1402,Diego Lainez,mx MEX,"DL,CC",Betis,es La Liga,20,2000,21,8,862,9.6,0,2,2,0,0,0,5,0,0.7,0.7,0.5,1.3,49,36,80,0.00,0.21,0.21,0.00,0.21,0.07,0.06,0.13,0.07,0.13,Partidos
1403,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,21,21,1834,20.4,3,2,5,0,3,3,1,0,2.7,0.4,4.0,4.4,48,88,88,0.15,0.10,0.25,0.00,0.10,0.13,0.20,0.33,0.02,0.22,Partidos
1404,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,32,1988,30,16,1596,17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33,109,77,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,Partidos
1405,Érik Lamela,ar ARG,"DL,CC",Tottenham,eng Premier League,28,1992,23,5,717,8.0,1,0,1,1,0,0,6,1,1.1,1.1,1.0,2.1,28,36,49,0.13,0.00,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26,Partidos
1406,Sam Lammers,nl NED,"DL,CC",Atalanta,it Serie A,23,1997,15,1,291,3.2,2,0,2,2,0,0,0,0,1.3,1.3,0.4,1.7,9,8,44,0.62,0.00,0.62,0.62,0.62,0.40,0.12,0.52,0.40,0.52,Partidos
1407,Tariq Lamptey,gh GHA,"DF,CC",Brighton,eng Premier League,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40,26,76,0.10,0.10,0.20,0.10,0.20,0.07,0.08,0.15,0.07,0.15,Partidos
1408,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,28,1992,20,20,1626,18.1,1,0,1,1,0,0,2,1,2.1,2.1,0.0,2.1,11,43,1,0.06,0.00,0.06,0.06,0.06,0.12,0.00,0.12,0.12,0.12,Partidos
1409,Michael Langer,at AUT,PO,Schalke 04,de Bundesliga,35,1985,3,2,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1410,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,27,1993,17,5,566,6.3,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.8,7,28,20,0.16,0.16,0.32,0.16,0.32,0.15,0.14,0.29,0.15,0.29,Partidos
1411,Gianluca Lapadula,pe PER,DL,Benevento,it Serie A,30,1990,37,29,2563,28.5,8,2,10,8,0,1,2,0,9.7,8.8,3.7,12.5,42,44,169,0.28,0.07,0.35,0.28,0.35,0.34,0.13,0.47,0.31,0.44,Partidos
1412,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,26,1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28,99,1,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Partidos
1413,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,26,1993,30,30,2659,29.5,0,0,0,0,0,0,8,1,0.8,0.8,0.3,1.1,17,74,0,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
1414,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,36,1984,35,34,3132,34.8,0,1,1,0,0,0,8,0,1.2,1.2,2.0,3.2,12,108,4,0.00,0.03,0.03,0.00,0.03,0.03,0.06,0.09,0.03,0.09,Partidos
1415,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,23,1997,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1416,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,27,1992,17,12,1103,12.3,2,1,3,2,0,0,1,0,7.4,7.4,1.0,8.4,20,23,79,0.16,0.08,0.24,0.16,0.24,0.60,0.08,0.68,0.60,0.68,Partidos
1417,Kevin Lasagna,it ITA,DL,Hellas Verona,it Serie A,27,1992,19,14,1267,14.1,2,0,2,2,0,0,0,0,3.2,3.2,1.9,5.1,28,19,100,0.14,0.00,0.14,0.14,0.14,0.23,0.14,0.36,0.23,0.36,Partidos
1418,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,26,1993,19,19,1625,18.1,2,0,2,2,0,0,4,0,1.3,1.3,0.1,1.4,4,22,2,0.11,0.00,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,Partidos
1419,Paul Lasne,fr FRA,CC,Brest,fr Ligue 1,31,1989,22,19,1681,18.7,0,0,0,0,0,0,4,1,0.8,0.8,0.3,1.1,10,69,10,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Partidos
1420,Toni Lato,es ESP,DF,Valencia,es La Liga,22,1997,15,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6,19,30,0.12,0.00,0.12,0.12,0.12,0.08,0.02,0.10,0.08,0.10,Partidos
1421,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,30,1989,29,21,1800,20.0,0,2,2,0,0,0,8,0,2.1,2.1,2.2,4.3,10,67,42,0.00,0.10,0.10,0.00,0.10,0.11,0.11,0.22,0.11,0.22,Partidos
1422,Armand Lauriente,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,1998,29,16,1622,18.0,3,5,8,3,0,0,4,0,3.7,3.7,5.6,9.4,87,43,144,0.17,0.28,0.44,0.17,0.44,0.21,0.31,0.52,0.21,0.52,Partidos
1423,Vincent Laurini,fr FRA,DF,Parma,it Serie A,31,1989,14,10,870,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,11,37,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,Partidos
1424,Lauti,uy URU,CC,Celta Vigo,es La Liga,19,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1425,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,32,1987,25,19,1608,17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5,66,5,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1426,Valentino Lazaro,at AUT,"DF,DL",M'Gladbach,de Bundesliga,24,1996,22,13,1240,13.8,2,0,2,2,0,0,3,0,2.3,2.3,1.2,3.4,33,30,71,0.15,0.00,0.15,0.15,0.15,0.16,0.08,0.25,0.16,0.25,Partidos
1427,Darko Lazović,rs SRB,"DF,CC",Hellas Verona,it Serie A,29,1990,32,27,2503,27.8,3,6,9,3,0,0,3,0,3.4,3.4,4.8,8.2,68,156,198,0.11,0.22,0.32,0.11,0.32,0.12,0.17,0.29,0.12,0.29,Partidos
1428,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,26,1993,32,30,2613,29.0,2,5,7,2,0,0,2,1,2.1,2.1,3.4,5.6,130,37,202,0.07,0.17,0.24,0.07,0.24,0.07,0.12,0.19,0.07,0.19,Partidos
1429,Jérémy Le Douaron,fr FRA,"DL,CC",Brest,fr Ligue 1,22,1998,28,7,816,9.1,1,2,3,1,0,0,0,0,2.2,2.2,0.5,2.8,22,10,68,0.11,0.22,0.33,0.11,0.33,0.25,0.06,0.31,0.25,0.31,Partidos
1430,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,20,2000,36,21,1816,20.2,0,5,5,0,0,0,6,0,1.2,1.2,5.0,6.2,47,101,76,0.00,0.25,0.25,0.00,0.25,0.06,0.25,0.31,0.06,0.31,Partidos
1431,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,30,1989,26,26,2306,25.6,0,0,0,0,0,0,0,0,0.3,0.3,1.8,2.1,42,88,83,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,Partidos
1432,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Partidos
1433,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,23,1996,33,30,2747,30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22,101,4,0.00,0.03,0.03,0.00,0.03,0.07,0.01,0.09,0.07,0.09,Partidos
1434,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,30,1990,23,13,1227,13.6,0,0,0,0,0,0,3,1,1.5,1.5,0.6,2.1,8,46,8,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15,Partidos
1435,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8,20,14,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.10,0.09,0.10,Partidos
1436,Rafael Leão,pt POR,DL,Milan,it Serie A,21,1999,30,22,1924,21.4,6,6,12,6,0,0,5,0,6.0,6.0,4.4,10.4,77,45,147,0.28,0.28,0.56,0.28,0.56,0.28,0.21,0.48,0.28,0.48,Partidos
1437,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,34,1985,37,37,3313,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1438,Mathew Leckie,au AUS,"DL,DF",Hertha BSC,de Bundesliga,29,1991,17,5,506,5.6,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,10,15,35,0.00,0.18,0.18,0.00,0.18,0.02,0.09,0.11,0.02,0.11,Partidos
1439,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,29,1991,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1440,Jeremías Ledesma,ar ARG,PO,Cádiz,es La Liga,27,1993,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1441,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,27,1993,29,23,2063,22.9,4,2,6,3,1,1,3,1,4.7,3.9,0.8,4.7,38,141,56,0.17,0.09,0.26,0.13,0.22,0.20,0.03,0.24,0.17,0.21,Partidos
1442,Lucas Leiva,br BRA,CC,Lazio,it Serie A,33,1987,32,30,2131,23.7,0,0,0,0,0,0,10,0,0.4,0.4,0.4,0.8,23,163,18,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
1443,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,34,34,3015,33.5,1,1,2,1,0,0,10,0,2.4,2.4,0.9,3.3,5,66,5,0.03,0.03,0.06,0.03,0.06,0.07,0.03,0.10,0.07,0.10,Partidos
1444,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,18,5,644,7.2,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,23,27,33,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,Partidos
1445,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,24,1995,27,19,1366,15.2,1,3,4,1,0,0,4,0,1.6,1.6,2.0,3.6,37,78,102,0.07,0.20,0.26,0.07,0.26,0.10,0.13,0.24,0.10,0.24,Partidos
1446,Mario Lemina,ga GAB,CC,Fulham,eng Premier League,26,1993,28,19,1703,18.9,1,0,1,1,0,0,5,0,0.7,0.7,0.8,1.5,19,78,15,0.05,0.00,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Partidos
1447,Fabien Lemoine,fr FRA,CC,Lorient,fr Ligue 1,33,1987,30,24,1934,21.5,1,0,1,1,0,0,8,0,0.9,0.9,1.5,2.3,21,122,26,0.05,0.00,0.05,0.05,0.05,0.04,0.07,0.11,0.04,0.11,Partidos
1448,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,33,29,2475,27.5,1,0,1,1,0,0,11,2,1.8,1.8,0.8,2.7,33,181,9,0.04,0.00,0.04,0.04,0.04,0.07,0.03,0.10,0.07,0.10,Partidos
1449,Bernd Leno,de GER,PO,Arsenal,eng Premier League,28,1992,35,35,3131,34.8,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1450,Christopher Lenz,de GER,"DF,DL",Union Berlin,de Bundesliga,25,1994,27,27,2248,25.0,0,3,3,0,0,0,3,0,1.0,1.0,2.8,3.8,46,94,109,0.00,0.12,0.12,0.00,0.12,0.04,0.11,0.15,0.04,0.15,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1451,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,33,1986,24,10,935,10.4,1,2,3,1,0,0,2,0,1.3,1.3,2.6,3.9,16,19,72,0.10,0.19,0.29,0.10,0.29,0.12,0.25,0.37,0.12,0.37,Partidos
1452,Sergio León,es ESP,DL,Levante,es La Liga,31,1989,28,6,748,8.3,2,0,2,2,0,0,0,0,2.5,2.5,0.3,2.8,6,11,42,0.24,0.00,0.24,0.24,0.24,0.30,0.03,0.34,0.30,0.34,Partidos
1453,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,27,1993,16,13,1159,12.9,0,1,1,0,0,0,0,0,0.6,0.6,0.5,1.1,9,46,32,0.00,0.08,0.08,0.00,0.08,0.05,0.04,0.09,0.05,0.09,Partidos
1454,Mehdi Léris,dz ALG,"DF,CC",Sampdoria,it Serie A,22,1998,20,3,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,17,19,36,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Partidos
1455,Khanya Leshabela,za RSA,CC,Leicester City,eng Premier League,20,1999,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1456,Karlo Letica,hr CRO,PO,Sampdoria,it Serie A,23,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1457,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,24,18,1570,17.4,3,1,4,3,0,0,2,0,0.4,0.4,1.2,1.6,49,59,65,0.17,0.06,0.23,0.17,0.23,0.02,0.07,0.09,0.02,0.09,Partidos
1458,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,31,1988,29,28,2458,27.3,41,7,48,33,8,9,4,0,31.3,24.2,4.7,28.8,51,67,185,1.50,0.26,1.76,1.21,1.46,1.14,0.17,1.31,0.88,1.06,Partidos
1459,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,22,1998,24,20,1837,20.4,0,1,1,0,0,0,4,0,0.1,0.1,1.0,1.1,27,41,56,0.00,0.05,0.05,0.00,0.05,0.01,0.05,0.06,0.01,0.06,Partidos
1460,Aaron Leya Iseka,be BEL,DL,Metz,fr Ligue 1,22,1997,21,12,1008,11.2,4,0,4,2,2,3,4,0,4.8,2.5,0.6,3.0,13,12,51,0.36,0.00,0.36,0.18,0.18,0.43,0.05,0.48,0.22,0.27,Partidos
1461,Yanis Lhery,fr FRA,CC,Saint-Étienne,fr Ligue 1,17,2003,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Partidos
1462,Dimitri Liénard,fr FRA,CC,Strasbourg,fr Ligue 1,32,1988,34,19,1829,20.3,2,4,6,1,1,2,2,0,2.8,1.1,4.8,5.9,45,111,87,0.10,0.20,0.30,0.05,0.25,0.14,0.24,0.37,0.05,0.29,Partidos
1463,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,24,1996,34,34,2993,33.3,4,0,4,4,0,0,4,0,1.9,1.9,0.2,2.0,16,76,7,0.12,0.00,0.12,0.12,0.12,0.06,0.01,0.06,0.06,0.06,Partidos
1464,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,20,1999,27,25,2220,24.7,1,1,2,1,0,0,4,0,1.3,1.3,0.9,2.2,16,93,6,0.04,0.04,0.08,0.04,0.08,0.05,0.04,0.09,0.05,0.09,Partidos
1465,Isaac Lihadji,fr FRA,"CC,DL",Lille,fr Ligue 1,18,2002,15,1,196,2.2,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,11,10,30,0.00,0.46,0.46,0.00,0.46,0.34,0.24,0.57,0.34,0.57,Partidos
1466,Dimitris Limnios,gr GRE,"CC,DL",Köln,de Bundesliga,22,1998,12,2,378,4.2,0,0,0,0,0,0,0,0,0.4,0.4,0.6,0.9,10,10,27,0.00,0.00,0.00,0.00,0.00,0.09,0.14,0.23,0.09,0.23,Partidos
1467,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,26,1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18,92,2,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03,Partidos
1468,Karol Linetty,pl POL,CC,Torino,it Serie A,25,1995,27,20,1832,20.4,1,0,1,1,0,0,5,0,1.1,1.1,1.0,2.1,27,58,60,0.05,0.00,0.05,0.05,0.05,0.05,0.05,0.10,0.05,0.10,Partidos
1469,Jesse Lingard,eng ENG,"CC,DL",West Ham,eng Premier League,27,1992,16,16,1421,15.8,9,4,13,8,1,2,3,0,4.5,2.8,2.1,5.0,59,75,84,0.57,0.25,0.82,0.51,0.76,0.29,0.13,0.42,0.18,0.31,Partidos
1470,Pol Lirola,es ESP,"DF,DL",Fiorentina,it Serie A,22,1997,12,4,498,5.5,0,1,1,0,0,0,3,0,0.1,0.1,0.7,0.8,19,21,41,0.00,0.18,0.18,0.00,0.18,0.02,0.12,0.14,0.02,0.14,Partidos
1471,Pol Lirola,es ESP,"DF,DL",Marseille,fr Ligue 1,22,1997,19,17,1553,17.3,2,2,4,2,0,0,3,0,1.3,1.3,2.2,3.5,63,55,128,0.12,0.12,0.23,0.12,0.23,0.08,0.13,0.20,0.08,0.20,Partidos
1472,Jake Livermore,eng ENG,CC,West Brom,eng Premier League,30,1989,18,15,1242,13.8,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,0,26,6,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Partidos
1473,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,26,1993,15,14,1204,13.4,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,7,26,1,0.07,0.00,0.07,0.07,0.07,0.06,0.04,0.10,0.06,0.10,Partidos
1474,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,26,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1475,Fernando Llorente,es ESP,DL,Udinese,it Serie A,35,1985,14,8,713,7.9,1,0,1,1,0,0,2,0,1.8,1.8,0.5,2.3,1,11,38,0.13,0.00,0.13,0.13,0.13,0.23,0.07,0.30,0.23,0.30,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1476,Fernando Llorente,es ESP,"DL,CC",Napoli,it Serie A,35,1985,3,0,52,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,0,14,0.00,0.00,0.00,0.00,0.00,0.31,0.15,0.47,0.31,0.47,Partidos
1477,Marcos Llorente,es ESP,"CC,DL",Atlético Madrid,es La Liga,25,1995,37,33,2956,32.8,12,11,23,12,0,0,6,0,3.4,3.4,5.6,9.0,90,140,215,0.37,0.33,0.70,0.37,0.70,0.10,0.17,0.28,0.10,0.28,Partidos
1478,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1479,Giovani Lo Celso,ar ARG,CC,Tottenham,eng Premier League,24,1996,18,11,945,10.5,1,1,2,1,0,0,5,0,1.4,1.4,1.0,2.4,21,71,34,0.10,0.10,0.19,0.10,0.19,0.14,0.09,0.23,0.14,0.23,Partidos
1480,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,25,1994,15,0,154,1.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1481,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,22,1998,34,32,2883,32.0,4,2,6,2,2,2,9,0,3.7,2.1,2.8,4.9,48,315,77,0.12,0.06,0.19,0.06,0.12,0.11,0.09,0.20,0.07,0.15,Partidos
