Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
584,Gian Crespi,it ITA,PO,Crotone,it Serie A,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
585,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,30,1989,35.2,0,19,4,21.1,0.54,0.11,0.00,0.00,25.4,11,0,0,1.0,1.0,0.05,-1.0,-1.0,Partidos
586,Domenico Criscito,it ITA,DF,Genoa,it Serie A,33,1986,19.2,1,5,1,20.0,0.26,0.05,0.00,0.00,29.2,0,1,1,0.9,0.1,0.03,+0.1,-0.1,Partidos
587,Bryan Cristante,it ITA,"DF,CC",Roma,it Serie A,25,1995,23.9,1,28,8,28.6,1.17,0.33,0.04,0.13,19.0,1,0,0,2.4,2.4,0.08,-1.4,-1.4,Partidos
588,Giovanni Crociata,it ITA,DF,Crotone,it Serie A,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
589,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,28,1992,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
590,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.8,0,1,1,2.3,1.5,0.09,-0.3,-0.5,Partidos
591,Andrés Cubas,py PAR,CC,Nîmes,fr Ligue 1,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.7,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Partidos
592,Sergio Cubero Ezcurra,es ESP,CC,Eibar,es La Liga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
593,Cucho,co COL,"DL,CC",Getafe,es La Liga,21,1999,16.3,2,28,11,39.3,1.72,0.68,0.07,0.18,16.0,1,0,0,2.7,2.7,0.10,-0.7,-0.7,Partidos
594,Marc Cucurella,es ESP,CC,Getafe,es La Liga,22,1998,36.0,3,26,8,30.8,0.72,0.22,0.12,0.38,18.6,0,0,0,1.9,1.8,0.07,+1.1,+1.2,Partidos
595,Mickaël Cuisance,fr FRA,CC,Marseille,fr Ligue 1,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,18.1,1,0,0,0.8,0.8,0.09,+1.2,+1.2,Partidos
596,Mickaël Cuisance,fr FRA,DL,Bayern Munich,de Bundesliga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
597,Matheus Cunha,br BRA,"DL,CC",Hertha BSC,de Bundesliga,21,1999,23.9,7,67,31,46.3,2.81,1.30,0.07,0.16,23.6,8,2,3,8.4,6.1,0.09,-1.4,-1.1,Partidos
598,Giuseppe Cuomo,it ITA,DF,Crotone,it Serie A,22,1998,8.9,0,2,0,0.0,0.22,0.00,0.00,,8.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Partidos
599,Patrick Cutrone,it ITA,DL,Wolves,eng Premier League,22,1998,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
600,Patrick Cutrone,it ITA,DL,Fiorentina,it Serie A,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,13.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
601,Patrick Cutrone,it ITA,DL,Valencia,es La Liga,22,1998,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,15.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Partidos
602,Wylan Cyprien,fr FRA,CC,Parma,it Serie A,25,1995,4.6,0,6,1,16.7,1.32,0.22,0.00,0.00,27.8,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
603,Rafael Czichos,de GER,DF,Köln,de Bundesliga,30,1990,25.1,1,10,2,20.0,0.40,0.08,0.10,0.50,7.1,0,0,0,1.8,1.8,0.18,-0.8,-0.8,Partidos
604,Lennart-Marten Czyborra,de GER,DF,Genoa,it Serie A,21,1999,13.0,1,5,2,40.0,0.38,0.15,0.20,0.50,19.2,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Partidos
605,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,31,1988,7.8,3,8,6,75.0,1.03,0.77,0.38,0.50,11.2,0,0,0,1.3,1.3,0.16,+1.7,+1.7,Partidos
606,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,13.3,0,0,0,2.1,2.1,0.09,+1.9,+1.9,Partidos
607,Moanes Dabbur,il ISR,"DL,CC",Hoffenheim,de Bundesliga,28,1992,11.1,4,27,13,48.1,2.43,1.17,0.15,0.31,15.1,1,0,1,5.3,4.5,0.17,-1.3,-0.5,Partidos
608,Bryan Dabo,bf BFA,CC,Benevento,it Serie A,28,1992,12.4,0,12,2,16.7,0.97,0.16,0.00,0.00,19.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Partidos
609,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.00,20.0,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Partidos
610,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
611,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,24,1996,14.0,1,16,5,31.3,1.14,0.36,0.06,0.20,27.5,1,0,0,0.6,0.6,0.04,+0.4,+0.4,Partidos
612,Leon Dajaku,de GER,DL,Union Berlin,de Bundesliga,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
613,Stuart Dallas,nir NIR,"CC,DF",Leeds United,eng Premier League,29,1991,37.9,8,48,18,37.5,1.27,0.48,0.17,0.44,20.5,0,0,0,4.2,4.2,0.09,+3.8,+3.8,Partidos
614,Diogo Dalot,pt POR,DF,Milan,it Serie A,21,1999,12.1,1,10,5,50.0,0.83,0.41,0.10,0.20,21.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Partidos
615,Mikkel Damsgaard,dk DEN,"CC,DL",Sampdoria,it Serie A,20,2000,19.7,2,25,8,32.0,1.27,0.41,0.08,0.25,19.7,3,0,0,2.9,2.9,0.12,-0.9,-0.9,Partidos
616,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,19,2001,16.4,1,9,2,22.2,0.55,0.12,0.11,0.50,17.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Partidos
617,Danilo,br BRA,"DF,CC",Juventus,it Serie A,29,1991,32.4,1,19,2,10.5,0.59,0.06,0.05,0.50,22.6,0,0,0,1.9,1.9,0.10,-0.9,-0.9,Partidos
618,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,33,1987,15.0,1,4,1,25.0,0.27,0.07,0.25,1.00,10.2,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Partidos
619,Tiago Dantas,pt POR,CC,Bayern Munich,de Bundesliga,19,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
620,Dante,br BRA,DF,Nice,fr Ligue 1,36,1983,8.6,2,7,2,28.6,0.81,0.23,0.29,1.00,12.3,1,0,0,0.9,0.9,0.12,+1.1,+1.1,Partidos
621,Andrea Danzi,it ITA,DF,Hellas Verona,it Serie A,21,1999,1.2,0,1,0,0.0,0.87,0.00,0.00,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
622,Ebrima Darboe,gm GAM,CC,Roma,it Serie A,19,2001,3.6,0,3,0,0.0,0.84,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
623,Márton Dárdai,de GER,"DF,CC",Hertha BSC,de Bundesliga,18,2002,9.1,0,2,0,0.0,0.22,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
624,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,29,1990,21.1,1,27,7,25.9,1.28,0.33,0.04,0.14,23.2,1,0,0,1.7,1.7,0.06,-0.7,-0.7,Partidos
625,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,29,1990,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
626,Matteo Darmian,it ITA,DF,Parma,it Serie A,30,1989,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
627,Matteo Darmian,it ITA,DF,Inter,it Serie A,30,1989,12.9,3,9,4,44.4,0.70,0.31,0.33,0.75,12.8,0,0,0,1.5,1.5,0.17,+1.5,+1.5,Partidos
628,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,20,2000,26.2,13,55,33,60.0,2.10,1.26,0.24,0.39,15.2,0,0,0,9.1,9.1,0.17,+3.9,+3.9,Partidos
629,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,19,2000,19.6,1,4,3,75.0,0.20,0.15,0.25,0.33,23.2,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Partidos
630,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,27,1993,15.0,0,3,0,0.0,0.20,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Partidos
631,Tom Davies,eng ENG,CC,Everton,eng Premier League,22,1998,15.8,0,7,0,0.0,0.44,0.00,0.00,,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
632,Keinan Davis,eng ENG,"DL,CC",Aston Villa,eng Premier League,22,1998,3.1,1,9,2,22.2,2.92,0.65,0.11,0.50,10.6,0,0,0,1.5,1.5,0.16,-0.5,-0.5,Partidos
633,Leif Davis,eng ENG,DF,Leeds United,eng Premier League,20,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
634,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,25,1995,20.7,0,15,4,26.7,0.73,0.19,0.00,0.00,12.0,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Partidos
635,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,30,1990,21.4,3,16,5,31.3,0.75,0.23,0.19,0.60,10.1,0,0,0,1.9,1.9,0.12,+1.1,+1.1,Partidos
636,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,29,1991,22.2,6,77,24,31.2,3.47,1.08,0.05,0.17,21.0,10,2,3,9.3,6.9,0.09,-3.3,-2.9,Partidos
637,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,33,1987,9.5,0,6,1,16.7,0.63,0.11,0.00,0.00,12.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Partidos
638,Rodrigo De Paul,ar ARG,CC,Udinese,it Serie A,26,1994,35.6,9,79,19,24.1,2.22,0.53,0.08,0.32,25.5,10,3,3,6.2,3.8,0.05,+2.8,+2.2,Partidos
639,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,27,1992,0.3,0,1,0,0.0,3.75,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
640,Mattia De Sciglio,it ITA,DF,Lyon,fr Ligue 1,27,1992,16.3,0,3,1,33.3,0.18,0.06,0.00,0.00,25.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
641,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,32,1988,23.8,2,11,6,54.5,0.46,0.25,0.18,0.33,11.6,0,0,0,2.1,2.1,0.19,-0.1,-0.1,Partidos
642,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,22,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
643,Lucas Deaux,fr FRA,"CC,DF",Nîmes,fr Ligue 1,31,1988,19.5,1,13,4,30.8,0.67,0.21,0.08,0.25,18.9,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Partidos
644,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,35,1985,23.4,2,26,7,26.9,1.11,0.30,0.08,0.29,13.5,0,0,0,2.7,2.7,0.10,-0.7,-0.7,Partidos
645,Grégoire Defrel,mq MTQ,"CC,DL",Sassuolo,it Serie A,29,1991,14.8,3,22,9,40.9,1.48,0.61,0.14,0.33,18.1,0,0,0,2.1,2.1,0.10,+0.9,+0.9,Partidos
646,Alessandro Deiola,it ITA,CC,Spezia,it Serie A,24,1995,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,24.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
647,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,24,1995,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
648,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,24,1996,7.2,0,16,5,31.3,2.21,0.69,0.00,0.00,19.7,1,0,0,1.1,1.1,0.07,-1.1,-1.1,Partidos
649,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
650,Thomas Delaine,fr FRA,"DF,DL",Metz,fr Ligue 1,28,1992,19.8,3,18,10,55.6,0.91,0.51,0.17,0.30,21.1,0,0,0,1.7,1.7,0.09,+1.3,+1.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
651,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,28,1991,14.3,1,8,3,37.5,0.56,0.21,0.13,0.33,13.5,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Partidos
652,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,17,2003,0.4,0,1,0,0.0,2.25,0.00,0.00,,13.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Partidos
653,Jonathan Delaplace,fr FRA,DF,Lorient,fr Ligue 1,34,1986,10.1,0,5,0,0.0,0.50,0.00,0.00,,21.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Partidos
654,Sacha Delaye,fr FRA,CC,Montpellier,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
655,Cristian Dell'Orco,it ITA,DF,Spezia,it Serie A,26,1994,2.9,0,1,0,0.0,0.34,0.00,0.00,,7.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
656,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,28,1991,27.6,15,90,35,38.9,3.26,1.27,0.17,0.43,16.7,2,0,1,12.8,12.0,0.14,+2.2,+3.0,Partidos
657,Fabian Delph,eng ENG,"CC,DF",Everton,eng Premier League,30,1989,3.0,0,1,0,0.0,0.34,0.00,0.00,,31.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
658,Moussa Dembélé,fr FRA,DL,Atlético Madrid,es La Liga,24,1996,1.1,0,6,2,33.3,5.40,1.80,0.00,0.00,10.5,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Partidos
659,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,24,1996,7.5,1,30,9,30.0,3.99,1.20,0.03,0.11,13.5,1,0,0,5.3,5.3,0.18,-4.3,-4.3,Partidos
660,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,23,1997,19.7,6,55,21,38.2,2.79,1.07,0.11,0.29,17.1,0,0,0,5.6,5.6,0.10,+0.4,+0.4,Partidos
661,Merih Demiral,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,0,6,2,33.3,0.57,0.19,0.00,0.00,11.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Partidos
662,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,27,1993,19.4,4,44,13,29.5,2.27,0.67,0.09,0.31,24.2,5,0,0,3.5,3.5,0.08,+0.5,+0.5,Partidos
663,Ermedin Demirović,ba BIH,DL,Freiburg,de Bundesliga,22,1998,16.6,5,42,19,45.2,2.52,1.14,0.12,0.26,14.3,0,0,0,4.9,4.9,0.12,+0.1,+0.1,Partidos
664,Diego Demme,de GER,CC,Napoli,it Serie A,28,1991,17.7,2,14,6,42.9,0.79,0.34,0.14,0.33,16.3,0,0,0,1.2,1.2,0.08,+0.8,+0.8,Partidos
665,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,1,5,1,20.0,0.17,0.03,0.20,1.00,18.5,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Partidos
666,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,25,1995,27.8,1,31,8,25.8,1.11,0.29,0.03,0.13,15.0,0,0,0,3.1,3.1,0.10,-2.1,-2.1,Partidos
667,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,19,2000,5.8,1,18,8,44.4,3.09,1.37,0.06,0.13,14.6,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Partidos
668,Emmanuel Dennis,ng NGA,DL,Köln,de Bundesliga,22,1997,5.3,0,5,0,0.0,0.95,0.00,0.00,,13.4,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Partidos
669,Stefano Denswil,nl NED,DF,Bologna,it Serie A,27,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
670,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,0,8,2,25.0,0.64,0.16,0.00,0.00,20.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
671,Fabio Depaoli,it ITA,CC,Sampdoria,it Serie A,23,1997,0.9,0,2,1,50.0,2.34,1.17,0.00,0.00,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
672,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
673,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,25,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
674,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,0,5,2,40.0,0.33,0.13,0.00,0.00,11.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Partidos
675,Kastriot Dermaku,al ALB,"DF,CC",Parma,it Serie A,28,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
676,Kiril Despodov,bg BUL,DL,Cagliari,it Serie A,23,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
677,Sergiño Dest,us USA,"DF,DL",Barcelona,es La Liga,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.40,15.3,0,0,0,1.7,1.7,0.12,+0.3,+0.3,Partidos
678,Mattia Destro,it ITA,DL,Genoa,it Serie A,29,1991,17.8,11,37,22,59.5,2.07,1.23,0.30,0.50,12.1,0,0,0,6.2,6.2,0.17,+4.8,+4.8,Partidos
679,Gerard Deulofeu,es ESP,"DL,CC",Udinese,it Serie A,26,1994,6.6,1,17,9,52.9,2.56,1.35,0.06,0.11,16.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4,Partidos
680,Deyverson,br BRA,DL,Alavés,es La Liga,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.5,1.5,0.10,-0.5,-0.5,Partidos
681,Jacopo Dezi,it ITA,"DL,CC",Parma,it Serie A,28,1992,0.9,0,1,0,0.0,1.14,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
682,Samuel Di Carmine,it ITA,DL,Hellas Verona,it Serie A,31,1988,5.6,0,9,2,22.2,1.62,0.36,0.00,0.00,7.3,0,0,0,1.4,1.4,0.23,-1.4,-1.4,Partidos
683,Samuel Di Carmine,it ITA,DL,Crotone,it Serie A,31,1988,5.3,0,6,1,16.7,1.14,0.19,0.00,0.00,12.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Partidos
684,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36.0,3,28,12,42.9,0.78,0.33,0.11,0.25,12.4,0,0,0,3.8,3.8,0.14,-0.8,-0.8,Partidos
685,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,32,1988,20.6,4,60,17,28.3,2.91,0.83,0.07,0.24,21.5,6,0,0,4.7,4.7,0.08,-0.7,-0.7,Partidos
686,Alessandro Di Pardo,it ITA,"DL,DF",Juventus,it Serie A,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
687,Giuseppe Di Serio,it ITA,"DL,CC",Benevento,it Serie A,19,2001,3.2,0,4,2,50.0,1.23,0.62,0.00,0.00,16.6,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Partidos
688,Boulaye Dia,sn SEN,"DL,CC",Reims,fr Ligue 1,23,1996,32.6,14,58,22,37.9,1.78,0.68,0.16,0.41,16.2,0,5,5,12.5,8.6,0.15,+1.5,+0.4,Partidos
689,Abdoulay Diaby,ml MLI,DF,Getafe,es La Liga,29,1991,0.2,0,1,0,0.0,5.00,0.00,0.00,,15.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3,Partidos
690,Moussa Diaby,fr FRA,"DL,CC",Leverkusen,de Bundesliga,21,1999,26.5,4,50,25,50.0,1.88,0.94,0.08,0.16,18.6,0,0,0,4.6,4.6,0.09,-0.6,-0.6,Partidos
691,Mbaye Diagne,sn SEN,DL,West Brom,eng Premier League,28,1991,13.2,3,25,9,36.0,1.89,0.68,0.12,0.33,10.4,0,0,0,6.6,6.6,0.27,-3.6,-3.6,Partidos
692,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,11.7,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Partidos
693,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,0,4,0,0.0,0.24,0.00,0.00,,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
694,Amad Diallo,ci CIV,DL,Manchester Utd,eng Premier League,18,2002,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,25.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
695,Amad Diallo,ci CIV,CC,Atalanta,it Serie A,18,2002,0.2,0,1,0,0.0,6.43,0.00,0.00,,23.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
696,Habib Diallo,sn SEN,DL,Strasbourg,fr Ligue 1,25,1995,25.8,9,52,20,38.5,2.02,0.78,0.15,0.40,16.8,0,1,1,7.6,6.8,0.13,+1.4,+1.2,Partidos
697,Habib Diallo,sn SEN,"DL,CC",Metz,fr Ligue 1,25,1995,1.6,0,2,0,0.0,1.26,0.00,0.00,,9.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Partidos
698,Ibrahima Diallo,fr FRA,CC,Southampton,eng Premier League,21,1999,11.3,0,7,1,14.3,0.62,0.09,0.00,0.00,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Partidos
699,Ibrahima Diallo,fr FRA,CC,Brest,fr Ligue 1,21,1999,4.9,0,1,0,0.0,0.20,0.00,0.00,,36.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
700,Amadou Diambo,gh GHA,DL,Benevento,it Serie A,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
701,Grady Diangana,,"CC,DL",West Brom,eng Premier League,22,1998,13.7,1,14,4,28.6,1.02,0.29,0.07,0.25,17.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Partidos
702,Stéphane Diarra,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,1998,2.2,0,2,2,100.0,0.91,0.91,0.00,0.00,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
703,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,1,14,6,42.9,0.44,0.19,0.07,0.17,8.3,0,0,0,1.9,1.9,0.13,-0.9,-0.9,Partidos
704,Krépin Diatta,sn SEN,"CC,DF",Monaco,fr Ligue 1,21,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1.00,16.0,0,0,0,0.4,0.4,0.14,+0.6,+0.6,Partidos
705,Amadou Diawara,gn GUI,CC,Roma,it Serie A,23,1997,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,18.1,0,0,0,0.9,0.9,0.18,+0.1,+0.1,Partidos
706,Brahim Díaz,es ESP,"CC,DL",Milan,it Serie A,20,1999,13.6,4,26,8,30.8,1.91,0.59,0.15,0.50,16.8,0,0,0,3.4,3.4,0.13,+0.6,+0.6,Partidos
707,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Partidos
708,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,30,1990,10.8,4,23,7,30.4,2.13,0.65,0.17,0.57,18.6,4,0,0,2.8,2.8,0.12,+1.2,+1.2,Partidos
709,Bamba Dieng,sn SEN,"DL,DF",Marseille,fr Ligue 1,20,2000,1.4,0,1,0,0.0,0.70,0.00,0.00,,4.3,0,0,0,0.2,0.2,0.25,-0.2,-0.2,Partidos
710,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,0,14,2,14.3,0.50,0.07,0.00,0.00,22.2,8,0,0,1.2,1.2,0.08,-1.2,-1.2,Partidos
