Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
1533,Diogo Jota,pt POR,"DL,CC",Wolves,eng Premier League,23,1996,0,,,,,0,,,0,,1,,,,,,,,,,,,Partidos
1534,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,24,1996,0,,,,,0,,,0,,7,,,,,,,,,,,,Partidos
1535,Stevan Jovetić,me MNE,"DL,CC",Monaco,fr Ligue 1,30,1989,29,802,28,23.5,8.9,6,58,1,23,20,3,2.28,24,10,+14,+1.57,+0.88,20.8,8.2,+12.7,+1.42,+0.69,Partidos
1536,Luka Jović,rs SRB,DL,Real Madrid,es La Liga,22,1997,4,149,37,4.4,1.7,2,64,0,2,11,8,1.50,2,2,0,0.00,-1.07,4.4,1.4,+3.0,+1.79,+1.22,Partidos
1537,Luka Jović,rs SRB,DL,Eint Frankfurt,de Bundesliga,22,1997,18,894,50,29.2,9.9,8,83,4,10,23,1,1.89,26,15,+11,+1.11,+0.90,15.9,12.8,+3.2,+0.32,-0.03,Partidos
1538,Juanmi,es ESP,"DL,CC",Betis,es La Liga,27,1993,16,604,38,17.7,6.7,5,66,0,11,25,14,1.56,11,14,-3,-0.45,-0.54,10.5,7.5,+2.9,+0.44,+0.46,Partidos
1539,David Juncà,es ESP,DF,Celta Vigo,es La Liga,26,1993,0,,,0.0,0.0,0,,0,0,,19,1.00,0,0,0,,,,,,,,Partidos
1540,Andreas Jungdal,dk DEN,PO,Milan,it Serie A,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1541,Hamed Junior Traorè,ci CIV,"CC,DL",Sassuolo,it Serie A,20,2000,35,1789,51,52.3,19.9,20,73,5,15,22,2,1.57,28,36,-8,-0.40,-1.29,29.6,33.1,-3.5,-0.17,-0.53,Partidos
1542,Vinicius Júnior,br BRA,DL,Real Madrid,es La Liga,20,2000,35,1969,56,57.6,21.9,22,75,7,13,24,2,2.20,35,17,+18,+0.82,-0.48,35.8,23.4,+12.4,+0.57,-0.15,Partidos
1543,James Justin,eng ENG,DF,Leicester City,eng Premier League,22,1998,23,2070,90,60.5,23.0,23,90,23,0,,0,1.87,39,25,+14,+0.61,+0.34,33.9,25.8,+8.1,+0.35,+0.23,Partidos
1544,Musa Juwara,gm GAM,"CC,DF",Bologna,it Serie A,18,2001,5,46,9,1.3,0.5,0,,0,5,9,10,0.60,1,0,+1,+1.96,+2.36,1.0,0.4,+0.6,+1.25,+1.47,Partidos
1545,Jens Jønsson,dk DEN,CC,Cádiz,es La Liga,27,1993,35,2615,75,76.5,29.1,33,78,16,2,21,1,1.23,32,38,-6,-0.21,+1.58,26.4,35.3,-8.9,-0.31,+1.01,Partidos
1546,Filip Jørgensen,dk DEN,PO,Villarreal,es La Liga,18,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1547,Ozan Kabak,tr TUR,DF,Liverpool,eng Premier League,20,2000,9,801,89,23.4,8.9,9,89,7,0,,1,1.56,10,9,+1,+0.11,-0.75,14.5,10.1,+4.4,+0.49,-0.20,Partidos
1548,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,20,2000,14,1243,89,40.6,13.8,14,89,12,0,,1,0.43,11,38,-27,-1.95,-0.27,14.5,31.0,-16.5,-1.19,-0.01,Partidos
1549,Abdoul Kader Bamba,fr FRA,"DL,CC",Nantes,fr Ligue 1,26,1994,29,917,32,26.8,10.2,6,76,0,23,20,1,0.90,10,21,-11,-1.08,-1.19,12.6,17.0,-4.4,-0.44,-0.43,Partidos
1550,Pavel Kadeřábek,cz CZE,"DF,DL",Hoffenheim,de Bundesliga,28,1992,20,1588,79,51.9,17.6,17,88,15,3,31,0,1.50,30,24,+6,+0.34,+0.83,27.6,27.3,+0.2,+0.01,+0.10,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1551,Tino Kadewere,zw ZIM,DL,Lyon,fr Ligue 1,24,1996,33,2009,61,58.7,22.3,24,74,5,9,26,0,1.94,47,24,+23,+1.03,+0.07,45.8,26.7,+19.2,+0.86,-0.46,Partidos
1552,Damian Kądzior,pl POL,"DL,CC",Eibar,es La Liga,28,1992,6,195,33,5.7,2.2,2,63,0,4,18,10,0.33,1,2,-1,-0.46,+0.15,1.5,2.3,-0.8,-0.38,-0.39,Partidos
1553,Florian Kainz,at AUT,"CC,DL",Köln,de Bundesliga,27,1992,8,447,56,14.6,5.0,6,68,1,2,21,0,1.25,6,9,-3,-0.60,+0.19,8.4,7.5,+1.0,+0.19,+0.68,Partidos
1554,Gaël Kakuta,cd COD,"CC,DL",Lens,fr Ligue 1,29,1991,35,2394,68,70.0,26.6,30,77,5,5,18,0,1.43,38,36,+2,+0.08,+0.16,39.3,29.9,+9.4,+0.35,+0.34,Partidos
1555,Sasa Kalajdzic,at AUT,DL,Stuttgart,de Bundesliga,23,1997,33,2136,65,69.8,23.7,23,81,10,10,27,1,1.27,37,36,+1,+0.04,+0.04,31.0,36.1,-5.1,-0.21,-0.63,Partidos
1556,Arnaud Kalimuendo,fr FRA,DL,Paris S-G,fr Ligue 1,18,2002,1,73,73,2.1,0.8,1,73,0,0,,3,0.00,0,1,-1,-1.23,-2.82,0.4,1.2,-0.7,-0.91,-1.99,Partidos
1557,Arnaud Kalimuendo,fr FRA,"DL,CC",Lens,fr Ligue 1,18,2002,28,1218,44,35.6,13.5,13,68,0,15,22,3,1.29,25,23,+2,+0.15,+0.19,20.2,17.3,+2.9,+0.21,-0.06,Partidos
1558,Nikola Kalinić,hr CRO,DL,Hellas Verona,it Serie A,32,1988,19,1063,56,31.1,11.8,15,66,3,4,20,1,1.05,12,17,-5,-0.42,-0.54,13.9,14.2,-0.3,-0.02,+0.12,Partidos
1559,Yayah Kallon,sl SLE,DL,Genoa,it Serie A,19,2001,1,45,45,1.3,0.5,0,,0,1,45,0,3.00,0,0,0,0.00,+0.29,0.7,1.6,-0.9,-1.79,-1.23,Partidos
1560,Samuel Kalu,ng NGA,"DL,CC",Bordeaux,fr Ligue 1,22,1997,20,964,48,28.2,10.7,14,62,0,6,17,0,1.45,13,9,+4,+0.37,+1.03,10.5,10.0,+0.4,+0.04,+0.47,Partidos
1561,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,20,2000,13,727,56,21.3,8.1,7,75,3,6,34,23,1.69,14,12,+2,+0.25,-0.79,12.7,8.9,+3.8,+0.47,-0.19,Partidos
1562,Daichi Kamada,jp JPN,CC,Eint Frankfurt,de Bundesliga,23,1996,32,2356,74,77.0,26.2,28,80,6,4,26,1,1.75,51,42,+9,+0.34,-0.55,43.6,36.5,+7.1,+0.27,-0.30,Partidos
1563,Aboubakar Kamara,mr MTN,"DL,CC",Fulham,eng Premier League,25,1995,11,315,29,9.2,3.5,2,60,0,9,22,6,0.27,1,9,-8,-2.29,-1.76,3.6,5.4,-1.7,-0.50,-0.19,Partidos
1564,Aboubakar Kamara,mr MTN,"DL,CC",Dijon,fr Ligue 1,25,1995,10,557,56,16.3,6.2,7,70,1,3,21,0,0.60,5,11,-6,-0.97,+0.35,7.1,11.1,-4.0,-0.64,+0.45,Partidos
1565,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,23,1996,8,720,90,21.1,8.0,8,90,8,0,,14,0.75,9,14,-5,-0.62,-0.49,12.4,11.2,+1.2,+0.16,+0.13,Partidos
1566,Boubacar Kamara,fr FRA,CC,Marseille,fr Ligue 1,20,1999,35,2894,83,84.6,32.2,35,83,24,0,,0,1.71,47,38,+9,+0.28,+0.62,40.5,39.0,+1.6,+0.05,+0.38,Partidos
1567,Hassane Kamara,ci CIV,"DF,DL",Nice,fr Ligue 1,26,1994,36,2960,82,86.5,32.9,34,85,27,2,40,0,1.44,44,41,+3,+0.09,+1.27,40.8,46.1,-5.3,-0.16,+0.31,Partidos
1568,Aaron Kamardin,km COM,DF,Marseille,fr Ligue 1,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Partidos
1569,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,5,219,44,7.2,2.4,2,74,0,3,24,12,0.80,1,5,-4,-1.64,-1.80,3.5,4.6,-1.1,-0.44,-0.45,Partidos
1570,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,29,1990,27,1932,72,63.1,21.5,24,78,8,3,23,3,2.04,38,15,+23,+1.07,+0.67,42.1,14.2,+27.9,+1.30,+0.73,Partidos
1571,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,27,1993,35,3082,88,90.1,34.2,35,88,30,0,,0,1.69,65,39,+26,+0.76,+1.56,50.6,43.6,+7.0,+0.21,+1.02,Partidos
1572,Lee Kang-in,kr KOR,"DL,CC",Valencia,es La Liga,19,2001,24,1262,53,36.9,14.0,15,69,1,9,25,11,1.54,16,17,-1,-0.07,+0.01,13.6,19.7,-6.1,-0.44,-0.29,Partidos
1573,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,22,1998,2,132,66,3.9,1.5,2,66,0,0,,0,1.50,1,2,-1,-0.68,-0.22,1.5,2.8,-1.3,-0.92,-0.66,Partidos
1574,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,29,1991,30,2146,72,62.7,23.8,24,84,19,6,20,2,1.97,35,24,+11,+0.46,-0.32,35.5,20.9,+14.6,+0.61,-0.63,Partidos
1575,Jimmy Kaparos,de GER,CC,Schalke 04,de Bundesliga,18,2001,1,18,18,0.6,0.2,0,,0,1,18,1,0.00,0,0,0,0.00,+1.80,0.0,0.1,0.0,-0.15,+1.04,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1576,Stefanos Kapino,gr GRE,PO,Werder Bremen,de Bundesliga,26,1994,0,,,,,0,,0,0,,17,,,,,,,,,,,,Partidos
1577,Maxen Kapo,fr FRA,CC,Paris S-G,fr Ligue 1,19,2001,0,,,,,0,,,0,,4,,,,,,,,,,,,Partidos
1578,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,22,1998,24,1294,54,37.8,14.4,16,67,3,8,28,2,0.71,18,23,-5,-0.35,+1.30,20.4,18.6,+1.8,+0.12,+0.98,Partidos
1579,Ibrahim Karamoko,fr FRA,CC,Torino,it Serie A,19,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1580,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,1,1,1,0.0,0.0,0,,0,1,1,4,0.00,0,0,0,0.00,-0.21,0.0,0.0,0.0,0.00,-0.08,Partidos
1581,Atakan Karazor,de GER,"DF,CC",Stuttgart,de Bundesliga,23,1996,19,1037,55,33.9,11.5,10,88,9,9,17,10,1.26,14,18,-4,-0.35,-0.57,14.5,17.9,-3.3,-0.29,-0.40,Partidos
1582,Michał Karbownik,pl POL,DF,Brighton,eng Premier League,19,2001,0,,,,,0,,,0,,7,,,,,,,,,,,,Partidos
1583,Augustus Kargbo,sl SLE,DL,Crotone,it Serie A,20,1999,1,32,32,0.9,0.4,0,,0,1,32,1,0.00,0,1,-1,-2.81,-1.59,0.2,0.9,-0.7,-2.01,-1.22,Partidos
1584,Soudeysse Kari,fr FRA,CC,Nice,fr Ligue 1,18,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Partidos
1585,Loris Karius,de GER,PO,Union Berlin,de Bundesliga,27,1993,4,292,73,9.5,3.2,3,90,3,1,22,26,1.50,2,1,+1,+0.31,+0.11,4.6,2.8,+1.8,+0.56,+0.49,Partidos
1586,Orestis Karnezis,gr GRE,PO,Lille,fr Ligue 1,35,1985,0,,,,,0,,,0,,25,,,,,,,,,,,,Partidos
1587,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,34,2544,75,74.4,28.3,28,86,19,6,23,1,1.62,51,39,+12,+0.42,+0.63,46.6,29.2,+17.4,+0.63,+0.42,Partidos
1588,Redi Kasa,al ALB,CC,Parma,it Serie A,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1589,Lino Kasten,de GER,PO,Wolfsburg,de Bundesliga,19,2001,0,,,,,0,,0,0,,5,,,,,,,,,,,,Partidos
1590,Silas Katompa,cd COD,"DF,DL",Stuttgart,de Bundesliga,21,1998,25,1919,77,62.7,21.3,24,79,9,1,16,0,1.44,40,33,+7,+0.33,+0.80,36.0,33.0,+2.9,+0.14,+0.43,Partidos
1591,Noah Katterbach,de GER,"DF,CC",Köln,de Bundesliga,19,2001,21,1111,53,36.3,12.3,12,80,5,9,17,11,0.95,13,17,-4,-0.32,+0.69,14.9,18.3,-3.4,-0.28,+0.17,Partidos
1592,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,37,1983,24,2160,90,63.2,24.0,24,90,24,0,,14,1.29,31,31,0,0.00,+0.64,32.5,31.7,+0.7,+0.03,-0.07,Partidos
1593,Moise Kean,it ITA,"DL,CC",Everton,eng Premier League,20,2000,2,15,8,0.4,0.2,0,,0,2,8,1,3.00,0,0,0,0.00,+0.03,0.1,0.0,+0.1,+0.70,+0.82,Partidos
1594,Moise Kean,it ITA,DL,Paris S-G,fr Ligue 1,20,2000,26,1698,65,49.6,18.9,22,76,6,4,6,4,2.23,37,16,+21,+1.11,-0.82,35.2,20.4,+14.8,+0.78,-0.50,Partidos
1595,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,35,2991,85,87.5,33.2,33,89,32,2,23,2,1.60,42,43,-1,-0.03,-0.03,42.3,42.9,-0.6,-0.02,+0.80,Partidos
1596,Neeskens Kebano,cd COD,"DL,CC",Fulham,eng Premier League,28,1992,5,119,24,3.5,1.3,1,62,0,4,14,8,0.20,2,3,-1,-0.76,-0.07,1.3,2.2,-0.9,-0.70,-0.39,Partidos
1597,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,24,1616,67,47.3,18.0,16,85,14,8,32,2,2.08,42,14,+28,+1.56,+0.06,37.2,18.2,+19.0,+1.06,+0.03,Partidos
1598,Habib Keita,ml MLI,CC,Lyon,fr Ligue 1,18,2002,1,6,6,0.2,0.1,0,,0,1,6,1,3.00,0,0,0,0.00,-1.00,0.5,0.1,+0.4,+6.22,+5.18,Partidos
1599,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,25,1995,10,520,52,15.2,5.8,7,68,2,3,15,8,2.40,17,8,+9,+1.56,+1.03,11.4,5.9,+5.5,+0.95,+0.35,Partidos
1600,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,20,2000,12,498,42,16.3,5.5,4,78,1,8,24,8,1.25,6,10,-4,-0.72,-0.86,6.5,10.9,-4.4,-0.79,-0.70,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1601,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,21,1998,2,180,90,5.3,2.0,2,90,2,0,,13,1.50,4,1,+3,+1.50,+0.86,2.2,1.7,+0.5,+0.25,-0.41,Partidos
1602,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,1,16,16,0.5,0.2,0,,0,1,16,3,0.00,0,0,0,0.00,+0.56,0.0,0.1,-0.1,-0.37,-0.18,Partidos
1603,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,1,2,2,0.1,0.0,0,,0,1,2,24,0.00,0,0,0,0.00,+0.66,0.0,0.0,0.0,0.00,+0.64,Partidos
1604,Yann Kembo Diantela,fr FRA,CC,Lens,fr Ligue 1,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Partidos
1605,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,32,2727,85,89.1,30.3,32,85,25,0,,0,1.38,48,49,-1,-0.03,-0.57,46.1,45.4,+0.7,+0.02,+0.43,Partidos
1606,Kenedy,br BRA,"DL,CC",Granada,es La Liga,24,1996,28,1471,53,43.0,16.3,18,68,4,10,25,2,1.25,19,21,-2,-0.12,+0.62,15.6,25.1,-9.5,-0.58,-0.33,Partidos
1607,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,4,79,20,2.3,0.9,1,76,0,3,1,7,2.25,0,1,-1,-1.14,-1.14,0.5,2.1,-1.5,-1.78,-1.70,Partidos
1608,Franck Kessié,ci CIV,CC,Milan,it Serie A,23,1996,37,3226,87,94.3,35.8,36,89,32,1,33,0,2.05,70,39,+31,+0.86,-0.06,67.1,43.4,+23.7,+0.66,+0.64,Partidos
1609,Kaine Kessler,eng ENG,"DF,CC",Aston Villa,eng Premier League,17,2002,0,,,,,0,,,0,,2,,,,,,,,,,,,Partidos
1610,Reda Khadra,de GER,CC,Brighton,eng Premier League,19,2001,1,5,5,0.1,0.1,0,,0,1,5,1,0.00,0,0,0,0.00,+0.16,0.0,0.8,-0.8,-14.19,-14.62,Partidos
1611,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,1,28,28,0.8,0.3,0,,0,1,28,11,0.00,1,1,0,0.00,+0.37,1.3,0.2,+1.1,+3.44,+3.68,Partidos
1612,Saîf-Eddine Khaoui,tn TUN,"DL,DF",Marseille,fr Ligue 1,25,1995,17,606,36,17.7,6.7,5,68,0,12,22,12,1.47,12,8,+4,+0.59,+0.50,6.5,8.0,-1.6,-0.23,-0.27,Partidos
1613,Wahbi Khazri,tn TUN,DL,Saint-Étienne,fr Ligue 1,29,1991,22,1181,54,34.5,13.1,16,64,0,6,26,1,1.27,13,10,+3,+0.23,+0.83,16.0,14.3,+1.7,+0.13,+0.25,Partidos
1614,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,26,1994,27,1818,67,59.4,20.2,23,77,11,4,9,5,1.22,22,26,-4,-0.20,+0.82,20.6,32.8,-12.1,-0.60,-0.03,Partidos
1615,Sami Khedira,de GER,CC,Hertha BSC,de Bundesliga,33,1987,9,395,44,12.9,4.4,4,64,0,5,28,0,0.78,4,4,0,0.00,+0.37,5.6,5.2,+0.4,+0.09,+0.29,Partidos
1616,Kiké,es ESP,DL,Eibar,es La Liga,30,1989,37,3087,83,90.3,34.3,36,85,17,1,29,0,0.73,26,49,-23,-0.67,-0.67,40.2,39.8,+0.4,+0.01,+0.26,Partidos
1617,Kiké,es ESP,DF,Cádiz,es La Liga,22,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1618,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,6,381,64,12.5,4.2,4,90,4,2,11,11,0.67,5,9,-4,-0.94,-0.51,7.1,7.8,-0.7,-0.16,-0.11,Partidos
1619,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,18,1310,73,38.3,14.6,14,90,14,4,13,19,1.50,11,11,0,0.00,+0.68,13.3,14.9,-1.6,-0.11,+0.38,Partidos
1620,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,25,1995,27,2194,81,71.7,24.4,25,86,20,2,28,0,2.33,73,27,+46,+1.89,+0.95,58.8,25.8,+33.0,+1.35,+1.07,Partidos
1621,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,28,2303,82,67.3,25.6,26,88,20,2,14,3,1.93,53,26,+27,+1.06,-1.44,49.0,27.7,+21.4,+0.83,-0.62,Partidos
1622,Joshua King,no NOR,"CC,DL",Everton,eng Premier League,28,1992,11,148,13,4.3,1.6,0,,0,11,13,5,1.27,1,2,-1,-0.61,-0.61,1.8,2.5,-0.6,-0.38,-0.27,Partidos
1623,Toby King,eng ENG,CC,West Brom,eng Premier League,18,2002,0,,,,,0,,,0,,1,,,,,,,,,,,,Partidos
1624,Cédric Kipré,ci CIV,DF,West Brom,eng Premier League,23,1996,0,,,,,0,,,0,,8,,,,,,,,,,,,Partidos
1625,Sofian Kiyine,ma MAR,CC,Lazio,it Serie A,22,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1626,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,28,2393,85,70.0,26.6,28,85,22,0,,3,2.00,52,29,+23,+0.87,-0.01,49.3,34.2,+15.1,+0.57,-0.18,Partidos
1627,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,27,1993,3,222,74,7.3,2.5,3,74,0,0,,0,2.00,4,3,+1,+0.41,+1.10,2.9,3.2,-0.3,-0.12,+0.51,Partidos
1628,Felix Klaus,de GER,"DF,CC",Wolfsburg,de Bundesliga,27,1992,6,137,23,4.5,1.5,1,90,1,5,9,4,2.00,1,1,0,0.00,-0.74,1.0,1.7,-0.7,-0.47,-0.70,Partidos
1629,Klauss,br BRA,"CC,DL",Hoffenheim,de Bundesliga,23,1997,4,51,13,1.7,0.6,0,,0,4,13,7,0.50,1,3,-2,-3.53,-3.53,1.5,2.1,-0.6,-1.02,-1.01,Partidos
1630,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,15,770,51,22.5,8.6,9,78,5,6,11,11,0.87,4,13,-9,-1.05,-0.81,11.9,14.1,-2.2,-0.25,+0.17,Partidos
1631,Philipp Klement,de GER,"CC,DL",Stuttgart,de Bundesliga,27,1992,18,421,23,13.8,4.7,2,71,0,16,17,13,1.17,13,5,+8,+1.71,+1.95,8.8,7.5,+1.4,+0.29,+0.36,Partidos
1632,Mateusz Klich,pl POL,CC,Leeds United,eng Premier League,30,1990,35,2393,68,70.0,26.6,28,79,15,7,25,1,1.43,41,44,-3,-0.11,-1.08,38.2,41.5,-3.3,-0.13,-0.22,Partidos
1633,Mateo Klimowicz,de GER,"CC,DL",Stuttgart,de Bundesliga,20,2000,25,1198,48,39.2,13.3,12,71,1,13,27,7,1.04,20,24,-4,-0.30,-0.54,22.1,21.3,+0.8,+0.06,+0.13,Partidos
1634,Niklas Klinger,de GER,PO,Wolfsburg,de Bundesliga,24,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1635,Fabian Klos,de GER,DL,Arminia,de Bundesliga,32,1987,34,2709,80,88.5,30.1,32,83,14,2,25,0,1.03,25,44,-19,-0.63,+1.16,29.6,47.1,-17.5,-0.58,+1.06,Partidos
1636,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,23,1446,63,47.3,16.1,15,84,10,8,24,2,2.00,28,14,+14,+0.87,+0.09,30.6,13.6,+17.0,+1.06,+0.06,Partidos
1637,Justin Kluivert,nl NED,CC,Roma,it Serie A,21,1999,2,19,10,0.6,0.2,0,,0,2,10,1,1.50,0,0,0,0.00,-0.26,0.0,0.0,0.0,0.00,-0.52,Partidos
1638,Justin Kluivert,nl NED,"DL,CC",RB Leipzig,de Bundesliga,21,1999,19,813,43,26.6,9.0,8,72,0,11,22,7,1.68,17,12,+5,+0.55,-0.37,16.1,11.0,+5.1,+0.56,-0.64,Partidos
1639,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11,990,90,32.4,11.0,11,90,11,0,,8,1.00,10,15,-5,-0.45,-0.19,11.8,15.0,-3.2,-0.29,-0.19,Partidos
1640,Ansgar Knauff,de GER,"CC,DL",Dortmund,de Bundesliga,18,2002,4,71,18,2.3,0.8,0,,0,4,18,3,1.75,3,2,+1,+1.27,+0.42,2.4,2.1,+0.3,+0.39,-0.34,Partidos
1641,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,34,3042,89,99.4,33.8,34,89,33,0,,0,1.47,50,42,+8,+0.24,+5.24,46.9,40.8,+6.1,+0.18,+10.18,Partidos
1642,Anthony Knockaert,fr FRA,"DL,CC",Fulham,eng Premier League,28,1991,0,,,,,0,,,0,,3,,,,,,,,,,,,Partidos
1643,Dialy Kobaly Ndiaye,sn SEN,PO,Reims,fr Ligue 1,21,1999,0,,,,,0,,,0,,3,,,,,,,,,,,,Partidos
1644,Gregor Kobel,ch SUI,PO,Stuttgart,de Bundesliga,22,1997,33,2970,90,97.1,33.0,33,90,33,0,,0,1.27,54,54,0,0.00,-1.00,49.7,50.0,-0.2,-0.01,+0.52,Partidos
1645,Robin Koch,de GER,"DF,CC",Leeds United,eng Premier League,24,1996,17,1132,67,33.1,12.6,13,84,12,4,11,2,1.59,20,21,-1,-0.08,-0.43,20.3,18.9,+1.4,+0.11,+0.25,Partidos
1646,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,21,1999,3,23,8,0.7,0.3,0,,0,3,8,6,1.33,0,1,-1,-3.91,-3.65,0.1,0.3,-0.2,-0.74,-0.40,Partidos
1647,Kenan Kodro,ba BIH,"DL,CC",Valladolid,es La Liga,26,1993,14,459,33,13.4,5.1,4,71,0,10,18,1,0.64,2,10,-8,-1.57,-1.11,4.3,6.5,-2.2,-0.44,-0.12,Partidos
1648,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,26,1993,3,44,15,1.3,0.5,0,,0,3,15,10,1.00,2,0,+2,+4.09,+4.04,1.3,0.3,+0.9,+1.90,+1.78,Partidos
1649,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,26,1994,17,1268,75,41.4,14.1,14,88,12,3,12,0,1.88,22,18,+4,+0.28,+1.34,24.6,16.8,+7.8,+0.55,+1.05,Partidos
1650,Dominik Kohr,de GER,"CC,DF",Eint Frankfurt,de Bundesliga,26,1994,7,260,37,8.5,2.9,2,68,1,5,25,8,1.29,3,5,-2,-0.69,-1.27,6.6,4.4,+2.2,+0.75,+0.45,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1651,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,18,2001,2,15,8,0.4,0.2,0,,0,2,8,15,0.00,0,1,-1,-6.00,-5.95,0.2,0.5,-0.2,-1.46,-1.21,Partidos
1652,Koke,es ESP,CC,Atlético Madrid,es La Liga,28,1992,37,3021,82,88.3,33.6,34,87,27,3,25,0,2.24,59,22,+37,+1.10,-0.03,47.1,32.7,+14.4,+0.43,+0.13,Partidos
