Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
510,Tahith Chong,nl NED,"CC,DL",Werder Bremen,de Bundesliga,20,1999,4.3,132,128,4,0,0,0,10,4,0,0,0,0,82,0,12,Partidos
511,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,18,2001,12.9,366,349,16,9,1,6,9,3,2,1,1,0,267,1,7,Partidos
512,Hamza Choudhury,eng ENG,CC,Leicester City,eng Premier League,22,1997,3.5,239,234,4,2,0,3,1,2,0,0,0,0,192,1,2,Partidos
513,Mounir Chouiar,fr FRA,"DL,CC",Dijon,fr Ligue 1,21,1999,14.3,524,467,56,12,2,9,49,8,28,13,14,0,393,1,16,Partidos
514,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,24,1996,15.2,1149,1117,29,24,1,4,0,5,0,0,0,0,1046,3,5,Partidos
515,Carney Chukwuemeka,eng ENG,"CC,DL",Aston Villa,eng Premier League,16,2003,0.2,9,9,0,0,0,0,0,0,0,0,0,0,6,0,1,Partidos
516,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,21,1999,15.2,531,514,15,1,3,4,26,6,7,1,0,0,395,2,10,Partidos
517,Darko Churlinov,mk MKD,"DF,CC",Stuttgart,de Bundesliga,20,2000,2.4,102,96,5,1,0,1,6,4,0,0,0,0,75,1,2,Partidos
518,Víctor Chust,es ESP,DF,Real Madrid,es La Liga,20,2000,1.1,76,73,3,2,0,0,0,1,0,0,0,0,68,0,0,Partidos
519,Sébastien Cibois,fr FRA,PO,Brest,fr Ligue 1,22,1998,3.0,91,60,31,9,0,1,0,0,0,0,0,0,65,0,0,Partidos
520,Cifu,es ESP,DF,Elche,es La Liga,29,1990,5.0,217,171,44,2,0,1,10,42,0,0,0,0,158,2,16,Partidos
521,Alberto Cifuentes,es ESP,PO,Cádiz,es La Liga,41,1979,2.0,68,33,35,20,0,0,0,0,0,0,0,0,27,0,0,Partidos
522,Luca Cigarini,it ITA,CC,Crotone,it Serie A,34,1986,10.3,757,680,67,48,0,5,24,2,17,10,2,0,628,10,9,Partidos
523,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,31,1989,10.0,323,193,127,32,0,0,0,0,0,0,0,0,194,3,0,Partidos
524,Antonio Cioffi,it ITA,DL,Napoli,it Serie A,17,2002,0.1,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
525,Tim Civeja,al ALB,CC,Augsburg,de Bundesliga,18,2002,0.4,23,23,0,0,0,0,0,0,0,0,0,0,17,0,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
526,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,30,1989,21.0,808,786,21,4,0,0,0,17,0,0,0,0,657,1,4,Partidos
527,Alexis Claude-Maurice,fr FRA,"CC,DL",Nice,fr Ligue 1,22,1998,21.2,753,696,56,22,1,1,57,4,29,12,17,0,604,1,15,Partidos
528,Jonathan Clauss,fr FRA,DF,Lens,fr Ligue 1,27,1992,28.0,1401,1053,345,43,0,4,216,232,70,31,30,0,988,3,28,Partidos
529,Carlos Clerc,es ESP,DF,Levante,es La Liga,28,1992,30.9,1725,1416,301,35,1,10,120,262,4,0,0,0,1304,8,50,Partidos
530,Nathaniel Clyne,eng ENG,DF,Crystal Palace,eng Premier League,29,1991,12.7,593,466,125,0,0,1,23,125,0,0,0,0,448,2,21,Partidos
531,Conor Coady,eng ENG,DF,Wolves,eng Premier League,27,1993,36.7,1865,1799,62,56,0,14,0,4,0,0,0,0,1638,4,7,Partidos
532,Marcus Coco,fr FRA,"CC,DL",Nantes,fr Ligue 1,24,1996,16.4,619,592,21,2,1,1,48,11,8,3,3,0,421,6,33,Partidos
533,Coke,es ESP,DF,Levante,es La Liga,33,1987,9.3,457,395,62,8,0,3,13,54,0,0,0,0,363,0,15,Partidos
534,Séamus Coleman,ie IRL,"DF,CC",Everton,eng Premier League,31,1988,17.9,765,678,85,2,0,7,35,83,0,0,0,0,620,2,18,Partidos
535,Ebrima Colley,gm GAM,"CC,DL",Hellas Verona,it Serie A,20,2000,8.2,255,249,5,0,1,1,12,1,0,0,0,0,183,1,10,Partidos
536,Omar Colley,gm GAM,DF,Sampdoria,it Serie A,27,1992,28.8,1360,1308,49,48,0,15,5,1,0,0,0,0,1098,3,6,Partidos
537,Simone Colombi,it ITA,PO,Parma,it Serie A,29,1991,2.0,52,34,18,7,0,0,0,0,0,0,0,0,38,0,0,Partidos
538,Lorenzo Colombo,it ITA,DL,Milan,it Serie A,18,2002,1.0,13,13,0,0,0,0,1,0,0,0,0,0,7,0,1,Partidos
539,Racine Coly,sn SEN,CC,Nice,fr Ligue 1,24,1995,0.2,21,16,5,0,0,0,0,5,0,0,0,0,19,0,1,Partidos
540,Kingsley Coman,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,24,1996,19.5,844,832,11,0,3,7,93,10,0,0,0,0,662,1,28,Partidos
541,Daniel Congré,fr FRA,DF,Montpellier,fr Ligue 1,35,1985,36.6,1521,1461,59,52,0,12,2,7,0,0,0,0,1314,1,13,Partidos
542,Aaron Connolly,ie IRL,DL,Brighton,eng Premier League,20,2000,8.8,94,89,5,0,0,0,2,0,0,0,0,0,72,0,1,Partidos
543,Andrea Consigli,it ITA,PO,Sassuolo,it Serie A,33,1987,37.0,1358,1023,331,91,0,1,0,0,0,0,0,0,1102,4,0,Partidos
544,Andrea Conti,it ITA,DF,Milan,it Serie A,26,1994,0.3,24,21,3,1,1,0,1,2,0,0,0,0,21,0,0,Partidos
545,Andrea Conti,it ITA,DF,Parma,it Serie A,26,1994,9.0,461,371,90,13,0,1,24,76,1,0,1,0,373,0,12,Partidos
546,Liam Cooper,sct SCO,DF,Leeds United,eng Premier League,28,1991,24.3,1662,1604,49,46,0,21,0,3,0,0,0,0,1415,9,6,Partidos
547,Francis Coquelin,fr FRA,CC,Villarreal,es La Liga,29,1991,8.2,506,497,7,5,0,3,1,2,0,0,0,0,447,2,8,Partidos
548,Theo Corbeanu,ca CAN,DL,Wolves,eng Premier League,18,2002,0.1,3,3,0,0,0,0,1,0,0,0,0,0,3,0,0,Partidos
549,Sébastien Corchia,fr FRA,DF,Nantes,fr Ligue 1,29,1990,23.0,986,662,322,53,0,5,136,225,44,16,28,0,648,2,36,Partidos
550,Alex Cordaz,it ITA,PO,Crotone,it Serie A,37,1983,36.0,1441,1021,419,113,0,2,0,0,0,0,0,0,1045,1,2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
551,Iñigo Córdoba,es ESP,"DL,CC",Athletic Club,es La Liga,23,1997,1.1,33,32,1,0,0,0,2,0,0,0,0,0,15,0,1,Partidos
552,Iñigo Córdoba,es ESP,CC,Alavés,es La Liga,23,1997,2.4,80,75,4,1,0,0,12,0,3,0,2,0,46,1,4,Partidos
553,Jhon Córdoba,co COL,DL,Hertha BSC,de Bundesliga,27,1993,17.1,304,276,26,0,1,2,14,1,0,0,0,0,226,2,14,Partidos
554,Sergio Córdova,ve VEN,"DL,CC",Arminia,de Bundesliga,22,1997,12.1,251,243,6,0,2,1,10,2,0,0,0,0,161,2,14,Partidos
555,Jack Cork,eng ENG,CC,Burnley,eng Premier League,31,1989,15.0,511,505,4,0,0,3,5,4,0,0,0,0,424,2,11,Partidos
556,Andreas Cornelius,dk DEN,DL,Parma,it Serie A,27,1993,21.1,591,545,42,0,2,4,6,2,0,0,0,0,397,4,18,Partidos
557,Maxwel Cornet,ci CIV,"DF,DL",Lyon,fr Ligue 1,23,1996,27.2,1715,1441,273,25,0,4,82,239,9,0,3,0,1331,1,28,Partidos
558,Ángel Correa,ar ARG,"DL,CC",Atlético Madrid,es La Liga,25,1995,26.6,898,859,31,4,5,3,35,0,9,1,4,0,690,8,19,Partidos
559,Joaquín Correa,ar ARG,DL,Lazio,it Serie A,25,1994,21.5,718,669,41,2,3,8,19,7,15,5,8,0,579,8,24,Partidos
560,Rober Correa,es ESP,DF,Eibar,es La Liga,27,1992,12.6,636,492,143,12,0,3,47,131,0,0,0,0,436,1,11,Partidos
561,Félix Correia,pt POR,CC,Juventus,it Serie A,19,2001,0.1,8,7,1,0,0,0,0,1,0,0,0,0,7,0,0,Partidos
562,Thierry Correia,pt POR,DF,Valencia,es La Liga,21,1999,23.7,1217,977,235,21,2,8,62,214,0,0,0,0,892,5,32,Partidos
563,Danny da Costa,de GER,"DF,DL",Mainz 05,de Bundesliga,27,1993,13.4,531,393,138,7,0,2,49,131,0,0,0,0,312,0,16,Partidos
564,Danny da Costa,de GER,DF,Eint Frankfurt,de Bundesliga,27,1993,1.2,49,45,4,0,0,0,4,4,0,0,0,0,34,0,3,Partidos
565,David Pereira da Costa,pt POR,"CC,DL",Lens,fr Ligue 1,19,2001,1.8,46,44,2,0,0,1,5,0,2,0,2,0,36,0,1,Partidos
566,Diego Costa,es ESP,DL,Atlético Madrid,es La Liga,31,1988,2.3,74,74,0,0,0,1,2,0,0,0,0,0,57,0,2,Partidos
567,Douglas Costa,br BRA,"CC,DL",Juventus,it Serie A,29,1990,0.5,25,21,4,0,0,0,4,0,4,1,3,0,19,0,0,Partidos
568,Douglas Costa,br BRA,"DL,CC",Bayern Munich,de Bundesliga,29,1990,3.6,185,160,23,3,0,3,28,0,20,8,5,0,127,2,11,Partidos
569,Hélder Costa,ao ANG,"CC,DL",Leeds United,eng Premier League,26,1994,12.8,331,324,7,0,1,0,21,7,0,0,0,0,242,0,17,Partidos
570,Jaume Costa,es ESP,"DF,CC",Villarreal,es La Liga,32,1988,3.9,244,193,51,5,1,2,7,45,1,0,0,0,202,0,4,Partidos
571,Angelo da Costa Júnior,br BRA,PO,Bologna,it Serie A,36,1983,6.0,283,224,59,16,0,0,0,0,0,0,0,0,248,0,0,Partidos
572,Charles Costes,fr FRA,CC,Dijon,fr Ligue 1,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
573,Benoît Costil,fr FRA,PO,Bordeaux,fr Ligue 1,33,1987,38.0,1328,895,431,139,0,4,0,0,0,0,0,0,937,2,0,Partidos
574,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,27,1992,33.9,1746,1384,356,27,0,1,132,329,0,0,0,0,1196,6,73,Partidos
575,Kalifa Coulibaly,ml MLI,DL,Nantes,fr Ligue 1,28,1991,10.9,269,261,7,0,0,1,2,1,0,0,0,0,155,1,6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
576,Lassana Coulibaly,ml MLI,CC,Angers,fr Ligue 1,24,1996,18.7,671,660,11,8,1,5,12,3,0,0,0,0,547,0,22,Partidos
577,Mamadou Coulibaly,sn SEN,CC,Udinese,it Serie A,21,1999,2.0,80,80,0,0,1,0,3,0,0,0,0,0,59,0,3,Partidos
578,Senou Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,25,1994,21.5,1025,988,33,31,0,11,0,2,0,0,0,0,815,4,12,Partidos
579,Tanguy Coulibaly,fr FRA,"DF,DL",Stuttgart,de Bundesliga,19,2001,16.7,471,428,43,5,0,3,25,28,0,0,0,0,340,0,21,Partidos
580,Thibaut Courtois,be BEL,PO,Real Madrid,es La Liga,28,1992,38.0,1323,1026,295,59,0,5,0,1,0,0,0,0,1087,2,1,Partidos
581,Philippe Coutinho,br BRA,"CC,DL",Barcelona,es La Liga,28,1992,7.3,519,486,30,4,0,1,24,7,19,12,1,0,444,3,3,Partidos
582,Nicolas Cozza,fr FRA,DF,Montpellier,fr Ligue 1,21,1999,15.2,603,520,81,5,0,1,14,76,0,0,0,0,475,2,14,Partidos
583,Alessio Cragno,it ITA,PO,Cagliari,it Serie A,26,1994,34.0,964,597,365,91,0,1,0,0,0,0,0,0,671,2,2,Partidos
584,Gian Crespi,it ITA,PO,Crotone,it Serie A,19,2001,1.0,40,27,13,2,0,0,0,0,0,0,0,0,35,0,0,Partidos
585,Aaron Cresswell,eng ENG,DF,West Ham,eng Premier League,30,1989,35.2,2141,1671,447,101,2,20,207,259,87,27,56,0,1586,23,44,Partidos
586,Domenico Criscito,it ITA,DF,Genoa,it Serie A,33,1986,19.2,1086,995,82,48,0,5,27,33,1,0,1,0,872,9,9,Partidos
587,Bryan Cristante,it ITA,"DF,CC",Roma,it Serie A,25,1995,23.9,1481,1420,52,48,5,13,12,3,1,0,0,1,1224,9,18,Partidos
588,Giovanni Crociata,it ITA,DF,Crotone,it Serie A,22,1997,0.3,15,14,1,0,0,0,1,1,0,0,0,0,11,0,0,Partidos
589,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,28,1992,21.8,872,645,225,4,0,1,40,221,0,0,0,0,592,2,25,Partidos
590,Juan Cuadrado,co COL,"DF,CC",Juventus,it Serie A,32,1988,24.2,1788,1529,247,52,1,32,162,132,63,21,34,0,1466,12,23,Partidos
591,Andrés Cubas,py PAR,CC,Nîmes,fr Ligue 1,24,1996,24.9,1018,972,43,36,1,14,12,1,5,2,2,1,845,3,14,Partidos
592,Sergio Cubero Ezcurra,es ESP,CC,Eibar,es La Liga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
593,Cucho,co COL,"DL,CC",Getafe,es La Liga,21,1999,16.3,515,502,11,2,1,4,41,6,2,0,1,0,337,2,25,Partidos
594,Marc Cucurella,es ESP,CC,Getafe,es La Liga,22,1998,36.0,1351,1209,136,18,0,4,138,107,11,3,0,0,923,6,53,Partidos
595,Mickaël Cuisance,fr FRA,CC,Marseille,fr Ligue 1,20,1999,11.4,500,488,11,5,1,4,9,3,2,1,1,0,415,1,10,Partidos
596,Mickaël Cuisance,fr FRA,DL,Bayern Munich,de Bundesliga,20,1999,0.2,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,Partidos
597,Matheus Cunha,br BRA,"DL,CC",Hertha BSC,de Bundesliga,21,1999,23.9,758,603,149,48,3,13,110,19,70,29,26,1,492,6,28,Partidos
598,Giuseppe Cuomo,it ITA,DF,Crotone,it Serie A,22,1998,8.9,516,483,32,18,0,5,0,14,0,0,0,0,412,1,11,Partidos
599,Patrick Cutrone,it ITA,DL,Wolves,eng Premier League,22,1998,0.3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Partidos
600,Patrick Cutrone,it ITA,DL,Fiorentina,it Serie A,22,1998,2.2,53,50,3,0,0,0,3,0,0,0,0,0,39,0,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
601,Patrick Cutrone,it ITA,DL,Valencia,es La Liga,22,1998,1.2,23,21,2,0,0,1,1,1,0,0,0,0,16,0,0,Partidos
602,Wylan Cyprien,fr FRA,CC,Parma,it Serie A,25,1995,4.6,299,272,26,11,0,4,19,0,15,3,11,0,248,1,2,Partidos
603,Rafael Czichos,de GER,DF,Köln,de Bundesliga,30,1990,25.1,1348,1282,64,46,0,4,4,13,0,0,0,0,1103,2,11,Partidos
604,Lennart-Marten Czyborra,de GER,DF,Genoa,it Serie A,21,1999,13.0,574,460,112,5,0,1,27,107,0,0,0,0,416,2,16,Partidos
605,Danilo D'Ambrosio,it ITA,DF,Inter,it Serie A,31,1988,7.8,476,436,38,19,0,2,8,19,0,0,0,0,431,2,6,Partidos
606,Damien Da Silva,fr FRA,DF,Rennes,fr Ligue 1,32,1988,29.6,2037,1991,45,44,0,24,9,1,0,0,0,0,1784,1,10,Partidos
607,Moanes Dabbur,il ISR,"DL,CC",Hoffenheim,de Bundesliga,28,1992,11.1,324,309,15,1,1,0,8,5,1,1,0,0,231,0,14,Partidos
608,Bryan Dabo,bf BFA,CC,Benevento,it Serie A,28,1992,12.4,570,553,15,11,0,0,14,4,0,0,0,0,437,2,10,Partidos
609,Colin Dagba,fr FRA,DF,Paris S-G,fr Ligue 1,21,1998,15.1,944,833,111,11,0,0,39,100,0,0,0,0,832,0,19,Partidos
610,Finn Dahmen,de GER,PO,Mainz 05,de Bundesliga,22,1998,3.0,86,54,32,5,0,0,0,0,0,0,0,0,68,0,0,Partidos
611,Mahmoud Dahoud,de GER,CC,Dortmund,de Bundesliga,24,1996,14.0,926,911,12,11,5,9,7,0,0,0,0,0,792,3,13,Partidos
612,Leon Dajaku,de GER,DL,Union Berlin,de Bundesliga,19,2001,0.4,16,15,1,0,0,0,0,0,0,0,0,0,13,0,1,Partidos
613,Stuart Dallas,nir NIR,"CC,DF",Leeds United,eng Premier League,29,1991,37.9,2235,2005,223,22,3,17,82,185,16,14,0,0,1830,7,39,Partidos
614,Diogo Dalot,pt POR,DF,Milan,it Serie A,21,1999,12.1,620,511,107,7,1,6,34,97,3,0,1,0,467,2,13,Partidos
615,Mikkel Damsgaard,dk DEN,"CC,DL",Sampdoria,it Serie A,20,2000,19.7,750,704,43,5,0,4,61,13,23,15,5,0,512,3,27,Partidos
616,Flavius Daniliuc,at AUT,DF,Nice,fr Ligue 1,19,2001,16.4,1117,1058,59,16,0,14,2,43,0,0,0,0,981,0,9,Partidos
617,Danilo,br BRA,"DF,CC",Juventus,it Serie A,29,1991,32.4,2479,2272,201,52,2,16,39,149,0,0,0,0,2184,6,32,Partidos
618,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,33,1987,15.0,644,608,35,32,0,1,0,3,0,0,0,0,521,1,2,Partidos
619,Tiago Dantas,pt POR,CC,Bayern Munich,de Bundesliga,19,2000,0.8,34,31,3,0,1,0,3,0,2,2,0,0,26,0,3,Partidos
620,Dante,br BRA,DF,Nice,fr Ligue 1,36,1983,8.6,696,683,12,11,0,7,0,1,0,0,0,0,628,1,1,Partidos
621,Andrea Danzi,it ITA,DF,Hellas Verona,it Serie A,21,1999,1.2,5,4,0,0,0,0,0,0,0,0,0,0,3,1,1,Partidos
622,Ebrima Darboe,gm GAM,CC,Roma,it Serie A,19,2001,3.6,264,260,4,4,0,1,0,0,0,0,0,0,248,0,3,Partidos
623,Márton Dárdai,de GER,"DF,CC",Hertha BSC,de Bundesliga,18,2002,9.1,515,475,39,24,0,10,24,1,14,9,5,0,407,1,4,Partidos
624,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,29,1990,21.1,1029,933,90,38,5,13,79,23,24,8,11,0,735,6,36,Partidos
625,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,29,1990,25.0,728,395,325,109,0,2,0,0,0,0,0,0,376,8,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
626,Matteo Darmian,it ITA,DF,Parma,it Serie A,30,1989,2.3,104,81,22,3,0,0,2,19,0,0,0,0,77,1,6,Partidos
627,Matteo Darmian,it ITA,DF,Inter,it Serie A,30,1989,12.9,515,408,102,7,0,1,30,95,0,0,0,0,418,5,13,Partidos
628,Jonathan David,ca CAN,DL,Lille,fr Ligue 1,20,2000,26.2,577,558,18,0,1,0,8,8,0,0,0,0,444,1,15,Partidos
629,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,19,2000,19.6,1492,1295,196,33,0,5,36,163,0,0,0,0,1322,1,24,Partidos
630,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,27,1993,15.0,817,665,150,12,0,2,33,137,1,1,0,0,627,2,21,Partidos
631,Tom Davies,eng ENG,CC,Everton,eng Premier League,22,1998,15.8,706,696,9,5,1,1,5,3,0,0,0,0,572,1,24,Partidos
632,Keinan Davis,eng ENG,"DL,CC",Aston Villa,eng Premier League,22,1998,3.1,77,76,1,0,0,1,4,0,0,0,0,0,55,0,5,Partidos
633,Leif Davis,eng ENG,DF,Leeds United,eng Premier League,20,2000,0.4,19,19,0,0,0,1,0,0,0,0,0,0,17,0,0,Partidos
634,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,25,1995,20.7,901,852,45,31,1,4,9,14,0,0,0,0,741,4,9,Partidos
635,Craig Dawson,eng ENG,DF,West Ham,eng Premier League,30,1990,21.4,767,741,25,22,0,8,0,2,0,0,0,0,611,1,6,Partidos
636,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,29,1991,22.2,1429,1278,139,42,13,12,146,6,87,28,33,3,1078,12,39,Partidos
637,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,33,1987,9.5,368,351,16,15,0,1,1,1,0,0,0,0,310,1,2,Partidos
638,Rodrigo De Paul,ar ARG,CC,Udinese,it Serie A,26,1994,35.6,2134,1813,300,176,12,38,262,13,111,31,65,0,1549,21,38,Partidos
639,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,27,1992,0.3,12,12,0,0,0,0,1,0,0,0,0,0,9,0,1,Partidos
640,Mattia De Sciglio,it ITA,DF,Lyon,fr Ligue 1,27,1992,16.3,980,854,125,14,0,9,33,109,2,0,1,0,811,1,17,Partidos
641,Lorenzo De Silvestri,it ITA,DF,Bologna,it Serie A,32,1988,23.8,1283,1061,221,33,0,7,43,188,0,0,0,0,954,1,27,Partidos
642,Thibault De Smet,be BEL,DF,Reims,fr Ligue 1,22,1998,5.5,364,303,58,0,0,3,11,58,0,0,0,0,279,3,7,Partidos
643,Lucas Deaux,fr FRA,"CC,DF",Nîmes,fr Ligue 1,31,1988,19.5,1013,966,43,31,0,26,21,11,1,1,0,0,795,4,16,Partidos
644,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,35,1985,23.4,1267,940,323,34,0,14,96,289,0,0,0,0,909,4,38,Partidos
645,Grégoire Defrel,mq MTQ,"CC,DL",Sassuolo,it Serie A,29,1991,14.8,413,397,16,2,0,0,6,2,0,0,0,0,360,0,7,Partidos
646,Alessandro Deiola,it ITA,CC,Spezia,it Serie A,24,1995,4.0,156,146,10,4,0,4,8,1,5,0,4,0,117,0,6,Partidos
647,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,24,1995,6.8,241,240,1,0,0,4,7,0,0,0,0,0,197,0,5,Partidos
648,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,24,1996,7.2,374,351,23,4,0,3,35,7,11,5,5,0,267,0,12,Partidos
649,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,30,1990,0.1,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
650,Thomas Delaine,fr FRA,"DF,DL",Metz,fr Ligue 1,28,1992,19.8,830,686,141,7,0,2,85,134,0,0,0,0,601,3,21,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
651,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,28,1991,14.3,828,803,20,18,1,6,7,2,0,0,0,0,684,5,12,Partidos
652,Liam Delap,eng ENG,DL,Manchester City,eng Premier League,17,2003,0.4,6,2,4,0,0,0,0,0,0,0,0,0,5,0,0,Partidos
653,Jonathan Delaplace,fr FRA,DF,Lorient,fr Ligue 1,34,1986,10.1,517,389,126,5,0,1,30,121,0,0,0,0,380,2,11,Partidos
654,Sacha Delaye,fr FRA,CC,Montpellier,fr Ligue 1,18,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Partidos
655,Cristian Dell'Orco,it ITA,DF,Spezia,it Serie A,26,1994,2.9,143,121,22,6,0,0,1,16,0,0,0,0,112,0,2,Partidos
656,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,28,1991,27.6,905,826,77,6,3,10,106,8,9,4,2,0,530,2,32,Partidos
657,Fabian Delph,eng ENG,"CC,DF",Everton,eng Premier League,30,1989,3.0,233,223,10,1,0,1,7,9,0,0,0,0,204,0,3,Partidos
658,Moussa Dembélé,fr FRA,DL,Atlético Madrid,es La Liga,24,1996,1.1,32,30,1,0,0,0,0,0,0,0,0,0,20,1,0,Partidos
659,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,24,1996,7.5,138,129,9,1,0,1,1,1,0,0,0,0,96,0,1,Partidos
660,Ousmane Dembélé,fr FRA,DL,Barcelona,es La Liga,23,1997,19.7,1019,958,59,6,3,2,75,20,30,8,8,0,832,2,25,Partidos
661,Merih Demiral,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,625,605,20,15,0,4,1,5,0,0,0,0,587,0,2,Partidos
662,Kerem Demirbay,de GER,CC,Leverkusen,de Bundesliga,27,1993,19.4,1217,1086,121,48,3,17,85,15,57,26,23,0,935,10,24,Partidos
663,Ermedin Demirović,ba BIH,DL,Freiburg,de Bundesliga,22,1998,16.6,258,246,11,0,2,0,9,1,0,0,0,0,133,1,15,Partidos
664,Diego Demme,de GER,CC,Napoli,it Serie A,28,1991,17.7,1254,1225,23,22,2,5,5,1,0,0,0,0,1110,6,22,Partidos
665,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,1692,1655,36,34,0,7,2,2,0,0,0,0,1598,1,6,Partidos
666,Leander Dendoncker,be BEL,"CC,DF",Wolves,eng Premier League,25,1995,27.8,1212,1194,18,17,1,15,8,1,0,0,0,0,1032,0,16,Partidos
667,Kevin Denkey,tg TOG,DL,Nîmes,fr Ligue 1,19,2000,5.8,108,94,13,2,0,2,2,0,0,0,0,0,75,1,3,Partidos
668,Emmanuel Dennis,ng NGA,DL,Köln,de Bundesliga,22,1997,5.3,137,125,12,0,0,0,10,2,0,0,0,0,95,0,10,Partidos
669,Stefano Denswil,nl NED,DF,Bologna,it Serie A,27,1993,1.3,82,73,9,5,0,1,0,4,0,0,0,0,64,0,6,Partidos
670,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,411,330,78,9,1,6,23,69,0,0,0,0,290,3,17,Partidos
671,Fabio Depaoli,it ITA,CC,Sampdoria,it Serie A,23,1997,0.9,16,15,1,1,0,0,2,0,0,0,0,0,10,0,2,Partidos
672,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,99,86,12,0,0,0,1,12,0,0,0,0,81,1,4,Partidos
673,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,25,1994,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1,Partidos
674,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,839,812,24,24,0,8,0,0,0,0,0,0,724,3,4,Partidos
675,Kastriot Dermaku,al ALB,"DF,CC",Parma,it Serie A,28,1992,1.1,40,38,2,2,0,0,0,0,0,0,0,0,35,0,1,Partidos
