RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
1968,Jérémy Pied,fr FRA,DF,Southampton,eng Premier League,28.0,1989.0,2.0,0,2.0,0,0.0,1.0,0.0,0.0,,32.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0
1969,Nicholas Pierini,it ITA,"CC,DL",Sassuolo,it Serie A,18.0,1998.0,0.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1970,Ronaël Pierre-Gabriel,fr FRA,DF,Saint-Étienne,fr Ligue 1,19.0,1998.0,13.0,0,6.0,2,33.3,0.46,0.15,0.0,0.0,26.2,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
1971,Erik Pieters,nl NED,DF,Stoke City,eng Premier League,28.0,1988.0,30.2,0,3.0,1,33.3,0.1,0.03,0.0,0.0,20.2,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1
1972,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,29.0,1987.0,26.5,1,13.0,3,23.1,0.49,0.11,0.08,0.33,17.4,0.0,0,0,1.0,1.0,0.07,0.0,0.0
1973,Andrea Pinamonti,it ITA,DL,Inter,it Serie A,18.0,1999.0,0.2,0,1.0,0,0.0,6.43,0.0,0.0,,16.5,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
1974,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,27.0,1990.0,0.3,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1975,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,30.0,1987.0,29.2,2,18.0,5,27.8,0.62,0.17,0.11,0.4,10.5,0.0,0,0,2.6,2.6,0.14,-0.6,-0.6
1976,Facundo Píriz,uy URU,CC,Montpellier,fr Ligue 1,27.0,1990.0,9.0,0,9.0,1,11.1,1.0,0.11,0.0,0.0,21.4,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6
1977,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,31.0,1986.0,21.4,0,5.0,1,20.0,0.23,0.05,0.0,0.0,19.7,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
1978,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,32.0,1985.0,23.8,0,20.0,7,35.0,0.84,0.29,0.0,0.0,17.4,0.0,0,0,1.1,1.1,0.05,-1.1,-1.1
1979,Claudio Pizarro,pe PER,"DL,CC",Köln,de Bundesliga,38.0,1978.0,6.4,1,16.0,4,25.0,2.49,0.62,0.06,0.25,14.7,0.0,0,0,1.9,1.9,0.12,-0.9,-0.9
1980,Guido Pizarro,ar ARG,CC,Sevilla,es La Liga,27.0,1990.0,19.5,1,13.0,4,30.8,0.67,0.21,0.08,0.25,18.2,0.0,0,0,0.9,0.9,0.07,0.1,0.1
1981,Marko Pjaca,hr CRO,"DL,CC",Schalke 04,de Bundesliga,22.0,1995.0,2.9,2,6.0,3,50.0,2.08,1.04,0.33,0.67,18.4,0.0,0,0,0.5,0.5,0.08,1.5,1.5
1982,Miralem Pjanić,ba BIH,CC,Juventus,it Serie A,27.0,1990.0,27.6,5,52.0,16,30.8,1.88,0.58,0.1,0.31,25.0,17.0,0,0,2.4,2.4,0.05,2.6,2.6
1983,Carles Planas,es ESP,DF,Girona,es La Liga,26.0,1991.0,2.1,0,1.0,0,0.0,0.47,0.0,0.0,,6.3,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1
1984,Jaroslav Plašil,cz CZE,CC,Bordeaux,fr Ligue 1,35.0,1982.0,11.6,0,7.0,1,14.3,0.6,0.09,0.0,0.0,27.2,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2
1985,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,25.0,1992.0,33.0,0,18.0,3,16.7,0.55,0.09,0.0,0.0,29.0,11.0,0,0,1.0,1.0,0.05,-1.0,-1.0
1986,Alassane Pléa,fr FRA,DL,Nice,fr Ligue 1,24.0,1993.0,33.8,16,106.0,42,39.6,3.14,1.24,0.14,0.36,16.8,0.0,1,2,13.9,12.3,0.12,2.1,2.7
1987,Morgan Poaty,cg CGO,DF,Montpellier,fr Ligue 1,20.0,1997.0,1.9,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1988,Gerónimo Poblete,ar ARG,CC,Metz,fr Ligue 1,24.0,1993.0,18.4,0,4.0,2,50.0,0.22,0.11,0.0,0.0,24.8,1.0,0,0,0.5,0.5,0.13,-0.5,-0.5
1989,Florentin Pogba,gn GUI,DF,Saint-Étienne,fr Ligue 1,26.0,1990.0,3.6,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1990,Paul Pogba,fr FRA,CC,Manchester Utd,eng Premier League,24.0,1993.0,23.9,6,76.0,18,23.7,3.18,0.75,0.08,0.33,22.2,5.0,0,0,7.7,7.7,0.1,-1.7,-1.7
1991,Joel Pohjanpalo,fi FIN,"CC,DL",Leverkusen,de Bundesliga,22.0,1994.0,1.3,1,5.0,3,60.0,3.88,2.33,0.2,0.33,13.9,0.0,0,0,0.8,0.8,0.17,0.2,0.2
1992,Eugen Polanski,pl POL,CC,Hoffenheim,de Bundesliga,31.0,1986.0,2.9,0,4.0,0,0.0,1.38,0.0,0.0,,21.1,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
1993,Andrea Poli,it ITA,CC,Bologna,it Serie A,27.0,1989.0,28.3,2,12.0,4,33.3,0.42,0.14,0.17,0.5,15.3,0.0,0,0,2.5,2.5,0.21,-0.5,-0.5
1994,Matteo Politano,it ITA,DL,Sassuolo,it Serie A,23.0,1993.0,31.2,10,100.0,34,34.0,3.2,1.09,0.1,0.29,20.2,6.0,0,2,9.4,7.8,0.08,0.6,2.2
1995,Julian Pollersbeck,de GER,PO,Hamburger SV,de Bundesliga,22.0,1994.0,10.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1996,Ezequiel Ponce,ar ARG,DL,Lille,fr Ligue 1,20.0,1997.0,12.2,2,21.0,5,23.8,1.72,0.41,0.1,0.4,13.6,0.0,0,0,2.9,2.9,0.14,-0.9,-0.9
1997,Pere Pons,es ESP,CC,Girona,es La Liga,24.0,1993.0,28.4,0,14.0,4,28.6,0.49,0.14,0.0,0.0,21.8,0.0,0,0,1.2,1.2,0.08,-1.2,-1.2
1998,Simone Pontisso,it ITA,CC,Udinese,it Serie A,20.0,1997.0,0.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
1999,Nick Pope,eng ENG,PO,Burnley,eng Premier League,25.0,1992.0,34.6,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2000,Jérémie Porsan-Clémenté,fr FRA,DF,Montpellier,fr Ligue 1,19.0,1997.0,1.0,0,1.0,0,0.0,1.01,0.0,0.0,,22.7,0.0,0,0,0.0,0.0,0.03,0.0,0.0
2001,Francisco Portillo,es ESP,"CC,DL",Getafe,es La Liga,27.0,1990.0,27.3,2,18.0,6,33.3,0.66,0.22,0.06,0.17,18.8,0.0,1,2,3.1,1.5,0.08,-1.1,-0.5
2002,Portu,es ESP,CC,Girona,es La Liga,25.0,1992.0,33.3,11,49.0,25,51.0,1.47,0.75,0.22,0.44,12.9,0.0,0,0,8.9,8.9,0.18,2.1,2.1
2003,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,20.0,1997.0,8.4,0,3.0,2,66.7,0.36,0.24,0.0,0.0,14.3,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
2004,Sergio Postigo,es ESP,DF,Levante,es La Liga,28.0,1988.0,26.9,1,7.0,2,28.6,0.26,0.07,0.14,0.5,21.6,0.0,0,0,0.3,0.3,0.05,0.7,0.7
2005,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,23.0,1994.0,18.5,4,39.0,14,35.9,2.11,0.76,0.1,0.29,13.4,0.0,0,0,7.9,7.9,0.2,-3.9,-3.9
2006,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,24.0,1992.0,18.9,0,15.0,2,13.3,0.79,0.11,0.0,0.0,28.7,0.0,0,0,0.5,0.5,0.03,-0.5,-0.5
2007,Darío Poveda,es ESP,CC,Villarreal,es La Liga,20.0,1997.0,0.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2008,Dennis Praet,be BEL,CC,Sampdoria,it Serie A,23.0,1994.0,29.5,1,33.0,11,33.3,1.12,0.37,0.03,0.09,21.4,0.0,0,0,2.0,2.0,0.06,-1.0,-1.0
2009,Sanjin Prcić,ba BIH,CC,Rennes,fr Ligue 1,23.0,1993.0,17.4,1,18.0,5,27.8,1.04,0.29,0.06,0.2,26.5,0.0,0,0,0.5,0.5,0.03,0.5,0.5
2010,Nicolas de Préville,fr FRA,DL,Bordeaux,fr Ligue 1,26.0,1991.0,21.5,4,57.0,14,24.6,2.65,0.65,0.07,0.29,21.2,4.0,0,1,4.4,3.6,0.06,-0.4,0.4
2011,Nicolas de Préville,fr FRA,"DL,CC",Lille,fr Ligue 1,26.0,1991.0,3.2,2,9.0,1,11.1,2.84,0.32,0.11,1.0,20.6,0.0,1,1,1.8,1.0,0.12,0.2,0.0
2012,Andrés Prieto,es ESP,PO,Málaga,es La Liga,23.0,1993.0,4.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2013,Xabi Prieto,es ESP,"CC,DL",Real Sociedad,es La Liga,33.0,1983.0,21.4,3,15.0,9,60.0,0.7,0.42,0.13,0.22,13.2,0.0,1,1,2.5,1.7,0.12,0.5,0.3
2014,Jérôme Prior,fr FRA,PO,Bordeaux,fr Ligue 1,21.0,1995.0,2.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2015,Alex Pritchard,eng ENG,"CC,DL",Huddersfield,eng Premier League,24.0,1993.0,11.1,1,20.0,4,20.0,1.8,0.36,0.05,0.25,21.7,3.0,0,0,1.2,1.2,0.06,-0.2,-0.2
2016,Sloan Privat,fr FRA,DL,Guingamp,fr Ligue 1,28.0,1989.0,0.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2017,Sebastian Prödl,at AUT,DF,Watford,eng Premier League,30.0,1987.0,17.4,0,8.0,1,12.5,0.46,0.06,0.0,0.0,11.8,0.0,0,0,0.6,0.6,0.08,-0.6,-0.6
2018,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,25.0,1991.0,34.7,0,36.0,5,13.9,1.04,0.14,0.0,0.0,22.2,0.0,0,0,1.9,1.9,0.05,-1.9,-1.9
2019,Manuel Pucciarelli,it ITA,"DL,CC",Chievo,it Serie A,26.0,1991.0,15.3,2,26.0,8,30.8,1.7,0.52,0.08,0.25,18.5,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2
2020,Christian Puggioni,it ITA,PO,Benevento,it Serie A,36.0,1981.0,13.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2021,Christian Puggioni,it ITA,PO,Sampdoria,it Serie A,36.0,1981.0,9.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2022,Marc Pugh,eng ENG,"CC,DL",Bournemouth,eng Premier League,30.0,1987.0,10.9,0,19.0,4,21.1,1.74,0.37,0.0,0.0,17.3,0.0,0,0,1.3,1.3,0.07,-1.3,-1.3
2023,Erick Pulgar,cl CHI,CC,Bologna,it Serie A,23.0,1994.0,30.8,3,33.0,11,33.3,1.07,0.36,0.09,0.27,28.4,5.0,0,1,2.2,1.4,0.04,0.8,1.6
2024,Christian Pulisic,us USA,"DL,DF",Dortmund,de Bundesliga,18.0,1998.0,25.6,4,38.0,15,39.5,1.49,0.59,0.11,0.27,15.3,0.0,0,0,5.2,5.2,0.14,-1.2,-1.2
2025,Jason Puncheon,eng ENG,CC,Crystal Palace,eng Premier League,31.0,1986.0,7.2,0,10.0,2,20.0,1.4,0.28,0.0,0.0,19.0,1.0,0,0,1.2,1.2,0.15,-1.2,-1.2
2026,George Pușcaș,ro ROU,"DL,CC",Benevento,it Serie A,21.0,1996.0,7.8,1,22.0,7,31.8,2.82,0.9,0.05,0.14,16.2,0.0,0,0,1.8,1.8,0.08,-0.8,-0.8
2027,Loïc Puyo,fr FRA,CC,Angers,fr Ligue 1,28.0,1988.0,1.9,0,2.0,0,0.0,1.06,0.0,0.0,,26.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2028,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,34.0,1983.0,30.2,19,105.0,39,37.1,3.48,1.29,0.11,0.31,18.8,2.0,7,8,18.3,12.0,0.11,0.7,0.0
2029,Robin Quaison,se SWE,DL,Mainz 05,de Bundesliga,23.0,1993.0,15.7,4,40.0,15,37.5,2.56,0.96,0.1,0.27,18.3,0.0,0,0,4.9,4.9,0.12,-0.9,-0.9
2030,Collin Quaner,de GER,"DL,CC",Huddersfield,eng Premier League,26.0,1991.0,14.2,0,16.0,2,12.5,1.13,0.14,0.0,0.0,15.8,0.0,0,0,1.4,1.4,0.09,-1.4,-1.4
2031,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,21.0,1995.0,12.3,2,18.0,5,27.8,1.46,0.41,0.11,0.4,18.2,1.0,0,0,2.4,2.4,0.13,-0.4,-0.4
2032,Adrien Rabiot,fr FRA,CC,Paris S-G,fr Ligue 1,22.0,1995.0,26.2,1,23.0,5,21.7,0.88,0.19,0.04,0.2,19.2,0.0,0,0,1.4,1.4,0.06,-0.4,-0.4
2033,Nemanja Radoja,rs SRB,CC,Celta Vigo,es La Liga,24.0,1993.0,12.3,0,4.0,2,50.0,0.33,0.16,0.0,0.0,14.8,0.0,0,0,0.9,0.9,0.23,-0.9,-0.9
2034,Ivan Radovanović,rs SRB,CC,Chievo,it Serie A,28.0,1988.0,34.9,1,33.0,9,27.3,0.95,0.26,0.03,0.11,30.5,4.0,0,0,0.9,0.9,0.03,0.1,0.1
2035,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,30.0,1986.0,28.8,0,9.0,4,44.4,0.31,0.14,0.0,0.0,17.4,0.0,0,0,0.5,0.5,0.06,-0.5,-0.5
2036,Rafael,br BRA,PO,Cagliari,it Serie A,35.0,1982.0,8.8,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2037,Rafael,br BRA,DF,Lyon,fr Ligue 1,27.0,1990.0,20.1,1,8.0,2,25.0,0.4,0.1,0.13,0.5,18.0,0.0,0,0,0.7,0.7,0.09,0.3,0.3
2038,Raffael,br BRA,DL,M'Gladbach,de Bundesliga,32.0,1985.0,23.0,9,51.0,17,33.3,2.22,0.74,0.16,0.47,17.9,2.0,1,1,6.7,5.9,0.12,2.3,2.1
2039,Rafinha,br BRA,CC,Inter,it Serie A,24.0,1993.0,11.6,2,15.0,8,53.3,1.29,0.69,0.13,0.25,17.5,0.0,0,0,1.4,1.4,0.1,0.6,0.6
2040,Rafinha,br BRA,DF,Bayern Munich,de Bundesliga,31.0,1985.0,20.6,1,7.0,3,42.9,0.34,0.15,0.14,0.33,23.4,0.0,0,0,0.5,0.5,0.08,0.5,0.5
2041,Andrea Raggi,it ITA,DF,Monaco,fr Ligue 1,33.0,1984.0,17.9,1,5.0,1,20.0,0.28,0.06,0.2,1.0,7.9,0.0,0,0,0.7,0.7,0.14,0.3,0.3
2042,Antonino Ragusa,it ITA,"DL,CC",Sassuolo,it Serie A,27.0,1990.0,9.2,0,21.0,6,28.6,2.29,0.65,0.0,0.0,14.8,0.0,0,0,3.1,3.0,0.16,-3.1,-3.0
2043,Baba Rahman,gh GHA,DF,Schalke 04,de Bundesliga,23.0,1994.0,0.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2044,Ivan Rakitić,hr CRO,CC,Barcelona,es La Liga,29.0,1988.0,31.5,1,28.0,11,39.3,0.89,0.35,0.04,0.09,22.4,0.0,0,0,2.0,2.0,0.07,-1.0,-1.0
2045,André Ramalho,br BRA,"DF,DL",Leverkusen,de Bundesliga,25.0,1992.0,0.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2046,Jonás Ramalho,es ESP,DF,Girona,es La Liga,24.0,1993.0,25.5,0,7.0,1,14.3,0.27,0.04,0.0,0.0,7.8,0.0,0,0,1.5,1.5,0.21,-1.5,-1.5
2047,Adil Rami,fr FRA,DF,Marseille,fr Ligue 1,31.0,1985.0,32.8,1,15.0,2,13.3,0.46,0.06,0.07,0.5,14.5,1.0,0,0,2.0,2.0,0.13,-1.0,-1.0
2048,Benito Ramírez,es ESP,"DL,DF",Las Palmas,es La Liga,22.0,1995.0,1.8,0,1.0,1,100.0,0.54,0.54,0.0,0.0,27.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0
2049,Gastón Ramírez,uy URU,CC,Sampdoria,it Serie A,26.0,1990.0,24.6,3,49.0,20,40.8,1.99,0.81,0.06,0.15,21.8,12.0,0,0,3.9,3.9,0.08,-0.9,-0.9
2050,Sandro Ramírez,es ESP,"DL,CC",Everton,eng Premier League,22.0,1995.0,3.1,0,9.0,1,11.1,2.91,0.32,0.0,0.0,18.8,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5
2051,Sandro Ramírez,es ESP,"DL,CC",Sevilla,es La Liga,22.0,1995.0,8.0,0,24.0,10,41.7,3.01,1.26,0.0,0.0,18.2,0.0,0,0,2.1,2.1,0.09,-2.1,-2.1
2052,Toño Ramírez,es ESP,PO,Real Sociedad,es La Liga,30.0,1986.0,3.5,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2053,Iván Ramis,es ESP,DF,Eibar,es La Liga,32.0,1984.0,14.5,3,14.0,7,50.0,0.97,0.48,0.21,0.43,14.0,1.0,0,0,0.9,0.9,0.07,2.1,2.1
2054,Omar Ramos,es ESP,"DL,CC",Leganés,es La Liga,29.0,1988.0,16.1,0,9.0,2,22.2,0.56,0.12,0.0,0.0,21.6,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4
2055,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,31.0,1986.0,25.4,4,25.0,12,48.0,0.98,0.47,0.08,0.17,12.8,2.0,2,3,5.9,3.6,0.14,-1.9,-1.6
2056,Aaron Ramsey,wls WAL,CC,Arsenal,eng Premier League,26.0,1990.0,20.5,7,56.0,25,44.6,2.73,1.22,0.13,0.28,16.6,0.0,0,0,6.1,6.1,0.11,0.9,0.9
2057,Àngel Rangel,es ESP,DF,Swansea City,eng Premier League,34.0,1982.0,1.7,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2058,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,29.0,1988.0,7.0,2,7.0,3,42.9,1.0,0.43,0.29,0.67,8.6,0.0,0,0,0.8,0.8,0.11,1.2,1.2
2059,Marcus Rashford,eng ENG,"DL,CC",Manchester Utd,eng Premier League,19.0,1997.0,20.1,7,61.0,20,32.8,3.03,0.99,0.11,0.35,19.4,6.0,0,0,5.2,5.2,0.09,1.8,1.8
2060,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,21.0,1996.0,4.3,1,15.0,5,33.3,3.52,1.17,0.07,0.2,22.1,1.0,0,0,1.2,1.2,0.08,-0.2,-0.2
2061,Konstantin Rausch,ru RUS,DF,Köln,de Bundesliga,27.0,1990.0,10.3,0,12.0,1,8.3,1.17,0.1,0.0,0.0,25.4,2.0,0,0,0.5,0.5,0.04,-0.5,-0.5
2062,Yoric Ravet,fr FRA,"DL,CC",Freiburg,de Bundesliga,27.0,1989.0,5.5,0,16.0,4,25.0,2.89,0.72,0.0,0.0,25.7,2.0,0,0,0.7,0.7,0.04,-0.7,-0.7
2063,Ante Rebić,hr CRO,DL,Eint Frankfurt,de Bundesliga,23.0,1993.0,19.5,6,46.0,23,50.0,2.36,1.18,0.13,0.26,18.4,3.0,0,0,4.7,4.7,0.1,1.3,1.3
2064,Pedro Rebocho,pt POR,DF,Guingamp,fr Ligue 1,22.0,1995.0,19.1,0,3.0,1,33.3,0.16,0.05,0.0,0.0,23.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1
2065,Recio,es ESP,CC,Málaga,es La Liga,26.0,1991.0,20.4,1,25.0,3,12.0,1.22,0.15,0.0,0.0,25.2,5.0,1,1,1.8,1.0,0.04,-0.8,-1.0
2066,Nathan Redmond,eng ENG,"DL,CC",Southampton,eng Premier League,23.0,1994.0,21.6,1,44.0,15,34.1,2.04,0.69,0.02,0.07,21.3,0.0,0,0,2.2,2.2,0.05,-1.2,-1.2
2067,Alberto Redondo,es ESP,DF,Getafe,es La Liga,20.0,1997.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2068,Fabian Reese,de GER,"DL,CC",Schalke 04,de Bundesliga,19.0,1997.0,0.8,0,4.0,0,0.0,4.8,0.0,0.0,,21.4,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3
2069,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,26.0,1990.0,12.0,0,2.0,0,0.0,0.17,0.0,0.0,,9.5,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1
2070,Xesc Regis,es ESP,DL,Eibar,es La Liga,20.0,1996.0,0.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2071,Winston Reid,nz NZL,DF,West Ham,eng Premier League,29.0,1988.0,16.1,0,5.0,0,0.0,0.31,0.0,0.0,,13.2,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
2072,Pepe Reina,es ESP,PO,Napoli,it Serie A,34.0,1982.0,37.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2073,Jeff Reine-Adélaïde,fr FRA,CC,Angers,fr Ligue 1,19.0,1998.0,4.9,0,4.0,2,50.0,0.82,0.41,0.0,0.0,20.6,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2
2074,Karim Rekik,nl NED,DF,Hertha BSC,de Bundesliga,22.0,1994.0,25.6,2,8.0,2,25.0,0.31,0.08,0.25,1.0,13.8,0.0,0,0,0.5,0.5,0.07,1.5,1.5
2075,Loïc Rémy,fr FRA,DL,Las Palmas,es La Liga,30.0,1987.0,8.5,5,32.0,16,50.0,3.76,1.88,0.16,0.31,15.9,1.0,0,0,3.9,3.9,0.12,1.1,1.1
2076,Loïc Rémy,fr FRA,"DL,CC",Getafe,es La Liga,30.0,1987.0,5.1,3,10.0,5,50.0,1.97,0.98,0.2,0.4,21.5,0.0,1,1,1.7,0.9,0.09,1.3,1.1
2077,Jan Repas,si SVN,"CC,DL",Caen,fr Ligue 1,20.0,1997.0,10.0,0,17.0,4,23.5,1.7,0.4,0.0,0.0,24.8,0.0,0,0,0.6,0.6,0.03,-0.6,-0.6
2078,Panagiotis Retsos,gr GRE,DF,Leverkusen,de Bundesliga,18.0,1998.0,19.1,1,11.0,2,18.2,0.58,0.1,0.09,0.5,13.9,0.0,0,0,0.7,0.7,0.06,0.3,0.3
2079,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,28.0,1989.0,10.3,7,30.0,14,46.7,2.91,1.36,0.23,0.5,16.3,1.0,0,1,5.5,4.7,0.16,1.5,2.3
2080,Elvis Rexhbeçaj,de GER,"DF,CC",Wolfsburg,de Bundesliga,19.0,1997.0,1.4,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2081,Baptiste Reynet,fr FRA,PO,Dijon,fr Ligue 1,26.0,1990.0,38.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2082,Franck Ribéry,fr FRA,"DL,CC",Bayern Munich,de Bundesliga,34.0,1983.0,13.4,5,20.0,10,50.0,1.5,0.75,0.25,0.5,15.5,0.0,0,0,3.3,3.3,0.16,1.7,1.7
2083,Federico Ricca,uy URU,DF,Málaga,es La Liga,22.0,1994.0,12.3,0,5.0,3,60.0,0.41,0.24,0.0,0.0,12.5,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3
2084,Federico Ricci,it ITA,DL,Crotone,it Serie A,23.0,1994.0,10.2,1,25.0,8,32.0,2.44,0.78,0.04,0.13,19.8,0.0,0,0,1.8,1.8,0.07,-0.8,-0.8
2085,Federico Ricci,it ITA,CC,Genoa,it Serie A,23.0,1994.0,2.4,0,3.0,1,33.3,1.24,0.41,0.0,0.0,30.2,0.0,0,0,0.4,0.4,0.13,-0.4,-0.4
2086,Declan Rice,eng ENG,"DF,CC",West Ham,eng Premier League,18.0,1999.0,15.9,0,5.0,0,0.0,0.31,0.0,0.0,,21.1,0.0,0,0,0.2,0.2,0.04,-0.2,-0.2
2087,Richarlison,br BRA,"DL,CC",Watford,eng Premier League,20.0,1997.0,31.4,5,95.0,22,23.2,3.03,0.7,0.05,0.23,15.1,2.0,0,0,10.3,10.3,0.11,-5.3,-5.3
2088,Marco Richter,de GER,DL,Augsburg,de Bundesliga,19.0,1997.0,7.2,1,12.0,3,25.0,1.68,0.42,0.08,0.33,18.9,0.0,0,0,0.9,0.9,0.07,0.1,0.1
2089,Diego Rico,es ESP,DF,Leganés,es La Liga,24.0,1993.0,24.8,2,25.0,8,32.0,1.01,0.32,0.08,0.25,21.6,3.0,0,0,1.4,1.4,0.05,0.6,0.6
2090,Mikel Rico,es ESP,CC,Athletic Club,es La Liga,32.0,1984.0,13.0,0,13.0,1,7.7,1.0,0.08,0.0,0.0,19.8,0.0,0,0,0.7,0.7,0.05,-0.7,-0.7
2091,Sergio Rico,es ESP,PO,Sevilla,es La Liga,23.0,1993.0,24.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2092,Jaïro Riedewald,nl NED,"CC,DF",Crystal Palace,eng Premier League,20.0,1996.0,4.9,0,1.0,0,0.0,0.2,0.0,0.0,,17.2,0.0,0,0,0.0,0.0,0.04,0.0,0.0
2093,Asier Riesgo,es ESP,PO,Eibar,es La Liga,33.0,1983.0,1.0,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2094,Luca Rigoni,it ITA,CC,Genoa,it Serie A,32.0,1984.0,17.5,2,19.0,11,57.9,1.09,0.63,0.11,0.18,13.0,0.0,0,0,5.5,5.5,0.29,-3.5,-3.5
2095,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,26.0,1990.0,10.4,0,12.0,1,8.3,1.16,0.1,0.0,0.0,22.5,0.0,0,0,0.5,0.5,0.04,-0.5,-0.5
2096,Kévin Rimane,gf GUF,DF,Paris S-G,fr Ligue 1,26.0,1991.0,0.1,0,0.0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0
2097,Tomás Rincón,ve VEN,CC,Torino,it Serie A,29.0,1988.0,33.3,1,17.0,5,29.4,0.51,0.15,0.06,0.2,23.8,0.0,0,0,0.7,0.7,0.04,0.3,0.3
2098,Birk Risa,no NOR,DL,Köln,de Bundesliga,19.0,1998.0,0.9,0,2.0,0,0.0,2.22,0.0,0.0,,7.7,0.0,0,0,0.3,0.3,0.13,-0.3,-0.3
