RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17.0,2000.0,2.0,0,0,,2,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,11.0,3.0,4.0,42.9
1482,Dodi Lukebakio,be BEL,"CC,DL",Watford,eng Premier League,19.0,1997.0,0.2,0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1483,Saša Lukić,rs SRB,CC,Levante,es La Liga,20.0,1996.0,11.0,4,0,0.0,24,15.0,0.0,5.0,17.0,16.0,0.0,1.0,0.0,60.0,12.0,13.0,48.0
1484,Senad Lulić,ba BIH,"DF,CC",Lazio,it Serie A,31.0,1986.0,27.0,7,2,1.0,47,45.0,9.0,90.0,36.0,40.0,1.0,0.0,1.0,220.0,26.0,21.0,55.3
1485,Levi Lumeka,eng ENG,DL,Crystal Palace,eng Premier League,18.0,1998.0,0.3,0,0,0.0,0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26.0,1991.0,22.5,5,0,0.0,21,15.0,3.0,58.0,36.0,26.0,0.0,0.0,0.0,141.0,13.0,13.0,50.0
1487,Arnaud Lusamba,cd COD,CC,Nice,fr Ligue 1,20.0,1997.0,1.8,0,0,0.0,3,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1488,Fabian Lustenberger,ch SUI,"CC,DF",Hertha BSC,de Bundesliga,29.0,1988.0,17.6,3,0,0.0,19,34.0,0.0,3.0,24.0,34.0,0.0,1.0,0.0,65.0,42.0,20.0,67.7
1489,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,30.0,1987.0,2.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
1490,Lyanco,br BRA,DF,Torino,it Serie A,20.0,1997.0,3.5,0,0,0.0,3,7.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,24.0,7.0,3.0,70.0
1491,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23.0,1993.0,7.6,2,0,0.0,13,13.0,0.0,28.0,15.0,12.0,0.0,0.0,0.0,28.0,16.0,8.0,66.7
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29.0,1988.0,5.4,2,0,0.0,11,3.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,21.0,9.0,2.0,81.8
1493,Raïs M'Bolhi,dz ALG,PO,Rennes,fr Ligue 1,31.0,1986.0,1.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1494,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,27.0,1990.0,16.4,1,0,0.0,9,20.0,0.0,6.0,31.0,16.0,0.0,0.0,0.0,96.0,19.0,14.0,57.6
1495,Zinédine Machach,fr FRA,"DL,CC",Toulouse,fr Ligue 1,21.0,1996.0,2.1,2,0,0.0,8,2.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0
1496,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20.0,1997.0,29.4,10,0,0.0,30,35.0,1.0,112.0,50.0,55.0,1.0,1.0,0.0,165.0,59.0,34.0,63.4
1497,Christian Maggio,it ITA,DF,Napoli,it Serie A,35.0,1982.0,7.1,0,0,0.0,4,15.0,0.0,16.0,13.0,10.0,1.0,0.0,0.0,38.0,20.0,14.0,58.8
1498,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,32.0,1984.0,27.7,11,4,2.0,39,69.0,0.0,36.0,58.0,38.0,0.0,0.0,0.0,263.0,35.0,20.0,63.6
1499,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24.0,1993.0,38.0,7,0,0.0,34,30.0,4.0,15.0,48.0,46.0,0.0,2.0,0.0,269.0,119.0,61.0,66.1
1500,Hicham Mahou,fr FRA,"CC,DL",Nice,fr Ligue 1,18.0,1999.0,0.6,0,0,0.0,1,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1501,Riyad Mahrez,dz ALG,"CC,DL",Leicester City,eng Premier League,26.0,1991.0,32.8,2,0,0.0,23,58.0,10.0,158.0,18.0,27.0,0.0,0.0,0.0,174.0,28.0,52.0,35.0
1502,Thiago Maia,br BRA,"CC,DF",Lille,fr Ligue 1,20.0,1997.0,27.4,3,1,1.0,32,21.0,1.0,8.0,61.0,40.0,0.0,1.0,0.0,266.0,19.0,22.0,46.3
1503,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,18.0,1999.0,13.6,1,0,0.0,4,10.0,0.0,10.0,24.0,23.0,1.0,0.0,0.0,63.0,8.0,16.0,33.3
1504,Sebastian Maier,de GER,CC,Hannover 96,de Bundesliga,23.0,1993.0,2.9,0,0,0.0,5,1.0,0.0,13.0,4.0,6.0,0.0,1.0,0.0,10.0,5.0,6.0,45.5
1505,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34.0,1982.0,5.2,1,0,0.0,3,3.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,25.0,4.0,2.0,66.7
1506,Habib Maïga,ci CIV,"CC,DF",Saint-Étienne,fr Ligue 1,21.0,1996.0,7.9,2,0,0.0,23,9.0,0.0,16.0,19.0,18.0,0.0,0.0,0.0,75.0,7.0,12.0,36.8
1507,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,22.0,1995.0,33.7,0,1,0.0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,12.0,4.0,75.0
1508,Linton Maina,de GER,CC,Hannover 96,de Bundesliga,18.0,1999.0,0.1,0,0,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1509,Ainsley Maitland-Niles,eng ENG,"DF,CC",Arsenal,eng Premier League,19.0,1997.0,10.2,1,0,0.0,10,5.0,0.0,20.0,12.0,17.0,0.0,1.0,0.0,73.0,6.0,14.0,30.0
1510,Jean-Victor Makengo,fr FRA,"DL,CC",Nice,fr Ligue 1,19.0,1998.0,2.7,1,0,0.0,5,4.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,10.0,3.0,6.0,33.3
1511,Nemanja Maksimović,rs SRB,CC,Valencia,es La Liga,22.0,1995.0,6.2,1,0,0.0,5,2.0,0.0,5.0,16.0,13.0,0.0,0.0,0.0,29.0,13.0,17.0,43.3
1512,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25.0,1991.0,1.1,0,0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
1513,Malcom,br BRA,DL,Bordeaux,fr Ligue 1,20.0,1997.0,31.7,2,0,0.0,25,92.0,8.0,189.0,14.0,10.0,1.0,0.0,0.0,127.0,18.0,49.0,26.9
1514,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26.0,1991.0,20.2,2,0,0.0,12,32.0,5.0,67.0,38.0,37.0,1.0,0.0,1.0,147.0,13.0,12.0,52.0
1515,Yunus Mallı,tr TUR,"DL,CC",Wolfsburg,de Bundesliga,25.0,1992.0,24.9,3,0,0.0,14,44.0,3.0,47.0,12.0,17.0,0.0,0.0,0.0,95.0,11.0,40.0,21.6
1516,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26.0,1991.0,33.3,12,0,0.0,48,27.0,5.0,113.0,68.0,55.0,0.0,0.0,0.0,168.0,63.0,44.0,58.9
1517,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26.0,1991.0,12.4,3,0,0.0,19,9.0,0.0,46.0,26.0,29.0,0.0,1.0,0.0,89.0,13.0,13.0,50.0
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28.0,1989.0,33.0,0,0,0.0,25,29.0,1.0,62.0,34.0,49.0,0.0,1.0,0.0,195.0,30.0,26.0,53.6
1519,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21.0,1996.0,7.6,5,2,1.0,17,7.0,3.0,3.0,15.0,14.0,0.0,0.0,0.0,53.0,22.0,7.0,75.9
1520,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,32.0,1985.0,30.0,0,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,7.0,0.0,100.0
1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25.0,1991.0,33.6,9,1,0.0,34,26.0,1.0,1.0,71.0,35.0,0.0,1.0,0.0,135.0,59.0,44.0,57.3
1522,Georges Mandjeck,cm CMR,"CC,DF",Metz,fr Ligue 1,28.0,1988.0,10.8,5,0,0.0,30,16.0,0.0,0.0,18.0,14.0,0.0,1.0,0.0,72.0,34.0,21.0,61.8
1523,Rolando Mandragora,it ITA,CC,Crotone,it Serie A,20.0,1997.0,36.0,8,0,0.0,54,58.0,2.0,42.0,86.0,60.0,0.0,1.0,0.0,213.0,64.0,70.0,47.8
1524,Mario Mandžukić,hr CRO,DL,Juventus,it Serie A,31.0,1986.0,25.8,4,2,1.0,23,33.0,13.0,19.0,25.0,23.0,0.0,0.0,0.0,125.0,78.0,49.0,61.4
1525,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,25.0,1992.0,24.3,3,1,0.0,24,50.0,12.0,32.0,9.0,20.0,0.0,0.0,0.0,111.0,27.0,60.0,31.0
1526,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26.0,1991.0,1.5,0,0,0.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,2.0,4.0,33.3
1527,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26.0,1991.0,5.4,0,0,0.0,2,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,33.0,12.0,10.0,54.5
1528,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,19.0,1998.0,8.7,2,0,0.0,17,12.0,0.0,2.0,18.0,18.0,0.0,1.0,0.0,43.0,6.0,8.0,42.9
1529,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34.0,1983.0,19.1,4,0,0.0,26,7.0,2.0,1.0,24.0,24.0,1.0,0.0,0.0,89.0,46.0,35.0,56.8
1530,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,30.0,1987.0,33.6,7,0,0.0,50,31.0,2.0,181.0,40.0,59.0,0.0,1.0,0.0,221.0,33.0,50.0,39.8
1531,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26.0,1991.0,26.0,0,0,0.0,27,16.0,1.0,0.0,46.0,20.0,0.0,2.0,0.0,167.0,74.0,30.0,71.2
1532,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23.0,1994.0,19.5,2,0,0.0,24,12.0,2.0,30.0,18.0,22.0,0.0,1.0,0.0,70.0,22.0,19.0,53.7
1533,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33.0,1984.0,11.4,3,0,0.0,17,15.0,0.0,0.0,22.0,5.0,0.0,1.0,0.0,45.0,35.0,22.0,61.4
1534,José Manuel Jurado,es ESP,"CC,DL",Espanyol,es La Liga,31.0,1986.0,16.7,1,0,0.0,6,34.0,0.0,23.0,16.0,14.0,0.0,1.0,0.0,116.0,2.0,3.0,40.0
1535,Harrison Manzala,cd COD,"DL,CC",Amiens,fr Ligue 1,23.0,1994.0,20.7,3,0,0.0,15,22.0,4.0,53.0,18.0,23.0,0.0,0.0,0.0,134.0,11.0,23.0,32.4
1536,Myziane Maolida,fr FRA,"DL,CC",Lyon,fr Ligue 1,18.0,1999.0,3.7,0,0,0.0,3,1.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,11.0,2.0,6.0,25.0
1537,Faitout Maouassa,fr FRA,"CC,DL",Rennes,fr Ligue 1,19.0,1998.0,9.9,1,0,0.0,12,14.0,1.0,33.0,6.0,3.0,0.0,0.0,0.0,34.0,6.0,13.0,31.6
1538,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28.0,1989.0,14.4,1,0,0.0,16,25.0,1.0,27.0,26.0,20.0,0.0,1.0,0.0,81.0,28.0,19.0,59.6
1539,Vincent Marcel,fr FRA,"CC,DL",Nice,fr Ligue 1,20.0,1997.0,0.5,0,0,0.0,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
1540,Marcelo,br BRA,DF,Real Madrid,es La Liga,29.0,1988.0,25.1,3,1,0.0,26,41.0,3.0,155.0,30.0,37.0,0.0,0.0,0.0,159.0,9.0,26.0,25.7
1541,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30.0,1987.0,34.5,5,1,0.0,32,6.0,1.0,2.0,57.0,25.0,0.0,0.0,1.0,212.0,141.0,45.0,75.8
1542,Solly March,eng ENG,"CC,DL",Brighton,eng Premier League,23.0,1994.0,20.6,3,0,0.0,29,22.0,7.0,102.0,13.0,41.0,1.0,0.0,0.0,135.0,19.0,42.0,31.1
1543,Gabriele Marchegiani,it ITA,PO,SPAL,it Serie A,21.0,1996.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1544,Claudio Marchisio,it ITA,CC,Juventus,it Serie A,31.0,1986.0,9.1,1,0,0.0,8,3.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,55.0,2.0,1.0,66.7
1545,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25.0,1992.0,29.4,4,0,0.0,20,12.0,0.0,1.0,31.0,8.0,0.0,2.0,0.0,113.0,49.0,31.0,61.3
1546,Óscar de Marcos,es ESP,"DF,DL",Athletic Club,es La Liga,28.0,1989.0,18.4,5,0,0.0,17,10.0,4.0,58.0,19.0,21.0,1.0,0.0,0.0,86.0,21.0,17.0,55.3
1547,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22.0,1995.0,18.8,6,0,0.0,15,18.0,2.0,2.0,30.0,27.0,0.0,0.0,0.0,107.0,57.0,28.0,67.1
1548,Mariano,do DOM,DL,Lyon,fr Ligue 1,23.0,1993.0,27.9,6,0,0.0,34,11.0,23.0,6.0,3.0,11.0,1.0,0.0,0.0,49.0,43.0,72.0,37.4
1549,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30.0,1986.0,24.6,4,0,0.0,32,16.0,0.0,4.0,45.0,26.0,0.0,0.0,0.0,111.0,86.0,72.0,54.4
1550,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,25.0,1991.0,20.9,5,0,0.0,26,15.0,1.0,11.0,40.0,38.0,0.0,1.0,0.0,147.0,13.0,24.0,35.1
1551,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20.0,1997.0,2.6,1,0,0.0,6,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7
1552,João Mário,pt POR,CC,West Ham,eng Premier League,24.0,1993.0,11.4,0,0,0.0,14,20.0,0.0,50.0,8.0,11.0,0.0,0.0,0.0,76.0,7.0,27.0,20.6
1553,João Mário,pt POR,"CC,DL",Inter,it Serie A,24.0,1993.0,6.2,0,0,0.0,6,12.0,2.0,30.0,4.0,4.0,1.0,0.0,0.0,43.0,3.0,11.0,21.4
1554,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23.0,1994.0,17.0,4,0,0.0,15,4.0,0.0,0.0,36.0,16.0,0.0,0.0,0.0,69.0,29.0,25.0,53.7
1555,Marlon,br BRA,DF,Nice,fr Ligue 1,21.0,1995.0,21.4,5,1,1.0,20,11.0,0.0,2.0,15.0,26.0,0.0,1.0,1.0,93.0,37.0,23.0,61.7
1556,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30.0,1987.0,10.2,0,0,0.0,5,11.0,1.0,0.0,21.0,15.0,0.0,0.0,0.0,37.0,31.0,16.0,66.0
1557,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23.0,1994.0,25.1,1,0,0.0,8,8.0,0.0,1.0,14.0,14.0,0.0,0.0,0.0,137.0,42.0,20.0,67.7
1558,Bruno Martella,it ITA,DF,Crotone,it Serie A,24.0,1992.0,29.1,3,0,0.0,7,7.0,1.0,117.0,48.0,21.0,0.0,0.0,0.0,170.0,46.0,40.0,53.5
1559,Roger Martí,es ESP,DL,Levante,es La Liga,26.0,1991.0,10.7,4,0,0.0,17,14.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,34.0,9.0,22.0,29.0
1560,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,21.0,1995.0,17.6,1,0,0.0,17,27.0,8.0,48.0,3.0,13.0,0.0,0.0,0.0,79.0,14.0,24.0,36.8
1561,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20.0,1997.0,31.3,6,0,0.0,29,20.0,0.0,148.0,49.0,36.0,0.0,0.0,0.0,151.0,18.0,41.0,30.5
1562,Jonas Martin,fr FRA,CC,Strasbourg,fr Ligue 1,27.0,1990.0,33.6,6,0,0.0,55,40.0,3.0,50.0,33.0,50.0,1.0,0.0,0.0,216.0,46.0,64.0,41.8
1563,Cuco Martina,cw CUW,DF,Everton,eng Premier League,27.0,1989.0,20.3,2,0,0.0,26,9.0,2.0,45.0,42.0,35.0,0.0,0.0,0.0,117.0,22.0,35.0,38.6
1564,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31.0,1986.0,0.0,0,0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1565,Emiliano Martínez,ar ARG,PO,Getafe,es La Liga,24.0,1992.0,5.0,0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,50.0
1566,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26.0,1991.0,16.0,6,0,0.0,20,18.0,0.0,6.0,30.0,20.0,0.0,0.0,0.0,104.0,40.0,32.0,55.6
1567,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26.0,1991.0,11.7,0,0,0.0,10,17.0,3.0,13.0,23.0,9.0,0.0,1.0,0.0,83.0,29.0,21.0,58.0
1568,Javi Martínez,es ESP,"CC,DF",Bayern Munich,de Bundesliga,28.0,1988.0,17.9,1,0,0.0,16,18.0,0.0,7.0,33.0,22.0,0.0,0.0,0.0,70.0,57.0,30.0,65.5
1569,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28.0,1989.0,23.5,4,0,0.0,23,28.0,1.0,13.0,51.0,34.0,0.0,2.0,0.0,104.0,54.0,37.0,59.3
1570,Roger Martínez,co COL,DL,Villarreal,es La Liga,23.0,1994.0,2.6,1,0,0.0,6,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,5.0,50.0
1571,Christopher Martins,lu LUX,CC,Lyon,fr Ligue 1,20.0,1997.0,0.8,1,0,0.0,2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,75.0
1572,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25.0,1992.0,13.8,3,0,0.0,12,6.0,1.0,4.0,21.0,12.0,0.0,1.0,0.0,55.0,25.0,21.0,54.3
1573,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31.0,1986.0,12.6,2,0,0.0,16,17.0,0.0,35.0,37.0,18.0,0.0,0.0,0.0,78.0,20.0,7.0,74.1
1574,Adam Marušić,me MNE,DF,Lazio,it Serie A,24.0,1992.0,28.0,3,1,0.0,28,15.0,6.0,98.0,31.0,21.0,1.0,0.0,0.0,134.0,27.0,16.0,62.8
1575,Omar Mascarell,es ESP,CC,Eint Frankfurt,de Bundesliga,24.0,1993.0,8.6,4,0,0.0,17,8.0,0.0,4.0,21.0,16.0,0.0,0.0,0.0,76.0,17.0,12.0,58.6
1576,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33.0,1984.0,6.0,0,0,0.0,9,1.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,38.0,0.0,4.0,0.0
1577,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31.0,1986.0,30.1,5,0,0.0,19,11.0,5.0,5.0,72.0,38.0,0.0,0.0,0.0,236.0,37.0,18.0,67.3
1578,Adam Masina,ma MAR,DF,Bologna,it Serie A,23.0,1994.0,31.4,8,1,0.0,56,23.0,5.0,46.0,51.0,57.0,0.0,2.0,0.0,163.0,115.0,48.0,70.6
1579,Eden Massouema,cg CGO,"CC,DL",Dijon,fr Ligue 1,20.0,1997.0,2.1,1,0,0.0,6,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,66.7
1580,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,23.0,1993.0,20.8,5,0,0.0,30,30.0,2.0,100.0,26.0,37.0,0.0,0.0,0.0,143.0,23.0,19.0,54.8
1581,Juan Mata,es ESP,DL,Manchester Utd,eng Premier League,29.0,1988.0,21.4,1,0,0.0,12,20.0,18.0,111.0,15.0,13.0,0.0,0.0,0.0,109.0,3.0,8.0,27.3
1582,Christian Mathenia,de GER,PO,Hamburger SV,de Bundesliga,25.0,1992.0,24.0,2,0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,100.0
1583,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,28.0,1988.0,34.6,6,0,0.0,33,22.0,2.0,18.0,64.0,42.0,0.0,0.0,0.0,317.0,56.0,27.0,67.5
1584,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,25.0,1991.0,22.2,3,0,0.0,19,10.0,1.0,0.0,35.0,24.0,0.0,0.0,0.0,123.0,56.0,21.0,72.7
1585,Ryder Matos,br BRA,CC,Udinese,it Serie A,24.0,1993.0,1.9,0,0,0.0,2,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,25.0
1586,Ryder Matos,br BRA,"DL,CC",Hellas Verona,it Serie A,24.0,1993.0,10.9,1,0,0.0,10,31.0,9.0,19.0,3.0,15.0,0.0,0.0,0.0,46.0,10.0,32.0,23.8
1587,Alessandro Matri,it ITA,DL,Sassuolo,it Serie A,32.0,1984.0,10.2,1,0,0.0,7,17.0,13.0,6.0,0.0,1.0,3.0,0.0,0.0,28.0,12.0,23.0,34.3
1588,Ville Matti Steinmann,de GER,CC,Hamburger SV,de Bundesliga,22.0,1995.0,6.6,2,0,0.0,14,10.0,0.0,0.0,18.0,10.0,0.0,0.0,0.0,41.0,17.0,15.0,53.1
1589,Federico Mattiello,it ITA,DF,SPAL,it Serie A,22.0,1995.0,24.5,7,2,1.0,43,42.0,1.0,54.0,64.0,40.0,0.0,0.0,0.0,121.0,19.0,22.0,46.3
1590,Blaise Matuidi,fr FRA,CC,Juventus,it Serie A,30.0,1987.0,26.2,3,0,0.0,48,24.0,4.0,23.0,32.0,35.0,0.0,0.0,0.0,106.0,33.0,40.0,45.2
1591,Blaise Matuidi,fr FRA,CC,Paris S-G,fr Ligue 1,30.0,1987.0,0.3,0,0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
1592,José Mauri,it ITA,CC,Milan,it Serie A,21.0,1996.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1593,Maurício,br BRA,DF,Lazio,it Serie A,28.0,1988.0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1594,Mërgim Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31.0,1986.0,16.1,3,1,1.0,20,10.0,0.0,4.0,21.0,32.0,0.0,0.0,0.0,76.0,62.0,45.0,57.9
1595,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,19.0,1997.0,2.2,0,1,0.0,2,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,14.0,3.0,6.0,33.3
1596,Alfie Mawson,eng ENG,DF,Swansea City,eng Premier League,23.0,1994.0,38.0,3,0,0.0,19,11.0,1.0,2.0,35.0,22.0,0.0,0.0,0.0,220.0,120.0,70.0,63.2
1597,Philipp Max,de GER,DF,Augsburg,de Bundesliga,23.0,1993.0,32.9,5,0,0.0,28,16.0,3.0,318.0,33.0,47.0,0.0,0.0,0.0,165.0,25.0,35.0,41.7
1598,Alexandru Maxim,ro ROU,CC,Mainz 05,de Bundesliga,27.0,1990.0,10.6,4,0,0.0,19,16.0,1.0,76.0,6.0,12.0,0.0,0.0,0.0,59.0,1.0,22.0,4.3
1599,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Stoke City,eng Premier League,28.0,1989.0,25.7,3,0,0.0,21,24.0,14.0,35.0,23.0,30.0,0.0,0.0,0.0,133.0,60.0,73.0,45.1
1600,Florian Mayer,de GER,DF,M'Gladbach,de Bundesliga,19.0,1998.0,0.2,0,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
1601,Borja Mayoral,es ESP,"DL,CC",Real Madrid,es La Liga,20.0,1997.0,3.8,0,0,0.0,4,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,4.0,2.0,66.7
1602,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,23.0,1994.0,0.9,0,0,0.0,2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
1603,Luca Mazzitelli,it ITA,CC,Sassuolo,it Serie A,21.0,1995.0,11.3,4,0,0.0,36,19.0,0.0,16.0,21.0,24.0,0.0,1.0,0.0,74.0,18.0,32.0,36.0
1604,Kylian Mbappé,fr FRA,"DL,CC",Monaco,fr Ligue 1,18.0,1998.0,0.8,0,0,0.0,0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,
1605,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,18.0,1998.0,23.3,2,0,0.0,10,37.0,23.0,40.0,0.0,8.0,1.0,0.0,0.0,64.0,6.0,12.0,33.3
1606,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,22.0,1994.0,19.6,4,2,1.0,27,33.0,2.0,16.0,28.0,34.0,0.0,1.0,1.0,110.0,40.0,23.0,63.5
1607,Chancel Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22.0,1994.0,7.5,0,0,0.0,5,4.0,0.0,7.0,15.0,12.0,0.0,0.0,0.0,34.0,19.0,17.0,52.8
1608,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,23.0,1993.0,17.7,2,1,0.0,38,24.0,0.0,89.0,28.0,48.0,0.0,0.0,0.0,152.0,18.0,16.0,52.9
1609,Isaac Mbenza,be BEL,"DL,CC",Montpellier,fr Ligue 1,21.0,1996.0,23.3,4,0,0.0,12,19.0,13.0,122.0,4.0,11.0,0.0,0.0,0.0,69.0,7.0,11.0,38.9
1610,Bryan Mbeumo,cm CMR,"DL,CC",Troyes,fr Ligue 1,17.0,1999.0,0.7,0,0,0.0,1,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,37.5
1611,Jordi Mboula,es ESP,CC,Monaco,fr Ligue 1,18.0,1999.0,0.3,0,0,0.0,1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
