Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
1644,Myziane Maolida,fr FRA,"DL,CC",Hertha BSC,de Bundesliga,22,1999,8.6,1,14,3,21.4,1.62,0.35,0.07,0.33,19.5,0,0,0,1.4,1.4,0.10,-0.4,-0.4,Partidos
1645,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,19,2002,10.1,6,37,16,43.2,3.68,1.59,0.14,0.31,18.5,0,1,1,5.1,4.4,0.12,+0.9,+0.6,Partidos
1646,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,0,1,0,0.0,0.09,0.00,0.00,,17.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
1647,Fernando Marçal,br BRA,"CC,DF",Wolves,eng Premier League,32,1989,16.1,0,11,1,9.1,0.68,0.06,0.00,0.00,23.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Partidos
1648,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,0,8,3,37.5,1.37,0.51,0.00,0.00,20.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
1649,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10.0,0,3,0,0.0,0.30,0.00,0.00,,10.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
1650,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2.0,0,2,0,0.0,1.00,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1651,Solly March,eng ENG,"DF,DL",Brighton,eng Premier League,27,1994,19.4,0,20,10,50.0,1.03,0.52,0.00,0.00,18.3,2,0,0,1.2,1.2,0.06,-1.2,-1.2,Partidos
1652,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,0,8,1,12.5,0.53,0.07,0.00,0.00,21.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Partidos
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,1,25,10,40.0,0.72,0.29,0.04,0.10,12.0,0,0,0,1.8,1.8,0.07,-0.8,-0.8,Partidos
1654,Iván Marcone,ar ARG,CC,Elche,es La Liga,31,1990,9.0,0,2,0,0.0,0.22,0.00,0.00,,19.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Partidos
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,1,3,3,100.0,0.16,0.16,0.33,0.33,16.2,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Partidos
1656,Davide Marfella,it ITA,PO,Napoli,it Serie A,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1657,José Mari,es ESP,CC,Cádiz,es La Liga,33,1987,4.3,0,4,1,25.0,0.93,0.23,0.00,0.00,14.2,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Partidos
1658,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,2.0,0,1,0,0.0,0.50,0.00,0.00,,5.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
1659,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,1993,14.9,2,10,5,50.0,0.67,0.34,0.20,0.40,11.5,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Partidos
1660,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,1,20,7,35.0,0.88,0.31,0.05,0.14,13.5,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Partidos
1661,Mariano,do DOM,DL,Real Madrid,es La Liga,27,1993,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13.0,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Partidos
1662,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,25,1996,31.3,0,41,7,17.1,1.31,0.22,0.00,0.00,24.8,9,0,0,1.8,1.8,0.04,-1.8,-1.8,Partidos
1663,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,0,7,2,28.6,0.34,0.10,0.00,0.00,10.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Partidos
1664,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1665,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,22,1999,0.3,0,1,0,0.0,3.75,0.00,0.00,,,,0,0,,,,,,Partidos
1666,Omar Marmoush,eg EGY,DL,Stuttgart,de Bundesliga,22,1999,17.5,3,48,13,27.1,2.75,0.74,0.06,0.23,,,0,1,,,,,,Partidos
1667,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,1994,31.8,5,21,7,33.3,0.66,0.22,0.24,0.71,10.1,0,0,0,3.8,3.8,0.18,+1.2,+1.2,Partidos
1668,Roger Martí,es ESP,DL,Levante,es La Liga,30,1991,23.5,7,46,17,37.0,1.96,0.72,0.13,0.35,17.0,0,1,3,8.4,6.1,0.13,-1.4,-0.1,Partidos
1669,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,25,1995,2.4,1,5,2,40.0,2.12,0.85,0.20,0.50,13.0,0,0,0,0.7,0.7,0.13,+0.3,+0.3,Partidos
1670,Anthony Martial,fr FRA,"DL,CC",Sevilla,es La Liga,25,1995,5.4,0,7,3,42.9,1.29,0.55,0.00,0.00,21.8,1,0,0,0.4,0.4,0.06,-0.4,-0.4,Partidos
1671,Martín,es ESP,CC,Cádiz,es La Liga,22,1999,1.3,0,2,0,0.0,1.57,0.00,0.00,,30.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1672,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,1997,25.5,1,18,5,27.8,0.71,0.20,0.06,0.20,21.5,5,0,0,1.0,1.0,0.05,0.0,0.0,Partidos
1673,Ander Martin,es ESP,"DL,CC",Real Sociedad,es La Liga,20,2000,1.0,0,3,2,66.7,3.07,2.05,0.00,0.00,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1674,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,22,1999,2.1,0,5,1,20.0,2.42,0.48,0.00,0.00,17.9,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Partidos
1675,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1676,Iván Martín,es ESP,"CC,DL",Alavés,es La Liga,22,1999,1.8,0,1,0,0.0,0.54,0.00,0.00,,20.8,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Partidos
1677,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,31,1990,23.4,1,21,4,19.0,0.90,0.17,0.05,0.25,20.3,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Partidos
1678,Gabriel Martinelli,br BRA,"DL,CC",Arsenal,eng Premier League,20,2001,20.7,6,51,15,29.4,2.47,0.73,0.10,0.33,14.7,0,1,1,7.3,6.6,0.13,-1.3,-1.6,Partidos
1679,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,28,1992,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1680,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26.0,3,27,8,29.6,1.04,0.31,0.11,0.38,13.4,3,0,0,2.0,2.0,0.07,+1.0,+1.0,Partidos
1681,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,21,1999,9.8,1,9,2,22.2,0.92,0.20,0.11,0.50,16.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Partidos
1682,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,23,1998,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1683,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,23,1997,25.4,21,112,47,42.0,4.42,1.85,0.16,0.38,13.8,0,3,6,20.9,16.7,0.15,+0.1,+1.3,Partidos
1684,Pablo Martínez,es ESP,CC,Levante,es La Liga,23,1998,7.3,0,11,1,9.1,1.51,0.14,0.00,0.00,23.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Partidos
1685,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,1,16,4,25.0,1.01,0.25,0.06,0.25,12.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Partidos
1686,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,26,1995,21.2,4,30,11,36.7,1.42,0.52,0.13,0.36,13.5,0,0,0,5.7,5.7,0.19,-1.7,-1.7,Partidos
1687,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,1,8,3,37.5,0.26,0.10,0.13,0.33,25.5,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Partidos
1688,Omar Mascarell,es ESP,CC,Elche,es La Liga,28,1993,27.7,0,12,1,8.3,0.43,0.04,0.00,0.00,24.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Partidos
1689,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,0,2,0,0.0,0.35,0.00,0.00,,18.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
1690,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12.0,0,5,0,0.0,0.42,0.00,0.00,,13.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Partidos
1691,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,0,5,0,0.0,0.29,0.00,0.00,,15.7,1,0,0,0.2,0.2,0.06,-0.2,-0.2,Partidos
1692,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,20,2000,9.7,2,20,11,55.0,2.05,1.13,0.10,0.18,18.5,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Partidos
1693,Arthur Masuaku,cd COD,"DF,DL",West Ham,eng Premier League,27,1993,7.2,1,4,1,25.0,0.55,0.14,0.25,1.00,26.5,0,0,0,0.1,0.1,0.01,+0.9,+0.9,Partidos
1694,Jaime Mata,es ESP,DL,Getafe,es La Liga,32,1988,7.5,1,10,3,30.0,1.34,0.40,0.10,0.33,15.0,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Partidos
1695,Juan Mata,es ESP,CC,Manchester Utd,eng Premier League,33,1988,2.6,0,5,1,20.0,1.91,0.38,0.00,0.00,16.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Partidos
1696,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,18,2002,23.7,1,31,8,25.8,1.31,0.34,0.03,0.13,29.2,1,0,0,2.1,2.1,0.07,-1.1,-1.1,Partidos
1697,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,19,2002,8.8,0,4,1,25.0,0.46,0.11,0.00,0.00,28.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1698,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,0,2,2,100.0,0.25,0.25,0.00,0.00,11.2,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Partidos
1699,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,24,1997,12.7,5,37,18,48.6,2.91,1.41,0.14,0.28,11.2,0,0,0,5.8,5.8,0.17,-0.8,-0.8,Partidos
1700,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,32,1988,15.4,0,6,1,16.7,0.39,0.07,0.00,0.00,23.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,3,35,7,20.0,1.13,0.23,0.09,0.43,9.9,0,0,0,3.4,3.4,0.10,-0.4,-0.4,Partidos
1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,0,1,0,0.0,0.67,0.00,0.00,,9.4,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Partidos
1703,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,23,1998,27.4,1,10,5,50.0,0.37,0.18,0.10,0.20,23.7,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Partidos
1704,Neal Maupay,fr FRA,DL,Brighton,eng Premier League,24,1996,25.3,8,59,14,23.7,2.33,0.55,0.12,0.50,16.8,0,1,2,8.7,7.1,0.12,-0.7,-0.1,Partidos
1705,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,23,1998,25.5,8,60,23,38.3,2.35,0.90,0.13,0.35,17.1,0,0,0,7.6,7.6,0.14,+0.4,+0.4,Partidos
1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,4,33,11,33.3,1.10,0.37,0.12,0.36,13.9,0,0,0,2.7,2.7,0.08,+1.3,+1.3,Partidos
1707,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,32,1989,4.2,4,15,8,53.3,3.58,1.91,0.27,0.50,11.8,0,0,0,2.3,2.3,0.18,+1.7,+1.7,Partidos
1708,Luís Maximiano,pt POR,PO,Granada,es La Liga,22,1999,34.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1709,Borja Mayoral,es ESP,"DL,DF",Roma,it Serie A,24,1997,1.1,0,1,0,0.0,0.94,0.00,0.00,,14.3,0,0,0,0.3,0.3,0.31,-0.3,-0.3,Partidos
1710,Borja Mayoral,es ESP,DL,Getafe,es La Liga,24,1997,11.6,6,16,6,37.5,1.38,0.52,0.31,0.83,16.6,0,1,1,2.6,1.8,0.11,+3.4,+3.2,Partidos
1711,Derek Mazou-Sacko,fr FRA,"DL,DF",Troyes,fr Ligue 1,16,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1712,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,0,6,0,0.0,0.43,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Partidos
1713,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,0,5,2,40.0,0.35,0.14,0.00,0.00,23.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1714,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,0,5,0,0.0,0.32,0.00,0.00,,11.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Partidos
1715,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,22,1998,33.6,28,143,59,41.3,4.26,1.76,0.17,0.41,16.9,3,4,4,23.8,20.7,0.14,+4.2,+3.3,Partidos
1716,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1717,Amadou Mbengue,sn SEN,"DF,CC",Metz,fr Ligue 1,19,2002,6.8,0,3,0,0.0,0.44,0.00,0.00,,27.5,0,0,0,0.0,0.0,0.01,0.0,0.0,Partidos
1718,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,21,1999,32.3,4,76,19,25.0,2.35,0.59,0.04,0.16,16.3,4,1,1,9.3,8.5,0.11,-5.3,-5.5,Partidos
1719,Jason Mbock,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1720,Jordi Mboula,es ESP,DL,Mallorca,es La Liga,22,1999,4.8,0,5,0,0.0,1.04,0.00,0.00,,13.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Partidos
1721,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1722,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,19,2002,15.8,2,33,13,39.4,2.09,0.83,0.06,0.15,18.8,0,0,0,2.4,2.4,0.07,-0.4,-0.4,Partidos
1723,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,33,1987,16.0,0,9,3,33.3,0.56,0.19,0.00,0.00,20.9,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Partidos
1724,James Mcatee,eng ENG,"CC,DL",Manchester City,eng Premier League,18,2002,0.2,0,1,0,0.0,4.50,0.00,0.00,,10.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
1725,Kasey McAteer,eng ENG,DL,Leicester City,eng Premier League,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1726,Liam McCarron,sct SCO,DL,Leeds United,eng Premier League,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1727,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,31,1989,17.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1728,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,26,1994,34.3,3,43,16,37.2,1.25,0.47,0.07,0.19,25.1,0,0,0,1.5,1.5,0.04,+1.5,+1.5,Partidos
1729,Weston McKennie,us USA,CC,Juventus,it Serie A,22,1998,15.2,3,23,5,21.7,1.51,0.33,0.13,0.60,16.5,0,0,0,2.1,2.1,0.09,+0.9,+0.9,Partidos
1730,Stuart McKinstry,sct SCO,CC,Leeds United,eng Premier League,18,2002,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1731,Kenny McLean,sct SCO,CC,Norwich City,eng Premier League,29,1992,30.1,1,33,6,18.2,1.10,0.20,0.03,0.17,20.4,0,0,0,1.8,1.8,0.05,-0.8,-0.8,Partidos
1732,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,21,1999,34.5,0,52,15,28.8,1.51,0.43,0.00,0.00,22.8,4,0,0,2.3,2.3,0.04,-2.3,-2.3,Partidos
1733,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,24,1996,26.5,1,27,7,25.9,1.02,0.26,0.04,0.14,20.9,0,0,0,1.4,1.4,0.05,-0.4,-0.4,Partidos
1734,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,0,2,0,0.0,0.06,0.00,0.00,,11.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Partidos
1735,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,1,9,2,22.2,0.31,0.07,0.11,0.50,9.9,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Partidos
1736,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,0,5,1,20.0,0.58,0.12,0.00,0.00,20.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Partidos
1737,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,3,19,4,21.1,0.93,0.20,0.16,0.75,8.7,0,0,0,2.3,2.3,0.12,+0.7,+0.7,Partidos
1738,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1739,Hannibal Mejbri,tn TUN,DL,Manchester Utd,eng Premier League,18,2003,0.8,0,1,1,100.0,1.32,1.32,0.00,0.00,22.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
1740,Farid El Melali,dz ALG,DL,Angers,fr Ligue 1,24,1997,0.2,0,1,0,0.0,6.43,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Partidos
1741,Filippo Melegoni,it ITA,"CC,DL",Genoa,it Serie A,22,1999,10.9,1,13,7,53.8,1.19,0.64,0.08,0.14,22.1,1,0,0,0.6,0.6,0.05,+0.4,+0.4,Partidos
1742,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,23,1997,11.0,0,8,0,0.0,0.73,0.00,0.00,,17.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Partidos
1743,Gonzalo Melero,es ESP,CC,Levante,es La Liga,27,1994,18.8,7,20,9,45.0,1.06,0.48,0.25,0.56,17.1,0,2,2,4.2,2.6,0.13,+2.8,+2.4,Partidos
1744,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,0,3,1,33.3,0.15,0.05,0.00,0.00,16.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Partidos
1745,Arthur Melo,br BRA,CC,Juventus,it Serie A,24,1996,10.7,0,2,0,0.0,0.19,0.00,0.00,,19.5,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Partidos
1746,Memphis,nl NED,DL,Barcelona,es La Liga,27,1994,20.6,12,56,29,51.8,2.72,1.41,0.14,0.28,19.4,6,4,5,11.2,7.3,0.13,+0.8,+0.7,Partidos
1747,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,0,21,5,23.8,0.59,0.14,0.00,0.00,19.6,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Partidos
1748,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,0,7,1,14.3,0.38,0.05,0.00,0.00,20.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
1749,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1750,Thiago Mendes,br BRA,"CC,DF",Lyon,fr Ligue 1,29,1992,20.7,1,16,4,25.0,0.77,0.19,0.06,0.25,25.5,4,0,0,0.7,0.7,0.04,+0.3,+0.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
1751,Tomás Mendes,es ESP,CC,Alavés,es La Liga,16,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1752,Brais Méndez,es ESP,CC,Celta Vigo,es La Liga,24,1997,33.6,4,56,16,28.6,1.67,0.48,0.07,0.25,19.3,3,0,0,4.6,4.6,0.08,-0.6,-0.6,Partidos
1753,Édgar Méndez,es ESP,"DL,CC",Alavés,es La Liga,31,1990,17.9,1,25,8,32.0,1.39,0.45,0.04,0.13,19.3,0,0,0,1.5,1.5,0.06,-0.5,-0.5,Partidos
1754,Arial Mendy,sn SEN,"DF,DL",Clermont Foot,fr Ligue 1,26,1994,8.8,0,10,3,30.0,1.14,0.34,0.00,0.00,21.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
1755,Batista Mendy,fr FRA,"CC,DF",Angers,fr Ligue 1,21,2000,26.8,1,14,6,42.9,0.52,0.22,0.07,0.17,21.7,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Partidos
1756,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,27,1994,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1757,Edouard Mendy,sn SEN,PO,Chelsea,eng Premier League,29,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1758,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,26,1995,19.3,2,12,5,41.7,0.62,0.26,0.17,0.40,19.4,0,0,0,1.0,1.0,0.09,+1.0,+1.0,Partidos
1759,Nampalys Mendy,sn SEN,CC,Leicester City,eng Premier League,29,1992,11.5,0,1,1,100.0,0.09,0.09,0.00,0.00,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
1760,Gideon Mensah,gh GHA,DF,Bordeaux,fr Ligue 1,23,1998,13.4,0,2,0,0.0,0.15,0.00,0.00,,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
1761,Jorge Meré,es ESP,DF,Köln,de Bundesliga,24,1997,5.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1762,Alex Meret,it ITA,PO,Napoli,it Serie A,24,1997,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1763,Fran Mérida,es ESP,CC,Espanyol,es La Liga,31,1990,3.0,0,4,0,0.0,1.35,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
1764,Mikel Merino,es ESP,CC,Real Sociedad,es La Liga,25,1996,32.1,3,45,15,33.3,1.40,0.47,0.07,0.20,17.3,0,0,0,4.1,4.1,0.09,-1.1,-1.1,Partidos
1765,Quentin Merlin,fr FRA,"DF,CC",Nantes,fr Ligue 1,19,2002,21.4,2,11,4,36.4,0.51,0.19,0.18,0.50,23.1,1,0,0,0.4,0.4,0.03,+1.6,+1.6,Partidos
1766,Martín Merquelanz,es ESP,"DL,CC",Rayo Vallecano,es La Liga,26,1995,1.9,0,2,0,0.0,1.04,0.00,0.00,,20.9,1,0,0,0.2,0.2,0.08,-0.2,-0.2,Partidos
1767,Yıldırım Mert Çetin,tr TUR,CC,Hellas Verona,it Serie A,24,1997,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1768,Dries Mertens,be BEL,"DL,CC",Napoli,it Serie A,34,1987,15.4,11,44,19,43.2,2.86,1.24,0.23,0.53,18.4,4,1,1,4.3,3.6,0.08,+6.7,+6.4,Partidos
1769,Illan Meslier,fr FRA,PO,Leeds United,eng Premier League,21,2000,37.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
1770,Lionel Messi,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,34,1987,23.9,6,89,29,32.6,3.72,1.21,0.07,0.21,19.1,16,0,0,10.0,10.0,0.11,-4.0,-4.0,Partidos
1771,Junior Messias,br BRA,"DL,CC",Milan,it Serie A,30,1991,15.9,5,44,17,38.6,2.77,1.07,0.11,0.29,18.0,0,0,0,3.5,3.5,0.08,+1.5,+1.5,Partidos
