Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1596,Matej Maglica,hr CRO,CC,Stuttgart,de Bundesliga,22,1998,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1597,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,36,1984,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1598,Giangiacomo Magnani,it ITA,DF,Hellas Verona,it Serie A,25,1995,5.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1599,Giangiacomo Magnani,it ITA,DF,Sampdoria,it Serie A,25,1995,2.7,1,0.38,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1600,Hugo Magnetti,fr FRA,CC,Brest,fr Ligue 1,23,1998,16.3,20,1.23,16,1,0,2,0,1,2,0.12,0,0,0,2,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1601,Yohann Magnin,fr FRA,"CC,DF",Clermont Foot,fr Ligue 1,24,1997,19.1,27,1.42,22,0,0,2,2,1,2,0.10,1,0,0,0,1,0,Partidos
1602,Harry Maguire,eng ENG,DF,Manchester Utd,eng Premier League,28,1993,27.9,24,0.86,14,2,1,5,0,2,0,0.00,0,0,0,0,0,0,Partidos
1603,Riyad Mahrez,dz ALG,DL,Manchester City,eng Premier League,30,1991,16.6,73,4.38,55,12,1,4,1,0,10,0.60,7,2,0,1,0,0,Partidos
1604,Arne Maier,de GER,CC,Augsburg,de Bundesliga,22,1999,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0,Partidos
1605,Habib Maïga,ci CIV,CC,Metz,fr Ligue 1,25,1996,14.1,26,1.85,23,0,0,2,0,1,1,0.07,1,0,0,0,0,0,Partidos
1606,Mike Maignan,fr FRA,PO,Milan,it Serie A,26,1995,32.0,9,0.28,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
1607,Ainsley Maitland-Niles,eng ENG,CC,Arsenal,eng Premier League,23,1997,3.0,7,2.35,5,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Partidos
1608,Ainsley Maitland-Niles,eng ENG,DF,Roma,it Serie A,23,1997,5.4,15,2.77,11,1,0,2,0,1,2,0.37,2,0,0,0,0,0,Partidos
1609,Josh Maja,ng NGA,DL,Bordeaux,fr Ligue 1,22,1998,0.1,2,20.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1610,Abdul Majeed Waris,gh GHA,"DL,CC",Strasbourg,fr Ligue 1,29,1991,3.6,11,3.03,8,0,2,0,1,0,2,0.55,1,0,1,0,0,0,Partidos
1611,Lovro Majer,hr CRO,"CC,DL",Rennes,fr Ligue 1,23,1998,20.4,102,5.01,65,20,3,5,7,2,20,0.98,17,3,0,0,0,0,Partidos
1612,Jean-Victor Makengo,fr FRA,CC,Udinese,it Serie A,23,1998,26.1,59,2.26,45,0,5,4,3,2,6,0.23,5,0,1,0,0,0,Partidos
1613,Béni Makouana,cg CGO,"DL,CC",Montpellier,fr Ligue 1,18,2002,3.6,7,1.94,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1614,Nemanja Maksimović,rs SRB,CC,Getafe,es La Liga,26,1995,32.6,42,1.29,36,0,0,3,1,2,1,0.03,1,0,0,0,0,0,Partidos
1615,Nikola Maksimović,rs SRB,DF,Genoa,it Serie A,29,1991,12.4,4,0.32,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1616,Kévin Malcuit,ma MAR,"DF,CC",Napoli,it Serie A,30,1991,3.2,4,1.25,3,0,1,0,0,0,1,0.31,1,0,0,0,0,0,Partidos
1617,Daniel Maldini,it ITA,CC,Milan,it Serie A,19,2001,1.6,1,0.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1618,Youssef Maleh,ma MAR,CC,Fiorentina,it Serie A,22,1998,11.3,24,2.12,20,0,0,1,3,0,3,0.26,3,0,0,0,0,0,Partidos
1619,Donyell Malen,nl NED,DL,Dortmund,de Bundesliga,22,1999,18.7,63,3.37,39,0,8,8,8,0,12,0.64,6,0,1,3,2,0,Partidos
1620,Ruslan Malinovskyi,ua UKR,"CC,DL",Atalanta,it Serie A,28,1993,17.7,104,5.87,55,24,9,9,7,0,8,0.45,6,0,0,1,1,0,Partidos
1621,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,30,1991,20.3,38,1.87,30,5,0,1,1,1,2,0.10,2,0,0,0,0,0,Partidos
1622,Lennard Maloney,us USA,DF,Dortmund,de Bundesliga,21,1999,0.1,1,10.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1623,Mickael Malsa,mq MTQ,CC,Levante,es La Liga,25,1995,12.7,22,1.74,20,0,0,0,1,1,1,0.08,1,0,0,0,0,0,Partidos
1624,Giorgi Mamardashvili,ge GEO,PO,Valencia,es La Liga,20,2000,18.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1625,Rey Manaj,al ALB,DL,Spezia,it Serie A,24,1997,19.6,50,2.55,27,0,7,6,9,1,5,0.25,0,0,0,3,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1626,Hianga Mananga Mbock,fr FRA,CC,Brest,fr Ligue 1,21,1999,8.9,6,0.68,4,0,0,0,1,1,1,0.11,1,0,0,0,0,0,Partidos
1627,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,32,1989,26.2,12,0.46,12,0,0,0,0,0,4,0.15,4,0,0,0,0,0,Partidos
1628,Gianluca Mancini,it ITA,DF,Roma,it Serie A,25,1996,32.0,41,1.28,33,1,0,5,2,0,4,0.13,3,0,0,1,0,0,Partidos
1629,Leonardo Mancuso,it ITA,DL,Empoli,it Serie A,29,1992,4.7,9,1.90,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1630,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,36,1985,9.0,3,0.33,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1631,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,27,1994,14.4,12,0.83,9,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Partidos
1632,Reinildo Mandava,mz MOZ,DF,Lille,fr Ligue 1,27,1994,16.9,27,1.59,15,0,5,2,4,1,4,0.24,2,0,0,0,2,0,Partidos
1633,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,29,1991,15.3,5,0.33,3,0,0,1,1,0,1,0.07,0,0,0,1,0,0,Partidos
1634,Rolando Mandragora,it ITA,CC,Torino,it Serie A,24,1997,14.7,52,3.55,31,18,1,1,1,0,4,0.27,3,1,0,0,0,0,Partidos
1635,Anthony Mandrea,dz ALG,PO,Angers,fr Ligue 1,24,1996,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1636,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,29,1992,31.3,114,3.64,79,0,8,17,10,0,13,0.41,7,0,1,4,1,0,Partidos
1637,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,fr Ligue 1,30,1991,13.1,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1638,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,23,1998,20.6,58,2.82,45,0,7,3,1,2,7,0.34,6,0,1,0,0,0,Partidos
1639,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,34,1987,24.4,52,2.14,35,15,0,0,0,2,5,0.21,3,1,0,0,0,1,Partidos
1640,Ricardo Mangas,pt POR,DF,Bordeaux,fr Ligue 1,23,1998,26.1,38,1.45,31,4,0,1,0,2,2,0.08,2,0,0,0,0,0,Partidos
1641,Kostas Manolas,gr GRE,DF,Napoli,it Serie A,30,1991,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1642,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,27,1994,14.0,13,0.93,11,0,0,0,2,0,4,0.29,3,0,0,0,1,0,Partidos
1643,Myziane Maolida,fr FRA,CC,Nice,fr Ligue 1,22,1999,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1644,Myziane Maolida,fr FRA,"DL,CC",Hertha BSC,de Bundesliga,22,1999,8.6,15,1.74,11,0,1,2,1,0,2,0.23,2,0,0,0,0,0,Partidos
1645,Sekou Mara,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,19,2002,10.1,24,2.38,17,0,1,2,4,0,4,0.40,2,0,1,0,1,0,Partidos
1646,Nikola Maraš,rs SRB,DF,Rayo Vallecano,es La Liga,25,1995,11.6,5,0.43,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1647,Fernando Marçal,br BRA,"CC,DF",Wolves,eng Premier League,32,1989,16.1,22,1.37,19,1,0,1,1,0,2,0.12,0,1,0,1,0,0,Partidos
1648,Marcelo,br BRA,DF,Real Madrid,es La Liga,33,1988,5.8,15,2.58,14,0,0,0,0,1,2,0.34,2,0,0,0,0,0,Partidos
1649,Marcelo,br BRA,DF,Bordeaux,fr Ligue 1,34,1987,10.0,9,0.90,7,1,0,1,0,0,1,0.10,0,1,0,0,0,0,Partidos
1650,Marcelo,br BRA,DF,Lyon,fr Ligue 1,34,1987,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1651,Solly March,eng ENG,"DF,DL",Brighton,eng Premier League,27,1994,19.4,71,3.66,44,14,7,0,4,2,3,0.15,2,0,0,0,1,0,Partidos
1652,Riccardo Marchizza,it ITA,DF,Empoli,it Serie A,23,1998,15.0,22,1.47,16,3,2,1,0,0,4,0.27,1,2,1,0,0,0,Partidos
1653,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,29,1992,34.7,30,0.86,26,0,0,2,1,1,0,0.00,0,0,0,0,0,0,Partidos
1654,Iván Marcone,ar ARG,CC,Elche,es La Liga,31,1990,9.0,4,0.45,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1655,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,32,1989,18.7,39,2.09,33,5,1,0,0,0,5,0.27,5,0,0,0,0,0,Partidos
1656,Davide Marfella,it ITA,PO,Napoli,it Serie A,21,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1657,José Mari,es ESP,CC,Cádiz,es La Liga,33,1987,4.3,10,2.33,8,1,0,1,0,0,2,0.47,2,0,0,0,0,0,Partidos
1658,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,27,1993,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1659,Pablo Marí,es ESP,DF,Udinese,it Serie A,27,1993,14.9,11,0.74,4,6,1,0,0,0,1,0.07,0,0,1,0,0,0,Partidos
1660,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,26,1995,22.7,11,0.48,7,0,1,2,1,0,2,0.09,1,0,0,1,0,0,Partidos
1661,Mariano,do DOM,DL,Real Madrid,es La Liga,27,1993,3.8,8,2.11,7,0,1,0,0,0,1,0.26,1,0,0,0,0,0,Partidos
1662,Răzvan Marin,ro ROU,CC,Cagliari,it Serie A,25,1996,31.3,118,3.77,70,36,4,4,3,1,10,0.32,8,1,0,0,0,1,Partidos
1663,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,27,1994,20.4,14,0.69,12,0,0,1,0,1,1,0.05,1,0,0,0,0,0,Partidos
1664,Mika Màrmol,es ESP,DF,Barcelona,es La Liga,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1665,Omar Marmoush,eg EGY,DL,Wolfsburg,de Bundesliga,22,1999,0.3,,,,,,,,,,,,,,,,,Partidos
1666,Omar Marmoush,eg EGY,DL,Stuttgart,de Bundesliga,22,1999,17.5,,,,,,,,,,,,,,,,,Partidos
1667,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,27,1994,31.8,22,0.69,19,0,0,3,0,0,2,0.06,2,0,0,0,0,0,Partidos
1668,Roger Martí,es ESP,DL,Levante,es La Liga,30,1991,23.5,39,1.66,28,0,1,7,3,0,5,0.21,3,0,0,1,1,0,Partidos
1669,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,25,1995,2.4,5,2.12,4,0,0,0,1,0,1,0.42,1,0,0,0,0,0,Partidos
1670,Anthony Martial,fr FRA,"DL,CC",Sevilla,es La Liga,25,1995,5.4,6,1.10,4,0,0,1,1,0,1,0.18,1,0,0,0,0,0,Partidos
1671,Martín,es ESP,CC,Cádiz,es La Liga,22,1999,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1672,Aarón Martín,es ESP,DF,Mainz 05,de Bundesliga,24,1997,25.5,68,2.67,37,26,0,3,1,1,3,0.12,1,2,0,0,0,0,Partidos
1673,Ander Martin,es ESP,"DL,CC",Real Sociedad,es La Liga,20,2000,1.0,3,3.07,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1674,Andrés Martín,es ESP,"DL,CC",Rayo Vallecano,es La Liga,22,1999,2.1,2,0.97,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1675,Carlos Martín,es ESP,DF,Atlético Madrid,es La Liga,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1676,Iván Martín,es ESP,"CC,DL",Alavés,es La Liga,22,1999,1.8,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1677,Jonas Martin,fr FRA,CC,Rennes,fr Ligue 1,31,1990,23.4,38,1.63,32,0,0,4,1,1,4,0.17,3,0,0,0,1,0,Partidos
1678,Gabriel Martinelli,br BRA,"DL,CC",Arsenal,eng Premier League,20,2001,20.7,72,3.49,48,4,8,8,2,2,13,0.63,6,2,2,3,0,0,Partidos
1679,Emiliano Martínez,ar ARG,PO,Aston Villa,eng Premier League,28,1992,36.0,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
1680,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,30,1991,26.0,19,0.73,14,0,1,3,0,1,1,0.04,1,0,0,0,0,0,Partidos
1681,Javi Martínez,es ESP,"CC,DL",Osasuna,es La Liga,21,1999,9.8,27,2.77,23,4,0,0,0,0,4,0.41,4,0,0,0,0,0,Partidos
1682,Josep Martinez,es ESP,PO,RB Leipzig,de Bundesliga,23,1998,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1683,Lautaro Martínez,ar ARG,DL,Inter,it Serie A,23,1997,25.4,73,2.88,44,0,1,19,7,2,10,0.39,3,0,1,5,1,0,Partidos
1684,Pablo Martínez,es ESP,CC,Levante,es La Liga,23,1998,7.3,11,1.51,9,0,0,0,0,2,1,0.14,1,0,0,0,0,0,Partidos
1685,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,25,1996,15.9,14,0.88,12,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1686,Gelson Martins,pt POR,"CC,DL",Monaco,fr Ligue 1,26,1995,21.2,38,1.80,29,0,2,3,3,1,3,0.14,3,0,0,0,0,0,Partidos
1687,Adam Marušić,me MNE,DF,Lazio,it Serie A,28,1992,30.2,27,0.89,23,2,1,0,1,0,4,0.13,3,0,1,0,0,0,Partidos
1688,Omar Mascarell,es ESP,CC,Elche,es La Liga,28,1993,27.7,14,0.51,11,1,0,1,0,1,1,0.04,1,0,0,0,0,0,Partidos
1689,Andrea Masiello,it ITA,DF,Genoa,it Serie A,35,1986,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1690,Adam Masina,ma MAR,DF,Watford,eng Premier League,27,1994,12.0,13,1.09,9,2,0,0,1,1,1,0.08,1,0,0,0,0,0,Partidos
1691,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,22,1998,17.2,3,0.18,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1692,Roberto Massimo,de GER,"DF,DL",Stuttgart,de Bundesliga,20,2000,9.7,22,2.26,16,0,3,3,0,0,2,0.21,0,0,1,1,0,0,Partidos
1693,Arthur Masuaku,cd COD,"DF,DL",West Ham,eng Premier League,27,1993,7.2,7,0.97,6,1,0,0,0,0,2,0.28,1,1,0,0,0,0,Partidos
1694,Jaime Mata,es ESP,DL,Getafe,es La Liga,32,1988,7.5,16,2.15,15,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
1695,Juan Mata,es ESP,CC,Manchester Utd,eng Premier League,33,1988,2.6,9,3.45,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1696,Pape Matar Sarr,sn SEN,CC,Metz,fr Ligue 1,18,2002,23.7,62,2.62,49,1,3,6,2,1,8,0.34,8,0,0,0,0,0,Partidos
1697,Eliot Matazo,be BEL,CC,Monaco,fr Ligue 1,19,2002,8.8,11,1.26,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
1698,Aleš Matějů,cz CZE,DF,Venezia,it Serie A,25,1996,8.1,15,1.86,14,0,1,0,0,0,2,0.25,2,0,0,0,0,0,Partidos
1699,Jean-Philippe Mateta,fr FRA,DL,Crystal Palace,eng Premier League,24,1997,12.7,20,1.57,14,0,0,4,0,2,2,0.16,1,0,0,1,0,0,Partidos
1700,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,32,1988,15.4,30,1.96,28,0,1,0,0,1,6,0.39,6,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1701,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,29,1991,31.0,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0,Partidos
1702,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,19,2002,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1703,Azor Matusiwa,nl NED,CC,Reims,fr Ligue 1,23,1998,27.4,41,1.50,36,0,1,1,1,2,4,0.15,4,0,0,0,0,0,Partidos
1704,Neal Maupay,fr FRA,DL,Brighton,eng Premier League,24,1996,25.3,59,2.33,42,0,3,9,5,0,3,0.12,3,0,0,0,0,0,Partidos
1705,Stephy Mavididi,eng ENG,"DL,CC",Montpellier,fr Ligue 1,23,1998,25.5,65,2.55,39,2,8,7,8,1,8,0.31,3,0,2,1,2,0,Partidos
1706,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,23,1997,30.1,31,1.03,19,1,1,7,1,2,3,0.10,2,0,0,1,0,0,Partidos
1707,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Bayern Munich,de Bundesliga,32,1989,4.2,13,3.10,9,0,1,3,0,0,4,0.95,2,0,0,2,0,0,Partidos
1708,Luís Maximiano,pt POR,PO,Granada,es La Liga,22,1999,34.8,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Partidos
1709,Borja Mayoral,es ESP,"DL,DF",Roma,it Serie A,24,1997,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1710,Borja Mayoral,es ESP,DL,Getafe,es La Liga,24,1997,11.6,31,2.67,26,0,2,2,1,0,7,0.60,4,0,2,1,0,0,Partidos
1711,Derek Mazou-Sacko,fr FRA,"DL,DF",Troyes,fr Ligue 1,16,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1712,Pasquale Mazzocchi,it ITA,DF,Venezia,it Serie A,26,1995,13.8,11,0.80,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1713,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,26,1995,14.1,35,2.48,21,8,0,1,4,1,4,0.28,3,1,0,0,0,0,Partidos
1714,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,26,1995,15.5,42,2.72,27,7,2,1,5,0,1,0.06,1,0,0,0,0,0,Partidos
1715,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,22,1998,33.6,181,5.39,115,10,30,13,12,1,40,1.19,21,4,10,1,4,0,Partidos
1716,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,26,1994,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1717,Amadou Mbengue,sn SEN,"DF,CC",Metz,fr Ligue 1,19,2002,6.8,4,0.59,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1718,Bryan Mbeumo,cm CMR,DL,Brentford,eng Premier League,21,1999,32.3,86,2.66,53,10,10,6,7,0,12,0.37,10,1,0,0,1,0,Partidos
1719,Jason Mbock,fr FRA,DL,Angers,fr Ligue 1,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1720,Jordi Mboula,es ESP,DL,Mallorca,es La Liga,22,1999,4.8,7,1.45,4,0,1,0,0,2,1,0.21,0,0,0,0,0,1,Partidos
1721,Moustapha Mbow,sn SEN,DF,Reims,fr Ligue 1,21,2000,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1722,Nathanael Mbuku,fr FRA,"DL,CC",Reims,fr Ligue 1,19,2002,15.8,45,2.86,23,4,4,3,10,1,4,0.25,3,0,0,0,1,0,Partidos
1723,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,33,1987,16.0,35,2.19,30,1,1,1,2,0,4,0.25,4,0,0,0,0,0,Partidos
1724,James Mcatee,eng ENG,"CC,DL",Manchester City,eng Premier League,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1725,Kasey McAteer,eng ENG,DL,Leicester City,eng Premier League,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
1726,Liam McCarron,sct SCO,DL,Leeds United,eng Premier League,20,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1727,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,31,1989,17.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1728,John McGinn,sct SCO,CC,Aston Villa,eng Premier League,26,1994,34.3,103,3.00,72,21,4,2,3,1,6,0.17,4,1,1,0,0,0,Partidos
1729,Weston McKennie,us USA,CC,Juventus,it Serie A,22,1998,15.2,39,2.56,32,2,4,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1730,Stuart McKinstry,sct SCO,CC,Leeds United,eng Premier League,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1731,Kenny McLean,sct SCO,CC,Norwich City,eng Premier League,29,1992,30.1,41,1.36,34,3,0,3,0,1,2,0.07,2,0,0,0,0,0,Partidos
1732,Dwight McNeil,eng ENG,CC,Burnley,eng Premier League,21,1999,34.5,112,3.24,62,22,11,7,7,3,6,0.17,4,2,0,0,0,0,Partidos
1733,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,24,1996,26.5,51,1.92,43,0,3,1,2,2,6,0.23,4,0,0,1,0,1,Partidos
1734,Gary Medel,cl CHI,DF,Bologna,it Serie A,33,1987,31.4,17,0.54,14,2,1,0,0,0,3,0.10,2,1,0,0,0,0,Partidos
1735,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,22,1999,28.8,33,1.15,28,2,1,2,0,0,5,0.17,4,1,0,0,0,0,Partidos
1736,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,23,1997,8.6,1,0.12,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
1737,Ben Mee,eng ENG,DF,Burnley,eng Premier League,31,1989,20.4,13,0.64,8,0,0,4,1,0,0,0.00,0,0,0,0,0,0,Partidos
1738,Admir Mehmedi,ch SUI,DF,Wolfsburg,de Bundesliga,30,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1739,Hannibal Mejbri,tn TUN,DL,Manchester Utd,eng Premier League,18,2003,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1740,Farid El Melali,dz ALG,DL,Angers,fr Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
1741,Filippo Melegoni,it ITA,"CC,DL",Genoa,it Serie A,22,1999,10.9,30,2.76,21,4,3,0,1,1,2,0.18,2,0,0,0,0,0,Partidos
1742,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,23,1997,11.0,39,3.55,35,0,2,1,1,0,1,0.09,1,0,0,0,0,0,Partidos
1743,Gonzalo Melero,es ESP,CC,Levante,es La Liga,27,1994,18.8,34,1.79,24,0,1,5,4,0,5,0.26,5,0,0,0,0,0,Partidos
1744,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,26,1994,20.3,42,2.07,38,1,0,1,2,0,9,0.44,9,0,0,0,0,0,Partidos
1745,Arthur Melo,br BRA,CC,Juventus,it Serie A,24,1996,10.7,18,1.69,15,0,2,0,1,0,1,0.09,1,0,0,0,0,0,Partidos
1746,Memphis,nl NED,DL,Barcelona,es La Liga,27,1994,20.6,82,3.99,44,20,10,3,5,0,10,0.49,4,1,2,1,2,0,Partidos
1747,Houboulang Mendes,gw GNB,DF,Lorient,fr Ligue 1,23,1998,35.8,40,1.12,32,1,1,1,3,2,2,0.06,1,0,0,0,1,0,Partidos
1748,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,19,2002,18.4,44,2.39,31,5,6,1,1,0,8,0.43,6,0,2,0,0,0,Partidos
1749,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,30,1990,0.2,1,5.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
