RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,PJ2020-2021,Titular2020-2021,Mín2020-2021,90 s2020-2021,Gls.2020-2021,Ass2020-2021,G+A2020-2021,G-TP2020-2021,TP2020-2021,TPint2020-2021,TA2020-2021,TR2020-2021,xG2020-2021,npxG2020-2021,xAG2020-2021,npxG+xAG2020-2021,PrgC2020-2021,PrgP2020-2021,PrgR2020-2021,Gls..12020-2021,Ast2020-2021,G+A.12020-2021,G-TP.12020-2021,G+A-TP2020-2021,xG.12020-2021,xAG.12020-2021,xG+xAG2020-2021,npxG.12020-2021,npxG+xAG.12020-2021
1332,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,14.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
1333,Ansgar Knauff,de GER,"CC,DL",Dortmund,de Bundesliga,18,2002,4,0,71,0.8,1,1,2,1,0,0,0,0,0.1,0.1,1.1,1.2,9.0,2.0,7.0,1.27,1.27,2.54,1.27,2.54,0.1,1.38,1.48,0.1,1.48
1334,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,34,34,3042,33.8,1,0,1,1,0,0,4,0,1.3,1.3,0.2,1.5,16.0,102.0,2.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.04,0.04,0.04
1335,Gregor Kobel,ch SUI,PO,Stuttgart,de Bundesliga,22,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,Robin Koch,de GER,"DF,CC",Leeds United,eng Premier League,24,1996,17,13,1132,12.6,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,8.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
1337,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23
2677,Kenan Kodro,ba BIH,"DL,CC",Valladolid,es La Liga,26,1993,17,4,503,5.6,1,0,1,0,1,1,2,0,2.1,1.3,0.2,1.4,5.0,5.0,17.0,2.05,0.0,2.05,0.0,0.0,1.91,0.03,1.94,0.3,0.33
2681,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,26,1994,24,16,1528,17.0,1,1,2,1,0,0,4,0,1.9,1.9,0.7,2.6,23.0,86.0,37.0,0.07,0.07,0.14,0.07,0.14,0.42,0.060000000000000005,0.48,0.42,0.48
1342,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,18,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343,Koke,es ESP,CC,Atlético Madrid,es La Liga,28,1992,37,34,3021,33.6,1,2,3,1,0,0,9,0,2.0,2.0,3.1,5.1,39.0,250.0,42.0,0.03,0.06,0.09,0.03,0.09,0.06,0.09,0.15,0.06,0.15
1344,Aleksandr Kokorin,ru RUS,"DL,CC",Fiorentina,it Serie A,29,1991,4,0,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,7,4,390,4.3,0,1,1,0,0,0,0,0,0.1,0.1,1.1,1.3,14.0,41.0,9.0,0.0,0.23,0.23,0.0,0.23,0.03,0.26,0.29,0.03,0.29
2693,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,18,17,1516,16.8,1,1,2,1,0,0,5,0,0.3,0.3,1.4,1.7,35.0,53.0,70.0,0.06,0.06,0.13,0.06,0.13,0.02,0.09,0.11,0.02,0.11
1348,Randal Kolo Muani,fr FRA,DL,Nantes,fr Ligue 1,21,1998,37,35,3029,33.7,9,4,13,9,0,0,3,0,9.5,9.5,6.9,16.5,89.0,39.0,206.0,0.27,0.12,0.39,0.27,0.39,0.28,0.21,0.49,0.28,0.49
1349,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,24,23,2036,22.6,0,0,0,0,0,0,4,1,0.8,0.8,0.4,1.2,12.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05
1350,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,31,29,2613,29.0,2,1,3,2,0,0,5,0,0.3,0.3,1.1,1.4,106.0,120.0,127.0,0.07,0.03,0.1,0.07,0.1,0.01,0.04,0.05,0.01,0.05
1351,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,14,8,695,7.7,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,6.0,29.0,1.0,0.13,0.0,0.13,0.13,0.13,0.09,0.0,0.09,0.09,0.09
1352,Moussa Konaté,sn SEN,DL,Dijon,fr Ligue 1,27,1993,27,13,1196,13.3,5,1,6,4,1,2,4,0,5.2,3.7,0.4,4.2,10.0,19.0,72.0,0.38,0.08,0.45,0.3,0.38,0.39,0.03,0.42,0.28,0.31
2707,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,27,1993,30,9,1051,11.7,0,0,0,0,0,0,5,0,0.30000000000000004,0.30000000000000004,0.4,0.7,19.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11
1355,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,15,12,1042,11.6,1,0,1,1,0,0,3,0,0.8,0.8,0.0,0.9,10.0,30.0,2.0,0.09,0.0,0.09,0.09,0.09,0.07,0.0,0.07,0.07,0.07
1356,Moussa Koné,sn SEN,DL,Nîmes,fr Ligue 1,23,1996,33,21,1755,19.5,9,0,9,9,0,0,2,0,6.4,6.4,1.0,7.4,22.0,26.0,85.0,0.46,0.0,0.46,0.46,0.46,0.33,0.05,0.38,0.33,0.38
1357,Youssouf Koné,ml MLI,"DF,CC",Elche,es La Liga,25,1995,3,1,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,36,35,3196,35.5,2,0,2,2,0,0,3,0,2.4,2.4,0.1,2.5,3.0,32.0,5.0,0.06,0.0,0.06,0.06,0.06,0.07,0.0,0.07,0.07,0.07
1360,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,26,25,2218,24.6,0,2,2,0,0,0,3,0,1.6,1.6,1.1,2.7,1.0,53.0,3.0,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11
1361,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,30,29,2534,28.2,4,14,18,4,0,0,4,0,4.4,4.4,12.8,17.2,124.0,108.0,288.0,0.14,0.5,0.64,0.14,0.64,0.16,0.45,0.61,0.16,0.61
1362,Márk Kosznovszky,hu HUN,CC,Parma,it Serie A,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
1363,Christian Kouamé,ci CIV,DL,Fiorentina,it Serie A,22,1997,33,9,995,11.1,1,1,2,1,0,0,4,0,3.2,3.2,1.2,4.3,12.0,16.0,86.0,0.09,0.09,0.18,0.09,0.18,0.29,0.1,0.39,0.29,0.39
1364,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,26,25,2209,24.5,0,0,0,0,0,0,10,1,1.0,1.0,0.2,1.2,22.0,116.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
1365,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,34,33,2975,33.1,2,1,3,2,0,0,4,0,2.0,2.0,0.9,2.9,45.0,167.0,26.0,0.06,0.03,0.09,0.06,0.09,0.06,0.03,0.09,0.06,0.09
1366,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,25,21,1964,21.8,1,0,1,1,0,0,10,0,2.0,2.0,0.2,2.2,1.0,23.0,3.0,0.05,0.0,0.05,0.05,0.05,0.09,0.01,0.1,0.09,0.1
1367,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,36,35,3121,34.7,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.6,6.0,32.0,11.0,0.03,0.0,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05
1368,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,26,1994,27,21,1815,20.2,0,1,1,0,0,0,4,0,1.0,1.0,1.7,2.7,51.0,189.0,37.0,0.0,0.05,0.05,0.0,0.05,0.05,0.08,0.13,0.05,0.13
1369,Viktor Kovalenko,ua UKR,DL,Atalanta,it Serie A,24,1996,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,0.3,0.3,0.4,0.7,12.0,28.0,25.0,0.07,0.0,0.07,0.07,0.07,0.02,0.03,0.05,0.02,0.05
1371,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,29,1991,28,26,2379,26.4,20,5,25,15,5,5,2,0,14.8,10.8,4.2,15.1,88.0,106.0,235.0,0.76,0.19,0.95,0.57,0.76,0.56,0.16,0.72,0.41,0.57
1372,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,29,1991,28,23,2033,22.6,0,2,2,0,0,0,5,0,0.3,0.3,1.0,1.3,20.0,113.0,17.0,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.06,0.01,0.06
1373,Jean-Philippe Krasso,ci CIV,DL,Saint-Étienne,fr Ligue 1,23,1997,6,2,223,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,1.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15
1374,Toni Kroos,de GER,CC,Real Madrid,es La Liga,30,1990,28,24,2117,23.5,3,10,13,3,0,0,6,0,2.3,2.3,6.9,9.1,43.0,269.0,47.0,0.13,0.43,0.55,0.13,0.55,0.1,0.29,0.39,0.1,0.39
1375,Filip Krovinović,hr CRO,CC,West Brom,eng Premier League,24,1995,11,5,546,6.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.4,15.0,41.0,21.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
1376,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,26,1993,25,5,723,8.0,1,2,3,1,0,0,3,0,0.7,0.7,1.0,1.7,9.0,27.0,10.0,0.12,0.25,0.37,0.12,0.37,0.09,0.12,0.21,0.09,0.21
1377,Max Kruse,de GER,"DL,CC",Union Berlin,de Bundesliga,32,1988,22,19,1629,18.1,11,5,16,6,5,6,0,0,6.8,2.0,4.2,6.2,38.0,74.0,116.0,0.61,0.28,0.88,0.33,0.61,0.38,0.23,0.61,0.11,0.34
1378,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,27,1992,19,11,884,9.8,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.5,7.0,37.0,24.0,0.0,0.1,0.1,0.0,0.1,0.01,0.05,0.06,0.01,0.06
2759,Takefusa Kubo,jp JPN,"CC,DL",Villarreal,es La Liga,19,2001,31,10,1104,12.2,1,1,2,1,0,0,4,1,2.2,2.2,2.3,4.4,39.0,40.0,88.0,0.11,0.11,0.22,0.11,0.22,0.53,0.45,0.97,0.53,0.97
1381,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,33,1987,28,28,2334,25.9,7,2,9,3,4,4,8,0,7.1,4.0,2.0,5.9,35.0,77.0,117.0,0.27,0.08,0.35,0.12,0.19,0.27,0.08,0.35,0.15,0.23
1382,Kuki,es ESP,CC,Valladolid,es La Liga,22,1998,2,0,30,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,0.07,0.07,0.0,0.07
1383,Dejan Kulusevski,se SWE,"CC,DL",Juventus,it Serie A,20,2000,35,19,1923,21.4,4,3,7,4,0,0,7,0,3.0,3.0,6.2,9.1,104.0,70.0,202.0,0.19,0.14,0.33,0.19,0.33,0.14,0.29,0.43,0.14,0.43
1384,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,21,14,1363,15.1,1,0,1,1,0,0,8,0,0.9,0.9,0.5,1.4,9.0,43.0,3.0,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09
1385,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,25,1995,11,6,513,5.7,0,0,0,0,0,0,1,0,0.2,0.2,0.7,0.9,6.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15
1386,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,22,1998,26,12,1270,14.1,0,0,0,0,0,0,6,0,0.3,0.3,0.5,0.9,13.0,57.0,17.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
1387,Jasmin Kurtić,si SVN,CC,Parma,it Serie A,31,1989,34,31,2739,30.4,4,0,4,4,0,0,5,0,3.7,3.7,2.2,5.9,53.0,143.0,78.0,0.13,0.0,0.13,0.13,0.13,0.12,0.07,0.19,0.12,0.19
1388,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,19,15,1278,14.2,1,1,2,1,0,0,4,1,1.0,1.0,1.5,2.5,32.0,60.0,121.0,0.07,0.07,0.14,0.07,0.14,0.07,0.11,0.17,0.07,0.17
1389,Dereck Kutesa,ch SUI,"CC,DL",Reims,fr Ligue 1,22,1997,28,6,687,7.6,1,2,3,1,0,0,2,0,1.0,1.0,0.7,1.7,30.0,11.0,68.0,0.13,0.26,0.39,0.13,0.39,0.14,0.09,0.23,0.14,0.23
1390,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,20,2000,7,0,108,1.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,15.0,44.0,35.0,0.09,0.0,0.09,0.09,0.09,0.04,0.06,0.1,0.04,0.1
1392,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,23,16,1456,16.2,1,0,1,1,0,0,3,1,1.6,1.6,0.9,2.5,58.0,59.0,116.0,0.06,0.0,0.06,0.06,0.06,0.1,0.06,0.16,0.1,0.16
1393,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,24,1996,9,4,341,3.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,5.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19
1394,Gaëtan Laborde,fr FRA,"DL,CC",Montpellier,fr Ligue 1,26,1994,38,38,3256,36.2,16,8,24,16,0,0,3,0,11.4,11.2,4.6,15.8,81.0,71.0,237.0,0.44,0.22,0.66,0.44,0.66,0.31,0.13,0.44,0.31,0.44
1395,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,29,1991,31,22,1923,21.4,13,2,15,10,3,3,3,0,11.7,9.3,2.2,11.5,15.0,55.0,112.0,0.61,0.09,0.7,0.47,0.56,0.55,0.1,0.65,0.43,0.54
1396,Tom Lacoux,fr FRA,CC,Bordeaux,fr Ligue 1,18,2002,13,6,523,5.8,0,0,0,0,0,0,4,1,0.1,0.1,0.1,0.2,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,30,29,2590,28.8,1,1,2,1,0,0,5,0,1.4,1.4,0.3,1.7,21.0,126.0,6.0,0.03,0.03,0.07,0.03,0.07,0.05,0.01,0.06,0.05,0.06
1398,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,21,1999,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,32,30,2631,29.2,0,1,1,0,0,0,5,1,1.3,1.3,0.6,1.9,10.0,50.0,3.0,0.0,0.03,0.03,0.0,0.03,0.04,0.02,0.06,0.04,0.06
1400,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,23,1997,3,1,84,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22
1401,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,33,31,2768,30.8,2,2,4,2,0,0,2,0,1.8,1.8,3.1,5.0,79.0,136.0,171.0,0.07,0.07,0.13,0.07,0.13,0.06,0.1,0.16,0.06,0.16
1402,Diego Lainez,mx MEX,"DL,CC",Betis,es La Liga,20,2000,21,8,862,9.6,0,2,2,0,0,0,5,0,0.7,0.7,0.5,1.3,49.0,36.0,80.0,0.0,0.21,0.21,0.0,0.21,0.07,0.06,0.13,0.07,0.13
1403,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,21,21,1834,20.4,3,2,5,0,3,3,1,0,2.7,0.4,4.0,4.4,48.0,88.0,88.0,0.15,0.1,0.25,0.0,0.1,0.13,0.2,0.33,0.02,0.22
1404,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,32,1988,30,16,1596,17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33.0,109.0,77.0,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23
1405,Érik Lamela,ar ARG,"DL,CC",Tottenham,eng Premier League,28,1992,23,5,717,8.0,1,0,1,1,0,0,6,1,1.1,1.1,1.0,2.1,28.0,36.0,49.0,0.13,0.0,0.13,0.13,0.13,0.14,0.12,0.26,0.14,0.26
1406,Sam Lammers,nl NED,"DL,CC",Atalanta,it Serie A,23,1997,15,1,291,3.2,2,0,2,2,0,0,0,0,1.3,1.3,0.4,1.7,9.0,8.0,44.0,0.62,0.0,0.62,0.62,0.62,0.4,0.12,0.52,0.4,0.52
1407,Tariq Lamptey,gh GHA,"DF,CC",Brighton,eng Premier League,19,2000,11,11,886,9.8,1,1,2,1,0,0,4,1,0.7,0.7,0.8,1.5,40.0,26.0,76.0,0.1,0.1,0.2,0.1,0.2,0.07,0.08,0.15,0.07,0.15
1408,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,28,1992,20,20,1626,18.1,1,0,1,1,0,0,2,1,2.1,2.1,0.0,2.1,11.0,43.0,1.0,0.06,0.0,0.06,0.06,0.06,0.12,0.0,0.12,0.12,0.12
1409,Michael Langer,at AUT,PO,Schalke 04,de Bundesliga,35,1985,3,2,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,27,1993,17,5,566,6.3,1,1,2,1,0,0,1,0,1.0,1.0,0.9,1.8,7.0,28.0,20.0,0.16,0.16,0.32,0.16,0.32,0.15,0.14,0.29,0.15,0.29
1411,Gianluca Lapadula,pe PER,DL,Benevento,it Serie A,30,1990,37,29,2563,28.5,8,2,10,8,0,1,2,0,9.7,8.8,3.7,12.5,42.0,44.0,169.0,0.28,0.07,0.35,0.28,0.35,0.34,0.13,0.47,0.31,0.44
1412,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,26,1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
1413,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,26,1993,30,30,2659,29.5,0,0,0,0,0,0,8,1,0.8,0.8,0.3,1.1,17.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1414,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,36,1984,35,34,3132,34.8,0,1,1,0,0,0,8,0,1.2,1.2,2.0,3.2,12.0,108.0,4.0,0.0,0.03,0.03,0.0,0.03,0.03,0.06,0.09,0.03,0.09
1415,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,23,1997,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,27,1992,36,26,2370,26.4,4,1,5,4,0,0,1,0,10.600000000000001,10.600000000000001,2.9,13.5,48.0,42.0,179.0,0.30000000000000004,0.08,0.38,0.30000000000000004,0.38,0.83,0.22000000000000003,1.04,0.83,1.04
1418,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,26,1993,19,19,1625,18.1,2,0,2,2,0,0,4,0,1.3,1.3,0.1,1.4,4.0,22.0,2.0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
1419,Paul Lasne,fr FRA,CC,Brest,fr Ligue 1,31,1989,22,19,1681,18.7,0,0,0,0,0,0,4,1,0.8,0.8,0.3,1.1,10.0,69.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
1420,Toni Lato,es ESP,DF,Valencia,es La Liga,22,1997,15,8,728,8.1,1,0,1,1,0,0,3,0,0.7,0.7,0.2,0.8,6.0,19.0,30.0,0.12,0.0,0.12,0.12,0.12,0.08,0.02,0.1,0.08,0.1
1421,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,30,1989,29,21,1800,20.0,0,2,2,0,0,0,8,0,2.1,2.1,2.2,4.3,10.0,67.0,42.0,0.0,0.1,0.1,0.0,0.1,0.11,0.11,0.22,0.11,0.22
1422,Armand Lauriente,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,1998,29,16,1622,18.0,3,5,8,3,0,0,4,0,3.7,3.7,5.6,9.4,87.0,43.0,144.0,0.17,0.28,0.44,0.17,0.44,0.21,0.31,0.52,0.21,0.52
1423,Vincent Laurini,fr FRA,DF,Parma,it Serie A,31,1989,14,10,870,9.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,11.0,37.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
1424,Lauti,uy URU,CC,Celta Vigo,es La Liga,19,2001,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,32,1987,25,19,1608,17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5.0,66.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1426,Valentino Lazaro,at AUT,"DF,DL",M'Gladbach,de Bundesliga,24,1996,22,13,1240,13.8,2,0,2,2,0,0,3,0,2.3,2.3,1.2,3.4,33.0,30.0,71.0,0.15,0.0,0.15,0.15,0.15,0.16,0.08,0.25,0.16,0.25
1427,Darko Lazović,rs SRB,"DF,CC",Hellas Verona,it Serie A,29,1990,32,27,2503,27.8,3,6,9,3,0,0,3,0,3.4,3.4,4.8,8.2,68.0,156.0,198.0,0.11,0.22,0.32,0.11,0.32,0.12,0.17,0.29,0.12,0.29
1428,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,26,1993,32,30,2613,29.0,2,5,7,2,0,0,2,1,2.1,2.1,3.4,5.6,130.0,37.0,202.0,0.07,0.17,0.24,0.07,0.24,0.07,0.12,0.19,0.07,0.19
1429,Jérémy Le Douaron,fr FRA,"DL,CC",Brest,fr Ligue 1,22,1998,28,7,816,9.1,1,2,3,1,0,0,0,0,2.2,2.2,0.5,2.8,22.0,10.0,68.0,0.11,0.22,0.33,0.11,0.33,0.25,0.06,0.31,0.25,0.31
1430,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,20,2000,36,21,1816,20.2,0,5,5,0,0,0,6,0,1.2,1.2,5.0,6.2,47.0,101.0,76.0,0.0,0.25,0.25,0.0,0.25,0.06,0.25,0.31,0.06,0.31
1431,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,30,1989,26,26,2306,25.6,0,0,0,0,0,0,0,0,0.3,0.3,1.8,2.1,42.0,88.0,83.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
1432,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,30,1989,2,1,123,1.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
1433,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,23,1996,33,30,2747,30.5,0,1,1,0,0,0,5,1,2.3,2.3,0.4,2.7,22.0,101.0,4.0,0.0,0.03,0.03,0.0,0.03,0.07,0.01,0.09,0.07,0.09
1434,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,30,1990,23,13,1227,13.6,0,0,0,0,0,0,3,1,1.5,1.5,0.6,2.1,8.0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15
1435,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.1,0.09,0.1
1436,Rafael Leão,pt POR,DL,Milan,it Serie A,21,1999,30,22,1924,21.4,6,6,12,6,0,0,5,0,6.0,6.0,4.4,10.4,77.0,45.0,147.0,0.28,0.28,0.56,0.28,0.56,0.28,0.21,0.48,0.28,0.48
1437,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,34,1985,37,37,3313,36.8,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
