RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
1271,Daichi Kamada,jp JPN,CC,Eint Frankfurt,de Bundesliga,23,1996,26.2,48.0,28,21.0,16.0,11.0,16.0,49.0,32.7,33.0,18.0,1.0,17.0,14,62.0,22.0,0.0
1272,Aboubakar Kamara,mr MTN,"DL,CC",Fulham,eng Premier League,25,1995,3.5,2.0,2,1.0,1.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,6.0,1,3.0,0.0,0.0
1273,Aboubakar Kamara,mr MTN,"DL,CC",Dijon,fr Ligue 1,25,1995,6.2,3.0,1,0.0,2.0,1.0,1.0,7.0,14.3,6.0,1.0,0.0,1.0,0,3.0,2.0,0.0
1274,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,23,1996,8.0,1.0,1,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1,2.0,2.0,1.0
1275,Boubacar Kamara,fr FRA,CC,Marseille,fr Ligue 1,20,1999,32.2,88.0,51,31.0,49.0,8.0,40.0,74.0,54.1,34.0,36.0,13.0,23.0,34,122.0,51.0,0.0
1276,Hassane Kamara,ci CIV,"DF,DL",Nice,fr Ligue 1,26,1994,32.9,65.0,39,40.0,16.0,9.0,27.0,49.0,55.1,22.0,39.0,12.0,27.0,55,120.0,61.0,1.0
1277,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,2.4,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,1.0,1.0,1,2.0,10.0,0.0
1278,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,29,1990,21.5,38.0,26,9.0,24.0,5.0,18.0,35.0,51.4,17.0,20.0,2.0,18.0,29,67.0,14.0,0.0
1279,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,27,1993,34.2,22.0,12,1.0,17.0,4.0,8.0,26.0,30.8,18.0,28.0,11.0,17.0,11,33.0,40.0,0.0
1280,Lee Kang-in,kr KOR,"DL,CC",Valencia,es La Liga,19,2001,14.0,15.0,11,8.0,4.0,3.0,3.0,31.0,9.7,28.0,12.0,0.0,12.0,2,17.0,0.0,0.0
1281,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,22,1998,1.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0.0,2.0,0.0
1282,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,29,1991,23.8,79.0,42,39.0,35.0,5.0,27.0,56.0,48.2,29.0,42.0,4.0,38.0,59,138.0,34.0,0.0
1283,Jimmy Kaparos,de GER,CC,Schalke 04,de Bundesliga,18,2001,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1284,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,22,1998,14.4,27.0,17,8.0,12.0,7.0,11.0,31.0,35.5,20.0,6.0,0.0,6.0,4,31.0,11.0,0.0
1285,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,0.0,1.0,0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1286,Atakan Karazor,de GER,"DF,CC",Stuttgart,de Bundesliga,23,1996,11.5,20.0,12,12.0,7.0,1.0,13.0,22.0,59.1,9.0,18.0,8.0,10.0,21,41.0,50.0,2.0
1287,Augustus Kargbo,sl SLE,DL,Crotone,it Serie A,20,1999,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1288,Loris Karius,de GER,PO,Union Berlin,de Bundesliga,27,1993,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
1289,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,28.3,36.0,23,19.0,12.0,5.0,21.0,48.0,43.8,27.0,18.0,1.0,17.0,30,66.0,32.0,0.0
1290,Silas Katompa,cd COD,"DF,DL",Stuttgart,de Bundesliga,21,1998,21.3,48.0,29,19.0,19.0,10.0,21.0,44.0,47.7,23.0,29.0,1.0,28.0,22,70.0,11.0,2.0
1291,Noah Katterbach,de GER,"DF,CC",Köln,de Bundesliga,19,2001,12.3,18.0,11,11.0,6.0,1.0,13.0,21.0,61.9,8.0,7.0,3.0,4.0,23,41.0,22.0,0.0
1292,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,37,1983,24.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,4.0,2.0
1293,Moise Kean,it ITA,"DL,CC",Everton,eng Premier League,20,2000,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1294,Moise Kean,it ITA,DL,Paris S-G,fr Ligue 1,20,2000,18.9,11.0,8,2.0,6.0,3.0,3.0,12.0,25.0,9.0,7.0,1.0,6.0,8,19.0,10.0,0.0
1295,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,33.2,28.0,15,20.0,8.0,0.0,14.0,31.0,45.2,17.0,46.0,33.0,13.0,51,79.0,161.0,0.0
1296,Neeskens Kebano,cd COD,"DL,CC",Fulham,eng Premier League,28,1992,1.3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,0,0.0,0.0,0.0
1297,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,18.0,31.0,26,17.0,11.0,3.0,10.0,26.0,38.5,16.0,16.0,4.0,12.0,15,46.0,37.0,1.0
1298,Habib Keita,ml MLI,CC,Lyon,fr Ligue 1,18,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1299,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,25,1995,5.8,11.0,5,1.0,8.0,2.0,7.0,17.0,41.2,10.0,10.0,0.0,10.0,9,20.0,6.0,0.0
1300,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,20,2000,5.5,12.0,8,7.0,4.0,1.0,7.0,9.0,77.8,2.0,9.0,3.0,6.0,10,22.0,8.0,0.0
1301,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,21,1998,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0
1302,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,0.2,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1303,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,0.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1304,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,30.3,49.0,26,28.0,18.0,3.0,29.0,49.0,59.2,20.0,40.0,25.0,15.0,68,117.0,103.0,1.0
1305,Kenedy,br BRA,"DL,CC",Granada,es La Liga,24,1996,16.3,22.0,12,10.0,7.0,5.0,5.0,25.0,20.0,20.0,21.0,4.0,17.0,26,48.0,15.0,1.0
1306,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,0.9,2.0,1,1.0,0.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1,3.0,3.0,0.0
1307,Franck Kessié,ci CIV,CC,Milan,it Serie A,23,1996,35.8,53.0,30,28.0,19.0,6.0,20.0,38.0,52.6,18.0,47.0,15.0,32.0,46,99.0,51.0,0.0
1308,Reda Khadra,de GER,CC,Brighton,eng Premier League,19,2001,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1309,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,1,1.0,0.0,0.0
1310,Saîf-Eddine Khaoui,tn TUN,"DL,DF",Marseille,fr Ligue 1,25,1995,6.7,19.0,11,7.0,6.0,6.0,7.0,16.0,43.8,9.0,8.0,0.0,8.0,12,31.0,1.0,0.0
1311,Wahbi Khazri,tn TUN,DL,Saint-Étienne,fr Ligue 1,29,1991,13.1,24.0,15,12.0,7.0,5.0,12.0,24.0,50.0,12.0,10.0,1.0,9.0,4,28.0,11.0,0.0
1312,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,26,1994,20.2,29.0,10,13.0,15.0,1.0,10.0,20.0,50.0,10.0,14.0,5.0,9.0,31,60.0,47.0,0.0
1313,Sami Khedira,de GER,CC,Hertha BSC,de Bundesliga,33,1987,4.4,11.0,6,3.0,7.0,1.0,6.0,12.0,50.0,6.0,4.0,0.0,4.0,9,20.0,7.0,0.0
1314,Kiké,es ESP,DL,Eibar,es La Liga,30,1989,34.3,24.0,18,5.0,7.0,12.0,6.0,22.0,27.3,16.0,24.0,1.0,23.0,7,31.0,29.0,0.0
1315,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,4.2,14.0,7,10.0,4.0,0.0,9.0,17.0,52.9,8.0,3.0,1.0,2.0,13,27.0,12.0,0.0
1316,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,14.6,21.0,14,13.0,4.0,4.0,8.0,14.0,57.1,6.0,17.0,8.0,9.0,19,40.0,46.0,0.0
1317,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,25,1995,24.4,40.0,28,16.0,19.0,5.0,10.0,53.0,18.9,43.0,25.0,5.0,20.0,36,76.0,19.0,0.0
1318,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,25.6,46.0,28,23.0,19.0,4.0,24.0,34.0,70.6,10.0,19.0,11.0,8.0,30,76.0,61.0,4.0
1319,Joshua King,no NOR,"CC,DL",Everton,eng Premier League,28,1992,1.6,4.0,1,2.0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,3.0,1,5.0,1.0,0.0
1320,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,26.6,45.0,26,23.0,20.0,2.0,18.0,30.0,60.0,12.0,42.0,26.0,16.0,42,87.0,125.0,0.0
1321,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,27,1993,2.5,3.0,1,0.0,1.0,2.0,0.0,5.0,0.0,5.0,5.0,1.0,4.0,3,6.0,4.0,0.0
1322,Felix Klaus,de GER,"DF,CC",Wolfsburg,de Bundesliga,27,1992,1.5,7.0,4,3.0,4.0,0.0,4.0,5.0,80.0,1.0,4.0,0.0,4.0,2,9.0,4.0,0.0
1323,Klauss,br BRA,"CC,DL",Hoffenheim,de Bundesliga,23,1997,0.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1324,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,8.6,15.0,9,9.0,5.0,1.0,7.0,11.0,63.6,4.0,9.0,4.0,5.0,8,23.0,34.0,0.0
1325,Philipp Klement,de GER,"CC,DL",Stuttgart,de Bundesliga,27,1992,4.7,7.0,3,6.0,0.0,1.0,3.0,7.0,42.9,4.0,9.0,2.0,7.0,6,13.0,7.0,0.0
1326,Mateusz Klich,pl POL,CC,Leeds United,eng Premier League,30,1990,26.6,38.0,20,14.0,20.0,4.0,14.0,61.0,23.0,47.0,13.0,4.0,9.0,11,49.0,16.0,0.0
1327,Mateo Klimowicz,de GER,"CC,DL",Stuttgart,de Bundesliga,20,2000,13.3,20.0,15,6.0,10.0,4.0,5.0,18.0,27.8,13.0,5.0,1.0,4.0,2,22.0,2.0,0.0
1328,Fabian Klos,de GER,DL,Arminia,de Bundesliga,32,1987,30.1,24.0,13,9.0,11.0,4.0,7.0,26.0,26.9,19.0,20.0,6.0,14.0,4,28.0,29.0,0.0
1329,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,16.1,23.0,19,8.0,12.0,3.0,11.0,18.0,61.1,7.0,16.0,6.0,10.0,18,41.0,44.0,1.0
1330,Justin Kluivert,nl NED,CC,Roma,it Serie A,21,1999,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1331,Justin Kluivert,nl NED,"DL,CC",RB Leipzig,de Bundesliga,21,1999,9.0,2.0,1,1.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,5,7.0,3.0,0.0
1332,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,24,1996,11.0,10.0,5,6.0,4.0,0.0,5.0,10.0,50.0,5.0,3.0,1.0,2.0,11,21.0,29.0,1.0
1333,Ansgar Knauff,de GER,"CC,DL",Dortmund,de Bundesliga,18,2002,0.8,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0,0.0,0.0,0.0
1334,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,28,1992,33.8,44.0,29,30.0,12.0,2.0,23.0,39.0,59.0,16.0,43.0,27.0,16.0,49,93.0,118.0,2.0
1335,Gregor Kobel,ch SUI,PO,Stuttgart,de Bundesliga,22,1997,33.0,2.0,2,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2,4.0,8.0,1.0
1336,Robin Koch,de GER,"DF,CC",Leeds United,eng Premier League,24,1996,12.6,27.0,16,17.0,10.0,0.0,10.0,19.0,52.6,9.0,18.0,12.0,6.0,27,54.0,34.0,2.0
1337,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,21,1999,0.3,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1338,Kenan Kodro,ba BIH,"DL,CC",Valladolid,es La Liga,26,1993,5.1,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2,2.0,6.0,0.0
1339,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,26,1993,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1340,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,26,1994,14.1,47.0,31,14.0,26.0,7.0,20.0,39.0,51.3,19.0,18.0,5.0,13.0,27,74.0,15.0,0.0
1341,Dominik Kohr,de GER,"CC,DF",Eint Frankfurt,de Bundesliga,26,1994,2.9,11.0,7,0.0,7.0,4.0,4.0,9.0,44.4,5.0,5.0,1.0,4.0,9,20.0,9.0,0.0
1342,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,18,2001,0.2,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1343,Koke,es ESP,CC,Atlético Madrid,es La Liga,28,1992,33.6,64.0,42,22.0,31.0,11.0,28.0,98.0,28.6,70.0,35.0,6.0,29.0,36,100.0,40.0,0.0
1344,Aleksandr Kokorin,ru RUS,"DL,CC",Fiorentina,it Serie A,29,1991,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0
1345,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,34,1985,4.3,4.0,4,0.0,4.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,7,11.0,8.0,0.0
1346,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,27,1993,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0
1347,Sead Kolašinac,ba BIH,"DF,CC",Schalke 04,de Bundesliga,27,1993,15.8,20.0,17,10.0,7.0,3.0,8.0,18.0,44.4,10.0,17.0,5.0,12.0,20,40.0,17.0,0.0
1348,Randal Kolo Muani,fr FRA,DL,Nantes,fr Ligue 1,21,1998,33.7,22.0,14,1.0,13.0,8.0,7.0,27.0,25.9,20.0,15.0,2.0,13.0,8,30.0,26.0,0.0
1349,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,28,1991,22.6,28.0,15,23.0,5.0,0.0,19.0,27.0,70.4,8.0,24.0,15.0,9.0,36,64.0,80.0,1.0
1350,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,24,1995,29.0,57.0,32,35.0,17.0,5.0,32.0,56.0,57.1,24.0,25.0,11.0,14.0,30,87.0,67.0,0.0
1351,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,21,1999,7.7,6.0,4,2.0,3.0,1.0,2.0,8.0,25.0,6.0,6.0,3.0,3.0,8,14.0,24.0,0.0
1352,Moussa Konaté,sn SEN,DL,Dijon,fr Ligue 1,27,1993,13.3,5.0,3,1.0,2.0,2.0,2.0,11.0,18.2,9.0,4.0,1.0,3.0,5,10.0,8.0,0.0
1353,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,27,1993,4.9,16.0,9,9.0,4.0,3.0,7.0,19.0,36.8,12.0,6.0,1.0,5.0,8,24.0,8.0,0.0
1354,Geoffrey Kondogbia,cf CTA,CC,Atlético Madrid,es La Liga,27,1993,6.8,30.0,20,12.0,16.0,2.0,11.0,20.0,55.0,9.0,11.0,5.0,6.0,11,41.0,8.0,1.0
1355,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,31,1989,11.6,9.0,6,5.0,4.0,0.0,5.0,8.0,62.5,3.0,4.0,3.0,1.0,15,24.0,36.0,0.0
1356,Moussa Koné,sn SEN,DL,Nîmes,fr Ligue 1,23,1996,19.5,13.0,6,1.0,8.0,4.0,2.0,9.0,22.2,7.0,7.0,1.0,6.0,2,15.0,7.0,0.0
1357,Youssouf Koné,ml MLI,"DF,CC",Elche,es La Liga,25,1995,0.8,2.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0
1358,Terence Kongolo,nl NED,DF,Fulham,eng Premier League,26,1994,1.0,3.0,2,1.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,5.0,3.0,0.0
1359,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,22,1997,35.5,25.0,13,18.0,6.0,1.0,9.0,13.0,69.2,4.0,53.0,47.0,6.0,29,54.0,162.0,1.0
1360,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,34,1985,24.6,29.0,17,18.0,11.0,0.0,16.0,24.0,66.7,8.0,44.0,34.0,10.0,54,83.0,115.0,1.0
1361,Filip Kostić,rs SRB,DF,Eint Frankfurt,de Bundesliga,27,1992,28.2,54.0,31,22.0,23.0,9.0,22.0,54.0,40.7,32.0,43.0,6.0,37.0,26,80.0,28.0,2.0
1362,Márk Kosznovszky,hu HUN,CC,Parma,it Serie A,18,2002,1.0,2.0,2,1.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,1,3.0,1.0,0.0
1363,Christian Kouamé,ci CIV,DL,Fiorentina,it Serie A,22,1997,11.1,9.0,4,2.0,4.0,3.0,4.0,12.0,33.3,8.0,9.0,1.0,8.0,5,14.0,4.0,0.0
1364,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,29,1991,24.5,36.0,24,25.0,7.0,4.0,19.0,32.0,59.4,13.0,46.0,26.0,20.0,29,65.0,64.0,2.0
1365,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,21,1998,33.1,27.0,15,14.0,11.0,2.0,10.0,24.0,41.7,14.0,24.0,16.0,8.0,40,67.0,104.0,0.0
1366,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,23,1997,21.8,60.0,35,45.0,15.0,0.0,32.0,58.0,55.2,26.0,44.0,27.0,17.0,60,120.0,132.0,1.0
1367,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,eng Premier League,30,1989,34.7,58.0,37,44.0,12.0,2.0,25.0,43.0,58.1,18.0,42.0,26.0,16.0,32,90.0,125.0,2.0
1368,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,26,1994,20.2,46.0,28,19.0,24.0,3.0,17.0,32.0,53.1,15.0,18.0,1.0,17.0,15,61.0,11.0,2.0
1369,Viktor Kovalenko,ua UKR,DL,Atalanta,it Serie A,24,1996,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0
1370,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,14.3,19.0,8,9.0,9.0,1.0,12.0,25.0,48.0,13.0,15.0,9.0,6.0,15,34.0,52.0,2.0
1371,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,29,1991,26.4,7.0,4,4.0,0.0,3.0,3.0,8.0,37.5,5.0,8.0,1.0,7.0,7,14.0,5.0,1.0
1372,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,29,1991,22.6,55.0,37,22.0,28.0,5.0,28.0,58.0,48.3,30.0,32.0,11.0,21.0,34,89.0,39.0,0.0
1373,Jean-Philippe Krasso,ci CIV,DL,Saint-Étienne,fr Ligue 1,23,1997,2.5,5.0,3,1.0,4.0,0.0,2.0,4.0,50.0,2.0,5.0,0.0,5.0,1,6.0,3.0,0.0
1374,Toni Kroos,de GER,CC,Real Madrid,es La Liga,30,1990,23.5,42.0,22,15.0,15.0,12.0,11.0,44.0,25.0,33.0,26.0,6.0,20.0,15,57.0,10.0,3.0
1375,Filip Krovinović,hr CRO,CC,West Brom,eng Premier League,24,1995,6.1,13.0,10,6.0,5.0,2.0,6.0,18.0,33.3,12.0,2.0,0.0,2.0,4,17.0,2.0,0.0
1376,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,26,1993,8.0,15.0,12,6.0,6.0,3.0,7.0,17.0,41.2,10.0,12.0,2.0,10.0,10,25.0,9.0,0.0
1377,Max Kruse,de GER,"DL,CC",Union Berlin,de Bundesliga,32,1988,18.1,7.0,3,1.0,5.0,1.0,2.0,9.0,22.2,7.0,11.0,0.0,11.0,3,10.0,3.0,0.0
1378,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,27,1992,9.8,15.0,8,9.0,5.0,1.0,9.0,14.0,64.3,5.0,9.0,3.0,6.0,21,36.0,31.0,0.0
1379,Takefusa Kubo,jp JPN,"CC,DL",Villarreal,es La Liga,19,2001,3.3,1.0,1,0.0,0.0,1.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,1,2.0,2.0,0.0
1380,Takefusa Kubo,jp JPN,"CC,DL",Getafe,es La Liga,19,2001,8.9,7.0,4,2.0,3.0,2.0,1.0,14.0,7.1,13.0,14.0,0.0,14.0,14,21.0,4.0,0.0
1381,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,33,1987,25.9,67.0,36,21.0,37.0,9.0,26.0,74.0,35.1,48.0,25.0,3.0,22.0,28,95.0,25.0,0.0
1382,Kuki,es ESP,CC,Valladolid,es La Liga,22,1998,0.3,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1383,Dejan Kulusevski,se SWE,"CC,DL",Juventus,it Serie A,20,2000,21.4,33.0,19,12.0,10.0,11.0,14.0,43.0,32.6,29.0,22.0,0.0,22.0,9,42.0,2.0,1.0
1384,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,15.1,16.0,11,8.0,7.0,1.0,5.0,17.0,29.4,12.0,12.0,5.0,7.0,24,40.0,38.0,1.0
1385,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,25,1995,5.7,8.0,4,1.0,5.0,2.0,2.0,9.0,22.2,7.0,6.0,0.0,6.0,10,18.0,9.0,0.0
1386,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,22,1998,14.1,38.0,26,19.0,15.0,4.0,19.0,42.0,45.2,23.0,19.0,3.0,16.0,18,56.0,22.0,1.0
1387,Jasmin Kurtić,si SVN,CC,Parma,it Serie A,31,1989,30.4,46.0,28,22.0,21.0,3.0,21.0,70.0,30.0,49.0,22.0,2.0,20.0,33,79.0,57.0,1.0
1388,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,14.2,26.0,19,10.0,10.0,6.0,9.0,28.0,32.1,19.0,20.0,5.0,15.0,28,54.0,26.0,1.0
1389,Dereck Kutesa,ch SUI,"CC,DL",Reims,fr Ligue 1,22,1997,7.6,15.0,7,7.0,3.0,5.0,5.0,14.0,35.7,9.0,7.0,1.0,6.0,7,22.0,3.0,0.0
1390,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,20,2000,1.2,1.0,0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0
1391,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,11.5,21.0,12,15.0,4.0,2.0,14.0,27.0,51.9,13.0,15.0,3.0,12.0,26,47.0,27.0,0.0
1392,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,16.2,35.0,18,17.0,12.0,6.0,8.0,28.0,28.6,20.0,16.0,5.0,11.0,15,50.0,42.0,0.0
1393,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,24,1996,3.8,3.0,2,0.0,1.0,2.0,0.0,3.0,0.0,3.0,5.0,1.0,4.0,3,6.0,5.0,0.0
1394,Gaëtan Laborde,fr FRA,"DL,CC",Montpellier,fr Ligue 1,26,1994,36.2,43.0,22,21.0,17.0,5.0,16.0,60.0,26.7,44.0,29.0,3.0,26.0,16,59.0,25.0,1.0
1395,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,29,1991,21.4,18.0,10,4.0,11.0,3.0,4.0,22.0,18.2,18.0,20.0,1.0,19.0,12,30.0,13.0,0.0
1396,Tom Lacoux,fr FRA,CC,Bordeaux,fr Ligue 1,18,2002,5.8,22.0,14,10.0,11.0,1.0,9.0,21.0,42.9,12.0,12.0,3.0,9.0,12,34.0,7.0,0.0
1397,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,28.8,49.0,29,37.0,12.0,0.0,24.0,45.0,53.3,21.0,51.0,21.0,30.0,65,114.0,140.0,1.0
1398,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,21,1999,38.0,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,1.0,14.0,0.0
1399,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,29.2,20.0,12,13.0,6.0,1.0,14.0,31.0,45.2,17.0,25.0,13.0,12.0,37,57.0,104.0,0.0
1400,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,23,1997,0.9,2.0,0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,2.0,1,3.0,0.0,0.0
1401,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,30.8,62.0,37,30.0,22.0,10.0,27.0,60.0,45.0,33.0,34.0,5.0,29.0,35,97.0,85.0,1.0
1402,Diego Lainez,mx MEX,"DL,CC",Betis,es La Liga,20,2000,9.6,9.0,4,3.0,5.0,1.0,6.0,16.0,37.5,10.0,15.0,0.0,15.0,11,20.0,6.0,0.0
1403,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,20.4,22.0,13,13.0,8.0,1.0,11.0,22.0,50.0,11.0,12.0,6.0,6.0,23,45.0,33.0,1.0
