RL2020-2021,Jugador2020-2021,País2020-2021,Posc2020-2021,Equipo2020-2021,Comp2020-2021,Edad2020-2021,Nacimiento2020-2021,90 s2020-2021,ACT2020-2021,SCA902020-2021,PassLive2020-2021,PassDead2020-2021,HASTA2020-2021,Dis2020-2021,FR2020-2021,Def2020-2021,ACG2020-2021,GCA902020-2021,PassLive.12020-2021,PassDead.12020-2021,HASTA.12020-2021,Dis.12020-2021,FR.12020-2021,Def.12020-2021
1196,Artur Ioniță,md MDA,CC,Benevento,it Serie A,29,1990,31.5,28.0,0.89,24.0,0.0,1.0,0.0,2.0,1.0,4.0,0.13,3.0,0.0,0.0,0.0,1.0,0.0
1197,Alexander Isak,se SWE,DL,Real Sociedad,es La Liga,20,1999,26.0,50.0,1.92,25.0,1.0,8.0,6.0,9.0,1.0,6.0,0.23,3.0,0.0,0.0,1.0,2.0,0.0
1198,Isco,es ESP,CC,Real Madrid,es La Liga,28,1992,10.1,42.0,4.17,30.0,6.0,2.0,4.0,0.0,0.0,3.0,0.3,2.0,1.0,0.0,0.0,0.0,0.0
1199,Ardian Ismajli,al ALB,DF,Spezia,it Serie A,23,1996,14.4,9.0,0.62,5.0,0.0,0.0,3.0,0.0,1.0,4.0,0.28,1.0,0.0,0.0,2.0,0.0,1.0
1200,Branislav Ivanović,rs SRB,DF,West Brom,eng Premier League,36,1984,8.5,3.0,0.35,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201,Alex Iwobi,ng NGA,"DL,CC",Everton,eng Premier League,24,1996,17.1,45.0,2.63,38.0,0.0,2.0,3.0,2.0,0.0,5.0,0.29,4.0,0.0,0.0,1.0,0.0,0.0
1202,Jairo Izquierdo,es ESP,"CC,DF",Cádiz,es La Liga,26,1993,14.2,18.0,1.27,13.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,José Izquierdo,co COL,DF,Brighton,eng Premier League,28,1992,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,Armando Izzo,it ITA,DF,Torino,it Serie A,28,1992,22.3,35.0,1.57,24.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,Phil Jagielka,eng ENG,DF,Sheffield Utd,eng Premier League,37,1982,5.8,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,Alireza Jahanbakhsh,ir IRN,"DL,CC",Brighton,eng Premier League,26,1993,5.9,21.0,3.57,16.0,0.0,2.0,2.0,1.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
1207,Mato Jajalo,ba BIH,CC,Udinese,it Serie A,32,1988,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,Ismail Jakobs,sn SEN,"CC,DL",Köln,de Bundesliga,20,1999,19.2,35.0,1.83,29.0,2.0,1.0,1.0,2.0,0.0,3.0,0.16,2.0,1.0,0.0,0.0,0.0,0.0
1209,Daniel James,wls WAL,DL,Manchester Utd,eng Premier League,22,1997,10.1,17.0,1.68,15.0,0.0,0.0,1.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
1210,Reece James,eng ENG,DF,Chelsea,eng Premier League,20,1999,26.4,81.0,3.07,60.0,9.0,2.0,5.0,4.0,1.0,5.0,0.19,3.0,1.0,0.0,0.0,1.0,0.0
1211,Alexandre Jankewitz,ch SUI,CC,Southampton,eng Premier League,18,2001,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212,Saidy Janko,gm GAM,DF,Valladolid,es La Liga,24,1995,13.6,25.0,1.84,23.0,1.0,1.0,0.0,0.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
1213,Jakub Jankto,cz CZE,CC,Sampdoria,it Serie A,24,1996,26.8,62.0,2.32,41.0,8.0,3.0,5.0,4.0,1.0,7.0,0.26,6.0,0.0,1.0,0.0,0.0,0.0
1214,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,30,1990,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,Adnan Januzaj,be BEL,"DL,CC",Real Sociedad,es La Liga,25,1995,11.3,54.0,4.79,32.0,11.0,5.0,1.0,5.0,0.0,12.0,1.07,7.0,3.0,0.0,0.0,2.0,0.0
1216,Rune Jarstein,no NOR,PO,Hertha BSC,de Bundesliga,35,1984,8.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Jason,es ESP,"CC,DF",Valencia,es La Liga,26,1994,4.9,12.0,2.45,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
1218,Luis Javier Suárez,co COL,"DL,CC",Granada,es La Liga,22,1997,18.5,43.0,2.32,22.0,0.0,7.0,5.0,8.0,1.0,9.0,0.49,4.0,0.0,2.0,2.0,1.0,0.0
1219,Corentin Jean,fr FRA,"DL,CC",Lens,fr Ligue 1,25,1995,6.4,27.0,4.2,17.0,1.0,2.0,2.0,4.0,1.0,4.0,0.62,1.0,0.0,1.0,0.0,2.0,0.0
1220,Daniel Jebbison,eng ENG,DL,Sheffield Utd,eng Premier League,16,2003,3.2,3.0,0.95,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,Tin Jedvaj,hr CRO,DF,Leverkusen,de Bundesliga,24,1995,1.7,1.0,0.59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,Fredrik Jensen,fi FIN,"DL,CC",Augsburg,de Bundesliga,22,1997,4.2,11.0,2.63,7.0,0.0,1.0,3.0,0.0,0.0,4.0,0.95,1.0,0.0,1.0,2.0,0.0,0.0
1223,Jesé,es ESP,DL,Paris S-G,fr Ligue 1,27,1993,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,Gabriel Jesus,br BRA,DL,Manchester City,eng Premier League,23,1997,22.9,78.0,3.4,53.0,0.0,8.0,9.0,7.0,1.0,11.0,0.48,9.0,0.0,1.0,1.0,0.0,0.0
1225,Juan Jesus,br BRA,DF,Roma,it Serie A,29,1991,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,Raúl Jiménez,mx MEX,DL,Wolves,eng Premier League,29,1991,9.1,20.0,2.19,9.0,0.0,4.0,4.0,2.0,1.0,4.0,0.44,1.0,0.0,1.0,2.0,0.0,0.0
1227,Joaquín,es ESP,"DL,CC",Betis,es La Liga,39,1981,14.3,54.0,3.77,39.0,11.0,3.0,1.0,0.0,0.0,9.0,0.63,6.0,2.0,1.0,0.0,0.0,0.0
1228,John Joe,ie IRL,"CC,DL",Getafe,es La Liga,16,2003,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,Joelinton,br BRA,"DL,CC",Newcastle Utd,eng Premier League,23,1996,22.0,54.0,2.45,33.0,0.0,6.0,4.0,9.0,2.0,7.0,0.32,3.0,0.0,2.0,1.0,1.0,0.0
1230,Marco John,de GER,DF,Hoffenheim,de Bundesliga,18,2002,11.1,22.0,1.99,19.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,Ben Johnson,eng ENG,"DF,DL",West Ham,eng Premier League,20,2000,5.8,7.0,1.2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,Sam Johnstone,eng ENG,PO,West Brom,eng Premier League,27,1993,37.0,5.0,0.14,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1233,Curtis Jones,eng ENG,CC,Liverpool,eng Premier League,19,2001,13.1,40.0,3.05,33.0,0.0,3.0,1.0,2.0,1.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0
1234,Frenkie de Jong,nl NED,"CC,DF",Barcelona,es La Liga,23,1997,35.0,89.0,2.54,76.0,1.0,7.0,2.0,3.0,0.0,9.0,0.26,7.0,0.0,1.0,1.0,0.0,0.0
1235,Luuk de Jong,nl NED,DL,Sevilla,es La Liga,29,1990,14.1,25.0,1.77,16.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Jony,es ESP,"CC,DL",Osasuna,es La Liga,29,1991,9.7,41.0,4.24,33.0,3.0,3.0,0.0,2.0,0.0,3.0,0.31,3.0,0.0,0.0,0.0,0.0,0.0
1237,Joan Jordán,es ESP,CC,Sevilla,es La Liga,26,1994,26.7,77.0,2.88,61.0,12.0,2.0,1.0,1.0,0.0,7.0,0.26,6.0,1.0,0.0,0.0,0.0,0.0
1238,Jorginho,it ITA,CC,Chelsea,eng Premier League,28,1991,22.3,54.0,2.42,53.0,0.0,0.0,0.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
1239,Josan,es ESP,"CC,DF",Elche,es La Liga,30,1989,21.4,32.0,1.5,19.0,7.0,1.0,2.0,2.0,1.0,3.0,0.14,2.0,0.0,0.0,0.0,0.0,1.0
2481,Willian José,br BRA,DL,Wolves,eng Premier League,28,1991,20.0,41.0,4.02,28.0,0.0,2.0,9.0,2.0,0.0,2.0,0.21000000000000002,0.0,0.0,0.0,1.0,1.0,0.0
1242,Joselu,es ESP,DL,Alavés,es La Liga,30,1990,33.6,70.0,2.08,45.0,1.0,4.0,7.0,11.0,2.0,8.0,0.24,5.0,0.0,1.0,0.0,1.0,1.0
1243,Josema,es ESP,DF,Elche,es La Liga,24,1996,21.8,19.0,0.87,12.0,6.0,0.0,1.0,0.0,0.0,2.0,0.09,0.0,2.0,0.0,0.0,0.0,0.0
2489,Jota,pt POR,"CC,DL",Valladolid,es La Liga,21,1999,22.9,46.0,4.09,27.0,10.0,3.0,5.0,1.0,0.0,5.0,0.46,2.0,1.0,0.0,2.0,0.0,0.0
1246,Diogo Jota,pt POR,DL,Liverpool,eng Premier League,23,1996,12.4,37.0,2.99,23.0,0.0,2.0,5.0,6.0,1.0,4.0,0.32,2.0,0.0,1.0,0.0,1.0,0.0
1247,Stevan Jovetić,me MNE,"DL,CC",Monaco,fr Ligue 1,30,1989,8.9,36.0,4.04,20.0,3.0,4.0,5.0,4.0,0.0,8.0,0.9,4.0,0.0,1.0,0.0,3.0,0.0
2497,Luka Jović,rs SRB,DL,Real Madrid,es La Liga,22,1997,11.6,22.0,4.23,17.0,0.0,0.0,4.0,1.0,0.0,2.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0
1250,Juanmi,es ESP,"DL,CC",Betis,es La Liga,27,1993,6.7,7.0,1.04,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,Hamed Junior Traorè,ci CIV,"CC,DL",Sassuolo,it Serie A,20,2000,19.9,75.0,3.77,45.0,13.0,10.0,2.0,3.0,2.0,8.0,0.4,4.0,0.0,1.0,1.0,1.0,1.0
1252,Vinicius Júnior,br BRA,DL,Real Madrid,es La Liga,20,2000,21.9,73.0,3.34,52.0,0.0,12.0,3.0,6.0,0.0,8.0,0.37,4.0,0.0,1.0,1.0,2.0,0.0
1253,James Justin,eng ENG,DF,Leicester City,eng Premier League,22,1998,23.0,61.0,2.65,46.0,2.0,4.0,0.0,9.0,0.0,8.0,0.35,5.0,1.0,1.0,0.0,1.0,0.0
1254,Musa Juwara,gm GAM,"CC,DF",Bologna,it Serie A,18,2001,0.5,1.0,1.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,Jens Jønsson,dk DEN,CC,Cádiz,es La Liga,27,1993,29.1,37.0,1.27,32.0,1.0,0.0,2.0,2.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
2513,Ozan Kabak,tr TUR,DF,Liverpool,eng Premier League,20,2000,22.700000000000003,17.0,1.35,12.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,Abdoul Kader Bamba,fr FRA,"DL,CC",Nantes,fr Ligue 1,26,1994,10.2,45.0,4.42,28.0,7.0,4.0,1.0,5.0,0.0,3.0,0.29,2.0,0.0,1.0,0.0,0.0,0.0
1259,Pavel Kadeřábek,cz CZE,"DF,DL",Hoffenheim,de Bundesliga,28,1992,17.6,37.0,2.1,34.0,0.0,1.0,0.0,2.0,0.0,5.0,0.28,4.0,0.0,1.0,0.0,0.0,0.0
1260,Tino Kadewere,zw ZIM,DL,Lyon,fr Ligue 1,24,1996,22.3,69.0,3.09,47.0,0.0,6.0,8.0,7.0,1.0,12.0,0.54,9.0,0.0,1.0,0.0,1.0,1.0
1261,Damian Kądzior,pl POL,"DL,CC",Eibar,es La Liga,28,1992,2.2,4.0,1.84,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,Florian Kainz,at AUT,"CC,DL",Köln,de Bundesliga,27,1992,5.0,20.0,4.03,9.0,7.0,0.0,1.0,3.0,0.0,2.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0
1263,Gaël Kakuta,cd COD,"CC,DL",Lens,fr Ligue 1,29,1991,26.6,93.0,3.5,59.0,18.0,8.0,3.0,4.0,1.0,10.0,0.38,8.0,1.0,0.0,0.0,1.0,0.0
1264,Sasa Kalajdzic,at AUT,DL,Stuttgart,de Bundesliga,23,1997,23.7,52.0,2.19,40.0,0.0,1.0,4.0,7.0,0.0,9.0,0.38,6.0,0.0,1.0,0.0,2.0,0.0
2531,Arnaud Kalimuendo,fr FRA,DL,Paris S-G,fr Ligue 1,18,2002,14.3,44.0,6.73,23.0,0.0,5.0,9.0,6.0,1.0,10.0,0.74,4.0,0.0,1.0,3.0,2.0,0.0
1267,Nikola Kalinić,hr CRO,DL,Hellas Verona,it Serie A,32,1988,11.8,17.0,1.44,13.0,0.0,0.0,2.0,2.0,0.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0
1268,Yayah Kallon,sl SLE,DL,Genoa,it Serie A,19,2001,0.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269,Samuel Kalu,ng NGA,"DL,CC",Bordeaux,fr Ligue 1,22,1997,10.7,23.0,2.15,8.0,4.0,7.0,0.0,4.0,0.0,2.0,0.19,1.0,0.0,1.0,0.0,0.0,0.0
1270,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,20,2000,8.1,9.0,1.11,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
1271,Daichi Kamada,jp JPN,CC,Eint Frankfurt,de Bundesliga,23,1996,26.2,112.0,4.28,73.0,25.0,1.0,3.0,8.0,2.0,17.0,0.65,12.0,3.0,0.0,0.0,2.0,0.0
2545,Aboubakar Kamara,mr MTN,"DL,CC",Fulham,eng Premier League,25,1995,9.7,28.0,5.63,18.0,0.0,3.0,2.0,5.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0
1274,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,23,1996,8.0,5.0,0.62,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Boubacar Kamara,fr FRA,CC,Marseille,fr Ligue 1,20,1999,32.2,64.0,1.99,51.0,1.0,3.0,3.0,5.0,1.0,9.0,0.28,7.0,0.0,0.0,0.0,2.0,0.0
1276,Hassane Kamara,ci CIV,"DF,DL",Nice,fr Ligue 1,26,1994,32.9,59.0,1.79,48.0,0.0,3.0,2.0,6.0,0.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0
1277,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,28,1992,2.4,8.0,3.29,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0
1278,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,29,1990,21.5,53.0,2.47,50.0,0.0,1.0,0.0,2.0,0.0,6.0,0.28,6.0,0.0,0.0,0.0,0.0,0.0
1279,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,27,1993,34.2,127.0,3.71,75.0,3.0,19.0,15.0,13.0,2.0,26.0,0.76,15.0,1.0,6.0,1.0,3.0,0.0
1280,Lee Kang-in,kr KOR,"DL,CC",Valencia,es La Liga,19,2001,14.0,53.0,3.78,40.0,5.0,6.0,2.0,0.0,0.0,5.0,0.36,4.0,1.0,0.0,0.0,0.0,0.0
1281,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,22,1998,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,29,1991,23.8,50.0,2.1,47.0,0.0,2.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1283,Jimmy Kaparos,de GER,CC,Schalke 04,de Bundesliga,18,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,22,1998,14.4,39.0,2.71,26.0,0.0,5.0,4.0,4.0,0.0,4.0,0.28,2.0,0.0,0.0,1.0,1.0,0.0
1285,Isaac Karamoko,fr FRA,DF,Sassuolo,it Serie A,18,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,Atakan Karazor,de GER,"DF,CC",Stuttgart,de Bundesliga,23,1996,11.5,7.0,0.61,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1287,Augustus Kargbo,sl SLE,DL,Crotone,it Serie A,20,1999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288,Loris Karius,de GER,PO,Union Berlin,de Bundesliga,27,1993,3.2,1.0,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289,Rick Karsdorp,nl NED,DF,Roma,it Serie A,25,1995,28.3,43.0,1.56,38.0,0.0,2.0,3.0,0.0,0.0,8.0,0.29,7.0,0.0,1.0,0.0,0.0,0.0
1290,Silas Katompa,cd COD,"DF,DL",Stuttgart,de Bundesliga,21,1998,21.3,60.0,2.82,38.0,0.0,8.0,8.0,5.0,1.0,8.0,0.38,5.0,0.0,1.0,1.0,0.0,1.0
1291,Noah Katterbach,de GER,"DF,CC",Köln,de Bundesliga,19,2001,12.3,28.0,2.27,22.0,0.0,1.0,2.0,3.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0
1292,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,37,1983,24.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2587,Moise Kean,it ITA,"DL,CC",Everton,eng Premier League,20,2000,19.099999999999998,23.0,1.22,14.0,0.0,4.0,3.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1295,Michael Keane,eng ENG,DF,Everton,eng Premier League,27,1993,33.2,26.0,0.78,25.0,0.0,0.0,1.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1296,Neeskens Kebano,cd COD,"DL,CC",Fulham,eng Premier League,28,1992,1.3,3.0,2.27,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,23,1996,18.0,12.0,0.67,9.0,1.0,0.0,1.0,1.0,0.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0
1298,Habib Keita,ml MLI,CC,Lyon,fr Ligue 1,18,2002,0.1,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,25,1995,5.8,21.0,3.62,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
1300,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,20,2000,5.5,6.0,1.08,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,21,1998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,Stephane Keller,cm CMR,DF,Alavés,es La Liga,18,2001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,30,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,25,1995,30.3,37.0,1.22,33.0,1.0,0.0,1.0,2.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
1305,Kenedy,br BRA,"DL,CC",Granada,es La Liga,24,1996,16.3,39.0,2.39,17.0,8.0,6.0,4.0,3.0,1.0,4.0,0.24,3.0,1.0,0.0,0.0,0.0,0.0
1306,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,23,1997,0.9,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1307,Franck Kessié,ci CIV,CC,Milan,it Serie A,23,1996,35.8,85.0,2.37,70.0,1.0,2.0,7.0,3.0,2.0,8.0,0.22,5.0,0.0,0.0,1.0,1.0,1.0
1308,Reda Khadra,de GER,CC,Brighton,eng Premier League,19,2001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1309,Omar Khailoti,it ITA,DF,Bologna,it Serie A,18,2001,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Saîf-Eddine Khaoui,tn TUN,"DL,DF",Marseille,fr Ligue 1,25,1995,6.7,11.0,1.63,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
1311,Wahbi Khazri,tn TUN,DL,Saint-Étienne,fr Ligue 1,29,1991,13.1,41.0,3.13,26.0,5.0,3.0,2.0,5.0,0.0,3.0,0.23,0.0,0.0,1.0,0.0,2.0,0.0
1312,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,26,1994,20.2,16.0,0.79,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1313,Sami Khedira,de GER,CC,Hertha BSC,de Bundesliga,33,1987,4.4,6.0,1.37,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.46,2.0,0.0,0.0,0.0,0.0,0.0
1314,Kiké,es ESP,DL,Eibar,es La Liga,30,1989,34.3,73.0,2.13,39.0,0.0,7.0,8.0,17.0,2.0,6.0,0.17,1.0,0.0,3.0,0.0,0.0,2.0
1315,Luca Kilian,de GER,DF,Mainz 05,de Bundesliga,20,1999,4.2,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,Max Kilman,eng ENG,DF,Wolves,eng Premier League,23,1997,14.6,8.0,0.55,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1317,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,25,1995,24.4,126.0,5.17,82.0,38.0,1.0,4.0,1.0,0.0,20.0,0.82,14.0,6.0,0.0,0.0,0.0,0.0
1318,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,24,1995,25.6,19.0,0.74,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1319,Joshua King,no NOR,"CC,DL",Everton,eng Premier League,28,1992,1.6,2.0,1.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1320,Simon Kjær,dk DEN,DF,Milan,it Serie A,31,1989,26.6,16.0,0.6,13.0,1.0,0.0,2.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1321,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,27,1993,2.5,4.0,1.62,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0
1322,Felix Klaus,de GER,"DF,CC",Wolfsburg,de Bundesliga,27,1992,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323,Klauss,br BRA,"CC,DL",Hoffenheim,de Bundesliga,23,1997,0.6,2.0,3.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,34,1985,8.6,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,Philipp Klement,de GER,"CC,DL",Stuttgart,de Bundesliga,27,1992,4.7,29.0,6.18,13.0,14.0,0.0,1.0,1.0,0.0,4.0,0.85,2.0,2.0,0.0,0.0,0.0,0.0
1326,Mateusz Klich,pl POL,CC,Leeds United,eng Premier League,30,1990,26.6,107.0,4.02,92.0,6.0,1.0,6.0,2.0,0.0,15.0,0.56,13.0,1.0,1.0,0.0,0.0,0.0
1327,Mateo Klimowicz,de GER,"CC,DL",Stuttgart,de Bundesliga,20,2000,13.3,38.0,2.86,26.0,0.0,4.0,3.0,4.0,1.0,5.0,0.38,2.0,0.0,1.0,0.0,2.0,0.0
1328,Fabian Klos,de GER,DL,Arminia,de Bundesliga,32,1987,30.1,68.0,2.26,49.0,0.0,2.0,6.0,8.0,3.0,4.0,0.13,3.0,0.0,1.0,0.0,0.0,0.0
1329,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,24,1996,16.1,24.0,1.49,21.0,0.0,0.0,0.0,2.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
2661,Justin Kluivert,nl NED,CC,Roma,it Serie A,21,1999,9.2,28.0,3.11,19.0,0.0,4.0,2.0,3.0,0.0,3.0,0.33,0.0,0.0,2.0,1.0,0.0,0.0
