Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
1236,Samuel Kalu,ng NGA,"DF,DL",Bordeaux,fr Ligue 1,21,1997,15.1,4,0,0,30,30,4,30,24,17,0,0,0,76,19,32,37.3,Partidos
1237,Daichi Kamada,jp JPN,"CC,DL",Eint Frankfurt,de Bundesliga,22,1996,21.9,5,0,0,28,38,7,89,10,20,0,0,0,99,10,36,21.7,Partidos
1238,François Kamano,gn GUI,"DF,CC",Bordeaux,fr Ligue 1,23,1996,7.2,1,0,0,10,16,1,8,3,6,1,0,0,47,3,14,17.6,Partidos
1239,Boubacar Kamara,fr FRA,"DF,CC",Marseille,fr Ligue 1,19,1999,23.8,7,1,0,23,29,0,0,34,34,0,1,0,168,53,43,55.2,Partidos
1240,Hassane Kamara,ci CIV,"DF,DL",Reims,fr Ligue 1,25,1994,19.0,5,0,0,20,22,3,57,58,47,0,0,0,134,26,17,60.5,Partidos
1241,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,28,1990,7.5,1,0,0,11,2,1,7,16,11,0,0,0,58,2,6,25.0,Partidos
1242,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,26,1993,28.7,4,0,0,37,44,20,19,6,12,1,0,0,69,72,112,39.1,Partidos
1243,Lee Kang-in,kr KOR,"CC,DL",Valencia,es La Liga,18,2001,5.0,1,2,0,8,8,0,22,3,1,0,0,0,15,2,5,28.6,Partidos
1244,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,21,1998,0.8,0,0,0,2,0,1,1,0,0,0,0,0,3,1,3,25.0,Partidos
1245,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,28,1991,19.2,4,0,0,45,10,0,26,44,20,0,0,0,158,18,32,36.0,Partidos
1246,Stefanos Kapino,gr GRE,PO,Werder Bremen,de Bundesliga,25,1994,1.0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,Partidos
1247,Wilfrid Kaptoum,cm CMR,CC,Betis,es La Liga,23,1996,2.2,1,0,0,1,3,0,2,1,2,0,0,0,12,1,4,20.0,Partidos
1248,Kenan Karaman,tr TUR,"DL,CC",Düsseldorf,de Bundesliga,25,1994,15.0,4,0,0,12,24,8,18,2,5,0,0,0,32,46,37,55.4,Partidos
1249,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,21,1998,6.4,0,0,0,7,14,1,8,2,7,0,0,0,25,0,13,0.0,Partidos
1250,Mamoudou Karamoko,fr FRA,CC,Wolfsburg,de Bundesliga,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1251,Florian Kastenmeier,de GER,PO,Düsseldorf,de Bundesliga,22,1997,17.0,0,0,0,1,1,0,0,2,1,0,1,1,44,4,0,100.0,Partidos
1252,Noah Katterbach,de GER,DF,Köln,de Bundesliga,18,2001,14.6,2,0,0,10,23,0,22,29,23,0,0,0,117,22,34,39.3,Partidos
1253,Moise Kean,it ITA,DL,Everton,eng Premier League,19,2000,9.5,1,0,0,27,11,4,12,5,6,0,0,0,32,11,28,28.2,Partidos
1254,Michael Keane,eng ENG,DF,Everton,eng Premier League,26,1993,28.4,3,0,0,20,8,0,0,44,16,0,1,1,127,129,88,59.4,Partidos
1255,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22,1996,5.3,0,0,0,6,3,1,2,1,7,0,0,0,28,8,9,47.1,Partidos
1256,Jules Keita,gn GUI,"CC,DL",Dijon,fr Ligue 1,21,1998,1.8,0,0,0,3,2,0,0,3,3,0,0,0,8,0,2,0.0,Partidos
1257,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,24,1995,9.1,1,0,0,9,10,1,7,10,14,0,0,0,82,9,8,52.9,Partidos
1258,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,19,2000,1.9,0,0,0,5,1,0,0,4,1,0,0,0,10,3,4,42.9,Partidos
1259,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,7.1,2,0,0,7,2,0,6,6,3,0,0,0,42,11,20,35.5,Partidos
1260,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,17.2,0,0,0,8,0,0,20,16,18,0,0,0,71,33,25,56.9,Partidos
1261,Kenedy,br BRA,CC,Getafe,es La Liga,23,1996,6.5,2,0,0,15,9,1,33,11,5,0,0,0,44,6,10,37.5,Partidos
1262,Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,30.2,5,0,0,28,9,4,59,26,29,0,1,0,176,30,31,49.2,Partidos
1263,Franck Kessié,ci CIV,CC,Milan,it Serie A,22,1996,32.3,3,0,0,61,21,1,14,34,29,0,0,0,209,17,22,43.6,Partidos
1264,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Marseille,fr Ligue 1,24,1995,1.2,1,0,0,4,1,0,7,1,1,0,0,0,6,2,2,50.0,Partidos
1265,Wahbi Khazri,tn TUN,"DL,CC",Saint-Étienne,fr Ligue 1,28,1991,12.8,4,0,0,21,19,5,57,4,9,0,0,0,47,6,20,23.1,Partidos
1266,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,25,1994,29.4,8,0,0,36,34,0,9,48,36,0,0,0,155,49,42,53.8,Partidos
1267,Sami Khedira,de GER,CC,Juventus,it Serie A,32,1987,7.6,3,0,0,15,4,0,20,3,7,0,1,0,33,4,3,57.1,Partidos
1268,Kiké,es ESP,DL,Eibar,es La Liga,29,1989,19.6,2,0,0,47,29,14,16,1,7,0,0,0,56,112,173,39.3,Partidos
1269,Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,14.0,1,0,0,6,5,1,1,12,24,0,0,0,61,29,32,47.5,Partidos
1270,Max Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,2.1,0,0,0,2,0,0,0,4,2,0,0,0,9,12,9,57.1,Partidos
1271,Joshua Kimmich,de GER,"CC,DF",Bayern Munich,de Bundesliga,24,1995,31.3,7,0,0,27,45,4,230,29,29,0,0,0,220,26,29,47.3,Partidos
1272,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,13.6,6,0,0,16,18,0,1,21,25,0,0,0,117,20,12,62.5,Partidos
1273,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,27,1992,22.3,0,0,0,37,27,7,22,8,6,0,0,0,105,59,66,47.2,Partidos
1274,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,3.2,2,0,0,13,1,0,0,7,6,0,0,0,20,8,10,44.4,Partidos
1275,Simon Kjær,dk DEN,DF,Milan,it Serie A,30,1989,13.8,2,0,0,10,3,0,1,15,13,0,1,0,50,35,15,70.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1276,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,26,1993,32.6,7,0,0,28,35,2,18,38,43,2,0,1,188,30,32,48.4,Partidos
1277,Felix Klaus,de GER,"CC,DL",Wolfsburg,de Bundesliga,26,1992,7.4,0,1,0,12,24,3,20,3,16,1,0,0,32,5,27,15.6,Partidos
1278,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,26.2,4,0,0,24,6,0,0,25,16,0,0,1,103,27,31,46.6,Partidos
1279,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,6.5,0,0,0,8,7,0,0,7,2,0,0,0,30,14,19,42.4,Partidos
1280,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,23,1996,29.4,1,0,0,12,14,0,25,26,26,0,0,0,172,40,43,48.2,Partidos
1281,Justin Kluivert,nl NED,DL,Roma,it Serie A,20,1999,16.8,6,1,1,30,29,1,23,6,11,0,0,0,45,7,14,33.3,Partidos
1282,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,23,1996,20.9,5,0,0,34,27,3,32,27,31,0,1,0,100,25,28,47.2,Partidos
1283,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,27,1992,17.7,2,0,0,8,5,3,4,27,14,0,0,0,108,43,44,49.4,Partidos
1284,Robin Koch,de GER,"DF,CC",Freiburg,de Bundesliga,23,1996,30.1,3,0,0,27,20,0,4,45,20,0,1,0,139,114,62,64.8,Partidos
1285,Giorgi Kochorashvili,ge GEO,CC,Levante,es La Liga,20,1999,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,Partidos
1286,Jonathan Kodjia,ci CIV,DL,Aston Villa,eng Premier League,29,1989,1.3,1,0,0,1,2,0,0,0,0,0,0,0,2,6,3,66.7,Partidos
1287,Kenan Kodro,ba BIH,"DL,CC",Athletic Club,es La Liga,25,1993,4.0,0,0,0,5,6,3,2,0,0,0,0,0,14,21,18,53.8,Partidos
1288,Dominik Kohr,de GER,CC,Eint Frankfurt,de Bundesliga,25,1994,16.1,5,1,0,34,19,1,13,30,35,0,0,0,92,19,35,35.2,Partidos
1289,Koke,es ESP,CC,Atlético Madrid,es La Liga,27,1992,30.0,5,0,0,23,33,1,87,29,42,1,1,0,172,24,34,41.4,Partidos
1290,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,33,1985,30.4,6,0,0,29,30,3,183,31,28,0,2,0,158,42,30,58.3,Partidos
1291,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,26,1993,18.9,4,0,0,20,16,5,29,25,16,0,0,0,103,27,19,58.7,Partidos
1292,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1991,14.5,6,0,0,17,5,1,24,30,10,0,2,0,68,25,18,58.1,Partidos
1293,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,23,1995,14.8,2,1,1,18,23,0,48,24,26,0,1,0,120,21,33,38.9,Partidos
1294,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,20,1999,6.3,2,0,0,4,6,0,3,5,6,0,0,0,34,18,4,81.8,Partidos
1295,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,26,1993,6.8,0,0,0,13,12,1,2,1,0,0,0,0,15,14,29,32.6,Partidos
1296,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,26,1993,20.1,5,0,0,35,31,3,1,57,40,0,2,1,158,40,43,48.2,Partidos
1297,Kouadio Koné,fr FRA,CC,Toulouse,fr Ligue 1,18,2001,9.7,5,1,1,19,28,0,1,19,20,0,0,0,54,8,14,36.4,Partidos
1298,Lamine Koné,ci CIV,DF,Strasbourg,fr Ligue 1,30,1989,16.4,4,0,0,16,10,2,4,25,21,0,0,0,91,35,16,68.6,Partidos
1299,Moussa Koné,sn SEN,"DL,CC",Nîmes,fr Ligue 1,22,1996,1.6,0,0,0,2,3,3,1,1,0,0,0,0,2,2,8,20.0,Partidos
1300,Youssouf Koné,ml MLI,DF,Lyon,fr Ligue 1,24,1995,9.1,1,1,0,4,6,0,24,8,14,0,0,0,45,6,7,46.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1301,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,21,1997,22.7,3,0,0,17,32,1,13,25,9,0,1,0,100,47,45,51.1,Partidos
1302,Pascal Köpke,de GER,DL,Hertha BSC,de Bundesliga,23,1995,1.3,0,0,0,3,3,2,1,0,0,0,0,0,4,1,10,9.1,Partidos
1303,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,33,1985,24.3,3,0,0,18,12,2,0,26,13,0,1,0,125,51,39,56.7,Partidos
1304,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,26,1992,32.9,4,0,0,36,36,4,385,23,38,0,0,0,225,20,15,57.1,Partidos
1305,Christian Kouamé,ci CIV,"DL,CC",Fiorentina,it Serie A,21,1997,3.3,0,0,0,6,6,0,1,1,2,0,0,0,5,12,15,44.4,Partidos
1306,Christian Kouamé,ci CIV,DL,Genoa,it Serie A,21,1997,10.2,1,0,0,20,24,6,4,1,1,2,0,0,34,31,35,47.0,Partidos
1307,Tomáš Koubek,cz CZE,PO,Augsburg,de Bundesliga,26,1992,24.0,2,0,0,0,2,0,0,1,2,0,0,0,29,2,1,66.7,Partidos
1308,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,28,1991,23.4,7,1,0,36,15,0,4,31,33,0,1,1,159,48,35,57.8,Partidos
1309,Efthimis Koulouris,gr GRE,DL,Toulouse,fr Ligue 1,23,1996,17.1,1,0,0,15,13,5,13,3,8,0,0,0,58,32,68,32.0,Partidos
1310,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,20,1998,25.7,6,0,0,21,11,0,16,23,12,0,1,0,108,93,47,66.4,Partidos
1311,Leonardo Koutris,gr GRE,DF,Mallorca,es La Liga,24,1995,1.0,0,0,0,3,0,0,3,1,1,0,1,0,6,3,4,42.9,Partidos
1312,Cheikhou Kouyaté,sn SEN,"CC,DF",Crystal Palace,eng Premier League,29,1989,28.1,4,0,0,33,28,2,17,43,32,0,0,0,139,89,69,56.3,Partidos
1313,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,25,1994,23.0,8,0,0,20,38,0,8,22,38,0,0,0,174,8,17,32.0,Partidos
1314,Dawid Kownacki,pl POL,"DL,CC",Düsseldorf,de Bundesliga,22,1997,12.1,4,0,0,21,26,2,16,6,8,0,0,0,62,38,50,43.2,Partidos
1315,İsmail Köybaşı,tr TUR,"DF,DL",Granada,es La Liga,30,1989,2.6,1,0,0,3,2,0,8,5,4,0,0,0,12,3,5,37.5,Partidos
1316,Thomas Kraft,de GER,PO,Hertha BSC,de Bundesliga,31,1988,4.0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,1,0.0,Partidos
1317,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,11.3,0,0,0,4,7,0,20,8,12,0,0,0,43,7,9,43.8,Partidos
1318,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,28,1991,15.8,3,0,0,6,19,8,27,3,1,0,0,0,58,9,19,32.1,Partidos
1319,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,28,1991,16.3,4,0,0,31,22,1,7,14,29,0,0,0,96,25,12,67.6,Partidos
1320,Tom Krauß,de GER,CC,RB Leipzig,de Bundesliga,18,2001,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Partidos
1321,Ladislav Krejčí,cz CZE,DF,Bologna,it Serie A,27,1992,11.7,1,0,0,11,5,3,14,10,10,0,0,0,45,8,12,40.0,Partidos
1322,Rene Krhin,si SVN,"DF,CC",Nantes,fr Ligue 1,29,1990,3.6,0,0,0,2,3,0,0,6,3,0,1,0,22,12,5,70.6,Partidos
1323,Felix Kroos,de GER,"CC,DF",Union Berlin,de Bundesliga,28,1991,4.2,1,0,0,12,2,0,4,3,9,0,0,0,21,4,4,50.0,Partidos
1324,Toni Kroos,de GER,CC,Real Madrid,es La Liga,29,1990,29.5,2,0,0,28,43,2,145,23,28,0,0,0,173,12,11,52.2,Partidos
1325,Tim Krul,nl NED,PO,Norwich City,eng Premier League,31,1988,36.0,4,0,0,1,6,0,0,1,0,0,1,1,30,14,1,93.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1326,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,25,1993,6.0,3,0,0,11,18,0,0,9,8,0,0,0,30,7,12,36.8,Partidos
1327,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,26,1992,2.3,1,0,0,2,2,0,3,1,1,0,0,0,13,3,4,42.9,Partidos
1328,Takefusa Kubo,jp JPN,"CC,DL",Mallorca,es La Liga,18,2001,25.7,4,0,0,35,64,4,80,23,22,2,0,0,114,11,26,29.7,Partidos
1329,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,32,1987,21.5,5,1,0,51,55,3,27,29,22,1,0,0,129,80,73,52.3,Partidos
1330,Dejan Kulusevski,se SWE,"DL,CC",Parma,it Serie A,19,2000,32.6,3,0,0,53,38,6,63,23,21,1,0,0,189,10,25,28.6,Partidos
1331,Marash Kumbulla,al ALB,DF,Hellas Verona,it Serie A,19,2000,21.7,7,1,1,47,24,1,1,50,24,0,0,0,104,65,36,64.4,Partidos
1332,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,24,1995,20.7,6,0,0,26,11,0,29,26,17,0,1,0,148,18,25,41.9,Partidos
1333,Jasmin Kurtić,si SVN,CC,SPAL,it Serie A,30,1989,15.7,5,0,0,17,32,1,81,10,7,0,0,0,68,30,33,47.6,Partidos
1334,Jasmin Kurtić,si SVN,"CC,DL",Parma,it Serie A,30,1989,18.5,5,0,0,18,17,1,55,15,23,0,0,0,80,19,18,51.4,Partidos
1335,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,9.5,4,0,0,20,7,1,21,18,16,1,0,0,62,17,16,51.5,Partidos
1336,Dereck Kutesa,ch SUI,"DL,CC",Reims,fr Ligue 1,21,1997,5.9,0,0,0,5,5,2,7,1,5,0,0,0,25,1,8,11.1,Partidos
1337,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,19,2000,7.5,2,0,0,11,5,4,7,2,7,0,0,0,21,11,26,29.7,Partidos
1338,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,10.9,4,0,0,20,12,0,26,22,22,0,0,0,63,31,13,70.5,Partidos
1339,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,23,1996,18.3,4,0,0,20,30,2,50,18,18,0,0,0,107,19,22,46.3,Partidos
1340,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,23,1996,2.1,0,0,0,1,3,1,0,0,0,0,0,0,4,4,13,23.5,Partidos
1341,Andrea La Mantia,it ITA,DL,Lecce,it Serie A,28,1991,6.1,1,0,0,17,16,3,1,7,0,0,1,0,11,33,16,67.3,Partidos
1342,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,25,1994,24.9,1,0,0,42,31,7,34,7,12,1,0,0,108,113,103,52.3,Partidos
1343,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,28,1991,20.8,8,0,0,44,45,13,15,7,16,1,0,0,76,26,57,31.3,Partidos
1344,Riccardo Ladinetti,it ITA,CC,Cagliari,it Serie A,18,2000,1.4,0,0,0,1,1,0,2,4,2,0,0,0,14,1,1,50.0,Partidos
1345,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,20,1999,27.0,3,0,0,3,2,0,0,0,1,0,2,1,44,11,0,100.0,Partidos
1346,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,29,1989,29.5,9,1,0,36,7,2,3,37,15,0,0,0,134,64,39,62.1,Partidos
1347,Jack Lahne,se SWE,DL,Amiens,fr Ligue 1,17,2001,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,Partidos
1348,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,22,1997,23.5,8,1,1,62,19,0,8,34,45,0,0,0,190,22,26,45.8,Partidos
1349,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,30.1,9,0,0,40,27,0,103,29,30,0,0,0,142,35,37,48.6,Partidos
1350,Diego Lainez,mx MEX,"CC,DL",Betis,es La Liga,19,2000,3.9,0,0,0,8,14,0,11,1,5,0,0,0,8,2,13,13.3,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1351,Kenny Lala,fr FRA,"DF,CC",Strasbourg,fr Ligue 1,27,1991,22.7,1,0,0,16,18,2,132,20,16,0,0,0,152,16,10,61.5,Partidos
1352,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,31,1988,4.2,1,0,0,7,8,1,3,5,9,0,0,0,31,4,14,22.2,Partidos
1353,Érik Lamela,ar ARG,"CC,DL",Tottenham,eng Premier League,27,1992,13.5,3,0,0,30,26,1,49,8,20,1,0,0,74,6,18,25.0,Partidos
1354,Tariq Lamptey,gh GHA,DF,Chelsea,eng Premier League,18,2000,0.4,0,0,0,0,1,0,2,0,2,0,0,0,3,0,0,,Partidos
1355,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,18,2000,6.5,2,0,0,13,17,0,21,16,6,0,0,0,30,3,8,27.3,Partidos
1356,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,10.3,2,0,0,12,12,1,0,17,9,0,0,0,54,10,10,50.0,Partidos
1357,Michael Lang,ch SUI,"DF,DL",Werder Bremen,de Bundesliga,28,1991,6.0,0,0,0,5,3,1,18,7,5,0,0,0,25,10,8,55.6,Partidos
1358,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,31,1988,3.5,3,0,0,5,6,0,0,3,2,0,0,0,17,8,7,53.3,Partidos
1359,Henri Lansbury,eng ENG,CC,Aston Villa,eng Premier League,28,1990,2.2,0,0,0,4,1,0,1,0,2,0,0,0,10,2,5,28.6,Partidos
1360,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,26,1993,15.3,1,0,0,6,26,4,43,10,9,1,0,0,81,6,15,28.6,Partidos
1361,Gianluca Lapadula,pe PER,DL,Lecce,it Serie A,29,1990,19.8,8,1,0,43,58,24,10,1,8,1,0,0,45,53,70,43.1,Partidos
1362,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,25,1994,12.2,1,0,0,9,9,0,0,20,6,0,0,0,70,24,13,64.9,Partidos
1363,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,35,1984,29.3,11,1,1,43,24,4,4,30,17,0,0,0,158,81,51,61.4,Partidos
1364,Larra,es ESP,"DL,CC",Athletic Club,es La Liga,21,1997,2.8,0,0,0,6,3,1,14,0,2,1,0,0,10,6,7,46.2,Partidos
1365,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,22,1997,26.6,2,0,0,2,4,0,0,4,1,0,1,0,39,7,0,100.0,Partidos
1366,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,26,1992,28.5,1,0,0,46,33,15,19,10,14,0,0,0,78,45,79,36.3,Partidos
1367,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,23.1,5,0,0,22,18,2,0,28,3,0,0,0,128,73,49,59.8,Partidos
1368,Paul Lasne,fr FRA,"CC,DL",Brest,fr Ligue 1,30,1989,13.6,1,0,0,15,13,1,12,7,13,0,0,0,73,15,13,53.6,Partidos
1369,Toni Lato,es ESP,"DF,CC",Osasuna,es La Liga,21,1997,5.2,3,0,0,13,3,0,13,8,15,0,0,0,28,11,19,36.7,Partidos
1370,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,29,1989,15.3,7,0,0,41,22,0,10,17,19,1,0,0,87,24,25,49.0,Partidos
1371,Vincent Laurini,fr FRA,DF,Parma,it Serie A,30,1989,9.8,4,0,0,13,20,0,21,11,22,0,2,0,53,6,16,27.3,Partidos
1372,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,31,1987,20.8,3,0,0,26,32,1,2,42,29,0,0,0,127,28,24,53.8,Partidos
1373,Diego Laxalt,uy URU,"DF,CC",Torino,it Serie A,26,1993,6.6,3,0,0,12,8,0,16,6,10,0,0,0,40,9,7,56.3,Partidos
1374,Diego Laxalt,uy URU,DF,Milan,it Serie A,26,1993,1.9,1,0,0,4,1,0,10,0,3,0,0,0,8,2,5,28.6,Partidos
1375,Valentino Lazaro,at AUT,"DF,CC",Newcastle Utd,eng Premier League,23,1996,5.3,0,1,0,3,2,0,13,3,9,0,0,0,27,2,6,25.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1376,Valentino Lazaro,at AUT,DF,Inter,it Serie A,23,1996,3.6,2,0,0,7,1,0,18,1,5,0,0,0,16,5,4,55.6,Partidos
1377,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,28,1990,36.0,4,0,0,11,15,20,135,23,16,0,1,0,184,20,24,45.5,Partidos
1378,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,25,1993,28.3,6,0,0,21,41,7,135,8,11,0,1,0,94,2,17,10.5,Partidos
1379,Mickaël Le Bihan,fr FRA,"DL,DF",Nice,fr Ligue 1,29,1990,1.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,33.3,Partidos
1380,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,22,1996,26.6,6,0,0,28,22,0,0,20,27,0,3,0,108,86,53,61.9,Partidos
1381,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,29,1990,27.3,3,0,0,38,20,0,7,38,27,0,0,0,121,64,65,49.6,Partidos
1382,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,23,1996,12.0,4,0,0,33,34,0,22,12,16,0,0,0,68,10,9,52.6,Partidos
1383,Rafael Leão,pt POR,DL,Milan,it Serie A,20,1999,15.6,0,0,0,16,15,6,37,0,4,1,0,0,42,19,41,31.7,Partidos
1384,Adrien Lebeau,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,20,1999,0.1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0.0,Partidos
1385,Mathew Leckie,au AUS,"DF,DL",Hertha BSC,de Bundesliga,28,1991,2.2,0,0,0,4,2,0,3,2,1,0,0,0,14,7,1,87.5,Partidos
1386,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,28,1991,28.0,1,0,0,0,2,0,0,0,0,0,0,0,30,11,2,84.6,Partidos
1387,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,26,1993,25.0,5,0,0,38,33,1,46,32,27,0,0,0,167,14,13,51.9,Partidos
1388,Jordan Lefort,fr FRA,DF,Amiens,fr Ligue 1,25,1993,9.4,2,0,0,4,6,0,7,9,2,0,0,0,49,13,12,52.0,Partidos
1389,Wu Lei,cn CHN,"DL,CC",Espanyol,es La Liga,27,1991,19.1,3,0,0,16,18,15,27,15,8,0,0,0,55,30,48,38.5,Partidos
1390,Toni Leistner,de GER,DF,Köln,de Bundesliga,28,1990,11.2,3,0,0,16,6,0,2,32,12,0,0,0,78,55,13,80.9,Partidos
1391,Moritz Leitner,de GER,CC,Norwich City,eng Premier League,26,1992,7.6,1,0,0,8,10,0,5,9,9,0,0,0,56,5,4,55.6,Partidos
