RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera.1
3210,Dominik Szoboszlai,hu HUN,"CC,DL",RB Leipzig,de Bundesliga,20.0,2000.0,31,1543.0,50.0,50.4,17.1,15,79.0,5,16,23.0,3,1.58,33.0,24.0,9.0,0.52,-1.02,31.6,22.8,8.8,0.51,-0.41
3211,Jakob Sørensen,dk DEN,"CC,DF",Norwich City,eng Premier League,23.0,1998.0,10,604.0,60.0,17.7,6.7,6,78.0,5,4,34.0,17,0.7,2.0,18.0,-16.0,-2.38,-0.95,5.2,13.6,-8.4,-1.25,-0.14
3212,Alexander Sørloth,no NOR,DL,Real Sociedad,es La Liga,25.0,1995.0,33,1763.0,53.0,51.5,19.6,20,78.0,8,13,16.0,0,1.58,23.0,18.0,5.0,0.26,0.36,29.5,18.8,10.7,0.55,0.43
3213,Tachi,es ESP,DF,Alavés,es La Liga,23.0,1997.0,5,239.0,48.0,7.0,2.7,2,88.0,1,3,21.0,17,0.6,0.0,5.0,-5.0,-1.88,-1.06,1.0,5.1,-4.0,-1.52,-1.08
3214,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,25.0,1996.0,33,2878.0,87.0,94.1,32.0,33,87.0,29,0,,0,1.85,76.0,45.0,31.0,0.97,-0.02,59.2,42.4,16.9,0.53,-0.35
3215,Waniss Taibi,fr FRA,"CC,DL",Angers,fr Ligue 1,19.0,2002.0,7,132.0,19.0,3.9,1.5,1,77.0,0,6,9.0,21,1.43,1.0,0.0,1.0,0.68,1.01,1.3,0.6,0.7,0.46,0.58
3216,Flavien Tait,fr FRA,CC,Rennes,fr Ligue 1,28.0,1993.0,28,2125.0,76.0,62.1,23.6,24,85.0,14,4,21.0,1,1.71,44.0,23.0,21.0,0.89,-0.57,37.0,29.3,7.7,0.32,-0.52
3217,Adrien Tameze,cm CMR,"CC,DF",Hellas Verona,it Serie A,27.0,1994.0,38,2574.0,68.0,75.3,28.6,26,85.0,16,12,30.0,0,1.39,45.0,36.0,9.0,0.31,0.63,35.6,35.0,0.6,0.02,-0.06
3218,Japhet Tanganga,eng ENG,DF,Tottenham,eng Premier League,22.0,1999.0,11,735.0,67.0,21.5,8.2,10,73.0,4,1,8.0,7,2.18,11.0,8.0,3.0,0.37,-0.5,12.0,11.0,1.0,0.12,-0.58
3219,Renato Tapia,pe PER,CC,Celta Vigo,es La Liga,26.0,1995.0,29,1412.0,49.0,41.3,15.7,13,78.0,6,16,25.0,2,1.34,11.0,19.0,-8.0,-0.51,-0.87,17.4,14.9,2.4,0.16,0.38
3220,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,22.0,1999.0,22,1814.0,82.0,59.3,20.2,19,90.0,19,3,35.0,1,1.73,43.0,26.0,17.0,0.84,-0.31,36.6,22.3,14.3,0.71,0.4
3221,Florian Tardieu,fr FRA,CC,Troyes,fr Ligue 1,29.0,1992.0,30,2632.0,88.0,77.0,29.2,29,90.0,29,1,22.0,0,0.9,28.0,39.0,-11.0,-0.38,0.19,29.4,38.4,-9.0,-0.31,-0.02
3222,Matt Targett,eng ENG,DF,Aston Villa,eng Premier League,25.0,1995.0,17,1431.0,84.0,41.8,15.9,17,84.0,14,0,,3,0.94,16.0,28.0,-12.0,-0.75,-1.21,13.2,22.5,-9.3,-0.59,-0.78
3223,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,25.0,1995.0,16,1440.0,90.0,42.1,16.0,16,90.0,16,0,,0,1.94,22.0,19.0,3.0,0.19,1.14,19.8,18.9,0.9,0.06,0.96
3224,Oussama Targhalline,ma MAR,DL,Marseille,fr Ligue 1,19.0,2002.0,2,5.0,3.0,0.1,0.1,0,,0,2,3.0,19,3.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.1,-0.1,-2.01,-2.52
3225,James Tarkowski,eng ENG,DF,Burnley,eng Premier League,28.0,1992.0,35,3106.0,89.0,90.8,34.5,35,89.0,34,0,,0,0.89,30.0,51.0,-21.0,-0.61,-1.18,37.0,52.7,-15.7,-0.45,0.04
3226,César Tárrega,es ESP,DF,Valencia,es La Liga,19.0,2002.0,0,,,,,0,,0,0,,5,,,,,,,,,,,
3227,Ciprian Tătărușanu,ro ROU,PO,Milan,it Serie A,35.0,1986.0,6,540.0,90.0,15.8,6.0,6,90.0,6,0,,30,2.17,14.0,10.0,4.0,0.67,-0.4,8.3,8.3,0.0,0.0,-0.74
3228,Niklas Tauer,de GER,"DF,CC",Mainz 05,de Bundesliga,20.0,2001.0,11,487.0,44.0,15.9,5.4,6,68.0,2,5,16.0,8,0.73,3.0,6.0,-3.0,-0.55,-0.83,4.9,7.3,-2.4,-0.44,-0.75
3229,Nuno Tavares,pt POR,DF,Arsenal,eng Premier League,21.0,2000.0,22,1176.0,53.0,34.4,13.1,13,83.0,10,9,11.0,16,1.77,25.0,19.0,6.0,0.46,0.18,21.8,17.0,4.8,0.37,-0.03
3230,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,27.0,1993.0,31,2731.0,88.0,79.9,30.3,30,90.0,30,1,31.0,0,0.84,28.0,48.0,-20.0,-0.66,-0.79,34.0,47.2,-13.2,-0.43,0.11
3231,Loum Tchaouna,fr FRA,"DL,CC",Rennes,fr Ligue 1,17.0,2003.0,10,87.0,9.0,2.5,1.0,0,,0,10,9.0,18,1.6,2.0,3.0,-1.0,-1.03,-2.2,2.2,2.4,-0.2,-0.25,-0.79
3232,Enzo Tchato,cm CMR,DL,Montpellier,fr Ligue 1,18.0,2002.0,0,,,,,0,,0,0,,3,,,,,,,0.8,0.0,0.8,8.87,9.27
3233,Warren Tchimbembé,cg CGO,CC,Metz,fr Ligue 1,23.0,1998.0,9,205.0,23.0,6.0,2.3,1,67.0,0,8,17.0,7,1.22,0.0,3.0,-3.0,-1.32,-0.45,2.0,4.4,-2.4,-1.04,-0.17
3234,Aurélien Tchouaméni,fr FRA,CC,Monaco,fr Ligue 1,21.0,2000.0,35,2929.0,84.0,85.6,32.5,33,87.0,29,2,29.0,0,1.89,58.0,33.0,25.0,0.77,0.77,51.6,33.7,18.0,0.55,0.37
3235,Bryan Teixeira,cv CPV,DL,Clermont Foot,fr Ligue 1,20.0,2000.0,0,,,,,0,,0,0,,2,,,,,,,,,,,
3236,Mathys Tel,fr FRA,"DL,CC",Rennes,fr Ligue 1,16.0,2005.0,7,56.0,8.0,1.6,0.6,0,,0,7,8.0,13,1.43,2.0,1.0,1.0,1.61,0.51,1.1,0.4,0.7,1.09,0.58
3237,Jordan Tell,gp GLP,DL,Clermont Foot,fr Ligue 1,24.0,1997.0,15,290.0,19.0,8.5,3.2,1,75.0,0,14,15.0,4,1.2,6.0,6.0,0.0,0.0,0.89,5.1,3.8,1.3,0.41,0.68
3238,Nathan Tella,eng ENG,"CC,DL",Southampton,eng Premier League,22.0,1999.0,14,804.0,57.0,23.5,8.9,10,74.0,1,4,15.0,14,0.79,13.0,18.0,-5.0,-0.56,0.09,8.9,13.5,-4.6,-0.52,-0.15
3239,Alex Telles,br BRA,DF,Manchester Utd,eng Premier League,28.0,1992.0,21,1660.0,79.0,48.5,18.4,18,88.0,16,3,25.0,8,1.57,26.0,26.0,0.0,0.0,0.0,26.3,26.9,-0.6,-0.03,-0.21
3240,Cristian Tello,es ESP,DL,Betis,es La Liga,29.0,1991.0,23,819.0,36.0,23.9,9.1,5,77.0,2,18,24.0,12,1.48,15.0,14.0,1.0,0.11,-0.62,13.8,13.7,0.1,0.01,-0.33
3241,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,25.0,1996.0,14,1073.0,77.0,31.4,11.9,12,85.0,10,2,24.0,2,0.79,10.0,21.0,-11.0,-0.92,-0.04,12.6,21.2,-8.6,-0.72,-0.29
3242,Arnau Tenas,es ESP,PO,Barcelona,es La Liga,20.0,2001.0,0,,,,,0,,0,0,,17,,,,,,,,,,,
3243,Marc Tenas,es ESP,"DL,CC",Alavés,es La Liga,20.0,2001.0,3,54.0,18.0,1.6,0.6,0,,0,3,18.0,0,1.0,0.0,2.0,-2.0,-3.33,-2.48,0.4,1.8,-1.4,-2.34,-1.85
3244,Marc-André ter Stegen,de GER,PO,Barcelona,es La Liga,29.0,1992.0,35,3150.0,90.0,92.1,35.0,35,90.0,35,0,,0,1.89,61.0,34.0,27.0,0.77,-0.23,58.4,31.5,26.9,0.77,0.07
3245,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,18.0,2003.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,2,1.0,0.0,0.0,0.0,0.0,-0.16,0.1,0.0,0.1,0.88,0.85
3246,Pietro Terracciano,it ITA,PO,Fiorentina,it Serie A,31.0,1990.0,32,2862.0,89.0,83.7,31.8,31,90.0,31,1,72.0,5,1.66,52.0,43.0,9.0,0.28,0.44,52.9,33.1,19.8,0.62,0.68
3247,Martin Terrier,fr FRA,"DL,CC",Rennes,fr Ligue 1,24.0,1997.0,37,2779.0,75.0,81.3,30.9,37,75.0,7,0,,0,1.78,68.0,27.0,41.0,1.33,1.19,51.2,32.1,19.2,0.62,0.53
3248,Aleksa Terzić,rs SRB,DF,Fiorentina,it Serie A,21.0,1999.0,14,274.0,20.0,8.0,3.0,1,90.0,1,13,14.0,24,2.07,4.0,3.0,1.0,0.33,0.13,3.7,1.9,1.9,0.62,0.12
3249,Robert Tesche,de GER,CC,Bochum,de Bundesliga,34.0,1987.0,11,349.0,32.0,11.4,3.9,5,53.0,1,6,14.0,13,1.09,1.0,16.0,-15.0,-3.87,-3.9,2.4,12.5,-10.1,-2.58,-2.42
3250,Tanner Tessmann,us USA,CC,Venezia,it Serie A,19.0,2001.0,20,680.0,34.0,19.9,7.6,6,65.0,2,14,21.0,17,0.75,3.0,13.0,-10.0,-1.32,-0.5,5.6,17.2,-11.6,-1.53,-0.76
3251,Tetê,br BRA,"DL,CC",Lyon,fr Ligue 1,21.0,2000.0,9,583.0,65.0,17.0,6.5,7,78.0,3,2,18.0,0,2.11,19.0,11.0,8.0,1.23,1.01,13.3,10.3,3.0,0.46,0.16
3252,Cedric Teuchert,de GER,"CC,DL",Union Berlin,de Bundesliga,24.0,1997.0,6,105.0,18.0,3.4,1.2,0,,0,6,18.0,2,0.83,3.0,3.0,0.0,0.0,-0.18,2.6,1.7,0.9,0.81,0.58
3253,Arthur Theate,be BEL,DF,Bologna,it Serie A,21.0,2000.0,31,2424.0,78.0,70.9,26.9,28,84.0,22,3,24.0,3,1.03,29.0,36.0,-7.0,-0.26,0.1,29.0,37.9,-8.9,-0.33,-0.43
3254,Jan Thielmann,de GER,"CC,DL",Köln,de Bundesliga,19.0,2002.0,29,1192.0,41.0,39.0,13.2,10,75.0,2,19,23.0,0,1.45,20.0,22.0,-2.0,-0.15,-0.39,17.2,20.7,-3.4,-0.26,-0.4
3255,Sada Thioub,sn SEN,DL,Angers,fr Ligue 1,26.0,1995.0,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,6,3.0,0.0,0.0,0.0,0.0,0.29,0.0,0.1,-0.1,-2.23,-2.14
3256,Sada Thioub,sn SEN,"DF,CC",Saint-Étienne,fr Ligue 1,26.0,1995.0,17,950.0,56.0,27.8,10.6,11,71.0,1,6,27.0,1,1.18,17.0,16.0,1.0,0.09,1.41,10.2,15.8,-5.6,-0.53,0.0
3257,Bobby Thomas,eng ENG,DF,Burnley,eng Premier League,,,0,,,,,0,,0,0,,24,,,,,,,,,,,
3258,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,20.0,2001.0,22,1912.0,87.0,55.9,21.2,21,88.0,20,1,60.0,5,1.27,32.0,35.0,-3.0,-0.14,-0.5,24.2,36.4,-12.2,-0.58,-0.62
3259,Romain Thomas,fr FRA,DF,Angers,fr Ligue 1,33.0,1988.0,30,2563.0,85.0,74.9,28.5,29,87.0,25,1,27.0,2,1.13,32.0,39.0,-7.0,-0.25,0.17,35.7,40.0,-4.2,-0.15,-0.22
3260,Adrien Thomasson,fr FRA,CC,Strasbourg,fr Ligue 1,27.0,1993.0,31,2389.0,77.0,69.9,26.5,27,85.0,17,4,24.0,0,1.61,45.0,33.0,12.0,0.45,0.02,40.8,31.3,9.5,0.36,0.13
3261,Erik Thommy,de GER,"DL,CC",Stuttgart,de Bundesliga,26.0,1994.0,11,274.0,25.0,9.0,3.0,1,56.0,0,10,22.0,9,1.0,2.0,6.0,-4.0,-1.31,-0.86,3.9,4.7,-0.9,-0.29,0.02
3262,Dominic Thompson,eng ENG,DF,Brentford,eng Premier League,21.0,2000.0,2,146.0,73.0,4.3,1.6,2,73.0,0,0,,11,0.0,0.0,3.0,-3.0,-1.85,-1.71,0.8,1.7,-0.9,-0.55,-0.51
3263,Morten Thorsby,no NOR,CC,Sampdoria,it Serie A,25.0,1996.0,35,2943.0,84.0,86.1,32.7,35,84.0,25,0,,0,0.91,41.0,58.0,-17.0,-0.52,-0.52,31.0,49.1,-18.1,-0.55,-0.31
3264,Thuler,br BRA,DF,Montpellier,fr Ligue 1,22.0,1999.0,16,855.0,53.0,25.0,9.5,10,77.0,5,6,15.0,16,1.25,13.0,19.0,-6.0,-0.63,-0.42,9.3,16.0,-6.7,-0.71,-0.44
3265,Khéphren Thuram,fr FRA,CC,Nice,fr Ligue 1,20.0,2001.0,36,1901.0,53.0,55.6,21.1,20,82.0,9,16,17.0,1,1.69,23.0,19.0,4.0,0.19,-0.52,30.0,18.7,11.3,0.53,0.42
3266,Marcus Thuram,fr FRA,DL,M'Gladbach,de Bundesliga,23.0,1997.0,21,979.0,47.0,32.0,10.9,9,75.0,3,12,25.0,1,1.38,15.0,28.0,-13.0,-1.2,-1.45,17.5,24.5,-6.9,-0.7,-1.03
3267,Alexis Tibidi,fr FRA,"CC,DL",Stuttgart,de Bundesliga,17.0,2003.0,13,385.0,30.0,12.6,4.3,2,70.0,0,11,22.0,5,0.54,4.0,10.0,-6.0,-1.4,-1.0,4.9,6.5,-1.6,-0.37,-0.08
3268,Cheikh Tidiane Sabaly,sn SEN,"DL,CC",Metz,fr Ligue 1,22.0,1999.0,6,150.0,25.0,4.4,1.7,2,58.0,0,4,9.0,5,1.0,4.0,2.0,2.0,1.2,2.19,1.2,2.0,-0.8,-0.47,0.43
3269,Youri Tielemans,be BEL,CC,Leicester City,eng Premier League,24.0,1997.0,32,2631.0,82.0,76.9,29.2,29,88.0,24,3,27.0,1,1.47,52.0,42.0,10.0,0.34,1.14,40.1,41.1,-1.0,-0.04,1.15
3270,Kieran Tierney,sct SCO,DF,Arsenal,eng Premier League,24.0,1997.0,22,1915.0,87.0,56.0,21.3,22,87.0,18,0,,4,1.91,33.0,21.0,12.0,0.56,0.5,33.4,22.9,10.5,0.5,0.24
3271,Steffen Tigges,de GER,"DL,CC",Dortmund,de Bundesliga,23.0,1998.0,9,112.0,12.0,3.7,1.2,0,,0,9,12.0,7,2.0,6.0,2.0,4.0,3.21,2.33,3.7,3.0,0.8,0.62,0.1
3272,Malik Tillman,us USA,"DL,CC",Bayern Munich,de Bundesliga,19.0,2002.0,4,104.0,26.0,3.4,1.2,1,74.0,0,3,10.0,13,2.25,2.0,2.0,0.0,0.0,-1.83,3.1,0.9,2.2,1.91,0.37
3273,Timothy Tillman,de GER,CC,Greuther Fürth,de Bundesliga,22.0,1999.0,29,2004.0,69.0,65.5,22.3,23,80.0,4,6,26.0,5,0.59,21.0,47.0,-26.0,-1.17,1.22,18.8,41.0,-22.2,-1.0,-0.32
3274,David Timor,es ESP,CC,Getafe,es La Liga,31.0,1989.0,7,341.0,49.0,10.0,3.8,3,75.0,1,4,29.0,8,0.29,0.0,7.0,-7.0,-1.85,-1.82,1.5,7.3,-5.8,-1.52,-1.42
3275,Mircea Ţîrlea,ro ROU,DF,Alavés,es La Liga,21.0,2000.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,3,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,-0.4,-2.63,-2.12
3276,Eljon Toci,al ALB,DL,Fiorentina,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3277,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,21.0,1999.0,36,3115.0,87.0,91.1,34.6,35,89.0,33,1,2.0,1,1.83,49.0,35.0,14.0,0.4,-0.19,51.8,39.5,12.2,0.35,0.09
3278,Umut Tohumcu,de GER,CC,Hoffenheim,de Bundesliga,16.0,2004.0,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.0,0.2,2.9,2.79
3279,Karl Toko Ekambi,cm CMR,DL,Lyon,fr Ligue 1,28.0,1992.0,30,2296.0,77.0,67.1,25.5,26,84.0,15,4,26.0,0,1.6,49.0,32.0,17.0,0.67,0.83,46.4,34.8,11.7,0.46,0.4
3280,Corentin Tolisso,fr FRA,CC,Bayern Munich,de Bundesliga,26.0,1994.0,15,703.0,47.0,23.0,7.8,8,68.0,2,7,23.0,4,2.67,25.0,9.0,16.0,2.05,0.37,24.5,8.2,16.3,2.09,0.7
3281,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,26.0,1994.0,20,1399.0,70.0,40.9,15.5,15,84.0,12,5,28.0,5,1.25,30.0,25.0,5.0,0.32,0.63,26.6,24.7,1.9,0.12,0.68
3282,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30.0,1990.0,20,1438.0,72.0,42.0,16.0,16,84.0,12,4,26.0,1,1.8,33.0,22.0,11.0,0.69,0.42,27.2,18.7,8.5,0.53,0.13
3283,Raúl de Tomás,es ESP,DL,Espanyol,es La Liga,26.0,1994.0,34,2914.0,86.0,85.2,32.4,33,87.0,19,1,45.0,0,1.21,37.0,44.0,-7.0,-0.22,0.85,32.8,42.8,-10.0,-0.31,0.49
3284,Tiago Tomás,pt POR,DL,Stuttgart,de Bundesliga,19.0,2002.0,14,1075.0,77.0,35.1,11.9,13,82.0,6,1,10.0,0,1.07,15.0,19.0,-4.0,-0.33,0.3,19.4,18.0,1.4,0.12,0.64
3285,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,22.0,1998.0,21,1679.0,80.0,49.1,18.7,20,84.0,16,1,1.0,1,1.95,30.0,20.0,10.0,0.54,0.38,27.4,22.1,5.3,0.28,-0.21
3286,Takehiro Tomiyasu,jp JPN,DF,Bologna,it Serie A,22.0,1998.0,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,0,1.0,0.0,0.0,0.0,0.0,0.29,0.1,0.1,0.0,0.08,0.29
3287,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,32.0,1989.0,8,547.0,68.0,16.0,6.1,6,88.0,5,2,9.0,19,1.0,6.0,11.0,-5.0,-0.82,-1.1,6.1,7.3,-1.2,-0.19,-0.4
3288,Jonathan Tomkinson,us USA,DF,Norwich City,eng Premier League,19.0,2002.0,0,,,,,0,,0,0,,6,,,,,,,,,,,
3289,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,23.0,1997.0,31,2718.0,88.0,79.5,30.2,30,90.0,28,1,32.0,1,2.45,56.0,20.0,36.0,1.19,0.94,45.7,28.8,16.9,0.56,-0.32
3290,Sandro Tonali,it ITA,CC,Milan,it Serie A,21.0,2000.0,36,2600.0,72.0,76.0,28.9,31,80.0,18,5,22.0,1,2.31,54.0,18.0,36.0,1.25,1.03,46.1,23.6,22.5,0.78,0.64
3291,Lorenzo Tonelli,it ITA,DF,Sampdoria,it Serie A,31.0,1990.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3292,Lorenzo Tonelli,it ITA,DF,Empoli,it Serie A,31.0,1990.0,14,870.0,62.0,25.4,9.7,8,82.0,7,6,36.0,11,1.21,14.0,19.0,-5.0,-0.52,0.01,13.3,18.8,-5.5,-0.57,-0.02
3293,Ivan Toney,eng ENG,DL,Brentford,eng Premier League,25.0,1996.0,33,2909.0,88.0,85.1,32.3,32,90.0,32,1,29.0,0,1.24,43.0,47.0,-4.0,-0.12,0.58,40.5,40.9,-0.4,-0.01,0.39
3294,Giacomo Toniolo,it ITA,PO,Hellas Verona,it Serie A,17.0,2004.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3295,Ernesto Torregrossa,ve VEN,DL,Sampdoria,it Serie A,29.0,1992.0,10,116.0,12.0,3.4,1.3,0,,0,10,12.0,4,0.5,2.0,3.0,-1.0,-0.78,-0.34,1.5,2.8,-1.3,-1.0,-0.51
3296,Lucas Torreira,uy URU,CC,Fiorentina,it Serie A,25.0,1996.0,31,2195.0,71.0,64.2,24.4,26,81.0,12,5,20.0,3,1.52,42.0,32.0,10.0,0.41,0.56,45.3,23.9,21.4,0.88,1.02
3297,Raúl Torrente,es ESP,DF,Granada,es La Liga,19.0,2001.0,18,1282.0,71.0,37.5,14.2,15,80.0,12,3,27.0,11,0.94,15.0,20.0,-5.0,-0.35,0.15,15.2,22.2,-7.1,-0.5,0.14
3298,Ferrán Torres,es ESP,DL,Manchester City,eng Premier League,21.0,2000.0,4,303.0,76.0,8.9,3.4,4,76.0,2,0,,3,2.25,8.0,1.0,7.0,2.08,0.17,9.0,1.5,7.5,2.23,0.59
3299,Ferrán Torres,es ESP,DL,Barcelona,es La Liga,21.0,2000.0,18,1412.0,78.0,41.3,15.7,17,80.0,10,1,45.0,0,2.28,31.0,11.0,20.0,1.27,0.83,25.9,14.9,11.0,0.7,-0.1
3300,Óliver Torres,es ESP,"CC,DL",Sevilla,es La Liga,26.0,1994.0,26,1008.0,39.0,29.5,11.2,11,64.0,1,15,20.0,3,1.85,19.0,16.0,3.0,0.27,-0.48,11.4,13.6,-2.2,-0.2,-0.49
3301,Pau Torres,es ESP,DF,Villarreal,es La Liga,24.0,1997.0,33,2855.0,87.0,83.5,31.7,33,87.0,30,0,,1,1.58,54.0,33.0,21.0,0.66,-0.13,54.5,37.2,17.3,0.55,0.22
3302,Roberto Torres,es ESP,"CC,DL",Osasuna,es La Liga,32.0,1989.0,28,809.0,29.0,23.7,9.0,6,76.0,0,22,16.0,10,0.96,10.0,14.0,-4.0,-0.44,-0.1,10.0,12.1,-2.1,-0.23,0.03
3303,Lucas Torró,es ESP,CC,Osasuna,es La Liga,27.0,1994.0,33,2725.0,83.0,79.7,30.3,32,85.0,22,1,18.0,2,1.3,27.0,36.0,-9.0,-0.3,0.35,28.0,30.9,-2.9,-0.09,0.78
3304,Jordan Torunarigha,de GER,DF,Hertha BSC,de Bundesliga,23.0,1997.0,7,483.0,69.0,15.8,5.4,6,79.0,4,1,7.0,5,1.29,8.0,9.0,-1.0,-0.19,0.97,5.0,7.2,-2.2,-0.4,0.25
3305,Cenk Tosun,tr TUR,CC,Everton,eng Premier League,30.0,1991.0,1,7.0,7.0,0.2,0.1,0,,0,1,7.0,7,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.2,0.57
3306,Abdoulaye Touré,fr FRA,CC,Genoa,it Serie A,27.0,1994.0,8,430.0,54.0,12.6,4.8,6,67.0,1,2,14.0,10,0.75,4.0,9.0,-5.0,-1.05,-0.2,3.3,7.9,-4.6,-0.96,-0.59
3307,Almamy Touré,ml MLI,"DF,CC",Eint Frankfurt,de Bundesliga,25.0,1996.0,10,506.0,51.0,16.5,5.6,5,68.0,1,5,33.0,14,1.5,6.0,8.0,-2.0,-0.36,-0.29,8.9,10.8,-1.9,-0.34,-0.22
3308,Lucas Tousart,fr FRA,CC,Hertha BSC,de Bundesliga,24.0,1997.0,30,1962.0,65.0,64.1,21.8,22,86.0,18,8,9.0,1,0.9,23.0,58.0,-35.0,-1.61,-1.69,20.5,40.6,-20.1,-0.92,-0.85
3309,Yoann Touzghar,tn TUN,DL,Troyes,fr Ligue 1,34.0,1986.0,28,1457.0,52.0,42.6,16.2,16,72.0,1,12,26.0,1,0.93,15.0,23.0,-8.0,-0.49,-0.13,15.1,20.1,-5.0,-0.31,-0.01
3310,Andros Townsend,eng ENG,"CC,DL",Everton,eng Premier League,30.0,1991.0,21,1455.0,69.0,42.5,16.2,17,82.0,11,4,15.0,4,1.0,14.0,30.0,-16.0,-0.99,-0.67,16.2,23.5,-7.4,-0.45,-0.14
3311,Lisandru Tramoni,fr FRA,DL,Cagliari,it Serie A,18.0,2003.0,0,,,,,0,,0,0,,1,,,,,,,,,,,
3312,Adama Traoré,es ESP,"DL,CC",Wolves,eng Premier League,25.0,1996.0,20,1067.0,53.0,31.2,11.9,10,85.0,5,10,22.0,1,1.55,9.0,10.0,-1.0,-0.08,0.07,13.5,16.3,-2.8,-0.24,0.4
3313,Adama Traoré,es ESP,DL,Barcelona,es La Liga,25.0,1996.0,11,382.0,35.0,11.2,4.2,4,72.0,1,7,14.0,6,2.0,12.0,7.0,5.0,1.18,0.44,8.3,4.0,4.3,1.02,0.28
3314,Amadou Traore,fr FRA,DL,Bordeaux,fr Ligue 1,19.0,2002.0,1,19.0,19.0,0.6,0.2,0,,0,1,19.0,1,0.0,0.0,2.0,-2.0,-9.47,-8.49,0.0,1.4,-1.4,-6.53,-5.99
3315,Bertrand Traoré,bf BFA,"CC,DL",Aston Villa,eng Premier League,25.0,1995.0,9,220.0,24.0,6.4,2.4,1,79.0,0,8,18.0,10,0.44,2.0,3.0,-1.0,-0.41,-0.38,3.1,3.1,0.0,0.0,0.14
3316,Boubacar Traoré,ml MLI,CC,Metz,fr Ligue 1,19.0,2001.0,27,1726.0,64.0,50.5,19.2,17,86.0,14,10,27.0,6,0.81,14.0,31.0,-17.0,-0.89,0.02,15.7,32.2,-16.6,-0.86,0.03
3317,Charles Traore,ml MLI,DF,Nantes,fr Ligue 1,29.0,1992.0,16,718.0,45.0,21.0,8.0,7,88.0,5,9,11.0,7,1.5,11.0,10.0,1.0,0.13,-0.07,10.1,8.4,1.7,0.21,0.5
3318,Hamari Traoré,ml MLI,DF,Rennes,fr Ligue 1,29.0,1992.0,33,2890.0,88.0,84.5,32.1,33,88.0,25,0,,2,1.73,62.0,36.0,26.0,0.81,-1.91,50.5,38.1,12.5,0.39,-0.86
3319,Ismaël Traoré,ci CIV,DF,Angers,fr Ligue 1,34.0,1986.0,37,3215.0,87.0,94.0,35.7,36,89.0,35,1,2.0,0,1.08,41.0,51.0,-10.0,-0.28,0.16,43.0,45.8,-2.8,-0.08,0.26
3320,Kevin Trapp,de GER,PO,Eint Frankfurt,de Bundesliga,31.0,1990.0,32,2880.0,90.0,94.1,32.0,32,90.0,32,0,,0,1.28,44.0,46.0,-2.0,-0.06,0.94,38.5,44.9,-6.4,-0.2,-0.73
3321,Miguel Trauco,pe PER,"DF,CC",Saint-Étienne,fr Ligue 1,28.0,1992.0,17,1112.0,65.0,32.5,12.4,12,80.0,7,5,31.0,5,0.71,11.0,25.0,-14.0,-1.13,-0.31,12.2,22.8,-10.6,-0.86,-0.49
3322,Óscar Trejo,ar ARG,CC,Rayo Vallecano,es La Liga,33.0,1988.0,32,2007.0,63.0,58.7,22.3,24,72.0,2,8,36.0,1,1.16,23.0,21.0,2.0,0.09,0.92,23.4,24.5,-1.1,-0.05,0.23
3323,Trézéguet,eg EGY,DL,Aston Villa,eng Premier League,26.0,1994.0,1,11.0,11.0,0.3,0.1,0,,0,1,11.0,3,0.0,0.0,1.0,-1.0,-8.18,-8.16,0.4,0.3,0.1,0.66,0.79
3324,Manu Trigueros,es ESP,"CC,DL",Villarreal,es La Liga,29.0,1991.0,35,2178.0,62.0,63.7,24.2,27,74.0,6,8,21.0,1,1.69,51.0,22.0,29.0,1.2,1.42,45.6,26.4,19.2,0.79,0.78
