RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,PJ2019-2020,Titular2019-2020,Mín2019-2020,90 s2019-2020,Gls.2019-2020,Ass2019-2020,G+A2019-2020,G-TP2019-2020,TP2019-2020,TPint2019-2020,TA2019-2020,TR2019-2020,xG2019-2020,npxG2019-2020,xAG2019-2020,npxG+xAG2019-2020,PrgC2019-2020,PrgP2019-2020,PrgR2019-2020,Gls..12019-2020,Ast2019-2020,G+A.12019-2020,G-TP.12019-2020,G+A-TP2019-2020,xG.12019-2020,xAG.12019-2020,xG+xAG2019-2020,npxG.12019-2020,npxG+xAG.12019-2020
1178,Reece James,eng ENG,DF,Chelsea,eng Premier League,19,1999,24,16,1515,16.8,0,2,2,0,0,0,1,0,0.8,0.8,2.7,3.5,43.0,98.0,115.0,0.0,0.12,0.12,0.0,0.12,0.04,0.16,0.21,0.04,0.21
1179,Marko Janković,me MNE,"DL,DF",SPAL,it Serie A,24,1995,6,1,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.14,0.05,0.14
1180,Jakub Jankto,cz CZE,"CC,DL",Sampdoria,it Serie A,23,1996,30,25,2095,23.3,2,4,6,2,0,0,8,0,2.5,2.5,3.7,6.2,49.0,65.0,140.0,0.09,0.17,0.26,0.09,0.26,0.11,0.16,0.27,0.11,0.27
1181,Daryl Janmaat,nl NED,DF,Watford,eng Premier League,30,1989,8,7,607,6.7,0,1,1,0,0,0,1,0,0.3,0.3,0.5,0.8,15.0,29.0,30.0,0.0,0.15,0.15,0.0,0.15,0.04,0.07,0.11,0.04,0.11
1182,Laurent Jans,lu LUX,DF,Paderborn 07,de Bundesliga,26,1992,22,19,1571,17.5,0,1,1,0,0,0,2,0,0.2,0.2,0.8,1.0,37.0,61.0,30.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06
1183,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,29,1990,17,11,1012,11.2,0,0,0,0,0,0,6,0,0.5,0.5,1.0,1.5,10.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13
1184,Adnan Januzaj,be BEL,"DL,CC",Real Sociedad,es La Liga,24,1995,24,13,1167,13.0,3,3,6,3,0,0,3,0,1.9,1.9,3.0,5.0,62.0,57.0,133.0,0.23,0.23,0.46,0.23,0.46,0.15,0.23,0.38,0.15,0.38
1185,Rune Jarstein,no NOR,PO,Hertha BSC,de Bundesliga,34,1984,29,29,2547,28.3,0,0,0,0,0,0,1,1,0.0,0.0,0.3,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
1186,Jason,es ESP,CC,Getafe,es La Liga,25,1994,20,14,1175,13.1,1,4,5,1,0,0,5,0,1.5,1.5,2.0,3.4,23.0,28.0,74.0,0.08,0.31,0.38,0.08,0.38,0.11,0.15,0.26,0.11,0.26
1187,Dennis Jastrzembski,pl POL,"CC,DL",Paderborn 07,de Bundesliga,19,2000,6,1,177,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,7.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.24,0.17,0.24
1188,Corentin Jean,fr FRA,DF,Toulouse,fr Ligue 1,24,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,Benjamin Jeannot,fr FRA,"CC,DL",Dijon,fr Ligue 1,27,1992,2,2,167,1.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
1190,Tin Jedvaj,hr CRO,DF,Augsburg,de Bundesliga,23,1995,31,30,2638,29.3,2,0,2,2,0,0,6,0,1.8,1.8,0.2,2.1,19.0,63.0,12.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
1191,Jemerson,br BRA,"DF,CC",Monaco,fr Ligue 1,26,1992,13,13,1056,11.7,0,0,0,0,0,0,2,1,0.0,0.0,0.5,0.5,11.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
1192,Fredrik Jensen,fi FIN,"CC,DL",Augsburg,de Bundesliga,21,1997,10,5,457,5.1,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,8.0,9.0,22.0,0.2,0.0,0.2,0.2,0.2,0.14,0.06,0.2,0.14,0.2
1193,Jesé,es ESP,DL,Paris S-G,fr Ligue 1,26,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,Gabriel Jesus,br BRA,DL,Manchester City,eng Premier League,22,1997,34,21,2030,22.6,14,7,21,14,0,1,3,0,18.2,17.4,3.2,20.6,55.0,37.0,203.0,0.62,0.31,0.93,0.62,0.93,0.81,0.14,0.95,0.77,0.91
1195,Juan Jesus,br BRA,DF,Roma,it Serie A,28,1991,4,1,139,1.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,Raúl Jiménez,mx MEX,DL,Wolves,eng Premier League,28,1991,38,37,3236,36.0,17,6,23,13,4,4,3,0,16.6,13.4,7.0,20.4,89.0,102.0,223.0,0.47,0.17,0.64,0.36,0.53,0.46,0.19,0.65,0.37,0.57
3117,João Pedro,br BRA,"DL,CC",Watford,eng Premier League,17,2001,39,35,3176,35.3,18,4,22,14,4,6,6,0,13.7,8.9,3.2,12.1,51.0,66.0,199.0,0.51,0.11,0.63,0.4,0.51,0.5700000000000001,0.09,0.6599999999999999,0.44,0.53
1198,Joaquín,es ESP,"CC,DL",Betis,es La Liga,38,1981,34,25,2060,22.9,8,3,11,6,2,3,4,0,6.0,3.7,5.6,9.2,90.0,140.0,178.0,0.35,0.13,0.48,0.26,0.39,0.26,0.24,0.51,0.16,0.4
1199,Joelinton,br BRA,DL,Newcastle Utd,eng Premier League,22,1996,38,32,2683,29.8,2,2,4,2,0,0,7,0,5.5,5.5,2.9,8.3,47.0,56.0,133.0,0.07,0.07,0.13,0.07,0.13,0.18,0.1,0.28,0.18,0.28
1200,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,19,2000,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
1201,Fabian Johnson,us USA,"CC,DF",M'Gladbach,de Bundesliga,31,1987,6,3,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,6.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19
1202,Curtis Jones,eng ENG,CC,Liverpool,eng Premier League,18,2001,6,1,126,1.4,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,4.0,9.0,7.0,0.71,0.0,0.71,0.71,0.71,0.32,0.0,0.32,0.32,0.32
1203,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,27,1992,2,2,135,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
1204,Frenkie de Jong,nl NED,CC,Barcelona,es La Liga,22,1997,29,24,2115,23.5,2,2,4,2,0,0,3,1,1.3,1.3,2.4,3.7,77.0,146.0,82.0,0.09,0.09,0.17,0.09,0.17,0.06,0.1,0.16,0.06,0.16
1205,Luuk de Jong,nl NED,DL,Sevilla,es La Liga,28,1990,35,24,2059,22.9,6,1,7,6,0,0,2,0,9.5,9.5,3.3,12.8,15.0,42.0,109.0,0.26,0.04,0.31,0.26,0.31,0.42,0.14,0.56,0.42,0.56
1206,Jony,es ESP,"DF,DL",Lazio,it Serie A,28,1991,24,14,1177,13.1,0,1,1,0,0,0,4,0,0.3,0.3,1.8,2.2,33.0,28.0,110.0,0.0,0.08,0.08,0.0,0.08,0.03,0.14,0.17,0.03,0.17
1207,Joan Jordán,es ESP,CC,Sevilla,es La Liga,25,1994,34,27,2254,25.0,2,2,4,2,0,0,7,0,1.9,1.9,3.4,5.3,40.0,184.0,82.0,0.08,0.08,0.16,0.08,0.16,0.08,0.13,0.21,0.08,0.21
1208,Bruno Jordão,pt POR,DL,Wolves,eng Premier League,20,1998,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.82,0.0,0.82
1209,Jorginho,it ITA,CC,Chelsea,eng Premier League,27,1991,31,27,2379,26.4,4,2,6,1,3,3,10,0,3.2,0.9,2.8,3.7,24.0,218.0,29.0,0.15,0.08,0.23,0.04,0.11,0.12,0.11,0.23,0.03,0.14
1210,Jesse Joronen,fi FIN,PO,Brescia,it Serie A,26,1993,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,Willian José,br BRA,DL,Real Sociedad,es La Liga,27,1991,37,24,2011,22.3,11,1,12,11,0,0,4,0,10.7,10.7,1.9,12.6,16.0,41.0,127.0,0.49,0.04,0.54,0.49,0.54,0.48,0.08,0.56,0.48,0.56
1212,Joselu,es ESP,DL,Alavés,es La Liga,29,1990,36,31,2782,30.9,11,2,13,10,1,1,6,0,11.7,11.0,2.0,13.0,13.0,79.0,117.0,0.36,0.06,0.42,0.32,0.39,0.38,0.06,0.44,0.36,0.42
1213,Jota,es ESP,"DL,CC",Aston Villa,eng Premier League,28,1991,10,4,335,3.7,0,1,1,0,0,0,0,0,0.3,0.3,0.6,0.9,10.0,14.0,23.0,0.0,0.27,0.27,0.0,0.27,0.08,0.15,0.23,0.08,0.23
1214,Diogo Jota,pt POR,DL,Wolves,eng Premier League,22,1996,34,27,2284,25.4,7,1,8,7,0,0,4,0,11.5,11.5,2.7,14.2,131.0,68.0,200.0,0.28,0.04,0.32,0.28,0.32,0.45,0.11,0.56,0.45,0.56
1215,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,23,1996,9,5,573,6.4,0,1,1,0,0,0,4,0,0.0,0.0,0.3,0.3,4.0,27.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.04,0.04,0.0,0.04
1216,Dejan Joveljić,rs SRB,DL,Eint Frankfurt,de Bundesliga,19,1999,4,2,150,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Stevan Jovetić,me MNE,"DL,CC",Monaco,fr Ligue 1,29,1989,9,5,473,5.3,2,0,2,2,0,0,2,1,1.3,1.3,0.4,1.7,18.0,26.0,44.0,0.38,0.0,0.38,0.38,0.38,0.26,0.07,0.33,0.26,0.33
1218,Luka Jović,rs SRB,DL,Real Madrid,es La Liga,21,1997,17,4,430,4.8,2,1,3,2,0,0,2,0,2.4,2.4,1.4,3.8,4.0,13.0,27.0,0.42,0.21,0.63,0.42,0.63,0.51,0.29,0.8,0.51,0.8
1219,Juanmi,es ESP,"DL,CC",Betis,es La Liga,26,1993,8,2,264,2.9,1,0,1,1,0,0,2,1,1.5,1.5,0.1,1.6,3.0,2.0,13.0,0.34,0.0,0.34,0.34,0.34,0.52,0.02,0.54,0.52,0.54
1220,David Juncà,es ESP,DF,Celta Vigo,es La Liga,25,1993,3,3,258,2.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,Lago Junior,ci CIV,"CC,DL",Mallorca,es La Liga,28,1990,35,24,2188,24.3,4,0,4,1,3,3,3,0,6.2,3.8,1.3,5.1,103.0,48.0,193.0,0.16,0.0,0.16,0.04,0.04,0.25,0.05,0.31,0.16,0.21
1222,Hamed Junior Traorè,ci CIV,"CC,DL",Sassuolo,it Serie A,19,2000,31,20,1570,17.4,4,1,5,4,0,0,3,0,5.2,5.2,1.9,7.1,67.0,89.0,110.0,0.23,0.06,0.29,0.23,0.29,0.3,0.11,0.41,0.3,0.41
1223,Vinicius Júnior,br BRA,"DL,CC",Real Madrid,es La Liga,19,2000,29,12,1364,15.2,3,1,4,3,0,0,4,0,4.3,4.3,3.4,7.7,110.0,31.0,224.0,0.2,0.07,0.26,0.2,0.26,0.28,0.22,0.51,0.28,0.51
1224,James Justin,eng ENG,"DF,CC",Leicester City,eng Premier League,21,1998,13,11,1012,11.2,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,30.0,56.0,59.0,0.0,0.09,0.09,0.0,0.09,0.03,0.09,0.11,0.03,0.11
1225,Musa Juwara,gm GAM,"DL,CC",Bologna,it Serie A,17,2001,7,1,153,1.7,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.4,17.0,9.0,20.0,0.59,0.0,0.59,0.59,0.59,0.16,0.09,0.25,0.16,0.25
1226,Mathias Jørgensen,dk DEN,DF,Düsseldorf,de Bundesliga,29,1990,9,5,498,5.5,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0.0,6.0,0.0,0.0,0.18,0.18,0.0,0.18,0.0,0.04,0.04,0.0,0.04
1227,Ozan Kabak,tr TUR,DF,Schalke 04,de Bundesliga,19,2000,26,21,1777,19.7,3,1,4,3,0,0,4,0,1.8,1.8,0.5,2.3,13.0,62.0,2.0,0.15,0.05,0.2,0.15,0.2,0.09,0.03,0.11,0.09,0.11
1228,Christian Kabasele,be BEL,DF,Watford,eng Premier League,28,1991,27,26,2250,25.0,0,2,2,0,0,0,3,2,0.9,0.9,0.9,1.8,1.0,36.0,0.0,0.0,0.08,0.08,0.0,0.08,0.04,0.03,0.07,0.04,0.07
1229,Abdoul Kader Bamba,fr FRA,"DL,CC",Nantes,fr Ligue 1,25,1994,27,16,1468,16.3,1,3,4,1,0,0,5,0,2.0,2.0,5.0,7.0,82.0,58.0,137.0,0.06,0.18,0.25,0.06,0.25,0.12,0.31,0.43,0.12,0.43
1230,Pavel Kadeřábek,cz CZE,"DF,DL",Hoffenheim,de Bundesliga,27,1992,30,28,2474,27.5,2,7,9,2,0,0,2,0,2.8,2.8,5.1,7.9,44.0,87.0,176.0,0.07,0.25,0.33,0.07,0.33,0.1,0.19,0.29,0.1,0.29
1231,Florian Kainz,at AUT,"DL,CC",Köln,de Bundesliga,26,1992,28,16,1561,17.3,5,6,11,4,1,1,5,0,4.2,3.4,6.8,10.2,54.0,91.0,112.0,0.29,0.35,0.63,0.23,0.58,0.24,0.39,0.64,0.2,0.59
1232,Gaël Kakuta,cd COD,"CC,DL",Amiens,fr Ligue 1,28,1991,24,23,2001,22.2,2,5,7,2,0,0,4,0,2.8,2.8,2.6,5.5,63.0,101.0,155.0,0.09,0.22,0.31,0.09,0.31,0.13,0.12,0.25,0.13,0.25
1233,Lovre Kalinić,hr CRO,PO,Toulouse,fr Ligue 1,29,1990,4,4,305,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,Nikola Kalinić,hr CRO,DL,Roma,it Serie A,31,1988,15,6,571,6.3,5,1,6,5,0,0,1,0,5.7,5.7,0.6,6.3,4.0,13.0,42.0,0.79,0.16,0.95,0.79,0.95,0.9,0.09,0.99,0.9,0.99
1235,Salomon Kalou,ci CIV,"DL,CC",Hertha BSC,de Bundesliga,33,1985,5,1,146,1.6,1,0,1,1,0,0,0,0,1.1,1.1,0.6,1.7,2.0,7.0,17.0,0.62,0.0,0.62,0.62,0.62,0.65,0.38,1.03,0.65,1.03
1236,Samuel Kalu,ng NGA,"DF,DL",Bordeaux,fr Ligue 1,21,1997,20,15,1357,15.1,1,1,2,1,0,0,4,0,2.7,2.7,1.4,4.1,54.0,44.0,130.0,0.07,0.07,0.13,0.07,0.13,0.18,0.09,0.27,0.18,0.27
1237,Daichi Kamada,jp JPN,"CC,DL",Eint Frankfurt,de Bundesliga,22,1996,28,22,1969,21.9,2,4,6,2,0,0,5,0,6.7,6.7,4.0,10.6,63.0,119.0,138.0,0.09,0.18,0.27,0.09,0.27,0.31,0.18,0.49,0.31,0.49
1238,François Kamano,gn GUI,"DF,CC",Bordeaux,fr Ligue 1,23,1996,11,7,648,7.2,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.1,31.0,18.0,69.0,0.14,0.0,0.14,0.14,0.14,0.1,0.05,0.15,0.1,0.15
1239,Boubacar Kamara,fr FRA,"DF,CC",Marseille,fr Ligue 1,19,1999,24,24,2139,23.8,1,2,3,1,0,0,7,1,0.8,0.8,0.3,1.0,9.0,87.0,3.0,0.04,0.08,0.13,0.04,0.13,0.03,0.01,0.04,0.03,0.04
1240,Hassane Kamara,ci CIV,"DF,DL",Reims,fr Ligue 1,25,1994,23,18,1709,19.0,2,0,2,2,0,0,5,0,1.9,1.9,0.6,2.5,85.0,81.0,82.0,0.11,0.0,0.11,0.11,0.11,0.1,0.03,0.13,0.1,0.13
1241,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,28,1990,11,8,675,7.5,2,2,4,2,0,0,1,0,0.3,0.3,2.5,2.8,14.0,50.0,22.0,0.27,0.27,0.53,0.27,0.53,0.04,0.33,0.37,0.04,0.37
1242,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,26,1993,29,29,2587,28.7,18,2,20,16,2,2,4,0,12.5,10.9,3.3,14.2,46.0,76.0,174.0,0.63,0.07,0.7,0.56,0.63,0.43,0.11,0.55,0.38,0.49
1243,Lee Kang-in,kr KOR,"CC,DL",Valencia,es La Liga,18,2001,17,3,454,5.0,2,0,2,2,0,0,1,2,0.9,0.9,0.4,1.3,11.0,21.0,28.0,0.4,0.0,0.4,0.4,0.4,0.18,0.07,0.25,0.18,0.25
1244,Wilfried Kanga,ci CIV,DL,Angers,fr Ligue 1,21,1998,4,0,68,0.8,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.51,0.15,0.67,0.51,0.67
1245,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,28,1991,22,20,1732,19.2,3,0,3,3,0,0,4,0,1.4,1.4,1.5,2.9,41.0,132.0,63.0,0.16,0.0,0.16,0.16,0.16,0.07,0.08,0.15,0.07,0.15
1246,Stefanos Kapino,gr GRE,PO,Werder Bremen,de Bundesliga,25,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247,Wilfrid Kaptoum,cm CMR,CC,Betis,es La Liga,23,1996,5,2,194,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05
1248,Kenan Karaman,tr TUR,"DL,CC",Düsseldorf,de Bundesliga,25,1994,20,16,1354,15.0,6,1,7,6,0,0,4,0,4.0,4.0,2.0,6.0,23.0,25.0,125.0,0.4,0.07,0.47,0.4,0.47,0.27,0.13,0.4,0.27,0.4
1249,Yann Karamoh,fr FRA,"DL,CC",Parma,it Serie A,21,1998,14,5,573,6.4,1,1,2,1,0,0,0,0,0.6,0.6,1.2,1.8,13.0,15.0,35.0,0.16,0.16,0.31,0.16,0.31,0.1,0.19,0.29,0.1,0.29
1250,Mamoudou Karamoko,fr FRA,CC,Wolfsburg,de Bundesliga,19,1999,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,Florian Kastenmeier,de GER,PO,Düsseldorf,de Bundesliga,22,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
1252,Noah Katterbach,de GER,DF,Köln,de Bundesliga,18,2001,18,16,1316,14.6,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.5,28.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
1253,Moise Kean,it ITA,DL,Everton,eng Premier League,19,2000,29,6,852,9.5,2,2,4,2,0,0,1,0,4.0,4.0,2.0,6.0,26.0,12.0,60.0,0.21,0.21,0.42,0.21,0.42,0.42,0.21,0.63,0.42,0.63
1254,Michael Keane,eng ENG,DF,Everton,eng Premier League,26,1993,31,28,2559,28.4,2,0,2,2,0,0,3,0,1.9,1.9,0.7,2.5,9.0,84.0,3.0,0.07,0.0,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09
1255,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,22,1996,7,5,480,5.3,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,13.0,26.0,5.0,0.19,0.0,0.19,0.19,0.19,0.08,0.08,0.16,0.08,0.16
1256,Jules Keita,gn GUI,"CC,DL",Dijon,fr Ligue 1,21,1998,3,1,158,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,10.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.22,0.31,0.09,0.31
1257,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,24,1995,18,9,815,9.1,2,3,5,2,0,0,1,0,1.6,1.6,2.7,4.4,35.0,69.0,36.0,0.22,0.33,0.55,0.22,0.55,0.18,0.3,0.48,0.18,0.48
1258,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,19,2000,3,2,174,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14
1259,Lloyd Kelly,eng ENG,DF,Bournemouth,eng Premier League,20,1998,8,7,639,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.0,0.05
1260,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,29,1990,19,17,1549,17.2,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,6.0,35.0,14.0,0.0,0.06,0.06,0.0,0.06,0.0,0.05,0.05,0.0,0.05
1261,Kenedy,br BRA,CC,Getafe,es La Liga,23,1996,19,3,586,6.5,1,3,4,1,0,0,2,0,0.9,0.9,1.8,2.7,20.0,13.0,59.0,0.15,0.46,0.61,0.15,0.61,0.14,0.27,0.41,0.14,0.41
1262,Jonjoe Kenny,eng ENG,DF,Schalke 04,de Bundesliga,22,1997,31,31,2717,30.2,2,3,5,2,0,0,5,0,1.3,1.3,1.4,2.7,40.0,136.0,125.0,0.07,0.1,0.17,0.07,0.17,0.04,0.05,0.09,0.04,0.09
1263,Franck Kessié,ci CIV,CC,Milan,it Serie A,22,1996,35,33,2904,32.3,4,1,5,2,2,2,3,0,4.6,3.0,2.6,5.6,52.0,173.0,84.0,0.12,0.03,0.15,0.06,0.09,0.14,0.08,0.22,0.09,0.17
1264,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Marseille,fr Ligue 1,24,1995,7,0,106,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.28,0.17,0.28
1265,Wahbi Khazri,tn TUN,"DL,CC",Saint-Étienne,fr Ligue 1,28,1991,16,13,1149,12.8,3,2,5,2,1,1,4,0,3.8,3.0,1.5,4.5,39.0,36.0,98.0,0.23,0.16,0.39,0.16,0.31,0.3,0.12,0.42,0.24,0.35
1266,Rani Khedira,de GER,CC,Augsburg,de Bundesliga,25,1994,32,32,2649,29.4,0,2,2,0,0,0,8,0,0.5,0.5,1.7,2.2,8.0,68.0,27.0,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08
1267,Sami Khedira,de GER,CC,Juventus,it Serie A,32,1987,12,9,681,7.6,0,1,1,0,0,0,3,0,1.2,1.2,0.8,2.0,6.0,23.0,42.0,0.0,0.13,0.13,0.0,0.13,0.16,0.1,0.27,0.16,0.27
1268,Kiké,es ESP,DL,Eibar,es La Liga,29,1989,27,20,1767,19.6,5,1,6,5,0,0,2,0,6.0,6.0,1.0,7.0,20.0,30.0,124.0,0.25,0.05,0.31,0.25,0.31,0.3,0.05,0.35,0.3,0.35
1269,Luca Kilian,de GER,DF,Paderborn 07,de Bundesliga,19,1999,15,14,1261,14.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,4.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
1270,Max Kilman,eng ENG,DF,Wolves,eng Premier League,22,1997,3,2,185,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,Joshua Kimmich,de GER,"CC,DF",Bayern Munich,de Bundesliga,24,1995,33,32,2818,31.3,4,7,11,4,0,0,7,0,1.2,1.2,8.3,9.5,57.0,310.0,106.0,0.13,0.22,0.35,0.13,0.35,0.04,0.27,0.3,0.04,0.3
1272,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,23,1995,16,14,1225,13.6,0,0,0,0,0,0,6,0,0.7,0.7,0.0,0.7,6.0,58.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
1273,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,27,1992,26,24,2011,22.3,6,4,10,3,3,3,0,0,6.5,4.1,4.1,8.2,60.0,46.0,151.0,0.27,0.18,0.45,0.13,0.31,0.29,0.18,0.47,0.18,0.37
2549,Simon Kjær,dk DEN,DF,Atalanta,it Serie A,30,1989,20,18,1532,17.0,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
1276,Davy Klaassen,nl NED,CC,Werder Bremen,de Bundesliga,26,1993,33,33,2936,32.6,7,5,12,6,1,3,7,0,7.2,4.9,3.0,7.8,27.0,139.0,92.0,0.21,0.15,0.37,0.18,0.34,0.22,0.09,0.31,0.15,0.24
1277,Felix Klaus,de GER,"CC,DL",Wolfsburg,de Bundesliga,26,1992,23,6,670,7.4,0,1,1,0,0,0,0,1,2.4,2.4,1.7,4.1,27.0,17.0,64.0,0.0,0.13,0.13,0.0,0.13,0.32,0.23,0.55,0.32,0.55
1278,Ragnar Klavan,ee EST,DF,Cagliari,it Serie A,33,1985,31,26,2354,26.2,0,0,0,0,0,0,4,0,0.2,0.2,1.1,1.3,16.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
1279,Timm Klose,ch SUI,DF,Norwich City,eng Premier League,31,1988,7,7,585,6.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
