RL2019-2020,Jugador2019-2020,País2019-2020,Posc2019-2020,Equipo2019-2020,Comp2019-2020,Edad2019-2020,Nacimiento2019-2020,90 s2019-2020,Cmp2019-2020,Int.2019-2020,% Cmp2019-2020,Dist. tot.2019-2020,Dist. prg.2019-2020,Cmp.12019-2020,Int..12019-2020,% Cmp.12019-2020,Cmp.22019-2020,Int..22019-2020,% Cmp.22019-2020,Cmp.32019-2020,Int..32019-2020,% Cmp.32019-2020,Ass2019-2020,xAG2019-2020,xA2019-2020,A-xAG2019-2020,PC2019-2020,1/32019-2020,PPA2019-2020,CrAP2019-2020,PrgP2019-2020
415,Arturo Calabresi,it ITA,DF,Amiens,fr Ligue 1,23,1996,20.9,723.0,1012.0,71.4,11507.0,5639.0,388.0,455.0,85.3,270.0,381.0,70.9,51.0,130.0,39.2,1,1.1,1.2,-0.1,6.0,50.0,6.0,4.0,68.0
416,Davide Calabria,it ITA,DF,Milan,it Serie A,22,1996,18.0,938.0,1168.0,80.3,16402.0,6423.0,429.0,477.0,89.9,393.0,458.0,85.8,97.0,185.0,52.4,1,0.7,1.1,0.3,13.0,108.0,19.0,12.0,121.0
417,Riccardo Calafiori,it ITA,DF,Roma,it Serie A,17,2002,0.7,9.0,13.0,69.2,160.0,40.0,3.0,5.0,60.0,5.0,6.0,83.3,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Mattia Caldara,it ITA,DF,Atalanta,it Serie A,25,1994,10.7,393.0,448.0,87.7,7427.0,2094.0,135.0,148.0,91.2,210.0,227.0,92.5,41.0,57.0,71.9,1,0.4,0.4,0.6,1.0,11.0,0.0,0.0,16.0
419,Marco Calderoni,it ITA,DF,Lecce,it Serie A,30,1989,22.9,816.0,1122.0,72.7,14178.0,5191.0,390.0,440.0,88.6,335.0,422.0,79.4,74.0,177.0,41.8,2,2.4,2.1,-0.4,20.0,47.0,29.0,19.0,59.0
420,Fernando Calero,es ESP,DF,Espanyol,es La Liga,23,1995,11.6,516.0,601.0,85.9,9688.0,3286.0,172.0,186.0,92.5,287.0,310.0,92.6,50.0,92.0,54.3,0,0.0,0.1,0.0,0.0,19.0,4.0,0.0,32.0
421,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,22,1996,21.0,937.0,1081.0,86.7,18821.0,6604.0,317.0,338.0,93.8,465.0,520.0,89.4,140.0,204.0,68.6,1,0.5,0.5,0.5,6.0,50.0,3.0,0.0,75.0
422,Hakan Çalhanoğlu,tr TUR,"CC,DL",Milan,it Serie A,25,1994,30.0,1270.0,1632.0,77.8,20531.0,5445.0,674.0,771.0,87.4,426.0,517.0,82.4,115.0,232.0,49.6,9,7.9,5.6,1.1,70.0,125.0,45.0,7.0,166.0
423,Daniel Caligiuri,it ITA,"CC,DL",Schalke 04,de Bundesliga,31,1988,25.5,626.0,1001.0,62.5,10228.0,4141.0,327.0,427.0,76.6,197.0,305.0,64.6,66.0,138.0,47.8,2,3.2,3.7,-1.2,40.0,60.0,27.0,2.0,105.0
424,José Callejón,es ESP,"DL,CC",Napoli,it Serie A,32,1987,24.1,984.0,1236.0,79.6,15054.0,3569.0,565.0,616.0,91.7,276.0,356.0,77.5,95.0,175.0,54.3,7,6.5,5.6,0.5,63.0,59.0,35.0,17.0,96.0
425,Jonathan Calleri,ar ARG,DL,Espanyol,es La Liga,25,1993,20.1,186.0,367.0,50.7,2555.0,644.0,113.0,197.0,57.4,43.0,94.0,45.7,13.0,26.0,50.0,3,2.6,2.5,0.4,18.0,17.0,10.0,3.0,28.0
426,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,22,1997,29.2,359.0,577.0,62.2,4534.0,1103.0,225.0,338.0,66.6,78.0,123.0,63.4,21.0,30.0,70.0,1,1.5,0.8,-0.5,15.0,31.0,14.0,3.0,50.0
427,Mahdi Camara,fr FRA,CC,Saint-Étienne,fr Ligue 1,21,1998,10.0,383.0,456.0,84.0,6060.0,1162.0,188.0,217.0,86.6,157.0,178.0,88.2,25.0,37.0,67.6,0,0.2,0.1,-0.2,3.0,20.0,3.0,1.0,30.0
428,Souleymane Camara,sn SEN,DL,Montpellier,fr Ligue 1,36,1982,1.8,33.0,49.0,67.3,458.0,150.0,20.0,24.0,83.3,13.0,22.0,59.1,0.0,0.0,0.0,0,0.4,0.3,-0.4,5.0,4.0,2.0,0.0,8.0
859,Víctor Camarasa,es ESP,DL,Crystal Palace,eng Premier League,25,1994,14.5,431.0,545.0,179.0,7312.0,1618.0,217.0,252.0,186.0,153.0,180.0,184.9,44.0,77.0,57.1,1,2.2,1.3,-1.2,14.0,40.0,10.0,3.0,55.0
431,Eduardo Camavinga,fr FRA,CC,Rennes,fr Ligue 1,16,2002,23.4,856.0,980.0,87.3,15757.0,3149.0,350.0,401.0,87.3,392.0,425.0,92.2,95.0,109.0,87.2,2,0.7,0.8,1.3,7.0,59.0,5.0,0.0,96.0
432,Sergio Camello,es ESP,DL,Atlético Madrid,es La Liga,18,2001,0.3,2.0,6.0,33.3,30.0,7.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
433,José Campaña,es ESP,CC,Levante,es La Liga,26,1993,35.1,1643.0,2150.0,76.4,27697.0,10035.0,842.0,956.0,88.1,565.0,718.0,78.7,177.0,322.0,55.0,7,5.2,4.8,1.8,73.0,190.0,38.0,11.0,258.0
434,Xisco Campos,es ESP,DF,Mallorca,es La Liga,37,1982,5.3,151.0,204.0,74.0,3149.0,1123.0,48.0,58.0,82.8,75.0,92.0,81.5,25.0,47.0,53.2,1,0.4,0.1,0.6,3.0,4.0,1.0,1.0,5.0
435,Víctor Campuzano,es ESP,DL,Espanyol,es La Liga,22,1997,9.7,94.0,152.0,61.8,1207.0,258.0,65.0,85.0,76.5,22.0,36.0,61.1,4.0,8.0,50.0,0,0.1,0.1,-0.1,2.0,10.0,1.0,0.0,8.0
873,Emre Can,de GER,CC,Juventus,it Serie A,25,1994,13.8,779.0,892.0,175.39999999999998,13427.0,3410.0,351.0,383.0,187.60000000000002,330.0,354.0,182.9,74.0,112.0,108.2,0,0.6,0.5,-0.6,6.0,51.0,5.0,0.0,67.0
438,Sergio Canales,es ESP,"CC,DL",Betis,es La Liga,28,1991,35.1,1888.0,2249.0,83.9,32304.0,7183.0,898.0,975.0,92.1,703.0,798.0,88.1,213.0,331.0,64.4,6,7.0,6.5,-1.0,80.0,145.0,59.0,17.0,229.0
439,João Cancelo,pt POR,DF,Manchester City,eng Premier League,25,1994,13.4,1015.0,1157.0,87.7,15522.0,4054.0,569.0,614.0,92.7,352.0,401.0,87.8,67.0,92.0,72.8,0,2.8,1.9,-2.8,17.0,87.0,22.0,5.0,105.0
440,Antonio Candreva,it ITA,DF,Inter,it Serie A,32,1987,22.1,1041.0,1368.0,76.1,19184.0,6030.0,496.0,550.0,90.2,399.0,516.0,77.3,130.0,229.0,56.8,7,5.3,5.0,1.7,47.0,72.0,59.0,27.0,104.0
441,Gianmarco Cangiano,it ITA,"DL,CC",Bologna,it Serie A,17,2001,0.2,9.0,12.0,75.0,170.0,18.0,3.0,4.0,75.0,3.0,4.0,75.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
442,Todd Cantwell,eng ENG,"DL,CC",Norwich City,eng Premier League,21,1998,27.7,886.0,1110.0,79.8,11726.0,2625.0,560.0,627.0,89.3,206.0,263.0,78.3,45.0,84.0,53.6,2,1.9,1.1,0.1,35.0,76.0,21.0,0.0,99.0
443,Ander Capa,es ESP,DF,Athletic Club,es La Liga,27,1992,31.9,1165.0,1616.0,72.1,17005.0,6933.0,677.0,794.0,85.3,387.0,538.0,71.9,54.0,151.0,35.8,4,2.9,2.8,1.1,23.0,71.0,27.0,13.0,107.0
444,Pierrick Capelle,fr FRA,"CC,DF",Angers,fr Ligue 1,32,1987,19.4,635.0,796.0,79.8,9556.0,2749.0,339.0,381.0,89.0,220.0,272.0,80.9,36.0,70.0,51.4,2,2.6,2.1,-0.6,26.0,51.0,11.0,4.0,68.0
445,Étienne Capoue,fr FRA,CC,Watford,eng Premier League,31,1988,29.2,1180.0,1465.0,80.5,21643.0,6104.0,536.0,612.0,87.6,453.0,520.0,87.1,154.0,249.0,61.8,3,3.3,2.7,-0.3,20.0,117.0,10.0,1.0,132.0
893,Gianluca Caprari,it ITA,"DL,CC",Sampdoria,it Serie A,26,1993,13.9,341.0,459.0,148.8,5127.0,1189.0,192.0,216.0,178.3,97.0,134.0,144.8,31.0,64.0,96.9,0,1.7,1.1,-1.7,24.0,29.0,19.0,2.0,47.0
448,Francesco Caputo,it ITA,DL,Sassuolo,it Serie A,31,1987,32.6,622.0,795.0,78.2,7816.0,972.0,413.0,501.0,82.4,141.0,176.0,80.1,18.0,24.0,75.0,7,5.7,2.9,1.3,53.0,20.0,21.0,2.0,48.0
449,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,19,2000,6.3,330.0,383.0,86.2,5285.0,1702.0,167.0,187.0,89.3,134.0,151.0,88.7,21.0,29.0,72.4,0,0.3,0.8,-0.3,6.0,29.0,10.0,1.0,45.0
450,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,18,2001,4.1,136.0,165.0,82.4,2552.0,1112.0,56.0,60.0,93.3,66.0,73.0,90.4,14.0,30.0,46.7,0,0.0,0.1,0.0,0.0,13.0,2.0,0.0,9.0
451,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,21,1997,16.1,274.0,443.0,61.9,4346.0,1131.0,147.0,204.0,72.1,90.0,146.0,61.6,22.0,48.0,45.8,3,2.3,2.1,0.7,19.0,14.0,20.0,1.0,53.0
452,Marc Cardona,es ESP,DL,Osasuna,es La Liga,24,1995,7.8,128.0,177.0,72.3,1745.0,308.0,80.0,102.0,78.4,34.0,43.0,79.1,7.0,11.0,63.6,2,1.1,0.5,0.9,10.0,6.0,5.0,0.0,14.0
453,Diego Carlos,br BRA,DF,Sevilla,es La Liga,26,1993,34.8,1613.0,1919.0,84.1,33573.0,13082.0,509.0,558.0,91.2,831.0,908.0,91.5,241.0,396.0,60.9,0,0.6,0.8,-0.6,10.0,76.0,4.0,3.0,76.0
454,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,14.1,625.0,808.0,77.4,11136.0,4717.0,283.0,318.0,89.0,245.0,303.0,80.9,79.0,138.0,57.2,0,0.9,0.6,-0.9,14.0,52.0,16.0,4.0,81.0
455,Yannick Carrasco,be BEL,"CC,DL",Atlético Madrid,es La Liga,25,1993,7.0,166.0,227.0,73.1,2163.0,734.0,98.0,116.0,84.5,30.0,47.0,63.8,14.0,30.0,46.7,2,1.0,0.5,1.0,11.0,13.0,6.0,0.0,21.0
456,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,30,1988,9.4,508.0,565.0,89.9,9391.0,3220.0,186.0,201.0,92.5,261.0,276.0,94.6,50.0,76.0,65.8,0,0.0,0.1,0.0,1.0,27.0,0.0,0.0,28.0
457,Guido Carrillo,ar ARG,DL,Leganés,es La Liga,28,1991,13.5,225.0,361.0,62.3,2781.0,490.0,134.0,195.0,68.7,66.0,107.0,61.7,4.0,13.0,30.8,2,0.7,0.3,1.3,11.0,16.0,5.0,0.0,29.0
458,Andy Carroll,eng ENG,DL,Newcastle Utd,eng Premier League,30,1989,7.0,129.0,214.0,60.3,1824.0,420.0,75.0,104.0,72.1,34.0,61.0,55.7,10.0,17.0,58.8,4,1.4,0.4,2.6,12.0,9.0,8.0,2.0,17.0
459,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,27,1992,30.4,2024.0,2408.0,84.1,32538.0,10711.0,1091.0,1185.0,92.1,742.0,863.0,86.0,160.0,253.0,63.2,5,4.9,6.3,0.1,41.0,127.0,52.0,20.0,182.0
460,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,20,1999,0.8,14.0,27.0,51.9,427.0,338.0,5.0,5.0,100.0,4.0,4.0,100.0,5.0,18.0,27.8,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
461,William Carvalho,pt POR,CC,Betis,es La Liga,27,1992,9.9,553.0,632.0,87.5,9485.0,2589.0,253.0,284.0,89.1,232.0,248.0,93.5,49.0,64.0,76.6,0,0.8,0.4,-0.8,9.0,53.0,8.0,0.0,68.0
462,Casemiro,br BRA,CC,Real Madrid,es La Liga,27,1992,34.3,1817.0,2185.0,83.2,34678.0,10324.0,812.0,901.0,90.1,640.0,751.0,85.2,305.0,409.0,74.6,3,1.5,1.8,1.5,13.0,204.0,19.0,3.0,201.0
463,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,21,1998,6.6,444.0,502.0,88.4,9439.0,2550.0,140.0,151.0,92.7,227.0,244.0,93.0,75.0,95.0,78.9,1,0.6,0.6,0.4,8.0,39.0,3.0,0.0,51.0
464,Francesco Cassata,it ITA,CC,Genoa,it Serie A,22,1997,16.2,497.0,649.0,76.6,7640.0,2218.0,248.0,285.0,87.0,169.0,211.0,80.1,40.0,75.0,53.3,0,0.8,0.7,-0.8,9.0,33.0,19.0,3.0,57.0
465,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,23,1995,19.7,946.0,1138.0,83.1,12938.0,4230.0,579.0,649.0,89.2,298.0,361.0,82.5,31.0,57.0,54.4,2,2.2,1.9,-0.2,21.0,46.0,23.0,14.0,68.0
466,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,27,1992,26.0,721.0,979.0,73.6,22154.0,15598.0,98.0,98.0,100.0,324.0,326.0,99.4,297.0,544.0,54.6,0,0.0,0.1,0.0,1.0,14.0,0.0,0.0,0.0
467,Jean-Charles Castelletto,cm CMR,DF,Brest,fr Ligue 1,24,1995,20.4,856.0,1013.0,84.5,16782.0,6575.0,276.0,319.0,86.5,473.0,523.0,90.4,102.0,159.0,64.2,0,0.2,0.5,-0.2,4.0,43.0,5.0,0.0,66.0
468,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,24,1995,13.4,409.0,558.0,73.3,6257.0,1744.0,238.0,273.0,87.2,121.0,156.0,77.6,37.0,87.0,42.5,3,3.7,2.6,-0.7,43.0,28.0,23.0,6.0,45.0
469,Jonny Castro,es ESP,"CC,DF",Wolves,eng Premier League,25,1994,32.1,1177.0,1451.0,81.1,15340.0,5071.0,731.0,810.0,90.2,333.0,426.0,78.2,38.0,68.0,55.9,2,1.3,1.3,0.7,23.0,47.0,16.0,6.0,97.0
941,Lucas Castro,ar ARG,CC,SPAL,it Serie A,30,1989,11.4,371.0,501.0,148.7,5654.0,1811.0,200.0,232.0,172.1,124.0,157.0,157.1,24.0,60.0,95.30000000000001,0,1.2000000000000002,0.6,-1.2000000000000002,16.0,36.0,10.0,2.0,62.0
472,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,22,1997,29.7,886.0,1124.0,78.8,13736.0,3981.0,500.0,570.0,87.7,275.0,343.0,80.2,72.0,110.0,65.5,2,2.4,2.6,-0.4,36.0,109.0,32.0,4.0,144.0
473,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,24,1994,6.6,370.0,447.0,82.8,6654.0,2689.0,161.0,175.0,92.0,155.0,181.0,85.6,42.0,69.0,60.9,0,0.7,1.0,-0.7,12.0,52.0,6.0,2.0,58.0
474,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,30,1989,27.6,742.0,922.0,80.5,13808.0,4884.0,277.0,314.0,88.2,364.0,421.0,86.5,79.0,146.0,54.1,0,0.1,0.1,-0.1,2.0,33.0,3.0,1.0,61.0
475,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,32,1987,6.7,114.0,136.0,83.8,1575.0,254.0,70.0,80.0,87.5,27.0,32.0,84.4,6.0,11.0,54.5,1,1.1,1.0,-0.1,10.0,4.0,7.0,1.0,13.0
476,Santi Cazorla,es ESP,CC,Villarreal,es La Liga,34,1984,27.2,1407.0,1727.0,81.5,26151.0,7891.0,603.0,676.0,89.2,527.0,605.0,87.1,225.0,337.0,66.8,9,7.4,6.2,1.6,71.0,178.0,45.0,5.0,232.0
477,Dani Ceballos,es ESP,CC,Arsenal,eng Premier League,22,1996,18.8,1114.0,1329.0,83.8,19951.0,5446.0,482.0,523.0,92.2,479.0,531.0,90.2,121.0,202.0,59.9,2,1.8,2.0,0.2,28.0,120.0,29.0,2.0,174.0
478,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,27,1992,9.3,353.0,417.0,84.7,6717.0,3077.0,127.0,147.0,86.4,186.0,210.0,88.6,34.0,50.0,68.0,0,0.0,0.1,0.0,1.0,20.0,2.0,0.0,17.0
479,Christian Celesia,it ITA,DF,Torino,it Serie A,17,2002,0.0,1.0,1.0,100.0,20.0,7.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0,0.1,0.1,-0.1,1.0,0.0,1.0,0.0,1.0
480,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,22,1997,23.0,1074.0,1375.0,78.1,17267.0,6540.0,539.0,613.0,87.9,376.0,458.0,82.1,105.0,180.0,58.3,2,1.9,2.3,0.1,15.0,86.0,23.0,8.0,105.0
481,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,23,1996,28.0,972.0,1326.0,73.3,15079.0,6437.0,532.0,612.0,86.9,350.0,477.0,73.4,60.0,155.0,38.7,3,1.9,2.0,1.1,22.0,52.0,24.0,15.0,80.0
482,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,29,1989,13.8,403.0,527.0,76.5,8765.0,3733.0,117.0,141.0,83.0,214.0,251.0,85.3,71.0,126.0,56.3,0,0.1,0.3,-0.1,2.0,24.0,3.0,0.0,24.0
967,Alberto Cerri,it ITA,DL,SPAL,it Serie A,23,1996,7.4,147.0,236.0,125.19999999999999,2182.0,370.0,85.0,124.0,136.6,46.0,71.0,131.0,10.0,17.0,118.1,0,0.7999999999999999,0.6000000000000001,-0.7999999999999999,11.0,12.0,6.0,0.0,25.0
485,Julian Chabot,de GER,DF,Sampdoria,it Serie A,21,1998,6.3,216.0,259.0,83.4,4297.0,1612.0,69.0,82.0,84.1,118.0,129.0,91.5,25.0,41.0,61.0,0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0
486,Florian Chabrolle,fr FRA,CC,Marseille,fr Ligue 1,21,1998,0.2,13.0,16.0,81.3,137.0,51.0,10.0,11.0,90.9,1.0,1.0,100.0,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
487,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,32,1986,17.0,712.0,941.0,75.7,12956.0,5524.0,328.0,371.0,88.4,290.0,373.0,77.7,86.0,167.0,51.5,2,1.9,1.6,0.1,22.0,80.0,28.0,16.0,85.0
488,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,25,1993,2.0,75.0,91.0,82.4,1612.0,578.0,18.0,21.0,85.7,46.0,52.0,88.5,11.0,18.0,61.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
489,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,24,1994,10.3,261.0,370.0,70.5,3909.0,1172.0,142.0,181.0,78.5,87.0,106.0,82.1,18.0,44.0,40.9,1,1.3,0.8,-0.3,9.0,23.0,4.0,0.0,35.0
490,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,24,1995,12.2,732.0,915.0,80.0,13541.0,4397.0,286.0,322.0,88.8,354.0,413.0,85.7,79.0,132.0,59.8,1,1.6,0.9,-0.6,7.0,46.0,6.0,2.0,45.0
491,Jhon Chancellor,ve VEN,DF,Brescia,it Serie A,27,1992,24.9,751.0,878.0,85.5,15064.0,5117.0,228.0,258.0,88.4,410.0,452.0,90.7,104.0,137.0,75.9,0,0.0,0.1,0.0,0.0,7.0,1.0,0.0,30.0
492,Timothy Chandler,us USA,"DF,CC",Eint Frankfurt,de Bundesliga,29,1990,13.6,281.0,468.0,60.0,4988.0,2214.0,133.0,177.0,75.1,108.0,177.0,61.0,34.0,73.0,46.6,1,1.6,1.7,-0.6,12.0,18.0,19.0,15.0,46.0
493,Kwon Chang-hoon,kr KOR,"CC,DL",Freiburg,de Bundesliga,25,1994,7.5,192.0,272.0,70.6,3129.0,787.0,99.0,125.0,79.2,61.0,83.0,73.5,22.0,34.0,64.7,0,1.0,1.0,-1.0,12.0,14.0,10.0,5.0,29.0
494,Gaëtan Charbonnier,fr FRA,"DL,CC",Brest,fr Ligue 1,30,1988,22.9,637.0,838.0,76.0,10150.0,2552.0,359.0,423.0,84.9,208.0,264.0,78.8,47.0,83.0,56.6,5,2.9,2.4,2.1,31.0,62.0,21.0,3.0,100.0
495,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,24,1994,9.1,483.0,553.0,87.3,10682.0,3627.0,136.0,144.0,94.4,252.0,273.0,92.3,94.0,126.0,74.6,0,0.1,0.1,-0.1,2.0,38.0,2.0,0.0,42.0
496,Charles,br BRA,DL,Eibar,es La Liga,35,1984,14.5,233.0,347.0,67.1,2798.0,431.0,153.0,206.0,74.3,52.0,81.0,64.2,7.0,9.0,77.8,0,0.9,0.6,-0.9,11.0,11.0,5.0,1.0,20.0
497,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,28,1991,23.9,841.0,1108.0,75.9,15859.0,5411.0,402.0,451.0,89.1,302.0,375.0,80.5,126.0,238.0,52.9,3,3.1,2.5,-0.1,42.0,87.0,25.0,8.0,112.0
498,Pablo Chavarría,ar ARG,"DL,CC",Mallorca,es La Liga,31,1988,2.3,35.0,62.0,56.5,351.0,73.0,22.0,34.0,64.7,4.0,9.0,44.4,1.0,3.0,33.3,0,0.1,0.1,-0.1,2.0,1.0,1.0,0.0,3.0
499,Aurélien Chedjou,cm CMR,DF,Amiens,fr Ligue 1,34,1985,21.9,826.0,1051.0,78.6,17031.0,7802.0,263.0,294.0,89.5,430.0,498.0,86.3,126.0,230.0,54.8,0,0.5,0.5,-0.5,3.0,73.0,2.0,0.0,82.0
500,Pape Cheikh Diop,sn SEN,CC,Celta Vigo,es La Liga,21,1997,6.7,238.0,265.0,89.8,3722.0,961.0,118.0,133.0,88.7,85.0,90.0,94.4,22.0,25.0,88.0,1,0.5,0.2,0.5,5.0,25.0,2.0,0.0,23.0
501,Chema,es ESP,DF,Getafe,es La Liga,27,1992,3.4,76.0,130.0,58.5,1851.0,706.0,14.0,23.0,60.9,42.0,52.0,80.8,19.0,47.0,40.4,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0
502,Rayan Cherki,fr FRA,"CC,DL",Lyon,fr Ligue 1,15,2003,1.6,42.0,65.0,64.6,518.0,133.0,22.0,28.0,78.6,12.0,14.0,85.7,1.0,6.0,16.7,0,0.1,0.0,-0.1,1.0,2.0,0.0,0.0,3.0
503,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,28,1990,10.3,231.0,354.0,65.3,3508.0,992.0,117.0,156.0,75.0,82.0,117.0,70.1,15.0,37.0,40.5,2,1.5,1.3,0.5,6.0,14.0,12.0,3.0,33.0
504,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,34,1984,2.2,97.0,111.0,87.4,1767.0,527.0,31.0,35.0,88.6,57.0,64.0,89.1,5.0,7.0,71.4,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0
505,Federico Chiesa,it ITA,"DL,DF",Fiorentina,it Serie A,21,1997,29.3,602.0,827.0,72.8,9223.0,2892.0,327.0,402.0,81.3,199.0,268.0,74.3,44.0,81.0,54.3,6,5.4,3.9,0.6,48.0,58.0,40.0,6.0,96.0
506,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,1544.0,2021.0,76.4,23939.0,7050.0,852.0,953.0,89.4,573.0,724.0,79.1,86.0,227.0,37.9,3,3.9,3.2,-0.9,34.0,109.0,22.0,10.0,126.0
507,Vlad Chiricheș,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,448.0,485.0,92.4,7934.0,3074.0,170.0,183.0,92.9,239.0,250.0,95.6,32.0,41.0,78.0,0,0.0,0.1,0.0,0.0,21.0,1.0,0.0,17.0
508,Tahith Chong,nl NED,"DL,DF",Manchester Utd,eng Premier League,19,1999,0.4,9.0,14.0,64.3,125.0,23.0,6.0,9.0,66.7,3.0,4.0,75.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
509,Joris Chotard,fr FRA,CC,Montpellier,fr Ligue 1,17,2001,13.9,417.0,545.0,76.5,8411.0,2554.0,155.0,186.0,83.3,177.0,215.0,82.3,75.0,116.0,64.7,0,0.4,0.5,-0.4,11.0,53.0,9.0,2.0,59.0
510,Hamza Choudhury,eng ENG,CC,Leicester City,eng Premier League,21,1997,9.9,428.0,501.0,85.4,7050.0,1474.0,204.0,230.0,88.7,174.0,193.0,90.2,35.0,48.0,72.9,1,0.1,0.2,0.9,4.0,29.0,3.0,0.0,32.0
511,Mounir Chouiar,fr FRA,"CC,DL",Dijon,fr Ligue 1,20,1999,16.7,448.0,635.0,70.6,7491.0,2355.0,232.0,285.0,81.4,144.0,192.0,75.0,54.0,113.0,47.8,0,3.7,3.4,-3.7,44.0,32.0,16.0,2.0,54.0
512,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,1199.0,1314.0,91.2,23631.0,7215.0,351.0,380.0,92.4,741.0,771.0,96.1,96.0,137.0,70.1,0,0.9,0.7,-0.9,4.0,78.0,1.0,0.0,75.0
513,Samuel Chukwueze,ng NGA,"DL,CC",Villarreal,es La Liga,20,1999,22.8,546.0,762.0,71.7,9159.0,2208.0,274.0,340.0,80.6,198.0,257.0,77.0,57.0,92.0,62.0,2,4.4,3.1,-2.4,39.0,37.0,28.0,5.0,85.0
514,Darko Churlinov,mk MKD,CC,Köln,de Bundesliga,19,2000,0.2,7.0,10.0,70.0,95.0,10.0,2.0,3.0,66.7,4.0,5.0,80.0,0.0,0.0,0.0,0,0.1,0.1,-0.1,1.0,1.0,0.0,0.0,0.0
515,Churripi,es ESP,PO,Valladolid,es La Liga,25,1994,2.7,37.0,99.0,37.4,1459.0,1257.0,5.0,5.0,100.0,12.0,12.0,100.0,20.0,79.0,25.3,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
516,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,33,1986,17.8,991.0,1240.0,79.9,18590.0,7328.0,423.0,461.0,91.8,419.0,481.0,87.1,136.0,265.0,51.3,4,3.1,2.3,0.9,43.0,139.0,11.0,1.0,144.0
517,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,32,1987,18.1,600.0,731.0,82.1,10711.0,3507.0,247.0,285.0,86.7,277.0,325.0,85.2,61.0,85.0,71.8,0,0.1,0.3,-0.1,2.0,53.0,3.0,1.0,75.0
518,Jasper Cillessen,nl NED,PO,Valencia,es La Liga,30,1989,23.3,482.0,760.0,63.4,13784.0,10635.0,106.0,107.0,99.1,198.0,202.0,98.0,172.0,439.0,39.2,1,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0
519,Thiago Cionek,pl POL,DF,SPAL,it Serie A,33,1986,24.1,1023.0,1372.0,74.6,16906.0,7321.0,518.0,583.0,88.9,393.0,504.0,78.0,89.0,203.0,43.8,1,1.3,1.4,-0.3,16.0,83.0,21.0,12.0,98.0
1041,Ibrahim Cissé,ci CIV,DF,Nice,fr Ligue 1,20,1999,1.2999999999999998,93.0,109.0,169.1,1491.0,550.0,41.0,45.0,177.2,40.0,44.0,183.0,7.0,13.0,104.7,0,0.1,0.1,-0.1,1.0,4.0,1.0,1.0,2.0
