Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Estándar,Expectativa,Expectativa,Expectativa,Expectativa,Expectativa,Unnamed: 26_level_0
370,Unai Bustinza,es ESP,DF,Leganés,es La Liga,26,1992,22.5,0,6,1,16.7,0.27,0.04,0.00,0.00,18.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Partidos
371,Ludovic Butelle,fr FRA,PO,Angers,fr Ligue 1,35,1983,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
372,David Button,eng ENG,PO,Brighton,eng Premier League,29,1989,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
373,Jakub Błaszczykowski,pl POL,CC,Wolfsburg,de Bundesliga,32,1985,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
374,Erick Cabaco,uy URU,DF,Levante,es La Liga,23,1995,18.1,2,10,3,30.0,0.55,0.17,0.20,0.67,10.8,0,0,0,1.5,1.5,0.15,+0.5,+0.5,Partidos
375,Willy Caballero,ar ARG,PO,Chelsea,eng Premier League,36,1981,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
376,Rémy Cabella,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,28,1990,33.3,8,81,24,29.6,2.43,0.72,0.09,0.29,18.9,1,1,1,9.9,9.1,0.12,-1.9,-2.1,Partidos
377,Gustavo Cabral,ar ARG,DF,Celta Vigo,es La Liga,32,1985,21.1,0,17,2,11.8,0.81,0.09,0.00,0.00,10.9,0,0,0,1.6,1.6,0.10,-1.6,-1.6,Partidos
378,Rafael Cabral,br BRA,PO,Sampdoria,it Serie A,28,1990,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
379,Leandro Cabrera,uy URU,DF,Getafe,es La Liga,27,1991,31.0,2,22,7,31.8,0.71,0.23,0.09,0.29,12.0,0,0,0,2.3,2.3,0.10,-0.3,-0.3,Partidos
380,Fabrizio Cacciatore,it ITA,DF,Cagliari,it Serie A,31,1986,6.4,0,3,2,66.7,0.47,0.31,0.00,0.00,18.8,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Partidos
381,Fabrizio Cacciatore,it ITA,DF,Chievo,it Serie A,31,1986,5.5,0,1,0,0.0,0.18,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
382,Martín Cáceres,uy URU,DF,Lazio,it Serie A,31,1987,3.4,0,3,0,0.0,0.88,0.00,0.00,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Partidos
383,Martín Cáceres,uy URU,DF,Juventus,it Serie A,31,1987,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,14.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Partidos
384,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,21,1997,25.5,0,6,0,0.0,0.23,0.00,0.00,,27.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Partidos
385,Mathieu Cafaro,fr FRA,"DL,CC",Reims,fr Ligue 1,21,1997,23.3,7,70,22,31.4,3.01,0.95,0.10,0.32,24.5,11,0,0,3.6,3.6,0.05,+3.4,+3.4,Partidos
386,Gary Cahill,eng ENG,DF,Chelsea,eng Premier League,32,1985,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
387,Yannick Cahuzac,fr FRA,"CC,DF",Toulouse,fr Ligue 1,33,1985,15.9,1,3,1,33.3,0.19,0.06,0.33,1.00,16.6,0,0,0,0.3,0.3,0.11,+0.7,+0.7,Partidos
388,Felipe Caicedo,ec ECU,DL,Lazio,it Serie A,29,1988,15.2,8,41,14,34.1,2.69,0.92,0.17,0.50,14.1,0,1,1,8.2,7.4,0.18,-0.2,-0.4,Partidos
389,Marc-Aurèle Caillard,fr FRA,PO,Guingamp,fr Ligue 1,24,1994,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
390,Tom Cairney,sct SCO,"CC,DL",Fulham,eng Premier League,27,1991,24.4,1,24,5,20.8,0.98,0.21,0.04,0.20,23.8,0,0,0,1.1,1.1,0.05,-0.1,-0.1,Partidos
391,Caiuby,br BRA,"CC,DL",Augsburg,de Bundesliga,30,1988,11.2,1,32,9,28.1,2.86,0.81,0.03,0.11,17.7,0,0,0,2.2,2.2,0.07,-1.2,-1.2,Partidos
392,Arturo Calabresi,it ITA,DF,Bologna,it Serie A,22,1996,15.7,1,1,1,100.0,0.06,0.06,1.00,1.00,15.3,0,0,0,0.4,0.4,0.41,+0.6,+0.6,Partidos
393,Davide Calabria,it ITA,DF,Milan,it Serie A,21,1996,21.7,1,10,2,20.0,0.46,0.09,0.10,0.50,21.5,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Partidos
394,Jordi Calavera,es ESP,DF,Eibar,es La Liga,22,1995,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
395,Fernando Calero,es ESP,DF,Valladolid,es La Liga,22,1995,34.8,1,10,2,20.0,0.29,0.06,0.10,0.50,10.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Partidos
396,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,21,1996,17.2,0,9,4,44.4,0.52,0.23,0.00,0.00,14.8,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Partidos
397,Hakan Çalhanoğlu,tr TUR,"CC,DL",Milan,it Serie A,24,1994,32.0,3,102,25,24.5,3.18,0.78,0.03,0.12,23.2,11,0,0,5.2,5.2,0.05,-2.2,-2.2,Partidos
398,Daniel Caligiuri,it ITA,"DF,DL",Schalke 04,de Bundesliga,30,1988,30.6,7,44,9,20.5,1.44,0.29,0.07,0.33,25.2,7,4,6,6.5,1.8,0.04,+0.5,+1.2,Partidos
399,José Callejón,es ESP,"CC,DL",Napoli,it Serie A,31,1987,29.4,3,61,16,26.2,2.07,0.54,0.05,0.19,17.1,1,0,0,5.7,5.7,0.09,-2.7,-2.7,Partidos
400,Jonathan Calleri,ar ARG,DL,Alavés,es La Liga,24,1993,31.9,9,78,18,23.1,2.45,0.56,0.09,0.39,15.1,0,2,2,8.5,6.9,0.09,+0.5,+0.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
401,Jan-Ingwer Callsen-Bracker,de GER,DF,Augsburg,de Bundesliga,33,1984,0.1,0,1,0,0.0,12.86,0.00,0.00,,17.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
402,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,21,1997,19.8,6,52,16,30.8,2.62,0.81,0.12,0.38,14.1,0,0,0,5.5,5.5,0.11,+0.5,+0.5,Partidos
403,Ignacio Camacho,es ESP,CC,Wolfsburg,de Bundesliga,28,1990,6.0,0,7,3,42.9,1.17,0.50,0.00,0.00,17.7,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Partidos
404,Juanjo Camacho,es ESP,"CC,DF",Huesca,es La Liga,37,1980,0.4,0,3,2,66.7,7.30,4.86,0.00,0.00,28.1,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
405,Rafael Camacho,pt POR,DF,Liverpool,eng Premier League,18,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
406,Mahdi Camara,fr FRA,DL,Saint-Étienne,fr Ligue 1,20,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
407,Souleymane Camara,sn SEN,"DL,CC",Montpellier,fr Ligue 1,35,1982,1.5,3,9,6,66.7,5.91,3.94,0.33,0.50,14.1,0,0,0,0.9,0.9,0.10,+2.1,+2.1,Partidos
408,Víctor Camarasa,es ESP,CC,Cardiff City,eng Premier League,24,1994,28.5,5,40,11,27.5,1.40,0.39,0.10,0.36,23.6,5,1,1,4.0,3.2,0.10,+1.0,+0.8,Partidos
409,Eduardo Camavinga,fr FRA,CC,Rennes,fr Ligue 1,15,2002,4.0,0,2,1,50.0,0.49,0.25,0.00,0.00,21.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
410,Sergio Camello,es ESP,DL,Atlético Madrid,es La Liga,17,2001,0.5,1,3,1,33.3,6.00,2.00,0.33,1.00,10.7,0,0,0,0.8,0.8,0.26,+0.2,+0.2,Partidos
411,José Campaña,es ESP,CC,Levante,es La Liga,25,1993,35.7,4,23,9,39.1,0.64,0.25,0.17,0.44,23.3,3,0,0,1.8,1.8,0.08,+2.2,+2.2,Partidos
412,Joel Campbell,cr CRC,"DL,CC",Frosinone,it Serie A,26,1992,9.9,0,14,3,21.4,1.41,0.30,0.00,0.00,20.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Partidos
413,Emre Can,de GER,CC,Juventus,it Serie A,24,1994,20.1,4,31,8,25.8,1.54,0.40,0.10,0.38,18.8,0,1,1,2.7,1.9,0.06,+1.3,+1.1,Partidos
414,Sergio Canales,es ESP,CC,Betis,es La Liga,27,1991,29.5,7,64,23,35.9,2.17,0.78,0.08,0.22,23.2,14,2,2,7.0,5.4,0.08,0.0,-0.4,Partidos
415,João Cancelo,pt POR,DF,Juventus,it Serie A,24,1994,21.9,1,25,7,28.0,1.14,0.32,0.04,0.14,22.3,0,0,0,1.7,1.7,0.07,-0.7,-0.7,Partidos
416,Antonio Candreva,it ITA,"DL,CC",Inter,it Serie A,31,1987,5.6,1,21,7,33.3,3.76,1.25,0.05,0.14,20.1,1,0,0,2.0,2.0,0.09,-1.0,-1.0,Partidos
417,Ander Capa,es ESP,"DF,DL",Athletic Club,es La Liga,26,1992,18.2,0,9,2,22.2,0.49,0.11,0.00,0.00,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
418,Luan Capanni,br BRA,DL,Lazio,it Serie A,18,2000,0.1,0,1,0,0.0,10.00,0.00,0.00,,32.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Partidos
419,Pierrick Capelle,fr FRA,"DF,CC",Angers,fr Ligue 1,31,1987,20.5,3,28,7,25.0,1.37,0.34,0.11,0.43,19.8,3,0,0,2.7,2.7,0.11,+0.3,+0.3,Partidos
420,Leonardo Capezzi,it ITA,CC,Empoli,it Serie A,23,1995,8.6,0,13,1,7.7,1.52,0.12,0.00,0.00,27.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,Partidos
421,Étienne Capoue,fr FRA,CC,Watford,eng Premier League,30,1988,32.7,1,18,4,22.2,0.55,0.12,0.06,0.25,26.7,5,0,0,1.4,1.4,0.08,-0.4,-0.4,Partidos
422,Gianluca Caprari,it ITA,"DL,CC",Sampdoria,it Serie A,25,1993,11.5,6,30,14,46.7,2.62,1.22,0.20,0.43,19.2,4,0,0,2.2,2.2,0.07,+3.8,+3.8,Partidos
423,Marco Capuano,it ITA,DF,Frosinone,it Serie A,26,1991,25.6,0,7,0,0.0,0.27,0.00,0.00,,14.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Partidos
424,Francesco Caputo,it ITA,DL,Empoli,it Serie A,30,1987,38.0,16,90,39,43.3,2.37,1.03,0.14,0.33,14.3,0,3,6,17.6,12.9,0.14,-1.6,+0.1,Partidos
425,Yoan Cardinale,fr FRA,PO,Nice,fr Ligue 1,24,1994,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
426,Marc Cardona,es ESP,"DL,CC",Eibar,es La Liga,23,1995,6.7,3,17,8,47.1,2.53,1.19,0.18,0.38,11.4,0,0,0,3.4,3.4,0.20,-0.4,-0.4,Partidos
427,Diego Carlos,br BRA,DF,Nantes,fr Ligue 1,25,1993,35.0,1,31,4,12.9,0.89,0.11,0.03,0.25,18.9,3,0,0,2.0,2.0,0.06,-1.0,-1.0,Partidos
428,Jonas Carls,de GER,DL,Schalke 04,de Bundesliga,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
429,Louis Carnot,fr FRA,CC,Guingamp,fr Ligue 1,17,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
430,Lionel Carole,fr FRA,"DF,DL",Strasbourg,fr Ligue 1,27,1991,19.2,0,8,2,25.0,0.42,0.10,0.00,0.00,19.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Partidos
431,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,29,1988,23.7,1,9,3,33.3,0.38,0.13,0.11,0.33,18.5,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Partidos
432,Guido Carrillo,ar ARG,DL,Leganés,es La Liga,27,1991,22.1,6,56,18,32.1,2.53,0.81,0.09,0.28,12.1,0,1,3,9.1,6.7,0.12,-3.1,-1.7,Partidos
433,Andy Carroll,eng ENG,DL,West Ham,eng Premier League,29,1989,5.1,0,14,6,42.9,2.73,1.17,0.00,0.00,12.6,0,0,0,2.2,2.2,0.16,-2.2,-2.2,Partidos
434,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,26,1992,23.4,1,11,4,36.4,0.47,0.17,0.09,0.25,22.0,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Partidos
435,William Carvalho,pt POR,CC,Betis,es La Liga,26,1992,26.5,0,10,2,20.0,0.38,0.08,0.00,0.00,18.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Partidos
436,Casemiro,br BRA,CC,Real Madrid,es La Liga,26,1992,25.7,3,40,8,20.0,1.56,0.31,0.08,0.38,19.5,1,0,0,2.6,2.6,0.07,+0.4,+0.4,Partidos
437,Santiago Cáseres,ar ARG,CC,Villarreal,es La Liga,21,1997,17.6,0,5,1,20.0,0.28,0.06,0.00,0.00,16.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Partidos
438,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,20,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
439,Francesco Cassata,it ITA,CC,Frosinone,it Serie A,21,1997,12.5,2,14,4,28.6,1.12,0.32,0.14,0.50,21.5,0,0,0,0.6,0.6,0.04,+1.4,+1.4,Partidos
440,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,22,1995,22.3,4,19,8,42.1,0.85,0.36,0.21,0.50,13.1,0,0,0,2.8,2.8,0.15,+1.2,+1.2,Partidos
441,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,26,1992,25.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
442,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,23,1995,11.4,4,30,13,43.3,2.64,1.14,0.13,0.31,20.3,0,0,0,1.7,1.7,0.06,+2.3,+2.3,Partidos
443,Gonzalo Castro,de GER,CC,Stuttgart,de Bundesliga,31,1987,18.8,2,13,3,23.1,0.69,0.16,0.15,0.67,22.4,3,0,0,1.2,1.2,0.09,+0.8,+0.8,Partidos
444,Jonny Castro,es ESP,"DF,CC",Wolves,eng Premier League,24,1994,30.8,1,25,7,28.0,0.81,0.23,0.04,0.14,20.0,0,0,0,2.0,2.0,0.08,-1.0,-1.0,Partidos
445,Lucas Castro,ar ARG,CC,Cagliari,it Serie A,29,1989,10.0,1,9,2,22.2,0.90,0.20,0.11,0.50,19.4,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Partidos
446,Danilo Cataldi,it ITA,"CC,DL",Lazio,it Serie A,23,1994,6.4,2,13,4,30.8,2.02,0.62,0.15,0.50,25.0,3,0,0,0.6,0.6,0.05,+1.4,+1.4,Partidos
447,Catena,es ESP,DF,Rayo Vallecano,es La Liga,23,1994,2.0,0,3,1,33.3,1.53,0.51,0.00,0.00,10.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Partidos
448,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,29,1989,34.4,3,13,5,38.5,0.38,0.15,0.23,0.60,10.2,0,0,0,1.5,1.5,0.12,+1.5,+1.5,Partidos
449,Ivan Cavaleiro,pt POR,"DL,CC",Wolves,eng Premier League,24,1993,7.7,3,13,4,30.8,1.69,0.52,0.23,0.75,16.1,0,0,0,2.2,2.2,0.17,+0.8,+0.8,Partidos
450,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,31,1987,18.6,18,47,17,36.2,2.53,0.92,0.30,0.82,14.2,2,4,5,14.5,10.6,0.22,+3.5,+3.4,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
451,Santi Cazorla,es ESP,"CC,DL",Villarreal,es La Liga,33,1984,29.4,4,28,8,28.6,0.95,0.27,0.07,0.25,22.1,4,2,3,4.4,2.1,0.07,-0.4,-0.1,Partidos
452,Dani Ceballos,es ESP,"CC,DL",Real Madrid,es La Liga,21,1996,13.9,3,22,5,22.7,1.59,0.36,0.14,0.60,18.9,1,0,0,2.3,2.3,0.10,+0.7,+0.7,Partidos
453,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,26,1992,11.0,0,1,1,100.0,0.09,0.09,0.00,0.00,7.6,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Partidos
454,Petr Čech,cz CZE,PO,Arsenal,eng Premier League,36,1982,6.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
455,Žan Celar,si SVN,DL,Roma,it Serie A,19,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
456,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,21,1997,33.0,1,15,4,26.7,0.45,0.12,0.07,0.25,19.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Partidos
457,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,28,1989,22.8,1,15,4,26.7,0.66,0.18,0.07,0.25,9.7,0,0,0,2.4,2.4,0.16,-1.4,-1.4,Partidos
458,Fabio Ceravolo,it ITA,DL,Parma,it Serie A,31,1987,13.2,2,18,7,38.9,1.37,0.53,0.06,0.14,17.0,0,1,2,3.6,2.1,0.11,-1.6,-1.1,Partidos
459,Alberto Cerri,it ITA,DL,Cagliari,it Serie A,22,1996,7.4,0,23,3,13.0,3.09,0.40,0.00,0.00,15.0,0,0,0,2.0,2.0,0.09,-2.0,-2.0,Partidos
460,Boštjan Cesar,si SVN,DF,Chievo,it Serie A,36,1982,12.0,1,5,2,40.0,0.42,0.17,0.20,0.50,12.7,0,0,0,0.5,0.5,0.09,+0.5,+0.5,Partidos
461,Nacer Chadli,be BEL,"CC,DF",Monaco,fr Ligue 1,28,1989,7.7,0,2,1,50.0,0.26,0.13,0.00,0.00,23.0,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Partidos
462,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,31,1986,20.5,0,9,3,33.3,0.44,0.15,0.00,0.00,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Partidos
463,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,23,1994,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Partidos
464,Calum Chambers,eng ENG,"CC,DF",Fulham,eng Premier League,23,1995,28.8,2,35,11,31.4,1.22,0.38,0.06,0.18,19.4,0,0,0,2.3,2.3,0.07,-0.3,-0.3,Partidos
465,Timothy Chandler,us USA,DF,Eint Frankfurt,de Bundesliga,28,1990,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
466,Kwon Chang-hoon,kr KOR,"DL,CC",Dijon,fr Ligue 1,24,1994,10.4,2,20,6,30.0,1.92,0.58,0.10,0.33,17.7,1,0,0,1.7,1.7,0.09,+0.3,+0.3,Partidos
467,Charles,br BRA,DL,Eibar,es La Liga,34,1984,19.3,14,56,24,42.9,2.90,1.24,0.14,0.33,15.2,0,6,7,12.2,6.7,0.12,+1.8,+1.3,Partidos
468,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,27,1991,36.0,2,22,7,31.8,0.61,0.19,0.09,0.29,24.6,0,0,0,1.0,1.0,0.05,+1.0,+1.0,Partidos
469,Pablo Chavarría,ar ARG,DL,Reims,fr Ligue 1,30,1988,21.9,5,43,18,41.9,1.96,0.82,0.12,0.28,12.8,0,0,0,5.8,5.8,0.13,-0.8,-0.8,Partidos
470,Chechu,es ESP,DF,Rayo Vallecano,es La Liga,36,1982,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
471,Pape Cheikh Diop,sn SEN,CC,Lyon,fr Ligue 1,20,1997,5.0,0,4,1,25.0,0.79,0.20,0.00,0.00,13.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Partidos
472,Chema,es ESP,DF,Levante,es La Liga,26,1992,13.9,2,6,2,33.3,0.43,0.14,0.33,1.00,18.7,0,0,0,0.6,0.6,0.12,+1.4,+1.4,Partidos
473,Denis Cheryshev,ru RUS,CC,Valencia,es La Liga,27,1990,19.0,2,32,6,18.8,1.69,0.32,0.06,0.33,16.3,0,0,0,3.7,3.7,0.12,-1.7,-1.7,Partidos
474,Raman Chibsah,gh GHA,CC,Frosinone,it Serie A,25,1993,29.1,1,32,9,28.1,1.10,0.31,0.03,0.11,19.2,0,0,0,3.3,3.3,0.10,-2.3,-2.3,Partidos
475,Leandro Chichizola,ar ARG,PO,Getafe,es La Liga,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,Partidos
476,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,33,1984,22.1,1,13,4,30.8,0.59,0.18,0.08,0.25,13.4,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Partidos
477,Federico Chiesa,it ITA,DL,Fiorentina,it Serie A,20,1997,33.7,6,133,41,30.8,3.95,1.22,0.05,0.15,19.7,0,0,0,8.8,8.8,0.07,-2.8,-2.8,Partidos
478,Ben Chilwell,eng ENG,DF,Leicester City,eng Premier League,21,1996,36.0,0,22,10,45.5,0.61,0.28,0.00,0.00,21.4,0,0,0,1.1,1.1,0.05,-1.1,-1.1,Partidos
479,Vlad Chiricheș,ro ROU,DF,Napoli,it Serie A,28,1989,1.6,0,1,0,0.0,0.61,0.00,0.00,,9.5,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Partidos
480,Tahith Chong,nl NED,DL,Manchester Utd,eng Premier League,18,1999,0.4,0,2,1,50.0,4.74,2.37,0.00,0.00,13.9,0,0,0,0.4,0.4,0.18,-0.4,-0.4,Partidos
481,Hamza Choudhury,eng ENG,CC,Leicester City,eng Premier League,20,1997,6.6,0,4,2,50.0,0.61,0.30,0.00,0.00,19.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Partidos
482,Andreas Christensen,dk DEN,DF,Chelsea,eng Premier League,22,1996,6.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
483,Cyrus Christie,ie IRL,"DF,CC",Fulham,eng Premier League,25,1992,21.6,0,12,3,25.0,0.55,0.14,0.00,0.00,21.8,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Partidos
484,Samuel Chukwueze,ng NGA,"CC,DL",Villarreal,es La Liga,19,1999,19.0,5,58,23,39.7,3.06,1.21,0.09,0.22,18.1,0,0,0,5.2,5.2,0.09,-0.2,-0.2,Partidos
485,Camillo Ciano,it ITA,"DL,CC",Frosinone,it Serie A,28,1990,27.3,7,74,21,28.4,2.71,0.77,0.07,0.24,25.9,21,2,3,6.9,4.6,0.06,+0.1,+0.4,Partidos
486,Amato Ciciretti,it ITA,"DL,CC",Parma,it Serie A,24,1993,1.5,0,1,0,0.0,0.65,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
487,Luca Cigarini,it ITA,CC,Cagliari,it Serie A,32,1986,18.7,0,19,2,10.5,1.02,0.11,0.00,0.00,30.7,2,0,0,0.6,0.6,0.03,-0.6,-0.6,Partidos
488,Per Ciljan Skjelbred,no NOR,CC,Hertha BSC,de Bundesliga,31,1987,11.1,0,5,1,20.0,0.45,0.09,0.00,0.00,23.4,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Partidos
489,Jasper Cillessen,nl NED,PO,Barcelona,es La Liga,29,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
490,Laurent Ciman,be BEL,DF,Dijon,fr Ligue 1,32,1985,8.0,0,9,2,22.2,1.13,0.25,0.00,0.00,22.5,2,0,0,0.4,0.4,0.04,-0.4,-0.4,Partidos
491,Daniel Ciofani,it ITA,DL,Frosinone,it Serie A,33,1985,18.0,5,51,18,35.3,2.84,1.00,0.06,0.17,15.0,0,2,2,5.9,4.3,0.08,-0.9,-1.3,Partidos
492,Thiago Cionek,pl POL,DF,SPAL,it Serie A,32,1986,28.2,0,16,1,6.3,0.57,0.04,0.00,0.00,12.0,0,0,0,1.4,1.4,0.09,-1.4,-1.4,Partidos
493,Ibrahima Cissé,gn GUI,CC,Fulham,eng Premier League,24,1994,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
494,Till Cissokho,fr FRA,DF,Bordeaux,fr Ligue 1,18,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Partidos
495,Ciaran Clark,ie IRL,DF,Newcastle Utd,eng Premier League,28,1989,9.5,3,7,3,42.9,0.73,0.31,0.43,1.00,11.5,0,0,0,0.5,0.5,0.07,+2.5,+2.5,Partidos
496,Tom Cleverley,eng ENG,CC,Watford,eng Premier League,28,1989,5.3,1,4,2,50.0,0.75,0.38,0.25,0.50,22.4,1,0,0,0.2,0.2,0.06,+0.8,+0.8,Partidos
497,Nathaniel Clyne,eng ENG,DF,Bournemouth,eng Premier League,27,1991,12.7,0,2,0,0.0,0.16,0.00,0.00,,11.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Partidos
498,Nathaniel Clyne,eng ENG,DF,Liverpool,eng Premier League,27,1991,1.2,0,3,1,33.3,2.43,0.81,0.00,0.00,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Partidos
