Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Derribos,Derribos,Derribos,Derribos,Derribos,Desafíos,Desafíos,Desafíos,Desafíos,Bloqueos,Bloqueos,Bloqueos,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
576,Danilo,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,20,16,6,12,2,12,17,70.6,5,5,0,5,15,35,22,1,Partidos
577,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,6,2,5,1,0,3,7,42.9,4,16,12,4,5,11,46,0,Partidos
578,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,25,14,21,3,1,11,14,78.6,3,25,17,8,19,44,72,0,Partidos
579,Dante,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,54,40,36,16,2,24,41,58.5,17,56,30,26,38,92,156,2,Partidos
580,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,19,1999,1.3,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,Partidos
581,Sergi Darder,es ESP,CC,Espanyol,es La Liga,24,1993,30.1,60,35,23,32,5,25,69,36.2,44,18,3,15,22,82,30,0,Partidos
582,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,27,1990,4.2,8,5,3,4,1,2,3,66.7,1,5,0,5,8,16,5,0,Partidos
583,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,14,8,10,4,0,4,11,36.4,7,9,0,9,7,21,20,0,Partidos
584,Alphonso Davies,ca CAN,"CC,DL",Bayern Munich,de Bundesliga,17,2000,0.9,1,1,1,0,0,0,0,,0,2,0,2,2,3,1,0,Partidos
585,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,25,1993,20.5,56,30,39,13,4,38,54,70.4,16,23,10,13,23,79,68,1,Partidos
586,Tom Davies,eng ENG,CC,Everton,eng Premier League,20,1998,10.9,27,17,9,17,1,7,23,30.4,16,15,1,14,16,43,9,1,Partidos
587,Steven Davis,nir NIR,CC,Southampton,eng Premier League,33,1985,1.1,2,2,0,2,0,0,0,,0,2,0,2,1,3,5,0,Partidos
588,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,27,1991,10.8,22,15,6,12,4,7,21,33.3,14,13,1,12,3,25,2,1,Partidos
589,Sebastien De Maio,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,11,7,7,4,0,3,12,25.0,9,22,17,5,12,23,93,0,Partidos
590,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,31,1987,5.5,5,4,3,2,0,1,2,50.0,1,8,5,3,1,6,32,0,Partidos
591,Rodrigo De Paul,ar ARG,"CC,DL",Udinese,it Serie A,24,1994,35.4,53,33,21,27,5,13,42,31.0,29,35,2,33,32,85,28,0,Partidos
592,Daniele De Rossi,it ITA,CC,Roma,it Serie A,35,1983,14.1,16,10,6,7,3,3,14,21.4,11,18,12,6,26,42,33,0,Partidos
593,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,25,1992,19.4,40,28,24,14,2,17,28,60.7,11,18,6,12,26,66,58,1,Partidos
594,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,30,1988,26.8,15,11,8,5,2,7,24,29.2,17,53,3,50,22,37,69,2,Partidos
595,Lucas Deaux,fr FRA,CC,Guingamp,fr Ligue 1,29,1988,13.2,41,28,21,18,2,20,41,48.8,21,10,0,10,11,52,7,0,Partidos
596,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,43,26,25,13,5,22,37,59.5,15,17,7,10,47,90,64,0,Partidos
597,Troy Deeney,eng ENG,DL,Watford,eng Premier League,30,1988,28.3,24,14,8,10,6,7,32,21.9,25,22,4,18,7,31,29,0,Partidos
598,Jermain Defoe,eng ENG,DL,Bournemouth,eng Premier League,35,1982,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
599,Steven Defour,be BEL,CC,Burnley,eng Premier League,30,1988,5.0,8,4,2,4,2,3,14,21.4,11,11,3,8,8,16,7,0,Partidos
600,Grégoire Defrel,mq MTQ,"DL,CC",Sampdoria,it Serie A,27,1991,26.0,40,29,10,16,14,9,21,42.9,12,15,0,15,3,43,9,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
601,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,22,1995,5.0,7,3,1,6,0,3,13,23.1,10,14,0,14,6,13,8,0,Partidos
602,Alessandro Deiola,it ITA,"CC,DL",Parma,it Serie A,22,1995,6.1,12,8,4,7,1,4,10,40.0,6,15,4,11,11,23,10,0,Partidos
603,Romain Del Castillo,fr FRA,"CC,DL",Rennes,fr Ligue 1,22,1996,14.9,36,20,15,13,8,13,37,35.1,24,19,0,19,20,56,7,1,Partidos
604,Thomas Delaney,dk DEN,CC,Dortmund,de Bundesliga,26,1991,25.4,69,54,28,39,2,19,30,63.3,11,30,9,21,58,127,43,0,Partidos
605,Moisés Delgado,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,7,6,3,3,1,2,3,66.7,1,2,1,1,3,10,9,0,Partidos
606,Cristian Dell'Orco,it ITA,DF,Empoli,it Serie A,24,1994,11.5,18,11,11,5,2,4,11,36.4,7,13,7,6,17,35,44,0,Partidos
607,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,1,1,1,0,0,1,3,33.3,2,1,0,1,1,2,3,0,Partidos
608,Andy Delort,dz ALG,DL,Montpellier,fr Ligue 1,26,1991,34.6,34,20,7,20,7,8,34,23.5,26,28,7,21,4,38,7,0,Partidos
609,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,23,14,11,7,5,12,23,52.2,11,3,0,3,13,36,19,1,Partidos
610,Mousa Dembélé,be BEL,CC,Tottenham,eng Premier League,31,1987,5.7,13,9,6,6,1,4,7,57.1,3,4,1,3,7,20,5,2,Partidos
611,Moussa Dembélé,fr FRA,DL,Lyon,fr Ligue 1,22,1996,22.4,12,4,0,8,4,4,14,28.6,10,15,2,13,2,14,13,0,Partidos
612,Ousmane Dembélé,fr FRA,"DL,CC",Barcelona,es La Liga,21,1997,18.5,23,15,4,13,6,6,18,33.3,12,13,0,13,5,28,4,0,Partidos
613,Jessy Deminguet,fr FRA,CC,Caen,fr Ligue 1,20,1998,14.1,37,25,18,17,2,15,40,37.5,25,19,3,16,18,55,28,1,Partidos
614,Merih Demiral,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,24,16,23,1,0,10,13,76.9,3,16,11,5,19,43,80,0,Partidos
615,Kerem Demirbay,de GER,CC,Hoffenheim,de Bundesliga,25,1993,22.4,57,35,20,27,10,11,51,21.6,40,34,10,24,22,79,25,0,Partidos
616,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,26,1991,22.8,75,47,24,43,8,33,67,49.3,34,36,3,33,26,101,15,0,Partidos
617,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,33,21,22,11,0,16,24,66.7,8,36,32,4,26,59,122,1,Partidos
618,Leander Dendoncker,be BEL,CC,Wolves,eng Premier League,23,1995,16.3,53,26,25,25,3,16,47,34.0,31,35,6,29,23,76,34,1,Partidos
619,Fabio Depaoli,it ITA,DF,Chievo,it Serie A,21,1997,27.4,74,43,37,32,5,34,67,50.7,33,42,16,26,35,109,99,3,Partidos
620,Laurent Depoitre,be BEL,DL,Huddersfield,eng Premier League,29,1988,11.9,6,4,2,3,1,0,3,0.0,3,9,0,9,2,8,8,0,Partidos
621,Clément Depres,fr FRA,DL,Nîmes,fr Ligue 1,23,1994,4.9,2,2,1,1,0,1,4,25.0,3,3,0,3,0,2,6,0,Partidos
622,Kiril Despodov,bg BUL,"DL,CC",Cagliari,it Serie A,21,1996,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,Partidos
623,Daniele Dessena,it ITA,CC,Cagliari,it Serie A,31,1987,3.9,2,2,0,2,0,1,3,33.3,2,3,1,2,3,5,5,0,Partidos
624,Mattia Destro,it ITA,DL,Bologna,it Serie A,27,1991,5.5,3,2,2,0,1,0,0,,0,4,0,4,0,3,6,0,Partidos
625,Gerard Deulofeu,es ESP,"DL,CC",Watford,eng Premier League,24,1994,23.0,11,6,5,3,3,4,26,15.4,22,16,0,16,14,25,3,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
626,Jacopo Dezi,it ITA,CC,Parma,it Serie A,26,1992,1.0,1,1,1,0,0,0,1,0.0,1,1,0,1,3,4,2,0,Partidos
627,Federico Di Francesco,it ITA,"DL,CC",Sassuolo,it Serie A,24,1994,11.9,10,6,3,4,3,4,7,57.1,3,12,1,11,5,15,5,0,Partidos
628,Antonio Di Gaudio,it ITA,DL,Parma,it Serie A,28,1989,7.8,2,0,0,1,1,1,5,20.0,4,6,1,5,3,5,5,0,Partidos
629,Giovanni Di Lorenzo,it ITA,"DF,DL",Empoli,it Serie A,24,1993,37.0,66,43,38,23,5,24,44,54.5,20,34,13,21,36,102,93,3,Partidos
630,Ángel Di María,ar ARG,"DL,CC",Paris S-G,fr Ligue 1,30,1988,25.8,29,17,12,10,7,10,42,23.8,32,24,1,23,16,45,4,0,Partidos
631,Franco Di Santo,ar ARG,DL,Rayo Vallecano,es La Liga,29,1989,1.9,2,2,1,0,1,1,2,50.0,1,0,0,0,0,2,2,0,Partidos
632,Franco Di Santo,ar ARG,"CC,DL",Schalke 04,de Bundesliga,29,1989,2.7,2,1,0,2,0,1,4,25.0,3,3,1,2,1,3,3,0,Partidos
633,Boulaye Dia,sn SEN,DL,Reims,fr Ligue 1,21,1996,8.3,12,6,3,8,1,5,11,45.5,6,4,2,2,4,16,9,0,Partidos
634,Fousseni Diabaté,ml MLI,DL,Leicester City,eng Premier League,22,1995,0.6,2,0,2,0,0,0,1,0.0,1,2,0,2,0,2,0,0,Partidos
635,Moussa Diaby,fr FRA,"CC,DF",Paris S-G,fr Ligue 1,19,1999,12.7,14,8,7,2,5,2,11,18.2,9,7,1,6,12,26,6,0,Partidos
636,Adama Diakhaby,fr FRA,"DL,CC",Huddersfield,eng Premier League,22,1996,6.1,6,3,4,1,1,3,11,27.3,8,7,0,7,1,7,2,0,Partidos
637,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,21,1996,17.6,14,8,10,4,0,5,10,50.0,5,24,16,8,20,34,94,1,Partidos
638,Bafodé Diakité,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,15,7,5,9,1,10,14,71.4,4,15,3,12,11,26,29,0,Partidos
639,Abdou Diallo,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,36,20,20,13,3,11,15,73.3,4,28,15,13,26,62,91,1,Partidos
640,Abdoulaye Diallo,sn SEN,PO,Rennes,fr Ligue 1,26,1992,5.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0,Partidos
641,Mustapha Diallo,sn SEN,CC,Nîmes,fr Ligue 1,32,1986,5.1,16,11,6,9,1,5,13,38.5,8,7,1,6,10,26,14,1,Partidos
642,Mohamed Diamé,sn SEN,CC,Newcastle Utd,eng Premier League,31,1987,24.1,76,46,35,36,5,16,54,29.6,38,42,9,33,30,106,39,1,Partidos
643,Grady Diangana,cd COD,"CC,DL",West Ham,eng Premier League,20,1998,6.8,20,9,8,8,4,5,14,35.7,9,11,0,11,1,21,4,0,Partidos
644,Lassana Diarra,fr FRA,CC,Paris S-G,fr Ligue 1,33,1985,1.8,2,1,0,2,0,0,1,0.0,1,0,0,0,2,4,3,0,Partidos
645,Amadou Diawara,gn GUI,CC,Napoli,it Serie A,21,1997,7.3,12,4,1,9,2,4,5,80.0,1,6,0,6,11,23,12,0,Partidos
646,Brahim Díaz,es ESP,DL,Real Madrid,es La Liga,18,1999,4.2,9,7,5,4,0,3,8,37.5,5,2,0,2,0,9,0,0,Partidos
647,Javier Díaz,es ESP,PO,Sevilla,es La Liga,21,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
648,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,38,26,18,16,4,18,27,66.7,9,40,21,19,44,82,102,0,Partidos
649,Lorenzo Dickmann,it ITA,"DF,CC",SPAL,it Serie A,21,1996,1.9,5,4,4,1,0,5,7,71.4,2,0,0,0,1,6,5,0,Partidos
650,Daniel Didavi,de GER,"CC,DL",Stuttgart,de Bundesliga,28,1990,10.6,21,15,8,10,3,7,20,35.0,13,11,1,10,4,25,5,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
651,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,35,1983,23.4,41,29,12,27,2,17,44,38.6,27,37,10,27,37,78,35,0,Partidos
652,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,16,10,11,4,1,9,16,56.3,7,9,4,5,12,28,46,1,Partidos
653,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,24,1994,16.7,26,16,7,15,4,19,47,40.4,28,27,12,15,21,47,46,1,Partidos
654,Tim Dierßen,de GER,CC,Hannover 96,de Bundesliga,22,1996,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Partidos
655,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,71,46,45,18,8,28,45,62.2,17,43,9,34,60,131,116,0,Partidos
656,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,30,18,19,7,4,13,36,36.1,23,18,1,17,23,53,49,0,Partidos
657,Javairô Dilrosun,nl NED,"DL,CC",Hertha BSC,de Bundesliga,20,1998,10.0,14,10,7,5,2,3,7,42.9,4,18,2,16,7,21,9,0,Partidos
658,Federico Dimarco,it ITA,"DF,CC",Parma,it Serie A,20,1997,9.9,22,7,10,8,4,10,20,50.0,10,13,6,7,15,37,27,0,Partidos
659,Stole Dimitrievski,mk MKD,PO,Rayo Vallecano,es La Liga,24,1993,21.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1,Partidos
660,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,27,1991,14.9,27,15,11,10,6,7,24,29.2,17,16,3,13,11,38,5,0,Partidos
661,Ismaël Diomandé,ci CIV,"CC,DF",Caen,fr Ligue 1,25,1992,14.4,28,15,15,12,1,11,20,55.0,9,17,7,10,10,38,37,0,Partidos
662,Federico Dionisi,it ITA,"DL,CC",Frosinone,it Serie A,31,1987,2.3,3,1,0,2,1,0,2,0.0,2,0,0,0,0,3,0,0,Partidos
663,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,25,1992,17.7,17,12,3,9,5,4,10,40.0,6,14,0,14,1,18,9,0,Partidos
664,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,68,38,47,21,0,37,57,64.9,20,58,36,22,64,132,161,4,Partidos
665,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,32,1986,26.1,66,40,14,44,8,14,34,41.2,20,21,1,20,37,103,27,0,Partidos
666,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,18,2000,8.2,12,7,3,6,3,1,15,6.7,14,6,0,6,8,20,6,0,Partidos
667,Assane Dioussé,sn SEN,CC,Chievo,it Serie A,20,1997,9.9,24,16,11,8,5,10,23,43.5,13,14,4,10,19,43,13,2,Partidos
668,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,20,1997,2.4,6,4,3,3,0,2,4,50.0,2,2,0,2,1,7,7,1,Partidos
669,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,2,1,1,1,0,1,2,50.0,1,2,1,1,2,4,16,0,Partidos
670,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,54,34,43,11,0,26,43,60.5,17,27,11,16,74,128,154,3,Partidos
671,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,37,23,27,9,1,12,20,60.0,8,26,19,7,24,61,72,1,Partidos
672,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,1,1,1,0,0,0,0,,0,1,1,0,1,2,3,0,Partidos
673,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,48,37,33,13,2,23,43,53.5,20,56,31,25,83,131,183,3,Partidos
674,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,1,1,1,0,0,0,0,,0,4,2,2,0,1,11,0,Partidos
675,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,32,22,18,12,2,13,29,44.8,16,21,11,10,34,66,96,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
676,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,3,1,3,0,0,2,2,100.0,0,5,3,2,4,7,20,0,Partidos
677,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,26,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,11,3,Partidos
678,Matt Doherty,ie IRL,"DF,CC",Wolves,eng Premier League,26,1992,34.9,67,42,48,15,4,35,58,60.3,23,49,7,42,60,127,107,2,Partidos
679,Keagan Dolly,za RSA,DL,Montpellier,fr Ligue 1,25,1993,1.0,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,0,0,Partidos
680,Jaume Doménech,es ESP,PO,Valencia,es La Liga,27,1990,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Partidos
681,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,9,7,6,3,0,8,10,80.0,2,5,3,2,16,25,24,0,Partidos
682,Ji Dong-won,kr KOR,"CC,DL",Augsburg,de Bundesliga,27,1991,9.9,10,6,5,3,2,6,16,37.5,10,13,2,11,8,18,10,0,Partidos
683,Anastasios Donis,gr GRE,"DL,CC",Stuttgart,de Bundesliga,21,1996,10.7,15,13,8,4,3,3,11,27.3,8,7,0,7,4,19,0,0,Partidos
684,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,19,1999,34.3,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,13,3,Partidos
685,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,22,1996,1.7,3,1,3,0,0,3,5,60.0,2,4,2,2,0,3,7,0,Partidos
686,Riccardo Doratiotto,it ITA,DL,Cagliari,it Serie A,19,1999,0.9,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,Partidos
687,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,18,11,13,4,1,4,7,57.1,3,14,6,8,19,37,60,2,Partidos
688,Mathieu Dossevi,tg TOG,"DL,CC",Toulouse,fr Ligue 1,30,1988,27.4,42,28,20,11,11,13,40,32.5,27,29,1,28,33,75,13,0,Partidos
689,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,25,1993,34.0,71,38,27,32,12,19,57,33.3,38,31,8,23,34,105,55,5,Partidos
690,Cheick Doukouré,ci CIV,CC,Levante,es La Liga,25,1992,3.5,13,7,3,7,3,4,15,26.7,11,10,2,8,3,16,3,1,Partidos
691,Moussa Doumbia,ml MLI,"DL,CC",Reims,fr Ligue 1,23,1994,17.8,28,13,13,13,2,11,39,28.2,28,7,2,5,7,35,13,0,Partidos
692,Seydou Doumbia,ci CIV,DL,Girona,es La Liga,30,1987,6.0,5,1,1,2,2,0,2,0.0,2,2,0,2,3,8,1,0,Partidos
693,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,11,7,9,2,0,6,10,60.0,4,6,1,5,4,15,20,0,Partidos
694,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,18,12,14,4,0,9,14,64.3,5,15,8,7,25,43,66,0,Partidos
695,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,20,1997,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Partidos
696,Bartłomiej Drągowski,pl POL,PO,Empoli,it Serie A,20,1997,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1,Partidos
697,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,24,1993,22.7,41,22,11,19,11,16,43,37.2,27,20,1,19,15,56,2,1,Partidos
698,Luke Dreher,eng ENG,DL,Crystal Palace,eng Premier League,19,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
699,Josip Drmić,ch SUI,DL,M'Gladbach,de Bundesliga,25,1992,2.5,2,0,0,2,0,1,2,50.0,1,1,0,1,1,3,0,0,Partidos
700,Jaroslav Drobný,cz CZE,PO,Düsseldorf,de Bundesliga,38,1979,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
701,Óscar Duarte,cr CRC,"DF,CC",Espanyol,es La Liga,29,1989,7.3,12,5,7,5,0,4,7,57.1,3,7,7,0,13,25,34,0,Partidos
702,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,72,35,45,20,7,34,64,53.1,30,46,12,34,57,129,130,1,Partidos
703,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,51,22,25,21,5,20,35,57.1,15,30,10,20,22,73,61,1,Partidos
704,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,29,1989,38.0,2,0,2,0,0,1,3,33.3,2,0,0,0,0,2,20,5,Partidos
705,Marvin Ducksch,de GER,DL,Düsseldorf,de Bundesliga,24,1994,9.1,3,1,0,2,1,1,5,20.0,4,4,0,4,4,7,11,0,Partidos
706,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,23,1994,28.5,54,33,13,35,6,15,55,27.3,40,36,4,32,15,69,17,1,Partidos
707,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,35,20,23,7,5,14,25,56.0,11,57,47,10,36,71,244,3,Partidos
708,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,1,0,1,0,0,1,3,33.3,2,2,0,2,1,2,1,0,Partidos
709,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,34,22,24,9,1,19,32,59.4,13,25,11,14,37,71,133,0,Partidos
710,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,25,1993,20.5,33,21,15,15,3,19,48,39.6,29,20,6,14,15,48,18,0,Partidos
711,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,42,26,31,10,1,17,39,43.6,22,49,38,11,46,88,196,5,Partidos
712,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Partidos
713,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,35,22,24,8,3,14,33,42.4,19,26,6,20,41,76,42,0,Partidos
714,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,29,1989,21.1,34,22,8,13,13,15,38,39.5,23,14,2,12,11,45,16,1,Partidos
715,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,4,4,2,0,2,2,3,66.7,1,0,0,0,1,5,9,0,Partidos
716,Hugo Duro,es ESP,"CC,DL",Getafe,es La Liga,18,1999,4.6,6,4,1,2,3,3,6,50.0,3,6,1,5,3,9,4,0,Partidos
717,Raphael Dwamena,gh GHA,DL,Levante,es La Liga,22,1995,2.5,0,0,0,0,0,0,0,,0,2,1,1,0,0,2,0,Partidos
718,Paulo Dybala,ar ARG,"DL,CC",Juventus,it Serie A,24,1993,23.7,17,8,3,9,5,7,23,30.4,16,20,2,18,14,31,1,0,Partidos
719,Edin Džeko,ba BIH,DL,Roma,it Serie A,32,1986,28.7,13,7,3,5,5,4,16,25.0,12,10,1,9,0,13,36,1,Partidos
720,Blerim Džemaili,ch SUI,CC,Bologna,it Serie A,32,1986,19.4,44,27,22,19,3,19,58,32.8,39,22,1,21,17,61,12,1,Partidos
721,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,47,33,26,20,1,16,22,72.7,6,37,24,13,39,86,136,2,Partidos
722,Dennis Eckert,de GER,DL,Celta Vigo,es La Liga,21,1997,2.4,3,2,0,1,2,0,2,0.0,2,1,0,1,2,5,3,0,Partidos
723,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,69,36,48,16,5,29,58,50.0,29,62,28,34,81,150,179,4,Partidos
724,Simone Edera,it ITA,CC,Torino,it Serie A,21,1997,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Partidos
725,Simone Edera,it ITA,DL,Bologna,it Serie A,21,1997,2.2,4,4,3,0,1,1,3,33.3,2,5,1,4,0,4,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
726,Ederson,br BRA,PO,Manchester City,eng Premier League,24,1993,38.0,3,3,2,1,0,3,3,100.0,0,0,0,0,1,4,12,2,Partidos
727,Johannes Eggestein,de GER,"DL,CC",Werder Bremen,de Bundesliga,20,1998,12.4,13,9,7,4,2,5,19,26.3,14,13,0,13,4,17,7,0,Partidos
728,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,21,1996,33.9,68,42,29,34,5,24,54,44.4,30,49,10,39,30,98,69,0,Partidos
729,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,29,1989,29.4,61,39,16,38,7,37,68,54.4,31,42,12,30,53,114,62,1,Partidos
730,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,8,3,5,3,0,2,11,18.2,9,13,4,9,6,14,27,0,Partidos
731,Harvey Elliott,eng ENG,CC,Fulham,eng Premier League,15,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Partidos
732,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,26,1992,4.2,13,4,9,1,3,1,2,50.0,1,7,4,3,2,15,8,0,Partidos
733,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,47,29,31,14,2,26,41,63.4,15,23,7,16,39,86,150,0,Partidos
734,Gorka Elustondo,es ESP,"CC,DF",Rayo Vallecano,es La Liga,31,1987,3.2,7,5,4,3,0,5,8,62.5,3,6,1,5,6,13,10,0,Partidos
