RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Toques,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR
401,Willy Caballero,ar ARG,PO,Chelsea,eng Premier League,37,1981,5.0,176.0,160.0,176.0,0.0,0.0,0.0,176.0,0.0,0.0,,0.0,,116.0,486.0,257.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0
402,Yohan Cabaye,fr FRA,CC,Saint-Étienne,fr Ligue 1,33,1986,9.5,622.0,15.0,135.0,372.0,120.0,6.0,622.0,8.0,6.0,75.0,2.0,25.0,302.0,1488.0,864.0,11.0,15.0,1.0,10.0,4.0,382.0,11.0
403,Manuel Cabit,mq MTQ,DF,Metz,fr Ligue 1,26,1993,3.0,177.0,9.0,56.0,75.0,47.0,0.0,177.0,4.0,4.0,100.0,0.0,0.0,71.0,462.0,228.0,8.0,6.0,0.0,5.0,0.0,83.0,14.0
404,Ariday Cabrera,es ESP,CC,Mallorca,es La Liga,30,1988,0.4,21.0,0.0,2.0,7.0,12.0,1.0,21.0,2.0,0.0,0.0,2.0,100.0,8.0,42.0,2.0,0.0,0.0,0.0,2.0,1.0,9.0,3.0
405,Leandro Cabrera,uy URU,DF,Getafe,es La Liga,28,1991,17.0,733.0,62.0,303.0,391.0,50.0,17.0,733.0,3.0,3.0,100.0,0.0,0.0,246.0,1354.0,614.0,6.0,2.0,0.0,7.0,3.0,256.0,5.0
406,Leandro Cabrera,uy URU,DF,Espanyol,es La Liga,28,1991,17.0,1026.0,107.0,503.0,440.0,90.0,9.0,1026.0,5.0,5.0,100.0,0.0,0.0,524.0,2998.0,1626.0,9.0,5.0,0.0,9.0,2.0,533.0,6.0
407,Fabrizio Cacciatore,it ITA,DF,Cagliari,it Serie A,32,1986,12.8,810.0,69.0,287.0,355.0,168.0,9.0,810.0,6.0,3.0,50.0,3.0,50.0,372.0,1748.0,926.0,13.0,15.0,1.0,3.0,5.0,484.0,33.0
408,Martín Cáceres,uy URU,DF,Fiorentina,it Serie A,32,1987,26.2,1557.0,113.0,608.0,843.0,113.0,13.0,1557.0,4.0,1.0,25.0,3.0,75.0,909.0,4677.0,2901.0,24.0,17.0,1.0,9.0,2.0,966.0,10.0
409,Anthony Caci,fr FRA,DF,Strasbourg,fr Ligue 1,22,1997,7.7,614.0,23.0,186.0,327.0,107.0,4.0,614.0,5.0,3.0,60.0,2.0,40.0,339.0,1609.0,932.0,12.0,16.0,1.0,9.0,9.0,371.0,20.0
410,Jhonder Cádiz,ve VEN,"DL,CC",Dijon,fr Ligue 1,24,1995,8.9,321.0,11.0,25.0,139.0,161.0,58.0,321.0,37.0,19.0,51.4,18.0,48.6,178.0,1235.0,624.0,25.0,20.0,16.0,26.0,20.0,236.0,64.0
411,Mathieu Cafaro,fr FRA,"DL,CC",Reims,fr Ligue 1,22,1997,10.3,488.0,2.0,56.0,184.0,257.0,26.0,487.0,30.0,19.0,63.3,11.0,36.7,292.0,1801.0,898.0,34.0,22.0,9.0,23.0,11.0,314.0,75.0
412,Jonathan Cafu,br BRA,DF,Bordeaux,fr Ligue 1,28,1991,2.2,121.0,2.0,19.0,77.0,26.0,2.0,121.0,6.0,3.0,50.0,3.0,50.0,85.0,407.0,192.0,8.0,2.0,0.0,10.0,3.0,86.0,16.0
413,Gary Cahill,eng ENG,DF,Crystal Palace,eng Premier League,33,1985,24.1,1257.0,190.0,748.0,453.0,63.0,45.0,1257.0,5.0,4.0,80.0,1.0,20.0,627.0,3147.0,1421.0,5.0,7.0,1.0,13.0,4.0,744.0,2.0
414,Felipe Caicedo,ec ECU,DL,Lazio,it Serie A,30,1988,15.6,532.0,1.0,32.0,239.0,266.0,80.0,531.0,23.0,12.0,52.2,9.0,39.1,307.0,1186.0,526.0,13.0,10.0,8.0,33.0,20.0,453.0,121.0
415,Arturo Calabresi,it ITA,DF,Amiens,fr Ligue 1,23,1996,20.9,1252.0,83.0,412.0,613.0,240.0,14.0,1252.0,40.0,22.0,55.0,18.0,45.0,449.0,2269.0,1248.0,20.0,16.0,4.0,20.0,14.0,550.0,23.0
416,Davide Calabria,it ITA,DF,Milan,it Serie A,22,1996,18.0,1379.0,59.0,369.0,733.0,284.0,30.0,1379.0,23.0,10.0,43.5,13.0,56.5,749.0,3767.0,2231.0,40.0,35.0,2.0,20.0,3.0,855.0,81.0
417,Riccardo Calafiori,it ITA,DF,Roma,it Serie A,17,2002,0.7,19.0,0.0,6.0,9.0,5.0,1.0,19.0,0.0,0.0,,0.0,,12.0,34.0,13.0,0.0,1.0,0.0,2.0,0.0,14.0,4.0
418,Mattia Caldara,it ITA,DF,Atalanta,it Serie A,25,1994,10.7,549.0,46.0,262.0,267.0,26.0,10.0,549.0,1.0,1.0,100.0,0.0,0.0,269.0,1349.0,558.0,3.0,7.0,0.0,8.0,1.0,288.0,2.0
419,Marco Calderoni,it ITA,DF,Lecce,it Serie A,30,1989,22.9,1357.0,88.0,461.0,556.0,352.0,25.0,1357.0,13.0,8.0,61.5,5.0,38.5,703.0,3133.0,1628.0,39.0,33.0,3.0,27.0,9.0,791.0,97.0
420,Fernando Calero,es ESP,DF,Espanyol,es La Liga,23,1995,11.6,705.0,71.0,370.0,316.0,22.0,1.0,705.0,1.0,1.0,100.0,0.0,0.0,364.0,1618.0,853.0,9.0,2.0,0.0,6.0,2.0,439.0,1.0
421,Duje Ćaleta-Car,hr CRO,DF,Marseille,fr Ligue 1,22,1996,21.0,1290.0,138.0,628.0,618.0,46.0,25.0,1290.0,0.0,0.0,,0.0,,749.0,4214.0,2878.0,20.0,6.0,0.0,0.0,0.0,843.0,3.0
422,Hakan Çalhanoğlu,tr TUR,"CC,DL",Milan,it Serie A,25,1994,30.0,1985.0,39.0,203.0,882.0,931.0,87.0,1984.0,45.0,28.0,62.2,17.0,37.8,1285.0,6962.0,3607.0,102.0,110.0,18.0,64.0,32.0,1441.0,193.0
423,Daniel Caligiuri,it ITA,"CC,DL",Schalke 04,de Bundesliga,31,1988,25.5,1394.0,48.0,201.0,616.0,601.0,56.0,1393.0,77.0,42.0,54.5,35.0,45.5,676.0,4020.0,1773.0,66.0,47.0,21.0,67.0,58.0,773.0,131.0
424,José Callejón,es ESP,"DL,CC",Napoli,it Serie A,32,1987,24.1,1404.0,15.0,137.0,603.0,670.0,70.0,1404.0,29.0,9.0,31.0,20.0,69.0,825.0,3105.0,1521.0,38.0,36.0,6.0,20.0,7.0,1081.0,224.0
425,Jonathan Calleri,ar ARG,DL,Espanyol,es La Liga,25,1993,20.1,592.0,25.0,58.0,239.0,302.0,97.0,592.0,33.0,19.0,57.6,14.0,42.4,299.0,1784.0,609.0,32.0,14.0,12.0,56.0,31.0,445.0,111.0
426,Dominic Calvert-Lewin,eng ENG,DL,Everton,eng Premier League,22,1997,29.2,922.0,42.0,76.0,391.0,466.0,134.0,922.0,27.0,14.0,51.9,13.0,48.1,511.0,2568.0,951.0,40.0,28.0,16.0,98.0,23.0,736.0,156.0
427,Mahdi Camara,fr FRA,CC,Saint-Étienne,fr Ligue 1,21,1998,10.0,569.0,11.0,120.0,368.0,85.0,11.0,569.0,10.0,8.0,80.0,2.0,20.0,321.0,2239.0,1008.0,19.0,18.0,0.0,13.0,13.0,392.0,13.0
428,Souleymane Camara,sn SEN,DL,Montpellier,fr Ligue 1,36,1982,1.8,63.0,1.0,3.0,31.0,30.0,7.0,63.0,2.0,1.0,50.0,1.0,50.0,29.0,167.0,52.0,1.0,1.0,1.0,5.0,2.0,54.0,14.0
429,Víctor Camarasa,es ESP,DL,Crystal Palace,eng Premier League,25,1994,0.1,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,,0.0,,2.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
430,Víctor Camarasa,es ESP,CC,Alavés,es La Liga,25,1994,14.4,667.0,21.0,110.0,394.0,170.0,6.0,667.0,30.0,13.0,43.3,17.0,56.7,422.0,1881.0,686.0,9.0,8.0,2.0,26.0,8.0,424.0,34.0
431,Eduardo Camavinga,fr FRA,CC,Rennes,fr Ligue 1,16,2002,23.4,1285.0,56.0,314.0,869.0,122.0,8.0,1285.0,28.0,19.0,67.9,9.0,32.1,753.0,5070.0,2408.0,48.0,36.0,3.0,25.0,20.0,787.0,24.0
432,Sergio Camello,es ESP,DL,Atlético Madrid,es La Liga,18,2001,0.3,7.0,0.0,1.0,2.0,4.0,1.0,7.0,0.0,0.0,,0.0,,5.0,14.0,9.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0
433,José Campaña,es ESP,CC,Levante,es La Liga,26,1993,35.1,2530.0,95.0,556.0,1246.0,754.0,57.0,2530.0,90.0,63.0,70.0,27.0,30.0,1459.0,9235.0,4962.0,137.0,86.0,15.0,67.0,32.0,1770.0,158.0
434,Xisco Campos,es ESP,DF,Mallorca,es La Liga,37,1982,5.3,266.0,36.0,160.0,94.0,14.0,5.0,266.0,0.0,0.0,,0.0,,120.0,620.0,230.0,2.0,1.0,0.0,0.0,0.0,137.0,1.0
435,Víctor Campuzano,es ESP,DL,Espanyol,es La Liga,22,1997,9.7,257.0,4.0,17.0,121.0,127.0,28.0,257.0,19.0,9.0,47.4,10.0,52.6,154.0,959.0,422.0,21.0,10.0,10.0,39.0,17.0,167.0,47.0
436,Emre Can,de GER,CC,Juventus,it Serie A,25,1994,3.2,198.0,7.0,29.0,109.0,62.0,13.0,198.0,9.0,6.0,66.7,3.0,33.3,149.0,675.0,306.0,11.0,4.0,3.0,5.0,3.0,154.0,18.0
437,Emre Can,de GER,"CC,DF",Dortmund,de Bundesliga,25,1994,10.6,846.0,34.0,221.0,523.0,109.0,13.0,846.0,21.0,14.0,66.7,7.0,33.3,539.0,2750.0,1332.0,18.0,12.0,0.0,14.0,9.0,637.0,15.0
438,Sergio Canales,es ESP,"CC,DL",Betis,es La Liga,28,1991,35.1,2482.0,26.0,364.0,1277.0,881.0,75.0,2478.0,68.0,51.0,75.0,17.0,25.0,1577.0,10837.0,6225.0,150.0,100.0,13.0,36.0,49.0,1904.0,153.0
439,João Cancelo,pt POR,DF,Manchester City,eng Premier League,25,1994,13.4,1309.0,30.0,257.0,672.0,395.0,33.0,1309.0,53.0,37.0,69.8,17.0,32.1,949.0,4380.0,2266.0,42.0,50.0,14.0,15.0,8.0,937.0,80.0
440,Antonio Candreva,it ITA,DF,Inter,it Serie A,32,1987,22.1,1553.0,53.0,326.0,608.0,630.0,57.0,1553.0,21.0,10.0,47.6,11.0,52.4,855.0,5145.0,2728.0,80.0,39.0,17.0,30.0,9.0,1060.0,221.0
441,Gianmarco Cangiano,it ITA,"DL,CC",Bologna,it Serie A,17,2001,0.2,17.0,1.0,2.0,8.0,7.0,2.0,17.0,4.0,3.0,75.0,1.0,25.0,13.0,82.0,19.0,1.0,2.0,1.0,1.0,1.0,9.0,4.0
442,Todd Cantwell,eng ENG,"DL,CC",Norwich City,eng Premier League,21,1998,27.7,1480.0,34.0,259.0,723.0,523.0,79.0,1480.0,78.0,49.0,62.8,29.0,37.2,991.0,5587.0,2520.0,75.0,49.0,24.0,77.0,48.0,1099.0,138.0
443,Ander Capa,es ESP,DF,Athletic Club,es La Liga,27,1992,31.9,1934.0,80.0,487.0,841.0,625.0,42.0,1934.0,84.0,56.0,66.7,28.0,33.3,876.0,5615.0,3427.0,92.0,69.0,12.0,40.0,22.0,979.0,180.0
444,Pierrick Capelle,fr FRA,"CC,DF",Angers,fr Ligue 1,32,1987,19.4,1016.0,40.0,215.0,509.0,305.0,42.0,1016.0,38.0,25.0,65.8,13.0,34.2,538.0,3233.0,1572.0,50.0,32.0,8.0,40.0,40.0,697.0,102.0
445,Étienne Capoue,fr FRA,CC,Watford,eng Premier League,31,1988,29.2,1797.0,94.0,422.0,1174.0,217.0,12.0,1797.0,40.0,23.0,57.5,17.0,42.5,912.0,3593.0,1554.0,16.0,16.0,3.0,18.0,26.0,999.0,23.0
446,Gianluca Caprari,it ITA,"DL,CC",Sampdoria,it Serie A,26,1993,7.4,334.0,3.0,23.0,144.0,170.0,24.0,334.0,22.0,11.0,50.0,11.0,50.0,223.0,1484.0,641.0,21.0,19.0,3.0,22.0,25.0,250.0,57.0
447,Gianluca Caprari,it ITA,"DL,CC",Parma,it Serie A,26,1993,6.5,281.0,2.0,35.0,113.0,140.0,25.0,280.0,20.0,13.0,65.0,7.0,35.0,197.0,1233.0,624.0,21.0,23.0,6.0,14.0,13.0,196.0,41.0
448,Francesco Caputo,it ITA,DL,Sassuolo,it Serie A,31,1987,32.6,1018.0,7.0,46.0,456.0,524.0,179.0,1016.0,36.0,23.0,63.9,13.0,36.1,582.0,2828.0,1291.0,53.0,28.0,33.0,58.0,42.0,832.0,256.0
449,Maxence Caqueret,fr FRA,CC,Lyon,fr Ligue 1,19,2000,6.3,469.0,5.0,72.0,304.0,97.0,9.0,469.0,9.0,6.0,66.7,3.0,33.3,256.0,1123.0,473.0,6.0,9.0,1.0,19.0,7.0,350.0,12.0
450,Andrea Carboni,it ITA,DF,Cagliari,it Serie A,18,2001,4.1,210.0,39.0,106.0,95.0,11.0,3.0,210.0,0.0,0.0,,0.0,,114.0,749.0,505.0,8.0,6.0,0.0,1.0,1.0,122.0,0.0
451,Irvin Cardona,fr FRA,"DL,CC",Brest,fr Ligue 1,21,1997,16.1,621.0,15.0,60.0,255.0,316.0,76.0,621.0,29.0,14.0,48.3,15.0,51.7,377.0,2188.0,1053.0,37.0,26.0,11.0,52.0,31.0,483.0,134.0
452,Marc Cardona,es ESP,DL,Osasuna,es La Liga,24,1995,7.8,267.0,4.0,13.0,136.0,123.0,28.0,267.0,19.0,10.0,52.6,9.0,47.4,164.0,972.0,465.0,19.0,13.0,5.0,25.0,11.0,197.0,56.0
453,Diego Carlos,br BRA,DF,Sevilla,es La Liga,26,1993,34.8,2256.0,361.0,1289.0,917.0,56.0,29.0,2256.0,7.0,7.0,100.0,0.0,0.0,1237.0,4327.0,1879.0,6.0,8.0,0.0,8.0,2.0,1474.0,2.0
454,Lionel Carole,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,14.1,924.0,39.0,245.0,485.0,204.0,11.0,924.0,22.0,14.0,63.6,8.0,36.4,516.0,2772.0,1573.0,32.0,27.0,2.0,14.0,10.0,584.0,61.0
455,Yannick Carrasco,be BEL,"CC,DL",Atlético Madrid,es La Liga,25,1993,7.0,324.0,3.0,45.0,132.0,154.0,21.0,324.0,30.0,16.0,53.3,14.0,46.7,219.0,1408.0,711.0,23.0,18.0,10.0,19.0,28.0,219.0,41.0
456,Daniel Carriço,pt POR,DF,Sevilla,es La Liga,30,1988,9.4,620.0,60.0,294.0,295.0,34.0,11.0,620.0,3.0,3.0,100.0,0.0,0.0,362.0,1736.0,1000.0,5.0,4.0,1.0,3.0,1.0,454.0,0.0
457,Guido Carrillo,ar ARG,DL,Leganés,es La Liga,28,1991,13.5,498.0,19.0,30.0,234.0,237.0,60.0,498.0,8.0,4.0,50.0,4.0,50.0,194.0,669.0,187.0,8.0,5.0,2.0,26.0,14.0,364.0,57.0
458,Andy Carroll,eng ENG,DL,Newcastle Utd,eng Premier League,30,1989,7.0,316.0,27.0,39.0,156.0,122.0,30.0,316.0,11.0,6.0,54.5,5.0,45.5,133.0,478.0,109.0,4.0,5.0,0.0,24.0,11.0,236.0,34.0
459,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,27,1992,30.4,2727.0,101.0,756.0,1116.0,879.0,65.0,2727.0,53.0,25.0,47.2,28.0,52.8,1533.0,7470.0,4224.0,91.0,81.0,19.0,41.0,24.0,1831.0,195.0
460,Matis Carvalho,pt POR,PO,Montpellier,fr Ligue 1,20,1999,0.8,31.0,30.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,,12.0,89.0,54.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
461,William Carvalho,pt POR,CC,Betis,es La Liga,27,1992,9.9,688.0,23.0,140.0,437.0,119.0,5.0,688.0,25.0,20.0,80.0,5.0,20.0,418.0,1871.0,917.0,9.0,13.0,1.0,5.0,8.0,543.0,15.0
462,Casemiro,br BRA,CC,Real Madrid,es La Liga,27,1992,34.3,2616.0,131.0,687.0,1588.0,376.0,36.0,2616.0,33.0,29.0,87.9,4.0,12.1,1440.0,5626.0,2765.0,16.0,40.0,1.0,23.0,28.0,1707.0,26.0
463,Moreto Cassamã,gw GNB,CC,Reims,fr Ligue 1,21,1998,6.6,562.0,10.0,152.0,345.0,72.0,1.0,562.0,16.0,13.0,81.3,3.0,18.8,328.0,1480.0,668.0,4.0,4.0,0.0,12.0,8.0,422.0,3.0
464,Francesco Cassata,it ITA,CC,Genoa,it Serie A,22,1997,16.2,796.0,24.0,192.0,377.0,242.0,12.0,796.0,35.0,21.0,60.0,14.0,40.0,481.0,2621.0,1475.0,39.0,31.0,3.0,26.0,21.0,554.0,45.0
465,Timothy Castagne,be BEL,DF,Atalanta,it Serie A,23,1995,19.7,1316.0,35.0,267.0,574.0,489.0,46.0,1316.0,24.0,13.0,54.2,11.0,45.8,788.0,3293.0,1716.0,41.0,36.0,6.0,24.0,10.0,870.0,154.0
466,Koen Casteels,be BEL,PO,Wolfsburg,de Bundesliga,27,1992,26.0,1029.0,807.0,1015.0,14.0,0.0,0.0,1029.0,1.0,1.0,100.0,0.0,0.0,596.0,3185.0,1789.0,0.0,0.0,0.0,1.0,0.0,513.0,0.0
467,Jean-Charles Castelletto,cm CMR,DF,Brest,fr Ligue 1,24,1995,20.4,1196.0,180.0,697.0,480.0,28.0,7.0,1196.0,10.0,10.0,100.0,0.0,0.0,661.0,3276.0,1859.0,8.0,9.0,1.0,5.0,5.0,738.0,1.0
468,Samu Castillejo,es ESP,"DL,CC",Milan,it Serie A,24,1995,13.4,742.0,7.0,81.0,302.0,375.0,59.0,742.0,38.0,20.0,52.6,18.0,47.4,476.0,3111.0,1521.0,48.0,43.0,16.0,32.0,20.0,491.0,116.0
469,Jonny Castro,es ESP,"CC,DF",Wolves,eng Premier League,25,1994,32.1,1871.0,68.0,476.0,779.0,638.0,61.0,1871.0,71.0,32.0,45.1,39.0,54.9,855.0,5260.0,2873.0,100.0,62.0,20.0,54.0,36.0,1024.0,180.0
470,Lucas Castro,ar ARG,CC,SPAL,it Serie A,30,1989,4.7,270.0,3.0,33.0,146.0,95.0,12.0,270.0,10.0,5.0,50.0,5.0,50.0,157.0,846.0,335.0,6.0,7.0,1.0,11.0,6.0,204.0,28.0
471,Lucas Castro,ar ARG,CC,Cagliari,it Serie A,30,1989,6.7,372.0,18.0,64.0,196.0,119.0,13.0,372.0,9.0,4.0,44.4,5.0,55.6,199.0,986.0,519.0,12.0,8.0,0.0,10.0,12.0,252.0,31.0
472,Gaetano Castrovilli,it ITA,CC,Fiorentina,it Serie A,22,1997,29.7,1536.0,40.0,262.0,707.0,608.0,90.0,1536.0,131.0,93.0,71.0,38.0,29.0,1061.0,8109.0,4620.0,142.0,86.0,25.0,87.0,64.0,1090.0,143.0
473,Danilo Cataldi,it ITA,CC,Lazio,it Serie A,24,1994,6.6,519.0,26.0,124.0,287.0,115.0,3.0,519.0,2.0,2.0,100.0,0.0,0.0,288.0,1778.0,1006.0,12.0,10.0,1.0,11.0,2.0,326.0,7.0
474,Craig Cathcart,nir NIR,DF,Watford,eng Premier League,30,1989,27.6,1194.0,156.0,601.0,572.0,23.0,12.0,1194.0,7.0,4.0,57.1,3.0,42.9,583.0,2439.0,1037.0,2.0,3.0,1.0,9.0,3.0,591.0,3.0
475,Edinson Cavani,uy URU,DL,Paris S-G,fr Ligue 1,32,1987,6.7,207.0,4.0,16.0,70.0,121.0,51.0,206.0,8.0,7.0,87.5,1.0,12.5,93.0,268.0,118.0,3.0,1.0,1.0,21.0,2.0,148.0,52.0
476,Santi Cazorla,es ESP,CC,Villarreal,es La Liga,34,1984,27.2,1998.0,24.0,252.0,1113.0,660.0,45.0,1990.0,70.0,50.0,71.4,20.0,28.6,1165.0,5983.0,2795.0,55.0,57.0,9.0,59.0,31.0,1484.0,98.0
477,Dani Ceballos,es ESP,CC,Arsenal,eng Premier League,22,1996,18.8,1510.0,50.0,320.0,807.0,403.0,21.0,1510.0,36.0,27.0,75.0,9.0,25.0,1012.0,6703.0,3681.0,60.0,52.0,8.0,25.0,30.0,1089.0,38.0
478,Federico Ceccherini,it ITA,DF,Fiorentina,it Serie A,27,1992,9.3,510.0,61.0,272.0,220.0,21.0,8.0,510.0,7.0,6.0,85.7,1.0,14.3,287.0,1731.0,821.0,8.0,1.0,1.0,6.0,2.0,282.0,2.0
479,Christian Celesia,it ITA,DF,Torino,it Serie A,17,2002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
480,Zeki Çelik,tr TUR,DF,Lille,fr Ligue 1,22,1997,23.0,1615.0,46.0,324.0,860.0,440.0,30.0,1615.0,34.0,15.0,44.1,19.0,55.9,787.0,4469.0,2467.0,54.0,47.0,8.0,31.0,19.0,903.0,99.0
481,Fabien Centonze,fr FRA,DF,Metz,fr Ligue 1,23,1996,28.0,1689.0,108.0,642.0,751.0,320.0,21.0,1689.0,53.0,31.0,58.5,22.0,41.5,681.0,5556.0,3062.0,97.0,62.0,14.0,31.0,24.0,798.0,82.0
482,Luca Ceppitelli,it ITA,DF,Cagliari,it Serie A,29,1989,13.8,682.0,139.0,396.0,254.0,38.0,10.0,682.0,1.0,0.0,0.0,1.0,100.0,321.0,1562.0,868.0,3.0,8.0,2.0,5.0,2.0,385.0,1.0
483,Alberto Cerri,it ITA,DL,SPAL,it Serie A,23,1996,4.7,177.0,3.0,6.0,84.0,89.0,26.0,177.0,10.0,8.0,80.0,2.0,20.0,114.0,570.0,271.0,13.0,6.0,4.0,10.0,7.0,159.0,36.0
484,Alberto Cerri,it ITA,DL,Cagliari,it Serie A,23,1996,2.7,126.0,4.0,9.0,62.0,56.0,13.0,126.0,3.0,3.0,100.0,0.0,0.0,55.0,250.0,17.0,1.0,0.0,1.0,4.0,4.0,108.0,25.0
485,Julian Chabot,de GER,DF,Sampdoria,it Serie A,21,1998,6.3,321.0,55.0,175.0,140.0,9.0,3.0,321.0,2.0,1.0,50.0,1.0,50.0,152.0,684.0,271.0,1.0,1.0,0.0,4.0,0.0,167.0,0.0
486,Florian Chabrolle,fr FRA,CC,Marseille,fr Ligue 1,21,1998,0.2,20.0,0.0,1.0,13.0,6.0,0.0,20.0,0.0,0.0,,0.0,,18.0,103.0,52.0,3.0,1.0,0.0,3.0,1.0,17.0,0.0
487,Fouad Chafik,ma MAR,DF,Dijon,fr Ligue 1,32,1986,17.0,1083.0,47.0,356.0,554.0,186.0,3.0,1083.0,25.0,13.0,52.0,12.0,48.0,526.0,3404.0,2013.0,44.0,28.0,1.0,12.0,7.0,607.0,52.0
488,Sofian Chakla,ma MAR,DF,Villarreal,es La Liga,25,1993,2.0,104.0,16.0,77.0,25.0,2.0,1.0,104.0,0.0,0.0,,0.0,,70.0,283.0,98.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0
489,Nathaniel Chalobah,eng ENG,CC,Watford,eng Premier League,24,1994,10.3,500.0,24.0,115.0,278.0,110.0,8.0,500.0,9.0,5.0,55.6,4.0,44.4,227.0,942.0,306.0,4.0,9.0,1.0,16.0,10.0,250.0,22.0
490,Calum Chambers,eng ENG,DF,Arsenal,eng Premier League,24,1995,12.2,1067.0,116.0,467.0,406.0,199.0,27.0,1067.0,17.0,11.0,64.7,6.0,35.3,563.0,2500.0,1438.0,16.0,10.0,0.0,15.0,10.0,697.0,67.0
491,Jhon Chancellor,ve VEN,DF,Brescia,it Serie A,27,1992,24.9,1173.0,259.0,739.0,409.0,30.0,22.0,1173.0,6.0,5.0,83.3,1.0,16.7,573.0,3062.0,1424.0,1.0,2.0,0.0,13.0,4.0,641.0,1.0
492,Timothy Chandler,us USA,"DF,CC",Eint Frankfurt,de Bundesliga,29,1990,13.6,598.0,34.0,123.0,243.0,237.0,32.0,598.0,9.0,6.0,66.7,3.0,33.3,258.0,1369.0,610.0,25.0,18.0,2.0,14.0,4.0,344.0,91.0
493,Kwon Chang-hoon,kr KOR,"CC,DL",Freiburg,de Bundesliga,25,1994,7.5,375.0,11.0,56.0,156.0,170.0,27.0,375.0,21.0,15.0,71.4,6.0,28.6,216.0,1356.0,450.0,14.0,16.0,8.0,22.0,6.0,263.0,62.0
494,Gaëtan Charbonnier,fr FRA,"DL,CC",Brest,fr Ligue 1,30,1988,22.9,1129.0,39.0,94.0,584.0,460.0,75.0,1127.0,45.0,23.0,51.1,22.0,48.9,643.0,2396.0,942.0,24.0,28.0,12.0,81.0,36.0,849.0,162.0
495,Brendan Chardonnet,fr FRA,DF,Brest,fr Ligue 1,24,1994,9.1,651.0,88.0,350.0,292.0,11.0,3.0,651.0,2.0,2.0,100.0,0.0,0.0,385.0,2015.0,1167.0,8.0,4.0,0.0,2.0,0.0,438.0,2.0
496,Charles,br BRA,DL,Eibar,es La Liga,35,1984,14.5,477.0,5.0,24.0,238.0,220.0,41.0,475.0,6.0,1.0,16.7,5.0,83.3,213.0,678.0,217.0,7.0,5.0,2.0,32.0,11.0,327.0,58.0
497,Xavier Chavalerin,fr FRA,CC,Reims,fr Ligue 1,28,1991,23.9,1349.0,52.0,344.0,723.0,293.0,16.0,1349.0,22.0,13.0,59.1,9.0,40.9,611.0,2541.0,1151.0,17.0,17.0,5.0,33.0,10.0,799.0,53.0
498,Pablo Chavarría,ar ARG,"DL,CC",Mallorca,es La Liga,31,1988,2.3,92.0,3.0,5.0,33.0,55.0,12.0,92.0,2.0,1.0,50.0,1.0,50.0,56.0,368.0,165.0,6.0,4.0,2.0,11.0,3.0,80.0,22.0
499,Aurélien Chedjou,cm CMR,DF,Amiens,fr Ligue 1,34,1985,21.9,1278.0,177.0,624.0,642.0,28.0,10.0,1278.0,11.0,9.0,81.8,2.0,18.2,663.0,3787.0,2347.0,11.0,3.0,0.0,8.0,5.0,698.0,0.0
500,Pape Cheikh Diop,sn SEN,CC,Celta Vigo,es La Liga,21,1997,6.7,318.0,9.0,64.0,193.0,63.0,5.0,318.0,9.0,5.0,55.6,4.0,44.4,210.0,1367.0,644.0,9.0,10.0,0.0,10.0,6.0,228.0,14.0
501,Chema,es ESP,DF,Getafe,es La Liga,27,1992,3.4,161.0,13.0,75.0,81.0,9.0,5.0,161.0,1.0,1.0,100.0,0.0,0.0,53.0,267.0,169.0,0.0,0.0,0.0,2.0,0.0,62.0,0.0
502,Rayan Cherki,fr FRA,"CC,DL",Lyon,fr Ligue 1,15,2003,1.6,88.0,0.0,13.0,36.0,41.0,3.0,88.0,13.0,10.0,76.9,3.0,23.1,60.0,310.0,170.0,2.0,5.0,0.0,4.0,7.0,61.0,10.0
503,Denis Cheryshev,ru RUS,"CC,DL",Valencia,es La Liga,28,1990,10.3,481.0,11.0,77.0,205.0,206.0,44.0,481.0,25.0,12.0,48.0,13.0,52.0,289.0,1584.0,788.0,29.0,20.0,5.0,21.0,8.0,325.0,85.0
504,Giorgio Chiellini,it ITA,DF,Juventus,it Serie A,34,1984,2.2,128.0,18.0,52.0,72.0,4.0,2.0,128.0,1.0,1.0,100.0,0.0,0.0,72.0,409.0,316.0,6.0,1.0,1.0,1.0,0.0,90.0,0.0
