RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
2077,Jaden Philogene Bidace,eng ENG,DL,Aston Villa,eng Premier League,18,2002,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2078,Krzysztof Piątek,pl POL,DL,Hertha BSC,de Bundesliga,25,1995,18.1,4,0,0,44,21,19,6,6,4,0.0,0.0,0,38.0,52.0,62.0,45.6
2079,Pablo Piatti,ar ARG,"CC,DL",Elche,es La Liga,31,1989,4.0,1,0,0,11,9,5,17,2,6,0.0,0.0,0,17.0,1.0,9.0,10.0
2080,Cristiano Piccini,it ITA,DF,Atalanta,it Serie A,27,1992,0.7,0,0,0,1,1,0,0,0,1,0.0,0.0,0,3.0,1.0,0.0,100.0
2081,Cristiano Piccini,it ITA,DF,Valencia,es La Liga,27,1992,0.7,0,0,0,0,0,0,4,0,1,0.0,0.0,0,5.0,1.0,0.0,100.0
2082,Roberto Piccoli,it ITA,DL,Spezia,it Serie A,19,2001,7.8,0,0,0,16,13,3,2,2,3,1.0,0.0,0,8.0,17.0,43.0,28.3
2083,Jordan Pickford,eng ENG,PO,Everton,eng Premier League,26,1994,30.5,1,0,0,1,4,0,0,3,0,0.0,1.0,0,27.0,9.0,0.0,100.0
2084,Jérémy Pied,fr FRA,DF,Lille,fr Ligue 1,31,1989,3.5,1,0,0,6,2,0,19,6,0,0.0,0.0,0,30.0,5.0,8.0,38.5
2085,Amos Pieper,de GER,DF,Arminia,de Bundesliga,22,1998,29.8,6,0,0,21,24,0,6,66,32,0.0,3.0,0,138.0,69.0,68.0,50.4
2086,Ronaël Pierre-Gabriel,fr FRA,DF,Brest,fr Ligue 1,22,1998,25.6,4,0,0,27,28,2,41,30,40,1.0,0.0,0,120.0,21.0,26.0,44.7
2087,Erik Pieters,nl NED,"DF,CC",Burnley,eng Premier League,31,1988,14.1,1,0,0,26,21,1,19,12,21,1.0,0.0,1,74.0,13.0,9.0,59.1
2088,Tomás Pina Isla,es ESP,CC,Alavés,es La Liga,32,1987,28.6,12,0,0,69,30,2,6,37,18,0.0,0.0,0,156.0,44.0,41.0,51.8
2089,Andrea Pinamonti,it ITA,DL,Inter,it Serie A,21,1999,1.9,0,0,0,2,6,1,1,1,0,0.0,0.0,0,5.0,2.0,2.0,50.0
2090,Yeremi Pino,es ESP,"DL,CC",Villarreal,es La Liga,17,2002,8.9,4,0,0,21,14,2,10,9,11,1.0,1.0,0,31.0,8.0,14.0,36.4
2091,Carlo Pinsoglio,it ITA,PO,Juventus,it Serie A,30,1990,0.3,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
2092,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,33,1987,16.5,4,0,0,13,5,2,0,26,11,0.0,0.0,0,88.0,61.0,22.0,73.5
2093,Fabio Pisacane,it ITA,DF,Cagliari,it Serie A,34,1986,2.5,1,0,0,2,0,0,2,1,2,0.0,0.0,0,10.0,3.0,1.0,75.0
2094,Łukasz Piszczek,pl POL,DF,Dortmund,de Bundesliga,35,1985,5.1,0,0,0,1,3,0,6,5,7,0.0,0.0,0,31.0,7.0,7.0,50.0
2095,Marko Pjaca,hr CRO,"DL,CC",Genoa,it Serie A,25,1995,15.8,0,0,0,19,24,2,4,7,6,0.0,0.0,0,65.0,15.0,47.0,24.2
2096,Miralem Pjanić,ba BIH,CC,Barcelona,es La Liga,30,1990,7.0,1,0,0,4,10,0,9,11,8,0.0,0.0,0,54.0,10.0,4.0,71.4
2097,Óscar Plano,es ESP,"CC,DL",Valladolid,es La Liga,29,1991,28.0,1,1,0,42,60,3,33,34,24,0.0,1.0,0,149.0,51.0,66.0,43.6
2098,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,28,1992,11.9,1,0,0,10,7,0,75,1,10,0.0,0.0,0,49.0,8.0,5.0,61.5
2099,Alassane Pléa,fr FRA,DL,M'Gladbach,de Bundesliga,27,1993,20.0,2,0,0,18,28,20,34,5,9,0.0,0.0,0,59.0,27.0,35.0,43.5
2100,Dani Plomer,es ESP,DL,Granada,es La Liga,21,1998,0.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0
2101,Tommaso Pobega,it ITA,CC,Spezia,it Serie A,21,1999,13.7,6,0,0,28,17,0,9,9,13,3.0,1.0,0,61.0,17.0,20.0,45.9
2102,Daniel Podence,pt POR,"CC,DL",Wolves,eng Premier League,24,1995,18.5,3,0,0,14,27,4,32,13,6,0.0,0.0,0,81.0,7.0,15.0,31.8
2103,Paul Pogba,fr FRA,"CC,DL",Manchester Utd,eng Premier League,27,1993,21.1,3,0,0,41,38,4,22,26,26,2.0,2.0,0,148.0,55.0,33.0,62.5
2104,Joel Pohjanpalo,fi FIN,DL,Union Berlin,de Bundesliga,25,1994,9.5,0,0,0,7,8,12,3,1,1,0.0,0.0,0,24.0,32.0,39.0,45.1
2105,Joel Pohjanpalo,fi FIN,CC,Leverkusen,de Bundesliga,25,1994,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2106,Andrea Poli,it ITA,CC,Bologna,it Serie A,30,1989,4.3,1,0,0,5,7,0,2,7,7,0.0,0.0,1,27.0,0.0,7.0,0.0
2107,Matteo Politano,it ITA,"DL,CC",Napoli,it Serie A,26,1993,21.2,3,0,0,15,47,0,90,14,16,0.0,0.0,0,68.0,4.0,18.0,18.2
2108,Jorge Pombo,es ESP,"DL,CC",Cádiz,es La Liga,26,1994,5.8,1,0,0,9,13,0,17,2,3,0.0,0.0,0,34.0,4.0,3.0,57.1
2109,Marin Pongračić,hr CRO,DF,Wolfsburg,de Bundesliga,22,1997,6.4,2,1,1,12,2,0,0,11,9,0.0,0.0,0,49.0,13.0,9.0,59.1
2110,Pere Pons,es ESP,CC,Alavés,es La Liga,27,1993,13.2,1,0,0,17,18,1,7,7,10,0.0,0.0,0,68.0,13.0,20.0,39.4
2111,Nick Pope,eng ENG,PO,Burnley,eng Premier League,28,1992,32.0,1,0,0,2,5,0,0,2,1,0.0,2.0,0,40.0,7.0,4.0,63.6
2112,Manolo Portanova,it ITA,"CC,DL",Genoa,it Serie A,20,2000,0.7,0,0,0,3,6,0,0,1,3,0.0,0.0,0,5.0,0.0,4.0,0.0
2113,Manolo Portanova,it ITA,CC,Juventus,it Serie A,20,2000,0.8,1,0,0,2,3,0,0,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0
2114,Francisco Portillo,es ESP,"CC,DL",Getafe,es La Liga,30,1990,4.6,1,0,0,4,4,0,19,5,3,0.0,0.0,0,31.0,1.0,15.0,6.3
2115,Portu,es ESP,"DL,CC",Real Sociedad,es La Liga,28,1992,24.3,3,0,0,35,25,22,68,8,8,0.0,0.0,0,85.0,18.0,35.0,34.0
2116,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,23,1997,23.5,11,1,1,38,13,1,28,37,24,0.0,0.0,0,121.0,50.0,34.0,59.5
2117,Sergio Postigo,es ESP,DF,Levante,es La Liga,31,1988,18.0,4,0,0,15,12,0,2,33,12,0.0,0.0,1,88.0,23.0,15.0,60.5
2118,Yussuf Poulsen,dk DEN,DL,RB Leipzig,de Bundesliga,26,1994,15.0,1,0,0,22,30,8,7,6,6,1.0,0.0,0,65.0,39.0,32.0,54.9
2119,Maxime Poundjé,fr FRA,DF,Bordeaux,fr Ligue 1,27,1992,5.5,1,0,0,3,9,0,25,11,7,0.0,0.0,0,17.0,16.0,10.0,61.5
2120,Darío Poveda,es ESP,DL,Getafe,es La Liga,23,1997,0.1,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,2.0,1.0,66.7
2121,Alejandro Pozo Pozo,es ESP,"DF,CC",Eibar,es La Liga,21,1999,24.3,4,0,0,20,18,2,89,27,22,0.0,0.0,0,136.0,8.0,28.0,22.2
2122,Dennis Praet,be BEL,CC,Leicester City,eng Premier League,26,1994,8.0,0,0,0,12,2,0,19,7,7,0.0,0.0,0,40.0,2.0,10.0,16.7
2123,Sanjin Prcić,ba BIH,CC,Strasbourg,fr Ligue 1,26,1993,3.9,1,0,0,8,3,0,12,4,2,0.0,0.0,0,25.0,4.0,0.0,100.0
2124,Nicolas de Préville,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,29,1991,17.9,3,0,0,20,45,2,64,13,14,0.0,0.0,0,88.0,25.0,29.0,46.3
2125,Manuel Prietl,at AUT,CC,Arminia,de Bundesliga,28,1991,28.0,3,0,0,38,9,0,6,45,44,0.0,0.0,0,162.0,33.0,31.0,51.6
2126,Grischa Prömel,de GER,CC,Union Berlin,de Bundesliga,25,1995,20.2,7,0,0,30,52,5,10,24,23,1.0,0.0,0,117.0,17.0,23.0,42.5
2127,Davy Pröpper,nl NED,CC,Brighton,eng Premier League,28,1991,2.4,0,0,0,1,0,0,3,1,5,0.0,0.0,0,15.0,3.0,4.0,42.9
2128,Ivan Provedel,it ITA,PO,Spezia,it Serie A,26,1994,29.0,1,0,0,0,9,0,0,2,0,0.0,0.0,0,60.0,5.0,1.0,83.3
2129,Antonio Puertas,es ESP,"DL,CC",Granada,es La Liga,28,1992,24.1,6,0,0,31,25,13,53,12,13,0.0,0.0,0,89.0,47.0,90.0,34.3
2130,Riqui Puig,es ESP,"CC,DL",Barcelona,es La Liga,20,1999,3.2,1,0,0,2,10,0,1,1,3,0.0,0.0,0,20.0,1.0,3.0,25.0
2131,Erick Pulgar,cl CHI,CC,Fiorentina,it Serie A,26,1994,22.2,8,0,0,23,22,0,80,41,18,0.0,1.0,0,140.0,28.0,12.0,70.0
2132,Jorge Pulido,es ESP,DF,Huesca,es La Liga,29,1991,32.1,6,1,1,35,26,4,13,52,24,0.0,1.0,0,128.0,61.0,48.0,56.0
2133,Christian Pulisic,us USA,"DL,CC",Chelsea,eng Premier League,21,1998,19.3,2,0,0,13,33,4,35,12,11,0.0,0.0,0,60.0,19.0,42.0,31.1
2134,Ignacio Pussetto,ar ARG,DL,Udinese,it Serie A,24,1995,8.4,2,0,0,18,10,7,14,13,8,1.0,0.0,0,33.0,22.0,21.0,51.2
2135,Fabio Quagliarella,it ITA,DL,Sampdoria,it Serie A,37,1983,24.5,1,0,0,27,35,18,20,7,8,1.0,0.0,0,69.0,34.0,50.0,40.5
2136,Robin Quaison,se SWE,"DL,CC",Mainz 05,de Bundesliga,26,1993,16.4,1,0,0,21,12,3,8,13,6,0.0,0.0,0,67.0,21.0,49.0,30.0
2137,Domingos Quina,pt POR,CC,Granada,es La Liga,20,1999,3.8,1,0,0,5,10,1,2,2,5,0.0,0.0,0,20.0,4.0,3.0,57.1
2138,Quini,es ESP,DF,Granada,es La Liga,30,1989,13.2,5,0,0,18,9,0,30,15,22,0.0,0.0,0,80.0,24.0,11.0,68.6
2139,Quique,es ESP,"DL,CC",Eibar,es La Liga,30,1990,1.9,0,0,0,3,4,1,0,0,0,0.0,0.0,0,5.0,3.0,13.0,18.8
2140,Dani Raba,es ESP,"CC,DL",Villarreal,es La Liga,24,1995,1.7,0,0,0,3,9,1,7,0,1,0.0,0.0,0,7.0,1.0,1.0,50.0
2141,Simone Rabbi,it ITA,"DL,DF",Bologna,it Serie A,18,2001,0.4,0,0,0,3,1,1,1,0,0,0.0,0.0,0,2.0,0.0,3.0,0.0
2142,Adrien Rabiot,fr FRA,CC,Juventus,it Serie A,25,1995,25.7,7,1,1,44,21,0,20,43,42,0.0,2.0,0,147.0,37.0,20.0,64.9
2143,Uroš Račić,rs SRB,CC,Valencia,es La Liga,22,1998,24.3,6,0,0,44,25,1,4,26,22,0.0,1.0,0,159.0,70.0,51.0,57.9
2144,Anthony Racioppi,ch SUI,PO,Dijon,fr Ligue 1,21,1998,21.0,0,0,0,0,2,0,0,2,0,0.0,0.0,0,32.0,4.0,1.0,80.0
2145,Nemanja Radoja,rs SRB,CC,Levante,es La Liga,27,1993,12.5,1,0,0,16,8,0,2,19,15,0.0,0.0,0,89.0,21.0,16.0,56.8
2146,Nemanja Radonjić,rs SRB,DL,Marseille,fr Ligue 1,24,1996,4.4,2,0,0,3,3,2,7,3,5,0.0,0.0,0,24.0,3.0,10.0,23.1
2147,Nemanja Radonjić,rs SRB,"DL,CC",Hertha BSC,de Bundesliga,24,1996,6.8,1,0,0,6,5,4,28,2,3,0.0,0.0,0,23.0,3.0,3.0,50.0
2148,Aleksandar Radovanović,rs SRB,DF,Lens,fr Ligue 1,26,1993,1.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,2.0,3.0,0.0,100.0
2149,Ivan Radovanović,rs SRB,"DF,CC",Genoa,it Serie A,31,1988,24.8,6,0,0,28,25,0,4,37,15,0.0,2.0,0,156.0,54.0,45.0,54.5
2150,Ionuț Radu,ro ROU,PO,Inter,it Serie A,23,1997,1.5,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0
2151,Ștefan Radu,ro ROU,DF,Lazio,it Serie A,33,1986,27.3,2,0,0,20,22,0,61,45,24,0.0,0.0,0,146.0,41.0,21.0,66.1
2152,Rafael,br BRA,PO,Spezia,it Serie A,38,1982,2.3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,2.0,0.0,100.0
2153,Rafinha,br BRA,"CC,DL",Paris S-G,fr Ligue 1,27,1993,15.1,2,0,0,22,40,1,23,13,26,1.0,0.0,0,111.0,7.0,11.0,38.9
2154,Antonio Raimondo,it ITA,DL,Bologna,it Serie A,16,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0
2155,Predrag Rajković,rs SRB,PO,Reims,fr Ligue 1,24,1995,36.5,2,0,0,1,12,0,0,2,1,0.0,1.0,0,45.0,7.0,0.0,100.0
2156,Ivan Rakitić,hr CRO,CC,Sevilla,es La Liga,32,1988,24.8,5,0,0,34,24,2,23,26,18,1.0,0.0,0,157.0,31.0,28.0,52.5
2157,Jonás Ramalho,es ESP,DF,Osasuna,es La Liga,27,1993,3.4,0,0,0,1,2,0,4,2,4,0.0,0.0,0,22.0,6.0,1.0,85.7
2158,Benito Raman,be BEL,"DL,CC",Schalke 04,de Bundesliga,25,1994,13.8,2,0,0,16,12,5,16,5,13,0.0,0.0,0,62.0,7.0,13.0,35.0
2159,Gastón Ramírez,uy URU,"DL,CC",Sampdoria,it Serie A,29,1990,10.8,5,0,0,32,33,3,55,4,15,0.0,0.0,0,51.0,26.0,34.0,43.3
2160,Sandro Ramírez,es ESP,DL,Huesca,es La Liga,25,1995,14.3,2,0,0,18,51,12,20,10,9,0.0,0.0,0,54.0,9.0,26.0,25.7
2161,Sergio Ramos,es ESP,DF,Real Madrid,es La Liga,34,1986,14.2,3,0,0,17,5,2,2,19,12,1.0,1.0,0,82.0,30.0,14.0,68.2
2162,Aaron Ramsdale,eng ENG,PO,Sheffield Utd,eng Premier League,22,1998,38.0,1,0,0,1,5,0,0,2,1,0.0,1.0,0,25.0,8.0,3.0,72.7
2163,Aaron Ramsey,wls WAL,CC,Juventus,it Serie A,29,1990,12.1,2,0,0,19,18,3,22,7,14,1.0,0.0,0,56.0,8.0,13.0,38.1
2164,Jacob Ramsey,eng ENG,CC,Aston Villa,eng Premier League,19,2001,7.0,0,0,0,13,11,2,8,4,5,0.0,0.0,0,38.0,7.0,9.0,43.8
2165,Kayne Ramsey,eng ENG,DF,Southampton,eng Premier League,19,2000,1.0,1,0,0,1,0,0,0,0,2,0.0,0.0,0,6.0,0.0,1.0,0.0
2166,Darren Randolph,ie IRL,PO,West Ham,eng Premier League,33,1987,3.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0
2167,Andrea Ranocchia,it ITA,DF,Inter,it Serie A,32,1988,7.8,2,0,0,13,7,1,0,12,10,0.0,0.0,0,40.0,20.0,10.0,66.7
2168,Raphinha,br BRA,"CC,DL",Leeds United,eng Premier League,23,1996,26.2,3,0,0,13,31,14,165,29,17,0.0,0.0,0,117.0,9.0,36.0,20.0
2169,Raphinha,br BRA,"DL,CC",Rennes,fr Ligue 1,23,1996,4.5,0,0,0,6,12,0,16,3,2,0.0,0.0,0,14.0,5.0,7.0,41.7
2170,Marcus Rashford,eng ENG,DL,Manchester Utd,eng Premier League,22,1997,32.4,4,0,0,25,42,27,36,8,9,2.0,0.0,0,111.0,25.0,19.0,56.8
2171,Milot Rashica,xk KVX,"DL,CC",Werder Bremen,de Bundesliga,24,1996,16.2,0,0,0,15,21,4,47,4,12,0.0,1.0,0,76.0,6.0,19.0,24.0
2172,Giacomo Raspadori,it ITA,"DL,CC",Sassuolo,it Serie A,20,2000,13.7,1,0,0,8,23,4,42,2,3,4.0,0.0,0,29.0,3.0,7.0,30.0
2173,Federico Ravaglia,it ITA,PO,Bologna,it Serie A,20,1999,4.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,
2174,Tim Ream,us USA,DF,Fulham,eng Premier League,32,1987,7.0,0,0,0,3,0,0,0,6,5,0.0,0.0,0,35.0,11.0,10.0,52.4
2175,Ante Rebić,hr CRO,DL,Milan,it Serie A,26,1993,19.7,4,1,0,33,14,11,61,7,9,3.0,0.0,0,48.0,23.0,35.0,39.7
2176,Arkadiusz Reca,pl POL,DF,Crotone,it Serie A,25,1995,25.7,7,0,0,34,25,5,81,50,16,4.0,0.0,0,159.0,34.0,36.0,48.6
2177,Recio,es ESP,CC,Eibar,es La Liga,29,1991,8.2,5,0,0,18,19,0,48,4,5,0.0,0.0,0,35.0,9.0,13.0,40.9
2178,Daishawn Redan,nl NED,"DL,CC",Hertha BSC,de Bundesliga,19,2001,1.1,0,0,0,2,2,0,4,0,0,0.0,0.0,0,3.0,0.0,2.0,0.0
2179,Nathan Redmond,eng ENG,"CC,DL",Southampton,eng Premier League,26,1994,19.3,1,0,0,31,15,3,29,11,17,0.0,1.0,0,93.0,10.0,26.0,27.8
2180,Harrison Reed,eng ENG,CC,Fulham,eng Premier League,25,1995,25.0,5,0,0,40,25,0,27,50,38,0.0,0.0,0,180.0,20.0,28.0,41.7
2181,Vasco Regini,it ITA,DF,Sampdoria,it Serie A,29,1990,1.0,0,0,0,1,1,0,2,1,2,0.0,0.0,1,1.0,0.0,1.0,0.0
2182,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,23,1996,24.9,5,0,0,26,19,1,62,32,25,1.0,1.0,1,134.0,29.0,35.0,45.3
2183,Bobby Reid,jm JAM,"CC,DL",Fulham,eng Premier League,27,1993,26.4,7,0,0,38,20,3,41,21,15,1.0,0.0,0,102.0,16.0,40.0,28.6
2184,Pepe Reina,es ESP,PO,Lazio,it Serie A,37,1982,29.0,1,0,0,0,1,0,0,1,0,0.0,0.0,0,23.0,4.0,0.0,100.0
2185,Jeff Reine-Adélaïde,fr FRA,"CC,DL",Nice,fr Ligue 1,22,1998,11.8,1,0,0,6,21,2,21,4,4,1.0,0.0,0,60.0,4.0,10.0,28.6
2186,Jeff Reine-Adélaïde,fr FRA,DL,Lyon,fr Ligue 1,22,1998,0.3,0,0,0,1,1,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,
2187,Reinier,br BRA,"CC,DL",Dortmund,de Bundesliga,18,2002,2.9,0,0,0,3,4,1,2,2,4,0.0,0.0,0,14.0,4.0,4.0,50.0
2188,Francisco Reis Ferreira,pt POR,DF,Valencia,es La Liga,23,1997,2.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,4.0,0.0,4.0,0.0
2189,Rocco Reitz,de GER,CC,M'Gladbach,de Bundesliga,18,2002,0.7,1,0,0,2,1,0,0,1,2,0.0,0.0,0,9.0,0.0,0.0,
2190,Karim Rekik,nl NED,DF,Sevilla,es La Liga,25,1994,7.3,2,0,0,18,4,1,6,6,5,0.0,0.0,0,25.0,13.0,9.0,59.1
2191,Álex Remiro,es ESP,PO,Real Sociedad,es La Liga,25,1995,38.0,0,0,0,0,7,0,0,3,0,0.0,0.0,0,63.0,6.0,0.0,100.0
2192,Panagiotis Retsos,gr GRE,DF,Saint-Étienne,fr Ligue 1,21,1998,3.0,2,0,0,6,1,0,0,3,3,0.0,0.0,0,25.0,15.0,6.0,71.4
2193,Marco Reus,de GER,"CC,DL",Dortmund,de Bundesliga,31,1989,25.3,1,0,0,27,34,10,58,14,16,3.0,0.0,0,83.0,12.0,20.0,37.5
2194,Elvis Rexhbeçaj,de GER,"CC,DL",Köln,de Bundesliga,22,1997,20.4,4,0,0,22,49,1,60,26,32,0.0,0.0,0,125.0,12.0,34.0,26.1
2195,Oriol Rey,es ESP,CC,Valladolid,es La Liga,22,1998,0.2,0,0,0,0,0,0,0,1,0,0.0,0.0,0,1.0,0.0,0.0,
2196,Gio Reyna,us USA,"CC,DL",Dortmund,de Bundesliga,17,2002,22.0,1,0,0,26,48,4,60,10,13,1.0,0.0,0,87.0,17.0,39.0,30.4
2197,Baptiste Reynet,fr FRA,PO,Nîmes,fr Ligue 1,29,1990,38.0,3,0,0,1,8,0,0,1,1,0.0,1.0,0,51.0,8.0,0.0,100.0
2198,Bryan Reynolds,us USA,DF,Roma,it Serie A,19,2001,3.1,0,0,0,5,3,0,7,6,2,0.0,0.0,0,10.0,2.0,3.0,40.0
2199,Franck Ribéry,fr FRA,DL,Fiorentina,it Serie A,37,1983,23.9,6,1,0,36,73,7,18,3,11,1.0,0.0,0,72.0,6.0,20.0,23.1
2200,Federico Ricci,it ITA,DL,Sassuolo,it Serie A,26,1994,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
2201,Giacomo Ricci,it ITA,DF,Parma,it Serie A,23,1996,0.7,0,0,0,0,0,0,1,1,1,0.0,0.0,0,0.0,1.0,2.0,33.3
2202,Matteo Ricci,it ITA,CC,Spezia,it Serie A,26,1994,24.8,5,0,0,27,29,0,32,34,23,0.0,0.0,0,188.0,15.0,12.0,55.6
2203,Declan Rice,eng ENG,CC,West Ham,eng Premier League,21,1999,32.0,2,0,0,21,13,2,30,59,35,0.0,1.0,0,233.0,43.0,30.0,58.9
2204,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,20,2000,10.5,1,0,0,6,5,0,0,21,8,0.0,0.0,0,67.0,21.0,22.0,48.8
2205,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,20,2000,1.0,0,0,0,0,0,0,3,1,0,0.0,0.0,0,3.0,1.0,4.0,20.0
2206,Lewis Richardson,eng ENG,"DL,CC",Burnley,eng Premier League,17,2003,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
2207,Richarlison,br BRA,DL,Everton,eng Premier League,23,1997,31.8,4,1,0,33,73,25,37,14,32,1.0,0.0,0,164.0,39.0,73.0,34.8
2208,Marco Richter,de GER,"DL,CC",Augsburg,de Bundesliga,22,1997,15.7,4,1,1,20,36,6,64,6,9,0.0,0.0,0,103.0,14.0,38.0,26.9
2209,Mikel Rico,es ESP,CC,Huesca,es La Liga,35,1984,24.3,2,0,0,19,21,3,32,23,12,0.0,0.0,0,141.0,9.0,30.0,23.1
2210,Sergio Rico,es ESP,PO,Paris S-G,fr Ligue 1,26,1993,9.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,17.0,1.0,0.0,100.0
2211,Jaïro Riedewald,nl NED,CC,Crystal Palace,eng Premier League,23,1996,20.2,4,0,0,21,6,0,2,29,15,0.0,0.0,0,98.0,12.0,9.0,57.1
2212,Emiliano Rigoni,ar ARG,CC,Elche,es La Liga,27,1993,12.7,5,0,0,21,7,7,66,6,7,0.0,0.0,0,50.0,5.0,13.0,27.8
2213,Tomás Rincón,ve VEN,CC,Torino,it Serie A,32,1988,31.6,10,1,1,72,44,0,21,31,38,0.0,0.0,0,175.0,48.0,36.0,57.1
2214,Luis Rioja,es ESP,"CC,DL",Alavés,es La Liga,26,1993,23.2,4,0,0,19,28,7,90,20,14,1.0,0.0,0,107.0,18.0,23.0,43.9
2215,Renaud Ripart,fr FRA,"CC,DL",Nîmes,fr Ligue 1,27,1993,33.9,3,0,0,29,63,5,62,36,30,0.0,0.0,0,164.0,72.0,77.0,48.3
2216,Andrea Rispoli,it ITA,DF,Crotone,it Serie A,31,1988,7.2,4,0,0,8,4,1,30,5,3,0.0,0.0,0,22.0,4.0,7.0,36.4
2217,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,24,1995,24.8,4,0,0,28,18,0,94,26,22,0.0,1.0,0,144.0,24.0,28.0,46.2
2218,Matt Ritchie,sct SCO,"DF,CC",Newcastle Utd,eng Premier League,30,1989,15.0,2,0,0,12,19,1,105,12,3,1.0,0.0,1,63.0,12.0,17.0,41.4
2219,Maxence Rivera,fr FRA,"CC,DL",Saint-Étienne,fr Ligue 1,18,2002,2.7,0,0,0,2,2,0,10,1,10,0.0,0.0,0,18.0,1.0,5.0,16.7
2220,Emmanuel Rivière,fr FRA,DL,Crotone,it Serie A,30,1990,7.1,2,0,0,10,18,1,1,1,1,0.0,0.0,0,18.0,14.0,21.0,40.0
2221,Rober,es ESP,"DF,CC",Levante,es La Liga,25,1995,15.8,3,1,0,19,6,1,1,35,7,0.0,0.0,0,94.0,15.0,35.0,30.0
2222,Roberto,es ESP,PO,Valladolid,es La Liga,34,1986,13.0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,13.0,1.0,0.0,100.0
2223,Sergi Roberto,es ESP,"DF,DL",Barcelona,es La Liga,28,1992,10.5,1,0,0,7,10,2,13,10,6,0.0,0.0,0,62.0,10.0,8.0,55.6
2224,Tyler Roberts,wls WAL,"CC,DL",Leeds United,eng Premier League,21,1999,14.9,3,0,0,23,32,8,12,9,13,0.0,0.0,0,57.0,19.0,23.0,45.2
2225,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,26,1994,37.6,2,0,0,23,10,8,294,21,34,0.0,1.0,0,229.0,29.0,26.0,52.7
2226,Antonee Robinson,us USA,DF,Fulham,eng Premier League,22,1997,24.0,4,1,0,20,8,1,101,37,28,0.0,0.0,0,135.0,36.0,18.0,66.7
2227,Callum Robinson,ie IRL,"DL,CC",West Brom,eng Premier League,25,1995,17.3,0,0,0,3,19,8,40,7,5,2.0,0.0,0,77.0,18.0,45.0,28.6
2228,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,9.7,3,0,0,10,6,0,6,9,6,1.0,1.0,0,53.0,32.0,29.0,52.5
2229,Joel Robles,es ESP,PO,Betis,es La Liga,30,1990,18.0,2,0,0,1,1,0,0,0,0,0.0,1.0,0,30.0,2.0,0.0,100.0
2230,Hal Robson-Kanu,wls WAL,DL,West Brom,eng Premier League,31,1989,6.2,2,0,0,15,10,4,1,2,1,0.0,0.0,0,17.0,11.0,27.0,28.9
2231,Marc Roca,es ESP,CC,Bayern Munich,de Bundesliga,23,1996,2.0,1,0,0,6,2,0,1,2,2,0.0,0.0,0,9.0,1.0,3.0,25.0
2232,Christopher Rocchia,fr FRA,"DF,DL",Marseille,fr Ligue 1,22,1998,0.2,0,0,0,2,1,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0
2233,Rubén Rochina,es ESP,CC,Levante,es La Liga,29,1991,15.6,5,0,0,39,31,0,57,22,28,0.0,0.0,0,129.0,16.0,12.0,57.1
2234,Marek Rodák,sk SVK,PO,Fulham,eng Premier League,23,1996,2.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0
2235,Sebastian Rode,de GER,CC,Eint Frankfurt,de Bundesliga,29,1990,18.1,10,0,0,30,19,0,14,47,25,0.0,0.0,0,101.0,20.0,16.0,55.6
