RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
134,Sergio Arribas,es ESP,"CC,DL",Real Madrid,es La Liga,18,2001,1.5,89.0,86.0,2.0,0.0,1.0,0.0,1,2.0,0.0,0.0,0.0,0.0,72.0,1.0,3.0
135,Kepa Arrizabalaga,es ESP,PO,Chelsea,eng Premier League,25,1994,6.5,246.0,193.0,53.0,7.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0
136,Tolgay Arslan,de GER,CC,Udinese,it Serie A,29,1990,20.2,890.0,853.0,31.0,26.0,1.0,10.0,13,3.0,2.0,1.0,1.0,0.0,749.0,6.0,12.0
137,Kwadwo Asamoah,gh GHA,"DF,CC",Cagliari,it Serie A,31,1988,2.5,114.0,102.0,12.0,1.0,0.0,0.0,7,10.0,1.0,0.0,0.0,0.0,95.0,0.0,1.0
138,Santiago Ascacíbar,ar ARG,CC,Hertha BSC,de Bundesliga,23,1997,8.5,358.0,332.0,25.0,23.0,0.0,4.0,4,2.0,0.0,0.0,0.0,0.0,291.0,1.0,12.0
139,Sergio Asenjo,es ESP,PO,Villarreal,es La Liga,31,1989,36.0,1308.0,947.0,358.0,75.0,0.0,6.0,0,0.0,0.0,0.0,0.0,0.0,1022.0,3.0,0.0
140,Marco Asensio,es ESP,"DL,CC",Real Madrid,es La Liga,24,1996,20.8,1012.0,948.0,60.0,11.0,1.0,12.0,97,20.0,29.0,9.0,5.0,0.0,798.0,4.0,32.0
141,Kristoffer Askildsen,no NOR,CC,Sampdoria,it Serie A,19,2001,1.1,19.0,19.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
142,Iago Aspas,es ESP,DL,Celta Vigo,es La Liga,32,1987,31.8,1275.0,1209.0,55.0,19.0,9.0,11.0,28,12.0,2.0,1.0,1.0,0.0,983.0,11.0,34.0
143,Roger Assalé,ci CIV,"DL,CC",Dijon,fr Ligue 1,26,1993,9.2,181.0,171.0,9.0,1.0,0.0,2.0,6,2.0,0.0,0.0,0.0,0.0,118.0,1.0,5.0
144,Youcef Atal,dz ALG,"DF,DL",Nice,fr Ligue 1,24,1996,10.6,630.0,533.0,97.0,11.0,1.0,5.0,51,86.0,0.0,0.0,0.0,0.0,496.0,0.0,14.0
145,Miguel Atienza,es ESP,CC,Eibar,es La Liga,21,1999,9.3,341.0,340.0,1.0,1.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,271.0,0.0,3.0
146,Pierre-Emerick Aubameyang,ga GAB,DL,Arsenal,eng Premier League,31,1989,25.9,674.0,651.0,14.0,0.0,1.0,3.0,38,3.0,0.0,0.0,0.0,0.0,499.0,9.0,12.0
147,Emil Audero,it ITA,PO,Sampdoria,it Serie A,23,1997,37.0,1247.0,873.0,372.0,113.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,877.0,2.0,0.0
148,Tommaso Augello,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,2061.0,1701.0,357.0,42.0,0.0,5.0,148,315.0,0.0,0.0,0.0,0.0,1564.0,3.0,62.0
149,Jean-Kévin Augustin,fr FRA,DL,Nantes,fr Ligue 1,23,1997,0.4,4.0,3.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
150,Ludwig Augustinsson,se SWE,"DF,DL",Werder Bremen,de Bundesliga,26,1994,21.7,1177.0,854.0,317.0,55.0,0.0,5.0,193,191.0,71.0,29.0,39.0,0.0,762.0,6.0,31.0
151,Serge Aurier,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,980.0,823.0,157.0,4.0,1.0,1.0,35,153.0,0.0,0.0,0.0,0.0,772.0,0.0,32.0
152,Charlie Austin,eng ENG,"DL,CC",West Brom,eng Premier League,31,1989,1.5,34.0,32.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0
153,Ezequiel Ávila,ar ARG,"DL,CC",Osasuna,es La Liga,26,1994,2.2,54.0,53.0,1.0,0.0,0.0,3.0,2,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
154,Taiwo Awoniyi,ng NGA,DL,Union Berlin,de Bundesliga,22,1997,15.1,295.0,289.0,5.0,0.0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,194.0,1.0,7.0
155,Mehmet Aydin,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,204.0,156.0,48.0,1.0,0.0,0.0,10,47.0,0.0,0.0,0.0,0.0,136.0,0.0,8.0
156,Jordan Ayew,gh GHA,"DL,CC",Crystal Palace,eng Premier League,28,1991,23.3,667.0,656.0,10.0,3.0,1.0,3.0,31,2.0,0.0,0.0,0.0,0.0,519.0,1.0,30.0
157,Kaan Ayhan,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,567.0,530.0,36.0,8.0,0.0,1.0,3,28.0,0.0,0.0,0.0,0.0,515.0,1.0,3.0
158,Luke Ayling,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,2770.0,2407.0,355.0,56.0,4.0,50.0,82,299.0,0.0,0.0,0.0,0.0,2161.0,8.0,46.0
159,Ramon Azeez,ng NGA,CC,Granada,es La Liga,27,1992,1.1,37.0,35.0,2.0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
160,César Azpilicueta,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,2081.0,1892.0,185.0,32.0,3.0,0.0,37,153.0,0.0,0.0,0.0,0.0,1787.0,4.0,31.0
161,Ludovic Baal,gf GUF,"DF,CC",Brest,fr Ligue 1,34,1986,3.3,253.0,233.0,20.0,6.0,0.0,3.0,2,14.0,0.0,0.0,0.0,0.0,212.0,0.0,1.0
162,Carlos Bacca,co COL,DL,Villarreal,es La Liga,33,1986,8.7,168.0,153.0,14.0,0.0,2.0,2.0,7,1.0,0.0,0.0,0.0,0.0,105.0,1.0,5.0
163,Loïc Bade,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,1961.0,1925.0,33.0,29.0,1.0,15.0,5,1.0,0.0,0.0,0.0,0.0,1672.0,3.0,11.0
164,Milan Badelj,hr CRO,CC,Genoa,it Serie A,31,1989,26.8,1597.0,1520.0,70.0,54.0,3.0,26.0,15,3.0,2.0,1.0,1.0,0.0,1295.0,7.0,25.0
165,Édgar Badía,es ESP,PO,Elche,es La Liga,28,1992,30.0,1150.0,776.0,373.0,88.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,865.0,1.0,0.0
166,Benoît Badiashile,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2450.0,2400.0,46.0,41.0,1.0,28.0,3,5.0,0.0,0.0,0.0,0.0,2124.0,4.0,7.0
167,Alex Baena,es ESP,CC,Villarreal,es La Liga,19,2001,1.5,56.0,52.0,3.0,3.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,43.0,1.0,1.0
168,Miguel Baeza,es ESP,"CC,DL",Celta Vigo,es La Liga,20,2000,6.0,212.0,196.0,16.0,3.0,1.0,3.0,12,5.0,8.0,4.0,1.0,0.0,169.0,0.0,3.0
169,Stéphane Bahoken,cm CMR,DL,Angers,fr Ligue 1,28,1992,18.0,333.0,303.0,28.0,0.0,1.0,0.0,20,1.0,0.0,0.0,0.0,0.0,234.0,2.0,19.0
170,Leon Bailey,jm JAM,"DL,CC",Leverkusen,de Bundesliga,22,1997,23.8,962.0,859.0,98.0,11.0,1.0,15.0,155,24.0,62.0,17.0,26.0,0.0,668.0,5.0,45.0
171,Eric Bailly,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,564.0,552.0,11.0,10.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,497.0,1.0,3.0
172,Stefan Bajic,fr FRA,PO,Saint-Étienne,fr Ligue 1,18,2001,1.0,37.0,28.0,9.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
173,Tiemoué Bakayoko,fr FRA,CC,Napoli,it Serie A,25,1994,21.8,1228.0,1198.0,27.0,27.0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,1080.0,3.0,16.0
174,Mitchel Bakker,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1334.0,1203.0,131.0,17.0,0.0,2.0,51,114.0,0.0,0.0,0.0,0.0,1177.0,0.0,13.0
175,Ridle Baku,de GER,"DL,DF",Wolfsburg,de Bundesliga,22,1998,29.8,1484.0,1263.0,217.0,10.0,0.0,4.0,102,203.0,4.0,1.0,0.0,0.0,1095.0,4.0,49.0
176,Ridle Baku,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,91.0,73.0,18.0,1.0,0.0,0.0,6,17.0,0.0,0.0,0.0,0.0,63.0,0.0,3.0
177,Dilane Bakwa,fr FRA,"DL,CC",Bordeaux,fr Ligue 1,17,2002,0.6,40.0,40.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0
178,Fabián Balbuena,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,488.0,463.0,22.0,22.0,1.0,9.0,3,0.0,0.0,0.0,0.0,0.0,362.0,3.0,4.0
179,Keita Baldé,sn SEN,DL,Sampdoria,it Serie A,25,1995,13.3,315.0,292.0,23.0,1.0,0.0,0.0,8,2.0,2.0,2.0,0.0,0.0,230.0,0.0,9.0
180,George Baldock,gr GRE,DF,Sheffield Utd,eng Premier League,27,1993,31.0,1153.0,954.0,197.0,5.0,1.0,1.0,62,192.0,0.0,0.0,0.0,0.0,888.0,2.0,47.0
181,Gareth Bale,wls WAL,DL,Tottenham,eng Premier League,31,1989,10.2,416.0,386.0,29.0,7.0,2.0,12.0,40,9.0,13.0,11.0,1.0,0.0,285.0,1.0,14.0
182,Mikel Balenziaga,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,951.0,757.0,190.0,20.0,0.0,1.0,44,170.0,0.0,0.0,0.0,0.0,715.0,4.0,31.0
183,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,1064.0,1006.0,58.0,40.0,0.0,13.0,1,18.0,0.0,0.0,0.0,0.0,921.0,0.0,10.0
184,Fodé Ballo-Touré,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,432.0,353.0,78.0,7.0,0.0,0.0,39,71.0,0.0,0.0,0.0,0.0,349.0,1.0,9.0
185,Botond Balogh,hu HUN,DF,Parma,it Serie A,18,2002,1.8,79.0,75.0,4.0,1.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
186,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,875.0,680.0,194.0,16.0,1.0,2.0,48,178.0,0.0,0.0,0.0,0.0,650.0,1.0,23.0
187,Jonathan Bamba,ci CIV,CC,Lille,fr Ligue 1,24,1996,33.2,1680.0,1483.0,184.0,53.0,4.0,8.0,146,55.0,75.0,35.0,37.0,1.0,1305.0,13.0,42.0
188,Robson Bambu,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,827.0,787.0,40.0,27.0,0.0,6.0,1,13.0,0.0,0.0,0.0,0.0,720.0,0.0,13.0
189,Patrick Bamford,eng ENG,DL,Leeds United,eng Premier League,26,1993,33.9,516.0,422.0,90.0,1.0,2.0,0.0,3,0.0,2.0,0.0,0.0,0.0,394.0,4.0,14.0
190,Mattia Bani,it ITA,DF,Genoa,it Serie A,26,1993,10.2,529.0,513.0,15.0,12.0,0.0,5.0,2,3.0,0.0,0.0,0.0,0.0,443.0,1.0,6.0
191,Mattia Bani,it ITA,DF,Parma,it Serie A,26,1993,12.7,712.0,684.0,28.0,21.0,0.0,6.0,3,6.0,0.0,0.0,0.0,0.0,633.0,0.0,2.0
192,Simon Banza,,DL,Lens,fr Ligue 1,23,1996,15.2,321.0,305.0,14.0,1.0,0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,228.0,2.0,10.0
193,Antonín Barák,cz CZE,CC,Hellas Verona,it Serie A,25,1994,30.7,1311.0,1261.0,40.0,20.0,2.0,6.0,14,15.0,0.0,0.0,0.0,0.0,1017.0,10.0,37.0
194,Federico Barba,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1396.0,1152.0,240.0,61.0,0.0,4.0,38,171.0,0.0,0.0,0.0,0.0,1095.0,4.0,23.0
195,Danilo Barbosa,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,203.0,198.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,178.0,1.0,1.0
196,Barcia,es ESP,DF,Granada,es La Liga,19,2000,1.0,33.0,23.0,10.0,1.0,0.0,0.0,1,9.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
197,Melvin Bard,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,385.0,323.0,62.0,4.0,0.0,0.0,22,58.0,0.0,0.0,0.0,0.0,309.0,0.0,6.0
198,Enis Bardhi,mk MKD,CC,Levante,es La Liga,25,1995,18.7,888.0,787.0,89.0,31.0,2.0,13.0,65,10.0,47.0,14.0,10.0,0.0,656.0,12.0,25.0
199,Phil Bardsley,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,162.0,119.0,41.0,0.0,0.0,0.0,10,41.0,0.0,0.0,0.0,0.0,104.0,2.0,5.0
200,Nicolò Barella,it ITA,CC,Inter,it Serie A,23,1997,32.2,1931.0,1894.0,29.0,10.0,5.0,12.0,64,18.0,1.0,1.0,0.0,0.0,1591.0,8.0,41.0
201,Philipp Bargfrede,de GER,CC,Werder Bremen,de Bundesliga,31,1989,0.3,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
202,Kike Barja,es ESP,"CC,DL",Osasuna,es La Liga,23,1997,15.9,505.0,492.0,11.0,1.0,1.0,3.0,72,5.0,3.0,0.0,1.0,0.0,341.0,2.0,23.0
203,Ross Barkley,eng ENG,CC,Aston Villa,eng Premier League,26,1993,17.0,795.0,685.0,108.0,21.0,0.0,4.0,61,6.0,56.0,23.0,9.0,7.0,640.0,2.0,11.0
204,Ross Barkley,eng ENG,"DL,CC",Chelsea,eng Premier League,26,1993,0.5,27.0,27.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
205,Aymen Barkok,ma MAR,"CC,DF",Eint Frankfurt,de Bundesliga,22,1998,10.9,495.0,437.0,57.0,11.0,2.0,1.0,41,19.0,27.0,4.0,15.0,0.0,362.0,1.0,13.0
206,Ashley Barnes,eng ENG,DL,Burnley,eng Premier League,30,1989,14.8,315.0,310.0,2.0,1.0,0.0,3.0,8,0.0,0.0,0.0,0.0,0.0,189.0,3.0,11.0
207,Harvey Barnes,eng ENG,"DL,CC",Leicester City,eng Premier League,22,1997,21.6,637.0,632.0,2.0,0.0,2.0,3.0,27,2.0,0.0,0.0,0.0,0.0,459.0,3.0,25.0
208,Marc Baró,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,19.0,9.0,10.0,2.0,0.0,0.0,6,6.0,2.0,0.0,2.0,0.0,11.0,0.0,2.0
209,Antonio Barragán,es ESP,DF,Elche,es La Liga,33,1987,24.8,1326.0,1115.0,206.0,47.0,0.0,12.0,53,159.0,0.0,0.0,0.0,0.0,1091.0,5.0,16.0
210,Antonio Barreca,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,51.0,36.0,15.0,2.0,0.0,0.0,11,10.0,3.0,0.0,3.0,0.0,32.0,0.0,2.0
211,Leandro Barreiro Martins,lu LUX,CC,Mainz 05,de Bundesliga,20,2000,25.6,702.0,687.0,12.0,11.0,3.0,1.0,9,1.0,0.0,0.0,0.0,0.0,449.0,3.0,31.0
212,Ander Barrenetxea,es ESP,"CC,DL",Real Sociedad,es La Liga,18,2001,14.5,413.0,399.0,13.0,3.0,2.0,2.0,34,9.0,1.0,0.0,0.0,0.0,291.0,1.0,19.0
213,Jacob Barrett Laursen,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,557.0,441.0,115.0,10.0,1.0,1.0,21,105.0,0.0,0.0,0.0,0.0,434.0,1.0,12.0
214,Musa Barrow,gm GAM,"DL,CC",Bologna,it Serie A,21,1998,32.5,1165.0,1031.0,125.0,32.0,1.0,17.0,138,15.0,66.0,54.0,5.0,0.0,818.0,9.0,21.0
215,Kyle Bartley,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,842.0,805.0,34.0,23.0,0.0,7.0,1,11.0,0.0,0.0,0.0,0.0,647.0,3.0,5.0
216,Paolo Bartolomei,it ITA,CC,Spezia,it Serie A,30,1989,3.6,124.0,117.0,7.0,1.0,0.0,1.0,13,1.0,5.0,0.0,4.0,0.0,91.0,0.0,4.0
217,Marc Bartra,es ESP,DF,Betis,es La Liga,29,1991,18.8,971.0,917.0,49.0,43.0,0.0,9.0,2,6.0,0.0,0.0,0.0,0.0,776.0,5.0,4.0
218,Daniele Baselli,it ITA,CC,Torino,it Serie A,28,1992,4.4,217.0,190.0,24.0,10.0,2.0,2.0,14,0.0,12.0,5.0,6.0,0.0,163.0,3.0,5.0
219,Chris Basham,eng ENG,"DF,CC",Sheffield Utd,eng Premier League,32,1988,28.6,1153.0,1071.0,80.0,10.0,0.0,4.0,25,69.0,0.0,0.0,0.0,0.0,939.0,2.0,16.0
220,Toma Bašić,hr CRO,CC,Bordeaux,fr Ligue 1,23,1996,28.9,1289.0,1227.0,57.0,33.0,1.0,12.0,64,2.0,22.0,11.0,8.0,0.0,1048.0,5.0,15.0
221,Álvaro Bastida,es ESP,CC,Cádiz,es La Liga,16,2004,0.4,8.0,8.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
222,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,21,1999,32.5,2306.0,2175.0,124.0,63.0,1.0,24.0,24,32.0,0.0,0.0,0.0,0.0,2065.0,7.0,24.0
223,Simone Bastoni,it ITA,DF,Spezia,it Serie A,23,1996,16.9,1068.0,862.0,199.0,30.0,0.0,3.0,93,135.0,34.0,0.0,31.0,0.0,794.0,7.0,35.0
224,Bastos,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,41.0,39.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
225,Michy Batshuayi,be BEL,DL,Crystal Palace,eng Premier League,26,1993,8.1,174.0,160.0,14.0,1.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,122.0,0.0,9.0
226,Rodrigo Battaglia,ar ARG,CC,Alavés,es La Liga,29,1991,27.7,1039.0,988.0,49.0,44.0,1.0,6.0,3,0.0,1.0,1.0,0.0,0.0,870.0,2.0,17.0
227,Cristian Battocchio,it ITA,CC,Brest,fr Ligue 1,28,1992,3.9,209.0,190.0,18.0,5.0,0.0,4.0,17,0.0,13.0,8.0,2.0,0.0,171.0,1.0,0.0
228,Oliver Baumann,de GER,PO,Hoffenheim,de Bundesliga,30,1990,31.0,1349.0,1043.0,304.0,100.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,1049.0,2.0,0.0
229,Julian Baumgartlinger,at AUT,CC,Leverkusen,de Bundesliga,32,1988,11.9,651.0,631.0,18.0,16.0,2.0,8.0,3,1.0,0.0,0.0,0.0,0.0,557.0,2.0,9.0
230,Christoph Baumgartner,at AUT,"CC,DL",Hoffenheim,de Bundesliga,20,1999,26.3,951.0,887.0,58.0,13.0,1.0,9.0,21,14.0,2.0,1.0,1.0,0.0,699.0,6.0,30.0
231,Jon Bautista,es ESP,DL,Real Sociedad,es La Liga,25,1995,4.1,92.0,87.0,5.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,56.0,0.0,1.0
232,Paul Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,1715.0,1651.0,60.0,55.0,0.0,18.0,2,5.0,0.0,0.0,0.0,0.0,1502.0,4.0,11.0
233,Noah Joel Sarenren Bazee,ng NGA,"DL,CC",Augsburg,de Bundesliga,23,1996,0.4,12.0,11.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
234,Ihlas Bebou,tg TOG,"DL,CC",Hoffenheim,de Bundesliga,26,1994,24.4,630.0,606.0,23.0,2.0,0.0,5.0,44,10.0,0.0,0.0,0.0,0.0,466.0,1.0,23.0
235,Rodrigo Becão,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1371.0,1313.0,54.0,49.0,0.0,5.0,13,5.0,0.0,0.0,0.0,0.0,1173.0,4.0,19.0
236,Sheraldo Becker,sr SUR,"DL,CC",Union Berlin,de Bundesliga,25,1995,12.3,326.0,321.0,2.0,0.0,0.0,2.0,52,2.0,0.0,0.0,0.0,0.0,202.0,3.0,11.0
237,Timo Becker,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,788.0,672.0,114.0,17.0,0.0,6.0,23,97.0,0.0,0.0,0.0,0.0,593.0,2.0,27.0
238,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,2115.0,2016.0,96.0,52.0,0.0,10.0,0,44.0,0.0,0.0,0.0,0.0,1734.0,3.0,12.0
239,Donny van de Beek,nl NED,"CC,DL",Manchester Utd,eng Premier League,23,1997,5.8,275.0,267.0,8.0,4.0,0.0,2.0,0,2.0,0.0,0.0,0.0,0.0,237.0,0.0,9.0
240,Valon Behrami,ch SUI,CC,Genoa,it Serie A,35,1985,9.9,218.0,211.0,6.0,4.0,0.0,0.0,3,2.0,0.0,0.0,0.0,0.0,162.0,1.0,2.0
241,Brian Behrendt,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,58.0,42.0,16.0,3.0,0.0,3.0,1,13.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0
242,Maximilian Beier,de GER,"DL,DF",Hoffenheim,de Bundesliga,17,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Ishak Belfodil,dz ALG,"DL,CC",Hoffenheim,de Bundesliga,28,1992,6.6,149.0,135.0,13.0,1.0,2.0,0.0,3,3.0,0.0,0.0,0.0,0.0,104.0,1.0,5.0
244,Erwan Belhadji,fr FRA,CC,Dijon,fr Ligue 1,19,2001,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
245,Haris Belkebla,dz ALG,CC,Brest,fr Ligue 1,26,1994,30.3,1421.0,1381.0,40.0,31.0,0.0,6.0,11,7.0,0.0,0.0,0.0,0.0,1237.0,0.0,22.0
246,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,594.0,557.0,33.0,22.0,0.0,2.0,2,11.0,0.0,0.0,0.0,0.0,438.0,4.0,3.0
247,Karim Bellarabi,de GER,"DL,CC",Leverkusen,de Bundesliga,30,1990,8.9,410.0,385.0,21.0,0.0,0.0,1.0,58,16.0,2.0,0.0,0.0,0.0,291.0,4.0,19.0
248,Jean-Ricner Bellegarde,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,22,1998,23.2,806.0,763.0,39.0,9.0,0.0,13.0,68,3.0,27.0,15.0,5.0,0.0,618.0,4.0,30.0
249,Héctor Bellerín,es ESP,"DF,CC",Arsenal,eng Premier League,25,1995,23.2,1324.0,1158.0,163.0,10.0,2.0,5.0,54,153.0,0.0,0.0,0.0,0.0,1080.0,3.0,32.0
250,Jude Bellingham,eng ENG,CC,Dortmund,de Bundesliga,17,2003,18.9,1049.0,1022.0,22.0,15.0,3.0,6.0,20,2.0,0.0,0.0,0.0,0.0,866.0,5.0,23.0
251,Andrea Belotti,it ITA,DL,Torino,it Serie A,26,1993,32.1,716.0,656.0,56.0,4.0,9.0,11.0,25,2.0,0.0,0.0,0.0,0.0,481.0,4.0,39.0
252,Fran Beltrán,es ESP,"CC,DL",Celta Vigo,es La Liga,21,1999,15.5,773.0,753.0,20.0,14.0,0.0,4.0,6,2.0,3.0,0.0,2.0,0.0,697.0,0.0,8.0
253,Sami Ben Amar,ma MAR,CC,Nîmes,fr Ligue 1,22,1998,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
254,Hatem Ben Arfa,fr FRA,"CC,DL",Bordeaux,fr Ligue 1,33,1987,18.9,894.0,757.0,136.0,43.0,4.0,17.0,80,19.0,46.0,21.0,15.0,0.0,719.0,1.0,15.0
255,Salim Ben Seghir,fr FRA,DF,Nice,fr Ligue 1,17,2003,0.1,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
256,Wissam Ben Yedder,fr FRA,DL,Monaco,fr Ligue 1,29,1990,29.0,893.0,813.0,76.0,5.0,7.0,4.0,17,8.0,0.0,0.0,0.0,0.0,651.0,4.0,21.0
257,Ahmad Benali,ly LBY,CC,Crotone,it Serie A,28,1992,13.5,788.0,736.0,50.0,23.0,0.0,3.0,28,8.0,19.0,6.0,9.0,0.0,662.0,2.0,13.0
258,Samy Benchamma,fr FRA,"DF,CC",Montpellier,fr Ligue 1,20,2000,0.5,23.0,23.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
259,Lars Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,10.4,725.0,621.0,101.0,11.0,0.0,4.0,12,90.0,0.0,0.0,0.0,0.0,600.0,3.0,17.0
260,Sven Bender,de GER,DF,Leverkusen,de Bundesliga,31,1989,13.0,1020.0,998.0,22.0,22.0,0.0,5.0,1,0.0,0.0,0.0,0.0,0.0,916.0,0.0,3.0
261,Darío Benedetto,ar ARG,DL,Marseille,fr Ligue 1,30,1990,17.5,360.0,341.0,19.0,0.0,0.0,7.0,11,0.0,0.0,0.0,0.0,0.0,240.0,0.0,11.0
262,László Bénes,sk SVK,CC,Augsburg,de Bundesliga,22,1997,7.3,265.0,220.0,42.0,24.0,0.0,0.0,34,0.0,18.0,13.0,4.0,0.0,166.0,3.0,6.0
263,László Bénes,sk SVK,CC,M'Gladbach,de Bundesliga,22,1997,1.7,112.0,89.0,23.0,14.0,0.0,1.0,16,0.0,9.0,3.0,6.0,0.0,81.0,0.0,1.0
264,Walter Benítez,ar ARG,PO,Nice,fr Ligue 1,27,1993,38.0,1222.0,857.0,362.0,62.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,994.0,3.0,0.0
265,Loris Benito,ch SUI,DF,Bordeaux,fr Ligue 1,28,1992,29.5,1799.0,1514.0,283.0,45.0,0.0,2.0,40,237.0,1.0,0.0,0.0,0.0,1515.0,2.0,23.0
266,Sergio Benito,es ESP,DL,Valladolid,es La Liga,21,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Bilal Benkhedim,fr FRA,DL,Saint-Étienne,fr Ligue 1,19,2001,0.8,48.0,38.0,10.0,4.0,0.0,0.0,11,0.0,6.0,3.0,2.0,0.0,32.0,0.0,2.0
268,Djamel Benlamri,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,81.0,78.0,3.0,2.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,1.0
269,Ismaël Bennacer,dz ALG,CC,Milan,it Serie A,22,1997,14.7,984.0,938.0,39.0,31.0,0.0,10.0,10,1.0,7.0,2.0,3.0,0.0,851.0,7.0,14.0
