RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl.1,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err
1241,Isco,es ESP,"CC,DL",Real Madrid,es La Liga,29,1992,3.7,9.0,5,4.0,4.0,1.0,5.0,12.0,41.7,7.0,1.0,0.0,1.0,2,11.0,1.0,0.0
1242,Wilson Isidor,fr FRA,"DL,CC",Monaco,fr Ligue 1,20,2000,0.6,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0,0.0,0.0,0.0
1243,Ardian Ismajli,al ALB,DF,Empoli,it Serie A,24,1996,14.1,13.0,9,8.0,4.0,1.0,5.0,14.0,35.7,9.0,21.0,11.0,10.0,24,37.0,80.0,0.0
1244,Hiroki Ito,jp JPN,DF,Stuttgart,de Bundesliga,22,1999,26.1,43.0,31,21.0,19.0,3.0,25.0,43.0,58.1,18.0,40.0,19.0,21.0,53,96.0,95.0,0.0
1245,Cedric Itten,ch SUI,DL,Greuther Fürth,de Bundesliga,24,1996,7.1,5.0,2,1.0,2.0,2.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,2,7.0,4.0,0.0
1246,Gian-Luca Itter,de GER,DF,Greuther Fürth,de Bundesliga,22,1999,16.2,44.0,26,30.0,11.0,3.0,21.0,38.0,55.3,17.0,24.0,9.0,15.0,13,57.0,51.0,0.0
1247,Alex Iwobi,ng NGA,"CC,DF",Everton,eng Premier League,25,1996,22.6,40.0,19,23.0,12.0,5.0,21.0,52.0,40.4,31.0,39.0,3.0,36.0,20,60.0,25.0,2.0
1248,Armando Izzo,it ITA,DF,Torino,it Serie A,29,1992,5.8,16.0,9,14.0,2.0,0.0,9.0,11.0,81.8,2.0,5.0,4.0,1.0,17,33.0,21.0,0.0
1249,Nicolas Jackson,sn SEN,"DL,CC",Villarreal,es La Liga,20,2001,1.8,2.0,0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,3.0,1.0,0.0
1250,Lee Jae-sung,kr KOR,"CC,DL",Mainz 05,de Bundesliga,28,1992,16.0,30.0,12,8.0,14.0,8.0,6.0,27.0,22.2,21.0,20.0,2.0,18.0,18,48.0,18.0,0.0
1251,Paul Jaeckel,de GER,DF,Union Berlin,de Bundesliga,23,1998,22.7,51.0,29,27.0,24.0,0.0,29.0,51.0,56.9,22.0,34.0,10.0,24.0,57,108.0,81.0,0.0
1252,Mato Jajalo,ba BIH,CC,Udinese,it Serie A,33,1988,7.0,24.0,14,14.0,7.0,3.0,11.0,23.0,47.8,12.0,7.0,0.0,7.0,11,35.0,5.0,0.0
1253,Kristijan Jakić,hr CRO,CC,Eint Frankfurt,de Bundesliga,24,1997,20.9,37.0,22,10.0,21.0,6.0,15.0,62.0,24.2,47.0,33.0,3.0,30.0,21,58.0,25.0,1.0
1254,Ismail Jakobs,sn SEN,"DF,DL",Monaco,fr Ligue 1,21,1999,13.4,32.0,16,14.0,15.0,3.0,16.0,35.0,45.7,19.0,16.0,1.0,15.0,17,49.0,31.0,0.0
1255,Marin Jakoliš,hr CRO,DL,Angers,fr Ligue 1,24,1996,2.5,2.0,1,0.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1,3.0,0.0,0.0
1256,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,fr Ligue 1,23,1997,6.9,9.0,5,5.0,3.0,1.0,3.0,4.0,75.0,1.0,8.0,4.0,4.0,12,21.0,34.0,0.0
1257,Daniel James,wls WAL,DL,Manchester Utd,eng Premier League,23,1997,1.4,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,2.0,1.0,0.0
1258,Daniel James,wls WAL,"DL,CC",Leeds United,eng Premier League,23,1997,26.3,24.0,14,8.0,8.0,8.0,10.0,23.0,43.5,13.0,18.0,1.0,17.0,8,32.0,12.0,0.0
1259,Reece James,eng ENG,DF,Chelsea,eng Premier League,21,1999,20.7,33.0,25,14.0,18.0,1.0,9.0,22.0,40.9,13.0,20.0,2.0,18.0,17,50.0,22.0,0.0
1260,Vitaly Janelt,de GER,CC,Brentford,eng Premier League,23,1998,25.5,61.0,32,26.0,27.0,8.0,27.0,53.0,50.9,26.0,23.0,7.0,16.0,28,89.0,35.0,0.0
1261,Jakub Jankto,cz CZE,"DF,CC",Getafe,es La Liga,25,1996,6.5,11.0,7,5.0,5.0,1.0,10.0,17.0,58.8,7.0,4.0,0.0,4.0,4,15.0,7.0,0.0
1262,Pontus Jansson,se SWE,DF,Brentford,eng Premier League,30,1991,36.9,40.0,21,32.0,8.0,0.0,22.0,34.0,64.7,12.0,37.0,27.0,10.0,52,92.0,187.0,0.0
1263,Tony Jantschke,de GER,DF,M'Gladbach,de Bundesliga,31,1990,2.5,6.0,5,2.0,4.0,0.0,3.0,6.0,50.0,3.0,3.0,2.0,1.0,5,11.0,8.0,0.0
1264,Adnan Januzaj,be BEL,"DL,CC",Real Sociedad,es La Liga,26,1995,18.1,17.0,11,5.0,8.0,4.0,9.0,24.0,37.5,15.0,15.0,3.0,12.0,12,29.0,15.0,0.0
1265,Léo Jardim,br BRA,PO,Lille,fr Ligue 1,26,1995,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,10.0,0.0
1266,Paweł Jaroszyński,pl POL,DF,Salernitana,it Serie A,26,1994,5.7,10.0,5,7.0,3.0,0.0,5.0,7.0,71.4,2.0,4.0,0.0,4.0,10,20.0,19.0,0.0
1267,Jason,es ESP,"CC,DL",Alavés,es La Liga,27,1994,7.5,11.0,7,6.0,4.0,1.0,7.0,20.0,35.0,13.0,7.0,0.0,7.0,7,18.0,5.0,0.0
1268,Jason,es ESP,"CC,DF",Valencia,es La Liga,27,1994,0.8,4.0,1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,5.0,1.0,0.0
1269,Dennis Jastrzembski,pl POL,"DF,DL",Hertha BSC,de Bundesliga,21,2000,2.5,2.0,1,1.0,1.0,0.0,2.0,8.0,25.0,6.0,1.0,0.0,1.0,5,7.0,3.0,0.0
1270,Luis Javier Suárez,co COL,DL,Granada,es La Liga,23,1997,31.6,26.0,14,9.0,9.0,8.0,8.0,27.0,29.6,19.0,25.0,3.0,22.0,6,32.0,23.0,0.0
1271,Corentin Jean,fr FRA,"DL,CC",Lens,fr Ligue 1,26,1995,2.8,9.0,6,4.0,4.0,1.0,3.0,6.0,50.0,3.0,5.0,0.0,5.0,1,10.0,0.0,0.0
1272,Jemerson,br BRA,DF,Metz,fr Ligue 1,28,1992,13.4,37.0,25,30.0,7.0,0.0,18.0,26.0,69.2,8.0,23.0,8.0,15.0,25,62.0,33.0,1.0
1273,Fredrik Jensen,fi FIN,"CC,DL",Augsburg,de Bundesliga,23,1997,4.6,5.0,4,1.0,3.0,1.0,4.0,7.0,57.1,3.0,5.0,1.0,4.0,2,7.0,4.0,0.0
1274,Mathias Jensen,dk DEN,CC,Brentford,eng Premier League,25,1996,17.8,33.0,18,12.0,16.0,5.0,22.0,63.0,34.9,41.0,32.0,3.0,29.0,22,55.0,13.0,0.0
1275,Moritz Jenz,de GER,DF,Lorient,fr Ligue 1,22,1999,15.3,26.0,12,18.0,6.0,2.0,11.0,24.0,45.8,13.0,19.0,11.0,8.0,28,54.0,55.0,0.0
1276,Gabriel Jesus,br BRA,DL,Manchester City,eng Premier League,24,1997,20.9,18.0,12,2.0,4.0,12.0,6.0,26.0,23.1,20.0,18.0,0.0,18.0,15,33.0,8.0,0.0
1277,Juan Jesus,br BRA,DF,Napoli,it Serie A,30,1991,14.2,25.0,17,14.0,11.0,0.0,12.0,18.0,66.7,6.0,21.0,16.0,5.0,9,34.0,34.0,0.0
1278,Álvaro Jiménez,es ESP,"CC,DL",Cádiz,es La Liga,26,1995,2.6,6.0,3,3.0,2.0,1.0,4.0,7.0,57.1,3.0,3.0,0.0,3.0,3,9.0,0.0,0.0
1279,Raúl Jiménez,mx MEX,DL,Wolves,eng Premier League,30,1991,29.2,29.0,14,6.0,16.0,7.0,6.0,30.0,20.0,24.0,31.0,5.0,26.0,13,42.0,26.0,0.0
1280,João Pedro,br BRA,"DL,CC",Watford,eng Premier League,19,2001,18.3,20.0,14,7.0,8.0,5.0,6.0,23.0,26.1,17.0,23.0,3.0,20.0,15,35.0,17.0,0.0
1281,Joaquín,es ESP,"DL,CC",Betis,es La Liga,40,1981,5.2,6.0,2,4.0,2.0,0.0,3.0,8.0,37.5,5.0,5.0,2.0,3.0,3,9.0,10.0,0.0
1282,Joelinton,br BRA,"CC,DL",Newcastle Utd,eng Premier League,24,1996,28.4,72.0,38,30.0,33.0,9.0,26.0,61.0,42.6,35.0,46.0,11.0,35.0,34,106.0,50.0,2.0
1283,Jofre,es ESP,"CC,DF",Espanyol,es La Liga,20,2001,0.2,1.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0
1284,Marco John,de GER,DF,Hoffenheim,de Bundesliga,19,2002,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0.0
1285,Dennis Johnsen,no NOR,"DL,CC",Venezia,it Serie A,23,1998,16.1,14.0,10,8.0,4.0,2.0,6.0,18.0,33.3,12.0,14.0,1.0,13.0,5,19.0,3.0,0.0
1286,Ben Johnson,eng ENG,DF,West Ham,eng Premier League,21,2000,15.5,33.0,16,15.0,15.0,3.0,21.0,28.0,75.0,7.0,16.0,8.0,8.0,22,55.0,55.0,0.0
1287,Curtis Jones,eng ENG,CC,Liverpool,eng Premier League,20,2001,9.5,11.0,9,3.0,6.0,2.0,1.0,10.0,10.0,9.0,4.0,0.0,4.0,6,17.0,4.0,0.0
1288,Phil Jones,eng ENG,DF,Manchester Utd,eng Premier League,29,1992,1.8,5.0,5,3.0,1.0,1.0,2.0,3.0,66.7,1.0,4.0,4.0,0.0,3,8.0,8.0,0.0
1289,Frenkie de Jong,nl NED,CC,Barcelona,es La Liga,24,1997,27.5,35.0,19,12.0,18.0,5.0,12.0,23.0,52.2,11.0,19.0,5.0,14.0,20,55.0,16.0,0.0
1290,Luuk de Jong,nl NED,DL,Barcelona,es La Liga,30,1990,7.3,9.0,7,1.0,5.0,3.0,1.0,2.0,50.0,1.0,4.0,0.0,4.0,0,9.0,12.0,0.0
1291,Joan Jordán,es ESP,CC,Sevilla,es La Liga,27,1994,27.9,61.0,30,22.0,31.0,8.0,28.0,65.0,43.1,37.0,27.0,6.0,21.0,30,91.0,18.0,1.0
1292,Kaio Jorge,br BRA,"CC,DL",Juventus,it Serie A,19,2002,1.3,2.0,1,0.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0,2.0,2.0,0.0
1293,Jorginho,it ITA,CC,Chelsea,eng Premier League,29,1991,25.3,64.0,33,27.0,31.0,6.0,29.0,83.0,34.9,54.0,27.0,4.0,23.0,36,100.0,21.0,1.0
1294,Josan,es ESP,"DF,CC",Elche,es La Liga,31,1989,13.5,36.0,22,23.0,9.0,4.0,26.0,44.0,59.1,18.0,11.0,4.0,7.0,10,46.0,21.0,0.0
1295,Willian José,br BRA,DL,Betis,es La Liga,29,1991,17.8,15.0,13,2.0,10.0,3.0,2.0,8.0,25.0,6.0,10.0,2.0,8.0,3,18.0,16.0,0.0
1296,Joselu,es ESP,DL,Alavés,es La Liga,31,1990,34.7,16.0,11,1.0,9.0,6.0,7.0,25.0,28.0,18.0,21.0,4.0,17.0,7,23.0,45.0,0.0
1297,Josema,es ESP,DF,Elche,es La Liga,25,1996,2.0,3.0,2,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0,3.0,11.0,0.0
1298,Lenny Joseph,fr FRA,"DL,CC",Metz,fr Ligue 1,20,2000,1.7,2.0,1,1.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0,2.0,0.0,0.0
1299,Diogo Jota,pt POR,DL,Liverpool,eng Premier League,24,1996,26.3,39.0,18,12.0,18.0,9.0,13.0,55.0,23.6,42.0,19.0,2.0,17.0,6,45.0,6.0,0.0
1300,Stevan Jovetić,me MNE,"DL,CC",Hertha BSC,de Bundesliga,31,1989,11.3,5.0,2,0.0,2.0,3.0,1.0,6.0,16.7,5.0,3.0,0.0,3.0,1,6.0,6.0,0.0
1301,Luka Jović,rs SRB,DL,Real Madrid,es La Liga,23,1997,4.1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1,2.0,4.0,0.0
1302,Miguel Juan Llambrich,es ESP,DF,Espanyol,es La Liga,25,1996,0.8,2.0,2,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,2.0,5.0,0.0
1303,José Juan Macías,mx MEX,"DL,CC",Getafe,es La Liga,21,1999,2.2,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,2.0,0.0,0.0
1304,Juanmi,es ESP,DL,Betis,es La Liga,28,1993,23.7,39.0,25,11.0,19.0,9.0,19.0,49.0,38.8,30.0,24.0,1.0,23.0,9,48.0,10.0,1.0
1305,Gideon Jung,de GER,DF,Greuther Fürth,de Bundesliga,26,1994,1.6,3.0,1,1.0,2.0,0.0,2.0,4.0,50.0,2.0,1.0,1.0,0.0,2,5.0,5.0,0.0
1306,Flavio Junior Bianchi,it ITA,"DL,CC",Genoa,it Serie A,21,2000,3.5,2.0,2,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0
1307,Lago Junior,ci CIV,"DL,CC",Mallorca,es La Liga,30,1990,2.0,3.0,2,3.0,0.0,0.0,3.0,5.0,60.0,2.0,0.0,0.0,0.0,2,5.0,2.0,0.0
1308,Hamed Junior Traorè,ci CIV,"DL,CC",Sassuolo,it Serie A,21,2000,19.7,32.0,18,8.0,14.0,10.0,10.0,46.0,21.7,36.0,22.0,2.0,20.0,12,44.0,6.0,1.0
1309,Vinicius Júnior,br BRA,DL,Real Madrid,es La Liga,21,2000,29.9,46.0,24,23.0,19.0,4.0,15.0,50.0,30.0,35.0,25.0,0.0,25.0,6,52.0,6.0,0.0
1310,James Justin,eng ENG,DF,Leicester City,eng Premier League,23,1998,11.1,22.0,13,11.0,8.0,3.0,7.0,15.0,46.7,8.0,16.0,4.0,12.0,17,39.0,34.0,0.0
1311,Jutglà,es ESP,DL,Barcelona,es La Liga,22,1999,3.3,2.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,3.0,1.0,0.0
1312,Jens Jønsson,dk DEN,CC,Cádiz,es La Liga,28,1993,14.5,40.0,29,22.0,17.0,1.0,17.0,35.0,48.6,18.0,17.0,7.0,10.0,34,74.0,32.0,0.0
1313,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,31,1990,5.8,10.0,4,3.0,5.0,2.0,7.0,10.0,70.0,3.0,6.0,1.0,5.0,10,20.0,13.0,0.0
1314,Ozan Kabak,tr TUR,DF,Norwich City,eng Premier League,21,2000,10.2,10.0,5,4.0,6.0,0.0,5.0,9.0,55.6,4.0,19.0,11.0,8.0,16,26.0,26.0,0.0
1315,Christian Kabasele,be BEL,DF,Watford,eng Premier League,30,1991,13.3,11.0,5,10.0,1.0,0.0,7.0,10.0,70.0,3.0,20.0,16.0,4.0,14,25.0,67.0,1.0
1316,Issa Kaboré,bf BFA,DF,Troyes,fr Ligue 1,20,2001,25.0,45.0,22,22.0,14.0,9.0,20.0,38.0,52.6,18.0,27.0,2.0,25.0,20,65.0,38.0,1.0
1317,Anton Kade,de GER,"DL,CC",Hertha BSC,de Bundesliga,17,2004,0.9,4.0,2,3.0,1.0,0.0,2.0,8.0,25.0,6.0,3.0,0.0,3.0,3,7.0,1.0,0.0
1318,Pavel Kadeřábek,cz CZE,"DF,CC",Hoffenheim,de Bundesliga,29,1992,13.3,11.0,10,6.0,3.0,2.0,5.0,16.0,31.3,11.0,18.0,6.0,12.0,13,24.0,22.0,0.0
1319,Tino Kadewere,zw ZIM,DL,Lyon,fr Ligue 1,25,1996,5.6,7.0,5,2.0,2.0,3.0,4.0,13.0,30.8,9.0,7.0,0.0,7.0,4,11.0,1.0,1.0
1320,Florian Kainz,at AUT,"CC,DL",Köln,de Bundesliga,28,1992,25.8,41.0,26,9.0,25.0,7.0,23.0,51.0,45.1,28.0,27.0,3.0,24.0,32,73.0,24.0,0.0
1321,Gaël Kakuta,cd COD,"CC,DL",Lens,fr Ligue 1,30,1991,18.6,22.0,14,2.0,13.0,7.0,4.0,20.0,20.0,16.0,10.0,0.0,10.0,4,26.0,3.0,0.0
1322,Sasa Kalajdzic,at AUT,DL,Stuttgart,de Bundesliga,24,1997,13.6,10.0,6,2.0,5.0,3.0,3.0,11.0,27.3,8.0,5.0,0.0,5.0,2,12.0,14.0,0.0
1323,Arnaud Kalimuendo,fr FRA,DL,Lens,fr Ligue 1,19,2002,23.9,9.0,8,1.0,3.0,5.0,2.0,7.0,28.6,5.0,6.0,1.0,5.0,8,17.0,0.0,0.0
1324,Arnaud Kalimuendo,fr FRA,DL,Paris S-G,fr Ligue 1,19,2002,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1325,Nikola Kalinić,hr CRO,DL,Hellas Verona,it Serie A,33,1988,4.5,2.0,0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,2.0,2.0,0.0
1326,Yayah Kallon,sl SLE,"DL,CC",Genoa,it Serie A,20,2001,7.1,15.0,11,5.0,6.0,4.0,3.0,11.0,27.3,8.0,7.0,1.0,6.0,1,16.0,5.0,0.0
1327,Samuel Kalu,ng NGA,DL,Watford,eng Premier League,23,1997,2.5,2.0,2,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,3,5.0,3.0,0.0
1328,Samuel Kalu,ng NGA,"DL,CC",Bordeaux,fr Ligue 1,23,1997,3.6,8.0,5,3.0,4.0,1.0,2.0,5.0,40.0,3.0,2.0,0.0,2.0,3,11.0,1.0,0.0
1329,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,21,2000,21.6,61.0,36,36.0,21.0,4.0,17.0,22.0,77.3,5.0,36.0,15.0,21.0,26,87.0,54.0,0.0
1330,Daichi Kamada,jp JPN,CC,Eint Frankfurt,de Bundesliga,24,1996,23.8,40.0,21,7.0,26.0,7.0,11.0,40.0,27.5,29.0,18.0,0.0,18.0,8,48.0,10.0,0.0
1331,Boubacar Kamara,fr FRA,"CC,DF",Marseille,fr Ligue 1,21,1999,30.9,68.0,38,27.0,36.0,5.0,26.0,47.0,55.3,21.0,29.0,10.0,19.0,46,114.0,44.0,1.0
1332,Hassane Kamara,ci CIV,DF,Watford,eng Premier League,27,1994,18.0,53.0,34,31.0,16.0,6.0,27.0,43.0,62.8,16.0,20.0,4.0,16.0,69,122.0,67.0,0.0
1333,Hassane Kamara,ci CIV,"CC,DF",Nice,fr Ligue 1,27,1994,6.0,13.0,10,4.0,6.0,3.0,5.0,8.0,62.5,3.0,10.0,2.0,8.0,9,22.0,4.0,0.0
1334,Dimitrije Kamenović,rs SRB,DF,Lazio,it Serie A,21,2000,0.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,3.0,1.0,0.0
1335,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,30,1990,21.1,41.0,19,16.0,20.0,5.0,10.0,42.0,23.8,32.0,24.0,5.0,19.0,24,65.0,17.0,0.0
1336,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,fr Ligue 1,32,1989,7.4,10.0,6,8.0,2.0,0.0,4.0,9.0,44.4,5.0,11.0,4.0,7.0,16,26.0,22.0,1.0
1337,Nordine Kandil,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,19,2001,1.0,2.0,1,2.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0
1338,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,28,1993,35.9,15.0,5,2.0,10.0,3.0,7.0,18.0,38.9,11.0,26.0,8.0,18.0,3,18.0,39.0,0.0
1339,Lee Kang-in,kr KOR,"CC,DL",Mallorca,es La Liga,20,2001,15.7,13.0,6,2.0,9.0,2.0,5.0,29.0,17.2,24.0,11.0,1.0,10.0,5,18.0,7.0,0.0
1340,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,30,1991,19.7,59.0,31,20.0,27.0,12.0,25.0,40.0,62.5,15.0,37.0,2.0,35.0,31,90.0,8.0,0.0
1341,Stefanos Kapino,gr GRE,PO,Arminia,de Bundesliga,27,1994,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1342,Atakan Karazor,de GER,CC,Stuttgart,de Bundesliga,24,1996,21.1,48.0,24,18.0,27.0,3.0,18.0,36.0,50.0,18.0,37.0,14.0,23.0,34,82.0,47.0,0.0
1343,Rick Karsdorp,nl NED,"DF,DL",Roma,it Serie A,26,1995,32.0,53.0,38,33.0,13.0,7.0,28.0,50.0,56.0,22.0,22.0,5.0,17.0,34,87.0,26.0,1.0
1344,Denso Kasius,nl NED,"DF,DL",Bologna,it Serie A,18,2002,2.0,9.0,7,5.0,3.0,1.0,2.0,5.0,40.0,3.0,4.0,0.0,4.0,3,12.0,4.0,0.0
1345,Grigoris Kastanos,cy CYP,"CC,DL",Salernitana,it Serie A,23,1998,15.0,30.0,19,9.0,19.0,2.0,7.0,23.0,30.4,16.0,21.0,5.0,16.0,22,52.0,8.0,0.0
1346,Silas Katompa,cd COD,"DL,CC",Stuttgart,de Bundesliga,22,1998,3.1,5.0,4,4.0,0.0,1.0,3.0,7.0,42.9,4.0,5.0,0.0,5.0,2,7.0,1.0,0.0
1347,Noah Katterbach,de GER,DF,Köln,de Bundesliga,20,2001,0.2,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0
1348,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,38,1983,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
1349,Edo Kayembe,cd COD,CC,Watford,eng Premier League,23,1998,8.9,21.0,13,11.0,9.0,1.0,8.0,16.0,50.0,8.0,6.0,1.0,5.0,9,30.0,13.0,0.0
1350,Moise Kean,it ITA,DL,Everton,eng Premier League,21,2000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
