RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1297,Josema,es ESP,DF,Elche,es La Liga,25,1996,2.0,0,0,0,3,4,0,3,0,2,0.0,1.0,0,9.0,3.0,5.0,37.5
1298,Lenny Joseph,fr FRA,"DL,CC",Metz,fr Ligue 1,20,2000,1.7,1,0,0,5,1,0,1,0,1,0.0,0.0,0,5.0,4.0,7.0,36.4
1299,Diogo Jota,pt POR,DL,Liverpool,eng Premier League,24,1996,26.3,3,0,0,41,40,5,21,6,18,2.0,0.0,0,100.0,37.0,83.0,30.8
1300,Stevan Jovetić,me MNE,"DL,CC",Hertha BSC,de Bundesliga,31,1989,11.3,3,0,0,8,17,7,9,1,2,0.0,0.0,0,38.0,20.0,20.0,50.0
1301,Luka Jović,rs SRB,DL,Real Madrid,es La Liga,23,1997,4.1,1,0,0,3,3,2,0,1,1,0.0,0.0,0,9.0,7.0,8.0,46.7
1302,Miguel Juan Llambrich,es ESP,DF,Espanyol,es La Liga,25,1996,0.8,0,0,0,0,1,0,1,0,2,0.0,0.0,0,6.0,0.0,2.0,0.0
1303,José Juan Macías,mx MEX,"DL,CC",Getafe,es La Liga,21,1999,2.2,1,0,0,1,11,4,3,1,0,1.0,0.0,0,5.0,4.0,6.0,40.0
1304,Juanmi,es ESP,DL,Betis,es La Liga,28,1993,23.7,5,0,0,40,15,18,4,9,25,1.0,0.0,0,106.0,32.0,37.0,46.4
1305,Gideon Jung,de GER,DF,Greuther Fürth,de Bundesliga,26,1994,1.6,0,0,0,0,4,0,0,2,1,0.0,0.0,0,6.0,0.0,4.0,0.0
1306,Flavio Junior Bianchi,it ITA,"DL,CC",Genoa,it Serie A,21,2000,3.5,0,0,0,5,4,0,1,0,2,0.0,0.0,0,9.0,3.0,5.0,37.5
1307,Lago Junior,ci CIV,"DL,CC",Mallorca,es La Liga,30,1990,2.0,0,0,0,5,7,0,5,2,2,0.0,0.0,0,6.0,4.0,10.0,28.6
1308,Hamed Junior Traorè,ci CIV,"DL,CC",Sassuolo,it Serie A,21,2000,19.7,3,0,0,30,32,4,60,12,18,0.0,0.0,0,123.0,4.0,10.0,28.6
1309,Vinicius Júnior,br BRA,DL,Real Madrid,es La Liga,21,2000,29.9,6,0,0,34,74,26,44,6,24,4.0,0.0,0,105.0,3.0,8.0,27.3
1310,James Justin,eng ENG,DF,Leicester City,eng Premier League,23,1998,11.1,0,0,0,7,12,1,15,17,13,0.0,0.0,0,62.0,13.0,16.0,44.8
1311,Jutglà,es ESP,DL,Barcelona,es La Liga,22,1999,3.3,1,0,0,4,6,1,6,1,1,0.0,0.0,0,9.0,6.0,4.0,60.0
1312,Jens Jønsson,dk DEN,CC,Cádiz,es La Liga,28,1993,14.5,3,0,0,16,8,1,5,34,29,0.0,0.0,0,83.0,28.0,13.0,68.3
1313,Mathias Jørgensen,dk DEN,DF,Brentford,eng Premier League,31,1990,5.8,2,0,0,10,1,0,7,10,4,0.0,0.0,0,20.0,10.0,9.0,52.6
1314,Ozan Kabak,tr TUR,DF,Norwich City,eng Premier League,21,2000,10.2,2,0,0,10,10,1,1,16,5,0.0,2.0,0,50.0,22.0,27.0,44.9
1315,Christian Kabasele,be BEL,DF,Watford,eng Premier League,30,1991,13.3,0,0,0,5,3,0,1,14,5,0.0,0.0,0,58.0,47.0,12.0,79.7
1316,Issa Kaboré,bf BFA,DF,Troyes,fr Ligue 1,20,2001,25.0,8,2,1,30,43,4,111,20,22,1.0,0.0,0,125.0,11.0,15.0,42.3
1317,Anton Kade,de GER,"DL,CC",Hertha BSC,de Bundesliga,17,2004,0.9,0,0,0,2,2,0,2,3,2,0.0,0.0,0,4.0,2.0,1.0,66.7
1318,Pavel Kadeřábek,cz CZE,"DF,CC",Hoffenheim,de Bundesliga,29,1992,13.3,5,0,0,16,8,2,47,13,10,0.0,0.0,0,58.0,40.0,28.0,58.8
1319,Tino Kadewere,zw ZIM,DL,Lyon,fr Ligue 1,25,1996,5.6,0,1,0,6,5,4,7,4,5,0.0,0.0,0,29.0,6.0,12.0,33.3
1320,Florian Kainz,at AUT,"CC,DL",Köln,de Bundesliga,28,1992,25.8,3,1,1,36,45,1,238,32,26,0.0,0.0,0,181.0,10.0,18.0,35.7
1321,Gaël Kakuta,cd COD,"CC,DL",Lens,fr Ligue 1,30,1991,18.6,1,0,0,15,33,5,46,4,14,0.0,0.0,0,76.0,12.0,23.0,34.3
1322,Sasa Kalajdzic,at AUT,DL,Stuttgart,de Bundesliga,24,1997,13.6,2,0,0,11,18,2,2,2,6,0.0,0.0,0,37.0,62.0,37.0,62.6
1323,Arnaud Kalimuendo,fr FRA,DL,Lens,fr Ligue 1,19,2002,23.9,1,1,0,13,32,14,17,8,8,0.0,0.0,0,51.0,4.0,26.0,13.3
1324,Arnaud Kalimuendo,fr FRA,DL,Paris S-G,fr Ligue 1,19,2002,0.1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1325,Nikola Kalinić,hr CRO,DL,Hellas Verona,it Serie A,33,1988,4.5,5,1,1,15,9,2,1,0,0,1.0,0.0,0,8.0,3.0,7.0,30.0
1326,Yayah Kallon,sl SLE,"DL,CC",Genoa,it Serie A,20,2001,7.1,3,0,0,19,13,3,18,1,11,1.0,0.0,0,35.0,4.0,17.0,19.0
1327,Samuel Kalu,ng NGA,DL,Watford,eng Premier League,23,1997,2.5,0,0,0,0,4,3,8,3,2,0.0,0.0,0,9.0,0.0,3.0,0.0
1328,Samuel Kalu,ng NGA,"DL,CC",Bordeaux,fr Ligue 1,23,1997,3.6,1,0,0,3,7,0,19,3,5,0.0,0.0,0,15.0,3.0,7.0,30.0
1329,Pierre Kalulu,fr FRA,DF,Milan,it Serie A,21,2000,21.6,4,0,0,16,6,2,22,26,36,0.0,0.0,0,150.0,22.0,41.0,34.9
1330,Daichi Kamada,jp JPN,CC,Eint Frankfurt,de Bundesliga,24,1996,23.8,0,0,0,23,25,6,27,8,21,0.0,0.0,0,130.0,17.0,41.0,29.3
1331,Boubacar Kamara,fr FRA,"CC,DF",Marseille,fr Ligue 1,21,1999,30.9,5,0,0,40,42,0,8,46,38,1.0,1.0,0,183.0,40.0,37.0,51.9
1332,Hassane Kamara,ci CIV,DF,Watford,eng Premier League,27,1994,18.0,5,1,1,24,16,0,23,69,34,0.0,1.0,0,153.0,30.0,15.0,66.7
1333,Hassane Kamara,ci CIV,"CC,DF",Nice,fr Ligue 1,27,1994,6.0,2,0,0,8,4,3,16,9,10,0.0,0.0,0,41.0,2.0,13.0,13.3
1334,Dimitrije Kamenović,rs SRB,DF,Lazio,it Serie A,21,2000,0.5,0,0,0,1,1,0,0,2,1,0.0,0.0,0,2.0,2.0,1.0,66.7
1335,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,30,1990,21.1,4,0,0,36,12,0,8,24,19,0.0,1.0,0,155.0,8.0,12.0,40.0
1336,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,fr Ligue 1,32,1989,7.4,1,0,0,4,8,0,0,16,6,0.0,0.0,0,50.0,4.0,2.0,66.7
1337,Nordine Kandil,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,19,2001,1.0,1,0,0,1,2,0,7,0,1,0.0,0.0,0,9.0,1.0,1.0,50.0
1338,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,28,1993,35.9,5,0,0,42,54,16,42,3,5,0.0,0.0,0,92.0,75.0,81.0,48.1
1339,Lee Kang-in,kr KOR,"CC,DL",Mallorca,es La Liga,20,2001,15.7,4,1,1,23,36,1,73,5,6,0.0,0.0,1,77.0,16.0,39.0,29.1
1340,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,30,1991,19.7,2,0,0,22,11,0,11,31,31,0.0,0.0,0,153.0,14.0,14.0,50.0
1341,Stefanos Kapino,gr GRE,PO,Arminia,de Bundesliga,27,1994,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0
1342,Atakan Karazor,de GER,CC,Stuttgart,de Bundesliga,24,1996,21.1,9,1,1,38,39,0,3,34,24,0.0,0.0,0,142.0,57.0,32.0,64.0
1343,Rick Karsdorp,nl NED,"DF,DL",Roma,it Serie A,26,1995,32.0,9,1,1,27,13,0,103,34,38,0.0,1.0,0,179.0,5.0,12.0,29.4
1344,Denso Kasius,nl NED,"DF,DL",Bologna,it Serie A,18,2002,2.0,0,0,0,1,4,0,7,3,7,0.0,0.0,0,15.0,3.0,3.0,50.0
1345,Grigoris Kastanos,cy CYP,"CC,DL",Salernitana,it Serie A,23,1998,15.0,4,1,0,28,35,2,52,22,19,1.0,0.0,0,85.0,18.0,11.0,62.1
1346,Silas Katompa,cd COD,"DL,CC",Stuttgart,de Bundesliga,22,1998,3.1,0,0,0,3,7,3,7,2,4,0.0,0.0,0,20.0,2.0,4.0,33.3
1347,Noah Katterbach,de GER,DF,Köln,de Bundesliga,20,2001,0.2,0,0,0,0,1,0,1,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0
1348,Eiji Kawashima,jp JPN,PO,Strasbourg,fr Ligue 1,38,1983,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1349,Edo Kayembe,cd COD,CC,Watford,eng Premier League,23,1998,8.9,0,0,0,4,5,1,8,9,13,0.0,0.0,0,77.0,13.0,19.0,40.6
1350,Moise Kean,it ITA,DL,Everton,eng Premier League,21,2000,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,
1351,Moise Kean,it ITA,DL,Juventus,it Serie A,21,2000,12.2,5,0,0,20,16,12,6,3,4,1.0,0.0,0,44.0,22.0,15.0,59.5
1352,Michael Keane,eng ENG,DF,Everton,eng Premier League,28,1993,31.0,4,1,1,16,7,1,1,62,25,0.0,0.0,2,149.0,96.0,59.0,61.9
1353,Ilan Kebbal,dz ALG,"CC,DL",Reims,fr Ligue 1,23,1998,19.7,1,0,0,12,50,7,71,13,15,1.0,0.0,0,122.0,2.0,18.0,10.0
1354,Wajdi Kechrida,tn TUN,"DF,CC",Salernitana,it Serie A,25,1995,10.6,0,0,0,8,1,1,32,8,6,0.0,0.0,0,49.0,2.0,12.0,14.3
1355,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,24,1996,16.8,0,0,0,15,6,0,5,24,14,0.0,0.0,0,70.0,26.0,21.0,55.3
1356,Habib Keita,ml MLI,"CC,DL",Lyon,fr Ligue 1,19,2002,0.1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
1357,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,26,1995,13.0,3,0,0,21,9,0,8,14,23,0.0,0.0,0,68.0,6.0,15.0,28.6
1358,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,21,2000,5.6,1,0,0,13,5,0,2,1,4,0.0,0.0,1,27.0,10.0,9.0,52.6
1359,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,22,1998,2.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,4.0,1.0,0.0,100.0
1360,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,26,1995,11.7,1,1,0,15,12,0,2,25,9,0.0,2.0,0,56.0,36.0,22.0,62.1
1361,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,26,1995,9.3,2,0,0,13,8,0,2,16,8,0.0,1.0,0,62.0,29.0,18.0,61.7
1362,Kenedy,br BRA,DF,Chelsea,eng Premier League,25,1996,0.6,0,0,0,0,0,0,1,0,2,0.0,0.0,0,8.0,0.0,1.0,0.0
1363,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,24,1997,11.3,3,1,1,9,6,1,23,20,7,0.0,0.0,0,58.0,9.0,11.0,45.0
1364,Dimitrios Keramitsis,gr GRE,CC,Roma,it Serie A,17,2004,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1365,Franck Kessié,ci CIV,CC,Milan,it Serie A,24,1996,25.6,2,0,0,36,31,1,12,23,23,1.0,1.0,0,176.0,30.0,29.0,50.8
1366,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Clermont Foot,fr Ligue 1,26,1995,10.3,1,0,0,11,15,0,40,14,10,0.0,0.0,0,45.0,1.0,7.0,12.5
1367,Wahbi Khazri,tn TUN,"DL,CC",Saint-Étienne,fr Ligue 1,30,1991,24.7,6,0,0,22,47,22,57,12,18,1.0,0.0,0,103.0,12.0,40.0,23.1
1368,Rani Khedira,de GER,CC,Union Berlin,de Bundesliga,27,1994,30.6,6,0,0,55,35,0,23,50,38,0.0,0.0,0,193.0,39.0,42.0,48.1
1369,Kiké,es ESP,DL,Osasuna,es La Liga,31,1989,20.7,2,0,0,23,36,9,21,3,7,1.0,0.0,0,68.0,75.0,107.0,41.2
1370,Luca Kilian,de GER,DL,Mainz 05,de Bundesliga,21,1999,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
1371,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,25.3,3,0,0,7,11,0,4,46,24,0.0,1.0,0,135.0,46.0,44.0,51.1
1372,Max Kilman,eng ENG,DF,Wolves,eng Premier League,24,1997,29.9,3,0,0,17,11,0,2,45,26,0.0,1.0,0,155.0,66.0,39.0,62.9
1373,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,26,1995,27.5,4,0,0,20,46,1,181,52,20,0.0,1.0,0,218.0,16.0,18.0,47.1
1374,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,25,1995,28.6,6,0,0,28,26,0,2,38,19,0.0,2.0,0,138.0,49.0,20.0,71.0
1375,Joshua King,no NOR,DL,Watford,eng Premier League,29,1992,25.0,5,0,0,43,21,8,13,8,15,1.0,0.0,0,83.0,100.0,119.0,45.7
1376,Jakub Kiwior,pl POL,CC,Spezia,it Serie A,21,2000,21.8,6,0,0,27,5,2,7,40,27,0.0,1.0,0,102.0,29.0,32.0,47.5
1377,Sofian Kiyine,ma MAR,"CC,DL",Venezia,it Serie A,23,1997,13.8,8,1,0,49,11,0,49,10,14,0.0,0.0,0,94.0,12.0,16.0,42.9
1378,Simon Kjær,dk DEN,DF,Milan,it Serie A,32,1989,8.9,2,0,0,20,5,0,1,9,12,0.0,0.0,1,46.0,13.0,14.0,48.1
1379,Kristoffer Klaesson,no NOR,PO,Leeds United,eng Premier League,20,2000,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0
1380,Philipp Klement,de GER,CC,Stuttgart,de Bundesliga,28,1992,3.8,0,0,0,2,1,1,12,1,3,0.0,0.0,0,26.0,1.0,6.0,14.3
1381,Mateusz Klich,pl POL,CC,Leeds United,eng Premier League,31,1990,23.0,5,0,0,40,15,2,30,11,25,0.0,1.0,0,171.0,7.0,13.0,35.0
1382,Thibault Klidje,tg TOG,"CC,DL",Bordeaux,fr Ligue 1,20,2001,1.0,0,0,0,3,5,1,6,2,0,0.0,0.0,0,2.0,1.0,4.0,20.0
1383,Mateo Klimowicz,de GER,"CC,DL",Stuttgart,de Bundesliga,21,2000,6.7,2,0,0,9,9,1,2,4,6,0.0,0.0,0,21.0,2.0,4.0,33.3
1384,Fabian Klos,de GER,DL,Arminia,de Bundesliga,33,1987,15.8,2,1,0,30,18,3,11,0,5,0.0,0.0,0,38.0,114.0,107.0,51.6
1385,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,25,1996,18.3,1,0,0,9,4,0,3,26,16,0.0,0.0,0,101.0,23.0,11.0,67.6
1386,Justin Kluivert,nl NED,CC,Nice,fr Ligue 1,22,1999,20.8,6,1,0,39,29,5,161,14,9,0.0,1.0,0,95.0,14.0,12.0,53.8
1387,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,25,1996,2.2,1,0,0,5,2,0,4,2,1,0.0,0.0,0,12.0,2.0,2.0,50.0
1388,Ansgar Knauff,de GER,"DL,CC",Dortmund,de Bundesliga,19,2002,1.3,0,0,0,4,1,1,0,0,1,0.0,0.0,0,3.0,3.0,2.0,60.0
1389,Ansgar Knauff,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,19,2002,8.4,0,0,0,11,8,1,21,8,14,0.0,0.0,0,45.0,7.0,17.0,29.2
1390,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33.0,6,0,0,26,13,1,0,49,24,0.0,0.0,0,247.0,63.0,55.0,53.4
1391,Gregor Kobel,ch SUI,PO,Dortmund,de Bundesliga,23,1997,28.5,0,0,0,1,6,0,0,1,0,0.0,1.0,0,71.0,3.0,0.0,100.0
1392,Robin Koch,de GER,"CC,DF",Leeds United,eng Premier League,25,1996,17.5,3,0,0,22,10,0,4,20,13,0.0,0.0,0,104.0,45.0,44.0,50.6
1393,Samuel Koeberlé,fr FRA,DL,Reims,fr Ligue 1,16,2004,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,
1394,Philippe Koffi,ci CIV,DL,Reims,fr Ligue 1,19,2002,4.2,1,0,0,8,13,7,3,3,0,0.0,0.0,0,7.0,6.0,16.0,27.3
1395,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,27,1994,17.9,10,2,2,46,20,0,2,35,20,0.0,0.0,0,149.0,26.0,18.0,59.1
1396,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,19,2001,2.0,1,0,0,8,6,0,2,4,3,0.0,0.0,0,8.0,5.0,7.0,41.7
1397,Koke,es ESP,CC,Atlético Madrid,es La Liga,29,1992,27.9,6,0,0,29,27,0,33,24,30,0.0,0.0,0,169.0,12.0,26.0,31.6
1398,Aleksandr Kokorin,ru RUS,"DL,CC",Fiorentina,it Serie A,30,1991,0.6,1,0,0,2,2,0,0,0,1,0.0,0.0,0,1.0,5.0,5.0,50.0
1399,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,35,1985,0.5,0,0,0,0,1,0,0,1,1,0.0,0.0,0,5.0,1.0,2.0,33.3
1400,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,28,1993,1.0,1,0,0,2,0,0,0,4,0,0.0,0.0,0,2.0,0.0,0.0,
1401,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,28,1993,4.9,0,0,0,7,3,0,7,0,6,0.0,0.0,0,22.0,5.0,0.0,100.0
1402,Luca Koleosho,it ITA,DL,Espanyol,es La Liga,16,2004,0.0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0
1403,Randal Kolo Muani,fr FRA,"DL,CC",Nantes,fr Ligue 1,22,1998,32.8,2,0,0,59,72,18,31,6,14,1.0,1.0,0,107.0,66.0,110.0,37.5
1404,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1991,28.5,4,1,0,29,3,2,38,60,24,0.0,3.0,2,148.0,31.0,38.0,44.9
1405,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,25,1995,26.9,1,0,0,17,33,2,84,28,19,0.0,0.0,0,176.0,13.0,11.0,54.2
1406,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,22,1999,11.0,2,0,0,10,3,0,0,16,10,0.0,0.0,0,64.0,34.0,19.0,64.2
1407,Geoffrey Kondogbia,cf CTA,"CC,DF",Atlético Madrid,es La Liga,28,1993,20.9,13,2,2,40,37,0,1,44,44,0.0,0.0,0,188.0,38.0,21.0,64.4
1408,Ibrahima Koné,ml MLI,DL,Lorient,fr Ligue 1,22,1999,8.1,2,0,0,13,10,5,4,1,4,0.0,0.0,0,20.0,16.0,35.0,31.4
1409,Kouadio Koné,fr FRA,CC,M'Gladbach,de Bundesliga,20,2001,24.3,10,0,0,39,60,1,2,34,37,1.0,0.0,0,147.0,20.0,20.0,50.0
1410,Youssouf Koné,ml MLI,DF,Troyes,fr Ligue 1,26,1995,10.9,2,1,0,7,20,2,33,10,18,0.0,0.0,0,62.0,6.0,10.0,37.5
1411,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23,1997,27.5,6,2,1,18,36,1,1,15,15,0.0,1.0,0,105.0,58.0,42.0,58.0
1412,Teun Koopmeiners,nl NED,CC,Atalanta,it Serie A,23,1998,23.6,4,0,0,37,21,6,97,15,24,0.0,0.0,1,158.0,27.0,20.0,57.4
1413,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,35,1985,10.4,2,0,0,11,9,0,0,12,9,0.0,1.0,0,65.0,15.0,3.0,83.3
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,20,2001,19.9,3,0,0,15,7,0,5,26,17,0.0,1.0,0,140.0,30.0,26.0,53.6
1415,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,28,1992,28.0,2,0,0,16,22,3,369,15,17,0.0,0.0,0,192.0,10.0,13.0,43.5
1416,Rominigue Kouamé,ml MLI,CC,Troyes,fr Ligue 1,24,1996,33.0,5,0,0,43,65,1,7,46,22,0.0,0.0,0,231.0,17.0,28.0,37.8
1417,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,1991,26.7,5,1,0,28,12,0,2,29,23,0.0,1.0,0,167.0,48.0,37.0,56.5
1418,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,1998,30.4,2,2,0,15,28,2,18,21,17,1.0,0.0,0,199.0,77.0,49.0,61.1
1419,Christos Kourfalidis,gr GRE,"CC,DL",Cagliari,it Serie A,18,2002,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,6.0,1.0,1.0,50.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,24,1997,29.6,8,1,0,35,28,7,0,79,50,0.0,1.0,0,158.0,92.0,44.0,67.6
1421,Cheikhou Kouyaté,sn SEN,CC,Crystal Palace,eng Premier League,31,1989,21.9,3,0,0,30,21,0,4,38,38,0.0,0.0,0,136.0,50.0,29.0,63.3
1422,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,27,1994,17.3,4,0,0,24,20,0,6,7,31,0.0,0.0,0,111.0,5.0,5.0,50.0
1423,Viktor Kovalenko,ua UKR,CC,Spezia,it Serie A,25,1996,14.7,4,0,0,15,20,0,24,13,10,1.0,1.0,0,80.0,13.0,20.0,39.4
1424,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26,1994,18.2,5,0,0,22,11,0,21,25,16,0.0,0.0,0,94.0,22.0,29.0,43.1
1425,Alex Král,cz CZE,CC,West Ham,eng Premier League,23,1998,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,1.0,50.0
1426,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,30,1991,30.1,2,0,0,11,29,9,62,9,4,0.0,0.0,0,125.0,14.0,23.0,37.8
1427,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,30,1991,8.3,1,0,0,11,5,0,4,12,11,0.0,0.0,0,67.0,11.0,10.0,52.4
1428,Jean-Philippe Krasso,ci CIV,DL,Saint-Étienne,fr Ligue 1,24,1997,5.0,0,0,0,9,7,2,5,0,5,0.0,0.0,0,23.0,17.0,17.0,50.0
1429,Julian Kristoffersen,no NOR,DL,Salernitana,it Serie A,24,1997,0.1,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0.0,2.0,1.0,66.7
1430,Toni Kroos,de GER,CC,Real Madrid,es La Liga,31,1990,23.4,4,0,0,20,39,0,86,12,26,0.0,0.0,0,125.0,8.0,10.0,44.4
1431,Florian Krüger,de GER,"DL,CC",Arminia,de Bundesliga,22,1999,12.5,0,0,0,8,9,4,20,2,1,0.0,1.0,0,47.0,11.0,18.0,37.9
1432,Tim Krul,nl NED,PO,Norwich City,eng Premier League,33,1988,29.0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,19.0,7.0,3.0,70.0
1433,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,27,1993,15.7,2,0,0,21,29,1,11,16,18,0.0,0.0,0,86.0,24.0,27.0,47.1
1434,Max Kruse,de GER,"CC,DL",Wolfsburg,de Bundesliga,33,1988,12.5,0,0,0,2,12,5,27,3,3,1.0,0.0,0,56.0,10.0,16.0,38.5
1435,Max Kruse,de GER,"DL,CC",Union Berlin,de Bundesliga,33,1988,14.1,1,0,0,5,6,1,48,3,1,0.0,0.0,0,46.0,14.0,25.0,35.9
1436,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,28,1992,25.9,2,0,0,24,20,3,49,44,35,0.0,0.0,0,145.0,39.0,42.0,48.1
1437,Takefusa Kubo,jp JPN,"DL,CC",Mallorca,es La Liga,20,2001,17.8,4,0,0,17,47,5,51,8,19,0.0,0.0,0,101.0,11.0,14.0,44.0
1438,Juraj Kucka,sk SVK,CC,Watford,eng Premier League,34,1987,21.3,5,1,1,46,49,2,16,27,39,0.0,1.0,1,158.0,56.0,47.0,54.4
1439,Mykola Kukharevych,ua UKR,DL,Troyes,fr Ligue 1,20,2001,0.2,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0,50.0
1440,Dejan Kulusevski,se SWE,"CC,DL",Tottenham,eng Premier League,21,2000,14.0,3,0,0,20,15,4,25,13,13,0.0,0.0,0,75.0,3.0,8.0,27.3
1441,Dejan Kulusevski,se SWE,"DL,CC",Juventus,it Serie A,21,2000,8.6,1,0,0,29,10,3,8,5,12,0.0,0.0,0,48.0,9.0,12.0,42.9
1442,Marash Kumbulla,al ALB,DF,Roma,it Serie A,21,2000,11.4,6,0,0,22,11,0,2,16,13,0.0,0.0,0,65.0,22.0,14.0,61.1
1443,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,23,1998,14.0,9,0,0,38,21,0,10,19,21,0.0,0.0,0,106.0,37.0,32.0,53.6
1444,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,1997,22.2,6,1,1,22,16,1,40,43,35,0.0,0.0,0,144.0,24.0,23.0,51.1
1445,Grejohn Kyei,fr FRA,DL,Clermont Foot,fr Ligue 1,25,1995,4.4,1,0,0,14,8,1,0,0,2,0.0,0.0,0,6.0,14.0,9.0,60.9
1446,Giorgos Kyriakopoulos,gr GRE,"DF,DL",Sassuolo,it Serie A,25,1996,21.9,6,1,0,29,37,3,99,11,14,0.0,0.0,0,125.0,17.0,19.0,47.2
1447,Andrea La Mantia,it ITA,"DL,CC",Empoli,it Serie A,30,1991,5.4,0,0,0,6,6,3,1,1,0,1.0,0.0,0,11.0,27.0,17.0,61.4
1448,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,27,1994,3.8,1,0,0,3,3,0,4,5,2,0.0,0.0,0,15.0,17.0,12.0,58.6
1449,Gaëtan Laborde,fr FRA,DL,Rennes,fr Ligue 1,27,1994,30.3,1,0,0,31,20,21,33,8,7,0.0,0.0,0,79.0,87.0,119.0,42.2
1450,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,30,1991,19.8,0,0,0,32,29,6,7,5,10,4.0,0.0,0,52.0,21.0,47.0,30.9
1451,Tom Lacoux,fr FRA,"DF,CC",Bordeaux,fr Ligue 1,19,2002,10.1,5,0,0,18,6,0,7,9,13,0.0,0.0,0,67.0,4.0,15.0,21.1
1452,Lenny Lacroix,fr FRA,DF,Metz,fr Ligue 1,18,2003,2.2,0,0,0,1,0,0,0,10,7,0.0,0.0,0,13.0,7.0,2.0,77.8
