RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos
1354,Wajdi Kechrida,tn TUN,"DF,CC",Salernitana,it Serie A,25,1995,10.6,333.0,292.0,40.0,1.0,0.0,1.0,32,32.0,7.0,1.0,6.0,0.0,241.0,1.0,10.0
1355,Thilo Kehrer,de GER,DF,Paris S-G,fr Ligue 1,24,1996,16.8,1209.0,1153.0,56.0,14.0,0.0,5.0,5,41.0,0.0,0.0,0.0,0.0,1142.0,0.0,6.0
1356,Habib Keita,ml MLI,"CC,DL",Lyon,fr Ligue 1,19,2002,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1357,Naby Keïta,gn GUI,CC,Liverpool,eng Premier League,26,1995,13.0,757.0,741.0,14.0,0.0,6.0,0.0,8,4.0,0.0,0.0,0.0,0.0,643.0,2.0,16.0
1358,Yannik Keitel,de GER,CC,Freiburg,de Bundesliga,21,2000,5.6,186.0,179.0,4.0,4.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,126.0,3.0,4.0
1359,Caoimhín Kelleher,ie IRL,PO,Liverpool,eng Premier League,22,1998,2.0,91.0,74.0,17.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0
1360,Marc-Oliver Kempf,de GER,DF,Hertha BSC,de Bundesliga,26,1995,11.7,438.0,406.0,30.0,30.0,0.0,5.0,2,0.0,0.0,0.0,0.0,0.0,317.0,2.0,5.0
1361,Marc-Oliver Kempf,de GER,DF,Stuttgart,de Bundesliga,26,1995,9.3,584.0,560.0,23.0,17.0,2.0,8.0,2,6.0,0.0,0.0,0.0,0.0,476.0,1.0,9.0
1362,Kenedy,br BRA,DF,Chelsea,eng Premier League,25,1996,0.6,50.0,47.0,3.0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
1363,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,24,1997,11.3,478.0,381.0,93.0,3.0,1.0,0.0,23,90.0,0.0,0.0,0.0,0.0,351.0,4.0,8.0
1364,Dimitrios Keramitsis,gr GRE,CC,Roma,it Serie A,17,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,Franck Kessié,ci CIV,CC,Milan,it Serie A,24,1996,25.6,1342.0,1284.0,52.0,41.0,2.0,9.0,12,7.0,0.0,0.0,0.0,0.0,1174.0,6.0,15.0
1366,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Clermont Foot,fr Ligue 1,26,1995,10.3,381.0,329.0,50.0,18.0,1.0,0.0,40,1.0,31.0,15.0,6.0,0.0,276.0,2.0,7.0
1367,Wahbi Khazri,tn TUN,"DL,CC",Saint-Étienne,fr Ligue 1,30,1991,24.7,613.0,523.0,88.0,9.0,7.0,18.0,57,19.0,20.0,7.0,9.0,0.0,426.0,2.0,18.0
1368,Rani Khedira,de GER,CC,Union Berlin,de Bundesliga,27,1994,30.6,947.0,927.0,15.0,8.0,1.0,1.0,23,4.0,0.0,0.0,0.0,0.0,685.0,5.0,24.0
1369,Kiké,es ESP,DL,Osasuna,es La Liga,31,1989,20.7,510.0,494.0,15.0,1.0,0.0,6.0,21,1.0,0.0,0.0,0.0,0.0,336.0,1.0,14.0
1370,Luca Kilian,de GER,DL,Mainz 05,de Bundesliga,21,1999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,Luca Kilian,de GER,DF,Köln,de Bundesliga,21,1999,25.3,1390.0,1330.0,59.0,44.0,0.0,13.0,4,10.0,0.0,0.0,0.0,0.0,1166.0,1.0,10.0
1372,Max Kilman,eng ENG,DF,Wolves,eng Premier League,24,1997,29.9,1535.0,1507.0,26.0,18.0,0.0,14.0,2,8.0,0.0,0.0,0.0,0.0,1313.0,2.0,15.0
1373,Joshua Kimmich,de GER,CC,Bayern Munich,de Bundesliga,26,1995,27.5,2595.0,2260.0,318.0,126.0,20.0,16.0,181,39.0,153.0,80.0,56.0,2.0,2177.0,17.0,28.0
1374,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,25,1995,28.6,2254.0,2169.0,85.0,55.0,0.0,11.0,2,25.0,1.0,0.0,0.0,0.0,2154.0,0.0,8.0
1375,Joshua King,no NOR,DL,Watford,eng Premier League,29,1992,25.0,519.0,479.0,34.0,0.0,3.0,2.0,13,1.0,0.0,0.0,0.0,0.0,369.0,6.0,11.0
1376,Jakub Kiwior,pl POL,CC,Spezia,it Serie A,21,2000,21.8,695.0,672.0,23.0,23.0,0.0,6.0,7,0.0,0.0,0.0,0.0,0.0,539.0,0.0,14.0
1377,Sofian Kiyine,ma MAR,"CC,DL",Venezia,it Serie A,23,1997,13.8,532.0,471.0,58.0,22.0,2.0,15.0,49,11.0,18.0,9.0,6.0,0.0,392.0,3.0,10.0
1378,Simon Kjær,dk DEN,DF,Milan,it Serie A,32,1989,8.9,463.0,440.0,17.0,17.0,2.0,5.0,1,0.0,0.0,0.0,0.0,0.0,404.0,6.0,4.0
1379,Kristoffer Klaesson,no NOR,PO,Leeds United,eng Premier League,20,2000,0.4,11.0,8.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
1380,Philipp Klement,de GER,CC,Stuttgart,de Bundesliga,28,1992,3.8,266.0,233.0,32.0,9.0,2.0,2.0,12,6.0,16.0,6.0,4.0,0.0,215.0,1.0,6.0
1381,Mateusz Klich,pl POL,CC,Leeds United,eng Premier League,31,1990,23.0,1026.0,977.0,43.0,19.0,6.0,7.0,30,13.0,3.0,0.0,0.0,0.0,800.0,6.0,16.0
1382,Thibault Klidje,tg TOG,"CC,DL",Bordeaux,fr Ligue 1,20,2001,1.0,36.0,34.0,2.0,0.0,0.0,0.0,6,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
1383,Mateo Klimowicz,de GER,"CC,DL",Stuttgart,de Bundesliga,21,2000,6.7,193.0,186.0,6.0,0.0,2.0,4.0,2,4.0,1.0,0.0,0.0,0.0,140.0,1.0,11.0
1384,Fabian Klos,de GER,DL,Arminia,de Bundesliga,33,1987,15.8,467.0,437.0,24.0,1.0,0.0,4.0,11,8.0,0.0,0.0,0.0,0.0,232.0,6.0,12.0
1385,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,25,1996,18.3,1100.0,1027.0,72.0,19.0,3.0,1.0,3,52.0,0.0,0.0,0.0,0.0,944.0,1.0,16.0
1386,Justin Kluivert,nl NED,CC,Nice,fr Ligue 1,22,1999,20.8,665.0,528.0,132.0,35.0,5.0,9.0,161,14.0,83.0,33.0,39.0,0.0,423.0,5.0,17.0
1387,Lukas Klünter,de GER,DF,Hertha BSC,de Bundesliga,25,1996,2.2,96.0,73.0,22.0,5.0,0.0,0.0,4,17.0,0.0,0.0,0.0,0.0,67.0,1.0,2.0
1388,Ansgar Knauff,de GER,"DL,CC",Dortmund,de Bundesliga,19,2002,1.3,36.0,36.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0
1389,Ansgar Knauff,de GER,"DF,CC",Eint Frankfurt,de Bundesliga,19,2002,8.4,341.0,266.0,71.0,0.0,1.0,1.0,21,70.0,1.0,0.0,0.0,0.0,213.0,4.0,14.0
1390,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,29,1992,33.0,1725.0,1682.0,37.0,32.0,2.0,2.0,0,5.0,0.0,0.0,0.0,0.0,1353.0,6.0,12.0
1391,Gregor Kobel,ch SUI,PO,Dortmund,de Bundesliga,23,1997,28.5,1024.0,784.0,237.0,52.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,840.0,3.0,0.0
1392,Robin Koch,de GER,"CC,DF",Leeds United,eng Premier League,25,1996,17.5,718.0,693.0,24.0,9.0,0.0,5.0,4,15.0,0.0,0.0,0.0,0.0,555.0,1.0,10.0
1393,Samuel Koeberlé,fr FRA,DL,Reims,fr Ligue 1,16,2004,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1394,Philippe Koffi,ci CIV,DL,Reims,fr Ligue 1,19,2002,4.2,74.0,67.0,7.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0
1395,Dominik Kohr,de GER,CC,Mainz 05,de Bundesliga,27,1994,17.9,840.0,808.0,28.0,27.0,2.0,5.0,2,1.0,0.0,0.0,0.0,0.0,621.0,4.0,16.0
1396,Koba Koindredi,fr FRA,CC,Valencia,es La Liga,19,2001,2.0,47.0,45.0,2.0,0.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,30.0,0.0,3.0
1397,Koke,es ESP,CC,Atlético Madrid,es La Liga,29,1992,27.9,1772.0,1715.0,51.0,36.0,7.0,13.0,33,8.0,7.0,0.0,6.0,0.0,1505.0,6.0,28.0
1398,Aleksandr Kokorin,ru RUS,"DL,CC",Fiorentina,it Serie A,30,1991,0.6,24.0,22.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
1399,Aleksandar Kolarov,rs SRB,DF,Inter,it Serie A,35,1985,0.5,38.0,36.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
1400,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,28,1993,1.0,16.0,14.0,2.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
1401,Sead Kolašinac,ba BIH,DF,Marseille,fr Ligue 1,28,1993,4.9,251.0,218.0,31.0,2.0,0.0,1.0,7,29.0,0.0,0.0,0.0,0.0,195.0,2.0,7.0
1402,Luca Koleosho,it ITA,DL,Espanyol,es La Liga,16,2004,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1403,Randal Kolo Muani,fr FRA,"DL,CC",Nantes,fr Ligue 1,22,1998,32.8,547.0,530.0,14.0,0.0,0.0,0.0,31,5.0,0.0,0.0,0.0,0.0,368.0,3.0,22.0
1404,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,fr Ligue 1,29,1991,28.5,1589.0,1360.0,224.0,55.0,2.0,8.0,38,169.0,0.0,0.0,0.0,0.0,1230.0,5.0,27.0
1405,Ghislain Konan,ci CIV,DF,Reims,fr Ligue 1,25,1995,26.9,1296.0,1008.0,279.0,6.0,0.0,5.0,84,272.0,1.0,0.0,1.0,0.0,978.0,9.0,23.0
1406,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,22,1999,11.0,754.0,745.0,7.0,5.0,2.0,1.0,0,2.0,0.0,0.0,0.0,0.0,663.0,2.0,1.0
1407,Geoffrey Kondogbia,cf CTA,"CC,DF",Atlético Madrid,es La Liga,28,1993,20.9,999.0,984.0,10.0,10.0,2.0,24.0,1,0.0,0.0,0.0,0.0,0.0,854.0,5.0,11.0
1408,Ibrahima Koné,ml MLI,DL,Lorient,fr Ligue 1,22,1999,8.1,136.0,123.0,11.0,0.0,1.0,0.0,4,2.0,0.0,0.0,0.0,0.0,91.0,2.0,2.0
1409,Kouadio Koné,fr FRA,CC,M'Gladbach,de Bundesliga,20,2001,24.3,1145.0,1117.0,27.0,26.0,4.0,5.0,2,1.0,0.0,0.0,0.0,0.0,978.0,1.0,20.0
1410,Youssouf Koné,ml MLI,DF,Troyes,fr Ligue 1,26,1995,10.9,439.0,391.0,48.0,4.0,2.0,7.0,33,44.0,0.0,0.0,0.0,0.0,322.0,0.0,12.0
1411,Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,23,1997,27.5,1013.0,975.0,38.0,30.0,0.0,3.0,1,7.0,0.0,0.0,0.0,0.0,875.0,0.0,8.0
1412,Teun Koopmeiners,nl NED,CC,Atalanta,it Serie A,23,1998,23.6,1485.0,1348.0,131.0,55.0,3.0,38.0,97,15.0,56.0,30.0,21.0,0.0,1173.0,6.0,18.0
1413,Laurent Koscielny,fr FRA,DF,Bordeaux,fr Ligue 1,35,1985,10.4,552.0,534.0,17.0,17.0,0.0,3.0,0,0.0,0.0,0.0,0.0,0.0,494.0,1.0,3.0
1414,Odilon Kossonou,ci CIV,DF,Leverkusen,de Bundesliga,20,2001,19.9,1182.0,1074.0,105.0,19.0,0.0,9.0,5,86.0,0.0,0.0,0.0,0.0,977.0,3.0,15.0
1415,Filip Kostić,rs SRB,"DF,DL",Eint Frankfurt,de Bundesliga,28,1992,28.0,1621.0,1207.0,409.0,69.0,2.0,21.0,369,221.0,119.0,47.0,64.0,1.0,1007.0,5.0,61.0
1416,Rominigue Kouamé,ml MLI,CC,Troyes,fr Ligue 1,24,1996,33.0,1559.0,1535.0,17.0,17.0,5.0,12.0,7,0.0,0.0,0.0,0.0,0.0,1365.0,7.0,12.0
1417,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,30,1991,26.7,1652.0,1550.0,96.0,74.0,1.0,18.0,2,3.0,0.0,0.0,0.0,0.0,1429.0,6.0,13.0
1418,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,1998,30.4,2153.0,2061.0,88.0,56.0,1.0,31.0,18,32.0,0.0,0.0,0.0,0.0,1894.0,4.0,10.0
1419,Christos Kourfalidis,gr GRE,"CC,DL",Cagliari,it Serie A,18,2002,0.2,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,fr Ligue 1,24,1997,29.6,1156.0,1125.0,28.0,24.0,1.0,5.0,0,4.0,0.0,0.0,0.0,0.0,938.0,3.0,14.0
1421,Cheikhou Kouyaté,sn SEN,CC,Crystal Palace,eng Premier League,31,1989,21.9,804.0,786.0,18.0,17.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,656.0,0.0,9.0
1422,Mateo Kovačić,hr CRO,CC,Chelsea,eng Premier League,27,1994,17.3,1203.0,1183.0,17.0,15.0,12.0,8.0,6,1.0,0.0,0.0,0.0,0.0,1061.0,3.0,12.0
1423,Viktor Kovalenko,ua UKR,CC,Spezia,it Serie A,25,1996,14.7,597.0,559.0,36.0,16.0,0.0,2.0,24,4.0,16.0,11.0,3.0,1.0,455.0,2.0,19.0
1424,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,26,1994,18.2,780.0,606.0,171.0,6.0,0.0,1.0,21,165.0,0.0,0.0,0.0,0.0,551.0,3.0,17.0
1425,Alex Král,cz CZE,CC,West Ham,eng Premier League,23,1998,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,30,1991,30.1,1064.0,964.0,94.0,13.0,8.0,9.0,62,29.0,13.0,2.0,3.0,0.0,829.0,6.0,26.0
1427,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,30,1991,8.3,473.0,446.0,26.0,22.0,1.0,2.0,4,4.0,0.0,0.0,0.0,0.0,372.0,1.0,10.0
1428,Jean-Philippe Krasso,ci CIV,DL,Saint-Étienne,fr Ligue 1,24,1997,5.0,106.0,96.0,8.0,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0.0,65.0,2.0,1.0
1429,Julian Kristoffersen,no NOR,DL,Salernitana,it Serie A,24,1997,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1430,Toni Kroos,de GER,CC,Real Madrid,es La Liga,31,1990,23.4,2259.0,2052.0,193.0,98.0,4.0,67.0,86,9.0,86.0,36.0,23.0,0.0,2068.0,14.0,13.0
1431,Florian Krüger,de GER,"DL,CC",Arminia,de Bundesliga,22,1999,12.5,299.0,281.0,16.0,0.0,1.0,3.0,20,9.0,0.0,0.0,0.0,0.0,199.0,2.0,16.0
1432,Tim Krul,nl NED,PO,Norwich City,eng Premier League,33,1988,29.0,1073.0,741.0,330.0,106.0,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,759.0,2.0,0.0
1433,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,27,1993,15.7,562.0,540.0,19.0,8.0,3.0,2.0,11,3.0,4.0,0.0,1.0,0.0,466.0,3.0,8.0
1434,Max Kruse,de GER,"CC,DL",Wolfsburg,de Bundesliga,33,1988,12.5,506.0,473.0,30.0,6.0,6.0,9.0,27,9.0,0.0,0.0,0.0,0.0,362.0,3.0,12.0
1435,Max Kruse,de GER,"DL,CC",Union Berlin,de Bundesliga,33,1988,14.1,496.0,422.0,73.0,25.0,8.0,5.0,48,8.0,20.0,8.0,7.0,0.0,349.0,1.0,9.0
1436,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,28,1992,25.9,1238.0,996.0,237.0,9.0,0.0,5.0,49,228.0,0.0,0.0,0.0,0.0,898.0,5.0,24.0
1437,Takefusa Kubo,jp JPN,"DL,CC",Mallorca,es La Liga,20,2001,17.8,504.0,466.0,34.0,8.0,6.0,2.0,51,6.0,17.0,5.0,4.0,1.0,349.0,4.0,22.0
1438,Juraj Kucka,sk SVK,CC,Watford,eng Premier League,34,1987,21.3,713.0,684.0,28.0,7.0,1.0,7.0,16,18.0,1.0,0.0,1.0,0.0,485.0,1.0,16.0
1439,Mykola Kukharevych,ua UKR,DL,Troyes,fr Ligue 1,20,2001,0.2,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
1440,Dejan Kulusevski,se SWE,"CC,DL",Tottenham,eng Premier League,21,2000,14.0,486.0,455.0,30.0,3.0,7.0,0.0,25,4.0,1.0,0.0,0.0,0.0,404.0,1.0,17.0
1441,Dejan Kulusevski,se SWE,"DL,CC",Juventus,it Serie A,21,2000,8.6,243.0,238.0,4.0,0.0,1.0,1.0,8,3.0,0.0,0.0,0.0,0.0,194.0,1.0,8.0
1442,Marash Kumbulla,al ALB,DF,Roma,it Serie A,21,2000,11.4,633.0,624.0,9.0,9.0,0.0,10.0,2,0.0,0.0,0.0,0.0,0.0,544.0,0.0,13.0
1443,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,23,1998,14.0,498.0,486.0,11.0,9.0,0.0,2.0,10,2.0,0.0,0.0,0.0,0.0,371.0,1.0,11.0
1444,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,24,1997,22.2,1223.0,1050.0,173.0,21.0,3.0,4.0,40,152.0,0.0,0.0,0.0,0.0,995.0,0.0,14.0
1445,Grejohn Kyei,fr FRA,DL,Clermont Foot,fr Ligue 1,25,1995,4.4,94.0,81.0,12.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0
1446,Giorgos Kyriakopoulos,gr GRE,"DF,DL",Sassuolo,it Serie A,25,1996,21.9,1282.0,1099.0,183.0,21.0,1.0,2.0,99,140.0,22.0,3.0,19.0,0.0,1045.0,0.0,24.0
1447,Andrea La Mantia,it ITA,"DL,CC",Empoli,it Serie A,30,1991,5.4,105.0,102.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3.0
1448,Gaëtan Laborde,fr FRA,DL,Montpellier,fr Ligue 1,27,1994,3.8,97.0,97.0,0.0,0.0,1.0,1.0,4,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0
1449,Gaëtan Laborde,fr FRA,DL,Rennes,fr Ligue 1,27,1994,30.3,663.0,610.0,48.0,2.0,3.0,3.0,33,1.0,0.0,0.0,0.0,0.0,424.0,5.0,26.0
1450,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,30,1991,19.8,455.0,442.0,10.0,1.0,5.0,1.0,7,1.0,0.0,0.0,0.0,0.0,343.0,3.0,13.0
1451,Tom Lacoux,fr FRA,"DF,CC",Bordeaux,fr Ligue 1,19,2002,10.1,424.0,363.0,60.0,2.0,3.0,9.0,7,58.0,0.0,0.0,0.0,0.0,326.0,1.0,14.0
1452,Lenny Lacroix,fr FRA,DF,Metz,fr Ligue 1,18,2003,2.2,78.0,73.0,5.0,5.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,2.0
1453,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,21,2000,27.7,1538.0,1459.0,72.0,68.0,2.0,12.0,7,4.0,0.0,0.0,0.0,0.0,1240.0,7.0,22.0
1454,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,22,1999,38.0,1114.0,731.0,381.0,93.0,0.0,8.0,0,0.0,0.0,0.0,0.0,0.0,684.0,2.0,0.0
1455,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,31,1989,33.8,1246.0,1155.0,84.0,84.0,0.0,31.0,3,0.0,0.0,0.0,0.0,0.0,930.0,7.0,7.0
1456,Konrad Laimer,at AUT,CC,RB Leipzig,de Bundesliga,24,1997,13.8,714.0,681.0,30.0,24.0,6.0,4.0,14,6.0,0.0,0.0,0.0,0.0,564.0,3.0,23.0
1457,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,28,1992,16.3,736.0,586.0,146.0,3.0,0.0,3.0,27,143.0,0.0,0.0,0.0,0.0,544.0,4.0,23.0
1458,Diego Lainez,mx MEX,DL,Betis,es La Liga,21,2000,1.6,56.0,56.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,43.0,0.0,4.0
1459,Adam Lallana,eng ENG,CC,Brighton,eng Premier League,33,1988,17.3,962.0,949.0,12.0,9.0,1.0,2.0,3,1.0,0.0,0.0,0.0,0.0,836.0,1.0,16.0
1460,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,31,1990,13.0,443.0,433.0,8.0,6.0,0.0,7.0,2,2.0,0.0,0.0,0.0,0.0,358.0,2.0,4.0
1461,Érik Lamela,ar ARG,"DL,CC",Sevilla,es La Liga,29,1992,11.3,487.0,470.0,15.0,5.0,4.0,1.0,15,2.0,7.0,5.0,0.0,0.0,410.0,2.0,13.0
1462,Mohamed Lamine Bayo,gn GUI,DL,Clermont Foot,fr Ligue 1,23,1998,26.8,542.0,470.0,68.0,0.0,3.0,3.0,14,0.0,0.0,0.0,0.0,0.0,388.0,4.0,21.0
1463,Didier Lamkel Zé,cm CMR,DL,Metz,fr Ligue 1,24,1996,6.7,178.0,170.0,6.0,0.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,126.0,2.0,9.0
1464,Sam Lammers,nl NED,"DL,CC",Atalanta,it Serie A,24,1997,0.4,20.0,19.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
1465,Sam Lammers,nl NED,"DL,CC",Eint Frankfurt,de Bundesliga,24,1997,5.7,135.0,126.0,7.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,83.0,2.0,6.0
1466,Tariq Lamptey,gh GHA,"DF,DL",Brighton,eng Premier League,20,2000,17.3,770.0,703.0,65.0,4.0,2.0,2.0,93,61.0,0.0,0.0,0.0,0.0,593.0,2.0,27.0
1467,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,28,1993,19.8,1237.0,1159.0,77.0,10.0,2.0,4.0,28,6.0,20.0,16.0,0.0,0.0,1118.0,1.0,12.0
1468,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,27,1994,31.4,2940.0,2888.0,50.0,37.0,4.0,22.0,5,13.0,0.0,0.0,0.0,0.0,2782.0,2.0,2.0
1469,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,1993,32.1,1454.0,1398.0,48.0,45.0,1.0,21.0,2,3.0,0.0,0.0,0.0,0.0,1223.0,8.0,9.0
1470,Yasser Larouci,fr FRA,DF,Troyes,fr Ligue 1,20,2001,3.8,163.0,137.0,26.0,1.0,0.0,2.0,15,25.0,0.0,0.0,0.0,0.0,128.0,0.0,3.0
1471,Kevin Lasagna,it ITA,"CC,DL",Hellas Verona,it Serie A,28,1992,13.2,273.0,254.0,15.0,0.0,1.0,5.0,10,2.0,0.0,0.0,0.0,0.0,179.0,4.0,17.0
1472,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,27,1993,22.9,696.0,679.0,12.0,4.0,0.0,6.0,0,1.0,0.0,0.0,0.0,0.0,516.0,5.0,1.0
1473,Bryan Lasme,fr FRA,DL,Arminia,de Bundesliga,22,1998,9.7,182.0,178.0,4.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,107.0,0.0,7.0
1474,Paul Lasne,fr FRA,CC,Brest,fr Ligue 1,32,1989,9.4,416.0,408.0,6.0,6.0,0.0,3.0,12,0.0,0.0,0.0,0.0,0.0,345.0,2.0,8.0
1475,Juanmi Latasa,es ESP,DL,Real Madrid,es La Liga,20,2001,0.1,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
1476,Toni Lato,es ESP,DF,Valencia,es La Liga,23,1997,6.6,314.0,245.0,68.0,8.0,0.0,6.0,19,60.0,0.0,0.0,0.0,0.0,230.0,1.0,7.0
1477,Armand Lauriente,fr FRA,"DL,CC",Lorient,fr Ligue 1,22,1998,27.5,710.0,663.0,45.0,10.0,5.0,4.0,45,7.0,21.0,8.0,2.0,0.0,553.0,2.0,20.0
1478,Darko Lazović,rs SRB,DF,Hellas Verona,it Serie A,30,1990,30.7,1540.0,1266.0,261.0,9.0,0.0,2.0,94,246.0,6.0,3.0,0.0,0.0,1077.0,13.0,50.0
1479,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,27,1993,18.5,1014.0,836.0,178.0,18.0,1.0,1.0,56,160.0,0.0,0.0,0.0,0.0,859.0,0.0,18.0
1480,Théo Le Bris,fr FRA,CC,Lorient,fr Ligue 1,18,2002,0.7,16.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
1481,Jérémy Le Douaron,fr FRA,"DL,CC",Brest,fr Ligue 1,23,1998,16.1,300.0,295.0,5.0,0.0,0.0,0.0,43,0.0,1.0,1.0,0.0,0.0,194.0,0.0,14.0
1482,Enzo Le Fée,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,2000,24.4,1232.0,1098.0,128.0,32.0,4.0,24.0,102,12.0,75.0,27.0,26.0,2.0,965.0,6.0,18.0
1483,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,31,1989,34.0,1855.0,1487.0,358.0,38.0,3.0,5.0,84,320.0,0.0,0.0,0.0,0.0,1448.0,10.0,27.0
1484,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,31,1989,9.6,547.0,529.0,18.0,9.0,1.0,9.0,5,5.0,0.0,0.0,0.0,0.0,481.0,0.0,3.0
1485,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,24,1996,37.0,2163.0,2086.0,70.0,59.0,1.0,14.0,1,2.0,0.0,0.0,0.0,0.0,1897.0,7.0,7.0
1486,Patrick Leal,us USA,DL,Venezia,it Serie A,18,2003,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,Rafael Leão,pt POR,DL,Milan,it Serie A,22,1999,28.9,787.0,759.0,21.0,3.0,4.0,9.0,63,14.0,2.0,0.0,0.0,0.0,555.0,7.0,38.0
