Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Duelos aéreos,Duelos aéreos,Duelos aéreos,Unnamed: 25_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1459,Maxi López,ar ARG,DL,Udinese,it Serie A,33,1984,18.7,1,0,0,54,21,15,8,2,8,1,1,0,31,33,65,33.7,Partidos
1460,Maxime Lopez,fr FRA,"CC,DL",Marseille,fr Ligue 1,19,1997,15.3,2,0,0,32,18,1,46,7,20,0,0,0,98,2,11,15.4,Partidos
1461,Pedro López Muñoz,es ESP,DF,Levante,es La Liga,33,1983,17.7,4,0,0,19,29,4,53,26,23,0,0,0,89,8,23,25.8,Partidos
1462,Pau López,es ESP,PO,Espanyol,es La Liga,22,1994,28.5,3,0,0,0,5,0,0,1,0,0,0,0,27,7,1,87.5,Partidos
1463,Pedro López,es ESP,PO,Betis,es La Liga,22,1995,4.6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,Partidos
1464,Víctor López,es ESP,CC,Alavés,es La Liga,20,1997,0.7,0,0,0,0,0,1,5,1,1,0,0,0,4,0,1,0.0,Partidos
1465,Jonas Lössl,dk DEN,PO,Huddersfield,eng Premier League,28,1989,38.0,1,0,0,0,6,0,0,4,0,0,0,1,72,14,4,77.8,Partidos
1466,Dejan Lovren,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,4,0,0,15,6,1,4,38,17,0,1,0,107,104,60,63.4,Partidos
1467,Chris Löwe,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,1,0,0,13,8,0,73,34,29,0,1,0,74,12,12,50.0,Partidos
1468,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,1,0,0,19,18,1,71,39,34,0,0,0,111,31,29,51.7,Partidos
1469,Anthony Lozano,hn HON,"DL,CC",Girona,es La Liga,24,1993,5.2,0,0,0,18,10,3,8,3,5,0,0,0,19,22,21,51.2,Partidos
1470,Fabio Lucioni,it ITA,DF,Benevento,it Serie A,29,1987,8.0,1,0,0,3,2,1,0,7,9,0,0,1,29,11,1,91.7,Partidos
1471,Filipe Luís,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,4,0,0,16,27,1,43,35,52,0,1,0,111,17,10,63.0,Partidos
1472,José Luis Gayà,es ESP,DF,Valencia,es La Liga,22,1995,32.4,11,0,0,35,45,5,94,56,60,2,0,0,176,24,26,48.0,Partidos
1473,José Luis Morales,es ESP,"CC,DL",Levante,es La Liga,30,1987,34.0,7,1,1,28,43,9,148,26,23,2,0,0,181,10,32,23.8,Partidos
1474,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,3,0,0,36,12,0,7,39,39,0,0,0,140,48,35,57.8,Partidos
1475,Luisinho,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,12,0,0,43,49,2,88,55,77,0,0,0,157,19,23,45.2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1476,David Luiz,br BRA,"DF,CC",Chelsea,eng Premier League,30,1987,9.3,4,1,0,12,15,0,1,24,11,0,0,0,66,15,16,48.4,Partidos
1477,Douglas Luiz,br BRA,"CC,DL",Girona,es La Liga,19,1998,3.4,3,0,0,13,8,0,8,4,9,0,0,0,24,3,6,33.3,Partidos
1478,Everton Luiz,br BRA,CC,SPAL,it Serie A,29,1988,7.1,5,0,0,13,12,0,1,10,16,0,0,0,58,3,6,33.3,Partidos
1479,Jordan Lukaku,be BEL,DF,Lazio,it Serie A,23,1994,15.1,2,0,0,18,4,6,73,15,15,0,0,0,84,7,17,29.2,Partidos
1480,Romelu Lukaku,be BEL,DL,Manchester Utd,eng Premier League,24,1993,31.9,4,0,0,31,16,18,36,3,4,0,0,0,55,108,95,53.2,Partidos
1481,Lars Lukas Mai,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2.0,0,0,,2,0,0,0,3,4,0,0,0,11,3,4,42.9,Partidos
1482,Dodi Lukebakio,be BEL,"CC,DL",Watford,eng Premier League,19,1997,0.2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Partidos
1483,Saša Lukić,rs SRB,CC,Levante,es La Liga,20,1996,11.0,4,0,0,24,15,0,5,17,16,0,1,0,60,12,13,48.0,Partidos
1484,Senad Lulić,ba BIH,"DF,CC",Lazio,it Serie A,31,1986,27.0,7,2,1,47,45,9,90,36,40,1,0,1,220,26,21,55.3,Partidos
1485,Levi Lumeka,eng ENG,DL,Crystal Palace,eng Premier League,18,1998,0.3,0,0,0,0,0,0,4,1,1,0,0,0,2,0,1,0.0,Partidos
1486,Antonio Luna,es ESP,DF,Levante,es La Liga,26,1991,22.5,5,0,0,21,15,3,58,36,26,0,0,0,141,13,13,50.0,Partidos
1487,Arnaud Lusamba,cd COD,CC,Nice,fr Ligue 1,20,1997,1.8,0,0,0,3,3,0,0,1,9,0,0,0,14,0,1,0.0,Partidos
1488,Fabian Lustenberger,ch SUI,"CC,DF",Hertha BSC,de Bundesliga,29,1988,17.6,3,0,0,19,34,0,3,24,34,0,1,0,65,42,20,67.7,Partidos
1489,Andreas Luthe,de GER,PO,Augsburg,de Bundesliga,30,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,Partidos
1490,Lyanco,br BRA,DF,Torino,it Serie A,20,1997,3.5,0,0,0,3,7,0,0,5,8,0,0,0,24,7,3,70.0,Partidos
1491,Charalambos Lykogiannis,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,2,0,0,13,13,0,28,15,12,0,0,0,28,16,8,66.7,Partidos
1492,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,2,0,0,11,3,0,4,8,4,0,0,0,21,9,2,81.8,Partidos
1493,Raïs M'Bolhi,dz ALG,PO,Rennes,fr Ligue 1,31,1986,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Partidos
1494,Yann M'Vila,fr FRA,CC,Saint-Étienne,fr Ligue 1,27,1990,16.4,1,0,0,9,20,0,6,31,16,0,0,0,96,19,14,57.6,Partidos
1495,Zinédine Machach,fr FRA,"DL,CC",Toulouse,fr Ligue 1,21,1996,2.1,2,0,0,8,2,0,7,2,3,0,0,0,18,0,4,0.0,Partidos
1496,Pablo Maffeo,es ESP,DF,Girona,es La Liga,20,1997,29.4,10,0,0,30,35,1,112,50,55,1,1,0,165,59,34,63.4,Partidos
1497,Christian Maggio,it ITA,DF,Napoli,it Serie A,35,1982,7.1,0,0,0,4,15,0,16,13,10,1,0,0,38,20,14,58.8,Partidos
1498,Francesco Magnanelli,it ITA,CC,Sassuolo,it Serie A,32,1984,27.7,11,4,2,39,69,0,36,58,38,0,0,0,263,35,20,63.6,Partidos
1499,Harry Maguire,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,7,0,0,34,30,4,15,48,46,0,2,0,269,119,61,66.1,Partidos
1500,Hicham Mahou,fr FRA,"CC,DL",Nice,fr Ligue 1,18,1999,0.6,0,0,0,1,0,0,1,3,1,0,0,0,3,0,1,0.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1501,Riyad Mahrez,dz ALG,"CC,DL",Leicester City,eng Premier League,26,1991,32.8,2,0,0,23,58,10,158,18,27,0,0,0,174,28,52,35.0,Partidos
1502,Thiago Maia,br BRA,"CC,DF",Lille,fr Ligue 1,20,1997,27.4,3,1,1,32,21,1,8,61,40,0,1,0,266,19,22,46.3,Partidos
1503,Arne Maier,de GER,CC,Hertha BSC,de Bundesliga,18,1999,13.6,1,0,0,4,10,0,10,24,23,1,0,0,63,8,16,33.3,Partidos
1504,Sebastian Maier,de GER,CC,Hannover 96,de Bundesliga,23,1993,2.9,0,0,0,5,1,0,13,4,6,0,1,0,10,5,6,45.5,Partidos
1505,Domenico Maietta,it ITA,DF,Bologna,it Serie A,34,1982,5.2,1,0,0,3,3,0,1,7,4,0,0,0,25,4,2,66.7,Partidos
1506,Habib Maïga,ci CIV,"CC,DF",Saint-Étienne,fr Ligue 1,21,1996,7.9,2,0,0,23,9,0,16,19,18,0,0,0,75,7,12,36.8,Partidos
1507,Mike Maignan,fr FRA,PO,Lille,fr Ligue 1,22,1995,33.7,0,1,0,0,9,0,0,0,1,0,0,0,69,12,4,75.0,Partidos
1508,Linton Maina,de GER,CC,Hannover 96,de Bundesliga,18,1999,0.1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0.0,Partidos
1509,Ainsley Maitland-Niles,eng ENG,"DF,CC",Arsenal,eng Premier League,19,1997,10.2,1,0,0,10,5,0,20,12,17,0,1,0,73,6,14,30.0,Partidos
1510,Jean-Victor Makengo,fr FRA,"DL,CC",Nice,fr Ligue 1,19,1998,2.7,1,0,0,5,4,0,5,3,2,0,0,0,10,3,6,33.3,Partidos
1511,Nemanja Maksimović,rs SRB,CC,Valencia,es La Liga,22,1995,6.2,1,0,0,5,2,0,5,16,13,0,0,0,29,13,17,43.3,Partidos
1512,Nikola Maksimović,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,100.0,Partidos
1513,Malcom,br BRA,DL,Bordeaux,fr Ligue 1,20,1997,31.7,2,0,0,25,92,8,189,14,10,1,0,0,127,18,49,26.9,Partidos
1514,Kévin Malcuit,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,2,0,0,12,32,5,67,38,37,1,0,1,147,13,12,52.0,Partidos
1515,Yunus Mallı,tr TUR,"DL,CC",Wolfsburg,de Bundesliga,25,1992,24.9,3,0,0,14,44,3,47,12,17,0,0,0,95,11,40,21.6,Partidos
1516,Hugo Mallo,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,12,0,0,48,27,5,113,68,55,0,0,0,168,63,44,58.9,Partidos
1517,Scott Malone,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,3,0,0,19,9,0,46,26,29,0,1,0,89,13,13,50.0,Partidos
1518,Vincent Manceau,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,0,0,0,25,29,1,62,34,49,0,1,0,195,30,26,53.6,Partidos
1519,Gianluca Mancini,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,5,2,1,17,7,3,3,15,14,0,0,0,53,22,7,75.9,Partidos
1520,Steve Mandanda,fr FRA,PO,Marseille,fr Ligue 1,32,1985,30.0,0,0,0,1,2,0,0,0,0,0,1,0,34,7,0,100.0,Partidos
1521,Aïssa Mandi,dz ALG,DF,Betis,es La Liga,25,1991,33.6,9,1,0,34,26,1,1,71,35,0,1,0,135,59,44,57.3,Partidos
1522,Georges Mandjeck,cm CMR,"CC,DF",Metz,fr Ligue 1,28,1988,10.8,5,0,0,30,16,0,0,18,14,0,1,0,72,34,21,61.8,Partidos
1523,Rolando Mandragora,it ITA,CC,Crotone,it Serie A,20,1997,36.0,8,0,0,54,58,2,42,86,60,0,1,0,213,64,70,47.8,Partidos
1524,Mario Mandžukić,hr CRO,DL,Juventus,it Serie A,31,1986,25.8,4,2,1,23,33,13,19,25,23,0,0,0,125,78,49,61.4,Partidos
1525,Sadio Mané,sn SEN,DL,Liverpool,eng Premier League,25,1992,24.3,3,1,0,24,50,12,32,9,20,0,0,0,111,27,60,31.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1526,Eliaquim Mangala,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,0,0,0,1,0,0,0,1,1,0,0,0,11,2,4,33.3,Partidos
1527,Eliaquim Mangala,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,0,0,0,2,0,0,0,2,3,0,0,0,33,12,10,54.5,Partidos
1528,Orel Mangala,be BEL,CC,Stuttgart,de Bundesliga,19,1998,8.7,2,0,0,17,12,0,2,18,18,0,1,0,43,6,8,42.9,Partidos
1529,Kader Mangane,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,4,0,0,26,7,2,1,24,24,1,0,0,89,46,35,56.8,Partidos
1530,Thomas Mangani,fr FRA,CC,Angers,fr Ligue 1,30,1987,33.6,7,0,0,50,31,2,181,40,59,0,1,0,221,33,50,39.8,Partidos
1531,Kostas Manolas,gr GRE,DF,Roma,it Serie A,26,1991,26.0,0,0,0,27,16,1,0,46,20,0,2,0,167,74,30,71.2,Partidos
1532,Javier Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,2,0,0,24,12,2,30,18,22,0,1,0,70,22,19,53.7,Partidos
1533,Martín Mantovani,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,3,0,0,17,15,0,0,22,5,0,1,0,45,35,22,61.4,Partidos
1534,José Manuel Jurado,es ESP,"CC,DL",Espanyol,es La Liga,31,1986,16.7,1,0,0,6,34,0,23,16,14,0,1,0,116,2,3,40.0,Partidos
1535,Harrison Manzala,cd COD,"DL,CC",Amiens,fr Ligue 1,23,1994,20.7,3,0,0,15,22,4,53,18,23,0,0,0,134,11,23,32.4,Partidos
1536,Myziane Maolida,km COM,"DL,CC",Lyon,fr Ligue 1,18,1999,3.7,0,0,0,3,1,2,5,0,5,0,0,0,11,2,6,25.0,Partidos
1537,Faitout Maouassa,fr FRA,"CC,DL",Rennes,fr Ligue 1,19,1998,9.9,1,0,0,12,14,1,33,6,3,0,0,0,34,6,13,31.6,Partidos
1538,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,1,0,0,16,25,1,27,26,20,0,1,0,81,28,19,59.6,Partidos
1539,Vincent Marcel,fr FRA,"CC,DL",Nice,fr Ligue 1,20,1997,0.5,0,0,0,1,1,1,0,0,1,0,0,0,2,2,0,100.0,Partidos
1540,Marcelo,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,3,1,0,26,41,3,155,30,37,0,0,0,159,9,26,25.7,Partidos
1541,Marcelo,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,5,1,0,32,6,1,2,57,25,0,0,1,212,141,45,75.8,Partidos
1542,Solly March,eng ENG,"CC,DL",Brighton,eng Premier League,23,1994,20.6,3,0,0,29,22,7,102,13,41,1,0,0,135,19,42,31.1,Partidos
1543,Gabriele Marchegiani,it ITA,PO,SPAL,it Serie A,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Partidos
1544,Claudio Marchisio,it ITA,CC,Juventus,it Serie A,31,1986,9.1,1,0,0,8,3,0,4,4,10,0,0,0,55,2,1,66.7,Partidos
1545,Gian Marco Ferrari,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,4,0,0,20,12,0,1,31,8,0,2,0,113,49,31,61.3,Partidos
1546,Óscar de Marcos,es ESP,"DF,DL",Athletic Club,es La Liga,28,1989,18.4,5,0,0,17,10,4,58,19,21,1,0,0,86,21,17,55.3,Partidos
1547,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,6,0,0,15,18,2,2,30,27,0,0,0,107,57,28,67.1,Partidos
1548,Mariano,do DOM,DL,Lyon,fr Ligue 1,23,1993,27.9,6,0,0,34,11,23,6,3,11,1,0,0,49,43,72,37.4,Partidos
1549,Adrian Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,4,0,0,32,16,0,4,45,26,0,0,0,111,86,72,54.4,Partidos
1550,Jordan Marié,fr FRA,CC,Dijon,fr Ligue 1,25,1991,20.9,5,0,0,26,15,1,11,40,38,0,1,0,147,13,24,35.1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1551,Adrián Marín,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,1,0,0,6,0,0,2,3,4,0,0,0,9,2,1,66.7,Partidos
1552,João Mário,pt POR,CC,West Ham,eng Premier League,24,1993,11.4,0,0,0,14,20,0,50,8,11,0,0,0,76,7,27,20.6,Partidos
1553,João Mário,pt POR,"CC,DL",Inter,it Serie A,24,1993,6.2,0,0,0,6,12,2,30,4,4,1,0,0,43,3,11,21.4,Partidos
1554,Guillermo Maripán,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,4,0,0,15,4,0,0,36,16,0,0,0,69,29,25,53.7,Partidos
1555,Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,5,1,1,20,11,0,2,15,26,0,1,1,93,37,23,61.7,Partidos
1556,Dominic Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,0,0,0,5,11,1,0,21,15,0,0,0,37,31,16,66.0,Partidos
1557,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1,0,0,8,8,0,1,14,14,0,0,0,137,42,20,67.7,Partidos
1558,Bruno Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,3,0,0,7,7,1,117,48,21,0,0,0,170,46,40,53.5,Partidos
1559,Roger Martí,es ESP,DL,Levante,es La Liga,26,1991,10.7,4,0,0,17,14,5,6,1,4,0,0,0,34,9,22,29.0,Partidos
1560,Anthony Martial,fr FRA,DL,Manchester Utd,eng Premier League,21,1995,17.6,1,0,0,17,27,8,48,3,13,0,0,0,79,14,24,36.8,Partidos
1561,Aarón Martín,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,6,0,0,29,20,0,148,49,36,0,0,0,151,18,41,30.5,Partidos
1562,Jonas Martin,fr FRA,CC,Strasbourg,fr Ligue 1,27,1990,33.6,6,0,0,55,40,3,50,33,50,1,0,0,216,46,64,41.8,Partidos
1563,Cuco Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,2,0,0,26,9,2,45,42,35,0,0,0,117,22,35,38.6,Partidos
1564,Carlos Martínez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,Partidos
1565,Emiliano Martínez,ar ARG,PO,Getafe,es La Liga,24,1992,5.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,50.0,Partidos
1566,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,6,0,0,20,18,0,6,30,20,0,0,0,104,40,32,55.6,Partidos
1567,Iñigo Martínez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,0,0,0,10,17,3,13,23,9,0,1,0,83,29,21,58.0,Partidos
1568,Javi Martínez,es ESP,"CC,DF",Bayern Munich,de Bundesliga,28,1988,17.9,1,0,0,16,18,0,7,33,22,0,0,0,70,57,30,65.5,Partidos
1569,Pablo Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,4,0,0,23,28,1,13,51,34,0,2,0,104,54,37,59.3,Partidos
1570,Roger Martínez,co COL,DL,Villarreal,es La Liga,23,1994,2.6,1,0,0,6,10,1,2,0,1,0,0,0,7,5,5,50.0,Partidos
1571,Christopher Martins,lu LUX,CC,Lyon,fr Ligue 1,20,1997,0.8,1,0,0,2,0,0,0,1,2,0,0,0,4,3,1,75.0,Partidos
1572,Bruno Martins Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,3,0,0,12,6,1,4,21,12,0,1,0,55,25,21,54.3,Partidos
1573,Jonathan Martins Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,2,0,0,16,17,0,35,37,18,0,0,0,78,20,7,74.1,Partidos
1574,Adam Marušić,me MNE,DF,Lazio,it Serie A,24,1992,28.0,3,1,0,28,15,6,98,31,21,1,0,0,134,27,16,62.8,Partidos
1575,Omar Mascarell,es ESP,CC,Eint Frankfurt,de Bundesliga,24,1993,8.6,4,0,0,17,8,0,4,21,16,0,0,0,76,17,12,58.6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1576,Javier Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,0,0,0,9,1,0,0,8,13,0,0,0,38,0,4,0.0,Partidos
1577,Andrea Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,5,0,0,19,11,5,5,72,38,0,0,0,236,37,18,67.3,Partidos
1578,Adam Masina,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,8,1,0,56,23,5,46,51,57,0,2,0,163,115,48,70.6,Partidos
1579,Eden Massouema,cg CGO,"CC,DL",Dijon,fr Ligue 1,20,1997,2.1,1,0,0,6,2,0,0,5,1,0,0,0,6,4,2,66.7,Partidos
1580,Arthur Masuaku,cd COD,DF,West Ham,eng Premier League,23,1993,20.8,5,0,0,30,30,2,100,26,37,0,0,0,143,23,19,54.8,Partidos
1581,Juan Mata,es ESP,DL,Manchester Utd,eng Premier League,29,1988,21.4,1,0,0,12,20,18,111,15,13,0,0,0,109,3,8,27.3,Partidos
1582,Christian Mathenia,de GER,PO,Hamburger SV,de Bundesliga,25,1992,24.0,2,0,0,1,2,0,0,0,0,0,0,0,23,1,0,100.0,Partidos
1583,Nemanja Matić,rs SRB,CC,Manchester Utd,eng Premier League,28,1988,34.6,6,0,0,33,22,2,18,64,42,0,0,0,317,56,27,67.5,Partidos
1584,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,3,0,0,19,10,1,0,35,24,0,0,0,123,56,21,72.7,Partidos
1585,Ryder Matos,br BRA,CC,Udinese,it Serie A,24,1993,1.9,0,0,0,2,3,0,3,2,1,0,0,0,8,1,3,25.0,Partidos
1586,Ryder Matos,br BRA,"DL,CC",Hellas Verona,it Serie A,24,1993,10.9,1,0,0,10,31,9,19,3,15,0,0,0,46,10,32,23.8,Partidos
1587,Alessandro Matri,it ITA,DL,Sassuolo,it Serie A,32,1984,10.2,1,0,0,7,17,13,6,0,1,3,0,0,28,12,23,34.3,Partidos
1588,Ville Matti Steinmann,de GER,CC,Hamburger SV,de Bundesliga,22,1995,6.6,2,0,0,14,10,0,0,18,10,0,0,0,41,17,15,53.1,Partidos
1589,Federico Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,7,2,1,43,42,1,54,64,40,0,0,0,121,19,22,46.3,Partidos
1590,Blaise Matuidi,fr FRA,CC,Juventus,it Serie A,30,1987,26.2,3,0,0,48,24,4,23,32,35,0,0,0,106,33,40,45.2,Partidos
1591,Blaise Matuidi,fr FRA,CC,Paris S-G,fr Ligue 1,30,1987,0.3,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,100.0,Partidos
1592,José Mauri,it ITA,CC,Milan,it Serie A,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
1593,Maurício,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Partidos
1594,Mërgim Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,3,1,1,20,10,0,4,21,32,0,0,0,76,62,45,57.9,Partidos
1595,Konstantinos Mavropanos,gr GRE,DF,Arsenal,eng Premier League,19,1997,2.2,0,1,0,2,3,0,0,6,1,0,0,0,14,3,6,33.3,Partidos
1596,Alfie Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,3,0,0,19,11,1,2,35,22,0,0,0,220,120,70,63.2,Partidos
1597,Philipp Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,5,0,0,28,16,3,318,33,47,0,0,0,165,25,35,41.7,Partidos
1598,Alexandru Maxim,ro ROU,CC,Mainz 05,de Bundesliga,27,1990,10.6,4,0,0,19,16,1,76,6,12,0,0,0,59,1,22,4.3,Partidos
1599,Eric Maxim Choupo-Moting,cm CMR,"DL,CC",Stoke City,eng Premier League,28,1989,25.7,3,0,0,21,24,14,35,23,30,0,0,0,133,60,73,45.1,Partidos
1600,Florian Mayer,de GER,DF,M'Gladbach,de Bundesliga,19,1998,0.2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,50.0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Partidos
1601,Borja Mayoral,es ESP,"DL,CC",Real Madrid,es La Liga,20,1997,3.8,0,0,0,4,5,7,0,0,3,0,0,0,15,4,2,66.7,Partidos
1602,Róbert Mazáň,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,0,0,0,2,0,0,3,2,0,0,0,0,5,1,0,100.0,Partidos
1603,Luca Mazzitelli,it ITA,CC,Sassuolo,it Serie A,21,1995,11.3,4,0,0,36,19,0,16,21,24,0,1,0,74,18,32,36.0,Partidos
1604,Kylian Mbappé,fr FRA,"DL,CC",Monaco,fr Ligue 1,18,1998,0.8,0,0,0,0,1,2,2,1,1,0,0,0,4,0,0,,Partidos
1605,Kylian Mbappé,fr FRA,DL,Paris S-G,fr Ligue 1,18,1998,23.3,2,0,0,10,37,23,40,0,8,1,0,0,64,6,12,33.3,Partidos
1606,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,4,2,1,27,33,2,16,28,34,0,1,1,110,40,23,63.5,Partidos
1607,Chancel Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,0,0,0,5,4,0,7,15,12,0,0,0,34,19,17,52.8,Partidos
1608,Adama Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,2,1,0,38,24,0,89,28,48,0,0,0,152,18,16,52.9,Partidos
1609,Isaac Mbenza,be BEL,"DL,CC",Montpellier,fr Ligue 1,21,1996,23.3,4,0,0,12,19,13,122,4,11,0,0,0,69,7,11,38.9,Partidos
1610,Bryan Mbeumo,cm CMR,"DL,CC",Troyes,fr Ligue 1,17,1999,0.7,0,0,0,1,4,0,2,0,0,0,0,0,6,3,5,37.5,Partidos
1611,Jordi Mboula,es ESP,CC,Monaco,fr Ligue 1,18,1999,0.3,0,0,0,1,2,0,5,0,0,0,0,0,1,1,1,50.0,Partidos
1612,James McArthur,sct SCO,CC,Crystal Palace,eng Premier League,29,1987,27.0,5,0,0,45,28,0,11,36,44,0,0,0,177,38,50,43.2,Partidos
1613,Gareth McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,0,0,0,2,2,0,1,11,7,0,0,0,26,15,10,60.0,Partidos
1614,Oliver McBurnie,sct SCO,"DL,CC",Swansea City,eng Premier League,21,1996,3.1,0,0,0,4,4,0,3,0,3,0,0,0,10,22,20,52.4,Partidos
1615,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,27,1989,18.0,2,0,0,0,1,0,0,1,0,0,0,0,15,10,0,100.0,Partidos
