Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Rendimiento,Expectativa,Expectativa,Expectativa,Expectativa,Progresión,Progresión,Progresión,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Por 90 Minutos,Unnamed: 37_level_0
1615,Alex McCarthy,eng ENG,PO,Southampton,eng Premier League,27,1989,18,18,1620,18.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1616,James McCarthy,ie IRL,CC,Everton,eng Premier League,26,1990,4,3,205,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,12,4,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Partidos
1617,James McClean,ie IRL,"CC,DL",West Brom,eng Premier League,28,1989,30,14,1406,15.6,1,0,1,1,0,0,7,0,1.8,1.8,0.8,2.7,49,12,94,0.06,0.00,0.06,0.06,0.06,0.12,0.05,0.17,0.12,0.17,Partidos
1618,Weston McKennie,us USA,CC,Schalke 04,de Bundesliga,18,1998,22,13,1263,14.0,0,0,0,0,0,0,3,0,0.7,0.7,0.9,1.5,10,55,29,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.12,0.05,0.12,Partidos
1619,Sam McQueen,eng ENG,"DF,CC",Southampton,eng Premier League,22,1995,7,1,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,7,4,5,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Partidos
1620,Scott McTominay,sct SCO,CC,Manchester Utd,eng Premier League,20,1996,13,7,634,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,11,48,8,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Partidos
1621,Iuri Medeiros,pt POR,"DL,CC",Genoa,it Serie A,23,1994,11,7,641,7.1,2,1,3,2,0,0,1,0,0.9,0.9,1.7,2.6,29,34,60,0.28,0.14,0.42,0.28,0.42,0.12,0.24,0.36,0.12,0.36,Partidos
1622,Slobodan Medojević,rs SRB,CC,Eint Frankfurt,de Bundesliga,26,1990,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1623,Álvaro Medrán,es ESP,CC,Alavés,es La Liga,23,1994,17,9,947,10.5,2,0,2,2,0,0,2,0,1.1,1.1,1.0,2.1,17,52,18,0.19,0.00,0.19,0.19,0.19,0.10,0.10,0.20,0.10,0.20,Partidos
1624,Álvaro Medrán,es ESP,CC,Valencia,es La Liga,23,1994,1,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,Partidos
1625,Ben Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29,29,2610,29.0,0,0,0,0,0,0,5,0,1.9,1.9,0.5,2.3,5,77,3,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1626,Riccardo Meggiorini,it ITA,DL,Chievo,it Serie A,31,1985,15,10,786,8.7,0,0,0,0,0,0,2,0,1.3,1.3,1.1,2.4,14,21,65,0.00,0.00,0.00,0.00,0.00,0.15,0.13,0.28,0.15,0.28,Partidos
1627,Admir Mehmedi,ch SUI,"DL,CC",Wolfsburg,de Bundesliga,26,1991,5,3,290,3.2,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.4,6,14,25,0.31,0.00,0.31,0.31,0.31,0.05,0.09,0.14,0.05,0.14,Partidos
1628,Admir Mehmedi,ch SUI,"DF,CC",Leverkusen,de Bundesliga,26,1991,12,8,700,7.8,2,3,5,2,0,0,3,0,0.9,0.9,1.9,2.8,18,43,65,0.26,0.39,0.64,0.26,0.64,0.12,0.24,0.36,0.12,0.36,Partidos
1629,Alexander Meier,de GER,DL,Eint Frankfurt,de Bundesliga,34,1983,1,0,4,0.0,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,0,0,22.50,0.00,22.50,22.50,22.50,7.84,0.00,7.84,7.84,7.84,Partidos
1630,Soualiho Meïté,fr FRA,CC,Bordeaux,fr Ligue 1,23,1994,18,15,1335,14.8,1,2,3,1,0,0,0,0,1.4,1.4,1.2,2.7,36,60,46,0.07,0.13,0.20,0.07,0.20,0.10,0.08,0.18,0.10,0.18,Partidos
1631,Soualiho Meïté,fr FRA,CC,Monaco,fr Ligue 1,23,1994,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Partidos
1632,Óscar Melendo,es ESP,"CC,DL",Espanyol,es La Liga,19,1997,18,6,686,7.6,0,1,1,0,0,0,1,0,0.5,0.5,0.4,0.9,12,35,34,0.00,0.13,0.13,0.00,0.13,0.06,0.06,0.12,0.06,0.12,Partidos
1633,Memphis,nl NED,DL,Lyon,fr Ligue 1,23,1994,36,28,2555,28.4,19,13,32,17,2,2,2,0,12.0,10.8,8.0,18.8,121,133,266,0.67,0.46,1.13,0.60,1.06,0.42,0.28,0.70,0.38,0.66,Partidos
1634,Ledian Memushaj,al ALB,CC,Benevento,it Serie A,30,1986,17,15,1258,14.0,0,0,0,0,0,0,3,0,0.7,0.7,1.1,1.8,37,78,43,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Partidos
1635,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,34,32,2855,31.7,1,1,2,1,0,0,11,0,0.6,0.6,0.5,1.2,11,83,14,0.03,0.03,0.06,0.03,0.06,0.02,0.02,0.04,0.02,0.04,Partidos
1636,Thiago Mendes,br BRA,CC,Lille,fr Ligue 1,25,1992,31,27,2294,25.5,3,4,7,3,0,0,4,1,2.5,2.5,2.8,5.2,57,164,126,0.12,0.16,0.27,0.12,0.27,0.10,0.11,0.21,0.10,0.21,Partidos
1637,Brais Méndez,es ESP,"CC,DL",Celta Vigo,es La Liga,20,1997,20,12,948,10.5,1,1,2,1,0,0,0,0,1.7,1.7,1.7,3.4,17,46,74,0.09,0.09,0.19,0.09,0.19,0.16,0.16,0.32,0.16,0.32,Partidos
1638,Stiven Mendoza,co COL,"DL,CC",Amiens,fr Ligue 1,25,1992,13,12,1032,11.5,2,0,2,2,0,0,0,0,2.3,2.3,0.7,3.0,22,23,81,0.17,0.00,0.17,0.17,0.17,0.20,0.06,0.26,0.20,0.26,Partidos
1639,Alexandre Mendy,gw GNB,DL,Bordeaux,fr Ligue 1,23,1994,16,8,795,8.8,4,0,4,4,0,0,2,0,4.0,4.0,0.7,4.7,9,13,64,0.45,0.00,0.45,0.45,0.45,0.45,0.08,0.54,0.45,0.54,Partidos
1640,Benjamin Mendy,fr FRA,"DF,DL",Manchester City,eng Premier League,23,1994,7,4,363,4.0,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,21,27,62,0.00,0.25,0.25,0.00,0.25,0.03,0.19,0.23,0.03,0.23,Partidos
1641,Ferland Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,27,24,2122,23.6,0,5,5,0,0,0,4,0,0.8,0.8,2.4,3.2,97,131,138,0.00,0.21,0.21,0.00,0.21,0.03,0.10,0.14,0.03,0.14,Partidos
1642,Nampalys Mendy,sn SEN,CC,Nice,fr Ligue 1,25,1992,14,11,965,10.7,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,10,64,6,0.00,0.09,0.09,0.00,0.09,0.00,0.01,0.01,0.00,0.01,Partidos
1643,Hamza Mendyl,ma MAR,"DF,CC",Lille,fr Ligue 1,19,1997,12,9,851,9.5,0,0,0,0,0,0,2,1,0.1,0.1,0.9,1.0,23,20,41,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.10,0.01,0.10,Partidos
1644,Gabriel Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,26,25,2118,23.5,0,1,1,0,0,0,9,0,1.4,1.4,1.8,3.2,13,67,37,0.00,0.04,0.04,0.00,0.04,0.06,0.08,0.14,0.06,0.14,Partidos
1645,Jorge Meré,es ESP,DF,Köln,de Bundesliga,20,1997,22,21,1890,21.0,1,1,2,1,0,0,6,0,0.3,0.3,0.3,0.6,13,70,5,0.05,0.05,0.10,0.05,0.10,0.01,0.02,0.03,0.01,0.03,Partidos
1646,Alex Meret,it ITA,PO,SPAL,it Serie A,20,1997,13,13,1158,12.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1647,Mikel Merino,es ESP,CC,Newcastle Utd,eng Premier League,21,1996,24,14,1347,15.0,1,1,2,1,0,0,4,0,0.6,0.6,0.9,1.5,25,108,15,0.07,0.07,0.13,0.07,0.13,0.04,0.06,0.10,0.04,0.10,Partidos
1648,Sabin Merino,es ESP,"DL,CC",Athletic Club,es La Liga,25,1992,13,4,374,4.2,0,0,0,0,0,0,1,0,1.7,1.7,0.1,1.9,5,7,27,0.00,0.00,0.00,0.00,0.00,0.41,0.04,0.45,0.41,0.45,Partidos
1649,Dries Mertens,be BEL,DL,Napoli,it Serie A,30,1987,38,35,3002,33.4,18,7,25,14,4,5,4,0,17.9,14.0,7.2,21.2,87,105,383,0.54,0.21,0.75,0.42,0.63,0.54,0.22,0.75,0.42,0.64,Partidos
1650,Per Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,6,4,366,4.1,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,6,1,0.25,0.00,0.25,0.25,0.25,0.05,0.00,0.05,0.05,0.05,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1651,Roque Mesa,es ESP,CC,Swansea City,eng Premier League,28,1989,11,9,754,8.4,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,12,36,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Partidos
1652,Roque Mesa,es ESP,CC,Sevilla,es La Liga,28,1989,7,4,343,3.8,0,0,0,0,0,0,2,0,0.1,0.1,0.4,0.4,4,18,2,0.00,0.00,0.00,0.00,0.00,0.01,0.10,0.11,0.01,0.11,Partidos
1653,Lionel Messi,ar ARG,DL,Barcelona,es La Liga,30,1987,36,32,3000,33.3,34,12,46,32,2,4,3,0,27.1,24.0,13.9,37.9,211,333,263,1.02,0.36,1.38,0.96,1.32,0.81,0.42,1.23,0.72,1.14,Partidos
1654,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,24,16,1578,17.5,4,4,8,4,0,0,3,0,0.8,0.8,4.4,5.2,70,79,146,0.23,0.23,0.46,0.23,0.46,0.05,0.25,0.30,0.05,0.30,Partidos
1655,Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,17,13,1201,13.3,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,0,27,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Partidos
1656,Max Meyer,de GER,CC,Schalke 04,de Bundesliga,21,1995,24,21,1727,19.2,0,0,0,0,0,0,6,0,0.2,0.2,0.4,0.6,21,89,12,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
1657,Senna Miangue,be BEL,"DF,DL",Cagliari,it Serie A,20,1997,11,8,805,8.9,0,1,1,0,0,0,2,2,0.1,0.1,1.3,1.4,25,30,52,0.00,0.11,0.11,0.00,0.11,0.01,0.15,0.16,0.01,0.16,Partidos
1658,Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,28,26,2130,23.7,0,1,1,0,0,0,5,1,0.2,0.2,1.2,1.4,36,78,119,0.00,0.04,0.04,0.00,0.04,0.01,0.05,0.06,0.01,0.06,Partidos
1659,Mathieu Michel,fr FRA,PO,Angers,fr Ligue 1,25,1991,7,6,598,6.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1660,Clément Michelin,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,7,4,275,3.1,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,7,17,6,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.09,0.00,0.09,Partidos
1661,Francesco Migliore,it ITA,DF,Genoa,it Serie A,29,1988,6,4,329,3.7,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.5,16,8,17,0.00,0.00,0.00,0.00,0.00,0.01,0.12,0.12,0.01,0.12,Partidos
1662,Simon Mignolet,be BEL,PO,Liverpool,eng Premier League,29,1988,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1663,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,19,1997,16,14,1254,13.9,0,0,0,0,0,0,1,2,0.7,0.7,0.1,0.8,13,54,5,0.00,0.00,0.00,0.00,0.00,0.05,0.01,0.06,0.05,0.06,Partidos
1664,Danijel Milićević,ba BIH,"CC,DL",Metz,fr Ligue 1,31,1986,12,8,712,7.9,0,3,3,0,0,0,0,0,0.6,0.6,1.9,2.5,25,41,69,0.00,0.38,0.38,0.00,0.38,0.08,0.24,0.32,0.08,0.32,Partidos
1665,Arkadiusz Milik,pl POL,"DL,CC",Napoli,it Serie A,23,1994,15,3,448,5.0,5,1,6,5,0,0,2,0,4.5,4.5,0.7,5.2,5,12,53,1.00,0.20,1.21,1.00,1.21,0.90,0.15,1.04,0.90,1.04,Partidos
1666,Sergej Milinković-Savić,rs SRB,CC,Lazio,it Serie A,22,1995,35,33,2844,31.6,12,4,16,12,0,0,8,0,6.4,6.4,5.8,12.1,86,226,216,0.38,0.13,0.51,0.38,0.51,0.20,0.18,0.38,0.20,0.38,Partidos
1667,Vanja Milinković-Savić,rs SRB,PO,Torino,it Serie A,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1668,Luka Milivojević,rs SRB,CC,Crystal Palace,eng Premier League,26,1991,36,35,3080,34.2,10,1,11,3,7,8,8,0,8.2,1.8,1.0,2.9,24,180,18,0.29,0.03,0.32,0.09,0.12,0.24,0.03,0.27,0.05,0.08,Partidos
1669,James Milner,eng ENG,CC,Liverpool,eng Premier League,31,1986,32,16,1775,19.7,0,3,3,0,0,0,3,0,1.1,1.1,3.2,4.3,59,219,163,0.00,0.15,0.15,0.00,0.15,0.05,0.16,0.22,0.05,0.22,Partidos
1670,Santi Mina,es ESP,DL,Valencia,es La Liga,21,1995,32,17,1554,17.3,12,2,14,11,1,1,4,0,8.4,7.6,1.6,9.2,23,34,129,0.69,0.12,0.81,0.64,0.75,0.49,0.09,0.58,0.44,0.53,Partidos
1671,Yerry Mina,co COL,DF,Barcelona,es La Liga,22,1994,5,4,371,4.1,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,8,12,0,0.00,0.24,0.24,0.00,0.24,0.07,0.05,0.12,0.07,0.12,Partidos
1672,Tyrone Mings,eng ENG,DF,Bournemouth,eng Premier League,24,1993,4,3,201,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,8,1,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Partidos
1673,Ignasi Miquel,es ESP,DF,Málaga,es La Liga,24,1992,20,20,1773,19.7,0,1,1,0,0,0,5,1,0.7,0.7,0.4,1.1,6,42,2,0.00,0.05,0.05,0.00,0.05,0.04,0.02,0.06,0.04,0.06,Partidos
1674,Kevin Mirallas,be BEL,"DL,CC",Everton,eng Premier League,29,1987,5,2,138,1.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,10,3,11,0.00,0.00,0.00,0.00,0.00,0.12,0.04,0.16,0.12,0.16,Partidos
1675,Miranda,br BRA,DF,Inter,it Serie A,32,1984,31,31,2726,30.3,0,0,0,0,0,0,8,0,0.7,0.7,0.2,0.9,12,78,8,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1676,Antonio Mirante,it ITA,PO,Bologna,it Serie A,34,1983,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1677,Simone Missiroli,it ITA,CC,Sassuolo,it Serie A,31,1986,35,33,2918,32.4,1,1,2,1,0,0,4,0,2.4,2.4,2.6,5.0,47,164,103,0.03,0.03,0.06,0.03,0.06,0.07,0.08,0.15,0.07,0.15,Partidos
1678,Kostas Mitroglou,gr GRE,DL,Marseille,fr Ligue 1,29,1988,19,9,876,9.7,9,0,9,9,0,0,2,0,10.3,10.3,1.1,11.3,6,9,41,0.92,0.00,0.92,0.92,0.92,1.05,0.11,1.16,1.05,1.16,Partidos
1679,Aleksandar Mitrović,rs SRB,DL,Newcastle Utd,eng Premier League,22,1994,6,0,95,1.1,1,0,1,1,0,0,0,0,1.2,1.2,0.2,1.3,4,3,15,0.95,0.00,0.95,0.95,0.95,1.14,0.15,1.29,1.14,1.29,Partidos
1680,Maximilian Mittelstädt,de GER,"CC,DF",Hertha BSC,de Bundesliga,20,1997,11,5,424,4.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,5,17,23,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.10,0.05,0.10,Partidos
1681,Henrikh Mkhitaryan,am ARM,"DL,CC",Arsenal,eng Premier League,28,1989,11,9,794,8.8,2,4,6,2,0,0,0,0,1.5,1.5,2.8,4.2,34,55,81,0.23,0.45,0.68,0.23,0.68,0.17,0.31,0.48,0.17,0.48,Partidos
1682,Henrikh Mkhitaryan,am ARM,"CC,DL",Manchester Utd,eng Premier League,28,1989,15,11,922,10.2,1,5,6,1,0,0,2,0,0.8,0.8,3.0,3.8,40,61,69,0.10,0.49,0.59,0.10,0.59,0.07,0.29,0.37,0.07,0.37,Partidos
1683,Luka Modrić,hr CRO,CC,Real Madrid,es La Liga,31,1985,26,23,1970,21.9,1,6,7,1,0,0,3,0,1.8,1.8,4.2,6.0,82,254,78,0.05,0.27,0.32,0.05,0.32,0.08,0.19,0.27,0.08,0.27,Partidos
1684,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,31,1985,25,25,2250,25.0,2,0,2,2,0,0,6,0,1.9,1.9,0.6,2.5,32,126,5,0.08,0.00,0.08,0.08,0.08,0.08,0.02,0.10,0.08,0.10,Partidos
1685,Johan Mojica,co COL,DF,Girona,es La Liga,24,1992,30,22,2135,23.7,0,4,4,0,0,0,6,0,0.9,0.9,2.8,3.6,112,48,148,0.00,0.17,0.17,0.00,0.17,0.04,0.12,0.15,0.04,0.15,Partidos
1686,Jorge Molina,es ESP,DL,Getafe,es La Liga,35,1982,36,31,2786,31.0,7,4,11,4,3,6,10,0,14.7,9.9,3.1,13.1,35,72,234,0.23,0.13,0.36,0.13,0.26,0.47,0.10,0.57,0.32,0.42,Partidos
1687,Daniel Molina Orta,es ESP,CC,Celta Vigo,es La Liga,21,1996,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1688,Cristian Molinaro,it ITA,DF,Torino,it Serie A,34,1983,20,17,1564,17.4,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.6,45,94,48,0.00,0.06,0.06,0.00,0.06,0.01,0.03,0.04,0.01,0.04,Partidos
1689,Francisco Molinero,es ESP,DF,Getafe,es La Liga,32,1985,10,5,579,6.4,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,9,26,14,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,Partidos
1690,Florent Mollet,fr FRA,"CC,DL",Metz,fr Ligue 1,25,1991,22,16,1412,15.7,7,1,8,6,1,1,5,0,4.3,3.6,1.3,4.9,35,65,97,0.45,0.06,0.51,0.38,0.45,0.28,0.08,0.36,0.23,0.31,Partidos
1691,Momo,es ESP,"DL,CC",Las Palmas,es La Liga,35,1982,13,8,673,7.5,0,1,1,0,0,0,3,0,0.9,0.9,1.2,2.1,20,39,36,0.00,0.13,0.13,0.00,0.13,0.13,0.16,0.28,0.13,0.28,Partidos
1692,Thomas Monconduit,fr FRA,CC,Amiens,fr Ligue 1,26,1991,34,34,2948,32.8,1,3,4,1,0,0,7,1,0.9,0.9,2.3,3.1,34,165,34,0.03,0.09,0.12,0.03,0.12,0.03,0.07,0.10,0.03,0.10,Partidos
1693,Kévin Monnet-Paquet,fr FRA,"DL,CC",Saint-Étienne,fr Ligue 1,28,1988,30,21,1763,19.6,2,3,5,2,0,0,0,0,3.9,3.9,1.7,5.6,51,55,179,0.10,0.15,0.26,0.10,0.26,0.20,0.09,0.29,0.20,0.29,Partidos
1694,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,31,1986,28,26,2243,24.9,5,2,7,5,0,0,3,0,1.7,1.7,2.6,4.3,41,138,73,0.20,0.08,0.28,0.20,0.28,0.07,0.11,0.17,0.07,0.17,Partidos
1695,Jefferson Montero,ec ECU,"CC,DL",Getafe,es La Liga,27,1989,4,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1696,Riccardo Montolivo,it ITA,CC,Milan,it Serie A,32,1985,18,12,1087,12.1,1,1,2,1,0,0,3,1,0.6,0.6,0.5,1.1,21,82,23,0.08,0.08,0.17,0.08,0.17,0.05,0.04,0.09,0.05,0.09,Partidos
1697,Martín Montoya,es ESP,DF,Valencia,es La Liga,26,1991,25,24,2152,23.9,0,4,4,0,0,0,7,0,0.2,0.2,2.0,2.2,44,104,65,0.00,0.17,0.17,0.00,0.17,0.01,0.08,0.09,0.01,0.09,Partidos
1698,Walter Montoya,ar ARG,DL,Sevilla,es La Liga,24,1993,1,1,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,1,3,3,0.00,0.00,0.00,0.00,0.00,0.04,0.36,0.40,0.04,0.40,Partidos
1699,Shaquell Moore,us USA,DF,Levante,es La Liga,20,1996,6,5,424,4.7,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,14,16,11,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.10,0.08,0.10,Partidos
1700,Aaron Mooy,au AUS,CC,Huddersfield,eng Premier League,26,1990,36,34,3067,34.1,4,3,7,3,1,1,4,0,3.0,2.2,4.0,6.2,55,239,77,0.12,0.09,0.21,0.09,0.18,0.09,0.12,0.20,0.06,0.18,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos
1701,Emre Mor,tr TUR,"DL,CC",Celta Vigo,es La Liga,20,1997,23,4,665,7.4,1,2,3,1,0,0,4,0,0.7,0.7,2.2,2.8,52,17,68,0.14,0.27,0.41,0.14,0.41,0.09,0.30,0.38,0.09,0.38,Partidos
1702,Luca Mora,it ITA,CC,SPAL,it Serie A,29,1988,17,10,934,10.4,0,1,1,0,0,0,5,0,0.2,0.2,0.3,0.5,8,60,39,0.00,0.10,0.10,0.00,0.10,0.01,0.03,0.05,0.01,0.05,Partidos
1703,Sergio Mora,es ESP,CC,Getafe,es La Liga,37,1979,26,6,813,9.0,0,0,0,0,0,0,5,0,0.2,0.2,0.2,0.4,1,49,15,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Partidos
1704,Erik Morán,es ESP,CC,Leganés,es La Liga,26,1991,6,2,228,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1705,Álvaro Morata,es ESP,DL,Chelsea,eng Premier League,24,1992,31,24,2061,22.9,11,6,17,11,0,0,7,0,13.0,13.0,3.1,16.0,54,46,228,0.48,0.26,0.74,0.48,0.74,0.57,0.13,0.70,0.57,0.70,Partidos
1706,Jan Morávek,cz CZE,CC,Augsburg,de Bundesliga,27,1989,16,7,702,7.8,0,0,0,0,0,0,5,1,0.1,0.1,0.2,0.3,8,36,14,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Partidos
1707,Jérémy Morel,mg MAD,DF,Lyon,fr Ligue 1,33,1984,33,32,2916,32.4,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,12,113,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1708,Alberto Moreno,es ESP,DF,Liverpool,eng Premier League,25,1992,16,14,1266,14.1,0,0,0,0,0,0,1,0,0.5,0.5,0.8,1.3,32,59,81,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.09,0.04,0.09,Partidos
1709,Gerard Moreno,es ESP,DL,Espanyol,es La Liga,25,1992,38,38,3412,37.9,16,1,17,15,1,2,4,0,15.5,13.8,4.2,18.1,71,139,252,0.42,0.03,0.45,0.40,0.42,0.41,0.11,0.52,0.36,0.48,Partidos
1710,Héctor Moreno,mx MEX,DF,Roma,it Serie A,29,1988,5,2,230,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Partidos
1711,Héctor Moreno,mx MEX,DF,Real Sociedad,es La Liga,29,1988,8,8,720,8.0,1,0,1,1,0,0,1,0,1.6,1.6,0.1,1.7,2,28,4,0.12,0.00,0.12,0.12,0.12,0.20,0.01,0.21,0.20,0.21,Partidos
