Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,ACT,ACT,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,Tipos de SCA,ACG,ACG,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Tipos de GCA,Unnamed: 25_level_0
598,Dario Dainelli,it ITA,DF,Chievo,it Serie A,38,1979,16.7,7,0.42,5,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
599,Felipe dal Belo,br BRA,DF,SPAL,it Serie A,33,1984,28.6,18,0.63,15,0,1,1,0,1,3,0.10,2,0,0,1,0,0,Partidos
600,Charlie Daniels,eng ENG,"DF,CC",Bournemouth,eng Premier League,30,1986,33.4,57,1.71,43,10,0,2,0,2,4,0.12,3,0,0,1,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
601,Danilo,br BRA,DF,Manchester City,eng Premier League,26,1991,15.0,24,1.60,19,0,0,1,1,3,2,0.13,1,0,0,0,0,1,Partidos
602,Scott Dann,eng ENG,DF,Crystal Palace,eng Premier League,30,1987,15.9,13,0.82,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0,Partidos
603,Kevin Danso,at AUT,DF,Augsburg,de Bundesliga,18,1998,12.3,12,0.98,9,2,0,1,0,0,1,0.08,0,0,0,1,0,0,Partidos
604,Dante,br BRA,DF,Nice,fr Ligue 1,33,1983,32.4,27,0.83,20,1,0,5,0,1,4,0.12,3,0,0,0,0,1,Partidos
605,Romain Danzé,fr FRA,DF,Rennes,fr Ligue 1,31,1986,7.6,5,0.66,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
606,Andrea Danzi,it ITA,CC,Hellas Verona,it Serie A,18,1999,4.4,5,1.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
607,Stéphane Darbion,fr FRA,"DL,CC",Troyes,fr Ligue 1,33,1984,19.0,44,2.32,35,2,0,3,4,0,6,0.32,5,0,0,1,0,0,Partidos
608,Palkó Dárdai,hu HUN,"DL,CC",Hertha BSC,de Bundesliga,18,1999,0.3,1,3.33,1,0,0,0,0,0,1,3.33,1,0,0,0,0,0,Partidos
609,Sergi Darder,es ESP,CC,Espanyol,es La Liga,23,1993,30.9,66,2.14,46,11,3,2,1,3,3,0.10,2,1,0,0,0,0,Partidos
610,Sergi Darder,es ESP,CC,Lyon,fr Ligue 1,23,1993,2.3,3,1.29,1,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Partidos
611,Vladimír Darida,cz CZE,CC,Hertha BSC,de Bundesliga,26,1990,18.2,39,2.15,31,1,3,1,3,0,4,0.22,4,0,0,0,0,0,Partidos
612,Karl Darlow,eng ENG,PO,Newcastle Utd,eng Premier League,26,1990,10.0,3,0.30,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
613,Matteo Darmian,it ITA,DF,Manchester Utd,eng Premier League,27,1989,4.9,4,0.81,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
614,Ben Davies,wls WAL,DF,Tottenham,eng Premier League,24,1993,25.8,82,3.18,59,16,1,4,2,0,7,0.27,5,1,0,1,0,0,Partidos
615,Tom Davies,eng ENG,CC,Everton,eng Premier League,19,1998,21.1,34,1.61,25,3,1,2,3,0,6,0.28,5,0,0,1,0,0,Partidos
616,Steven Davis,nir NIR,CC,Southampton,eng Premier League,32,1985,16.9,46,2.72,38,6,1,0,1,0,2,0.12,1,0,0,0,1,0,Partidos
617,Salem Al-Dawsari,sa KSA,CC,Villarreal,es La Liga,25,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
618,Craig Dawson,eng ENG,DF,West Brom,eng Premier League,27,1990,27.9,31,1.11,21,1,0,6,3,0,2,0.07,1,0,0,1,0,0,Partidos
619,Kevin De Bruyne,be BEL,CC,Manchester City,eng Premier League,26,1991,34.1,215,6.30,152,43,8,6,5,1,34,1.00,30,2,1,1,0,0,Partidos
620,Sebastien De Maio,fr FRA,DF,Bologna,it Serie A,30,1987,22.8,13,0.57,12,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Partidos
621,Rodrigo De Paul,ar ARG,"DL,CC",Udinese,it Serie A,23,1994,25.8,121,4.69,76,25,6,6,7,1,12,0.47,8,3,0,1,0,0,Partidos
622,Daniele De Rossi,it ITA,CC,Roma,it Serie A,34,1983,20.3,41,2.02,37,1,0,2,1,0,4,0.20,3,0,0,1,0,0,Partidos
623,Mattia De Sciglio,it ITA,DF,Juventus,it Serie A,24,1992,10.8,19,1.77,19,0,0,0,0,0,2,0.19,2,0,0,0,0,0,Partidos
624,Lorenzo De Silvestri,it ITA,DF,Torino,it Serie A,29,1988,32.8,50,1.52,36,7,3,3,0,1,6,0.18,5,0,0,1,0,0,Partidos
625,Lucas Deaux,fr FRA,CC,Guingamp,fr Ligue 1,28,1988,21.6,39,1.81,31,3,1,0,2,2,5,0.23,5,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
626,Mathieu Debuchy,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,14.6,26,1.78,23,0,1,1,1,0,2,0.14,2,0,0,0,0,0,Partidos
627,Troy Deeney,eng ENG,DL,Watford,eng Premier League,29,1988,20.5,48,2.34,43,0,0,3,2,0,5,0.24,5,0,0,0,0,0,Partidos
628,Jermain Defoe,eng ENG,DL,Bournemouth,eng Premier League,34,1982,12.1,28,2.32,19,0,0,6,2,1,4,0.33,1,0,0,2,0,1,Partidos
629,Steven Defour,be BEL,CC,Burnley,eng Premier League,29,1988,22.2,45,2.03,40,0,1,4,0,0,3,0.14,3,0,0,0,0,0,Partidos
630,Grégoire Defrel,mq MTQ,"DL,CC",Roma,it Serie A,26,1991,5.4,17,3.15,11,2,2,0,1,1,3,0.56,2,0,0,0,0,1,Partidos
631,Alessandro Deiola,it ITA,CC,Cagliari,it Serie A,21,1995,5.0,7,1.40,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
632,Lorenzo Del Pinto,it ITA,CC,Benevento,it Serie A,27,1990,8.4,19,2.25,17,0,0,1,1,0,2,0.24,2,0,0,0,0,0,Partidos
633,Damien Delaney,ie IRL,DF,Crystal Palace,eng Premier League,36,1981,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
634,Thomas Delaney,dk DEN,CC,Werder Bremen,de Bundesliga,25,1991,31.1,63,2.03,48,3,1,5,5,1,4,0.13,3,0,0,0,0,1,Partidos
635,Jonathan Delaplace,fr FRA,CC,Caen,fr Ligue 1,31,1986,6.5,20,3.09,18,0,1,0,1,0,1,0.15,1,0,0,0,0,0,Partidos
636,Cristian Dell'Orco,it ITA,DF,Sassuolo,it Serie A,23,1994,4.7,3,0.64,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
637,Andy Delort,dz ALG,DL,Toulouse,fr Ligue 1,25,1991,25.9,82,3.16,50,10,6,8,8,0,7,0.27,5,1,0,0,1,0,Partidos
638,Fabian Delph,eng ENG,DF,Manchester City,eng Premier League,27,1989,19.3,40,2.07,36,1,2,0,1,0,6,0.31,5,0,1,0,0,0,Partidos
639,Mousa Dembélé,be BEL,CC,Tottenham,eng Premier League,30,1987,20.9,50,2.39,42,0,2,2,2,2,2,0.10,2,0,0,0,0,0,Partidos
640,Ousmane Dembélé,fr FRA,"DL,CC",Barcelona,es La Liga,20,1997,10.3,52,5.06,31,8,8,3,2,0,11,1.07,8,0,1,2,0,0,Partidos
641,Jessy Deminguet,fr FRA,"CC,DL",Caen,fr Ligue 1,19,1998,5.9,19,3.20,11,6,0,1,0,1,2,0.34,1,0,0,0,0,1,Partidos
642,Kerem Demirbay,de GER,CC,Hoffenheim,de Bundesliga,24,1993,13.5,58,4.31,35,13,8,0,1,1,3,0.22,1,2,0,0,0,0,Partidos
643,Ermedin Demirović,ba BIH,DL,Alavés,es La Liga,19,1998,2.0,4,1.98,2,0,0,2,0,0,1,0.49,1,0,0,0,0,0,Partidos
644,Diego Demme,de GER,CC,RB Leipzig,de Bundesliga,25,1991,25.4,83,3.27,72,2,2,2,3,2,12,0.47,10,0,0,0,2,0,Partidos
645,Fabio Depaoli,it ITA,"DF,CC",Chievo,it Serie A,20,1997,13.2,13,0.98,12,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Partidos
646,Mathieu Deplagne,fr FRA,DF,Troyes,fr Ligue 1,25,1991,26.8,33,1.23,25,2,2,0,2,2,3,0.11,3,0,0,0,0,0,Partidos
647,Laurent Depoitre,be BEL,DL,Huddersfield,eng Premier League,28,1988,20.2,32,1.58,22,0,3,3,3,1,6,0.30,2,0,2,1,1,0,Partidos
648,Mike van der Hoorn,nl NED,DF,Swansea City,eng Premier League,24,1992,21.6,9,0.42,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Partidos
649,Gregory van der Wiel,nl NED,DF,Cagliari,it Serie A,29,1988,3.2,5,1.56,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
650,Daniele Dessena,it ITA,"CC,DF",Cagliari,it Serie A,30,1987,6.4,8,1.26,5,0,0,1,1,1,1,0.16,1,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
651,Mattia Destro,it ITA,DL,Bologna,it Serie A,26,1991,18.0,40,2.23,26,0,6,5,3,0,7,0.39,3,0,1,3,0,0,Partidos
652,Gerard Deulofeu,es ESP,"DL,CC",Watford,eng Premier League,23,1994,4.8,17,3.52,9,3,2,1,2,0,1,0.21,0,0,0,0,1,0,Partidos
653,Gerard Deulofeu,es ESP,"CC,DL",Barcelona,es La Liga,23,1994,5.6,18,3.22,12,3,2,0,1,0,1,0.18,1,0,0,0,0,0,Partidos
654,Gianluca Di Chiara,it ITA,DF,Benevento,it Serie A,23,1993,11.2,25,2.23,17,7,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
655,Federico Di Francesco,it ITA,"DL,DF",Bologna,it Serie A,23,1994,17.7,41,2.32,33,0,4,1,3,0,4,0.23,3,0,0,0,1,0,Partidos
656,Davide Di Gennaro,it ITA,CC,Lazio,it Serie A,29,1988,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
657,Ángel Di María,ar ARG,DL,Paris S-G,fr Ligue 1,29,1988,23.5,123,5.25,78,25,9,6,4,1,12,0.51,8,2,1,0,0,1,Partidos
658,Franco Di Santo,ar ARG,"DL,CC",Schalke 04,de Bundesliga,28,1989,18.4,38,2.07,24,0,1,7,5,1,4,0.22,2,0,0,1,1,0,Partidos
659,Cheick Diabaté,ml MLI,DL,Benevento,it Serie A,29,1988,7.4,6,0.81,4,0,0,1,1,0,1,0.14,1,0,0,0,0,0,Partidos
660,Fousseni Diabaté,ml MLI,"CC,DL",Leicester City,eng Premier League,21,1995,6.5,24,3.68,18,0,3,1,2,0,4,0.61,4,0,0,0,0,0,Partidos
661,Moussa Diaby,fr FRA,CC,Crotone,it Serie A,18,1999,0.8,1,1.30,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
662,Fallou Diagne,sn SEN,"DF,CC",Metz,fr Ligue 1,27,1989,24.9,24,0.97,19,1,0,1,1,2,4,0.16,3,0,0,1,0,0,Partidos
663,Adama Diakhaby,fr FRA,DL,Monaco,fr Ligue 1,21,1996,9.4,16,1.69,9,0,2,0,4,1,4,0.42,3,0,0,0,1,0,Partidos
664,Mouctar Diakhaby,gn GUI,DF,Lyon,fr Ligue 1,20,1996,8.1,1,0.12,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Partidos
665,Abdou Diallo,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,24,0.89,18,1,2,1,0,2,3,0.11,3,0,0,0,0,0,Partidos
666,Abdoulaye Diallo,sn SEN,PO,Rennes,fr Ligue 1,25,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
667,Habib Diallo,sn SEN,"DL,CC",Metz,fr Ligue 1,22,1995,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
668,Mustapha Diallo,sn SEN,CC,Guingamp,fr Ligue 1,31,1986,15.4,20,1.30,11,0,2,4,2,1,0,0.00,0,0,0,0,0,0,Partidos
669,Mohamed Diamé,sn SEN,CC,Newcastle Utd,eng Premier League,30,1987,22.7,39,1.72,26,0,5,2,0,6,0,0.00,0,0,0,0,0,0,Partidos
670,Lassana Diarra,fr FRA,CC,Paris S-G,fr Ligue 1,32,1985,6.7,12,1.78,10,0,2,0,0,0,1,0.15,1,0,0,0,0,0,Partidos
671,Amadou Diawara,gn GUI,CC,Napoli,it Serie A,20,1997,7.3,15,2.06,13,0,0,1,0,1,3,0.41,3,0,0,0,0,0,Partidos
672,Brahim Díaz,es ESP,"DL,DF",Manchester City,eng Premier League,17,1999,0.6,2,3.27,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
673,Bakaye Dibassy,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,25,0.81,18,4,3,0,0,0,2,0.06,1,0,1,0,0,0,Partidos
674,Daniel Didavi,de GER,CC,Wolfsburg,de Bundesliga,27,1990,24.9,60,2.41,43,7,1,6,3,0,9,0.36,6,3,0,0,0,0,Partidos
675,Thomas Didillon,fr FRA,PO,Metz,fr Ligue 1,21,1995,9.0,2,0.22,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
676,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,34,1983,18.0,37,2.06,28,5,0,2,2,0,2,0.11,1,0,0,1,0,0,Partidos
677,Adrián Diéguez,es ESP,DF,Alavés,es La Liga,21,1996,4.8,2,0.41,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
678,Dennis Diekmeier,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,42,2.02,29,4,3,0,5,1,4,0.19,4,0,0,0,0,0,Partidos
679,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,23,1994,31.4,40,1.27,37,0,0,2,1,0,4,0.13,4,0,0,0,0,0,Partidos
680,Lucas Digne,fr FRA,DF,Barcelona,es La Liga,24,1993,7.8,11,1.41,9,0,0,0,0,2,2,0.26,2,0,0,0,0,0,Partidos
681,Landry Dimata,be BEL,DL,Wolfsburg,de Bundesliga,19,1997,10.0,29,2.90,13,0,0,3,12,1,3,0.30,3,0,0,0,0,0,Partidos
682,Tristan Dingomé,cm CMR,CC,Troyes,fr Ligue 1,26,1991,13.2,27,2.04,25,0,1,1,0,0,3,0.23,2,0,0,1,0,0,Partidos
683,Ismaël Diomandé,ci CIV,"DF,CC",Caen,fr Ligue 1,24,1992,7.9,2,0.25,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Partidos
684,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,24,1992,10.3,22,2.13,13,0,2,2,5,0,3,0.29,0,0,0,0,3,0,Partidos
685,Issa Diop,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34.0,23,0.68,14,2,2,3,2,0,0,0.00,0,0,0,0,0,0,Partidos
686,Papakouli Diop,sn SEN,CC,Espanyol,es La Liga,31,1986,2.9,4,1.36,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
687,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,31,1986,10.4,21,2.01,17,1,0,0,1,2,0,0.00,0,0,0,0,0,0,Partidos
688,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,19,1997,14.9,15,1.00,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
689,Djené,tg TOG,DF,Getafe,es La Liga,25,1991,36.0,12,0.33,9,0,1,1,1,0,1,0.03,1,0,0,0,0,0,Partidos
690,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,21,0.78,13,3,3,0,0,2,2,0.07,2,0,0,0,0,0,Partidos
691,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,22,1994,28.0,17,0.61,11,2,0,3,1,0,0,0.00,0,0,0,0,0,0,Partidos
692,Papy Djilobodji,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30.0,15,0.50,13,1,0,1,0,0,4,0.13,3,0,0,1,0,0,Partidos
693,Berat Djimsiti,al ALB,DF,Benevento,it Serie A,24,1993,30.0,22,0.73,17,1,1,2,1,0,2,0.07,2,0,0,0,0,0,Partidos
694,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,25,1992,36.0,8,0.22,5,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
695,Keagan Dolly,za RSA,"CC,DL",Montpellier,fr Ligue 1,24,1993,9.8,55,5.62,27,17,5,4,1,1,3,0.31,3,0,0,0,0,0,Partidos
696,Jaume Doménech,es ESP,PO,Valencia,es La Liga,26,1990,5.0,2,0.40,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
697,Jean-Luc Dompé,fr FRA,DL,Amiens,fr Ligue 1,21,1995,0.3,2,6.21,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
698,Giulio Donati,it ITA,"DF,DL",Mainz 05,de Bundesliga,27,1990,25.4,47,1.86,34,7,1,0,5,0,3,0.12,3,0,0,0,0,0,Partidos
699,Ji Dong-won,kr KOR,"DL,CC",Augsburg,de Bundesliga,26,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
700,Anastasios Donis,gr GRE,"CC,DL",Stuttgart,de Bundesliga,20,1996,10.5,34,3.22,15,0,11,2,4,2,8,0.76,2,0,4,0,1,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
701,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,18,1999,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
702,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,21,1996,19.9,36,1.81,24,0,8,2,2,0,4,0.20,2,0,2,0,0,0,Partidos
703,Dória,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
704,Niklas Dorsch,de GER,CC,Bayern Munich,de Bundesliga,19,1998,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
705,Gabriel Dos Santos,br BRA,DF,Troyes,fr Ligue 1,19,1997,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
706,Mauro dos Santos,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
707,Mathieu Dossevi,tg TOG,"DL,CC",Metz,fr Ligue 1,29,1988,27.9,134,4.81,83,28,15,3,4,1,14,0.50,10,2,1,0,0,1,Partidos
708,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,24,1993,36.9,99,2.68,83,1,6,4,1,4,7,0.19,6,0,1,0,0,0,Partidos
709,Cheick Doukouré,ci CIV,CC,Levante,es La Liga,24,1992,11.4,14,1.23,14,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Partidos
710,Mohamed Dräger,tn TUN,"CC,DL",Freiburg,de Bundesliga,21,1996,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
711,Aleksandar Dragović,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,3,0.35,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
712,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
713,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,19,1997,2.4,1,0.41,1,0,0,0,0,0,1,0.41,1,0,0,0,0,0,Partidos
714,Boukary Dramé,sn SEN,"DF,CC",SPAL,it Serie A,32,1985,1.1,1,0.98,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
715,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,23,1993,18.9,79,4.17,64,5,4,3,0,3,19,1.00,15,1,1,2,0,0,Partidos
716,Danny Drinkwater,eng ENG,CC,Chelsea,eng Premier League,27,1990,5.9,13,2.22,11,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
717,Josip Drmić,ch SUI,"DL,CC",M'Gladbach,de Bundesliga,24,1992,5.2,12,2.31,10,0,1,1,0,0,4,0.77,2,0,1,1,0,0,Partidos
718,Rick van Drongelen,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,10,0.62,7,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Partidos
719,Óscar Duarte,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,6,0.55,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Partidos
720,Rubén Duarte,es ESP,DF,Alavés,es La Liga,21,1995,23.8,43,1.81,31,5,1,2,3,1,3,0.13,2,0,0,0,1,0,Partidos
721,Leo Dubois,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,116,3.46,66,31,7,8,3,1,9,0.27,4,2,1,1,1,0,Partidos
722,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,28,1989,12.0,3,0.25,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
723,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,22,1994,8.3,19,2.30,15,0,4,0,0,0,1,0.12,1,0,0,0,0,0,Partidos
724,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,13,0.36,8,0,0,3,2,0,2,0.05,1,0,0,0,1,0,Partidos
725,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,13,0.73,12,0,0,1,0,0,2,0.11,2,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
726,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,24,1993,21.6,65,3.00,53,1,4,5,1,1,4,0.18,4,0,0,0,0,0,Partidos
727,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,32,0.84,21,0,1,6,2,2,3,0.08,1,0,0,1,1,0,Partidos
728,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,24,1993,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
729,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,28,1989,11.4,53,4.64,25,14,4,2,5,3,6,0.53,3,1,0,0,1,1,Partidos
730,Riza Durmisi,dk DEN,DF,Betis,es La Liga,23,1994,23.1,45,1.95,38,2,3,1,1,0,7,0.30,6,0,0,0,1,0,Partidos
731,Hugo Duro,es ESP,DL,Getafe,es La Liga,17,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
732,Noë Dussenne,be BEL,DL,Crotone,it Serie A,25,1992,0.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
733,Paulo Dybala,ar ARG,"CC,DL",Juventus,it Serie A,23,1993,26.1,148,5.66,74,25,18,11,19,1,18,0.69,9,4,3,0,2,0,Partidos
734,Nathan Dyer,eng ENG,"CC,DL",Swansea City,eng Premier League,29,1987,14.5,29,2.00,23,0,2,1,2,1,1,0.07,0,0,0,1,0,0,Partidos
735,Edin Džeko,ba BIH,DL,Roma,it Serie A,31,1986,33.5,122,3.64,89,1,17,9,6,0,8,0.24,6,0,1,1,0,0,Partidos
736,Blerim Džemaili,ch SUI,"CC,DL",Bologna,it Serie A,31,1986,13.3,25,1.89,19,0,1,2,2,1,2,0.15,1,0,0,1,0,0,Partidos
737,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,13,0.77,9,2,0,1,0,1,2,0.12,1,0,0,1,0,0,Partidos
738,Éder,it ITA,"DL,CC",Inter,it Serie A,30,1986,8.9,33,3.73,24,1,2,2,4,0,3,0.34,1,0,0,0,2,0,Partidos
739,Simone Edera,it ITA,"DL,CC",Torino,it Serie A,20,1997,3.6,7,1.94,5,0,1,1,0,0,2,0.55,2,0,0,0,0,0,Partidos
740,Ederson,br BRA,PO,Manchester City,eng Premier League,23,1993,35.5,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
741,Tom Edwards,eng ENG,"DF,CC",Stoke City,eng Premier League,18,1999,5.3,2,0.37,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
742,Mandela Egbo,eng ENG,"DF,CC",M'Gladbach,de Bundesliga,19,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
743,Johannes Eggestein,de GER,"DL,DF",Werder Bremen,de Bundesliga,19,1998,1.1,6,5.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Partidos
744,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,20,1996,29.9,60,2.01,45,1,3,7,2,2,6,0.20,3,0,0,2,0,1,Partidos
745,Albin Ekdal,se SWE,CC,Hamburger SV,de Bundesliga,28,1989,12.3,23,1.87,19,0,0,1,1,2,2,0.16,1,0,0,0,0,1,Partidos
746,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,7,0.81,7,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Partidos
747,Rob Elliot,ie IRL,PO,Newcastle Utd,eng Premier League,31,1986,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Partidos
748,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,25,1992,9.6,25,2.60,22,0,0,2,1,0,1,0.10,1,0,0,0,0,0,Partidos
749,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,14,0.79,9,3,0,1,1,0,2,0.11,1,1,0,0,0,0,Partidos
750,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,50,1.54,37,1,1,5,5,1,5,0.15,2,0,0,1,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,ACT,SCA90,PassLive,PassDead,HASTA,Dis,FR,Def,ACG,GCA90,PassLive,PassDead,HASTA,Dis,FR,Def,Partidos
751,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,23,1993,29.9,16,0.54,13,0,0,2,0,1,1,0.03,1,0,0,0,0,0,Partidos
