Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Tipos de pases,Saques de esquina,Saques de esquina,Saques de esquina,Resultados,Resultados,Resultados,Unnamed: 24_level_0
1288,Andy King,wls WAL,CC,Swansea City,eng Premier League,28,1988,7.9,359,348,11,10,0,3,8,1,0,0,0,0,296,0,3,Partidos
1289,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,25,1992,27.3,730,692,34,2,5,1,34,3,0,0,0,0,514,4,33,Partidos
1290,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28,1989,17.5,790,764,26,25,0,9,1,1,0,0,0,0,666,0,7,Partidos
1291,Davy Klaassen,nl NED,"CC,DL",Everton,eng Premier League,24,1993,2.8,103,98,5,0,0,1,3,1,0,0,0,0,80,0,7,Partidos
1292,Felix Klaus,de GER,"CC,DL",Hannover 96,de Bundesliga,24,1992,22.0,709,629,78,23,1,7,73,28,27,12,13,2,490,2,37,Partidos
1293,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31,1985,16.1,1218,1180,35,19,1,5,1,16,0,0,0,0,1097,3,4,Partidos
1294,Tim Kleindienst,de GER,"DL,DF",Freiburg,de Bundesliga,21,1995,12.6,369,357,9,0,0,0,9,1,0,0,0,0,203,3,25,Partidos
1295,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21,1996,24.3,1201,964,232,11,2,3,41,221,0,0,0,0,922,5,45,Partidos
1296,Lukas Klünter,de GER,"DF,DL",Köln,de Bundesliga,21,1996,14.8,526,423,102,4,0,3,53,97,0,0,0,0,347,1,37,Partidos
1297,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25,1992,23.4,1432,1393,37,33,0,11,3,4,0,0,0,0,1215,2,8,Partidos
1298,Anthony Knockaert,fr FRA,"CC,DL",Brighton,eng Premier League,25,1991,26.9,1103,1026,70,23,4,12,98,14,27,12,12,0,851,7,25,Partidos
1299,Törles Knöll,de GER,"CC,DL",Hamburger SV,de Bundesliga,19,1997,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Partidos
1300,Robin Koch,de GER,"CC,DF",Freiburg,de Bundesliga,21,1996,21.3,977,963,13,13,0,5,1,0,0,0,0,0,758,1,18,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1301,Kenan Kodro,ba BIH,"DL,DF",Mainz 05,de Bundesliga,23,1993,2.6,69,63,6,0,0,0,1,0,0,0,0,0,53,0,2,Partidos
1302,Hervé Koffi,bf BFA,PO,Lille,fr Ligue 1,20,1996,4.0,125,79,44,9,0,0,0,0,0,0,0,0,88,2,0,Partidos
1303,Dominik Kohr,de GER,CC,Leverkusen,de Bundesliga,23,1994,18.5,946,912,31,30,4,9,3,1,0,0,0,0,780,3,25,Partidos
1304,Seybou Koita,ne NIG,DL,Amiens,fr Ligue 1,23,1994,2.4,58,53,5,0,0,1,2,0,0,0,0,0,40,0,3,Partidos
1305,Koke,es ESP,CC,Atlético Madrid,es La Liga,25,1992,30.6,2153,1953,180,73,15,23,140,4,97,33,45,0,1729,20,36,Partidos
1306,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,31,1985,34.0,2624,2078,537,99,0,34,295,332,106,52,44,0,1996,9,83,Partidos
1307,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,24,1993,23.9,1515,1294,219,16,0,4,42,203,0,0,0,0,1203,2,38,Partidos
1308,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,31,1986,15.5,1434,1416,17,13,1,9,0,4,0,0,0,0,1327,1,1,Partidos
1309,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,18,1999,13.6,651,631,20,20,1,2,0,0,0,0,0,0,527,0,2,Partidos
1310,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,24,1993,27.5,537,486,51,1,1,3,23,3,0,0,0,0,355,0,20,Partidos
1311,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,24,1993,29.0,1559,1513,39,37,4,36,3,1,0,0,0,0,1355,7,15,Partidos
1312,Bakary Koné,bf BFA,DF,Strasbourg,fr Ligue 1,29,1988,27.4,1030,995,31,29,1,12,1,2,0,0,0,0,877,4,5,Partidos
1313,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,23,1994,11.7,390,314,73,7,0,1,10,66,0,0,0,0,263,3,12,Partidos
1314,Terence Kongolo,nl NED,DF,Monaco,fr Ligue 1,23,1994,2.9,155,117,38,3,0,0,11,35,0,0,0,0,118,0,6,Partidos
1315,Yevhen Konoplyanka,ua UKR,"DL,CC",Schalke 04,de Bundesliga,27,1989,17.4,503,456,44,17,0,3,107,1,24,7,16,1,331,3,28,Partidos
1316,Julian Korb,de GER,"DF,CC",Hannover 96,de Bundesliga,25,1992,26.0,1199,872,320,14,0,2,64,306,0,0,0,0,814,7,58,Partidos
1317,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,31,1985,24.7,1765,1705,54,45,2,25,5,9,0,0,0,0,1563,6,7,Partidos
1318,Filip Kostić,rs SRB,"DL,CC",Hamburger SV,de Bundesliga,24,1992,27.1,796,729,60,4,1,10,125,28,24,8,13,0,459,7,57,Partidos
1319,Christian Kouakou,ci CIV,"CC,DL",Caen,fr Ligue 1,26,1991,9.4,157,155,1,0,0,0,19,1,0,0,0,0,106,1,4,Partidos
1320,Rominigue Kouamé,ml MLI,"DF,CC",Lille,fr Ligue 1,20,1996,2.2,139,127,12,1,0,0,3,11,0,0,0,0,119,0,0,Partidos
1321,Tomáš Koubek,cz CZE,PO,Rennes,fr Ligue 1,24,1992,34.0,973,574,399,130,0,6,0,0,0,0,0,0,571,0,2,Partidos
1322,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,26,1991,34.1,2994,2943,50,40,1,22,2,10,0,0,0,0,2730,1,18,Partidos
1323,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,17.7,844,817,25,25,4,12,1,0,0,0,0,0,704,2,6,Partidos
1324,Cheikhou Kouyaté,sn SEN,CC,West Ham,eng Premier League,27,1989,31.1,982,967,12,4,5,1,17,7,0,0,0,0,734,3,25,Partidos
1325,Mateo Kovačić,hr CRO,CC,Real Madrid,es La Liga,23,1994,11.0,797,777,19,16,1,5,4,1,1,0,0,0,742,1,6,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1326,Maksym Koval,ua UKR,PO,La Coruña,es La Liga,24,1992,1.3,48,24,24,5,0,1,0,0,0,0,0,0,32,0,0,Partidos
1327,Dawid Kownacki,pl POL,DL,Sampdoria,it Serie A,20,1997,9.1,262,245,17,1,0,0,16,2,0,0,0,0,187,0,12,Partidos
1328,Vincent Koziello,fr FRA,CC,Nice,fr Ligue 1,21,1995,9.0,593,575,17,14,1,3,0,3,0,0,0,0,557,1,6,Partidos
1329,Vincent Koziello,fr FRA,CC,Köln,de Bundesliga,21,1995,8.8,520,510,9,8,0,3,4,1,0,0,0,0,470,1,9,Partidos
1330,Thomas Kraft,de GER,PO,Hertha BSC,de Bundesliga,29,1988,3.0,137,95,41,13,0,0,0,0,0,0,0,0,83,1,0,Partidos
1331,Emil Krafth,se SWE,DF,Bologna,it Serie A,22,1994,10.5,521,430,89,5,0,0,11,84,0,0,0,0,414,2,11,Partidos
1332,Oliver Kragl,de GER,CC,Crotone,it Serie A,27,1990,1.1,38,36,2,2,0,0,1,0,0,0,0,0,27,0,1,Partidos
1333,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,26,1991,24.8,945,827,111,25,3,8,139,14,63,25,30,0,687,7,29,Partidos
1334,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,26,1991,23.9,1535,1452,78,74,0,14,7,4,0,0,0,0,1340,5,23,Partidos
1335,Ladislav Krejčí,cz CZE,"CC,DL",Bologna,it Serie A,25,1992,4.4,158,153,5,0,0,0,10,5,0,0,0,0,119,0,5,Partidos
1336,Rene Krhin,si SVN,CC,Nantes,fr Ligue 1,27,1990,14.6,508,494,13,13,0,8,0,0,0,0,0,0,424,1,5,Partidos
1337,Bojan Krkić,es ESP,CC,Stoke City,eng Premier League,26,1990,0.8,27,26,1,0,0,0,2,0,0,0,0,0,22,0,2,Partidos
1338,Bojan Krkić,es ESP,"DL,CC",Alavés,es La Liga,26,1990,4.9,141,133,7,0,1,2,4,0,0,0,0,0,109,1,5,Partidos
1339,Michael Krohn-Dehli,dk DEN,CC,La Coruña,es La Liga,34,1983,8.1,362,353,5,1,0,1,11,3,1,1,0,0,301,4,4,Partidos
1340,Michael Krohn-Dehli,dk DEN,"CC,DL",Sevilla,es La Liga,34,1983,6.0,382,349,26,5,2,6,17,2,18,10,5,0,308,7,10,Partidos
1341,Toni Kroos,de GER,CC,Real Madrid,es La Liga,27,1990,25.1,2235,1995,233,91,9,61,148,10,132,36,64,0,1982,7,16,Partidos
1342,Max Kruse,de GER,DL,Werder Bremen,de Bundesliga,29,1988,27.3,1389,1193,184,36,3,30,119,23,70,25,32,2,1035,12,42,Partidos
1343,Grzegorz Krychowiak,pl POL,CC,West Brom,eng Premier League,27,1990,18.2,831,796,34,16,6,12,18,0,11,5,4,0,641,1,19,Partidos
1344,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,24,1992,12.8,543,425,118,8,0,3,14,110,0,0,0,0,383,0,10,Partidos
1345,Jasmin Kurtić,si SVN,"CC,DL",SPAL,it Serie A,28,1989,16.0,678,647,28,11,0,10,37,7,10,2,7,0,494,3,22,Partidos
1346,Jasmin Kurtić,si SVN,CC,Atalanta,it Serie A,28,1989,7.4,326,312,10,3,1,5,12,6,0,0,0,0,249,4,8,Partidos
1347,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,24,1992,18.9,1128,948,172,17,2,1,39,155,0,0,0,0,954,8,18,Partidos
1348,Filip Kusić,rs SRB,"DF,CC",Köln,de Bundesliga,21,1996,0.2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Partidos
1349,Zdravko Kuzmanović,rs SRB,CC,Málaga,es La Liga,29,1987,5.3,342,325,14,13,0,5,4,1,0,0,0,0,304,3,1,Partidos
1350,Han Kwang-song,kp PRK,DL,Cagliari,it Serie A,18,1998,3.1,55,55,0,0,0,0,5,0,0,0,0,0,41,0,2,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1351,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1.0,41,33,8,0,0,0,0,8,0,0,0,0,26,0,1,Partidos
1352,Alberto de la Bella,es ESP,DF,Real Sociedad,es La Liga,31,1985,17.0,1072,875,192,15,1,5,69,177,0,0,0,0,852,5,19,Partidos
1353,Rajiv van La Parra,nl NED,"DL,CC",Huddersfield,eng Premier League,26,1991,23.7,725,709,14,2,3,0,84,6,5,5,0,0,517,2,46,Partidos
1354,Brighton Labeau,mq MTQ,DL,Amiens,fr Ligue 1,21,1996,0.3,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,Partidos
1355,Gaëtan Laborde,fr FRA,DL,Bordeaux,fr Ligue 1,23,1994,10.6,254,235,18,0,0,0,12,0,0,0,0,0,158,1,12,Partidos
1356,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,26,1991,24.5,744,691,48,0,9,1,16,0,0,0,0,0,558,5,21,Partidos
1357,Mehdi Lacen,dz ALG,CC,Málaga,es La Liga,33,1984,11.7,486,473,12,12,0,14,7,0,0,0,0,0,408,1,12,Partidos
1358,Mehdi Lacen,dz ALG,CC,Getafe,es La Liga,33,1984,0.7,27,25,1,0,0,0,1,1,0,0,0,0,22,1,0,Partidos
1359,Léo Lacroix,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,8.6,355,344,10,10,0,5,0,0,0,0,0,0,303,1,3,Partidos
1360,Freddie Ladapo,eng ENG,DL,Crystal Palace,eng Premier League,24,1993,0.2,9,9,0,0,0,0,2,0,0,0,0,0,5,0,1,Partidos
1361,Alban Lafont,fr FRA,PO,Toulouse,fr Ligue 1,18,1999,38.0,1266,740,522,190,0,1,0,1,0,0,0,0,812,4,4,Partidos
1362,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,27,1989,17.0,565,516,48,46,0,8,2,2,0,0,0,0,384,1,3,Partidos
1363,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,20,1997,14.9,755,625,127,9,3,4,13,118,0,0,0,0,590,3,20,Partidos
1364,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,30.3,1765,1363,391,47,4,40,69,344,0,0,0,0,1341,11,43,Partidos
1365,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,29,1988,3.4,229,226,3,1,0,0,8,1,1,1,0,0,192,0,3,Partidos
1366,Eugenio Lamanna,it ITA,PO,Genoa,it Serie A,27,1989,1.0,23,11,11,3,0,0,0,0,0,0,0,0,16,1,0,Partidos
1367,Érik Lamela,ar ARG,"DL,CC",Tottenham,eng Premier League,25,1992,9.4,477,443,30,7,5,1,25,2,18,10,6,0,379,4,12,Partidos
1368,Ádám Lang,hu HUN,DF,Dijon,fr Ligue 1,24,1993,2.6,121,117,4,4,0,3,1,0,0,0,0,0,103,0,2,Partidos
1369,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,29,1988,10.6,565,537,28,27,0,5,0,1,0,0,0,0,489,0,3,Partidos
1370,Sebastian Langkamp,de GER,DF,Werder Bremen,de Bundesliga,29,1988,4.6,214,204,10,10,0,1,0,0,0,0,0,0,184,0,2,Partidos
1371,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,24,1993,22.7,1309,1176,125,48,6,4,83,5,51,32,13,0,1085,8,18,Partidos
1372,Gianluca Lapadula,pe PER,DL,Genoa,it Serie A,27,1990,16.6,275,250,23,0,2,0,3,1,0,0,0,0,171,2,8,Partidos
1373,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,23,1994,9.0,826,801,25,12,1,10,2,13,0,0,0,0,762,0,3,Partidos
1374,Aymeric Laporte,es ESP,DF,Athletic Club,es La Liga,23,1994,19.0,990,940,46,41,1,23,9,5,0,0,0,0,822,4,6,Partidos
1375,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,33,1984,30.8,1413,1324,84,73,0,16,2,11,0,0,0,0,1111,5,8,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1376,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,24,1992,23.7,440,409,29,0,0,2,32,0,0,0,0,0,264,2,18,Partidos
1377,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,32.5,1195,1165,26,21,0,5,2,5,0,0,0,0,918,4,15,Partidos
1378,Paul Lasne,fr FRA,CC,Montpellier,fr Ligue 1,28,1989,34.0,1809,1754,46,26,10,43,52,18,2,0,2,0,1442,9,29,Partidos
1379,Borja Lasso,es ESP,CC,Sevilla,es La Liga,23,1994,0.6,35,35,0,0,1,0,0,0,0,0,0,0,26,0,2,Partidos
1380,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,19,1997,8.9,411,332,76,7,0,1,10,69,0,0,0,0,317,3,8,Partidos
1381,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,27,1989,26.1,1263,1188,72,50,0,7,33,5,17,9,8,0,984,3,21,Partidos
1382,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,28,1989,17.9,1106,863,238,29,1,3,54,209,0,0,0,0,860,5,21,Partidos
1383,Wesley Lautoa,nc NCL,"DF,CC",Dijon,fr Ligue 1,29,1987,6.9,285,277,8,7,0,3,0,1,0,0,0,0,235,0,5,Partidos
1384,Diego Laxalt,uy URU,DF,Genoa,it Serie A,24,1993,31.2,1326,1094,229,3,0,2,114,226,0,0,0,0,929,3,75,Partidos
1385,Miguel Layún,mx MEX,DF,Sevilla,es La Liga,29,1988,13.2,683,540,138,12,1,8,53,114,11,3,6,0,504,5,16,Partidos
1386,Achraf Lazaar,ma MAR,"CC,DF",Benevento,it Serie A,25,1992,5.3,169,148,21,1,0,2,20,18,2,0,2,0,118,0,5,Partidos
1387,Valentino Lazaro,at AUT,"CC,DL",Hertha BSC,de Bundesliga,21,1996,20.7,694,605,85,27,0,2,82,17,32,6,21,2,477,4,28,Partidos
1388,Darko Lazović,rs SRB,"DF,CC",Genoa,it Serie A,26,1990,13.8,678,575,99,5,0,4,83,88,6,1,3,1,475,4,27,Partidos
1389,Manuel Lazzari,it ITA,DF,SPAL,it Serie A,23,1993,34.6,1516,1200,312,10,3,7,169,298,4,0,0,0,1178,4,72,Partidos
1390,Mickaël Le Bihan,fr FRA,"DL,CC",Nice,fr Ligue 1,27,1990,1.2,48,47,1,0,0,1,3,0,0,0,0,0,41,0,1,Partidos
1391,Maxime Le Marchand,fr FRA,DF,Nice,fr Ligue 1,27,1989,28.2,1973,1808,164,44,0,18,32,120,0,0,0,0,1732,1,22,Partidos
1392,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,21,1996,20.2,759,704,42,16,7,14,59,2,16,9,2,0,548,13,23,Partidos
1393,Mathew Leckie,au AUS,"DL,CC",Hertha BSC,de Bundesliga,26,1991,20.6,793,775,18,2,2,5,28,16,0,0,0,0,549,0,36,Partidos
1394,Benjamin Lecomte,fr FRA,PO,Montpellier,fr Ligue 1,26,1991,38.0,1152,748,400,131,0,4,0,1,0,0,0,0,806,4,0,Partidos
1395,Pierre Lees-Melou,fr FRA,"CC,DL",Nice,fr Ligue 1,24,1993,32.1,1626,1535,87,14,2,31,108,9,63,20,41,0,1319,4,32,Partidos
1396,Matthias Lehmann,de GER,CC,Köln,de Bundesliga,34,1983,16.8,847,807,35,30,0,9,3,3,0,0,0,0,682,5,9,Partidos
1397,Lucas Leiva,br BRA,CC,Lazio,it Serie A,30,1987,32.0,2126,2066,52,50,13,4,9,2,0,0,0,0,1836,8,24,Partidos
1398,Florian Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,23.4,1082,1035,43,40,2,21,4,3,0,0,0,0,826,4,8,Partidos
1399,Iñigo Lekue,es ESP,"DF,DL",Athletic Club,es La Liga,24,1993,23.5,1231,1005,216,16,0,5,72,200,0,0,0,0,922,10,35,Partidos
1400,Thomas Lemar,fr FRA,"CC,DL",Monaco,fr Ligue 1,21,1995,26.4,1319,1142,169,50,10,14,170,26,84,29,30,1,1015,8,25,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1401,Mario Lemina,ga GAB,CC,Southampton,eng Premier League,23,1993,19.1,987,977,7,4,6,9,10,3,0,0,0,0,857,3,5,Partidos
1402,Mauricio Lemos,uy URU,DF,Sassuolo,it Serie A,21,1995,7.8,272,226,45,13,1,7,2,32,0,0,0,0,196,1,3,Partidos
1403,Mauricio Lemos,uy URU,"DF,CC",Las Palmas,es La Liga,21,1995,14.0,830,796,34,34,0,20,0,0,0,0,0,0,729,0,3,Partidos
1404,Dylan Lempereur,fr FRA,DF,Metz,fr Ligue 1,18,1998,1.6,57,39,18,1,0,1,1,17,0,0,0,0,36,0,2,Partidos
1405,Clément Lenglet,fr FRA,DF,Sevilla,es La Liga,22,1995,33.3,1727,1663,55,52,2,12,1,3,0,0,0,0,1441,9,15,Partidos
1406,Aaron Lennon,eng ENG,CC,Burnley,eng Premier League,30,1987,12.4,305,301,3,1,0,0,28,2,0,0,0,0,202,1,20,Partidos
1407,Aaron Lennon,eng ENG,"DL,CC",Everton,eng Premier League,30,1987,8.8,219,203,15,0,0,0,10,14,0,0,0,0,146,1,18,Partidos
1408,Bernd Leno,de GER,PO,Leverkusen,de Bundesliga,25,1992,33.0,1245,918,327,77,0,3,0,0,0,0,0,0,875,0,2,Partidos
1409,Pedro León,es ESP,"DL,CC",Eibar,es La Liga,30,1986,10.3,429,318,107,33,0,6,133,6,68,29,37,0,231,4,16,Partidos
1410,Sergio León,es ESP,DL,Betis,es La Liga,28,1989,22.0,381,332,48,0,2,5,9,1,1,0,1,0,259,1,13,Partidos
1411,Lukas Lerager,dk DEN,CC,Bordeaux,fr Ligue 1,24,1993,36.5,1608,1564,34,31,6,13,20,3,0,0,0,0,1221,10,30,Partidos
1412,Mehdi Léris,dz ALG,"CC,DL",Chievo,it Serie A,19,1998,0.5,13,13,0,0,0,0,1,0,0,0,0,0,9,0,0,Partidos
1413,Jefferson Lerma,co COL,CC,Levante,es La Liga,22,1994,23.7,1103,1075,20,19,4,15,2,1,0,0,0,0,894,8,14,Partidos
1414,Maxime Lestienne,be BEL,CC,Málaga,es La Liga,25,1992,7.4,236,217,17,7,0,3,32,2,8,3,3,0,160,2,8,Partidos
1415,Alexandre Letellier,fr FRA,PO,Angers,fr Ligue 1,26,1990,13.0,334,189,145,43,0,0,0,0,0,0,0,0,218,0,0,Partidos
1416,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,27,1990,23.8,1298,1083,207,33,2,28,104,172,2,1,0,0,999,8,32,Partidos
1417,Timo Letschert,nl NED,DF,Sassuolo,it Serie A,24,1993,4.6,220,188,32,6,0,2,0,26,0,0,0,0,179,0,1,Partidos
1418,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,28,1988,24.1,613,591,18,4,1,2,15,0,0,0,0,0,472,4,26,Partidos
1419,Igor Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,4.9,191,163,28,5,0,1,11,23,0,0,0,0,152,0,1,Partidos
1420,Stephan Lichtsteiner,ch SUI,DF,Juventus,it Serie A,33,1984,18.9,1250,1069,180,24,2,8,45,156,0,0,0,0,1009,1,35,Partidos
1421,Dimitri Liénard,fr FRA,"CC,DL",Strasbourg,fr Ligue 1,29,1988,28.9,1678,1404,260,107,5,45,266,23,129,63,59,1,1196,14,36,Partidos
1422,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,21,1996,9.6,405,392,12,9,0,6,0,3,0,0,0,0,325,1,5,Partidos
1423,Lucas Lima,br BRA,"DF,DL",Nantes,fr Ligue 1,25,1991,29.5,1580,1156,409,70,0,10,248,258,81,25,49,0,1006,15,61,Partidos
1424,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,23,1994,14.3,780,738,41,14,0,3,1,27,0,0,0,0,707,1,4,Partidos
1425,Karol Linetty,pl POL,CC,Sampdoria,it Serie A,22,1995,23.8,1055,1028,22,12,1,5,14,10,0,0,0,0,843,5,23,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Partidos
1426,Jesse Lingard,eng ENG,"CC,DL",Manchester Utd,eng Premier League,24,1992,20.2,996,928,66,7,8,1,46,16,24,4,13,0,841,2,21,Partidos
1427,Pol Lirola,es ESP,"DF,DL",Sassuolo,it Serie A,19,1997,22.5,947,766,176,8,2,4,84,168,0,0,0,0,648,5,41,Partidos
1428,Jake Livermore,eng ENG,CC,West Brom,eng Premier League,27,1989,29.7,1133,1106,21,5,8,16,16,8,1,1,0,0,878,6,22,Partidos
1429,Raúl Lizoain,es ESP,PO,Las Palmas,es La Liga,26,1991,11.0,383,254,128,34,0,1,0,0,0,0,0,0,296,1,0,Partidos
1430,Adem Ljajić,rs SRB,"CC,DL",Torino,it Serie A,25,1991,24.1,1280,1111,161,63,8,5,85,26,57,25,20,0,1010,8,32,Partidos
1431,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,1532,1481,46,42,0,27,3,4,0,0,0,0,1360,5,10,Partidos
1432,Fernando Llorente,es ESP,"DL,CC",Tottenham,eng Premier League,32,1985,2.6,88,87,1,1,0,0,0,0,0,0,0,0,60,0,1,Partidos
1433,Marcos Llorente,es ESP,CC,Real Madrid,es La Liga,22,1995,6.1,430,418,12,12,0,5,1,0,0,0,0,0,401,0,5,Partidos
1434,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,30,1986,36.0,1167,883,282,55,0,6,0,0,0,0,0,0,916,2,1,Partidos
1435,Giovani Lo Celso,ar ARG,CC,Paris S-G,fr Ligue 1,21,1996,19.7,1602,1549,48,31,18,11,15,8,9,2,4,0,1434,5,30,Partidos
1436,Simone Lo Faso,it ITA,DL,Fiorentina,it Serie A,19,1998,0.4,34,34,0,0,0,0,0,0,0,0,0,0,30,0,2,Partidos
1437,Stanislav Lobotka,sk SVK,CC,Celta Vigo,es La Liga,22,1994,34.0,2087,2029,54,49,2,18,10,4,0,0,0,0,1888,4,14,Partidos
1438,Jürgen Locadia,nl NED,"DL,CC",Brighton,eng Premier League,23,1993,2.5,55,51,4,0,1,0,3,1,0,0,0,0,38,0,4,Partidos
1439,Manuel Locatelli,it ITA,CC,Milan,it Serie A,19,1998,7.6,548,533,12,7,0,3,7,3,2,0,1,0,465,3,5,Partidos
1440,Ruben Loftus-Cheek,eng ENG,CC,Crystal Palace,eng Premier League,21,1996,20.8,745,725,14,2,1,3,12,4,0,0,0,0,603,6,24,Partidos
1441,Enzo Loiodice,fr FRA,CC,Dijon,fr Ligue 1,16,2000,1.9,106,106,0,0,0,2,1,0,0,0,0,0,86,0,1,Partidos
1442,Joe Lolley,eng ENG,"DL,CC",Huddersfield,eng Premier League,24,1992,2.5,73,73,0,0,0,0,8,0,0,0,0,0,52,0,1,Partidos
1443,David Lombán,es ESP,DF,Eibar,es La Liga,30,1987,11.0,450,428,21,21,0,15,0,0,0,0,0,0,363,1,0,Partidos
1444,Cristiano Lombardi,it ITA,"CC,DF",Benevento,it Serie A,21,1995,12.4,364,320,43,4,0,4,37,39,0,0,0,0,258,1,30,Partidos
1445,Kevin Long,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,546,535,9,8,0,7,2,1,0,0,0,0,389,2,5,Partidos
1446,Shane Long,ie IRL,DL,Southampton,eng Premier League,30,1987,17.6,419,404,15,0,1,1,21,3,0,0,0,0,271,0,13,Partidos
1447,Ademola Lookman,ng NGA,"DL,CC",Everton,eng Premier League,19,1997,1.8,47,47,0,0,0,0,2,0,0,0,0,0,38,0,2,Partidos
1448,Ademola Lookman,ng NGA,"CC,DL",RB Leipzig,de Bundesliga,19,1997,6.4,232,217,14,4,1,1,10,3,5,3,2,0,173,1,13,Partidos
1449,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,26,1990,34.0,1052,721,328,88,0,3,0,1,0,0,0,0,834,3,0,Partidos
1450,Rony Lopes,pt POR,"DL,CC",Monaco,fr Ligue 1,21,1995,28.1,842,811,28,6,2,4,94,17,5,3,2,0,588,3,41,Partidos
