Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Tiempo Jugado,Titular,Titular,Titular,Sup.,Sup.,Sup.,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo,Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Logros del equipo (xG),Unnamed: 30_level_0
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1253,Jeff Hendrick,ie IRL,"DL,CC",Burnley,eng Premier League,25,1992,34,2331,69,68.2,25.9,29,,13,5,,1,1.44,17,28,-11,-0.42,-1.09,19.0,35.1,-16.1,-0.62,-0.39,Partidos
1254,Wayne Hennessey,wls WAL,PO,Crystal Palace,eng Premier League,30,1987,27,2430,90,71.1,27.0,27,,27,0,,9,1.11,29,41,-12,-0.44,-0.63,35.9,36.8,-0.9,-0.03,-0.59,Partidos
1255,Benjamin Henrichs,de GER,DF,Leverkusen,de Bundesliga,20,1997,23,1268,55,41.4,14.1,11,,9,12,,9,1.61,27,22,+5,+0.35,-0.10,27.1,18.8,+8.3,+0.59,+0.07,Partidos
1256,Dalbert Henrique,br BRA,DF,Inter,it Serie A,23,1993,13,531,41,15.5,5.9,5,,2,8,,25,2.00,12,2,+10,+1.69,+0.88,9.0,5.4,+3.7,+0.62,+0.13,Partidos
1257,Dalbert Henrique,br BRA,"DF,CC",Nice,fr Ligue 1,23,1993,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1258,Dion-Curtis Henry,eng ENG,PO,Crystal Palace,eng Premier League,19,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Partidos
1259,Christophe Hérelle,mq MTQ,DF,Troyes,fr Ligue 1,24,1992,34,2957,87,86.5,32.9,34,87,32,0,,0,0.79,29,52,-23,-0.70,+0.08,33.0,45.5,-12.5,-0.38,-0.10,Partidos
1260,Mario Hermoso,es ESP,DF,Espanyol,es La Liga,22,1995,22,1928,88,56.4,21.4,22,88,21,0,,7,1.09,18,28,-10,-0.47,-0.71,21.9,30.0,-8.1,-0.38,-0.20,Partidos
1261,Hernán,es ESP,CC,Las Palmas,es La Liga,26,1990,7,351,50,10.3,3.9,4,82,1,3,8,5,0.43,3,13,-10,-2.56,-1.39,4.2,7.5,-3.2,-0.83,+0.01,Partidos
1262,Héctor Hernández,es ESP,DF,Alavés,es La Liga,26,1991,1,16,16,0.5,0.2,0,,0,1,16,0,0.00,0,0,0,0.00,+0.26,0.1,0.1,-0.1,-0.55,-0.09,Partidos
1263,Javier Hernández,mx MEX,DL,West Ham,eng Premier League,29,1988,28,1548,55,45.3,17.2,16,,9,12,,3,0.89,21,36,-15,-0.87,-0.63,16.1,27.7,-11.6,-0.67,-0.35,Partidos
1264,Lucas Hernández,fr FRA,DF,Atlético Madrid,es La Liga,21,1996,27,2116,78,61.9,23.5,24,87,22,3,10,7,2.15,33,11,+22,+0.94,-0.03,27.9,22.5,+5.4,+0.23,-0.39,Partidos
1265,Luis Hernández,es ESP,DF,Málaga,es La Liga,28,1989,36,3240,90,94.7,36.0,36,90,36,0,,0,0.56,23,57,-34,-0.94,+0.56,36.5,54.6,-18.1,-0.50,+0.95,Partidos
1266,Pablo Hernández,cl CHI,CC,Celta Vigo,es La Liga,30,1986,30,1819,61,53.2,20.2,18,86,14,12,22,4,1.17,32,29,+3,+0.15,+0.37,23.3,30.2,-6.9,-0.34,-0.72,Partidos
1267,Theo Hernández,fr FRA,DF,Real Madrid,es La Liga,19,1997,13,963,74,28.2,10.7,10,87,8,3,30,21,2.62,30,11,+19,+1.78,+0.64,25.4,11.8,+13.7,+1.28,+0.23,Partidos
1268,Hernani,br BRA,"CC,DL",Saint-Étienne,fr Ligue 1,23,1994,14,544,39,15.9,6.0,5,81,2,9,16,9,1.00,5,15,-10,-1.65,-1.87,7.7,8.1,-0.4,-0.06,+0.02,Partidos
1269,Ander Herrera,es ESP,CC,Manchester Utd,eng Premier League,27,1989,26,1268,49,37.1,14.1,13,,7,13,,7,2.12,20,14,+6,+0.43,-1.00,15.5,19.0,-3.6,-0.25,-1.03,Partidos
1270,Borja Herrera,es ESP,DF,Las Palmas,es La Liga,24,1993,3,241,80,7.0,2.7,3,80,2,0,,7,0.00,0,8,-8,-2.99,-1.80,2.7,6.8,-4.0,-1.51,-0.72,Partidos
1271,Iago Herrerín,es ESP,PO,Athletic Club,es La Liga,29,1988,8,720,90,21.1,8.0,8,90,8,0,,30,1.63,10,6,+4,+0.50,+0.90,11.2,10.0,+1.3,+0.16,+0.22,Partidos
1272,Patrick Herrmann,de GER,"CC,DL",M'Gladbach,de Bundesliga,26,1991,23,1124,49,36.7,12.5,12,,3,11,,5,1.57,16,12,+4,+0.32,+0.74,17.2,15.1,+2.1,+0.17,+0.30,Partidos
1273,Aaron Herzog,de GER,CC,M'Gladbach,de Bundesliga,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1274,Përparim Hetemaj,fi FIN,CC,Chievo,it Serie A,30,1986,32,2415,75,70.6,26.8,27,,20,5,,2,1.19,29,39,-10,-0.37,+0.79,26.6,32.8,-6.3,-0.23,+1.10,Partidos
1275,Son Heung-min,kr KOR,DL,Tottenham,eng Premier League,25,1992,37,2317,63,67.7,25.7,27,,7,10,,1,2.00,56,18,+38,+1.48,+1.48,45.9,21.5,+24.3,+0.95,+0.43,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1276,Thomas Heurtaux,fr FRA,DF,Hellas Verona,it Serie A,29,1988,17,1392,82,40.7,15.5,16,,12,1,,14,0.47,14,37,-23,-1.49,-0.38,15.6,29.6,-14.0,-0.91,+0.11,Partidos
1277,Gonzalo Higuaín,ar ARG,DL,Juventus,it Serie A,29,1987,35,2815,80,82.3,31.3,32,,27,3,,2,2.46,71,22,+49,+1.57,-0.37,44.3,24.0,+20.2,+0.65,-0.49,Partidos
1278,Oscar Hiljemark,se SWE,CC,Genoa,it Serie A,25,1992,15,1279,85,37.4,14.2,15,,12,0,,0,1.33,14,17,-3,-0.21,+0.08,16.2,16.4,-0.3,-0.02,-0.07,Partidos
1279,Vitorino Hilton,br BRA,DF,Montpellier,fr Ligue 1,39,1977,27,2430,90,71.1,27.0,27,90,27,0,,6,1.30,24,23,+1,+0.04,-0.14,31.4,29.5,+1.9,+0.07,-0.09,Partidos
1280,Kaylen Hinds,eng ENG,DL,Wolfsburg,de Bundesliga,19,1998,1,90,90,2.9,1.0,1,,1,0,,4,0.00,0,3,-3,-3.00,-2.73,0.4,1.0,-0.6,-0.65,-0.13,Partidos
1281,Martin Hinteregger,at AUT,DF,Augsburg,de Bundesliga,24,1992,30,2655,89,86.8,29.5,29,,29,1,,0,1.23,38,39,-1,-0.03,+0.41,38.0,36.7,+1.3,+0.04,-0.41,Partidos
1282,Marwin Hitz,ch SUI,PO,Augsburg,de Bundesliga,29,1987,32,2880,90,94.1,32.0,32,,32,0,,1,1.25,41,42,-1,-0.03,+0.97,43.8,38.4,+5.4,+0.17,+1.23,Partidos
1283,Andrew Hjulsager,dk DEN,"DF,CC",Celta Vigo,es La Liga,22,1995,2,14,7,0.4,0.2,0,,0,2,7,10,0.00,0,1,-1,-6.43,-6.43,0.2,0.8,-0.7,-4.22,-4.23,Partidos
1284,Wesley Hoedt,nl NED,DF,Southampton,eng Premier League,23,1994,28,2520,90,73.7,28.0,28,,28,0,,6,0.93,27,42,-15,-0.54,-0.14,26.3,33.6,-7.3,-0.26,-0.47,Partidos
1285,Wesley Hoedt,nl NED,DF,Lazio,it Serie A,23,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1286,Ron-Thorben Hoffmann,de GER,PO,Bayern Munich,de Bundesliga,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1287,Justin Hoffmans,de GER,DF,M'Gladbach,de Bundesliga,20,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1288,Nicolas Höfler,de GER,CC,Freiburg,de Bundesliga,27,1990,27,2259,84,73.8,25.1,24,,23,3,,0,0.96,24,47,-23,-0.92,-0.80,32.0,36.5,-4.5,-0.18,+0.06,Partidos
1289,Jonas Hofmann,de GER,"CC,DL",M'Gladbach,de Bundesliga,25,1992,23,1033,45,33.8,11.5,12,,4,11,,1,1.17,17,22,-5,-0.44,-0.44,20.3,18.5,+1.8,+0.15,+0.27,Partidos
1290,Marco Höger,de GER,CC,Köln,de Bundesliga,27,1989,23,1674,73,54.7,18.6,20,,14,3,,3,0.87,24,44,-20,-1.08,-0.10,22.3,36.3,-14.1,-0.76,-0.10,Partidos
1291,Jonathan Hogg,eng ENG,CC,Huddersfield,eng Premier League,28,1988,30,2398,80,70.1,26.6,29,,17,1,,2,0.97,20,39,-19,-0.71,+0.26,21.1,35.6,-14.5,-0.55,-0.31,Partidos
1292,Rob Holding,eng ENG,DF,Arsenal,eng Premier League,21,1995,12,822,69,24.0,9.1,9,,8,3,,6,1.58,14,17,-3,-0.33,-1.23,15.1,15.8,-0.7,-0.08,-0.81,Partidos
1293,José Holebas,gr GRE,DF,Watford,eng Premier League,33,1984,28,2382,85,69.6,26.5,26,,24,2,,4,1.14,30,47,-17,-0.64,-0.38,32.6,36.7,-4.1,-0.15,+0.08,Partidos
1294,Lucas Höler,de GER,"DL,CC",Freiburg,de Bundesliga,23,1994,14,906,65,29.6,10.1,12,,1,2,,2,1.00,9,14,-5,-0.50,+0.30,9.8,13.2,-3.4,-0.34,-0.20,Partidos
1295,Mason Holgate,eng ENG,DF,Everton,eng Premier League,20,1996,15,1184,79,34.6,13.2,13,,13,2,,12,1.73,16,14,+2,+0.15,+0.80,14.6,15.9,-1.3,-0.10,+0.33,Partidos
1296,Lewis Holtby,de GER,"CC,DL",Hamburger SV,de Bundesliga,26,1990,16,1196,75,39.1,13.3,13,,10,3,,5,1.06,12,25,-13,-0.98,-0.45,17.3,25.9,-8.6,-0.65,-0.18,Partidos
1297,Gerrit Holtmann,ph PHI,"DL,DF",Mainz 05,de Bundesliga,22,1995,17,901,53,29.4,10.0,10,,6,7,,5,1.18,15,19,-4,-0.40,+0.02,11.8,17.0,-5.2,-0.52,-0.22,Partidos
1298,Justin Hoogma,nl NED,DF,Hoffenheim,de Bundesliga,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1299,Jannes Horn,de GER,DF,Köln,de Bundesliga,20,1997,11,825,75,27.0,9.2,10,,7,1,,7,0.64,9,23,-14,-1.53,-0.68,13.4,22.7,-9.3,-1.02,-0.42,Partidos
1300,Timo Horn,de GER,PO,Köln,de Bundesliga,24,1993,34,3060,90,100.0,34.0,34,,34,0,,0,0.65,35,70,-35,-1.03,,43.2,67.4,-24.1,-0.71,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1301,Benedikt Höwedes,de GER,DF,Juventus,it Serie A,29,1988,3,247,82,7.2,2.7,3,,2,0,,14,2.00,5,1,+4,+1.46,-0.19,3.6,1.8,+1.8,+0.66,-0.08,Partidos
1302,Benedikt Höwedes,de GER,DF,Schalke 04,de Bundesliga,29,1988,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1303,Lukáš Hrádecký,fi FIN,PO,Eint Frankfurt,de Bundesliga,27,1989,34,3060,90,100.0,34.0,34,,34,0,,0,1.44,45,45,0,0.00,,42.2,41.7,+0.5,+0.01,,Partidos
1304,Branimir Hrgota,se SWE,"CC,DL",Eint Frankfurt,de Bundesliga,24,1993,6,196,33,6.4,2.2,2,,0,4,,11,0.50,3,2,+1,+0.46,+0.49,4.4,1.8,+2.6,+1.18,+1.25,Partidos
1305,Petko Hristov,bg BUL,DF,Fiorentina,it Serie A,18,1999,0,,,,,0,,0,0,,9,,,,,,,,,,,,Partidos
1306,Timo Hübers,de GER,DF,Hannover 96,de Bundesliga,21,1996,5,450,90,14.7,5.0,5,,5,0,,1,0.80,7,11,-4,-0.80,-0.59,5.9,9.0,-3.1,-0.62,-0.34,Partidos
1307,Benjamin Hübner,de GER,DF,Hoffenheim,de Bundesliga,28,1989,27,2315,86,75.7,25.7,27,,23,0,,0,1.67,49,34,+15,+0.58,+0.22,35.4,35.9,-0.6,-0.02,-0.48,Partidos
1308,Florian Hübner,de GER,DF,Hannover 96,de Bundesliga,26,1991,9,327,36,10.7,3.6,4,,3,5,,17,1.56,2,7,-5,-1.38,-1.21,2.9,6.8,-3.9,-1.07,-0.83,Partidos
1309,Tomáš Hubočan,sk SVK,DF,Marseille,fr Ligue 1,31,1985,1,90,90,2.6,1.0,1,90,1,0,,1,0.00,1,6,-5,-5.00,-6.03,1.5,3.8,-2.3,-2.33,-3.37,Partidos
1310,Callum Hudson-Odoi,eng ENG,"DL,DF",Chelsea,eng Premier League,16,2000,2,29,15,0.8,0.3,0,,0,2,,2,0.00,0,1,-1,-3.10,-3.77,0.7,0.2,+0.5,+1.60,+1.07,Partidos
1311,Sam Hughes,eng ENG,DF,Leicester City,eng Premier League,20,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1312,Will Hughes,eng ENG,CC,Watford,eng Premier League,22,1995,15,990,66,28.9,11.0,11,,2,4,,2,0.93,13,16,-3,-0.27,+0.36,12.1,12.1,+0.1,+0.01,+0.26,Partidos
1313,Jordan Hugill,eng ENG,DL,West Ham,eng Premier League,25,1992,3,25,8,0.7,0.3,0,,0,3,,9,2.00,0,0,0,0.00,+0.53,0.0,0.7,-0.6,-2.26,-1.79,Partidos
1314,Vitor Hugo,br BRA,DF,Fiorentina,it Serie A,26,1991,19,1208,64,35.3,13.4,13,,12,6,,15,1.89,17,14,+3,+0.22,+0.02,19.7,14.1,+5.6,+0.42,+0.09,Partidos
1315,Mats Hummels,de GER,DF,Bayern Munich,de Bundesliga,28,1988,26,2213,85,72.3,24.6,25,,23,1,,5,2.31,65,20,+45,+1.83,-0.19,55.3,24.5,+30.8,+1.25,-0.16,Partidos
1316,Uwe Hünemeier,de GER,DF,Brighton,eng Premier League,31,1986,1,18,18,0.5,0.2,0,,0,1,,9,1.00,1,1,0,0.00,+0.53,0.8,1.0,-0.2,-0.76,-0.40,Partidos
1317,Adrien Hunou,fr FRA,"DL,CC",Rennes,fr Ligue 1,23,1994,24,1458,61,42.6,16.2,17,77,6,7,21,7,1.67,17,19,-2,-0.12,-0.49,19.4,19.4,+0.1,0.00,-0.02,Partidos
1318,Aaron Hunt,de GER,"CC,DL",Hamburger SV,de Bundesliga,30,1986,28,2081,74,68.0,23.1,26,,14,2,,0,1.07,21,34,-13,-0.56,+0.45,27.5,33.9,-6.4,-0.27,+0.91,Partidos
1319,Jannik Huth,de GER,PO,Mainz 05,de Bundesliga,23,1994,0,,,,,0,,0,0,,11,,,,,,,,,,,,Partidos
1320,Gergely Hutvágner,hu HUN,PO,Sampdoria,it Serie A,17,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1321,Emerson Hyndman,us USA,CC,Bournemouth,eng Premier League,21,1996,1,58,58,1.7,0.6,1,,0,0,,2,3.00,0,1,-1,-1.55,-1.15,0.5,1.0,-0.5,-0.78,-0.25,Partidos
1322,Elseid Hysaj,al ALB,DF,Napoli,it Serie A,23,1994,35,3125,89,91.4,34.7,35,,33,0,,2,2.34,66,25,+41,+1.18,-0.95,60.2,24.0,+36.2,+1.04,-0.11,Partidos
1323,Suk Hyun-jun,kr KOR,DL,Troyes,fr Ligue 1,26,1991,26,1195,46,34.9,13.3,13,74,3,13,18,3,0.69,11,23,-12,-0.90,-0.30,13.1,17.1,-3.9,-0.30,+0.11,Partidos
1324,Pierre Højbjerg,dk DEN,CC,Southampton,eng Premier League,21,1995,23,1670,73,48.8,18.6,19,,14,4,,8,0.91,18,30,-12,-0.65,-0.29,16.6,21.2,-4.6,-0.25,-0.21,Partidos
1325,Robert Ibáñez,es ESP,"DL,CC",Valencia,es La Liga,24,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1326,Jordon Ibe,eng ENG,"CC,DL",Bournemouth,eng Premier League,21,1995,32,1995,62,58.3,22.2,22,,8,10,,3,1.19,27,33,-6,-0.27,+0.36,23.2,32.2,-9.0,-0.41,+0.32,Partidos
1327,Vedad Ibišević,ba BIH,DL,Hertha BSC,de Bundesliga,32,1984,27,1452,54,47.5,16.1,18,,5,9,,4,1.15,25,23,+2,+0.12,+0.40,19.2,18.5,+0.7,+0.04,+0.36,Partidos
1328,Vicente Iborra,es ESP,CC,Leicester City,eng Premier League,29,1988,19,1410,74,41.2,15.7,17,,10,2,,10,1.42,26,23,+3,+0.19,+0.50,16.8,20.4,-3.6,-0.23,-0.47,Partidos
1329,Didier Ibrahim Ndong,ga GAB,"DF,CC",Watford,eng Premier League,23,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,,Partidos
1330,Zlatan Ibrahimović,se SWE,"CC,DL",Manchester Utd,eng Premier League,35,1981,5,106,21,3.1,1.2,1,,0,4,,3,2.00,1,2,-1,-0.85,-1.96,2.2,1.0,+1.2,+1.00,+0.63,Partidos
1331,Mauro Icardi,ar ARG,DL,Inter,it Serie A,24,1993,34,2958,87,86.5,32.9,34,,22,0,,1,1.91,60,24,+36,+1.10,+1.10,49.9,33.9,+16.0,+0.49,-0.21,Partidos
1332,Salvador Ichazo,uy URU,PO,Torino,it Serie A,25,1992,0,,,,,0,,0,0,,36,,,,,,,,,,,,Partidos
1333,Brown Ideye,ng NGA,DL,Málaga,es La Liga,28,1988,13,733,56,21.4,8.1,8,80,4,5,19,0,0.23,2,12,-10,-1.23,-0.32,7.4,7.9,-0.5,-0.07,+0.62,Partidos
1334,Edgar Ié,gw GNB,DF,Lille,fr Ligue 1,23,1994,35,3146,90,92.0,35.0,35,90,34,0,,1,0.97,36,62,-26,-0.74,-0.74,34.1,52.9,-18.8,-0.54,+0.34,Partidos
1335,Julien Ielsch,fr FRA,"CC,DF",Amiens,fr Ligue 1,34,1983,11,616,56,18.0,6.8,7,82,4,4,10,22,2.18,8,7,+1,+0.15,+0.34,5.9,8.1,-2.2,-0.32,+0.32,Partidos
1336,Pietro Iemmello,it ITA,DL,Benevento,it Serie A,25,1992,16,880,55,25.7,9.8,12,,3,4,,6,0.69,10,17,-7,-0.72,+0.84,10.0,14.4,-4.4,-0.45,+0.63,Partidos
1337,Pietro Iemmello,it ITA,DL,Sassuolo,it Serie A,25,1992,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1338,Aleksandar Ignjovski,rs SRB,"DF,CC",Freiburg,de Bundesliga,26,1991,0,,,,,0,,0,0,,2,,,,,,,,,,,,Partidos
1339,Kelechi Iheanacho,ng NGA,"DL,CC",Leicester City,eng Premier League,20,1996,21,830,40,24.3,9.2,7,,0,14,,11,0.81,15,17,-2,-0.22,-0.15,15.4,8.8,+6.6,+0.72,+0.88,Partidos
1340,Jordan Ikoko,cd COD,DF,Guingamp,fr Ligue 1,23,1994,28,2420,86,70.8,26.9,26,88,25,2,63,1,1.32,38,41,-3,-0.11,+0.61,35.2,35.9,-0.7,-0.03,+0.23,Partidos
1341,Jonathan Ikone,fr FRA,"CC,DL",Montpellier,fr Ligue 1,19,1998,18,998,55,29.2,11.1,12,71,4,6,24,6,1.28,11,10,+1,+0.09,+0.02,10.5,11.4,-0.8,-0.07,-0.24,Partidos
1342,Josip Iličić,si SVN,"CC,DL",Atalanta,it Serie A,29,1988,31,2002,65,58.5,22.2,21,,9,10,,0,1.55,38,26,+12,+0.54,+0.16,39.1,21.4,+17.7,+0.80,+0.18,Partidos
1343,Asier Illarramendi,es ESP,CC,Real Sociedad,es La Liga,27,1990,36,3163,88,92.5,35.1,35,90,33,1,16,0,1.28,60,55,+5,+0.14,-0.56,48.2,47.1,+1.1,+0.03,-0.67,Partidos
1344,Jules Iloki,fr FRA,"CC,DL",Nantes,fr Ligue 1,25,1992,26,1421,55,41.5,15.8,14,75,3,12,31,9,1.35,15,15,0,0.00,+0.23,19.1,17.5,+1.6,+0.10,0.00,Partidos
1345,Stefan Ilsanker,at AUT,"DF,CC",RB Leipzig,de Bundesliga,28,1989,21,1289,61,42.1,14.3,14,,11,7,,7,1.38,21,25,-4,-0.28,-0.69,23.3,22.0,+1.3,+0.09,-0.11,Partidos
1346,Giannelli Imbula,cd COD,CC,Toulouse,fr Ligue 1,24,1992,28,2243,80,65.6,24.9,28,80,14,0,,2,1.07,21,28,-7,-0.28,+0.41,28.3,31.2,-2.9,-0.12,+0.17,Partidos
1347,Ciro Immobile,it ITA,DL,Lazio,it Serie A,27,1990,33,2683,81,78.5,29.8,33,,21,0,,0,2.00,72,35,+37,+1.24,+0.87,50.6,31.3,+19.4,+0.65,+0.59,Partidos
1348,Emmanuel Imorou,bj BEN,DF,Caen,fr Ligue 1,28,1988,1,34,34,1.0,0.4,0,,0,1,34,3,3.00,0,0,0,0.00,+0.66,0.4,0.1,+0.3,+0.74,+0.88,Partidos
1349,Tom Ince,eng ENG,"CC,DL",Huddersfield,eng Premier League,25,1992,33,2452,74,71.7,27.2,27,,17,6,,3,1.06,22,39,-17,-0.62,+0.58,24.4,29.3,-4.9,-0.18,+0.97,Partidos
1350,Svante Ingelsson,se SWE,CC,Udinese,it Serie A,19,1998,7,325,46,9.5,3.6,3,,2,4,,29,0.86,4,9,-5,-1.38,-1.09,4.7,5.1,-0.4,-0.10,+0.06,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,PJ,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera,Partidos
1351,Roberto Inglese,it ITA,DL,Chievo,it Serie A,25,1991,34,2782,82,81.3,30.9,33,,21,1,,1,1.15,32,40,-8,-0.26,+1.86,31.0,45.0,-13.9,-0.45,+0.57,Partidos
1352,Danny Ings,eng ENG,DL,Liverpool,eng Premier League,25,1992,8,267,33,7.8,3.0,3,,0,5,,9,1.63,3,0,+3,+1.01,-0.22,5.6,1.0,+4.6,+1.54,+0.56,Partidos
1353,Andrés Iniesta,es ESP,CC,Barcelona,es La Liga,33,1984,30,1824,61,53.3,20.3,25,69,3,5,22,2,2.37,45,18,+27,+1.33,-1.09,38.4,24.9,+13.5,+0.66,-0.92,Partidos
1354,Lorenzo Insigne,it ITA,DL,Napoli,it Serie A,26,1991,37,3090,84,90.4,34.3,36,,24,1,,0,2.43,72,27,+45,+1.31,+0.49,61.2,25.3,+35.8,+1.04,-0.12,Partidos
1355,Emiliano Insúa,ar ARG,DF,Stuttgart,de Bundesliga,28,1989,25,2106,84,68.8,23.4,24,,22,1,,2,1.64,29,23,+6,+0.26,+0.82,27.8,30.4,-2.6,-0.11,-0.07,Partidos
1356,Pablo Insua,es ESP,DF,Schalke 04,de Bundesliga,23,1993,1,27,27,0.9,0.3,0,,0,1,,6,3.00,1,0,+1,+3.33,+2.89,0.5,1.4,-0.9,-3.14,-3.37,Partidos
1357,Takashi Inui,jp JPN,"CC,DL",Eibar,es La Liga,29,1988,34,2631,77,76.9,29.2,31,83,19,3,22,1,1.35,38,39,-1,-0.03,+0.54,32.2,34.9,-2.6,-0.09,+0.01,Partidos
1358,Artur Ioniță,md MDA,CC,Cagliari,it Serie A,26,1990,36,2669,74,78.0,29.7,31,,18,5,,2,1.08,20,47,-27,-0.91,-0.79,25.7,46.2,-20.5,-0.69,-0.81,Partidos
1359,Gorka Iraizoz,es ESP,PO,Girona,es La Liga,36,1981,9,765,85,22.4,8.5,8,90,8,1,45,26,0.78,8,13,-5,-0.59,-0.45,11.9,9.7,+2.1,+0.25,+0.32,Partidos
1360,Stephen Ireland,ie IRL,"CC,DL",Stoke City,eng Premier League,30,1986,4,131,33,3.8,1.5,1,,1,3,,6,1.25,0,4,-4,-2.75,-1.95,2.1,2.8,-0.7,-0.50,+0.20,Partidos
1361,Carlos Isaac,es ESP,DF,Atlético Madrid,es La Liga,19,1998,1,63,63,1.8,0.7,1,63,0,0,,1,3.00,1,0,+1,+1.43,+0.49,1.5,1.1,+0.4,+0.53,+0.15,Partidos
1362,Alexander Isak,se SWE,"DL,CC",Dortmund,de Bundesliga,17,1999,5,119,24,3.9,1.3,1,,0,4,,15,1.20,2,0,+2,+1.51,+1.05,3.7,0.9,+2.8,+2.11,+1.46,Partidos
1363,Isco,es ESP,CC,Real Madrid,es La Liga,25,1992,30,1774,59,51.9,19.7,21,76,5,9,20,3,2.00,42,17,+25,+1.27,-0.10,40.8,17.7,+23.1,+1.17,+0.13,Partidos
1364,Tatsuya Ito,jp JPN,"CC,DL",Hamburger SV,de Bundesliga,20,1997,20,1012,51,33.1,11.2,12,,3,8,,5,0.95,14,14,0,0.00,+1.05,14.8,19.5,-4.7,-0.42,+0.17,Partidos
1365,Gian-Luca Itter,de GER,DF,Wolfsburg,de Bundesliga,18,1999,5,412,82,13.5,4.6,5,,3,0,,11,1.20,6,6,0,0.00,+0.41,4.6,10.0,-5.4,-1.19,-0.77,Partidos
1366,Manuel Iturra,cl CHI,CC,Málaga,es La Liga,33,1984,20,1583,79,46.3,17.6,18,85,15,2,24,0,0.45,10,27,-17,-0.97,+0.01,18.7,26.8,-8.1,-0.46,+0.17,Partidos
1367,Ander Iturraspe,es ESP,CC,Athletic Club,es La Liga,28,1989,30,1904,63,55.7,21.2,20,80,13,10,31,2,1.10,22,28,-6,-0.28,-0.16,30.7,30.8,-0.1,-0.01,+0.03,Partidos
1368,Dávid Ivan,sk SVK,CC,Sampdoria,it Serie A,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Partidos
1369,Ivi,es ESP,"CC,DL",Levante,es La Liga,23,1994,29,1762,61,51.5,19.6,17,81,9,12,32,3,1.03,22,29,-7,-0.36,+0.02,22.3,30.9,-8.6,-0.44,+0.12,Partidos
1370,Alex Iwobi,ng NGA,"CC,DL",Arsenal,eng Premier League,21,1996,26,1830,70,53.5,20.3,22,,5,4,,10,1.42,36,26,+10,+0.49,-0.24,35.6,25.5,+10.2,+0.50,-0.08,Partidos
1371,José Izquierdo,co COL,"CC,DL",Brighton,eng Premier League,25,1992,32,1984,62,58.0,22.0,23,,11,9,,3,1.03,26,32,-6,-0.27,+0.61,25.6,29.4,-3.8,-0.17,+0.45,Partidos
