RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG
651,Étienne Didot,fr FRA,CC,Guingamp,fr Ligue 1,35,1983,23.4,1,24,2,8.3,1.03,0.09,0.04,0.5,26.9,1,0,0,0.8,0.8,0.03,0.2,0.2
652,Adrián Diéguez,es ESP,DF,Huesca,es La Liga,22,1996,8.3,0,1,1,100.0,0.12,0.12,0.0,0.0,5.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1
653,Eric Dier,eng ENG,"CC,DF",Tottenham,eng Premier League,24,1994,16.7,3,9,3,33.3,0.54,0.18,0.33,1.0,12.0,0,0,0,1.0,1.0,0.11,2.0,2.0
654,Tim Dierßen,de GER,CC,Hannover 96,de Bundesliga,22,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
655,Lucas Digne,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,4,34,10,29.4,1.03,0.3,0.12,0.4,25.0,11,0,0,1.3,1.3,0.04,2.7,2.7
656,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,25,1993,22.5,1,9,4,44.4,0.4,0.18,0.11,0.25,21.6,0,0,0,0.4,0.4,0.04,0.6,0.6
657,Javairô Dilrosun,nl NED,"DL,CC",Hertha BSC,de Bundesliga,20,1998,10.0,2,11,5,45.5,1.1,0.5,0.18,0.4,19.9,0,0,0,0.5,0.5,0.04,1.5,1.5
658,Federico Dimarco,it ITA,"DF,CC",Parma,it Serie A,20,1997,9.9,1,13,3,23.1,1.31,0.3,0.08,0.33,22.2,0,0,0,0.5,0.5,0.03,0.5,0.5
659,Stole Dimitrievski,mk MKD,PO,Rayo Vallecano,es La Liga,24,1993,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
660,Tristan Dingomé,cm CMR,CC,Reims,fr Ligue 1,27,1991,14.9,1,8,3,37.5,0.54,0.2,0.13,0.33,20.4,0,0,0,0.4,0.4,0.05,0.6,0.6
661,Ismaël Diomandé,ci CIV,"CC,DF",Caen,fr Ligue 1,25,1992,14.4,0,9,0,0.0,0.63,0.0,0.0,,32.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2
662,Federico Dionisi,it ITA,"DL,CC",Frosinone,it Serie A,31,1987,2.3,1,11,3,27.3,4.85,1.32,0.09,0.33,17.8,0,0,0,1.0,1.0,0.09,0.0,0.0
663,Lois Diony,fr FRA,DL,Saint-Étienne,fr Ligue 1,25,1992,17.7,5,39,18,46.2,2.21,1.02,0.13,0.28,11.4,0,0,0,8.1,8.1,0.21,-3.1,-3.1
664,Issa Diop,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1,12,4,33.3,0.36,0.12,0.08,0.25,10.1,0,0,0,1.2,1.2,0.1,-0.2,-0.2
665,Papakouli Diop,sn SEN,CC,Eibar,es La Liga,32,1986,26.1,1,36,5,13.9,1.38,0.19,0.03,0.2,17.5,0,0,0,2.5,2.5,0.07,-1.5,-1.5
666,Sofiane Diop,fr FRA,"CC,DL",Monaco,fr Ligue 1,18,2000,8.2,0,10,2,20.0,1.21,0.24,0.0,0.0,22.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6
667,Assane Dioussé,sn SEN,CC,Chievo,it Serie A,20,1997,9.9,0,7,2,28.6,0.71,0.2,0.0,0.0,30.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
668,Assane Dioussé,sn SEN,CC,Saint-Étienne,fr Ligue 1,20,1997,2.4,0,2,0,0.0,0.83,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
669,Axel Disasi,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
670,Djené,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,0,12,1,8.3,0.36,0.03,0.0,0.0,15.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7
671,Koffi Djidji,ci CIV,DF,Torino,it Serie A,25,1992,15.4,0,2,1,50.0,0.13,0.06,0.0,0.0,30.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
672,Koffi Djidji,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
673,Alexander Djiku,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1,7,1,14.3,0.23,0.03,0.14,1.0,11.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2
674,Papy Djilobodji,sn SEN,DF,Guingamp,fr Ligue 1,29,1988,1.9,0,2,0,0.0,1.03,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
675,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1,10,3,30.0,0.5,0.15,0.1,0.33,7.9,0,0,0,1.0,1.0,0.1,0.0,0.0
676,Johan Djourou,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,1,1,100.0,0.32,0.32,0.0,0.0,4.6,0,0,0,0.5,0.5,0.49,-0.5,-0.5
677,Marko Dmitrović,rs SRB,PO,Eibar,es La Liga,26,1992,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
678,Matt Doherty,ie IRL,"DF,CC",Wolves,eng Premier League,26,1992,34.9,4,46,17,37.0,1.32,0.49,0.09,0.24,12.9,0,0,0,4.4,4.4,0.1,-0.4,-0.4
679,Keagan Dolly,za RSA,DL,Montpellier,fr Ligue 1,25,1993,1.0,0,1,0,0.0,1.02,0.0,0.0,,26.4,0,0,0,0.0,0.0,0.04,0.0,0.0
680,Jaume Doménech,es ESP,PO,Valencia,es La Liga,27,1990,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
681,Giulio Donati,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,0,2,0,0.0,0.29,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1
682,Ji Dong-won,kr KOR,"CC,DL",Augsburg,de Bundesliga,27,1991,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19.0,0,0,0,1.6,1.6,0.07,2.4,2.4
683,Anastasios Donis,gr GRE,"DL,CC",Stuttgart,de Bundesliga,21,1996,10.7,5,30,10,33.3,2.81,0.94,0.17,0.5,18.4,0,0,0,2.9,2.9,0.1,2.1,2.1
684,Gianluigi Donnarumma,it ITA,PO,Milan,it Serie A,19,1999,34.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
685,Godfred Donsah,gh GHA,CC,Bologna,it Serie A,22,1996,1.7,0,2,0,0.0,1.18,0.0,0.0,,24.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
686,Riccardo Doratiotto,it ITA,DL,Cagliari,it Serie A,19,1999,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
687,Gabriel Dos Santos,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,10,3,30.0,0.84,0.25,0.1,0.33,16.4,1,0,0,0.8,0.8,0.08,0.2,0.2
688,Mathieu Dossevi,tg TOG,"DL,CC",Toulouse,fr Ligue 1,30,1988,27.4,4,23,9,39.1,0.84,0.33,0.17,0.44,16.5,0,0,0,2.5,2.5,0.11,1.5,1.5
689,Abdoulaye Doucouré,ml MLI,CC,Watford,eng Premier League,25,1993,34.0,5,52,16,30.8,1.53,0.47,0.1,0.31,17.6,0,0,0,6.2,6.2,0.13,-1.2,-1.2
690,Cheick Doukouré,ci CIV,CC,Levante,es La Liga,25,1992,3.5,0,1,1,100.0,0.28,0.28,0.0,0.0,21.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
691,Moussa Doumbia,ml MLI,"DL,CC",Reims,fr Ligue 1,23,1994,17.8,3,29,14,48.3,1.63,0.79,0.1,0.21,21.6,1,0,0,1.4,1.4,0.05,1.6,1.6
692,Seydou Doumbia,ci CIV,DL,Girona,es La Liga,30,1987,6.0,2,15,9,60.0,2.5,1.5,0.13,0.22,11.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7
693,Souleyman Doumbia,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
694,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,2,4,2,50.0,0.27,0.13,0.5,1.0,12.9,0,0,0,0.8,0.8,0.2,1.2,1.2
695,Bartłomiej Drągowski,pl POL,PO,Fiorentina,it Serie A,20,1997,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
696,Bartłomiej Drągowski,pl POL,PO,Empoli,it Serie A,20,1997,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
697,Julian Draxler,de GER,"CC,DL",Paris S-G,fr Ligue 1,24,1993,22.7,3,31,16,51.6,1.36,0.7,0.1,0.19,17.4,1,0,0,4.1,4.1,0.13,-1.1,-1.1
698,Luke Dreher,eng ENG,DL,Crystal Palace,eng Premier League,19,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
699,Josip Drmić,ch SUI,DL,M'Gladbach,de Bundesliga,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,13.3,0,0,0,1.4,1.4,0.2,0.6,0.6
700,Jaroslav Drobný,cz CZE,PO,Düsseldorf,de Bundesliga,38,1979,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
701,Óscar Duarte,cr CRC,"DF,CC",Espanyol,es La Liga,29,1989,7.3,0,2,1,50.0,0.27,0.14,0.0,0.0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
702,Rubén Duarte,es ESP,DF,Alavés,es La Liga,22,1995,30.8,0,23,8,34.8,0.75,0.26,0.0,0.0,26.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7
703,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,20.3,0,0,0,0.9,0.9,0.05,0.1,0.1
704,Martin Dúbravka,sk SVK,PO,Newcastle Utd,eng Premier League,29,1989,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
705,Marvin Ducksch,de GER,DL,Düsseldorf,de Bundesliga,24,1994,9.1,1,18,10,55.6,1.97,1.09,0.06,0.1,19.4,1,0,0,1.6,1.6,0.09,-0.6,-0.6
706,Ondrej Duda,sk SVK,CC,Hertha BSC,de Bundesliga,23,1994,28.5,11,54,20,37.0,1.9,0.7,0.2,0.55,19.3,6,0,0,7.0,7.0,0.13,4.0,4.0
707,Shane Duffy,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,5,37,14,37.8,1.08,0.41,0.14,0.36,10.6,0,0,0,3.1,3.1,0.08,1.9,1.9
708,Demeaco Duhaney,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
709,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,0,9,1,11.1,0.41,0.05,0.0,0.0,22.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3
710,Alfred Duncan,gh GHA,CC,Sassuolo,it Serie A,25,1993,20.5,4,25,9,36.0,1.22,0.44,0.16,0.44,22.0,0,0,0,1.1,1.1,0.05,2.9,2.9
711,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,2,20,4,20.0,0.57,0.11,0.1,0.5,14.1,2,0,0,1.8,1.8,0.09,0.2,0.2
712,Maxime Dupé,fr FRA,PO,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
713,Erik Durm,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,0,10,0,0.0,0.44,0.0,0.0,,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
714,Jimmy Durmaz,se SWE,"CC,DL",Toulouse,fr Ligue 1,29,1989,21.1,4,39,7,17.9,1.85,0.33,0.05,0.29,24.5,4,2,2,4.4,2.8,0.07,-0.4,-0.8
715,Riza Durmisi,dk DEN,DF,Lazio,it Serie A,24,1994,3.6,0,4,2,50.0,1.1,0.55,0.0,0.0,26.9,1,0,0,0.1,0.1,0.04,-0.1,-0.1
716,Hugo Duro,es ESP,"CC,DL",Getafe,es La Liga,18,1999,4.6,0,7,1,14.3,1.51,0.22,0.0,0.0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
717,Raphael Dwamena,gh GHA,DL,Levante,es La Liga,22,1995,2.5,0,4,2,50.0,1.62,0.81,0.0,0.0,13.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7
718,Paulo Dybala,ar ARG,"DL,CC",Juventus,it Serie A,24,1993,23.7,5,63,20,31.7,2.65,0.84,0.06,0.2,20.9,4,1,1,5.0,4.2,0.07,0.0,-0.2
719,Edin Džeko,ba BIH,DL,Roma,it Serie A,32,1986,28.7,9,131,50,38.2,4.57,1.74,0.07,0.18,15.4,0,0,0,14.5,14.5,0.11,-5.5,-5.5
720,Blerim Džemaili,ch SUI,CC,Bologna,it Serie A,32,1986,19.4,1,43,7,16.3,2.21,0.36,0.02,0.14,25.0,4,0,0,1.8,1.8,0.04,-0.8,-0.8
721,Félix Eboa Eboa,cm CMR,DF,Guingamp,fr Ligue 1,21,1997,27.0,3,12,5,41.7,0.45,0.19,0.25,0.6,9.2,0,0,0,1.7,1.7,0.15,1.3,1.3
722,Dennis Eckert,de GER,DL,Celta Vigo,es La Liga,21,1997,2.4,0,8,3,37.5,3.33,1.25,0.0,0.0,14.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7
723,Bruno Ecuele Manga,ga GAB,DF,Cardiff City,eng Premier League,30,1988,37.5,0,10,3,30.0,0.27,0.08,0.0,0.0,13.4,0,0,0,1.1,1.1,0.11,-1.1,-1.1
724,Simone Edera,it ITA,CC,Torino,it Serie A,21,1997,0.9,0,1,0,0.0,1.17,0.0,0.0,,15.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
725,Simone Edera,it ITA,DL,Bologna,it Serie A,21,1997,2.2,0,8,4,50.0,3.67,1.84,0.0,0.0,21.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7
726,Ederson,br BRA,PO,Manchester City,eng Premier League,24,1993,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
727,Johannes Eggestein,de GER,"DL,CC",Werder Bremen,de Bundesliga,20,1998,12.4,4,34,12,35.3,2.75,0.97,0.12,0.33,14.2,0,0,0,4.6,4.6,0.14,-0.6,-0.6
728,Maximilian Eggestein,de GER,CC,Werder Bremen,de Bundesliga,21,1996,33.9,5,45,14,31.1,1.33,0.41,0.11,0.36,20.8,0,0,0,2.1,2.1,0.05,2.9,2.9
729,Albin Ekdal,se SWE,CC,Sampdoria,it Serie A,29,1989,29.4,0,15,1,6.7,0.51,0.03,0.0,0.0,22.5,0,0,0,0.9,0.9,0.06,-0.9,-0.9
730,Josip Elez,hr CRO,DF,Hannover 96,de Bundesliga,24,1994,7.2,0,3,0,0.0,0.42,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
731,Harvey Elliott,eng ENG,CC,Fulham,eng Premier League,15,2003,0.2,0,1,1,100.0,4.5,4.5,0.0,0.0,16.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1
732,Mohamed Elneny,eg EGY,CC,Arsenal,eng Premier League,26,1992,4.2,0,7,0,0.0,1.66,0.0,0.0,,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
733,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,24,1994,25.0,1,10,5,50.0,0.4,0.2,0.1,0.2,10.2,0,0,0,1.5,1.5,0.15,-0.5,-0.5
734,Gorka Elustondo,es ESP,"CC,DF",Rayo Vallecano,es La Liga,31,1987,3.2,0,2,0,0.0,0.63,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.02,0.0,0.0
735,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,21,1996,29.1,2,14,3,21.4,0.48,0.1,0.14,0.67,9.5,0,0,0,1.4,1.4,0.1,0.6,0.6
736,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,24,1993,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
737,Mohamed Elyounoussi,no NOR,CC,Southampton,eng Premier League,23,1994,8.8,0,20,6,30.0,2.27,0.68,0.0,0.0,18.0,0,0,0,2.1,2.1,0.1,-2.1,-2.1
738,Adri Embarba,es ESP,"CC,DL",Rayo Vallecano,es La Liga,26,1992,25.4,5,46,14,30.4,1.81,0.55,0.04,0.14,18.9,5,3,3,6.7,4.3,0.09,-1.7,-2.3
739,Breel Embolo,ch SUI,DL,Schalke 04,de Bundesliga,21,1997,14.9,5,26,13,50.0,1.74,0.87,0.19,0.38,13.4,0,0,0,4.2,4.2,0.16,0.8,0.8
740,Emerson,br BRA,"DL,DF",Betis,es La Liga,19,1999,3.5,0,3,1,33.3,0.85,0.28,0.0,0.0,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2
741,Youssef En-Nesyri,ma MAR,DL,Leganés,es La Liga,21,1997,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,15.1,0,0,0,7.1,7.1,0.1,1.9,1.9
742,Björn Engels,be BEL,DF,Reims,fr Ligue 1,23,1994,33.0,1,9,4,44.4,0.27,0.12,0.11,0.25,8.5,0,0,0,1.1,1.1,0.12,-0.1,-0.1
743,Sergi Enrich,es ESP,DL,Eibar,es La Liga,28,1990,28.7,7,67,16,23.9,2.34,0.56,0.1,0.44,11.2,0,0,0,10.9,10.9,0.16,-3.9,-3.9
744,Javier Eraso,es ESP,"CC,DL",Leganés,es La Liga,28,1990,7.0,0,3,2,66.7,0.43,0.29,0.0,0.0,17.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
745,Christian Eriksen,dk DEN,CC,Tottenham,eng Premier League,26,1992,30.8,8,83,28,33.7,2.69,0.91,0.1,0.29,23.3,12,0,0,5.4,5.4,0.07,2.6,2.6
746,Patrick Erras,de GER,CC,Nürnberg,de Bundesliga,23,1995,13.6,0,8,1,12.5,0.59,0.07,0.0,0.0,15.6,0,0,0,0.8,0.7,0.09,-0.8,-0.7
747,Gonzalo Escalante,ar ARG,CC,Eibar,es La Liga,25,1993,19.9,4,22,8,36.4,1.11,0.4,0.18,0.5,17.5,0,0,0,2.9,2.9,0.17,1.1,1.1
748,Sergio Escudero,es ESP,"DF,DL",Sevilla,es La Liga,28,1989,17.2,0,27,2,7.4,1.57,0.12,0.0,0.0,21.2,1,0,0,1.4,1.4,0.05,-1.4,-1.4
749,Bernardo Espinosa,co COL,DF,Girona,es La Liga,29,1989,30.3,1,15,6,40.0,0.5,0.2,0.07,0.17,9.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1
750,Michael Esser,de GER,PO,Hannover 96,de Bundesliga,30,1987,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
751,Alexander Esswein,de GER,"CC,DL",Stuttgart,de Bundesliga,28,1990,13.9,0,29,9,31.0,2.09,0.65,0.0,0.0,20.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7
752,Neil Etheridge,ph PHI,PO,Cardiff City,eng Premier League,28,1990,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
753,Beñat Etxebarria,es ESP,CC,Athletic Club,es La Liga,31,1987,22.6,1,15,3,20.0,0.66,0.13,0.07,0.33,27.5,3,0,0,0.5,0.5,0.03,0.5,0.5
754,Xabier Etxeita,es ESP,DF,Huesca,es La Liga,30,1987,29.7,4,24,8,33.3,0.81,0.27,0.17,0.5,10.6,0,0,0,2.7,2.7,0.11,1.3,1.3
755,Lucas Evangelista,br BRA,"DL,CC",Nantes,fr Ligue 1,23,1995,8.0,1,14,4,28.6,1.75,0.5,0.07,0.25,21.7,0,0,0,0.8,0.8,0.06,0.2,0.2
756,Jonny Evans,nir NIR,DF,Leicester City,eng Premier League,30,1988,22.2,1,11,3,27.3,0.5,0.14,0.09,0.33,9.9,0,0,0,0.9,0.9,0.08,0.1,0.1
757,Ewerton,br BRA,DF,Nürnberg,de Bundesliga,29,1989,14.9,0,8,1,12.5,0.54,0.07,0.0,0.0,10.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6
758,Valentin Eysseric,fr FRA,"DL,CC",Fiorentina,it Serie A,26,1992,4.0,0,4,2,50.0,1.01,0.5,0.0,0.0,22.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2
759,Valentin Eysseric,fr FRA,"CC,DL",Nantes,fr Ligue 1,26,1992,2.3,1,4,0,0.0,1.72,0.0,0.0,,20.3,0,1,2,1.9,0.4,0.09,-0.9,-0.4
760,Marco Fabián,mx MEX,DL,Eint Frankfurt,de Bundesliga,29,1989,0.7,0,1,0,0.0,1.45,0.0,0.0,,16.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
761,Łukasz Fabiański,pl POL,PO,West Ham,eng Premier League,33,1985,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
762,Fabinho,br BRA,CC,Liverpool,eng Premier League,24,1993,22.4,1,17,4,23.5,0.76,0.18,0.06,0.25,24.2,0,0,0,1.0,1.0,0.06,0.0,0.0
763,Fábio,br BRA,"DF,DL",Nantes,fr Ligue 1,28,1990,14.2,0,3,0,0.0,0.21,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
764,Cesc Fàbregas,es ESP,CC,Chelsea,eng Premier League,31,1987,2.0,0,1,0,0.0,0.5,0.0,0.0,,17.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
765,Cesc Fàbregas,es ESP,CC,Monaco,fr Ligue 1,31,1987,10.7,1,10,5,50.0,0.93,0.47,0.1,0.2,17.6,1,0,0,1.5,1.5,0.15,-0.5,-0.5
766,Fabricio,es ESP,PO,Fulham,eng Premier League,30,1987,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
767,Ralf Fährmann,de GER,PO,Schalke 04,de Bundesliga,29,1988,16.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
768,Romain Faivre,fr FRA,CC,Monaco,fr Ligue 1,20,1998,1.0,0,2,0,0.0,2.0,0.0,0.0,,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
769,Fayçal Fajr,ma MAR,CC,Caen,fr Ligue 1,29,1988,36.0,5,49,14,28.6,1.36,0.39,0.08,0.29,27.1,16,1,1,3.2,2.4,0.05,1.8,1.6
770,Radamel Falcao,co COL,DL,Monaco,fr Ligue 1,32,1986,28.4,15,90,37,41.1,3.17,1.3,0.13,0.32,16.2,7,3,4,15.2,12.0,0.13,-0.2,0.0
771,Diego Falcinelli,it ITA,DL,Bologna,it Serie A,27,1991,7.8,0,16,3,18.8,2.05,0.38,0.0,0.0,14.7,0,0,0,1.3,1.3,0.08,-1.3,-1.3
772,Simon Falette,gn GUI,DF,Eint Frankfurt,de Bundesliga,26,1992,6.7,0,3,1,33.3,0.45,0.15,0.0,0.0,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
773,Iago Falque,es ESP,"DL,CC",Torino,it Serie A,28,1990,17.9,6,57,20,35.1,3.18,1.12,0.11,0.3,19.0,5,0,0,5.3,5.3,0.09,0.7,0.7
774,Paolo Faragò,it ITA,"CC,DF",Cagliari,it Serie A,25,1993,18.9,1,20,12,60.0,1.06,0.63,0.05,0.08,15.6,0,0,0,2.0,2.0,0.1,-1.0,-1.0
775,Mohamed Fares,dz ALG,DF,SPAL,it Serie A,22,1996,32.8,3,57,17,29.8,1.74,0.52,0.05,0.18,21.4,1,0,0,2.9,2.9,0.05,0.1,0.1
776,Diego Farias,br BRA,DL,Empoli,it Serie A,28,1990,13.3,4,36,16,44.4,2.72,1.21,0.11,0.25,15.4,0,0,0,4.9,4.9,0.14,-0.9,-0.9
777,Diego Farias,br BRA,DL,Cagliari,it Serie A,28,1990,7.8,3,23,11,47.8,2.96,1.41,0.13,0.27,15.1,0,0,0,2.6,2.6,0.11,0.4,0.4
778,Andrea Favilli,it ITA,"DL,DF",Genoa,it Serie A,21,1997,1.9,0,5,3,60.0,2.65,1.59,0.0,0.0,14.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3
779,Federico Fazio,ar ARG,DF,Roma,it Serie A,31,1987,31.2,5,30,15,50.0,0.96,0.48,0.17,0.33,11.6,0,0,0,2.5,2.5,0.08,2.5,2.5
780,Zouhair Feddal,ma MAR,DF,Betis,es La Liga,29,1989,18.9,1,16,4,25.0,0.85,0.21,0.06,0.25,11.9,0,0,0,1.6,1.6,0.1,-0.6,-0.6
781,Nabil Fekir,fr FRA,CC,Lyon,fr Ligue 1,25,1993,22.1,9,85,38,44.7,3.85,1.72,0.06,0.13,21.6,17,4,6,10.2,5.5,0.07,-1.2,-0.5
782,Yassin Fekir,fr FRA,DL,Lyon,fr Ligue 1,21,1997,0.1,0,1,0,0.0,7.5,0.0,0.0,,29.9,0,0,0,0.0,0.0,0.03,0.0,0.0
783,Felipe,br BRA,DF,Hannover 96,de Bundesliga,31,1987,12.2,2,10,2,20.0,0.82,0.16,0.2,1.0,14.4,1,0,0,1.1,1.1,0.11,0.9,0.9
784,Luiz Felipe,it ITA,DF,Lazio,it Serie A,21,1997,14.3,1,8,2,25.0,0.56,0.14,0.13,0.5,18.2,0,0,0,0.6,0.6,0.07,0.4,0.4
785,Ohis Felix Uduokhai,de GER,DF,Wolfsburg,de Bundesliga,20,1997,2.7,0,1,0,0.0,0.37,0.0,0.0,,11.7,0,0,0,0.0,0.0,0.04,0.0,0.0
786,Marouane Fellaini,be BEL,CC,Manchester Utd,eng Premier League,30,1987,8.4,0,7,3,42.9,0.84,0.36,0.0,0.0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4
787,Kiko Femenía,es ESP,DF,Watford,eng Premier League,27,1991,22.8,1,6,2,33.3,0.26,0.09,0.17,0.5,24.2,0,0,0,0.4,0.4,0.07,0.6,0.6
788,Edimilson Fernandes,ch SUI,CC,Fiorentina,it Serie A,22,1996,21.9,2,21,5,23.8,0.96,0.23,0.1,0.4,23.4,0,0,0,1.2,1.2,0.06,0.8,0.8
789,Gelson Fernandes,ch SUI,CC,Eint Frankfurt,de Bundesliga,31,1986,24.7,1,4,3,75.0,0.16,0.12,0.25,0.33,15.4,0,0,0,0.8,0.8,0.21,0.2,0.2
790,Aitor Fernández,es ESP,PO,Levante,es La Liga,27,1991,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
791,Andrés Fernández,es ESP,PO,Villarreal,es La Liga,31,1986,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
792,Borja Fernández,es ESP,"CC,DF",Valladolid,es La Liga,37,1981,9.3,0,5,1,20.0,0.54,0.11,0.0,0.0,18.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
793,Federico Fernández,ar ARG,DF,Newcastle Utd,eng Premier League,29,1989,16.5,0,4,1,25.0,0.24,0.06,0.0,0.0,14.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
