RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,ACT2017-2018,SCA902017-2018,PassLive2017-2018,PassDead2017-2018,HASTA2017-2018,Dis2017-2018,FR2017-2018,Def2017-2018,ACG2017-2018,GCA902017-2018,PassLive.12017-2018,PassDead.12017-2018,HASTA.12017-2018,Dis.12017-2018,FR.12017-2018,Def.12017-2018
1258,Florian Kath,de GER,"DL,CC",Freiburg,de Bundesliga,22.0,1994.0,7.5,27.0,3.62,14.0,0.0,2.0,5.0,5.0,1.0,3.0,0.4,2.0,0.0,0.0,0.0,1.0,0.0
1259,Ole Käuper,de GER,CC,Werder Bremen,de Bundesliga,20.0,1997.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,Eiji Kawashima,jp JPN,PO,Metz,fr Ligue 1,34.0,1983.0,28.5,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,Beram Kayal,il ISR,CC,Brighton,eng Premier League,29.0,1988.0,8.3,16.0,1.93,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0
1262,Joris Kayembe,cd COD,"DL,CC",Nantes,fr Ligue 1,22.0,1994.0,1.0,4.0,4.04,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,Olarenwaju Kayode,ng NGA,"DL,CC",Girona,es La Liga,24.0,1993.0,4.3,9.0,2.12,5.0,0.0,0.0,0.0,4.0,0.0,2.0,0.47,1.0,0.0,0.0,0.0,1.0,0.0
1264,Moise Kean,it ITA,DL,Hellas Verona,it Serie A,17.0,2000.0,12.6,22.0,1.75,13.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,Michael Keane,eng ENG,DF,Everton,eng Premier League,24.0,1993.0,28.4,15.0,0.53,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1266,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,20.0,1996.0,26.3,24.0,0.91,18.0,1.0,1.0,1.0,2.0,1.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0
1267,Cheick Keita,ml MLI,DF,Bologna,it Serie A,21.0,1996.0,1.4,3.0,2.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,Naby Keïta,gn GUI,CC,RB Leipzig,de Bundesliga,22.0,1995.0,21.8,92.0,4.24,64.0,4.0,14.0,2.0,5.0,3.0,9.0,0.41,7.0,0.0,1.0,0.0,0.0,1.0
1269,Keko,es ESP,"CC,DL",Málaga,es La Liga,25.0,1991.0,13.4,32.0,2.38,23.0,1.0,4.0,1.0,3.0,0.0,2.0,0.15,2.0,0.0,0.0,0.0,0.0,0.0
1270,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27.0,1990.0,13.3,4.0,0.3,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,22.0,1995.0,10.0,6.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
1272,Kenedy,br BRA,"CC,DF",Newcastle Utd,eng Premier League,21.0,1996.0,11.4,38.0,3.34,20.0,7.0,5.0,3.0,2.0,1.0,3.0,0.26,1.0,1.0,0.0,1.0,0.0,0.0
1273,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,20.0,1997.0,17.7,19.0,1.08,15.0,1.0,0.0,2.0,1.0,0.0,4.0,0.23,1.0,0.0,0.0,2.0,1.0,0.0
1274,Ryan Kent,eng ENG,"DL,CC",Freiburg,de Bundesliga,20.0,1996.0,2.7,5.0,1.84,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30.0,1986.0,36.9,18.0,0.49,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,Franck Kessié,ci CIV,CC,Milan,it Serie A,20.0,1996.0,36.3,141.0,3.89,111.0,0.0,17.0,11.0,1.0,1.0,10.0,0.28,7.0,0.0,1.0,1.0,1.0,0.0
1277,Billy Ketkeophomphone,la LAO,CC,Angers,fr Ligue 1,27.0,1990.0,4.9,10.0,2.05,6.0,1.0,0.0,2.0,1.0,0.0,1.0,0.21,0.0,0.0,0.0,1.0,0.0,0.0
1278,Driss Khalid,ma MAR,DL,Toulouse,fr Ligue 1,18.0,1999.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Troyes,fr Ligue 1,22.0,1995.0,21.7,82.0,3.77,42.0,18.0,11.0,3.0,6.0,2.0,5.0,0.23,2.0,1.0,0.0,1.0,1.0,0.0
1280,Wahbi Khazri,tn TUN,"DL,CC",Rennes,fr Ligue 1,26.0,1991.0,21.3,74.0,3.47,38.0,11.0,10.0,8.0,6.0,1.0,6.0,0.28,4.0,0.0,1.0,1.0,0.0,0.0
1281,Rani Khedira,de GER,"CC,DF",Augsburg,de Bundesliga,23.0,1994.0,25.3,26.0,1.03,21.0,1.0,0.0,2.0,0.0,2.0,2.0,0.08,1.0,0.0,0.0,0.0,0.0,1.0
1282,Sami Khedira,de GER,CC,Juventus,it Serie A,30.0,1987.0,21.2,42.0,1.98,35.0,0.0,2.0,3.0,1.0,1.0,9.0,0.42,6.0,0.0,1.0,2.0,0.0,0.0
1283,Stefan Kießling,de GER,"DF,CC",Leverkusen,de Bundesliga,33.0,1984.0,0.9,3.0,3.29,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,Kiké,es ESP,DL,Eibar,es La Liga,27.0,1989.0,27.3,64.0,2.34,35.0,0.0,2.0,8.0,18.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
1285,Joshua Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22.0,1995.0,25.9,100.0,3.86,67.0,21.0,1.0,1.0,9.0,1.0,23.0,0.89,19.0,1.0,0.0,1.0,2.0,0.0
1286,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21.0,1995.0,26.9,15.0,0.56,11.0,0.0,2.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
2575,Andy King,wls WAL,CC,Leicester City,eng Premier League,28.0,1988.0,13.9,17.0,2.4699999999999998,14.0,0.0,0.0,0.0,3.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,1.0,0.0
1289,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,25.0,1992.0,27.3,86.0,3.16,59.0,0.0,8.0,2.0,13.0,4.0,9.0,0.33,5.0,0.0,2.0,0.0,2.0,0.0
1290,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28.0,1989.0,17.5,7.0,0.4,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,Davy Klaassen,nl NED,"CC,DL",Everton,eng Premier League,24.0,1993.0,2.8,4.0,1.43,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,Felix Klaus,de GER,"CC,DL",Hannover 96,de Bundesliga,24.0,1992.0,22.0,92.0,4.18,38.0,20.0,4.0,10.0,17.0,3.0,13.0,0.59,4.0,2.0,0.0,3.0,4.0,0.0
1293,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31.0,1985.0,16.1,21.0,1.3,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0
1294,Tim Kleindienst,de GER,"DL,DF",Freiburg,de Bundesliga,21.0,1995.0,12.6,24.0,1.9,15.0,0.0,2.0,5.0,2.0,0.0,4.0,0.32,3.0,0.0,0.0,1.0,0.0,0.0
1295,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21.0,1996.0,24.3,32.0,1.32,28.0,1.0,0.0,0.0,1.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1296,Lukas Klünter,de GER,"DF,DL",Köln,de Bundesliga,21.0,1996.0,14.8,30.0,2.02,22.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25.0,1992.0,23.4,14.0,0.6,12.0,0.0,0.0,0.0,2.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
1298,Anthony Knockaert,fr FRA,"CC,DL",Brighton,eng Premier League,25.0,1991.0,26.9,84.0,3.12,58.0,8.0,12.0,2.0,4.0,0.0,8.0,0.3,8.0,0.0,0.0,0.0,0.0,0.0
1299,Törles Knöll,de GER,"CC,DL",Hamburger SV,de Bundesliga,19.0,1997.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,Robin Koch,de GER,"CC,DF",Freiburg,de Bundesliga,21.0,1996.0,21.3,14.0,0.66,13.0,0.0,0.0,1.0,0.0,0.0,4.0,0.19,3.0,0.0,0.0,1.0,0.0,0.0
1301,Kenan Kodro,ba BIH,"DL,DF",Mainz 05,de Bundesliga,23.0,1993.0,2.6,8.0,3.09,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1302,Hervé Koffi,bf BFA,PO,Lille,fr Ligue 1,20.0,1996.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Dominik Kohr,de GER,CC,Leverkusen,de Bundesliga,23.0,1994.0,18.5,63.0,3.41,48.0,1.0,3.0,6.0,2.0,3.0,5.0,0.27,4.0,0.0,1.0,0.0,0.0,0.0
1304,Seybou Koita,ne NIG,DL,Amiens,fr Ligue 1,23.0,1994.0,2.4,4.0,1.7,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1305,Koke,es ESP,CC,Atlético Madrid,es La Liga,25.0,1992.0,30.6,103.0,3.36,67.0,28.0,2.0,4.0,1.0,1.0,13.0,0.42,11.0,1.0,0.0,0.0,1.0,0.0
1306,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,31.0,1985.0,34.0,164.0,4.82,89.0,42.0,12.0,11.0,8.0,2.0,13.0,0.38,7.0,1.0,2.0,0.0,3.0,0.0
1307,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,24.0,1993.0,23.9,50.0,2.1,41.0,3.0,3.0,2.0,1.0,0.0,6.0,0.25,6.0,0.0,0.0,0.0,0.0,0.0
1308,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,31.0,1986.0,15.5,13.0,0.84,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1309,Ibrahima Konaté,fr FRA,DF,RB Leipzig,de Bundesliga,18.0,1999.0,13.6,9.0,0.66,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Moussa Konaté,sn SEN,DL,Amiens,fr Ligue 1,24.0,1993.0,27.5,53.0,1.93,35.0,1.0,3.0,4.0,10.0,0.0,6.0,0.22,3.0,0.0,0.0,1.0,2.0,0.0
1311,Geoffrey Kondogbia,cf CTA,CC,Valencia,es La Liga,24.0,1993.0,29.0,65.0,2.24,54.0,0.0,6.0,1.0,2.0,2.0,8.0,0.28,7.0,0.0,1.0,0.0,0.0,0.0
1312,Bakary Koné,bf BFA,DF,Strasbourg,fr Ligue 1,29.0,1988.0,27.4,17.0,0.62,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0
2627,Terence Kongolo,nl NED,DF,Huddersfield,eng Premier League,23.0,1994.0,14.6,16.0,2.4299999999999997,12.0,0.0,1.0,1.0,2.0,0.0,2.0,0.7,2.0,0.0,0.0,0.0,0.0,0.0
1315,Yevhen Konoplyanka,ua UKR,"DL,CC",Schalke 04,de Bundesliga,27.0,1989.0,17.4,59.0,3.4,36.0,8.0,4.0,5.0,4.0,2.0,7.0,0.4,3.0,1.0,1.0,1.0,1.0,0.0
1316,Julian Korb,de GER,"DF,CC",Hannover 96,de Bundesliga,25.0,1992.0,26.0,44.0,1.7,36.0,3.0,1.0,2.0,1.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0
1317,Laurent Koscielny,fr FRA,DF,Arsenal,eng Premier League,31.0,1985.0,24.7,16.0,0.65,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,Filip Kostić,rs SRB,"DL,CC",Hamburger SV,de Bundesliga,24.0,1992.0,27.1,81.0,3.03,54.0,7.0,4.0,5.0,8.0,3.0,4.0,0.15,2.0,0.0,1.0,1.0,0.0,0.0
1319,Christian Kouakou,ci CIV,"CC,DL",Caen,fr Ligue 1,26.0,1991.0,9.4,26.0,2.77,15.0,0.0,2.0,3.0,5.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
1320,Rominigue Kouamé,ml MLI,"DF,CC",Lille,fr Ligue 1,20.0,1996.0,2.2,9.0,4.05,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0
1321,Tomáš Koubek,cz CZE,PO,Rennes,fr Ligue 1,24.0,1992.0,34.0,5.0,0.15,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1322,Kalidou Koulibaly,sn SEN,DF,Napoli,it Serie A,26.0,1991.0,34.1,35.0,1.03,33.0,0.0,0.0,0.0,1.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0
1323,Jules Koundé,fr FRA,DF,Bordeaux,fr Ligue 1,18.0,1998.0,17.7,14.0,0.79,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0
1324,Cheikhou Kouyaté,sn SEN,CC,West Ham,eng Premier League,27.0,1989.0,31.1,38.0,1.22,32.0,0.0,0.0,2.0,2.0,2.0,8.0,0.26,7.0,0.0,0.0,0.0,0.0,1.0
1325,Mateo Kovačić,hr CRO,CC,Real Madrid,es La Liga,23.0,1994.0,11.0,27.0,2.45,22.0,0.0,2.0,1.0,2.0,0.0,4.0,0.36,2.0,0.0,0.0,0.0,2.0,0.0
1326,Maksym Koval,ua UKR,PO,La Coruña,es La Liga,24.0,1992.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,Dawid Kownacki,pl POL,DL,Sampdoria,it Serie A,20.0,1997.0,9.1,20.0,2.19,12.0,0.0,3.0,1.0,3.0,1.0,4.0,0.44,3.0,0.0,0.0,0.0,1.0,0.0
2657,Vincent Koziello,fr FRA,CC,Nice,fr Ligue 1,21.0,1995.0,17.8,30.0,3.38,23.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,Thomas Kraft,de GER,PO,Hertha BSC,de Bundesliga,29.0,1988.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331,Emil Krafth,se SWE,DF,Bologna,it Serie A,22.0,1994.0,10.5,10.0,0.95,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0
1332,Oliver Kragl,de GER,CC,Crotone,it Serie A,27.0,1990.0,1.1,6.0,5.51,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,26.0,1991.0,24.8,98.0,3.96,63.0,19.0,5.0,7.0,4.0,0.0,12.0,0.48,7.0,2.0,0.0,3.0,0.0,0.0
1334,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,26.0,1991.0,23.9,30.0,1.25,23.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Ladislav Krejčí,cz CZE,"CC,DL",Bologna,it Serie A,25.0,1992.0,4.4,7.0,1.59,5.0,0.0,0.0,0.0,2.0,0.0,1.0,0.23,0.0,0.0,0.0,0.0,1.0,0.0
1336,Rene Krhin,si SVN,CC,Nantes,fr Ligue 1,27.0,1990.0,14.6,13.0,0.89,8.0,0.0,1.0,2.0,2.0,0.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0
2675,Bojan Krkić,es ESP,CC,Stoke City,eng Premier League,26.0,1990.0,5.7,9.0,3.9699999999999998,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2679,Michael Krohn-Dehli,dk DEN,CC,La Coruña,es La Liga,34.0,1983.0,14.1,26.0,3.8,21.0,3.0,1.0,1.0,0.0,0.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0
1341,Toni Kroos,de GER,CC,Real Madrid,es La Liga,27.0,1990.0,25.1,134.0,5.33,81.0,40.0,4.0,3.0,5.0,1.0,16.0,0.64,12.0,3.0,1.0,0.0,0.0,0.0
1342,Max Kruse,de GER,DL,Werder Bremen,de Bundesliga,29.0,1988.0,27.3,124.0,4.55,93.0,18.0,4.0,5.0,2.0,2.0,13.0,0.48,8.0,2.0,1.0,2.0,0.0,0.0
1343,Grzegorz Krychowiak,pl POL,CC,West Brom,eng Premier League,27.0,1990.0,18.2,43.0,2.36,32.0,3.0,4.0,1.0,1.0,2.0,3.0,0.16,2.0,0.0,0.0,0.0,1.0,0.0
1344,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,24.0,1992.0,12.8,8.0,0.63,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
2691,Jasmin Kurtić,si SVN,"CC,DL",SPAL,it Serie A,28.0,1989.0,23.4,42.0,3.66,29.0,6.0,4.0,1.0,1.0,1.0,5.0,0.39,4.0,1.0,0.0,0.0,0.0,0.0
1347,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,24.0,1992.0,18.9,24.0,1.27,18.0,1.0,0.0,1.0,0.0,4.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1348,Filip Kusić,rs SRB,"DF,CC",Köln,de Bundesliga,21.0,1996.0,0.2,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,Zdravko Kuzmanović,rs SRB,CC,Málaga,es La Liga,29.0,1987.0,5.3,15.0,2.81,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
1350,Han Kwang-song,kp PRK,DL,Cagliari,it Serie A,18.0,1998.0,3.1,5.0,1.62,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0
1351,Enock Kwateng,fr FRA,DF,Nantes,fr Ligue 1,20.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352,Alberto de la Bella,es ESP,DF,Real Sociedad,es La Liga,31.0,1985.0,17.0,27.0,1.59,22.0,2.0,2.0,0.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1353,Rajiv van La Parra,nl NED,"DL,CC",Huddersfield,eng Premier League,26.0,1991.0,23.7,49.0,2.06,31.0,0.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,Brighton Labeau,mq MTQ,DL,Amiens,fr Ligue 1,21.0,1996.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,Gaëtan Laborde,fr FRA,DL,Bordeaux,fr Ligue 1,23.0,1994.0,10.6,24.0,2.26,14.0,0.0,1.0,6.0,3.0,0.0,2.0,0.19,1.0,0.0,0.0,0.0,1.0,0.0
1356,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,26.0,1991.0,24.5,95.0,3.88,59.0,0.0,13.0,12.0,10.0,1.0,13.0,0.53,7.0,0.0,0.0,4.0,1.0,1.0
2715,Mehdi Lacen,dz ALG,CC,Málaga,es La Liga,33.0,1984.0,12.399999999999999,14.0,1.19,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Léo Lacroix,ch SUI,DF,Saint-Étienne,fr Ligue 1,25.0,1992.0,8.6,4.0,0.46,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360,Freddie Ladapo,eng ENG,DL,Crystal Palace,eng Premier League,24.0,1993.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,Alban Lafont,fr FRA,PO,Toulouse,fr Ligue 1,18.0,1999.0,38.0,3.0,0.08,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,27.0,1989.0,17.0,6.0,0.35,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1363,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,20.0,1997.0,14.9,31.0,2.09,29.0,1.0,1.0,0.0,0.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
1364,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,25.0,1991.0,30.3,71.0,2.35,46.0,13.0,8.0,1.0,3.0,0.0,9.0,0.3,6.0,0.0,2.0,1.0,0.0,0.0
1365,Adam Lallana,eng ENG,"CC,DL",Liverpool,eng Premier League,29.0,1988.0,3.4,20.0,7.38,17.0,0.0,1.0,1.0,1.0,0.0,2.0,0.74,1.0,0.0,0.0,1.0,0.0,0.0
1366,Eugenio Lamanna,it ITA,PO,Genoa,it Serie A,27.0,1989.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,Érik Lamela,ar ARG,"DL,CC",Tottenham,eng Premier League,25.0,1992.0,9.4,41.0,4.37,27.0,6.0,2.0,1.0,4.0,1.0,3.0,0.32,2.0,0.0,0.0,0.0,1.0,0.0
1368,Ádám Lang,hu HUN,DF,Dijon,fr Ligue 1,24.0,1993.0,2.6,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0
2739,Sebastian Langkamp,de GER,DF,Hertha BSC,de Bundesliga,29.0,1988.0,15.2,8.0,1.01,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,24.0,1993.0,22.7,86.0,3.79,56.0,11.0,9.0,2.0,8.0,0.0,12.0,0.53,9.0,1.0,1.0,0.0,1.0,0.0
1372,Gianluca Lapadula,pe PER,DL,Genoa,it Serie A,27.0,1990.0,16.6,43.0,2.59,21.0,1.0,6.0,6.0,9.0,0.0,6.0,0.36,1.0,0.0,1.0,1.0,3.0,0.0
2747,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,23.0,1994.0,28.0,23.0,1.92,20.0,1.0,0.0,1.0,1.0,0.0,4.0,0.33,2.0,1.0,0.0,0.0,1.0,0.0
1375,Danilo Larangeira,br BRA,DF,Udinese,it Serie A,33.0,1984.0,30.8,14.0,0.45,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,24.0,1992.0,23.7,44.0,1.86,27.0,0.0,1.0,9.0,6.0,1.0,7.0,0.3,4.0,0.0,0.0,2.0,1.0,0.0
1377,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,23.0,1993.0,32.5,17.0,0.52,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,Paul Lasne,fr FRA,CC,Montpellier,fr Ligue 1,28.0,1989.0,34.0,89.0,2.62,72.0,2.0,3.0,1.0,10.0,1.0,6.0,0.18,5.0,0.0,1.0,0.0,0.0,0.0
1379,Borja Lasso,es ESP,CC,Sevilla,es La Liga,23.0,1994.0,0.6,1.0,1.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,Toni Lato,es ESP,"DF,CC",Valencia,es La Liga,19.0,1997.0,8.9,10.0,1.13,9.0,0.0,1.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0
1381,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,27.0,1989.0,26.1,77.0,2.95,58.0,6.0,4.0,3.0,4.0,2.0,5.0,0.19,5.0,0.0,0.0,0.0,0.0,0.0
1382,Vincent Laurini,fr FRA,DF,Fiorentina,it Serie A,28.0,1989.0,17.9,37.0,2.07,30.0,6.0,1.0,0.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
1383,Wesley Lautoa,nc NCL,"DF,CC",Dijon,fr Ligue 1,29.0,1987.0,6.9,4.0,0.58,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,Diego Laxalt,uy URU,DF,Genoa,it Serie A,24.0,1993.0,31.2,55.0,1.76,47.0,0.0,3.0,4.0,1.0,0.0,6.0,0.19,3.0,0.0,2.0,1.0,0.0,0.0
1385,Miguel Layún,mx MEX,DF,Sevilla,es La Liga,29.0,1988.0,13.2,21.0,1.6,15.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,Achraf Lazaar,ma MAR,"CC,DF",Benevento,it Serie A,25.0,1992.0,5.3,7.0,1.32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,Valentino Lazaro,at AUT,"CC,DL",Hertha BSC,de Bundesliga,21.0,1996.0,20.7,55.0,2.66,39.0,9.0,3.0,1.0,2.0,1.0,9.0,0.43,6.0,2.0,1.0,0.0,0.0,0.0
1388,Darko Lazović,rs SRB,"DF,CC",Genoa,it Serie A,26.0,1990.0,13.8,41.0,3.1,32.0,2.0,3.0,0.0,3.0,1.0,5.0,0.38,4.0,1.0,0.0,0.0,0.0,0.0
