RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,PJ2017-2018,Titular2017-2018,Mín2017-2018,90 s2017-2018,Gls.2017-2018,Ass2017-2018,G+A2017-2018,G-TP2017-2018,TP2017-2018,TPint2017-2018,TA2017-2018,TR2017-2018,xG2017-2018,npxG2017-2018,xAG2017-2018,npxG+xAG2017-2018,PrgC2017-2018,PrgP2017-2018,PrgR2017-2018,Gls..12017-2018,Ast2017-2018,G+A.12017-2018,G-TP.12017-2018,G+A-TP2017-2018,xG.12017-2018,xAG.12017-2018,xG+xAG2017-2018,npxG.12017-2018,npxG+xAG.12017-2018
1209,Yann Jouffre,fr FRA,"DL,CC",Metz,fr Ligue 1,33.0,1984.0,4,3,275,3.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.5,4.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17
1210,Vukašin Jovanović,rs SRB,DF,Bordeaux,fr Ligue 1,21.0,1996.0,16,16,1440,16.0,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,15.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
1211,Stevan Jovetić,me MNE,DL,Monaco,fr Ligue 1,27.0,1989.0,15,7,753,8.4,8,1,9,8,0,0,1,0,5.4,5.4,0.4,5.8,19.0,32.0,62.0,0.96,0.12,1.08,0.96,1.08,0.65,0.05,0.7,0.65,0.7
1212,Luka Jović,rs SRB,DL,Eint Frankfurt,de Bundesliga,19.0,1997.0,22,9,936,10.4,8,1,9,8,0,0,2,0,8.1,8.1,1.3,9.4,8.0,13.0,71.0,0.77,0.1,0.87,0.77,0.87,0.78,0.12,0.9,0.78,0.9
1213,Jozabed,es ESP,CC,Celta Vigo,es La Liga,26.0,1991.0,24,18,1473,16.4,0,4,4,0,0,0,7,0,1.7,1.7,2.4,4.2,24.0,111.0,60.0,0.0,0.24,0.24,0.0,0.24,0.11,0.15,0.26,0.11,0.26
2429,Juanfran,es ESP,DF,La Coruña,es La Liga,28.0,1988.0,52,49,4364,48.5,0,2,2,0,0,0,6,0,1.4000000000000001,1.4000000000000001,5.7,7.0,129.0,201.0,247.0,0.0,0.1,0.1,0.0,0.1,0.05,0.22999999999999998,0.28,0.05,0.28
1216,Juankar,es ESP,DF,Málaga,es La Liga,27.0,1990.0,10,9,784,8.7,0,0,0,0,0,0,2,0,0.0,0.0,0.6,0.6,16.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.01,0.07
1217,Juanmi,es ESP,"DL,CC",Real Sociedad,es La Liga,24.0,1993.0,30,18,1489,16.5,8,2,10,8,0,0,3,0,5.2,5.2,0.8,6.0,21.0,15.0,100.0,0.48,0.12,0.6,0.48,0.6,0.31,0.05,0.36,0.31,0.36
1218,Juanpe,es ESP,DF,Girona,es La Liga,26.0,1991.0,35,34,3065,34.1,5,1,6,5,0,0,7,0,2.1,2.1,0.9,3.0,3.0,103.0,4.0,0.15,0.03,0.18,0.15,0.18,0.06,0.03,0.09,0.06,0.09
1219,Juanpi,ve VEN,"CC,DL",Málaga,es La Liga,23.0,1994.0,16,5,610,6.8,0,2,2,0,0,0,1,0,0.8,0.8,1.4,2.2,11.0,26.0,34.0,0.0,0.3,0.3,0.0,0.3,0.11,0.21,0.32,0.11,0.32
1220,Mariano Julio Izco,ar ARG,CC,Crotone,it Serie A,34.0,1983.0,5,2,178,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,Christopher Jullien,fr FRA,DF,Toulouse,fr Ligue 1,24.0,1993.0,30,30,2605,28.9,1,2,3,1,0,0,7,0,3.0,3.0,0.7,3.7,8.0,103.0,10.0,0.03,0.07,0.1,0.03,0.1,0.1,0.02,0.13,0.1,0.13
1222,David Juncà,es ESP,DF,Eibar,es La Liga,23.0,1993.0,15,10,901,10.0,0,2,2,0,0,0,3,0,0.1,0.1,1.6,1.7,27.0,61.0,36.0,0.0,0.2,0.2,0.0,0.2,0.01,0.16,0.17,0.01,0.17
1223,Gideon Jung,de GER,"CC,DF",Hamburger SV,de Bundesliga,22.0,1994.0,30,29,2570,28.6,1,1,2,1,0,0,7,1,0.4,0.4,1.1,1.6,19.0,110.0,27.0,0.04,0.04,0.07,0.04,0.07,0.01,0.04,0.05,0.01,0.05
1224,Sebastian Jung,de GER,DF,Wolfsburg,de Bundesliga,27.0,1990.0,2,1,78,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,Zlatko Junuzović,at AUT,"CC,DL",Werder Bremen,de Bundesliga,29.0,1987.0,24,17,1633,18.1,2,4,6,2,0,0,2,0,3.8,3.8,3.5,7.3,35.0,118.0,141.0,0.11,0.22,0.33,0.11,0.33,0.21,0.19,0.4,0.21,0.4
1226,Mathias Jørgensen,dk DEN,DF,Huddersfield,eng Premier League,27.0,1990.0,38,38,3420,38.0,0,2,2,0,0,0,6,0,1.9,1.9,0.9,2.9,21.0,120.0,8.0,0.0,0.05,0.05,0.0,0.05,0.05,0.02,0.08,0.05,0.08
1227,Christian Kabasele,be BEL,DF,Watford,eng Premier League,26.0,1991.0,28,27,2330,25.9,2,0,2,2,0,0,5,0,0.7,0.7,0.1,0.9,10.0,74.0,7.0,0.08,0.0,0.08,0.08,0.08,0.03,0.01,0.03,0.03,0.03
1228,Younès Kaboul,fr FRA,DF,Watford,eng Premier League,31.0,1986.0,2,2,150,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,Alexander Kačaniklić,se SWE,"CC,DL",Nantes,fr Ligue 1,25.0,1991.0,9,3,316,3.5,0,1,1,0,0,0,0,0,0.2,0.2,0.2,0.4,16.0,7.0,27.0,0.0,0.28,0.28,0.0,0.28,0.05,0.07,0.11,0.05,0.11
1230,Gojko Kačar,rs SRB,DF,Augsburg,de Bundesliga,30.0,1987.0,6,3,228,2.5,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2.0,1.0,2.0,0.39,0.0,0.39,0.39,0.39,0.13,0.0,0.13,0.13,0.13
1231,Elias Kachunga,cd COD,"DL,CC",Huddersfield,eng Premier League,25.0,1992.0,19,17,1329,14.8,1,1,2,1,0,0,1,0,1.9,1.9,0.6,2.6,32.0,24.0,95.0,0.07,0.07,0.14,0.07,0.14,0.13,0.04,0.17,0.13,0.17
1232,Pavel Kadeřábek,cz CZE,"DL,DF",Hoffenheim,de Bundesliga,25.0,1992.0,28,24,2199,24.4,2,3,5,2,0,0,5,0,2.7,2.7,2.7,5.4,64.0,65.0,138.0,0.08,0.12,0.2,0.08,0.2,0.11,0.11,0.22,0.11,0.22
1233,Shinji Kagawa,jp JPN,CC,Dortmund,de Bundesliga,28.0,1989.0,19,12,1166,13.0,5,2,7,5,0,0,0,0,4.5,4.5,2.9,7.4,33.0,109.0,68.0,0.39,0.15,0.54,0.39,0.54,0.34,0.22,0.57,0.34,0.57
1234,Sullay Kaikai,sl SLE,CC,Crystal Palace,eng Premier League,21.0,1995.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,Florian Kainz,at AUT,"CC,DL",Werder Bremen,de Bundesliga,24.0,1992.0,30,19,1712,19.0,3,3,6,3,0,0,5,0,3.1,3.1,3.5,6.6,65.0,114.0,137.0,0.16,0.16,0.32,0.16,0.32,0.16,0.19,0.35,0.16,0.35
1236,Dominik Kaiser,de GER,"CC,DL",RB Leipzig,de Bundesliga,28.0,1988.0,10,3,277,3.1,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,7.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.15,0.1,0.15
1237,Gaël Kakuta,cd COD,"CC,DL",Amiens,fr Ligue 1,26.0,1991.0,36,36,3083,34.3,6,6,12,6,0,1,3,0,4.2,3.4,6.1,9.5,77.0,151.0,194.0,0.18,0.18,0.35,0.18,0.35,0.12,0.18,0.3,0.1,0.28
1238,Nikola Kalinić,hr CRO,DL,Milan,it Serie A,29.0,1988.0,31,20,1812,20.1,6,3,9,6,0,0,3,0,8.6,8.6,2.1,10.6,16.0,26.0,123.0,0.3,0.15,0.45,0.3,0.45,0.43,0.1,0.53,0.43,0.53
1239,Salomon Kalou,ci CIV,"DL,CC",Hertha BSC,de Bundesliga,31.0,1985.0,31,27,2207,24.5,12,3,15,11,1,2,0,0,9.2,7.6,2.3,9.9,56.0,73.0,160.0,0.49,0.12,0.61,0.45,0.57,0.37,0.09,0.47,0.31,0.4
1240,Daichi Kamada,jp JPN,"CC,DL",Eint Frankfurt,de Bundesliga,20.0,1996.0,3,2,144,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
1241,François Kamano,gn GUI,DL,Bordeaux,fr Ligue 1,21.0,1996.0,35,23,2014,22.4,8,4,12,7,1,1,4,0,8.2,7.3,2.6,9.9,122.0,52.0,213.0,0.36,0.18,0.54,0.31,0.49,0.37,0.12,0.48,0.33,0.44
1242,Bingourou Kamara,sn SEN,PO,Strasbourg,fr Ligue 1,20.0,1996.0,19,19,1691,18.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,Boubacar Kamara,fr FRA,"DF,CC",Marseille,fr Ligue 1,17.0,1999.0,6,5,455,5.1,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,4.0,9.0,4.0,0.0,0.2,0.2,0.0,0.2,0.04,0.05,0.09,0.04,0.09
1244,Marcin Kamiński,pl POL,DF,Stuttgart,de Bundesliga,25.0,1992.0,23,12,1138,12.6,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,20.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
2491,Kevin Kampl,si SVN,CC,RB Leipzig,de Bundesliga,26.0,1990.0,27,22,2049,22.7,1,3,4,1,0,0,3,0,1.5,1.5,3.9,5.4,63.0,157.0,80.0,0.04,0.13,0.18,0.04,0.18,0.14,0.24000000000000002,0.38,0.14,0.38
1247,Harry Kane,eng ENG,DL,Tottenham,eng Premier League,24.0,1993.0,37,35,3076,34.2,30,2,32,28,2,3,5,0,24.8,22.4,2.7,25.1,58.0,94.0,261.0,0.88,0.06,0.94,0.82,0.88,0.72,0.08,0.8,0.66,0.73
1248,Wilfried Kanga,ci CIV,"DL,CC",Angers,fr Ligue 1,19.0,1998.0,9,1,175,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
1249,Mamadou Kanouté,sn SEN,"DL,CC",Benevento,it Serie A,23.0,1993.0,2,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
1250,N'Golo Kanté,fr FRA,CC,Chelsea,eng Premier League,26.0,1991.0,34,34,2994,33.3,1,1,2,1,0,0,3,0,0.8,0.8,2.9,3.6,88.0,274.0,45.0,0.03,0.03,0.06,0.03,0.06,0.02,0.09,0.11,0.02,0.11
1251,Bartosz Kapustka,pl POL,"DL,CC",Freiburg,de Bundesliga,20.0,1996.0,7,3,235,2.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,6.0,3.0,19.0,0.38,0.0,0.38,0.38,0.38,0.06,0.0,0.06,0.06,0.06
1252,Kenan Karaman,tr TUR,"CC,DL",Hannover 96,de Bundesliga,23.0,1994.0,22,8,855,9.5,1,0,1,1,0,0,2,0,1.9,1.9,0.6,2.6,20.0,31.0,50.0,0.11,0.0,0.11,0.11,0.11,0.2,0.07,0.27,0.2,0.27
1253,Yann Karamoh,fr FRA,"DL,CC",Inter,it Serie A,19.0,1998.0,16,4,489,5.4,1,0,1,1,0,0,0,0,2.2,2.2,0.1,2.3,26.0,21.0,71.0,0.18,0.0,0.18,0.18,0.18,0.4,0.02,0.42,0.4,0.42
1254,Loris Karius,de GER,PO,Liverpool,eng Premier League,24.0,1993.0,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,Orestis Karnezis,gr GRE,PO,Watford,eng Premier League,32.0,1985.0,15,14,1292,14.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,Rick Karsdorp,nl NED,DF,Roma,it Serie A,22.0,1995.0,1,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,Aleksandar Katai,rs SRB,"CC,DF",Alavés,es La Liga,26.0,1991.0,3,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
1258,Florian Kath,de GER,"DL,CC",Freiburg,de Bundesliga,22.0,1994.0,24,3,674,7.5,1,0,1,1,0,0,3,0,1.2,1.2,0.3,1.4,17.0,26.0,59.0,0.13,0.0,0.13,0.13,0.13,0.16,0.04,0.19,0.16,0.19
1259,Ole Käuper,de GER,CC,Werder Bremen,de Bundesliga,20.0,1997.0,1,1,73,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,Eiji Kawashima,jp JPN,PO,Metz,fr Ligue 1,34.0,1983.0,29,29,2569,28.5,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1261,Beram Kayal,il ISR,CC,Brighton,eng Premier League,29.0,1988.0,19,8,745,8.3,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,4.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09
1262,Joris Kayembe,cd COD,"DL,CC",Nantes,fr Ligue 1,22.0,1994.0,3,1,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
1263,Olarenwaju Kayode,ng NGA,"DL,CC",Girona,es La Liga,24.0,1993.0,12,2,383,4.3,0,0,0,0,0,0,2,0,1.0,1.0,1.0,2.0,10.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.48,0.24,0.48
1264,Moise Kean,it ITA,DL,Hellas Verona,it Serie A,17.0,2000.0,19,12,1131,12.6,4,0,4,4,0,0,5,0,4.9,4.9,0.5,5.4,30.0,13.0,61.0,0.32,0.0,0.32,0.32,0.32,0.39,0.04,0.43,0.39,0.43
1265,Michael Keane,eng ENG,DF,Everton,eng Premier League,24.0,1993.0,30,29,2560,28.4,0,1,1,0,0,0,3,0,1.1,1.1,0.5,1.6,11.0,83.0,3.0,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.06,0.04,0.06
1266,Thilo Kehrer,de GER,DF,Schalke 04,de Bundesliga,20.0,1996.0,28,27,2365,26.3,3,0,3,3,0,0,4,0,1.6,1.6,0.4,1.9,27.0,96.0,8.0,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07
1267,Cheick Keita,ml MLI,DF,Bologna,it Serie A,21.0,1996.0,3,1,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,Naby Keïta,gn GUI,CC,RB Leipzig,de Bundesliga,22.0,1995.0,27,23,1962,21.8,6,5,11,6,0,0,8,2,3.7,3.7,4.2,8.0,103.0,148.0,74.0,0.28,0.23,0.5,0.28,0.5,0.17,0.2,0.37,0.17,0.37
1269,Keko,es ESP,"CC,DL",Málaga,es La Liga,25.0,1991.0,21,15,1209,13.4,0,2,2,0,0,0,3,0,1.3,1.3,1.8,3.1,24.0,29.0,76.0,0.0,0.15,0.15,0.0,0.15,0.1,0.13,0.23,0.1,0.23
1270,Martin Kelly,eng ENG,DF,Crystal Palace,eng Premier League,27.0,1990.0,15,12,1195,13.3,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.6,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1271,Marc-Oliver Kempf,de GER,DF,Freiburg,de Bundesliga,22.0,1995.0,12,11,901,10.0,0,1,1,0,0,0,1,0,0.5,0.5,1.0,1.4,4.0,35.0,2.0,0.0,0.1,0.1,0.0,0.1,0.05,0.1,0.14,0.05,0.14
1272,Kenedy,br BRA,"CC,DF",Newcastle Utd,eng Premier League,21.0,1996.0,13,13,1023,11.4,2,2,4,2,0,0,1,0,2.4,2.4,1.7,4.2,30.0,21.0,55.0,0.18,0.18,0.35,0.18,0.35,0.21,0.15,0.37,0.21,0.37
1273,Jonjoe Kenny,eng ENG,DF,Everton,eng Premier League,20.0,1997.0,19,17,1590,17.7,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,16.0,48.0,51.0,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09
1274,Ryan Kent,eng ENG,"DL,CC",Freiburg,de Bundesliga,20.0,1996.0,6,1,245,2.7,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,9.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.33,0.31,0.33
1275,Christophe Kerbrat,fr FRA,DF,Guingamp,fr Ligue 1,30.0,1986.0,37,37,3320,36.9,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.5,12.0,136.0,1.0,0.03,0.0,0.03,0.03,0.03,0.01,0.0,0.01,0.01,0.01
1276,Franck Kessié,ci CIV,CC,Milan,it Serie A,20.0,1996.0,37,37,3264,36.3,5,1,6,2,3,4,9,0,7.5,4.4,3.8,8.2,96.0,209.0,212.0,0.14,0.03,0.17,0.06,0.08,0.21,0.11,0.31,0.12,0.23
1277,Billy Ketkeophomphone,la LAO,CC,Angers,fr Ligue 1,27.0,1990.0,13,5,437,4.9,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,13.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15
1278,Driss Khalid,ma MAR,DL,Toulouse,fr Ligue 1,18.0,1999.0,1,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23
1279,Saîf-Eddine Khaoui,tn TUN,"CC,DL",Troyes,fr Ligue 1,22.0,1995.0,32,21,1956,21.7,5,2,7,5,0,1,1,0,4.7,3.9,2.6,6.5,43.0,72.0,103.0,0.23,0.09,0.32,0.23,0.32,0.22,0.12,0.34,0.18,0.3
1280,Wahbi Khazri,tn TUN,"DL,CC",Rennes,fr Ligue 1,26.0,1991.0,24,23,1918,21.3,9,2,11,6,3,4,8,1,7.8,4.6,3.8,8.4,54.0,64.0,146.0,0.42,0.09,0.52,0.28,0.38,0.36,0.18,0.54,0.22,0.39
1281,Rani Khedira,de GER,"CC,DF",Augsburg,de Bundesliga,23.0,1994.0,30,27,2275,25.3,1,1,2,1,0,0,8,0,1.4,1.4,0.8,2.2,12.0,84.0,32.0,0.04,0.04,0.08,0.04,0.08,0.05,0.03,0.09,0.05,0.09
1282,Sami Khedira,de GER,CC,Juventus,it Serie A,30.0,1987.0,26,24,1912,21.2,9,2,11,9,0,0,1,0,3.7,3.7,1.2,4.9,37.0,83.0,66.0,0.42,0.09,0.52,0.42,0.52,0.18,0.06,0.23,0.18,0.23
1283,Stefan Kießling,de GER,"DF,CC",Leverkusen,de Bundesliga,33.0,1984.0,8,0,82,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.21,0.19,0.4,0.21,0.4
1284,Kiké,es ESP,DL,Eibar,es La Liga,27.0,1989.0,35,28,2460,27.3,8,1,9,8,0,0,5,0,9.4,9.4,0.6,10.0,32.0,41.0,183.0,0.29,0.04,0.33,0.29,0.33,0.34,0.02,0.36,0.34,0.36
1285,Joshua Kimmich,de GER,DF,Bayern Munich,de Bundesliga,22.0,1995.0,29,26,2329,25.9,1,10,11,1,0,0,1,0,0.5,0.5,6.2,6.7,79.0,176.0,232.0,0.04,0.39,0.43,0.04,0.43,0.02,0.24,0.26,0.02,0.26
1286,Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,21.0,1995.0,28,27,2423,26.9,0,0,0,0,0,0,8,2,1.4,1.4,0.2,1.7,36.0,108.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
2575,Andy King,wls WAL,CC,Leicester City,eng Premier League,28.0,1988.0,22,14,1252,13.9,3,1,4,3,0,0,2,0,1.5,1.5,0.30000000000000004,1.7999999999999998,8.0,51.0,11.0,0.42000000000000004,0.13,0.55,0.42000000000000004,0.55,0.21,0.05,0.25,0.21,0.25
1289,Joshua King,no NOR,"DL,CC",Bournemouth,eng Premier League,25.0,1992.0,33,27,2453,27.3,8,3,11,6,2,2,3,0,6.5,4.9,4.9,9.8,84.0,83.0,215.0,0.29,0.11,0.4,0.22,0.33,0.24,0.18,0.42,0.18,0.36
1290,Simon Kjær,dk DEN,DF,Sevilla,es La Liga,28.0,1989.0,20,18,1571,17.5,2,0,2,2,0,0,3,0,1.4,1.4,0.1,1.5,1.0,34.0,3.0,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09
1291,Davy Klaassen,nl NED,"CC,DL",Everton,eng Premier League,24.0,1993.0,7,3,251,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
1292,Felix Klaus,de GER,"CC,DL",Hannover 96,de Bundesliga,24.0,1992.0,28,25,1981,22.0,4,2,6,4,0,0,5,0,4.4,4.4,2.1,6.5,48.0,55.0,136.0,0.18,0.09,0.27,0.18,0.27,0.2,0.1,0.29,0.2,0.29
1293,Ragnar Klavan,ee EST,DF,Liverpool,eng Premier League,31.0,1985.0,19,16,1451,16.1,1,0,1,1,0,0,0,0,0.9,0.9,0.2,1.0,15.0,73.0,5.0,0.06,0.0,0.06,0.06,0.06,0.05,0.01,0.06,0.05,0.06
1294,Tim Kleindienst,de GER,"DL,DF",Freiburg,de Bundesliga,21.0,1995.0,22,12,1138,12.6,2,3,5,2,0,0,2,0,4.4,4.4,2.3,6.6,24.0,31.0,84.0,0.16,0.24,0.4,0.16,0.4,0.34,0.18,0.53,0.34,0.53
1295,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,21.0,1996.0,26,25,2190,24.3,1,0,1,1,0,0,2,0,0.9,0.9,1.6,2.5,32.0,80.0,124.0,0.04,0.0,0.04,0.04,0.04,0.04,0.07,0.1,0.04,0.1
1296,Lukas Klünter,de GER,"DF,DL",Köln,de Bundesliga,21.0,1996.0,19,14,1336,14.8,1,0,1,1,0,0,6,0,2.1,2.1,1.2,3.3,38.0,41.0,93.0,0.07,0.0,0.07,0.07,0.07,0.14,0.08,0.22,0.14,0.22
1297,Robin Knoche,de GER,DF,Wolfsburg,de Bundesliga,25.0,1992.0,24,24,2102,23.4,1,2,3,1,0,0,2,0,0.9,0.9,0.4,1.3,17.0,91.0,7.0,0.04,0.09,0.13,0.04,0.13,0.04,0.02,0.05,0.04,0.05
1298,Anthony Knockaert,fr FRA,"CC,DL",Brighton,eng Premier League,25.0,1991.0,33,27,2421,26.9,3,1,4,3,0,0,4,1,4.1,4.1,3.2,7.3,92.0,124.0,153.0,0.11,0.04,0.15,0.11,0.15,0.15,0.12,0.27,0.15,0.27
1299,Törles Knöll,de GER,"CC,DL",Hamburger SV,de Bundesliga,19.0,1997.0,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1300,Robin Koch,de GER,"CC,DF",Freiburg,de Bundesliga,21.0,1996.0,26,21,1919,21.3,2,1,3,2,0,0,3,0,0.9,0.9,1.0,1.8,13.0,36.0,16.0,0.09,0.05,0.14,0.09,0.14,0.04,0.05,0.09,0.04,0.09
1301,Kenan Kodro,ba BIH,"DL,DF",Mainz 05,de Bundesliga,23.0,1993.0,8,2,232,2.6,0,0,0,0,0,0,0,0,0.7,0.7,0.2,1.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.28,0.09,0.38,0.28,0.38
1302,Hervé Koffi,bf BFA,PO,Lille,fr Ligue 1,20.0,1996.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,Dominik Kohr,de GER,CC,Leverkusen,de Bundesliga,23.0,1994.0,28,18,1664,18.5,1,1,2,1,0,0,9,1,3.9,3.9,1.3,5.2,31.0,116.0,52.0,0.05,0.05,0.11,0.05,0.11,0.21,0.07,0.28,0.21,0.28
1304,Seybou Koita,ne NIG,DL,Amiens,fr Ligue 1,23.0,1994.0,6,2,212,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13
1305,Koke,es ESP,CC,Atlético Madrid,es La Liga,25.0,1992.0,35,33,2756,30.6,4,4,8,4,0,0,3,0,2.3,2.3,6.7,9.0,42.0,237.0,114.0,0.13,0.13,0.26,0.13,0.26,0.08,0.22,0.29,0.08,0.29
1306,Aleksandar Kolarov,rs SRB,DF,Roma,it Serie A,31.0,1985.0,35,34,3060,34.0,2,6,8,2,0,0,3,0,2.5,2.5,9.0,11.5,147.0,178.0,247.0,0.06,0.18,0.24,0.06,0.24,0.07,0.27,0.34,0.07,0.34
1307,Sead Kolašinac,ba BIH,DF,Arsenal,eng Premier League,24.0,1993.0,27,25,2147,23.9,2,4,6,2,0,0,3,0,2.2,2.2,3.5,5.8,68.0,105.0,186.0,0.08,0.17,0.25,0.08,0.25,0.09,0.15,0.24,0.09,0.24
1308,Vincent Kompany,be BEL,DF,Manchester City,eng Premier League,31.0,1986.0,17,17,1394,15.5,1,1,2,1,0,0,6,0,0.8,0.8,0.5,1.3,31.0,85.0,3.0,0.06,0.06,0.13,0.06,0.13,0.05,0.03,0.08,0.05,0.08
