RL2017-2018,Jugador2017-2018,País2017-2018,Posc2017-2018,Equipo2017-2018,Comp2017-2018,Edad2017-2018,Nacimiento2017-2018,90 s2017-2018,Int.2017-2018,Balón vivo2017-2018,Balón muerto2017-2018,FK2017-2018,PL2017-2018,Camb.2017-2018,Pcz2017-2018,Lanz.2017-2018,SE2017-2018,Dentro2017-2018,Fuera2017-2018,Rect.2017-2018,Cmp2017-2018,PA2017-2018,Bloqueos2017-2018
2092,Jaïro Riedewald,nl NED,"CC,DF",Crystal Palace,eng Premier League,20.0,1996.0,4.9,159.0,156.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,126.0,1.0,3.0
2093,Asier Riesgo,es ESP,PO,Eibar,es La Liga,33.0,1983.0,1.0,33.0,14.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
2094,Luca Rigoni,it ITA,CC,Genoa,it Serie A,32.0,1984.0,17.5,551.0,540.0,9.0,6.0,5.0,7.0,18.0,3.0,0.0,0.0,0.0,0.0,440.0,2.0,13.0
2095,Nicola Rigoni,it ITA,CC,Chievo,it Serie A,26.0,1990.0,10.4,432.0,419.0,8.0,8.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,352.0,5.0,7.0
2096,Kévin Rimane,gf GUF,DF,Paris S-G,fr Ligue 1,26.0,1991.0,0.1,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2097,Tomás Rincón,ve VEN,CC,Torino,it Serie A,29.0,1988.0,33.3,1525.0,1475.0,42.0,31.0,2.0,33.0,17.0,10.0,0.0,0.0,0.0,0.0,1253.0,8.0,21.0
2098,Birk Risa,no NOR,DL,Köln,de Bundesliga,19.0,1998.0,0.9,21.0,17.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,12.0,0.0,2.0
2099,Marcel Risse,de GER,"DF,CC",Köln,de Bundesliga,27.0,1989.0,13.0,643.0,527.0,109.0,21.0,0.0,8.0,121.0,42.0,46.0,11.0,33.0,2.0,384.0,7.0,42.0
2100,Matt Ritchie,sct SCO,"CC,DL",Newcastle Utd,eng Premier League,27.0,1989.0,31.2,1279.0,1102.0,171.0,45.0,7.0,10.0,190.0,37.0,89.0,35.0,36.0,6.0,834.0,6.0,44.0
2101,Cristian Rivera,es ESP,CC,Eibar,es La Liga,20.0,1997.0,2.7,133.0,130.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,3.0
2102,Emmanuel Rivière,fr FRA,DL,Metz,fr Ligue 1,27.0,1990.0,22.3,632.0,584.0,47.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,425.0,1.0,18.0
2103,Jonathan Rivierez,mq MTQ,DF,Metz,fr Ligue 1,28.0,1989.0,22.9,963.0,743.0,218.0,14.0,0.0,7.0,25.0,204.0,0.0,0.0,0.0,0.0,727.0,2.0,22.0
2104,Luca Rizzo,it ITA,CC,SPAL,it Serie A,25.0,1992.0,5.4,212.0,196.0,13.0,1.0,0.0,2.0,25.0,2.0,10.0,0.0,2.0,0.0,142.0,3.0,18.0
2105,Arjen Robben,nl NED,"DL,CC",Bayern Munich,de Bundesliga,33.0,1984.0,16.7,882.0,774.0,108.0,20.0,0.0,13.0,65.0,52.0,36.0,20.0,8.0,0.0,711.0,0.0,16.0
2106,Rober,es ESP,"DF,CC",Levante,es La Liga,22.0,1995.0,21.2,680.0,649.0,29.0,25.0,0.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,555.0,2.0,12.0
2107,Roberto,es ESP,PO,Málaga,es La Liga,31.0,1986.0,34.0,998.0,556.0,440.0,161.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,2.0,0.0
2108,Sergi Roberto,es ESP,DF,Barcelona,es La Liga,25.0,1992.0,24.7,1832.0,1638.0,190.0,14.0,3.0,8.0,35.0,176.0,0.0,0.0,0.0,0.0,1634.0,4.0,23.0
2109,Connor Roberts,wls WAL,DF,Swansea City,eng Premier League,21.0,1995.0,3.0,181.0,147.0,33.0,1.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,131.0,1.0,10.0
2110,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,23.0,1994.0,21.6,1681.0,1497.0,182.0,12.0,3.0,3.0,88.0,170.0,0.0,0.0,0.0,0.0,1404.0,2.0,42.0
2111,Álex Robles,es ESP,DF,Málaga,es La Liga,18.0,1999.0,1.0,34.0,26.0,8.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0
2112,Hal Robson-Kanu,wls WAL,"DL,CC",West Brom,eng Premier League,28.0,1989.0,9.2,208.0,198.0,8.0,0.0,1.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,127.0,2.0,15.0
2113,Marc Roca,es ESP,CC,Espanyol,es La Liga,20.0,1996.0,2.9,170.0,165.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,151.0,1.0,1.0
2114,Rubén Rochina,es ESP,"CC,DF",Levante,es La Liga,26.0,1991.0,1.7,86.0,79.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,4.0,3.0
2115,Ronny Rodelin,fr FRA,"DL,CC",Caen,fr Ligue 1,27.0,1989.0,35.1,1372.0,1321.0,40.0,1.0,5.0,41.0,78.0,12.0,0.0,0.0,0.0,0.0,952.0,11.0,36.0
2116,Rodri,es ESP,CC,Villarreal,es La Liga,21.0,1996.0,35.9,2483.0,2412.0,66.0,66.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,2227.0,5.0,22.0
2117,Rodrigo,es ESP,DL,Valencia,es La Liga,26.0,1991.0,29.8,928.0,900.0,21.0,3.0,12.0,12.0,26.0,3.0,2.0,0.0,0.0,0.0,688.0,7.0,25.0
2118,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,23.0,1994.0,18.2,927.0,760.0,165.0,11.0,0.0,3.0,70.0,153.0,1.0,0.0,0.0,0.0,726.0,2.0,26.0
2119,Ángel Rodríguez,es ESP,DL,Getafe,es La Liga,30.0,1987.0,25.5,392.0,374.0,15.0,1.0,3.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,260.0,3.0,21.0
2120,Iván Rodríguez,es ESP,DF,Málaga,es La Liga,21.0,1996.0,0.2,11.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2121,James Rodríguez,co COL,"CC,DL",Bayern Munich,de Bundesliga,26.0,1991.0,18.0,1590.0,1433.0,149.0,61.0,5.0,32.0,132.0,17.0,58.0,11.0,41.0,0.0,1347.0,8.0,27.0
2122,Jay Rodriguez,eng ENG,"DL,CC",West Brom,eng Premier League,28.0,1989.0,31.2,740.0,691.0,47.0,2.0,4.0,6.0,30.0,4.0,3.0,2.0,0.0,0.0,517.0,2.0,26.0
2123,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,24.0,1992.0,33.4,2090.0,1837.0,244.0,29.0,0.0,43.0,120.0,214.0,1.0,1.0,0.0,0.0,1739.0,9.0,46.0
2124,Marko Rog,hr CRO,"CC,DL",Napoli,it Serie A,22.0,1995.0,3.2,287.0,283.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,246.0,2.0,6.0
2125,Rogério,br BRA,DF,Sassuolo,it Serie A,19.0,1998.0,10.1,451.0,374.0,70.0,8.0,2.0,2.0,26.0,62.0,0.0,0.0,0.0,0.0,319.0,7.0,15.0
2126,Marcus Rohdén,se SWE,CC,Crotone,it Serie A,26.0,1991.0,18.1,520.0,509.0,8.0,1.0,2.0,2.0,15.0,5.0,0.0,0.0,0.0,0.0,345.0,3.0,20.0
2127,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,27.0,1990.0,7.1,362.0,352.0,10.0,7.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,295.0,0.0,3.0
2128,Diego Rolán,uy URU,"DL,CC",Málaga,es La Liga,24.0,1993.0,21.6,606.0,568.0,36.0,2.0,3.0,2.0,27.0,5.0,1.0,0.0,0.0,0.0,472.0,2.0,18.0
2129,Rolando,pt POR,DF,Marseille,fr Ligue 1,31.0,1985.0,27.9,1354.0,1312.0,40.0,39.0,2.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1210.0,2.0,3.0
2130,Esteban Rolón,ar ARG,CC,Málaga,es La Liga,22.0,1995.0,4.6,138.0,134.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,4.0
2131,Filippo Romagna,it ITA,DF,Cagliari,it Serie A,20.0,1997.0,21.0,877.0,828.0,43.0,33.0,0.0,6.0,14.0,9.0,0.0,0.0,0.0,0.0,667.0,6.0,16.0
2132,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,22.0,1995.0,26.1,1491.0,1431.0,57.0,32.0,0.0,3.0,5.0,25.0,0.0,0.0,0.0,0.0,1356.0,3.0,11.0
2133,Simone Romagnoli,it ITA,DF,Bologna,it Serie A,27.0,1990.0,6.2,279.0,267.0,11.0,8.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,226.0,1.0,2.0
2134,Aristóteles Romero,ve VEN,"CC,DL",Crotone,it Serie A,21.0,1995.0,1.0,49.0,49.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0
2135,Óscar Romero,py PAR,"CC,DL",Alavés,es La Liga,25.0,1992.0,2.8,74.0,61.0,13.0,9.0,0.0,2.0,6.0,1.0,3.0,2.0,1.0,0.0,44.0,0.0,1.0
2136,Sergio Romero,ar ARG,PO,Manchester Utd,eng Premier League,30.0,1987.0,1.0,25.0,15.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
2137,Oriol Romeu,es ESP,CC,Southampton,eng Premier League,25.0,1991.0,32.2,1854.0,1830.0,21.0,19.0,2.0,17.0,6.0,2.0,0.0,0.0,0.0,0.0,1524.0,3.0,27.0
2138,Rômulo,it ITA,"CC,DF",Hellas Verona,it Serie A,30.0,1987.0,35.2,1593.0,1347.0,240.0,56.0,2.0,12.0,193.0,116.0,60.0,18.0,35.0,0.0,1168.0,6.0,63.0
2139,Cristiano Ronaldo,pt POR,DL,Real Madrid,es La Liga,32.0,1985.0,25.4,789.0,747.0,34.0,3.0,5.0,5.0,34.0,15.0,4.0,0.0,0.0,0.0,615.0,8.0,24.0
2140,Facundo Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,30.0,1987.0,16.6,1083.0,1046.0,36.0,30.0,2.0,26.0,6.0,6.0,0.0,0.0,0.0,0.0,945.0,1.0,8.0
2141,Salomón Rondón,ve VEN,DL,West Brom,eng Premier League,27.0,1989.0,30.7,874.0,834.0,38.0,3.0,4.0,3.0,35.0,4.0,0.0,0.0,0.0,0.0,564.0,2.0,33.0
2142,Valentin Rongier,fr FRA,CC,Nantes,fr Ligue 1,22.0,1994.0,26.1,1353.0,1290.0,55.0,18.0,4.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,1166.0,8.0,16.0
2143,Marten de Roon,nl NED,CC,Atalanta,it Serie A,26.0,1991.0,28.6,1699.0,1651.0,41.0,28.0,0.0,22.0,4.0,13.0,0.0,0.0,0.0,0.0,1431.0,7.0,23.0
2144,Wayne Rooney,eng ENG,"CC,DL",Everton,eng Premier League,31.0,1985.0,25.2,1241.0,1140.0,94.0,37.0,9.0,23.0,62.0,10.0,30.0,13.0,13.0,3.0,934.0,7.0,27.0
2145,Roberto Rosales,ve VEN,DF,Málaga,es La Liga,28.0,1988.0,34.7,1936.0,1481.0,442.0,52.0,0.0,17.0,168.0,345.0,44.0,23.0,19.0,1.0,1359.0,13.0,52.0
2146,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,27.0,1990.0,8.9,535.0,407.0,127.0,13.0,0.0,3.0,57.0,99.0,15.0,3.0,7.0,0.0,401.0,1.0,18.0
2147,Liam Rosenior,eng ENG,DF,Brighton,eng Premier League,33.0,1984.0,1.8,89.0,66.0,22.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,60.0,1.0,3.0
2148,Aleandro Rosi,it ITA,DF,Genoa,it Serie A,30.0,1987.0,18.9,815.0,636.0,174.0,5.0,1.0,1.0,55.0,169.0,0.0,0.0,0.0,0.0,564.0,5.0,26.0
2149,Valentin Rosier,fr FRA,DF,Dijon,fr Ligue 1,20.0,1996.0,30.9,1469.0,1153.0,311.0,11.0,2.0,6.0,53.0,300.0,0.0,0.0,0.0,0.0,1129.0,5.0,34.0
2150,Luca Rossettini,it ITA,DF,Genoa,it Serie A,32.0,1985.0,22.5,1023.0,989.0,29.0,21.0,0.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,849.0,5.0,8.0
2151,Francesco Rossi,it ITA,PO,Atalanta,it Serie A,26.0,1991.0,0.1,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2152,Giuseppe Rossi,it ITA,"DL,CC",Genoa,it Serie A,30.0,1987.0,2.9,109.0,104.0,4.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,88.0,1.0,2.0
2153,Jérôme Roussillon,fr FRA,DF,Montpellier,fr Ligue 1,24.0,1993.0,20.9,1015.0,770.0,241.0,25.0,1.0,9.0,94.0,205.0,11.0,2.0,8.0,0.0,762.0,4.0,45.0
2154,Wayne Routledge,eng ENG,"CC,DL",Swansea City,eng Premier League,32.0,1985.0,4.8,177.0,171.0,5.0,0.0,0.0,0.0,15.0,1.0,3.0,2.0,0.0,0.0,115.0,1.0,9.0
2155,Nolan Roux,fr FRA,"DL,CC",Metz,fr Ligue 1,29.0,1988.0,31.5,807.0,777.0,27.0,1.0,2.0,11.0,20.0,3.0,0.0,0.0,0.0,0.0,541.0,3.0,20.0
2156,Rubén,es ESP,PO,La Coruña,es La Liga,33.0,1984.0,27.5,712.0,392.0,316.0,82.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,4.0,0.0
2157,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,24.0,1993.0,26.0,1735.0,1695.0,35.0,24.0,3.0,35.0,10.0,11.0,0.0,0.0,0.0,0.0,1540.0,5.0,7.0
2158,Sebastian Rudy,de GER,CC,Bayern Munich,de Bundesliga,27.0,1990.0,16.8,1082.0,1022.0,55.0,28.0,0.0,9.0,37.0,2.0,24.0,17.0,4.0,1.0,944.0,5.0,19.0
2159,Stéphane Ruffier,fr FRA,PO,Saint-Étienne,fr Ligue 1,30.0,1986.0,34.6,1142.0,761.0,380.0,104.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,1.0,3.0
2160,Vincent Rüfli,ch SUI,"DF,DL",Dijon,fr Ligue 1,29.0,1988.0,0.3,13.0,8.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2161,Daniele Rugani,it ITA,DF,Juventus,it Serie A,23.0,1994.0,21.5,1512.0,1485.0,25.0,24.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,1371.0,2.0,5.0
2162,Mário Rui,pt POR,DF,Napoli,it Serie A,26.0,1991.0,23.2,2176.0,1881.0,289.0,33.0,0.0,2.0,112.0,205.0,51.0,37.0,5.0,0.0,1846.0,6.0,42.0
2163,Aitor Ruibal,es ESP,CC,Betis,es La Liga,21.0,1996.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2164,Fabián Ruiz Peña,es ESP,CC,Betis,es La Liga,21.0,1996.0,29.5,2120.0,2063.0,47.0,34.0,6.0,21.0,15.0,11.0,2.0,0.0,1.0,0.0,1813.0,10.0,43.0
2165,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,28.0,1989.0,26.8,1430.0,1351.0,73.0,71.0,2.0,22.0,2.0,2.0,0.0,0.0,0.0,0.0,1218.0,6.0,8.0
2166,Antonio Rukavina,rs SRB,DF,Villarreal,es La Liga,33.0,1984.0,14.1,628.0,483.0,143.0,8.0,1.0,0.0,27.0,135.0,0.0,0.0,0.0,0.0,489.0,2.0,12.0
2167,Gerónimo Rulli,ar ARG,PO,Real Sociedad,es La Liga,25.0,1992.0,26.0,1115.0,882.0,228.0,77.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,5.0,0.0
2168,Lukas Rupp,de GER,"CC,DL",Hoffenheim,de Bundesliga,26.0,1991.0,12.9,476.0,455.0,18.0,4.0,0.0,1.0,17.0,12.0,2.0,0.0,2.0,0.0,360.0,3.0,17.0
2169,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,31.0,1985.0,12.7,593.0,569.0,23.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,1.0,9.0
2170,Mathew Ryan,au AUS,PO,Brighton,eng Premier League,25.0,1992.0,38.0,1186.0,716.0,459.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,11.0,1.0
2171,Idriss Saadi,dz ALG,DL,Strasbourg,fr Ligue 1,25.0,1992.0,10.5,211.0,182.0,29.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,1.0,0.0,136.0,0.0,11.0
2172,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,24.0,1993.0,34.4,2104.0,1661.0,437.0,34.0,3.0,7.0,137.0,403.0,0.0,0.0,0.0,0.0,1661.0,6.0,85.0
2173,Abdelhamid Sabiri,ma MAR,CC,Huddersfield,eng Premier League,20.0,1996.0,2.4,100.0,95.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,1.0
2174,Marcel Sabitzer,at AUT,"CC,DL",RB Leipzig,de Bundesliga,23.0,1994.0,19.9,946.0,842.0,98.0,26.0,4.0,3.0,65.0,58.0,13.0,3.0,6.0,1.0,674.0,6.0,23.0
2175,Enric Saborit,es ESP,DF,Athletic Club,es La Liga,25.0,1992.0,15.9,707.0,553.0,151.0,10.0,0.0,4.0,36.0,141.0,0.0,0.0,0.0,0.0,524.0,3.0,18.0
4353,Ihsan Sacko,fr FRA,"DL,CC",Nice,fr Ligue 1,20.0,1997.0,10.8,286.0,274.0,9.0,1.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,207.0,3.0,13.0
2178,Mujaid Sadick,es ESP,DF,La Coruña,es La Liga,17.0,2000.0,1.2,41.0,40.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0
2179,Armando Sadiku,al ALB,DL,Levante,es La Liga,26.0,1991.0,3.0,71.0,65.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,0.0
2180,Umar Sadiq,ng NGA,DL,Torino,it Serie A,20.0,1997.0,2.5,51.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0
2181,Bacary Sagna,fr FRA,DF,Benevento,it Serie A,34.0,1983.0,10.6,783.0,688.0,94.0,18.0,0.0,3.0,26.0,75.0,1.0,0.0,1.0,0.0,690.0,1.0,8.0
