Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Derribos,Derribos,Derribos,Derribos,Derribos,Desafíos,Desafíos,Desafíos,Desafíos,Bloqueos,Bloqueos,Bloqueos,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0
1368,Viktor Kovalenko,ua UKR,DL,Atalanta,it Serie A,24,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
1369,Emil Krafth,se SWE,DF,Newcastle Utd,eng Premier League,25,1994,14.3,19,8,9,9,1,12,25,48.0,13,15,9,6,15,34,52,2,Partidos
1370,Andrej Kramarić,hr CRO,"DL,CC",Hoffenheim,de Bundesliga,29,1991,26.4,7,4,4,0,3,3,8,37.5,5,8,1,7,7,14,5,1,Partidos
1371,Christoph Kramer,de GER,CC,M'Gladbach,de Bundesliga,29,1991,22.6,55,37,22,28,5,28,58,48.3,30,32,11,21,34,89,39,0,Partidos
1372,Jean-Philippe Krasso,ci CIV,DL,Saint-Étienne,fr Ligue 1,23,1997,2.5,5,3,1,4,0,2,4,50.0,2,5,0,5,1,6,3,0,Partidos
1373,Toni Kroos,de GER,CC,Real Madrid,es La Liga,30,1990,23.5,42,22,15,15,12,11,44,25.0,33,26,6,20,15,57,10,3,Partidos
1374,Filip Krovinović,hr CRO,CC,West Brom,eng Premier League,24,1995,6.1,13,10,6,5,2,6,18,33.3,12,2,0,2,4,17,2,0,Partidos
1375,Rade Krunić,ba BIH,"CC,DL",Milan,it Serie A,26,1993,8.0,15,12,6,6,3,7,17,41.2,10,12,2,10,10,25,9,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1376,Max Kruse,de GER,"DL,CC",Union Berlin,de Bundesliga,32,1988,18.1,7,3,1,5,1,2,9,22.2,7,11,0,11,3,10,3,0,Partidos
1377,Lukas Kübler,de GER,"DF,CC",Freiburg,de Bundesliga,27,1992,9.8,15,8,9,5,1,9,14,64.3,5,9,3,6,21,36,31,0,Partidos
1378,Takefusa Kubo,jp JPN,"CC,DL",Villarreal,es La Liga,19,2001,3.3,1,1,0,0,1,1,5,20.0,4,2,0,2,1,2,2,0,Partidos
1379,Takefusa Kubo,jp JPN,"CC,DL",Getafe,es La Liga,19,2001,8.9,7,4,2,3,2,1,14,7.1,13,14,0,14,14,21,4,0,Partidos
1380,Juraj Kucka,sk SVK,"CC,DL",Parma,it Serie A,33,1987,25.9,67,36,21,37,9,26,74,35.1,48,25,3,22,28,95,25,0,Partidos
1381,Kuki,es ESP,CC,Valladolid,es La Liga,22,1998,0.3,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,Partidos
1382,Dejan Kulusevski,se SWE,"CC,DL",Juventus,it Serie A,20,2000,21.4,33,19,12,10,11,14,43,32.6,29,22,0,22,9,42,2,1,Partidos
1383,Marash Kumbulla,al ALB,DF,Roma,it Serie A,20,2000,15.1,16,11,8,7,1,5,17,29.4,12,12,5,7,24,40,38,1,Partidos
1384,Pierre Kunde,cm CMR,CC,Mainz 05,de Bundesliga,25,1995,5.7,8,4,1,5,2,2,9,22.2,7,6,0,6,10,18,9,0,Partidos
1385,Fabian Kunze,de GER,CC,Arminia,de Bundesliga,22,1998,14.1,38,26,19,15,4,19,42,45.2,23,19,3,16,18,56,22,1,Partidos
1386,Jasmin Kurtić,si SVN,CC,Parma,it Serie A,31,1989,30.4,46,28,22,21,3,21,70,30.0,49,22,2,20,33,79,57,1,Partidos
1387,Layvin Kurzawa,fr FRA,DF,Paris S-G,fr Ligue 1,27,1992,14.2,26,19,10,10,6,9,28,32.1,19,20,5,15,28,54,26,1,Partidos
1388,Dereck Kutesa,ch SUI,"CC,DL",Reims,fr Ligue 1,22,1997,7.6,15,7,7,3,5,5,14,35.7,9,7,1,6,7,22,3,0,Partidos
1389,Ahmed Kutucu,tr TUR,"DL,CC",Schalke 04,de Bundesliga,20,2000,1.2,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,Partidos
1390,Enock Kwateng,fr FRA,DF,Bordeaux,fr Ligue 1,23,1997,11.5,21,12,15,4,2,14,27,51.9,13,15,3,12,26,47,27,0,Partidos
1391,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,it Serie A,24,1996,16.2,35,18,17,12,6,8,28,28.6,20,16,5,11,15,50,42,0,Partidos
1392,Antonino La Gumina,it ITA,DL,Sampdoria,it Serie A,24,1996,3.8,3,2,0,1,2,0,3,0.0,3,5,1,4,3,6,5,0,Partidos
1393,Gaëtan Laborde,fr FRA,"DL,CC",Montpellier,fr Ligue 1,26,1994,36.2,43,22,21,17,5,16,60,26.7,44,29,3,26,16,59,25,1,Partidos
1394,Alexandre Lacazette,fr FRA,DL,Arsenal,eng Premier League,29,1991,21.4,18,10,4,11,3,4,22,18.2,18,20,1,19,12,30,13,0,Partidos
1395,Tom Lacoux,fr FRA,CC,Bordeaux,fr Ligue 1,18,2002,5.8,22,14,10,11,1,9,21,42.9,12,12,3,9,12,34,7,0,Partidos
1396,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,20,2000,28.8,49,29,37,12,0,24,45,53.3,21,51,21,30,65,114,140,1,Partidos
1397,Alban Lafont,fr FRA,PO,Nantes,fr Ligue 1,21,1999,38.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,14,0,Partidos
1398,Víctor Laguardia,es ESP,DF,Alavés,es La Liga,30,1989,29.2,20,12,13,6,1,14,31,45.2,17,25,13,12,37,57,104,0,Partidos
1399,Konrad Laimer,at AUT,"DF,CC",RB Leipzig,de Bundesliga,23,1997,0.9,2,0,0,1,1,0,4,0.0,4,2,0,2,1,3,0,0,Partidos
1400,Stefan Lainer,at AUT,DF,M'Gladbach,de Bundesliga,27,1992,30.8,62,37,30,22,10,27,60,45.0,33,34,5,29,35,97,85,1,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1401,Diego Lainez,mx MEX,"DL,CC",Betis,es La Liga,20,2000,9.6,9,4,3,5,1,6,16,37.5,10,15,0,15,11,20,6,0,Partidos
1402,Kenny Lala,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,20.4,22,13,13,8,1,11,22,50.0,11,12,6,6,23,45,33,1,Partidos
1403,Adam Lallana,eng ENG,"CC,DL",Brighton,eng Premier League,32,1988,17.7,28,13,11,13,4,8,39,20.5,31,18,3,15,15,43,13,0,Partidos
1404,Érik Lamela,ar ARG,"DL,CC",Tottenham,eng Premier League,28,1992,8.0,17,9,1,11,5,8,21,38.1,13,11,1,10,6,23,2,0,Partidos
1405,Sam Lammers,nl NED,"DL,CC",Atalanta,it Serie A,23,1997,3.2,2,0,0,2,0,0,6,0.0,6,0,0,0,0,2,3,0,Partidos
1406,Tariq Lamptey,gh GHA,"DF,CC",Brighton,eng Premier League,19,2000,9.8,17,9,7,6,4,6,13,46.2,7,8,1,7,19,36,12,1,Partidos
1407,Loïck Landre,fr FRA,DF,Nîmes,fr Ligue 1,28,1992,18.1,14,7,9,5,0,13,28,46.4,15,22,19,3,31,45,52,0,Partidos
1408,Michael Langer,at AUT,PO,Schalke 04,de Bundesliga,35,1985,2.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Partidos
1409,Manuel Lanzini,ar ARG,"CC,DL",West Ham,eng Premier League,27,1993,6.3,9,2,3,4,2,3,10,30.0,7,9,0,9,7,16,5,0,Partidos
1410,Gianluca Lapadula,pe PER,DL,Benevento,it Serie A,30,1990,28.5,22,12,3,13,6,6,25,24.0,19,18,3,15,5,27,16,0,Partidos
1411,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,26,1994,14.9,13,6,10,3,0,7,11,63.6,4,12,7,5,11,24,28,0,Partidos
1412,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,26,1993,29.5,65,39,48,16,1,42,74,56.8,32,34,23,11,65,130,125,0,Partidos
1413,Danilo Larangeira,br BRA,DF,Bologna,it Serie A,36,1984,34.8,33,24,23,10,0,8,29,27.6,21,58,36,22,51,84,127,2,Partidos
1414,Gautier Larsonneur,fr FRA,PO,Brest,fr Ligue 1,23,1997,35.0,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,16,3,Partidos
1415,Kevin Lasagna,it ITA,DL,Udinese,it Serie A,27,1992,12.3,6,1,2,3,1,3,14,21.4,11,11,0,11,6,12,7,0,Partidos
1416,Kevin Lasagna,it ITA,DL,Hellas Verona,it Serie A,27,1992,14.1,7,3,0,5,2,1,5,20.0,4,12,1,11,1,8,11,0,Partidos
1417,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,26,1993,18.1,14,7,5,9,0,3,6,50.0,3,27,17,10,12,26,86,0,Partidos
1418,Paul Lasne,fr FRA,CC,Brest,fr Ligue 1,31,1989,18.7,46,26,25,19,2,17,40,42.5,23,25,5,20,47,93,17,2,Partidos
1419,Toni Lato,es ESP,DF,Valencia,es La Liga,22,1997,8.1,13,6,7,3,3,6,13,46.2,7,12,1,11,10,23,21,0,Partidos
1420,Danny Latza,de GER,CC,Mainz 05,de Bundesliga,30,1989,20.0,43,26,12,19,12,23,70,32.9,47,39,3,36,27,70,23,0,Partidos
1421,Armand Lauriente,fr FRA,"CC,DL",Lorient,fr Ligue 1,21,1998,18.0,30,10,10,19,1,7,26,26.9,19,21,0,21,15,45,4,0,Partidos
1422,Vincent Laurini,fr FRA,DF,Parma,it Serie A,31,1989,9.7,16,11,8,6,2,7,9,77.8,2,8,4,4,17,33,22,1,Partidos
1423,Lauti,uy URU,CC,Celta Vigo,es La Liga,19,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
1424,Wesley Lautoa,nc NCL,"CC,DF",Dijon,fr Ligue 1,32,1987,17.9,36,20,20,13,3,11,37,29.7,26,17,8,9,29,65,33,1,Partidos
1425,Valentino Lazaro,at AUT,"DF,DL",M'Gladbach,de Bundesliga,24,1996,13.8,17,11,7,5,5,12,19,63.2,7,18,1,17,15,32,20,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1426,Darko Lazović,rs SRB,"DF,CC",Hellas Verona,it Serie A,29,1990,27.8,29,17,8,17,4,20,42,47.6,22,17,7,10,20,49,29,0,Partidos
1427,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,26,1993,29.0,24,14,15,4,5,14,39,35.9,25,22,3,19,18,42,28,0,Partidos
1428,Jérémy Le Douaron,fr FRA,"DL,CC",Brest,fr Ligue 1,22,1998,9.1,15,10,9,4,2,7,21,33.3,14,14,1,13,8,23,11,0,Partidos
1429,Enzo Le Fée,fr FRA,CC,Lorient,fr Ligue 1,20,2000,20.2,51,28,23,23,5,27,73,37.0,46,30,6,24,25,76,10,0,Partidos
1430,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,30,1989,25.6,42,29,16,24,2,18,49,36.7,31,27,5,22,44,86,44,0,Partidos
1431,Maxime Le Marchand,fr FRA,DF,Fulham,eng Premier League,30,1989,1.4,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,3,0,Partidos
1432,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,23,1996,30.5,34,20,25,8,1,9,19,47.4,10,35,24,11,36,70,87,1,Partidos
1433,Damien Le Tallec,fr FRA,"CC,DF",Montpellier,fr Ligue 1,30,1990,13.6,16,10,10,4,2,10,30,33.3,20,15,8,7,25,41,21,2,Partidos
1434,James Lea Siliki,cm CMR,CC,Rennes,fr Ligue 1,24,1996,2.8,5,2,1,3,1,2,2,100.0,0,3,0,3,1,6,1,1,Partidos
1435,Rafael Leão,pt POR,DL,Milan,it Serie A,21,1999,21.4,13,6,4,7,2,6,15,40.0,9,17,0,17,4,17,14,1,Partidos
1436,Jean-Louis Leca,fr FRA,PO,Lens,fr Ligue 1,34,1985,36.8,3,2,3,0,0,3,5,60.0,2,0,0,0,1,4,14,4,Partidos
1437,Mathew Leckie,au AUS,"DL,DF",Hertha BSC,de Bundesliga,29,1991,5.6,12,3,5,5,2,4,11,36.4,7,8,0,8,13,25,9,0,Partidos
1438,Benjamin Lecomte,fr FRA,PO,Monaco,fr Ligue 1,29,1991,28.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,20,1,Partidos
1439,Jeremías Ledesma,ar ARG,PO,Cádiz,es La Liga,27,1993,32.0,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,22,6,Partidos
1440,Pierre Lees-Melou,fr FRA,CC,Nice,fr Ligue 1,27,1993,22.9,67,39,33,31,3,25,83,30.1,58,50,14,36,29,96,31,1,Partidos
1441,Lucas Leiva,br BRA,CC,Lazio,it Serie A,33,1987,23.7,68,32,38,28,2,30,86,34.9,56,21,0,21,57,125,21,0,Partidos
1442,Florian Lejeune,fr FRA,DF,Alavés,es La Liga,29,1991,33.5,43,32,36,7,0,21,35,60.0,14,38,24,14,51,94,149,1,Partidos
1443,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,27,1993,7.2,9,7,6,3,0,3,8,37.5,5,8,1,7,4,13,24,0,Partidos
1444,Thomas Lemar,fr FRA,CC,Atlético Madrid,es La Liga,24,1995,15.2,30,17,9,17,4,11,24,45.8,13,22,1,21,11,41,10,0,Partidos
1445,Mario Lemina,ga GAB,CC,Fulham,eng Premier League,26,1993,18.9,62,35,25,30,7,23,44,52.3,21,26,5,21,30,92,21,0,Partidos
1446,Fabien Lemoine,fr FRA,CC,Lorient,fr Ligue 1,33,1987,21.5,74,45,39,33,2,36,89,40.4,53,25,1,24,27,101,35,0,Partidos
1447,Clément Lenglet,fr FRA,DF,Barcelona,es La Liga,25,1995,27.5,36,21,23,10,3,19,28,67.9,9,26,12,14,33,69,71,1,Partidos
1448,Bernd Leno,de GER,PO,Arsenal,eng Premier League,28,1992,34.8,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,11,2,Partidos
1449,Christopher Lenz,de GER,"DF,DL",Union Berlin,de Bundesliga,25,1994,25.0,74,41,39,30,5,35,71,49.3,36,34,5,29,35,109,50,0,Partidos
1450,Pedro León,es ESP,"CC,DL",Eibar,es La Liga,33,1986,10.4,9,8,3,3,3,3,17,17.6,14,11,0,11,7,16,2,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1451,Sergio León,es ESP,DL,Levante,es La Liga,31,1989,8.3,6,2,0,4,2,2,8,25.0,6,4,0,4,3,9,2,0,Partidos
1452,Lukas Lerager,dk DEN,CC,Genoa,it Serie A,27,1993,12.9,24,13,14,9,1,11,30,36.7,19,13,3,10,14,38,25,1,Partidos
1453,Mehdi Léris,dz ALG,"DF,CC",Sampdoria,it Serie A,22,1998,4.3,11,5,6,4,1,6,16,37.5,10,12,2,10,12,23,15,0,Partidos
1454,Khanya Leshabela,za RSA,CC,Leicester City,eng Premier League,20,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
1455,Karlo Letica,hr CRO,PO,Sampdoria,it Serie A,23,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Partidos
1456,Gaetano Letizia,it ITA,DF,Benevento,it Serie A,30,1990,17.4,36,25,19,13,4,17,36,47.2,19,15,3,12,20,56,42,1,Partidos
1457,Robert Lewandowski,pl POL,DL,Bayern Munich,de Bundesliga,31,1988,27.3,15,9,0,7,8,2,13,15.4,11,9,1,8,3,18,11,0,Partidos
1458,Jamal Lewis,nir NIR,DF,Newcastle Utd,eng Premier League,22,1998,20.4,37,20,23,13,1,16,38,42.1,22,21,7,14,11,48,44,1,Partidos
1459,Aaron Leya Iseka,be BEL,DL,Metz,fr Ligue 1,22,1997,11.2,6,4,2,3,1,0,4,0.0,4,4,2,2,0,6,6,0,Partidos
1460,Yanis Lhery,fr FRA,CC,Saint-Étienne,fr Ligue 1,17,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
1461,Dimitri Liénard,fr FRA,CC,Strasbourg,fr Ligue 1,32,1988,20.3,39,27,17,19,3,24,55,43.6,31,23,1,22,18,57,10,0,Partidos
1462,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,24,1996,33.3,21,13,12,7,2,9,20,45.0,11,30,21,9,42,63,100,0,Partidos
1463,Matthijs de Ligt,nl NED,DF,Juventus,it Serie A,20,1999,24.7,37,19,20,16,1,18,28,64.3,10,42,21,21,31,68,64,0,Partidos
1464,Isaac Lihadji,fr FRA,"CC,DL",Lille,fr Ligue 1,18,2002,2.2,11,4,2,6,3,4,5,80.0,1,5,1,4,1,12,0,1,Partidos
1465,Dimitris Limnios,gr GRE,"CC,DL",Köln,de Bundesliga,22,1998,4.2,9,6,3,5,1,5,6,83.3,1,5,0,5,2,11,1,0,Partidos
1466,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,26,1994,28.7,22,10,12,10,0,12,24,50.0,12,22,14,8,30,52,95,1,Partidos
1467,Karol Linetty,pl POL,CC,Torino,it Serie A,25,1995,20.4,38,28,13,19,6,16,45,35.6,29,19,5,14,15,53,7,0,Partidos
1468,Jesse Lingard,eng ENG,"CC,DL",West Ham,eng Premier League,27,1992,15.8,12,6,4,8,0,5,14,35.7,9,7,1,6,4,16,0,0,Partidos
1469,Pol Lirola,es ESP,"DF,DL",Fiorentina,it Serie A,22,1997,5.5,13,8,8,2,3,6,12,50.0,6,6,3,3,6,19,9,0,Partidos
1470,Pol Lirola,es ESP,"DF,DL",Marseille,fr Ligue 1,22,1997,17.3,28,16,11,15,2,16,28,57.1,12,18,5,13,25,53,26,0,Partidos
1471,Jake Livermore,eng ENG,CC,West Brom,eng Premier League,30,1989,13.8,33,18,14,16,3,14,31,45.2,17,21,6,15,16,49,26,0,Partidos
1472,Diego Llorente,es ESP,DF,Leeds United,eng Premier League,26,1993,13.4,34,21,21,13,0,19,32,59.4,13,18,13,5,20,54,40,2,Partidos
1473,Diego Llorente,es ESP,DF,Real Sociedad,es La Liga,26,1993,1.0,1,0,1,0,0,1,2,50.0,1,1,1,0,2,3,5,0,Partidos
1474,Fernando Llorente,es ESP,DL,Udinese,it Serie A,35,1985,7.9,4,1,2,2,0,2,5,40.0,3,3,0,3,2,6,17,0,Partidos
1475,Fernando Llorente,es ESP,"DL,CC",Napoli,it Serie A,35,1985,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1476,Marcos Llorente,es ESP,"CC,DL",Atlético Madrid,es La Liga,25,1995,32.8,71,42,21,40,10,26,62,41.9,36,40,3,37,29,100,28,0,Partidos
1477,Hugo Lloris,fr FRA,PO,Tottenham,eng Premier League,33,1986,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,10,1,Partidos
1478,Giovani Lo Celso,ar ARG,CC,Tottenham,eng Premier League,24,1996,10.5,28,22,12,11,5,10,29,34.5,19,12,1,11,7,35,5,0,Partidos
1479,Stanislav Lobotka,sk SVK,CC,Napoli,it Serie A,25,1994,1.7,1,1,0,1,0,0,1,0.0,1,1,1,0,0,1,1,1,Partidos
1480,Manuel Locatelli,it ITA,CC,Sassuolo,it Serie A,22,1998,32.0,81,47,43,28,10,29,56,51.8,27,35,15,20,51,132,65,1,Partidos
1481,Renan Lodi,br BRA,"DF,DL",Atlético Madrid,es La Liga,22,1998,12.5,30,17,13,12,5,17,26,65.4,9,15,0,15,16,46,18,0,Partidos
1482,Ruben Loftus-Cheek,eng ENG,DL,Chelsea,eng Premier League,24,1996,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Partidos
1483,Ruben Loftus-Cheek,eng ENG,"CC,DL",Fulham,eng Premier League,24,1996,21.2,25,14,7,15,3,7,23,30.4,16,20,2,18,7,32,18,0,Partidos
1484,Niklas Lomb,de GER,PO,Leverkusen,de Bundesliga,27,1993,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,Partidos
1485,Kevin Long,ie IRL,DF,Burnley,eng Premier League,29,1990,7.1,11,6,9,2,0,7,9,77.8,2,11,7,4,6,17,24,0,Partidos
1486,Shane Long,ie IRL,DL,Southampton,eng Premier League,33,1987,2.3,2,1,0,0,2,2,3,66.7,1,0,0,0,3,5,1,0,Partidos
1487,Matthew Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,20,2000,4.2,3,2,2,1,0,2,8,25.0,6,7,0,7,7,10,2,0,Partidos
1488,Sean Longstaff,eng ENG,CC,Newcastle Utd,eng Premier League,22,1997,15.7,31,14,13,15,3,18,42,42.9,24,26,5,21,19,50,14,2,Partidos
1489,Ademola Lookman,ng NGA,"DL,CC",Fulham,eng Premier League,22,1997,30.5,35,11,18,9,8,13,44,29.5,31,31,1,30,20,55,9,0,Partidos
1490,Anthony Lopes,pt POR,PO,Lyon,fr Ligue 1,29,1990,38.0,1,1,1,0,0,1,2,50.0,1,1,0,1,1,2,20,1,Partidos
1491,Rony Lopes,pt POR,"DL,CC",Nice,fr Ligue 1,24,1995,19.8,20,14,4,13,3,6,27,22.2,21,14,3,11,8,28,6,0,Partidos
1492,Adrián López,es ESP,"DL,CC",Osasuna,es La Liga,32,1988,5.3,3,3,0,1,2,1,5,20.0,4,3,0,3,0,3,3,0,Partidos
1493,Javi López,es ESP,"DF,CC",Alavés,es La Liga,18,2002,2.8,5,5,3,2,0,2,3,66.7,1,2,0,2,3,8,3,1,Partidos
1494,Maxime Lopez,fr FRA,CC,Sassuolo,it Serie A,22,1997,20.7,24,13,15,6,3,14,41,34.1,27,9,0,9,16,40,10,1,Partidos
1495,Maxime Lopez,fr FRA,"DL,CC",Marseille,fr Ligue 1,22,1997,1.5,1,1,1,0,0,0,2,0.0,2,0,0,0,2,3,2,0,Partidos
1496,Pedro López Muñoz,es ESP,DF,Huesca,es La Liga,36,1983,11.9,23,15,10,8,5,15,22,68.2,7,10,4,6,16,39,23,1,Partidos
1497,Pau López,es ESP,PO,Roma,it Serie A,25,1994,20.2,2,0,2,0,0,2,2,100.0,0,1,0,1,0,2,7,4,Partidos
1498,Roberto López,es ESP,"CC,DL",Real Sociedad,es La Liga,20,2000,5.6,5,1,1,2,2,2,5,40.0,3,2,0,2,4,9,6,0,Partidos
1499,Unai López,es ESP,CC,Athletic Club,es La Liga,24,1995,15.8,27,17,13,13,1,10,29,34.5,19,20,5,15,18,45,9,1,Partidos
1500,Dion Lopy,sn SEN,CC,Reims,fr Ligue 1,18,2002,2.8,1,1,0,1,0,0,0,,0,0,0,0,2,3,1,0,Partidos
RL,Jugador,País,Posc,Equipo,Comp,Edad,Nacimiento,90 s,Tkl,TklG,3.º def.,3.º cent.,3.º ataq.,Tkl,Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Partidos
1501,Jordan Lotomba,ch SUI,"DF,CC",Nice,fr Ligue 1,21,1998,23.6,35,25,19,11,5,20,34,58.8,14,19,7,12,33,68,52,1,Partidos
1502,Adrien Louveau,fr FRA,CC,Lens,fr Ligue 1,20,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Partidos
1503,Imran Louza,ma MAR,CC,Nantes,fr Ligue 1,21,1999,26.4,55,28,25,26,4,21,69,30.4,48,20,4,16,33,88,15,2,Partidos
1504,Matteo Lovato,it ITA,DF,Hellas Verona,it Serie A,20,2000,15.4,21,12,14,5,2,10,21,47.6,11,20,10,10,37,58,48,1,Partidos
1505,Max Lowe,eng ENG,DF,Sheffield Utd,eng Premier League,23,1997,6.1,26,11,18,6,2,9,21,42.9,12,12,4,8,5,31,11,0,Partidos
1506,Eduard Löwen,de GER,"CC,DF",Hertha BSC,de Bundesliga,23,1997,0.9,5,1,3,1,1,2,5,40.0,3,1,0,1,1,6,1,0,Partidos
1507,Matthew Lowton,eng ENG,DF,Burnley,eng Premier League,31,1989,34.0,54,32,31,22,1,32,73,43.8,41,36,13,23,56,110,91,1,Partidos
1508,Anthony Lozano,hn HON,DL,Cádiz,es La Liga,27,1993,16.9,12,4,1,5,6,2,13,15.4,11,3,1,2,3,15,8,0,Partidos
1509,Hirving Lozano,mx MEX,DL,Napoli,it Serie A,25,1995,21.8,29,18,10,13,6,10,36,27.8,26,37,1,36,18,47,14,0,Partidos
1510,Jan Luca Schuler,de GER,DL,Schalke 04,de Bundesliga,21,1999,0.4,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,Partidos
1511,Jean Lucas,br BRA,CC,Lyon,fr Ligue 1,22,1998,1.9,3,2,2,1,0,1,4,25.0,3,3,1,2,2,5,1,0,Partidos
1512,Jean Lucas,br BRA,"CC,DL",Brest,fr Ligue 1,22,1998,11.2,19,13,10,9,0,8,29,27.6,21,7,0,7,8,27,10,1,Partidos
1513,Anderson Lucoqui,ao ANG,DF,Arminia,de Bundesliga,23,1997,17.8,40,25,23,17,0,20,40,50.0,20,30,7,23,27,67,53,0,Partidos
1514,Jeison Lucumí,co COL,CC,Elche,es La Liga,25,1995,0.5,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,Partidos
1515,Kilian Ludewig,de GER,"DF,DL",Schalke 04,de Bundesliga,20,2000,5.8,16,6,10,5,1,8,25,32.0,17,7,0,7,3,19,14,0,Partidos
1516,Florentino Luís,pt POR,CC,Monaco,fr Ligue 1,20,1999,2.7,7,2,4,2,1,6,10,60.0,4,1,0,1,6,13,2,1,Partidos
1517,José Luis Gayà,es ESP,DF,Valencia,es La Liga,25,1995,31.6,59,33,40,13,6,33,68,48.5,35,22,3,19,38,97,62,1,Partidos
1518,José Luis Morales,es ESP,"CC,DL",Levante,es La Liga,33,1987,27.1,18,10,7,9,2,8,36,22.2,28,17,0,17,11,29,11,0,Partidos
1519,José Luis Palomino,ar ARG,DF,Atalanta,it Serie A,30,1990,27.0,67,33,41,19,7,24,48,50.0,24,30,16,14,79,146,60,2,Partidos
1520,Luisinho,pt POR,DF,Huesca,es La Liga,35,1985,2.0,3,3,2,1,0,1,3,33.3,2,3,0,3,4,7,7,0,Partidos
1521,Luismi,es ESP,"CC,DF",Elche,es La Liga,28,1992,1.9,4,2,1,3,0,1,2,50.0,1,2,0,2,4,8,0,0,Partidos
1522,David Luiz,br BRA,DF,Arsenal,eng Premier League,33,1987,15.5,12,9,5,7,0,4,4,100.0,0,16,9,7,16,28,50,2,Partidos
1523,Douglas Luiz,br BRA,CC,Aston Villa,eng Premier League,22,1998,30.9,49,18,22,26,1,20,58,34.5,38,52,17,35,43,92,44,2,Partidos
1524,Romelu Lukaku,be BEL,DL,Inter,it Serie A,27,1993,32.0,11,1,1,6,4,6,14,42.9,8,11,1,10,3,14,34,0,Partidos
